,ETH
JKC,0.3896358543417367
CLUB,0.3895176526605811
PASC,0.3884200910259823
CRW,0.3865299492855767
OK,0.3826080056964939
SKULL,0.3820405533754035
CKC,0.3818828685950395
SWIFT,0.3751374138681225
FTC,0.3727273088484734
XPM,0.3669682750220288
VERI,0.3614330182468722
PLU,0.3613334672155839
CARBON,0.3597478520187704
BLK,0.3595924618793522
XST,0.3585552426436341
XPTX,0.3556384250384614
CETI,0.3549095320597246
KIN,0.354383272888825
NVC,0.3511006833026262
CLAM,0.3485829289283847
BCN,0.3412358828541365
POT,0.3376173706043772
SWT,0.3345088738386264
AGRS,0.3324719751418956
XPX,0.3274930274675538
WYZ,0.3180933528511544
XDN,0.3142481391319588
DCY,0.3097853423887586
XBY,0.3057803541445588
XCP,0.2970604824257476
PHR,0.2904296617562332
CSC,0.2892917148188003
HUSH,0.2878677157330692
ALIAS,0.2864098538524737
CLOAK,0.2823346174774572
DEM,0.2808733044397514
IXC,0.277535295425491
BOLI,0.2766021008002202
GLC,0.2759753257378887
LOG,0.2755382424025931
ZER,0.2742061095485344
RDD,0.2714053604415558
DIME,0.2698894273946643
XBC,0.2693984488199081
XWC,0.2688883123512253
HBD,0.2652631909750425
INF,0.258996926654705
BCDN,0.2588231505046666
FOREX,0.2561523594943358
PAK,0.2514808383037241
BIS,0.2479346107497294
XTO,0.2382794628750314
HNC,0.2308876175657091
ILC,0.2185954433673693
ZUR,0.2167205970497086
BTA,0.2111267828074984
IFC,0.2090827014855091
BSTY,0.2078047917226274
BRIT,0.2067689611499203
LMC,0.2031133419427266
DGC,0.1920422554528001
SHND,0.1918601668152488
LOOK,0.1906212287096546
PUT,0.1886300358359034
SIGNA,0.188202631919968
IRL,0.1762346848553745
SILK,0.1759892322539336
BS,0.1708197597629234
PIE,0.1662594303039812
WDC,0.1660268059043588
NYC,0.1585988038029906
TAB,0.1576199041234133
QTZ,0.1403881051643718
OZO,0.1373387262919548
MNTC,0.1332494776250912
LKY,0.1217638691322901
PZM,0.1142083640271316
ZOOM,0.1054586903727825
BTB,0.0875161588608388
DCT,0.0834111059545574
USDT,0.0515635363896236
RRT,0.0500954565483558
WC,0.0026277279552409
MCN,-0.0263328032387607
NEOS,-1.0
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
