,ETH
SKR,0.3461434549685778
COOL,0.3461194680773552
SWIFT,0.3438689370994051
CETI,0.3438197232805705
NXS,0.3424852948378694
NVC,0.3410509696574661
XDN,0.3390856837168002
NAV,0.3385341009056363
DCY,0.3341247297401147
PIVX,0.334107477144379
ZCL,0.334075146542825
OK,0.3332395071046649
BLK,0.3307458442441007
FTC,0.3301452679703853
SKULL,0.3299549978219538
PTOY,0.3295293468573872
XBC,0.3262319589675495
XPTX,0.3256576044123658
LBC,0.3219526703561946
PLU,0.3215660374998351
ZUR,0.3208895354677158
SWT,0.3200316904359647
BCN,0.3196215630628158
VAL,0.3144589042356595
XST,0.3122362341617749
XCP,0.2969295861372436
RDD,0.2964974446302377
ALIAS,0.2943721778404313
XPX,0.2926224122068926
AGRS,0.2919637759015816
CLOAK,0.2909457601705265
FOREX,0.2811586241379656
KIN,0.2806485249812494
LMC,0.280288106696914
IXC,0.2734500164117759
WYZ,0.2724233149244793
CSC,0.2672211414582981
XTO,0.2670840223959705
PHR,0.2606750084829201
POT,0.2605097710587201
HUSH,0.2533767756078715
INF,0.243236154230902
XWC,0.2415829269474997
CKC,0.2413450198509119
DEM,0.2369230668467383
HNC,0.2300983077504551
PAK,0.2294968652713846
BTA,0.2289066335731899
LOG,0.2206163975375646
DIME,0.2201728075698902
JKC,0.2196078431372549
GLC,0.2191611871541071
ZER,0.2127667765271341
PUT,0.2051785158429172
BCDN,0.2028681226792051
BSTY,0.1969039028642071
ILC,0.1943734110281166
LOOK,0.1839819023279808
SIGNA,0.1829898510354703
IFC,0.1815011576667437
BOLI,0.1804317646688894
BIS,0.1762374690039662
WDC,0.1696139971979434
SHND,0.1645431804686344
PIE,0.1626332343517847
BS,0.1601353162549236
DGC,0.1524479258406932
QTZ,0.1511143235650693
HBD,0.1377130629151832
DCT,0.133373326980034
LKY,0.1311237553342816
SILK,0.1245498735406437
BRIT,0.118279567493301
USDT,0.1165160402613449
IRL,0.1132339780542275
NYC,0.1114042727152377
ZOOM,0.0995892605771592
BTB,0.0905956173305837
TAB,0.088365429345974
PZM,0.0753997841247863
OZO,0.0622513630176791
RRT,0.0142121297477074
MCN,0.0092222032703657
WC,-0.0027088399269352
MNTC,-0.0141310954228809
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
