TIMESTAMP,BABYOKX_OPEN_PRICE_USD,BABYOKX_HIGH_PRICE_USD,BABYOKX_LOW_PRICE_USD,BABYOKX_CLOSE_PRICE_USD,BABYOKX_VOLUME_USD,BABYOKX_DIVIDENDS_USD,BABYOKX_STOCK_SPLITS_USD
2023-01-27 00:00:00+00:00,,,,0.0,1006,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,190776,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,100722,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,12363,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,7029,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,1842,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,2043,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,643,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,585,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,7943,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,1957,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,421,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,170,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,1454,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,169,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,447,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,919,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,197,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,552,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,1315,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,208,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,6871,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,19271,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,19202,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,5005,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,4745,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,2989,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,1570,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,1360,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,3784,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,1830,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,1225,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,1006,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,133,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,636,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,471,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,336,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,227,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,715,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,659,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,169,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,90,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,103,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,188,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,239,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,123,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,269,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,791,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,641,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,256,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,203,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,83,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,216,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,162,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,254,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,403,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,142,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,58,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,931,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,232,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,62,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,283,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,101,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,170,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,116,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,137,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,59,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,542,0.0,0.0
