TIMESTAMP,IOTA_CLOSE_PRICE_USD,IOTA_OPEN_PRICE_USD,IOTA_HIGH_PRICE_USD,IOTA_LOW_PRICE_USD
2020-04-24,0.16756,0.15884,0.16773,0.15884
2020-04-25,0.16963,0.16756,0.17368,0.16579
2020-04-26,0.17623,0.16963,0.17935,0.16961
2020-04-27,0.17389,0.17623,0.17687,0.16661
2020-04-28,0.17414,0.17389,0.17435,0.16856
2020-04-29,0.18581,0.17414,0.18865,0.17352
2020-04-30,0.1766,0.18584,0.19172,0.17222
2020-05-01,0.18167,0.1766,0.1873,0.17637
2020-05-02,0.19123,0.18167,0.19186,0.18141
2020-05-03,0.18263,0.19123,0.19417,0.17913
2020-05-04,0.18252,0.18263,0.18783,0.1728
2020-05-05,0.18759,0.18252,0.18795,0.18021
2020-05-06,0.17764,0.18759,0.18911,0.17757
2020-05-07,0.18469,0.17764,0.18884,0.17644
2020-05-08,0.20164,0.18469,0.205,0.18188
2020-05-09,0.19772,0.20164,0.21576,0.19743
2020-05-10,0.18404,0.19772,0.19778,0.16877
2020-05-11,0.17777,0.18404,0.18588,0.16813
2020-05-12,0.18578,0.17732,0.18836,0.17648
2020-05-13,0.19234,0.18578,0.19581,0.18472
2020-05-14,0.20864,0.19234,0.21244,0.1885
2020-05-15,0.19806,0.20864,0.21051,0.19699
2020-05-16,0.19747,0.19806,0.20201,0.19536
2020-05-17,0.19965,0.19747,0.2054,0.19642
2020-05-18,0.20424,0.19965,0.20629,0.19861
2020-05-19,0.20252,0.20424,0.20446,0.19946
2020-05-20,0.19938,0.20252,0.20574,0.1958
2020-05-21,0.18781,0.19938,0.20089,0.18122
2020-05-22,0.20202,0.18788,0.20442,0.1852
2020-05-23,0.19901,0.20202,0.2095,0.1989
2020-05-24,0.19055,0.19901,0.2025,0.19055
2020-05-25,0.1978,0.19055,0.19839,0.18901
2020-05-26,0.19431,0.1978,0.1983,0.18849
2020-05-27,0.1966,0.19431,0.20009,0.19307
2020-05-28,0.20276,0.1966,0.20363,0.1943
2020-05-29,0.20131,0.20284,0.20489,0.19653
2020-05-30,0.21884,0.20131,0.2189,0.19933
2020-05-31,0.21982,0.21884,0.2417,0.21402
2020-06-01,0.23635,0.21992,0.23852,0.21877
2020-06-02,0.23358,0.23635,0.24858,0.22037
2020-06-03,0.251,0.23358,0.25109,0.23129
2020-06-04,0.24901,0.251,0.2582,0.24025
2020-06-05,0.24088,0.24901,0.25489,0.24015
2020-06-06,0.24278,0.24088,0.24781,0.23636
2020-06-07,0.24027,0.24278,0.24604,0.23101
2020-06-08,0.24019,0.24027,0.24194,0.23405
2020-06-09,0.24643,0.24019,0.25058,0.23483
2020-06-10,0.25007,0.24643,0.25023,0.2405
2020-06-11,0.22227,0.25007,0.2504,0.21697
2020-06-12,0.22424,0.22227,0.23042,0.2169
2020-06-13,0.22832,0.22424,0.22942,0.22227
2020-06-14,0.22117,0.22832,0.22873,0.22051
2020-06-15,0.2177,0.22116,0.22226,0.20323
2020-06-16,0.21954,0.2177,0.22196,0.21458
2020-06-17,0.22463,0.21947,0.22839,0.21802
2020-06-18,0.22343,0.22463,0.22701,0.22138
2020-06-19,0.21902,0.22343,0.22369,0.21691
2020-06-20,0.21773,0.21902,0.22059,0.21192
2020-06-21,0.2175,0.21773,0.22107,0.21613
2020-06-22,0.23174,0.2175,0.23328,0.21727
2020-06-23,0.22853,0.23174,0.23253,0.22674
2020-06-24,0.2204,0.22853,0.23441,0.21485
2020-06-25,0.22032,0.2204,0.2225,0.20969
2020-06-26,0.21481,0.22032,0.22084,0.21117
2020-06-27,0.20298,0.21481,0.21714,0.19509
2020-06-28,0.2089,0.20298,0.21267,0.20105
2020-06-29,0.21438,0.2089,0.21607,0.20398
2020-06-30,0.2258,0.21438,0.22636,0.20969
2020-07-01,0.23026,0.2258,0.23344,0.22275
2020-07-02,0.22948,0.23026,0.24025,0.21933
2020-07-03,0.22522,0.22948,0.23254,0.22305
2020-07-04,0.24071,0.22522,0.24123,0.22412
2020-07-05,0.2369,0.24071,0.24147,0.22671
2020-07-06,0.24643,0.2369,0.24801,0.23499
2020-07-07,0.2444,0.24643,0.24733,0.23817
2020-07-08,0.25632,0.2444,0.26147,0.24187
2020-07-09,0.25474,0.25632,0.26767,0.24793
2020-07-10,0.25079,0.25474,0.25474,0.23907
2020-07-11,0.24982,0.25079,0.25312,0.24544
2020-07-12,0.25164,0.24982,0.25365,0.24454
2020-07-13,0.24908,0.25164,0.26274,0.24373
2020-07-14,0.24899,0.24908,0.25386,0.24402
2020-07-15,0.24541,0.24899,0.25031,0.24371
2020-07-16,0.24146,0.24541,0.24687,0.2292
2020-07-17,0.24093,0.24146,0.24248,0.23808
2020-07-18,0.23868,0.24093,0.24186,0.2385
2020-07-19,0.24825,0.23868,0.24943,0.23771
2020-07-20,0.25004,0.24825,0.25575,0.24625
2020-07-21,0.26529,0.25004,0.26976,0.24993
2020-07-22,0.27808,0.26529,0.27965,0.26318
2020-07-23,0.27911,0.27808,0.28477,0.27423
2020-07-24,0.26685,0.27911,0.27916,0.2661
2020-07-25,0.2756,0.26685,0.27682,0.26664
2020-07-26,0.2688,0.2756,0.27978,0.26786
2020-07-27,0.27144,0.2688,0.27503,0.25225
2020-07-28,0.27145,0.27144,0.2802,0.26713
2020-07-29,0.28542,0.27136,0.29173,0.27022
2020-07-30,0.29996,0.28495,0.30692,0.28495
2020-07-31,0.29947,0.29996,0.30274,0.29361
2020-08-01,0.31379,0.29947,0.31626,0.29699
2020-08-02,0.28848,0.31379,0.32207,0.27904
2020-08-03,0.30063,0.28848,0.30643,0.28548
2020-08-04,0.30712,0.30069,0.31053,0.29744
2020-08-05,0.3049,0.30712,0.30936,0.30268
2020-08-06,0.31547,0.3049,0.32084,0.29907
2020-08-07,0.3185,0.31547,0.33194,0.30858
2020-08-08,0.32984,0.3185,0.33447,0.31485
2020-08-09,0.3463,0.32984,0.35072,0.32867
2020-08-10,0.37675,0.34611,0.37999,0.34253
2020-08-11,0.36396,0.37675,0.40625,0.35276
2020-08-12,0.37732,0.36396,0.37811,0.34159
2020-08-13,0.37489,0.37732,0.3953,0.36587
2020-08-14,0.40183,0.37489,0.40836,0.37218
2020-08-15,0.4132,0.40183,0.432,0.3923
2020-08-16,0.41727,0.4132,0.42469,0.39736
2020-08-17,0.40706,0.41727,0.41984,0.4021
2020-08-18,0.39259,0.40702,0.41276,0.38093
2020-08-19,0.3719,0.39259,0.39845,0.35881
2020-08-20,0.39839,0.3719,0.39871,0.36608
2020-08-21,0.37118,0.39839,0.43798,0.37096
2020-08-22,0.40319,0.37118,0.40483,0.36459
2020-08-23,0.38507,0.40319,0.40628,0.37712
2020-08-24,0.39302,0.38507,0.3987,0.3762
2020-08-25,0.36142,0.39302,0.39318,0.35004
2020-08-26,0.35603,0.36142,0.36403,0.34529
2020-08-27,0.33918,0.35603,0.35968,0.32158
2020-08-28,0.34875,0.33918,0.35403,0.33285
2020-08-29,0.36627,0.34875,0.37166,0.34512
2020-08-30,0.3644,0.36627,0.37499,0.35752
2020-08-31,0.36073,0.3644,0.37083,0.35585
2020-09-01,0.36494,0.36073,0.37648,0.35485
2020-09-02,0.33772,0.36494,0.36817,0.31958
2020-09-03,0.27415,0.33772,0.34166,0.26304
2020-09-04,0.28812,0.27415,0.2975,0.26586
2020-09-05,0.264,0.28812,0.2949,0.24849
2020-09-06,0.28588,0.26393,0.29223,0.25253
2020-09-07,0.28344,0.28588,0.28798,0.26184
2020-09-08,0.27571,0.28344,0.29538,0.26513
2020-09-09,0.28532,0.27571,0.29423,0.2707
2020-09-10,0.29881,0.28532,0.30299,0.285
2020-09-11,0.2917,0.29881,0.30065,0.28126
2020-09-12,0.29889,0.2917,0.29957,0.28241
2020-09-13,0.28062,0.29858,0.29973,0.27293
2020-09-14,0.28375,0.28062,0.29169,0.27277
2020-09-15,0.27331,0.28384,0.28847,0.27157
2020-09-16,0.27088,0.27328,0.28034,0.2677
2020-09-17,0.28059,0.27088,0.28441,0.26806
2020-09-18,0.27316,0.28059,0.28214,0.2688
2020-09-19,0.27202,0.27316,0.27918,0.27097
2020-09-20,0.26282,0.27202,0.27233,0.25524
2020-09-21,0.23966,0.26283,0.26823,0.23298
2020-09-22,0.24366,0.23949,0.24708,0.23096
2020-09-23,0.23244,0.24366,0.25311,0.23061
2020-09-24,0.24695,0.23263,0.2514,0.22983
2020-09-25,0.25554,0.24702,0.26143,0.23878
2020-09-26,0.26315,0.25575,0.26438,0.25054
2020-09-27,0.25945,0.26315,0.26748,0.25062
2020-09-28,0.26839,0.25954,0.28104,0.25954
2020-09-29,0.2739,0.26834,0.27904,0.26294
2020-09-30,0.28315,0.2739,0.28798,0.26316
2020-10-01,0.27207,0.28317,0.28827,0.26455
2020-10-02,0.26867,0.27207,0.27847,0.25314
2020-10-03,0.26559,0.26872,0.27956,0.26544
2020-10-04,0.27489,0.26559,0.2767,0.26361
2020-10-05,0.27117,0.27489,0.27816,0.26749
2020-10-06,0.25318,0.2713,0.27137,0.25125
2020-10-07,0.25776,0.25318,0.25854,0.2436
2020-10-08,0.26249,0.25776,0.26272,0.24628
2020-10-09,0.27017,0.26252,0.27088,0.25999
2020-10-10,0.27251,0.27017,0.27783,0.26774
2020-10-11,0.28221,0.27251,0.28554,0.27084
2020-10-12,0.28826,0.28226,0.29396,0.27276
2020-10-13,0.28406,0.28826,0.2937,0.28019
2020-10-14,0.27381,0.28406,0.28795,0.2696
2020-10-15,0.27674,0.27378,0.27674,0.26514
2020-10-16,0.26381,0.27672,0.28064,0.26197
2020-10-17,0.26936,0.26381,0.27259,0.26066
2020-10-18,0.2722,0.26935,0.27396,0.26881
2020-10-19,0.27637,0.2722,0.27946,0.26663
2020-10-20,0.26305,0.27637,0.27654,0.2628
2020-10-21,0.28087,0.26305,0.28509,0.2626
2020-10-22,0.28202,0.28087,0.292,0.28053
2020-10-23,0.27555,0.28202,0.2821,0.2712
2020-10-24,0.28725,0.27555,0.28822,0.27384
2020-10-25,0.27755,0.28725,0.28999,0.27496
2020-10-26,0.27326,0.27755,0.285,0.26685
2020-10-27,0.27643,0.27318,0.28425,0.2709
2020-10-28,0.26771,0.27638,0.27835,0.26309
2020-10-29,0.25797,0.26771,0.27142,0.25326
2020-10-30,0.25558,0.25797,0.2601,0.24525
2020-10-31,0.25198,0.25558,0.26146,0.25146
2020-11-01,0.25081,0.25203,0.25309,0.24687
2020-11-02,0.24546,0.25081,0.25658,0.24378
2020-11-03,0.24415,0.24546,0.24691,0.23601
2020-11-04,0.23548,0.24425,0.24618,0.22601
2020-11-05,0.2483,0.23548,0.25049,0.22898
2020-11-06,0.26639,0.2483,0.26855,0.2478
2020-11-07,0.25693,0.26639,0.27628,0.2512
2020-11-08,0.26571,0.25709,0.26699,0.2528
2020-11-09,0.25129,0.26588,0.26723,0.24503
2020-11-10,0.25406,0.25129,0.25716,0.24885
2020-11-11,0.25072,0.25406,0.25871,0.2501
2020-11-12,0.24786,0.25072,0.25735,0.24729
2020-11-13,0.25594,0.24777,0.257,0.24575
2020-11-14,0.25129,0.25587,0.25776,0.24661
2020-11-15,0.24954,0.25128,0.25724,0.24409
2020-11-16,0.25295,0.24945,0.25702,0.24769
2020-11-17,0.26506,0.25295,0.26722,0.25262
2020-11-18,0.25584,0.26521,0.26783,0.24974
2020-11-19,0.25265,0.25584,0.25666,0.25012
2020-11-20,0.26562,0.25265,0.26573,0.25157
2020-11-21,0.32462,0.26565,0.32468,0.26548
2020-11-22,0.31763,0.32462,0.33729,0.28915
2020-11-23,0.35917,0.31763,0.3626,0.31295
2020-11-24,0.3832,0.35918,0.42211,0.34995
2020-11-25,0.35501,0.38328,0.4028,0.3372
2020-11-26,0.30323,0.3551,0.35965,0.27688
2020-11-27,0.31206,0.3033,0.32362,0.29125
2020-11-28,0.33901,0.31206,0.35038,0.30248
2020-11-29,0.34253,0.33876,0.35428,0.32719
2020-11-30,0.35218,0.34253,0.36464,0.33346
2020-12-01,0.32632,0.35218,0.36095,0.31682
2020-12-02,0.34408,0.32632,0.34498,0.3212
2020-12-03,0.34862,0.34408,0.35549,0.34057
2020-12-04,0.32164,0.34862,0.35049,0.31868
2020-12-05,0.34141,0.32164,0.34469,0.31891
2020-12-06,0.33755,0.34141,0.34516,0.32626
2020-12-07,0.31854,0.33755,0.33774,0.31168
2020-12-08,0.29891,0.31844,0.32334,0.29559
2020-12-09,0.30865,0.29891,0.31106,0.28571
2020-12-10,0.28413,0.30865,0.30924,0.28345
2020-12-11,0.27401,0.28402,0.28423,0.26748
2020-12-12,0.28979,0.27396,0.29577,0.27334
2020-12-13,0.30059,0.28979,0.30374,0.28586
2020-12-14,0.30162,0.30059,0.30408,0.29099
2020-12-15,0.30409,0.30172,0.30799,0.29385
2020-12-16,0.32899,0.30412,0.33301,0.29616
2020-12-17,0.32015,0.32899,0.34188,0.31375
2020-12-18,0.32349,0.32015,0.3306,0.31325
2020-12-19,0.34048,0.32349,0.34534,0.32233
2020-12-20,0.32343,0.34048,0.34201,0.31745
2020-12-21,0.30441,0.32346,0.33118,0.29996
2020-12-22,0.30727,0.30423,0.31107,0.28713
2020-12-23,0.26409,0.30734,0.32811,0.25022
2020-12-24,0.2932,0.26404,0.29387,0.26027
2020-12-25,0.29192,0.29319,0.30688,0.28649
2020-12-26,0.28576,0.29192,0.30166,0.28061
2020-12-27,0.29721,0.28576,0.31505,0.27274
2020-12-28,0.30512,0.29721,0.31811,0.29441
2020-12-29,0.30167,0.30509,0.31046,0.28448
2020-12-30,0.29506,0.30167,0.3053,0.28816
2020-12-31,0.2956,0.29506,0.30374,0.28221
2021-01-01,0.29086,0.2956,0.30258,0.28869
2021-01-02,0.28561,0.29086,0.29613,0.27792
2021-01-03,0.30916,0.28561,0.31239,0.27721
2021-01-04,0.34354,0.3094,0.35178,0.27844
2021-01-05,0.35228,0.34357,0.38399,0.31601
2021-01-06,0.3808,0.35245,0.39652,0.34253
2021-01-07,0.38269,0.38082,0.40314,0.35508
2021-01-08,0.36904,0.38269,0.38476,0.34608
2021-01-09,0.43228,0.36973,0.47458,0.36973
2021-01-10,0.42774,0.43231,0.4736,0.38467
2021-01-11,0.36807,0.42774,0.42774,0.32936
2021-01-12,0.35908,0.36807,0.38362,0.34777
2021-01-13,0.41477,0.35911,0.41578,0.34714
2021-01-14,0.42434,0.41477,0.44783,0.4017
2021-01-15,0.43092,0.42434,0.45399,0.38611
2021-01-16,0.42438,0.43085,0.45228,0.41355
2021-01-17,0.43545,0.42417,0.44489,0.39896
2021-01-18,0.4762,0.43545,0.48582,0.41777
2021-01-19,0.46906,0.4762,0.50574,0.45531
2021-01-20,0.46987,0.469,0.48368,0.43005
2021-01-21,0.41206,0.46978,0.49317,0.40614
2021-01-22,0.45132,0.41199,0.46388,0.38616
2021-01-23,0.44427,0.45132,0.46732,0.43577
2021-01-24,0.4525,0.44446,0.47517,0.43907
2021-01-25,0.43072,0.45254,0.46948,0.42812
2021-01-26,0.4316,0.43082,0.43845,0.41231
2021-01-27,0.39195,0.4316,0.43197,0.37759
2021-01-28,0.40307,0.39195,0.41447,0.3875
2021-01-29,0.41179,0.40315,0.42436,0.39398
2021-01-30,0.42675,0.41179,0.44528,0.39922
2021-01-31,0.40684,0.42702,0.43852,0.39474
2021-02-01,0.41454,0.40684,0.42612,0.39444
2021-02-02,0.42832,0.41454,0.43197,0.40925
2021-02-03,0.4511,0.42829,0.45488,0.42562
2021-02-04,0.43913,0.4511,0.45339,0.42102
2021-02-05,0.51577,0.43913,0.53802,0.43856
2021-02-06,0.56145,0.51572,0.61458,0.49867
2021-02-07,0.55618,0.56145,0.59613,0.52727
2021-02-08,0.71883,0.55618,0.74084,0.54227
2021-02-09,0.74991,0.71886,0.80782,0.70887
2021-02-10,0.88594,0.74991,0.9193,0.71352
2021-02-11,1.17114,0.88254,1.30852,0.86573
2021-02-12,1.23287,1.17114,1.27729,1.09206
2021-02-13,1.30366,1.23279,1.40012,1.19323
2021-02-14,1.18323,1.30353,1.3172,1.14026
2021-02-15,1.26856,1.18374,1.37877,0.96719
2021-02-16,1.25084,1.26856,1.38164,1.21438
2021-02-17,1.29606,1.25133,1.33182,1.18123
2021-02-18,1.48276,1.29606,1.56347,1.27751
2021-02-19,1.4805,1.49186,1.57249,1.40811
2021-02-20,1.37668,1.48099,1.54591,1.30347
2021-02-21,1.4022,1.37653,1.45256,1.32882
2021-02-22,1.30475,1.40233,1.40483,1.01693
2021-02-23,1.09058,1.30476,1.31206,0.88769
2021-02-24,1.18887,1.09058,1.3088,1.03085
2021-02-25,1.09389,1.19043,1.24206,1.08703
2021-02-26,1.11412,1.09511,1.17272,1.02239
2021-02-27,1.14571,1.11412,1.2311,1.11412
2021-02-28,1.11855,1.14571,1.15462,1.02534
2021-03-01,1.20844,1.11926,1.24193,1.11535
2021-03-02,1.17963,1.20851,1.22709,1.12619
2021-03-03,1.21034,1.17963,1.25853,1.17181
2021-03-04,1.26703,1.21055,1.3058,1.17181
2021-03-05,1.32481,1.26703,1.44769,1.19504
2021-03-06,1.27832,1.3246,1.34718,1.27832
2021-03-07,1.30827,1.27832,1.3437,1.26632
2021-03-08,1.29754,1.30892,1.33743,1.28426
2021-03-09,1.41773,1.29863,1.41897,1.28979
2021-03-10,1.30359,1.41773,1.42206,1.29288
2021-03-11,1.38934,1.30359,1.5232,1.26354
2021-03-12,1.32144,1.38953,1.4373,1.28086
2021-03-13,1.37556,1.32138,1.40358,1.28024
2021-03-14,1.3114,1.37556,1.38782,1.3114
2021-03-15,1.27754,1.31138,1.35688,1.22099
2021-03-16,1.32874,1.2775,1.38714,1.26939
2021-03-17,1.35302,1.32833,1.36163,1.29337
2021-03-18,1.32229,1.35302,1.36659,1.31204
2021-03-19,1.33326,1.32229,1.35808,1.30469
2021-03-20,1.40429,1.33346,1.48497,1.32663
2021-03-21,1.40964,1.40429,1.44485,1.344
2021-03-22,1.46581,1.4096,1.56388,1.36897
2021-03-23,1.65288,1.46631,1.76761,1.46086
2021-03-24,1.41003,1.65216,1.74233,1.33658
2021-03-25,1.33434,1.40744,1.42326,1.28795
2021-03-26,1.44425,1.33368,1.49364,1.33368
2021-03-27,1.39703,1.44484,1.47161,1.35491
2021-03-28,1.39151,1.39703,1.44613,1.36652
2021-03-29,1.50807,1.39135,1.50807,1.36944
2021-03-30,1.52414,1.50807,1.57413,1.47133
2021-03-31,1.53127,1.52447,1.55403,1.42008
2021-04-01,1.57317,1.53213,1.64382,1.5263
2021-04-02,1.62193,1.57317,1.63549,1.54473
2021-04-03,1.47644,1.62191,1.63618,1.47505
2021-04-04,1.54931,1.47635,1.55882,1.45774
2021-04-05,1.72007,1.54952,1.76689,1.51201
2021-04-06,1.79819,1.72007,1.84617,1.66234
2021-04-07,1.65402,1.79811,1.81356,1.57026
2021-04-08,1.88829,1.65425,1.93222,1.64379
2021-04-09,1.86428,1.88765,2.00086,1.85662
2021-04-10,2.08271,1.86428,2.09797,1.85552
2021-04-11,2.09411,2.08129,2.14589,1.99208
2021-04-12,1.99589,2.09411,2.09681,1.9583
2021-04-13,2.15221,1.99604,2.18665,1.95649
2021-04-14,2.11319,2.15221,2.22966,1.98801
2021-04-15,2.16794,2.11319,2.20373,2.04747
2021-04-16,2.51467,2.16794,2.66009,2.15298
2021-04-17,2.32635,2.51306,2.60566,2.32587
2021-04-18,2.35551,2.32585,2.4201,1.58093
2021-04-19,2.07919,2.35551,2.47279,2.0604
2021-04-20,2.19326,2.07767,2.29648,1.84421
2021-04-21,2.0583,2.19443,2.27808,2.0338
2021-04-22,1.81993,2.0583,2.15282,1.7679
2021-04-23,1.86575,1.8207,1.91209,1.53656
2021-04-24,1.66145,1.86575,1.86677,1.63845
2021-04-25,1.63285,1.66069,1.8021,1.53509
2021-04-26,1.98041,1.63285,2.03794,1.61319
2021-04-27,2.19934,1.98021,2.20912,1.94334
2021-04-28,2.17738,2.19932,2.28851,2.02981
2021-04-29,2.09189,2.17738,2.18546,1.97643
2021-04-30,2.14433,2.09149,2.14859,2.04213
2021-05-01,2.10715,2.14433,2.14976,2.06465
2021-05-02,2.03959,2.10715,2.11404,2.00232
2021-05-03,2.08005,2.03959,2.16149,2.03514
2021-05-04,1.87363,2.08107,2.08589,1.84874
2021-05-05,2.02337,1.87645,2.04183,1.87645
2021-05-06,2.21923,2.02337,2.30674,1.98553
2021-05-07,2.17904,2.21956,2.37689,2.09063
2021-05-08,2.15281,2.17863,2.23974,2.0997
2021-05-09,2.25137,2.15302,2.25544,2.04245
2021-05-10,2.00259,2.25137,2.29062,1.87081
2021-05-11,2.09788,2.00241,2.0986,1.9408
2021-05-12,1.79494,2.09788,2.15049,1.74235
2021-05-13,1.95316,1.79494,1.98249,1.67717
2021-05-14,1.94747,1.95155,2.01158,1.86775
2021-05-15,1.84381,1.94747,1.96737,1.80569
2021-05-16,1.99249,1.8458,2.19061,1.83374
2021-05-17,1.84996,1.99279,1.99625,1.72563
2021-05-18,1.88516,1.84996,2.01517,1.82175
2021-05-19,1.12228,1.8846,1.90394,0.82017
2021-05-20,1.31682,1.12228,1.38619,1.01097
2021-05-21,1.09897,1.3169,1.39149,0.90793
2021-05-22,1.0146,1.09904,1.12546,0.94636
2021-05-23,0.8985,1.0149,1.05727,0.67184
2021-05-24,1.0592,0.8985,1.08436,0.86809
2021-05-25,1.06524,1.0592,1.11134,0.96518
2021-05-26,1.27253,1.0651,1.27253,1.05272
2021-05-27,1.15676,1.27253,1.27283,1.11887
2021-05-28,1.03565,1.15712,1.20192,0.98569
2021-05-29,0.97006,1.03565,1.10806,0.91532
2021-05-30,1.02561,0.96948,1.08058,0.91499
2021-05-31,1.10566,1.02547,1.10664,0.97792
2021-06-01,1.1107,1.10527,1.1582,1.07261
2021-06-02,1.26511,1.11043,1.29683,1.09383
2021-06-03,1.36493,1.26467,1.4423,1.25119
2021-06-04,1.24483,1.36499,1.36962,1.16673
2021-06-05,1.20528,1.24483,1.35601,1.16691
2021-06-06,1.2431,1.20524,1.26033,1.19814
2021-06-07,1.0879,1.2431,1.31615,1.07977
2021-06-08,1.13893,1.08764,1.14153,1.01429
2021-06-09,1.16787,1.13893,1.19678,1.05875
2021-06-10,1.09744,1.16783,1.17384,1.07345
2021-06-11,1.02615,1.09744,1.14776,1.00945
2021-06-12,1.00872,1.02639,1.05685,0.96801
2021-06-13,1.08567,1.00872,1.09723,0.99231
2021-06-14,1.11861,1.08502,1.13326,1.05425
2021-06-15,1.10855,1.11861,1.16136,1.08344
2021-06-16,1.05345,1.10827,1.11837,1.04252
2021-06-17,1.08643,1.05345,1.10558,1.05058
2021-06-18,0.9989,1.08643,1.0889,0.98095
2021-06-19,0.95506,0.9989,1.01385,0.95407
2021-06-20,0.95217,0.95506,0.97253,0.86967
2021-06-21,0.74374,0.95214,0.95636,0.73617
2021-06-22,0.70793,0.74374,0.79483,0.61407
2021-06-23,0.78549,0.70757,0.82709,0.67897
2021-06-24,0.82906,0.78553,0.83782,0.73921
2021-06-25,0.76439,0.82918,0.84983,0.74875
2021-06-26,0.77757,0.76451,0.789,0.72361
2021-06-27,0.78962,0.77757,0.79213,0.73674
2021-06-28,0.80984,0.78931,0.82915,0.77858
2021-06-29,0.83518,0.81027,0.88462,0.80971
2021-06-30,0.85753,0.83676,0.86649,0.78097
2021-07-01,0.79522,0.85763,0.85872,0.76948
2021-07-02,0.82051,0.79505,0.82442,0.75647
2021-07-03,0.83279,0.82051,0.83818,0.79312
2021-07-04,0.83747,0.83279,0.86903,0.81184
2021-07-05,0.81405,0.83741,0.8611,0.79909
2021-07-06,0.8437,0.81495,0.872,0.81381
2021-07-07,0.881,0.8437,0.91947,0.8309
2021-07-08,0.80877,0.88125,0.88125,0.79545
2021-07-09,0.81239,0.80861,0.83408,0.77952
2021-07-10,0.78357,0.81284,0.82803,0.77037
2021-07-11,0.8315,0.78369,0.8391,0.77162
2021-07-12,0.78642,0.8315,0.83548,0.77352
2021-07-13,0.74899,0.78614,0.80013,0.72635
2021-07-14,0.73104,0.74859,0.74987,0.69109
2021-07-15,0.6849,0.73077,0.74394,0.67644
2021-07-16,0.64921,0.68547,0.70615,0.64506
2021-07-17,0.67972,0.64889,0.70648,0.64316
2021-07-18,0.67471,0.67972,0.70687,0.65985
2021-07-19,0.61763,0.67471,0.67774,0.61555
2021-07-20,0.58355,0.61763,0.63063,0.56932
2021-07-21,0.63909,0.58355,0.64525,0.56916
2021-07-22,0.6434,0.63917,0.65463,0.62278
2021-07-23,0.67512,0.6436,0.68149,0.63441
2021-07-24,0.67998,0.67521,0.69138,0.67098
2021-07-25,0.72952,0.73409,0.73545,0.69698
2021-07-26,0.74346,0.72963,0.81886,0.72497
2021-07-27,0.86213,0.74354,0.87617,0.72413
2021-07-28,0.82626,0.8624,0.86611,0.81298
2021-07-29,0.83039,0.82773,0.86185,0.80637
2021-07-30,0.81964,0.83028,0.84491,0.77324
2021-07-31,0.91329,0.81965,0.91896,0.8092
2021-08-01,0.85695,0.91308,0.93856,0.84423
2021-08-02,0.86631,0.85456,0.901,0.84286
2021-08-03,0.82307,0.86611,0.87574,0.82072
2021-08-04,0.84722,0.82307,0.86277,0.81151
2021-08-05,0.84651,0.84725,0.85332,0.80163
2021-08-06,0.88628,0.84659,0.91024,0.82236
2021-08-07,0.91312,0.88655,0.93038,0.87682
2021-08-08,0.85266,0.91322,0.92079,0.83536
2021-08-09,0.90078,0.85266,0.90876,0.82869
2021-08-10,0.96249,0.90062,0.98267,0.8867
2021-08-11,1.03877,0.96245,1.06726,0.95517
2021-08-12,1.03348,1.0386,1.1025,0.96343
2021-08-13,1.09907,1.03503,1.10424,1.02172
2021-08-14,1.15377,1.09907,1.1607,1.0716
2021-08-15,1.15777,1.15358,1.17056,1.09447
2021-08-16,1.09719,1.15772,1.2096,1.09175
2021-08-17,1.01508,1.09719,1.1335,0.99539
2021-08-18,0.99678,1.01508,1.05342,0.96013
2021-08-19,1.05442,0.99678,1.05442,0.94761
2021-08-20,1.10212,1.05442,1.11349,1.03499
2021-08-21,1.06775,1.10212,1.11463,1.05513
2021-08-22,1.16304,1.06757,1.16871,1.06076
2021-08-23,1.15318,1.163,1.18579,1.12198
2021-08-24,1.05604,1.15289,1.17131,1.05003
2021-08-25,1.07789,1.05614,1.08342,1.00204
2021-08-26,0.96899,1.07771,1.08685,0.95671
2021-08-27,1.03512,0.96899,1.03891,0.93489
2021-08-28,1.00851,1.03485,1.03953,0.99708
2021-08-29,0.99678,1.00861,1.02787,0.97705
2021-08-30,0.96365,0.99739,1.01679,0.9544
2021-08-31,0.98722,0.96332,1.01882,0.95078
2021-09-01,1.13145,0.98532,1.1453,0.95915
2021-09-02,1.54037,1.13063,1.64934,1.12175
2021-09-03,1.56801,1.54037,1.64823,1.49029
2021-09-04,1.97767,1.56801,2.06553,1.54623
2021-09-05,1.7988,1.97913,1.97913,1.72897
2021-09-06,1.79723,1.7988,1.97195,1.75913
2021-09-07,1.50848,1.79809,1.87563,1.26376
2021-09-08,1.51462,1.51263,1.71717,1.41815
2021-09-09,1.55576,1.51473,1.61658,1.48615
2021-09-10,1.53257,1.55597,1.76001,1.48899
2021-09-11,1.49768,1.53417,1.56379,1.47399
2021-09-12,1.50783,1.49768,1.53911,1.44698
2021-09-13,1.39553,1.5072,1.51902,1.30093
2021-09-14,1.5499,1.3954,1.55993,1.3766
2021-09-15,1.59932,1.55418,1.65019,1.5124
2021-09-16,1.51308,1.6001,1.6249,1.4647
2021-09-17,1.73519,1.51308,1.7524,1.48148
2021-09-18,1.6541,1.73585,1.74192,1.60175
2021-09-19,1.52379,1.65407,1.65478,1.49777
2021-09-20,1.2924,1.52379,1.52726,1.26959
2021-09-21,1.21368,1.29247,1.34571,1.1795
