TIMESTAMP,SOLSPONGE_OPEN_PRICE_USD,SOLSPONGE_HIGH_PRICE_USD,SOLSPONGE_LOW_PRICE_USD,SOLSPONGE_CLOSE_PRICE_USD,SOLSPONGE_VOLUME_USD,SOLSPONGE_DIVIDENDS_USD,SOLSPONGE_STOCK_SPLITS_USD
2024-11-02 00:00:00+00:00,,,,0.0,280,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,875,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,192,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,317,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,4160,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,721,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,490,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,480,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,2560,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,267,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,366,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,365,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,172,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,400,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,119,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,155,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-06-01 00:00:00+00:00,5.290700100246681e-10,5.290700100246681e-10,5.290700100246681e-10,5.290700100246681e-10,0,0.0,0.0
