,XRP
SKR,0.2185383064485798
XBC,0.2170951290668534
IXC,0.2170626305958482
ZUR,0.2129784279827996
PHR,0.2121427791093968
WYZ,0.2121065939184243
XPX,0.2104890684681428
AGRS,0.2065178726774641
HUSH,0.2063304388781774
XWC,0.1987644487322006
BCDN,0.198693445842491
GLC,0.1976788345726219
PAK,0.1951898252234112
COOL,0.1917238052990766
NOBL,0.1897273742600477
DEM,0.1870769677343777
INF,0.1849985898284469
BIS,0.1809294603907175
EQB,0.1786708998922207
ZER,0.1782333723727303
CETI,0.1781681732901245
BTA,0.1780889538294991
LMC,0.1662882629823619
LOG,0.1660327391129624
XTO,0.1655310117190661
HNC,0.1633431747654352
DIME,0.158280790668626
BOLI,0.1518482082964374
WDC,0.1493210546103787
ILC,0.1488405057712108
BSTY,0.1445903108245022
QTZ,0.1430270340824026
PUT,0.1415447836605567
BS,0.1401144803609994
IFC,0.1375506724016498
DGC,0.1374036468907322
PIE,0.1309871605614818
SIGNA,0.1289074429826676
SHND,0.121248023241052
HBD,0.1170985011137572
LOOK,0.1162772303941587
IRL,0.1137311575682815
DCT,0.1042618918496512
SILK,0.1017909634760464
NYC,0.1003806831523464
BRIT,0.090052188821812
USDT,0.0870962353939382
ZOOM,0.0778268377034339
WC,0.0728925310968628
OZO,0.0641895129951593
PZM,0.0480823740119837
RRT,0.046375195191897
TAB,0.0398000510058181
BTB,0.0368424700467183
JKC,0.0324929971988795
MCN,0.0029773923862031
MNTC,-0.0279476869850426
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
