TIMESTAMP,DTRUMP32355_OPEN_PRICE_USD,DTRUMP32355_HIGH_PRICE_USD,DTRUMP32355_LOW_PRICE_USD,DTRUMP32355_CLOSE_PRICE_USD,DTRUMP32355_VOLUME_USD,DTRUMP32355_DIVIDENDS_USD,DTRUMP32355_STOCK_SPLITS_USD
2024-11-14 00:00:00+00:00,,,,0.0,1030,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,469,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,650,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,399,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,513,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,381,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,3503,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,2626,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,332,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,1521,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,572,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,2333,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,362,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,778,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,590,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1127,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,748,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,550,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,2324,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1842,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,607,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1399,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1254,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,336,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,477,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,3622,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,6391,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,1783,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,549,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,192,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,316,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,243,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,185,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,167,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,250,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,494,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,1503,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,284,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,893,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,796,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,2476,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1981,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,340,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,120,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,216,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,2414,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,2712,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1900,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,367,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,505,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,524,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,235,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,132,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,358,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,122,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,384,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-06-01 00:00:00+00:00,1.9229699755284047e-13,1.9229745833876377e-13,1.9229699755284047e-13,1.9229745833876377e-13,0,0.0,0.0
