TIMESTAMP,LTC_OPENING_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD,LTC_CLOSE_PRICE_USD
2020-09-20,48.51,48.51,46.15,47.09
2020-09-21,47.1,47.64,41.59,43.16
2020-09-22,43.17,44.79,42.75,44.47
2020-09-23,44.47,45.14,42.25,42.96
2020-09-24,42.99,45.29,42.56,44.92
2020-09-25,44.92,46.58,43.97,46.02
2020-09-26,46.01,46.56,45.12,46.03
2020-09-27,46.01,46.62,44.56,46.05
2020-09-28,46.05,47.14,44.8,45.23
2020-09-29,45.23,45.85,44.95,45.69
2020-09-30,45.68,46.7,45.44,46.24
2020-10-01,46.26,48.46,45.23,46.25
2020-10-02,46.25,46.97,43.19,44.88
2020-10-03,44.88,45.97,44.72,45.51
2020-10-04,45.5,47.07,45.28,46.69
2020-10-05,46.68,47.08,45.53,46.34
2020-10-06,46.35,48.25,45.52,45.99
2020-10-07,46.01,46.96,45.02,46.55
2020-10-08,46.56,47.5,45.45,47.21
2020-10-09,47.21,48.2,46.59,47.78
2020-10-10,47.78,50.46,47.76,48.88
2020-10-11,48.89,51.27,48.66,50.48
2020-10-12,50.48,51.5,49.24,50.58
2020-10-13,50.58,50.71,48.8,49.89
2020-10-14,49.9,51.04,49.27,49.79
2020-10-15,49.79,50.24,48.8,49.53
2020-10-16,49.52,49.84,45.6,47.6
2020-10-17,47.61,47.64,46.28,46.93
2020-10-18,46.92,47.98,46.78,47.54
2020-10-19,47.54,48.44,46.8,47.99
2020-10-20,47.99,48.46,46.36,46.88
2020-10-21,46.88,55.0,46.85,52.98
2020-10-22,52.98,56.31,52.97,54.35
2020-10-23,54.35,57.0,53.02,55.42
2020-10-24,55.41,59.64,54.83,59.23
2020-10-25,59.22,60.0,56.53,58.84
2020-10-26,58.83,59.31,54.94,56.82
2020-10-27,56.8,59.06,56.46,57.91
2020-10-28,57.9,60.55,54.71,55.77
2020-10-29,55.76,56.57,53.37,54.87
2020-10-30,54.88,55.78,52.2,54.01
2020-10-31,54.02,56.5,53.6,55.72
2020-11-01,55.69,56.19,54.07,55.6
2020-11-02,55.6,56.84,53.01,53.8
2020-11-03,53.82,54.37,51.13,53.96
2020-11-04,53.96,55.24,51.59,54.67
2020-11-05,54.7,59.73,54.62,58.95
2020-11-06,58.94,63.68,58.61,63.2
2020-11-07,63.22,64.77,57.0,58.9
2020-11-08,58.9,62.03,58.52,61.02
2020-11-09,61.0,61.86,57.37,59.23
2020-11-10,59.22,59.6,57.04,57.93
2020-11-11,57.94,60.53,57.8,59.27
2020-11-12,59.28,60.82,57.6,60.72
2020-11-13,60.72,66.66,60.14,65.96
2020-11-14,65.96,66.32,61.63,63.85
2020-11-15,63.83,64.43,61.08,62.28
2020-11-16,62.29,74.62,62.08,73.84
2020-11-17,73.83,77.0,71.36,76.32
2020-11-18,76.32,77.13,67.77,73.42
2020-11-19,73.41,83.4,71.47,81.53
2020-11-20,81.54,85.63,79.99,82.53
2020-11-21,82.55,88.5,80.1,87.14
2020-11-22,87.09,87.92,77.3,82.87
2020-11-23,82.87,90.93,80.8,89.03
2020-11-24,89.04,94.02,84.6,89.25
2020-11-25,89.27,90.76,78.05,81.75
2020-11-26,81.75,83.29,64.45,71.0
2020-11-27,70.99,73.5,65.3,69.15
2020-11-28,69.18,74.97,68.26,72.7
2020-11-29,72.68,81.07,71.51,78.91
2020-11-30,78.89,88.46,76.63,87.65
2020-12-01,87.66,93.01,79.56,85.08
2020-12-02,85.07,90.63,82.61,88.9
2020-12-03,88.89,91.5,85.46,89.0
2020-12-04,89.01,89.84,77.8,79.52
2020-12-05,79.52,84.28,78.61,83.14
2020-12-06,83.11,85.19,80.31,83.55
2020-12-07,83.54,86.87,81.73,83.37
2020-12-08,83.37,84.83,75.41,76.76
2020-12-09,76.75,78.14,72.13,77.41
2020-12-10,77.41,77.66,72.51,74.7
2020-12-11,74.77,75.09,69.87,72.2
2020-12-12,72.2,77.58,71.97,76.67
2020-12-13,76.64,84.38,75.52,82.28
2020-12-14,82.27,82.98,79.11,82.35
2020-12-15,82.38,84.93,80.39,81.32
2020-12-16,81.36,93.44,78.31,92.94
2020-12-17,92.94,109.8,90.0,101.01
2020-12-18,100.99,112.88,99.24,109.34
2020-12-19,109.34,124.24,105.31,119.85
2020-12-20,119.85,123.21,109.76,114.58
2020-12-21,114.59,118.65,100.31,104.45
2020-12-22,104.48,114.63,98.35,114.32
2020-12-23,114.31,117.29,95.23,102.45
2020-12-24,102.46,112.32,98.55,111.13
2020-12-25,111.13,128.63,108.18,127.78
2020-12-26,127.74,135.19,124.94,129.61
2020-12-27,129.61,139.47,121.88,127.88
2020-12-28,127.83,137.41,126.37,129.83
2020-12-29,129.84,130.9,120.0,128.8
2020-12-30,128.8,133.11,122.63,130.05
2020-12-31,130.06,130.35,121.98,124.21
2021-01-01,124.22,133.97,122.89,126.24
2021-01-02,126.2,142.0,123.15,136.96
2021-01-03,136.94,164.7,135.3,161.24
2021-01-04,161.23,173.66,139.31,155.34
2021-01-05,155.33,162.8,146.52,158.43
2021-01-06,158.46,169.72,154.95,168.92
2021-01-07,168.96,181.22,161.18,169.35
2021-01-08,169.35,181.92,150.0,172.19
2021-01-09,172.28,178.8,163.3,177.26
2021-01-10,177.27,185.83,161.86,170.07
2021-01-11,170.06,170.74,112.7,138.87
2021-01-12,138.88,146.86,128.0,133.42
2021-01-13,133.44,148.46,125.9,147.38
2021-01-14,147.39,156.89,143.55,152.5
2021-01-15,152.46,155.74,130.0,143.65
2021-01-16,143.66,152.59,139.28,143.52
2021-01-17,143.52,147.0,136.22,142.8
2021-01-18,142.78,154.99,138.44,151.96
2021-01-19,151.97,166.02,150.18,151.86
2021-01-20,151.85,156.15,138.4,149.69
2021-01-21,149.67,150.25,125.64,129.72
2021-01-22,129.7,141.85,122.7,137.66
2021-01-23,137.65,143.52,135.05,137.67
2021-01-24,137.66,142.65,133.73,141.01
2021-01-25,141.01,147.87,136.62,137.07
2021-01-26,137.07,139.76,127.85,134.67
2021-01-27,134.69,134.96,118.13,122.44
2021-01-28,122.45,135.84,120.74,133.27
2021-01-29,133.25,145.5,131.44,134.65
2021-01-30,134.67,136.23,128.02,133.36
2021-01-31,133.35,135.06,125.67,129.36
2021-02-01,129.37,136.63,125.95,132.0
2021-02-02,131.99,145.82,131.87,141.98
2021-02-03,141.96,156.7,141.92,155.93
2021-02-04,155.94,158.68,141.03,145.07
2021-02-05,145.05,156.93,143.45,155.05
2021-02-06,155.05,164.27,149.82,155.57
2021-02-07,155.57,157.29,145.23,150.76
2021-02-08,150.76,169.38,147.76,167.28
2021-02-09,167.28,184.49,164.22,181.49
2021-02-10,181.52,195.17,169.57,181.56
2021-02-11,181.59,193.59,175.72,183.62
2021-02-12,183.62,199.84,176.75,196.69
2021-02-13,196.71,229.07,191.45,225.76
2021-02-14,225.77,230.77,208.11,213.49
2021-02-15,213.47,219.99,185.31,207.83
2021-02-16,208.03,222.48,200.1,210.26
2021-02-17,210.23,237.75,203.37,237.49
2021-02-18,237.39,239.18,221.0,226.59
2021-02-19,226.58,241.92,220.06,236.5
2021-02-20,236.45,247.04,214.02,226.65
2021-02-21,226.77,233.78,220.06,227.13
2021-02-22,227.17,227.39,180.0,208.32
2021-02-23,208.1,208.8,157.29,177.34
2021-02-24,177.35,189.46,169.08,181.43
2021-02-25,181.43,205.21,175.0,179.36
2021-02-26,179.36,182.86,162.74,170.25
2021-02-27,170.2,180.48,167.13,171.76
2021-02-28,171.75,173.42,152.88,165.22
2021-03-01,165.27,176.46,163.3,175.89
2021-03-02,175.9,185.32,170.69,179.08
2021-03-03,179.06,196.49,176.79,187.64
2021-03-04,187.7,194.4,176.83,180.67
2021-03-05,180.66,183.57,168.5,180.23
2021-03-06,180.21,184.67,174.68,182.85
2021-03-07,182.86,192.24,182.25,190.75
2021-03-08,190.75,195.28,179.58,191.85
2021-03-09,191.86,205.0,188.92,203.81
2021-03-10,203.8,208.0,191.47,200.29
2021-03-11,200.29,203.54,191.03,201.36
2021-03-12,201.37,224.23,198.41,220.84
2021-03-13,220.8,230.23,212.7,226.06
2021-03-14,226.08,228.12,213.84,213.94
2021-03-15,214.0,222.58,197.56,200.59
2021-03-16,200.59,205.53,191.15,201.6
2021-03-17,201.61,206.94,194.13,205.98
2021-03-18,205.96,208.25,199.13,199.7
2021-03-19,199.72,205.0,195.81,199.96
2021-03-20,199.96,206.1,198.82,200.17
2021-03-21,200.16,202.0,192.0,195.31
2021-03-22,195.33,199.0,184.42,185.67
2021-03-23,185.69,189.44,181.12,185.83
2021-03-24,185.82,197.17,172.0,176.05
2021-03-25,176.05,179.03,167.86,171.53
2021-03-26,171.53,183.82,171.44,183.45
2021-03-27,183.44,186.12,177.75,184.06
2021-03-28,184.06,187.29,180.0,184.24
2021-03-29,184.22,197.6,182.45,193.73
2021-03-30,193.73,200.09,190.34,195.74
2021-03-31,195.71,198.99,187.0,196.7
2021-04-01,196.69,205.0,194.0,202.86
2021-04-02,202.87,213.77,200.78,211.46
2021-04-03,211.44,217.97,194.85,195.23
2021-04-04,195.17,204.92,192.22,202.21
2021-04-05,202.24,225.47,198.07,221.48
2021-04-06,221.48,244.59,212.97,237.04
2021-04-07,236.96,242.99,210.77,219.05
2021-04-08,219.22,228.21,216.89,226.11
2021-04-09,226.17,228.99,218.72,221.12
2021-04-10,221.13,257.0,219.16,256.34
2021-04-11,256.55,263.62,244.77,252.31
2021-04-12,252.35,259.94,240.01,244.42
2021-04-13,244.44,273.54,244.36,267.59
2021-04-14,267.61,283.0,255.0,278.86
2021-04-15,278.8,290.9,266.0,285.63
2021-04-16,285.64,317.09,265.5,308.43
2021-04-17,308.39,335.69,296.75,300.86
2021-04-18,300.87,304.83,231.1,273.36
2021-04-19,273.35,284.39,250.21,261.38
2021-04-20,261.47,272.8,234.31,260.68
2021-04-21,260.73,277.0,250.75,257.69
2021-04-22,257.63,289.61,239.0,252.5
2021-04-23,252.6,257.15,206.89,241.31
2021-04-24,241.31,241.41,220.34,224.75
2021-04-25,224.76,235.8,210.73,223.88
2021-04-26,223.9,248.2,221.24,247.42
2021-04-27,247.4,263.15,243.63,259.77
2021-04-28,259.77,266.94,247.58,258.51
2021-04-29,258.5,262.89,248.16,255.31
2021-04-30,255.31,273.58,252.61,271.13
2021-05-01,271.14,278.58,265.9,276.78
2021-05-02,276.77,277.47,264.7,268.88
2021-05-03,268.83,299.72,268.44,294.87
2021-05-04,294.73,327.68,270.0,305.23
2021-05-05,305.24,360.0,300.52,356.04
2021-05-06,356.03,364.93,318.0,354.67
2021-05-07,354.52,374.5,333.33,344.89
2021-05-08,344.89,356.68,334.0,347.1
2021-05-09,347.17,389.0,333.51,387.8
2021-05-10,387.77,413.49,333.68,358.89
2021-05-11,358.93,379.72,345.0,377.6
2021-05-12,377.8,394.37,301.0,310.4
2021-05-13,310.4,332.73,291.0,317.95
2021-05-14,317.95,338.85,307.96,326.23
2021-05-15,326.24,332.0,296.17,300.3
2021-05-16,300.22,323.95,279.66,295.89
2021-05-17,295.89,296.34,261.27,281.53
2021-05-18,281.38,317.97,278.32,293.98
2021-05-19,293.98,300.31,147.0,185.93
2021-05-20,186.31,225.0,166.45,210.74
2021-05-21,210.66,219.12,156.56,179.97
2021-05-22,179.97,184.44,161.61,169.32
2021-05-23,169.3,176.26,118.03,142.39
2021-05-24,142.52,185.37,139.54,185.32
2021-05-25,185.32,194.61,167.15,183.76
2021-05-26,183.89,204.13,179.42,198.91
2021-05-27,198.92,209.0,180.39,194.32
2021-05-28,194.31,198.88,165.5,177.33
2021-05-29,177.3,188.69,157.65,164.01
2021-05-30,164.04,181.1,155.11,170.51
2021-05-31,170.48,188.5,163.5,187.97
2021-06-01,188.01,193.16,175.82,182.99
2021-06-02,183.05,191.34,178.27,187.14
2021-06-03,187.18,197.78,181.95,193.5
2021-06-04,193.52,193.81,168.95,178.44
2021-06-05,178.46,185.49,167.32,172.94
2021-06-06,172.95,179.96,172.02,176.41
2021-06-07,176.42,182.22,160.25,161.95
2021-06-08,161.92,164.48,144.89,160.63
2021-06-09,160.64,173.3,152.31,172.56
2021-06-10,172.54,174.61,162.12,168.16
2021-06-11,168.18,173.78,160.55,162.83
2021-06-12,162.84,164.3,154.14,161.8
2021-06-13,161.81,171.59,156.42,170.85
2021-06-14,170.85,179.99,166.34,179.89
2021-06-15,179.88,181.2,172.15,175.15
2021-06-16,175.16,177.31,164.23,166.57
2021-06-17,166.56,173.4,162.81,167.08
2021-06-18,167.13,167.43,151.2,156.34
2021-06-19,156.33,160.88,152.31,152.49
2021-06-20,152.51,156.18,143.75,154.88
2021-06-21,154.87,155.5,123.91,124.46
2021-06-22,124.38,133.03,104.92,119.64
2021-06-23,119.69,133.75,115.49,129.1
2021-06-24,129.13,137.36,123.71,134.58
2021-06-25,134.59,138.45,124.31,125.0
2021-06-26,125.03,129.44,118.67,126.89
2021-06-27,126.81,132.67,124.66,132.6
2021-06-28,132.57,139.55,129.89,137.69
2021-06-29,137.68,149.18,137.24,144.2
2021-06-30,144.23,146.94,136.01,144.26
2021-07-01,144.31,144.31,133.99,137.02
2021-07-02,137.01,138.97,130.6,136.85
2021-07-03,136.87,141.37,134.57,140.17
2021-07-04,140.19,148.1,136.88,144.95
2021-07-05,144.96,145.03,133.84,137.71
2021-07-06,137.76,142.73,135.6,138.87
2021-07-07,138.86,142.93,136.87,137.41
2021-07-08,137.38,137.74,127.77,132.15
2021-07-09,132.11,135.85,126.0,134.58
2021-07-10,134.54,136.82,130.32,133.99
2021-07-11,133.99,136.48,132.08,134.28
2021-07-12,134.28,139.75,131.82,133.38
2021-07-13,133.32,134.61,129.35,131.44
2021-07-14,131.45,132.42,123.59,131.07
2021-07-15,131.06,133.13,121.93,125.86
2021-07-16,125.88,127.87,120.38,120.65
2021-07-17,120.66,122.92,117.68,119.95
2021-07-18,120.0,124.05,116.23,119.17
2021-07-19,119.16,120.75,111.82,113.13
2021-07-20,113.14,115.09,103.83,107.29
2021-07-21,107.31,119.24,105.05,117.74
2021-07-22,117.77,122.0,115.61,120.67
2021-07-23,120.69,124.78,117.02,124.24
2021-07-24,124.27,127.7,123.29,125.99
2021-07-25,126.0,127.99,123.51,127.68
2021-07-26,127.64,140.47,126.85,131.06
2021-07-27,131.06,135.12,127.27,134.74
2021-07-28,134.73,142.0,132.39,140.42
2021-07-29,140.48,143.0,136.55,141.44
2021-07-30,141.44,145.88,135.86,145.51
2021-07-31,145.51,146.6,141.83,144.37
2021-08-01,144.35,149.78,138.04,140.31
2021-08-02,140.31,145.93,138.76,141.35
2021-08-03,141.32,143.24,135.6,138.49
2021-08-04,138.49,144.5,135.54,142.57
2021-08-05,142.57,145.19,136.12,143.53
2021-08-06,143.51,150.9,141.73,147.95
2021-08-07,147.93,156.39,147.06,155.92
2021-08-08,155.92,157.63,147.0,149.69
2021-08-09,149.69,170.78,145.15,166.31
2021-08-10,166.27,168.28,158.79,165.38
2021-08-11,165.38,176.07,164.23,170.6
2021-08-12,170.57,179.74,160.77,165.38
2021-08-13,165.41,184.57,164.0,183.31
2021-08-14,183.32,185.11,174.62,182.76
2021-08-15,182.78,186.55,175.18,184.6
2021-08-16,184.59,189.03,176.35,177.93
2021-08-17,177.96,184.38,168.01,168.61
2021-08-18,168.6,174.54,162.92,166.65
2021-08-19,166.64,175.82,162.66,175.59
2021-08-20,175.57,184.11,174.11,183.59
2021-08-21,183.59,184.48,176.52,179.63
2021-08-22,179.57,189.6,178.38,185.91
2021-08-23,185.85,191.94,183.61,187.01
2021-08-24,186.98,188.64,172.25,173.42
2021-08-25,173.39,179.0,169.06,177.75
2021-08-26,177.76,180.18,164.9,167.7
2021-08-27,167.7,176.35,165.0,176.2
2021-08-28,176.2,177.1,171.3,175.6
2021-08-29,175.7,182.6,173.1,174.3
2021-08-30,174.4,176.5,166.5,167.3
2021-08-31,167.4,175.4,165.6,171.5
2021-09-01,171.6,182.8,168.5,180.9
2021-09-02,180.9,187.9,179.4,183.3
2021-09-03,183.4,217.7,179.8,212.9
2021-09-04,212.9,225.2,208.4,211.9
2021-09-05,212.0,232.56,210.5,232.2
2021-09-06,232.2,232.3,214.8,219.4
2021-09-07,219.4,221.9,162.1,178.5
2021-09-08,178.4,189.0,169.3,179.7
2021-09-09,179.7,188.6,176.5,180.5
2021-09-10,180.5,187.4,170.7,174.1
2021-09-11,174.1,186.2,173.4,178.6
2021-09-12,178.6,186.2,175.1,183.0
2021-09-13,183.1,240.0,170.7,179.4
2021-09-14,179.4,189.0,176.1,183.1
2021-09-15,183.0,192.1,179.6,189.0
2021-09-16,189.1,195.4,181.5,185.2
2021-09-17,185.2,190.5,177.5,180.0
2021-09-18,180.0,185.8,177.9,181.4
2021-09-19,181.3,181.7,172.5,175.6
2021-09-20,175.6,176.0,153.3,157.2
2021-09-21,157.2,162.3,144.7,148.5
2021-09-22,148.6,161.8,145.3,161.4
2021-09-23,161.4,165.0,157.1,163.9
2021-09-24,163.9,166.6,141.6,152.1
2021-09-25,152.0,155.9,148.8,151.0
2021-09-26,150.9,153.4,141.9,150.7
2021-09-27,150.7,154.9,144.8,145.0
2021-09-28,145.0,149.0,140.0,140.6
2021-09-29,140.5,150.4,139.7,144.7
2021-09-30,144.8,154.5,143.9,153.3
2021-10-01,153.2,168.1,151.1,166.2
2021-10-02,166.1,172.8,164.4,168.9
2021-10-03,168.9,175.0,165.7,170.5
2021-10-04,170.5,170.9,161.3,167.5
2021-10-05,167.5,175.4,166.6,173.8
2021-10-06,173.7,183.0,163.8,178.5
2021-10-07,178.5,187.0,173.4,178.6
2021-10-08,178.6,183.4,174.4,175.9
2021-10-09,175.9,182.9,174.4,179.9
2021-10-10,179.9,184.0,174.0,174.8
2021-10-11,174.8,185.4,172.0,179.1
2021-10-12,179.2,179.2,166.3,172.6
2021-10-13,172.6,179.7,167.6,177.6
2021-10-14,177.7,186.7,176.9,181.3
2021-10-15,181.3,193.0,176.4,189.6
2021-10-16,189.7,192.6,185.0,186.0
2021-10-17,186.0,188.1,176.4,183.7
2021-10-18,183.8,187.6,178.5,185.6
2021-10-19,185.5,191.6,183.1,188.8
2021-10-20,188.8,209.4,185.6,207.3
2021-10-21,207.4,214.7,195.2,196.8
2021-10-22,196.8,201.5,187.9,191.0
2021-10-23,191.0,198.0,188.7,196.3
2021-10-24,196.3,199.9,185.2,190.4
2021-10-25,190.4,197.4,189.6,195.5
2021-10-26,195.5,199.4,190.3,197.6
2021-10-27,197.5,205.0,171.1,179.3
2021-10-28,179.2,194.5,177.6,189.8
2021-10-29,189.8,198.7,188.1,196.7
2021-10-30,196.7,197.3,186.6,190.2
2021-10-31,190.2,195.2,186.7,191.9
2021-11-01,191.9,201.2,187.8,197.6
2021-11-02,197.6,204.9,195.1,200.9
2021-11-03,200.9,209.3,197.4,207.3
2021-11-04,207.3,207.3,196.1,202.6
2021-11-05,202.6,203.3,196.7,198.9
2021-11-06,198.9,201.1,191.0,197.6
2021-11-07,197.6,202.1,196.9,202.0
2021-11-08,202.1,229.7,202.0,229.0
2021-11-09,229.0,274.6,226.5,262.0
2021-11-10,262.0,295.7,251.6,260.4
2021-11-11,260.3,274.2,250.5,262.3
2021-11-12,262.2,282.7,243.7,251.2
2021-11-13,251.1,264.2,245.2,257.7
2021-11-14,257.7,279.7,248.4,279.3
2021-11-15,279.3,281.5,259.0,263.0
2021-11-16,263.0,263.3,222.5,230.2
2021-11-17,230.4,235.4,217.6,229.6
2021-11-18,229.6,232.4,199.4,204.2
2021-11-19,204.1,221.3,199.5,217.9
2021-11-20,217.9,227.8,212.4,226.8
2021-11-21,226.8,230.8,219.6,221.1
2021-11-22,221.2,221.7,205.2,209.1
2021-11-23,209.1,218.8,205.1,216.2
2021-11-24,216.2,217.7,205.9,212.2
2021-11-25,212.2,229.8,210.7,222.9
2021-11-26,223.0,224.9,190.0,195.7
2021-11-27,195.7,201.0,190.6,195.1
2021-11-28,195.0,199.9,182.0,199.5
2021-11-29,199.5,209.5,194.9,205.5
2021-11-30,205.5,219.9,197.4,207.8
2021-12-01,207.8,217.8,205.1,208.8
2021-12-02,208.7,210.1,199.9,203.5
2021-12-03,203.5,208.1,179.3,188.0
2021-12-04,188.0,189.3,129.3,162.7
2021-12-05,162.7,165.0,148.0,156.3
2021-12-06,156.3,164.5,141.3,161.3
2021-12-07,161.3,165.8,158.2,161.8
2021-12-08,161.8,170.3,155.8,165.1
2021-12-09,165.2,167.1,151.1,151.3
2021-12-10,151.4,159.8,147.5,148.3
2021-12-11,148.4,159.5,145.7,158.0
2021-12-12,158.0,162.9,153.2,159.0
2021-12-13,158.9,159.9,142.7,144.6
2021-12-14,144.6,151.9,142.9,150.4
2021-12-15,150.3,155.0,141.7,153.6
2021-12-16,153.5,156.7,148.5,148.9
2021-12-17,148.9,150.3,141.2,144.1
2021-12-18,144.1,150.3,142.8,148.6
2021-12-19,148.6,161.1,147.6,153.2
2021-12-20,153.2,157.4,145.2,152.6
2021-12-21,152.7,156.4,149.1,154.7
2021-12-22,154.8,160.2,152.9,155.4
2021-12-23,155.4,165.2,153.0,163.6
2021-12-24,163.6,166.8,160.1,161.2
2021-12-25,161.2,163.6,157.3,157.8
2021-12-26,157.8,158.4,152.6,155.7
2021-12-27,155.8,161.3,154.4,155.9
2021-12-28,155.9,156.0,144.5,145.7
2021-12-29,145.6,151.0,143.9,145.5
2021-12-30,145.5,150.0,142.7,148.0
2021-12-31,147.9,152.7,143.7,146.3
2022-01-01,146.2,151.0,146.1,150.8
2022-01-02,150.8,153.4,147.8,151.2
2022-01-03,151.1,151.2,146.0,148.5
2022-01-04,148.4,151.7,145.2,146.5
2022-01-05,146.5,150.0,129.8,135.4
2022-01-06,135.3,138.1,132.4,135.9
2022-01-07,135.9,136.5,125.9,131.4
2022-01-08,131.4,134.8,124.8,129.4
2022-01-09,129.4,132.6,127.7,130.9
2022-01-10,130.8,131.5,120.7,126.5
2022-01-11,126.6,133.5,125.7,131.6
2022-01-12,131.6,142.3,130.8,141.9
2022-01-13,142.0,142.4,134.6,136.7
2022-01-14,136.7,146.7,135.8,144.7
2022-01-15,144.7,150.7,144.0,147.7
2022-01-16,147.6,149.0,143.2,146.4
2022-01-17,146.4,153.9,144.1,151.2
2022-01-18,151.1,153.4,138.6,141.5
2022-01-19,141.4,143.0,133.2,136.2
2022-01-20,136.2,142.9,128.8,129.7
2022-01-21,129.6,131.1,109.8,114.5
2022-01-22,114.5,117.0,96.3,108.4
2022-01-23,108.4,112.8,105.6,112.3
2022-01-24,112.3,112.3,97.5,109.5
2022-01-25,109.6,109.9,105.1,107.8
2022-01-26,107.9,116.5,104.6,106.9
2022-01-27,107.0,110.0,102.8,106.9
2022-01-28,106.8,110.0,105.2,109.4
2022-01-29,109.5,112.4,107.5,110.8
2022-01-30,110.9,112.2,107.0,108.6
2022-01-31,108.5,111.3,104.3,109.5
2022-02-01,109.4,116.9,108.2,115.0
2022-02-02,115.1,116.0,107.3,108.3
2022-02-03,108.3,111.1,105.4,111.0
2022-02-04,110.9,121.5,108.7,121.3
2022-02-05,121.3,123.8,118.8,121.7
2022-02-06,121.8,128.0,120.5,127.6
2022-02-07,127.5,139.9,125.0,137.4
2022-02-08,137.4,142.9,130.4,133.7
2022-02-09,133.6,141.0,132.0,140.1
2022-02-10,140.0,143.8,134.0,134.6
2022-02-11,134.5,134.8,124.8,125.6
2022-02-12,125.6,127.6,120.8,126.7
2022-02-13,126.7,128.9,123.5,125.6
2022-02-14,125.6,127.0,121.4,124.6
2022-02-15,124.6,132.6,123.9,131.5
2022-02-16,131.6,131.8,125.4,127.7
2022-02-17,127.8,129.0,114.8,116.3
2022-02-18,116.3,123.6,114.1,114.9
2022-02-19,114.9,117.2,113.0,115.5
2022-02-20,115.5,115.8,108.4,110.6
2022-02-21,110.6,114.5,102.0,102.8
2022-02-22,102.7,107.9,100.2,107.4
2022-02-23,107.4,111.5,104.9,105.4
2022-02-24,105.3,111.0,90.0,104.1
2022-02-25,104.2,110.7,101.5,109.2
2022-02-26,109.2,115.0,106.6,108.2
2022-02-27,108.1,110.2,101.1,102.9
2022-02-28,102.9,113.9,101.2,113.7
2022-03-01,113.7,116.0,109.4,112.5
2022-03-02,112.5,114.7,109.1,110.3
2022-03-03,110.3,113.0,107.9,111.7
2022-03-04,111.7,112.7,99.0,101.0
2022-03-05,101.0,105.4,99.4,104.9
2022-03-06,104.9,106.0,100.6,101.1
2022-03-07,101.1,103.9,96.2,98.4
2022-03-08,98.3,102.6,97.8,100.7
2022-03-09,100.8,109.3,100.4,106.9
2022-03-10,106.9,107.1,99.5,102.5
2022-03-11,102.6,107.0,99.6,104.6
2022-03-12,104.6,108.0,104.5,105.6
2022-03-13,105.5,107.4,101.0,101.7
2022-03-14,101.7,106.4,100.8,105.6
2022-03-15,105.5,108.6,102.4,106.8
2022-03-16,106.9,112.2,105.6,111.4
2022-03-17,111.3,111.7,108.5,110.2
2022-03-18,110.2,113.0,107.7,111.9
2022-03-19,111.8,117.3,111.4,116.8
2022-03-20,116.8,118.5,111.3,114.9
2022-03-21,114.9,116.8,113.1,116.0
2022-03-22,116.1,123.7,115.6,122.7
2022-03-23,122.7,124.5,118.5,122.4
2022-03-24,122.5,127.7,120.0,126.5
2022-03-25,126.4,127.3,121.5,123.9
2022-03-26,124.0,125.6,121.9,124.8
2022-03-27,124.8,129.8,123.2,129.7
2022-03-28,129.7,132.6,126.7,127.6
2022-03-29,127.6,132.0,127.0,130.1
2022-03-30,130.0,134.1,125.8,131.1
2022-03-31,131.1,132.9,121.1,123.8
2022-04-01,123.9,126.4,119.1,124.8
2022-04-02,124.8,128.3,123.5,124.8
2022-04-03,124.9,129.5,123.6,128.7
2022-04-04,128.8,128.9,121.2,124.8
2022-04-05,124.8,127.3,122.5,122.7
2022-04-06,122.8,123.2,111.4,111.7
2022-04-07,111.6,115.0,110.1,114.1
2022-04-08,114.0,115.3,109.6,110.7
2022-04-09,110.7,113.0,110.0,112.7
2022-04-10,112.7,114.5,110.0,110.3
2022-04-11,110.3,110.7,101.8,102.4
2022-04-12,102.5,105.8,101.7,104.8
2022-04-13,104.9,110.8,103.9,110.5
2022-04-14,110.6,112.4,105.9,107.3
2022-04-15,107.3,112.9,107.0,111.0
2022-04-16,111.0,114.9,110.1,114.3
2022-04-17,114.3,115.1,108.2,108.8
2022-04-18,108.8,111.5,105.2,111.3
2022-04-19,111.3,114.2,110.6,113.8
2022-04-20,113.8,114.2,110.7,111.9
2022-04-21,111.9,114.5,105.4,106.8
2022-04-22,106.8,108.7,104.7,105.4
2022-04-23,105.4,107.2,104.4,105.1
2022-04-24,105.2,105.9,103.5,104.6
2022-04-25,104.6,104.9,98.3,104.6
2022-04-26,104.6,105.4,96.3,98.6
2022-04-27,98.6,102.0,97.7,100.5
2022-04-28,100.6,105.8,99.7,103.3
2022-04-29,103.3,104.5,98.4,100.4
2022-04-30,100.3,101.6,93.5,95.8
2022-05-01,95.9,100.0,94.4,99.3
2022-05-02,99.3,101.9,98.3,100.7
2022-05-03,100.7,101.4,97.4,99.4
2022-05-04,99.3,107.1,99.0,106.3
2022-05-05,106.3,106.9,94.8,96.8
2022-05-06,96.8,98.4,92.9,96.7
2022-05-07,96.7,97.4,92.6,94.3
2022-05-08,94.3,95.8,91.5,93.9
2022-05-09,93.8,94.9,75.2,76.2
2022-05-10,76.2,85.0,73.3,80.2
2022-05-11,80.1,82.8,64.2,66.6
2022-05-12,66.7,69.9,54.4,64.5
2022-05-13,64.4,73.2,63.2,67.9
2022-05-14,67.8,70.3,64.2,68.9
2022-05-15,68.8,71.8,65.9,71.6
2022-05-16,71.5,71.6,64.9,67.3
2022-05-17,67.2,73.9,67.1,73.2
