TIMESTAMP,BTC_CLOSE_PRICE_USD,BTC_HIGH_PRICE_USD,BTC_LOW_PRICE_USD,BTC_OPEN_PRICE_USD,BTC_VOLUME_FROM_USD,BTC_VOLUME_TO_USD
2014-02-17,272.28,411.21,263.36,299.8,51439.43,16532226.28
2014-02-18,293.95,370.12,248.31,272.28,48878.18,14130126.78
2014-02-19,261.53,308.63,257.24,293.95,31501.97,8618299.81
2014-02-20,111.92,271.61,109.22,261.53,102183.77,16608347.18
2014-02-21,111.56,160.15,91.66,111.92,82590.48,10115923.16
2014-02-22,255.59,290.59,96.72,111.56,72170.05,11838225.02
2014-02-23,310.17,349.15,220.31,255.59,38549.76,11158706.83
2014-02-24,174.0,316.88,131.85,310.17,95118.82,17929284.9
2014-02-25,135.78,174.64,102.33,174.0,30426.23,3993023.8
2014-02-26,593.14,650.0,522.84,135.78,602.49,383571.24
2014-02-27,596.49,629.9,580.5,593.14,497.8,322887.36
2014-02-28,573.94,599.0,570.0,596.49,505.86,321170.16
2014-03-01,557.39,564.07,262.77,573.94,404.38,250331.34
2014-03-02,544.56,562.93,541.54,557.39,826.76,469498.62
2014-03-03,662.18,695.44,545.42,544.56,1263.06,794976.61
2014-03-04,661.85,686.22,645.16,662.18,1365.98,947328.84
2014-03-05,658.3,665.97,636.77,661.85,1259.48,855787.67
2014-03-06,648.26,661.83,636.22,658.3,2067.16,1367401.19
2014-03-07,616.73,655.2,600.31,648.26,2336.74,1498290.21
2014-03-08,609.21,625.68,588.58,616.73,2166.01,1335982.88
2014-03-09,627.05,637.6,598.51,609.21,1950.45,1209993.27
2014-03-10,612.97,633.68,594.7,627.05,2627.73,1648979.94
2014-03-11,608.69,619.7,599.92,612.97,2432.39,1520733.14
2014-03-12,619.43,640.79,608.2,608.69,3194.67,2022394.16
2014-03-13,625.04,636.13,616.06,619.43,3410.64,2168407.82
2014-03-14,614.03,631.23,610.61,625.04,4001.32,2514218.73
2014-03-15,624.03,628.83,609.18,614.03,3461.06,2168732.02
2014-03-16,619.14,627.28,613.17,624.03,3296.37,2055390.73
2014-03-17,606.38,622.49,602.74,619.14,3576.51,2227123.89
2014-03-18,598.93,611.72,585.66,606.38,3654.27,2234320.09
2014-03-19,594.96,607.08,590.14,598.93,3579.25,2164735.67
2014-03-20,565.99,598.41,560.35,594.96,4241.08,2471474.64
2014-03-21,549.6,587.42,540.22,565.99,3822.85,2173864.98
2014-03-22,564.34,569.96,537.16,549.6,3765.57,2078360.18
2014-03-23,551.16,564.32,538.63,564.34,4134.15,2286135.32
2014-03-24,567.56,572.52,531.27,551.16,3668.42,2024402.74
2014-03-25,562.89,569.66,550.43,567.56,3866.46,2172190.32
2014-03-26,562.45,575.42,546.26,562.89,3704.69,2087611.57
2014-03-27,460.45,567.75,460.45,562.45,3782.96,2010894.71
2014-03-28,482.61,514.95,453.75,460.45,4113.87,2022261.85
2014-03-29,477.11,494.28,473.78,482.61,4284.5,2087784.21
2014-03-30,446.92,479.04,424.03,477.11,3860.41,1769770.42
2014-03-31,444.66,473.43,422.49,446.92,4149.05,1850592.76
2014-04-01,463.45,487.35,438.03,444.66,3969.98,1845836.41
2014-04-02,424.37,480.27,409.25,463.45,4382.38,2004152.9
2014-04-03,436.31,448.74,386.67,424.37,4022.93,1708540.89
2014-04-04,444.36,456.46,415.51,436.31,2565.03,1127311.11
2014-04-05,456.63,461.17,439.37,444.36,1158.02,529964.03
2014-04-06,455.69,472.38,446.3,456.63,3591.85,1644846.68
2014-04-07,462.38,485.06,447.98,455.69,3954.49,1847982.3
2014-04-08,466.56,480.69,457.57,462.38,3906.04,1839605.16
2014-04-09,457.34,479.66,451.07,466.56,3881.54,1809262.89
2014-04-10,384.63,463.45,384.63,457.34,3647.72,1547153.29
2014-04-11,435.14,450.4,355.71,384.63,5162.96,2175242.95
2014-04-12,437.65,469.83,428.02,435.14,5188.34,2293511.2
2014-04-13,427.6,454.15,409.85,437.65,4972.43,2143146.77
2014-04-14,478.38,497.83,420.08,427.6,7624.33,3546258.23
2014-04-15,526.43,526.63,466.43,478.38,7999.66,3945871.12
2014-04-16,536.95,549.05,496.08,526.43,8059.05,4192651.96
2014-04-17,502.0,537.03,486.89,536.95,8003.07,4097576.42
2014-04-18,485.52,512.15,472.0,502.0,8359.97,4112826.37
2014-04-19,506.02,516.89,473.16,485.52,8375.39,4154929.41
2014-04-20,498.51,522.22,488.69,506.02,7684.61,3879198.08
2014-04-21,495.16,524.67,490.66,498.51,7351.96,3688692.95
2014-04-22,487.91,520.51,483.39,495.16,5681.23,2824567.04
2014-04-23,487.3,509.96,482.25,487.91,4743.76,2340457.5
2014-04-24,500.29,507.33,477.22,487.3,4227.98,2075376.08
2014-04-25,464.49,502.49,438.33,500.29,6445.92,3000226.26
2014-04-26,457.87,468.68,448.57,464.49,6894.1,3157540.11
2014-04-27,443.18,461.4,437.39,457.87,6960.48,3154922.76
2014-04-28,441.92,451.12,420.78,443.18,4543.04,2004954.25
2014-04-29,446.12,453.78,430.71,441.92,3721.09,1670352.0
2014-04-30,445.63,452.64,430.89,446.12,4084.26,1831533.23
2014-05-01,460.13,464.49,444.51,445.63,4198.81,1915772.6
2014-05-02,453.67,463.38,442.0,460.13,3377.59,1532239.38
2014-05-03,438.65,454.2,429.09,453.67,2576.42,1143291.68
2014-05-04,436.05,446.61,428.79,438.65,3373.67,1470650.15
2014-05-05,430.87,443.86,426.37,436.05,3042.43,1328247.91
2014-05-06,432.19,434.95,420.23,430.87,4184.68,1809731.58
2014-05-07,446.55,458.78,423.55,432.19,5031.0,2209759.82
2014-05-08,441.11,455.5,439.5,446.55,2543.19,1134338.74
2014-05-09,445.45,455.78,438.5,441.11,2266.91,1013830.03
2014-05-10,451.9,459.46,441.43,445.45,446.84,210112.72
2014-05-11,433.23,455.4,429.02,451.9,1890.97,845213.87
2014-05-12,438.21,441.07,430.19,433.23,1386.7,610287.27
2014-05-13,433.92,442.27,432.74,438.21,2651.68,1164049.43
2014-05-14,442.63,444.28,433.88,433.92,2200.61,978031.93
2014-05-15,448.1,450.03,441.47,442.63,2169.07,989003.27
2014-05-16,453.63,455.15,441.86,448.1,1758.25,799913.51
2014-05-17,452.79,455.94,452.23,453.63,1704.83,776390.65
2014-05-18,450.14,454.0,449.04,452.79,1449.47,653912.75
2014-05-19,443.9,451.69,441.2,450.14,1351.0,602742.49
2014-05-20,484.57,486.23,437.25,443.9,1899.12,883359.54
2014-05-21,488.84,495.21,481.73,484.57,1394.82,689104.32
2014-05-22,515.36,519.25,485.55,488.84,3124.47,1589075.16
2014-05-23,518.09,540.88,515.18,515.36,2763.64,1457339.18
2014-05-24,520.46,526.65,510.42,518.09,2857.47,1492790.86
2014-05-25,570.44,575.19,520.53,520.46,1873.75,1037758.33
2014-05-26,582.01,586.41,564.65,570.44,2958.74,1712997.86
2014-05-27,570.1,586.22,555.28,582.01,3353.12,1947436.25
2014-05-28,570.84,581.81,562.56,570.1,3569.69,2054559.38
2014-05-29,564.42,573.83,557.7,570.84,3734.36,2121556.72
2014-05-30,612.35,613.26,564.02,564.42,6205.87,3688564.78
2014-05-31,627.91,629.04,604.73,612.35,4409.91,2738340.83
2014-06-01,649.79,674.98,621.95,627.91,3552.12,2322782.86
2014-06-02,655.49,662.63,625.46,649.79,4134.25,2650871.52
2014-06-03,669.43,676.47,631.42,655.49,4360.3,2883100.21
2014-06-04,638.93,669.78,602.1,669.43,5597.3,3601867.65
2014-06-05,660.18,665.39,635.59,638.93,2761.43,1825395.47
2014-06-06,650.41,663.84,647.12,660.18,6035.98,3978265.23
2014-06-07,651.67,659.77,641.02,650.41,1968.61,1298892.32
2014-06-08,651.05,658.88,648.67,651.67,3313.68,2167689.11
2014-06-09,644.35,652.12,639.08,651.05,3258.34,2126014.84
2014-06-10,655.62,661.44,641.68,644.35,3558.54,2340867.13
2014-06-11,642.95,663.04,642.28,655.62,3800.84,2491455.0
2014-06-12,597.13,643.8,591.12,642.95,4586.48,2928622.01
2014-06-13,610.35,619.14,594.87,597.13,7545.7,4612164.04
2014-06-14,583.42,613.77,563.68,610.35,4999.15,2985483.68
2014-06-15,582.29,587.83,560.85,583.42,3942.88,2272289.86
2014-06-16,599.08,606.14,580.45,582.29,3991.36,2403694.57
2014-06-17,605.09,608.43,594.86,599.08,2999.39,1820590.33
2014-06-18,606.21,614.4,603.61,605.09,3312.07,2037434.53
2014-06-19,600.17,612.58,598.67,606.21,5601.33,3433287.5
2014-06-20,590.75,602.05,587.1,600.17,2153.94,1312852.79
2014-06-21,597.04,599.21,584.82,590.75,2282.89,1373722.22
2014-06-22,603.62,610.08,591.99,597.04,2036.79,1240859.44
2014-06-23,591.17,604.65,582.86,603.62,2652.78,1594834.62
2014-06-24,588.77,595.65,585.41,591.17,3077.48,1840620.26
2014-06-25,568.45,589.56,566.88,588.77,3090.79,1797681.03
2014-06-26,582.7,582.71,565.85,568.45,4147.81,2401035.72
2014-06-27,602.23,603.94,580.14,582.7,3388.65,2015064.28
2014-06-28,597.56,608.76,593.97,602.23,2938.93,1778752.3
2014-06-29,601.06,604.28,593.19,597.56,2892.18,1736172.85
2014-06-30,635.14,637.28,596.55,601.06,3832.86,2394861.38
2014-07-01,643.19,652.54,634.09,635.14,4106.32,2675353.96
2014-07-02,645.72,652.1,604.58,643.19,4784.21,3099761.96
2014-07-03,638.03,646.4,633.58,645.72,4010.26,2580980.48
2014-07-04,623.96,642.22,623.04,638.03,3601.75,2291612.17
2014-07-05,622.96,627.8,619.69,623.96,3247.38,2034965.63
2014-07-06,626.65,629.44,622.65,622.96,2700.79,1698242.23
2014-07-07,613.6,627.93,607.32,626.65,2529.86,1590944.74
2014-07-08,615.32,619.65,609.35,613.6,3206.28,2004899.12
2014-07-09,623.0,623.82,610.53,615.32,3066.24,1920482.89
2014-07-10,618.39,624.95,611.66,623.0,3604.7,2253171.2
2014-07-11,632.9,633.62,616.11,618.39,3124.17,1969199.34
2014-07-12,635.9,638.59,625.9,632.9,3433.0,2179286.05
2014-07-13,628.03,638.64,627.54,635.9,1703.49,1082830.37
2014-07-14,618.32,628.99,616.06,628.03,2553.73,1601572.72
2014-07-15,619.6,624.42,617.3,618.32,3693.18,2310446.24
2014-07-16,614.8,622.36,614.15,619.6,2997.32,1873008.17
2014-07-17,626.58,632.55,610.01,614.8,2922.04,1833775.87
2014-07-18,627.47,630.15,617.92,626.58,3344.66,2109225.77
2014-07-19,627.04,634.14,625.14,627.47,3961.13,2505181.18
2014-07-20,620.98,627.93,619.96,627.04,2302.87,1442853.55
2014-07-21,625.13,625.93,615.02,620.98,2534.07,1596614.67
2014-07-22,622.53,628.81,620.0,625.13,3277.44,2068876.01
2014-07-23,621.69,624.99,621.0,622.53,2170.81,1372935.87
2014-07-24,601.87,621.96,599.38,621.69,4740.92,2896094.23
2014-07-25,600.5,609.06,597.4,601.87,5919.22,3592179.37
2014-07-26,596.0,602.98,593.25,600.5,3478.73,2095634.61
2014-07-27,595.03,601.49,593.69,596.0,3530.72,2118021.68
2014-07-28,587.93,597.49,578.14,595.03,2331.14,1391966.02
2014-07-29,585.77,591.28,579.53,587.93,6719.13,3962906.1
2014-07-30,564.64,586.13,564.18,585.77,4103.24,2397473.33
2014-07-31,589.52,593.73,564.01,564.64,3523.28,2057947.94
2014-08-01,598.78,603.99,586.43,589.52,8925.21,5356663.39
2014-08-02,591.72,598.91,587.42,598.78,2122.58,1278807.32
2014-08-03,588.94,592.06,580.62,591.72,1263.34,752201.76
2014-08-04,592.77,595.09,586.49,588.94,3415.53,2047890.49
2014-08-05,588.76,594.25,585.44,592.77,4085.09,2429310.9
2014-08-06,589.77,593.79,587.2,588.76,3009.97,1785940.76
2014-08-07,592.8,595.08,587.92,589.77,2504.42,1485017.95
2014-08-08,595.85,608.2,592.08,592.8,3105.95,1873039.39
2014-08-09,589.52,595.56,587.41,595.85,1418.03,843722.69
2014-08-10,592.06,596.64,588.06,589.52,1337.97,796584.42
2014-08-11,575.89,593.62,571.72,592.06,2569.39,1512262.72
2014-08-12,567.66,578.29,561.98,575.89,3325.01,1894843.87
2014-08-13,542.1,573.51,523.15,567.66,4818.58,2659458.34
2014-08-14,504.8,544.94,495.94,542.1,10880.44,5608470.79
2014-08-15,496.45,515.24,483.21,504.8,4767.38,2407799.63
2014-08-16,522.01,524.25,483.24,496.45,3870.22,1956441.61
2014-08-17,485.5,524.71,478.22,522.01,3143.96,1584568.58
2014-08-18,462.18,493.26,449.95,485.5,6378.17,2991012.04
2014-08-19,485.12,487.05,455.8,462.18,5120.41,2458098.82
2014-08-20,516.78,521.84,468.51,485.12,5886.41,2965577.49
2014-08-21,517.94,537.17,511.36,516.78,5645.78,2974478.96
2014-08-22,516.1,524.44,500.57,517.94,6026.98,3116862.95
2014-08-23,497.68,516.82,493.98,516.1,3130.85,1596652.49
2014-08-24,509.71,514.82,496.81,497.68,2533.3,1294320.61
2014-08-25,502.93,511.33,499.71,509.71,2737.95,1409621.07
2014-08-26,512.56,516.04,501.81,502.93,3530.19,1831000.54
2014-08-27,515.23,527.37,512.66,512.56,3785.72,1982424.62
2014-08-28,510.75,521.59,503.34,515.23,4465.72,2307082.42
2014-08-29,512.56,515.18,506.69,510.75,3641.78,1876846.6
2014-08-30,505.96,512.91,503.12,512.56,2631.22,1337420.67
2014-08-31,481.78,508.34,478.31,505.96,6094.87,2982601.77
2014-09-01,477.19,487.47,471.78,481.78,6785.79,3261178.74
2014-09-02,478.94,486.99,470.54,477.19,6751.24,3291738.72
2014-09-03,480.04,487.29,476.82,478.94,6140.33,3018772.64
2014-09-04,490.99,498.47,476.26,480.04,8807.05,4345165.83
2014-09-05,483.65,495.02,483.07,490.99,6038.09,3013185.15
2014-09-06,484.47,491.38,480.79,483.65,3791.0,1883095.02
2014-09-07,485.75,490.72,478.49,484.47,3562.92,1755360.28
2014-09-08,475.69,487.02,469.5,485.75,8140.06,3948928.43
2014-09-09,474.9,478.6,467.52,475.69,7289.11,3529051.35
2014-09-10,479.7,491.04,471.57,474.9,8292.88,4058785.18
2014-09-11,478.49,488.92,474.57,479.7,6289.68,3086920.26
2014-09-12,477.73,479.71,471.14,478.49,5145.48,2514548.2
2014-09-13,478.17,480.64,474.64,477.73,5274.65,2569793.0
2014-09-14,477.74,480.33,471.96,478.17,4205.73,2031789.95
2014-09-15,477.71,479.28,473.7,477.74,5629.86,2753462.23
2014-09-16,466.75,478.81,463.95,477.71,6522.37,3139554.53
2014-09-17,461.09,469.39,458.27,466.75,7504.98,3522262.8
2014-09-18,424.26,462.26,408.77,461.09,8924.54,3946908.07
2014-09-19,397.67,429.17,386.1,424.26,14968.82,6062707.6
2014-09-20,411.53,427.69,387.5,397.67,14289.35,5919676.64
2014-09-21,401.62,415.07,394.52,411.53,10421.33,4229727.1
2014-09-22,404.09,410.75,398.6,401.62,13514.58,5531782.04
2014-09-23,436.86,445.51,394.75,404.09,17940.15,7490861.6
2014-09-24,423.77,439.19,422.1,436.86,21365.64,9217984.23
2014-09-25,412.29,427.55,409.56,423.77,14627.1,6143388.92
2014-09-26,404.46,416.42,399.7,412.29,12115.07,4966479.77
2014-09-27,399.02,407.07,394.69,404.46,9735.27,3950428.02
2014-09-28,379.08,402.27,374.12,399.02,13937.15,5453338.71
2014-09-29,376.77,389.26,372.63,379.08,20684.56,7924759.6
2014-09-30,388.17,395.18,374.73,376.77,16921.07,6520432.39
2014-10-01,382.84,395.13,381.11,388.17,17730.98,6892843.77
2014-10-02,375.14,385.59,371.2,382.84,14300.82,5471103.72
2014-10-03,363.45,378.22,362.81,375.14,16807.97,6278574.04
2014-10-04,335.32,369.88,327.1,363.45,23035.97,8050734.62
2014-10-05,322.86,344.25,294.92,335.32,29851.16,9512572.11
2014-10-06,331.55,347.94,303.05,322.86,41171.56,13642089.7
2014-10-07,331.65,345.51,321.74,331.55,30173.83,10076018.49
2014-10-08,350.87,351.64,325.43,331.65,21769.57,7413499.73
2014-10-09,360.91,384.61,347.57,350.87,35591.34,13020038.29
2014-10-10,361.71,378.13,353.32,360.91,28410.42,10394856.2
2014-10-11,361.22,370.15,350.49,361.71,13926.45,5049013.74
2014-10-12,373.17,374.57,352.25,361.22,11227.53,4077867.05
2014-10-13,387.32,391.22,366.04,373.17,23576.02,8935310.47
2014-10-14,397.1,407.74,385.72,387.32,28866.7,11549913.84
2014-10-15,393.17,397.87,388.23,397.1,22484.5,8867207.18
2014-10-16,379.77,398.84,371.56,393.17,20785.9,7999668.99
2014-10-17,380.48,384.76,372.42,379.77,16567.87,6324477.58
2014-10-18,390.88,395.71,373.58,380.48,9445.79,3657801.17
2014-10-19,387.28,394.49,383.92,390.88,5325.52,2088508.52
2014-10-20,380.39,387.77,378.42,387.28,10555.47,4075710.38
2014-10-21,382.35,388.24,377.42,380.39,9662.14,3745779.18
2014-10-22,378.93,383.69,376.97,382.35,10531.04,4064736.42
2014-10-23,355.78,381.08,353.48,378.93,19121.88,6999640.64
2014-10-24,355.1,360.87,351.41,355.78,20034.01,7185001.61
2014-10-25,346.72,356.57,341.53,355.1,14042.93,4929757.95
2014-10-26,348.67,356.8,344.19,346.72,11577.83,4076756.1
2014-10-27,350.09,356.35,344.93,348.67,10603.46,3777108.32
2014-10-28,351.06,355.72,348.27,350.09,9430.8,3372185.13
2014-10-29,335.12,352.83,334.72,351.06,12263.9,4259966.32
2014-10-30,344.86,350.38,333.44,335.12,16120.98,5522262.77
2014-10-31,337.87,347.97,336.08,344.86,14003.95,4814121.89
2014-11-01,325.43,339.0,320.74,337.87,13774.48,4540440.63
2014-11-02,322.55,329.76,319.81,325.43,11896.65,3878749.8
2014-11-03,324.24,332.85,321.67,322.55,13433.34,4435458.55
2014-11-04,327.96,328.75,320.11,324.24,15115.03,4955240.5
2014-11-05,338.01,341.98,326.52,327.96,15838.15,5342189.88
2014-11-06,347.67,351.14,335.74,338.01,15649.72,5388972.33
2014-11-07,341.87,351.61,340.18,347.67,15017.27,5215262.11
2014-11-08,343.54,346.29,339.8,341.87,8188.25,2834855.25
2014-11-09,362.04,362.21,341.78,343.54,12627.93,4466556.5
2014-11-10,367.15,374.67,356.6,362.04,22804.61,8387025.99
2014-11-11,365.42,370.99,361.87,367.15,15790.68,5817809.67
2014-11-12,432.03,442.73,365.81,365.42,38528.79,15737081.16
2014-11-13,428.72,480.45,390.88,432.03,58200.73,25304725.28
2014-11-14,396.53,430.18,381.99,428.72,35731.03,14250930.93
2014-11-15,374.86,407.32,367.97,396.53,13328.33,5185270.16
2014-11-16,385.61,390.36,370.54,374.86,14350.82,5497204.23
2014-11-17,384.69,412.33,378.32,385.61,27600.89,10942934.49
2014-11-18,379.16,394.94,371.95,384.69,27093.72,10404772.69
2014-11-19,381.43,389.29,374.26,379.16,19867.47,7592152.68
2014-11-20,357.3,383.03,355.11,381.43,21984.22,8084810.79
2014-11-21,351.77,358.73,343.8,357.3,23467.39,8291129.59
2014-11-22,352.01,364.21,350.51,351.77,12943.87,4632290.66
2014-11-23,365.85,370.59,352.64,352.01,12413.55,4504560.45
2014-11-24,378.85,388.72,361.92,365.85,24564.84,9244691.04
2014-11-25,376.43,395.73,370.64,378.85,45317.22,17405251.28
2014-11-26,365.35,378.27,363.99,376.43,23979.74,8916241.87
2014-11-27,368.83,374.43,364.81,365.35,13849.29,5144146.32
2014-11-28,377.59,383.25,358.37,368.83,43015.35,16118258.33
2014-11-29,376.28,389.3,372.21,377.59,83451.95,31983637.28
2014-11-30,374.93,381.06,372.57,376.28,11289.41,4269105.57
2014-12-01,378.61,383.58,373.02,374.93,19673.15,7481865.14
2014-12-02,380.64,384.87,375.37,378.61,25285.47,9664274.24
2014-12-03,376.96,384.67,373.64,380.64,23504.51,8950322.28
2014-12-04,369.84,380.43,366.24,376.96,25331.17,9521316.14
2014-12-05,377.63,379.7,366.39,369.84,29989.83,11251853.9
2014-12-06,376.26,380.33,372.04,377.63,11072.87,4181319.51
2014-12-07,376.47,377.88,372.46,376.26,8811.71,3334332.18
2014-12-08,364.95,377.36,364.6,376.47,22917.66,8506201.99
2014-12-09,352.19,365.35,343.82,364.95,43827.16,15529628.16
2014-12-10,347.94,354.07,345.09,352.19,27133.46,9535221.36
2014-12-11,347.68,367.13,337.8,347.94,51080.97,18063629.15
2014-12-12,353.4,356.43,346.0,347.68,26850.92,9490205.28
2014-12-13,348.24,353.1,343.81,353.4,19542.41,6837218.94
2014-12-14,349.35,351.59,344.61,348.24,12342.41,4328238.86
2014-12-15,345.37,351.22,343.56,349.35,22160.68,7746836.16
2014-12-16,330.22,346.45,328.88,345.37,38589.75,13001054.77
2014-12-17,320.02,335.67,314.31,330.22,61338.52,19834674.23
2014-12-18,310.34,325.62,303.4,320.02,60516.23,18932813.68
2014-12-19,317.78,320.24,306.36,310.34,41711.62,13119110.69
2014-12-20,330.35,332.62,316.05,317.78,29920.43,9768954.91
2014-12-21,322.63,332.03,320.13,330.35,20668.93,6746131.4
2014-12-22,330.84,335.26,319.89,322.63,35363.79,11694687.77
2014-12-23,335.25,339.32,328.0,330.84,24066.78,8057502.86
2014-12-24,322.4,336.28,320.65,335.25,21524.09,7112691.11
2014-12-25,318.99,323.38,316.3,322.4,15388.54,4926116.3
2014-12-26,329.98,332.88,316.36,318.99,23005.85,7518851.52
2014-12-27,315.34,330.7,311.98,329.98,21631.92,6940336.9
2014-12-28,316.53,322.84,310.5,315.34,20414.2,6482718.73
2014-12-29,314.12,321.61,308.28,316.53,20355.29,6457547.05
2014-12-30,311.27,316.18,309.25,314.12,22777.45,7163083.26
2014-12-31,318.24,319.09,308.89,311.27,20496.34,6472822.84
2015-01-01,314.89,321.36,313.54,318.24,12820.26,4073067.1
2015-01-02,315.21,316.4,313.08,314.89,14728.97,4673971.8
2015-01-03,287.13,315.83,284.89,315.21,47366.46,14209564.7
2015-01-04,264.72,289.94,255.87,287.13,88769.22,24255392.1
2015-01-05,274.84,278.32,262.89,264.72,54993.28,14995382.75
2015-01-06,282.27,285.11,271.52,274.84,21939.38,6097640.43
2015-01-07,291.34,296.06,280.74,282.27,30666.87,8827164.0
2015-01-08,282.69,292.71,278.99,291.34,20182.8,5796312.29
2015-01-09,287.97,290.59,277.28,282.69,20924.65,5963203.51
2015-01-10,273.35,289.25,271.98,287.97,14724.72,4147357.05
2015-01-11,264.77,278.01,263.76,273.35,15111.35,4122751.52
2015-01-12,269.33,273.08,263.3,264.77,25384.85,6899315.98
2015-01-13,221.29,269.1,217.1,269.33,95497.81,22745960.68
2015-01-14,164.92,230.86,157.29,221.29,170682.75,32911586.21
2015-01-15,209.78,231.26,164.55,164.92,124666.16,25672423.81
2015-01-16,206.92,222.63,198.72,209.78,62321.12,13208882.23
2015-01-17,199.65,212.59,191.71,206.92,43131.44,8685194.65
2015-01-18,210.62,220.73,192.51,199.65,40367.48,8429486.11
2015-01-19,215.87,219.48,205.47,210.62,31578.61,6744459.25
2015-01-20,210.55,216.57,203.42,215.87,37484.43,7926400.72
2015-01-21,228.17,229.32,207.11,210.55,43184.11,9390361.66
2015-01-22,232.7,238.78,225.57,228.17,53706.05,12508308.9
2015-01-23,232.17,236.97,224.84,232.7,38166.88,8855407.23
2015-01-24,248.16,248.88,229.58,232.17,33239.37,8011743.34
2015-01-25,252.09,256.43,241.36,248.16,50188.59,12509649.52
2015-01-26,269.18,310.91,251.5,252.09,105714.48,29806496.64
2015-01-27,263.27,276.9,247.26,269.18,50260.04,13130803.27
2015-01-28,236.17,267.66,228.06,263.27,63771.42,15880595.92
2015-01-29,233.99,241.51,220.36,236.17,54485.72,12723448.2
2015-01-30,231.84,244.83,227.19,233.99,48226.84,11316575.19
2015-01-31,218.51,235.36,216.46,231.84,42154.24,9645307.86
2015-02-01,225.29,231.44,209.71,218.51,41163.75,9058010.18
2015-02-02,238.86,242.51,220.53,225.29,39015.62,8965813.6
2015-02-03,227.41,247.48,223.91,238.86,63078.64,15000263.95
2015-02-04,226.58,230.71,220.23,227.41,55242.53,12495299.13
2015-02-05,216.52,229.85,214.35,226.58,40642.68,9055713.16
2015-02-06,222.96,226.16,215.65,216.52,52515.37,11628519.32
2015-02-07,227.68,231.0,222.38,222.96,39761.33,9046632.13
2015-02-08,223.67,230.23,219.5,227.68,29048.5,6564922.66
2015-02-09,220.34,225.0,215.66,223.67,91686.86,20192733.61
2015-02-10,219.67,222.19,214.44,220.34,86145.83,18877297.99
2015-02-11,218.83,223.53,217.28,219.67,71734.25,15909377.35
2015-02-12,221.79,223.0,217.3,218.83,50109.53,11084499.87
2015-02-13,236.17,241.58,220.62,221.79,112253.36,26243104.7
2015-02-14,258.64,261.25,235.38,236.17,133796.04,33313626.71
2015-02-15,233.27,264.57,226.56,258.64,179142.98,43921119.98
2015-02-16,235.83,240.03,228.01,233.27,115467.55,27187677.11
2015-02-17,243.2,247.17,232.03,235.83,116259.51,27926884.82
2015-02-18,235.2,245.51,231.7,243.2,99662.48,23813015.67
2015-02-19,241.92,244.11,234.87,235.2,66053.23,15852470.09
2015-02-20,244.52,247.76,238.83,241.92,83584.59,20434846.7
2015-02-21,244.41,247.32,242.65,244.52,42952.95,10570761.56
2015-02-22,235.73,246.54,232.72,244.41,75700.07,18107359.63
2015-02-23,238.82,240.06,231.33,235.73,62672.06,14856549.49
2015-02-24,238.89,240.25,235.5,238.82,45034.29,10787951.21
2015-02-25,237.33,239.64,234.59,238.89,38095.34,9092357.66
2015-02-26,236.53,238.17,233.5,237.33,50871.35,12064967.48
2015-02-27,253.47,258.72,235.7,236.53,167808.96,42282820.69
2015-02-28,254.06,255.4,248.73,253.47,39409.14,9999594.97
2015-03-01,257.94,260.65,244.77,254.06,51327.58,12964061.92
2015-03-02,273.75,274.8,256.15,257.94,81093.26,21562624.62
2015-03-03,280.65,287.06,266.12,273.75,164816.88,45650597.34
2015-03-04,271.92,284.47,265.91,280.65,138996.99,38656923.75
2015-03-05,275.23,280.84,262.81,271.92,123644.37,33599454.28
2015-03-06,272.56,277.99,269.02,275.23,98796.9,27014943.36
2015-03-07,274.91,278.25,269.41,272.56,60715.12,16708000.42
2015-03-08,274.49,278.78,271.31,274.91,50400.9,13902830.08
2015-03-09,290.02,293.26,273.79,274.49,151770.38,43259194.28
2015-03-10,291.37,300.96,288.12,290.02,158177.83,46657647.9
2015-03-11,295.6,297.66,288.88,291.37,79980.96,23542829.99
2015-03-12,293.85,296.98,290.83,295.6,107321.48,31607747.19
2015-03-13,287.21,294.92,286.08,293.85,97342.01,28288614.1
2015-03-14,281.6,288.4,279.3,287.21,75719.87,21495879.21
2015-03-15,284.88,286.39,280.37,281.6,39454.72,11238833.94
2015-03-16,290.41,294.01,284.77,284.88,66339.57,19355605.15
2015-03-17,285.38,292.46,283.25,290.41,65014.37,18775700.27
2015-03-18,255.92,285.65,248.19,285.38,206739.42,55391241.42
2015-03-19,260.93,264.8,247.0,255.92,180691.53,46525086.82
2015-03-20,261.78,264.71,257.85,260.93,52832.95,13853175.66
2015-03-21,259.71,263.26,254.02,261.78,51651.97,13413360.84
2015-03-22,268.57,270.42,259.0,259.71,56633.33,14980752.09
2015-03-23,265.46,271.01,259.38,268.57,81449.75,21749937.38
2015-03-24,246.72,267.02,242.67,265.46,151085.48,38033136.19
2015-03-25,246.37,249.21,234.84,246.72,131441.85,32092197.46
2015-03-26,248.02,254.69,243.52,246.37,89470.97,22412560.34
2015-03-27,247.21,250.05,244.47,248.02,62563.89,15543779.05
2015-03-28,252.02,254.25,246.28,247.21,55058.15,13890988.51
2015-03-29,242.08,252.81,238.93,252.02,77539.18,18971340.67
2015-03-30,246.79,248.83,236.55,242.08,85332.75,20963830.56
2015-03-31,244.15,248.7,241.18,246.79,75332.15,18515676.34
2015-04-01,246.24,247.67,239.57,244.15,67076.52,16412525.86
