TIMESTAMP,XMR_GOOGLE_TRENDS_FULL_NAME_PER_BIC
2023-07-07,1.41e-10
2023-07-08,1.51e-10
2023-07-09,1.79e-10
2023-07-10,1.7e-10
2023-07-11,1.77e-10
2023-07-12,1.74e-10
2023-07-13,1.7e-10
2023-07-14,1.57e-10
2023-07-15,1.63e-10
2023-07-16,1.64e-10
2023-07-17,1.93e-10
2023-07-18,1.45e-10
2023-07-19,1.66e-10
2023-07-20,1.53e-10
2023-07-21,1.32e-10
2023-07-22,1.62e-10
2023-07-23,1.69e-10
2023-07-24,1.58e-10
2023-07-25,1.62e-10
2023-07-26,1.57e-10
2023-07-27,1.59e-10
2023-07-28,1.52e-10
2023-07-29,1.31e-10
2023-07-30,1.7e-10
2023-07-31,1.25e-10
2023-08-01,1.68e-10
2023-08-02,1.72e-10
2023-08-03,9.82e-11
2023-08-04,1.46e-10
2023-08-05,1.28e-10
2023-08-06,1.37e-10
2023-08-07,1.16e-10
2023-08-08,1.8e-10
2023-08-09,1.59e-10
2023-08-10,1.57e-10
2023-08-11,1.09e-10
2023-08-12,1.45e-10
2023-08-13,1.36e-10
2023-08-14,1.57e-10
2023-08-15,1.13e-10
2023-08-16,1.35e-10
2023-08-17,1.5e-10
2023-08-18,1.26e-10
2023-08-19,1.36e-10
2023-08-20,1.48e-10
2023-08-21,1.41e-10
2023-08-22,1.54e-10
2023-08-23,1.06e-10
2023-08-24,1.34e-10
2023-08-25,1.38e-10
2023-08-26,9.18e-11
2023-08-27,1.4e-10
2023-08-28,1.29e-10
2023-08-29,1.28e-10
2023-08-30,1.4e-10
2023-08-31,1.23e-10
2023-09-01,1.28e-10
2023-09-02,1.31e-10
2023-09-03,1.33e-10
2023-09-04,1.29e-10
2023-09-05,1.17e-10
2023-09-06,1.13e-10
2023-09-07,1.32e-10
2023-09-08,1.12e-10
2023-09-09,1.03e-10
2023-09-10,1.26e-10
2023-09-11,1.36e-10
2023-09-12,1.23e-10
2023-09-13,1.33e-10
2023-09-14,1.15e-10
2023-09-15,1.21e-10
2023-09-16,1.05e-10
2023-09-17,8.97e-11
2023-09-18,1.2e-10
2023-09-19,1.23e-10
2023-09-20,1.23e-10
2023-09-21,1.11e-10
2023-09-22,1.09e-10
2023-09-23,1.36e-10
2023-09-24,1.16e-10
2023-09-25,1.26e-10
2023-09-26,9.4e-11
2023-09-27,1.08e-10
2023-09-28,9.55e-11
2023-09-29,9.15e-11
2023-09-30,9.88e-11
2023-10-01,1.21e-10
2023-10-02,8.97e-11
2023-10-03,9.31e-11
2023-10-04,8.76e-11
2023-10-05,8.67e-11
2023-10-06,8.12e-11
2023-10-07,8.39e-11
2023-10-08,8.89e-11
2023-10-09,6.75e-11
2023-10-10,7.69e-11
2023-10-11,7.75e-11
2023-10-12,7.09e-11
2023-10-13,7e-11
2023-10-14,6.04e-11
2023-10-15,7.26e-11
2023-10-16,5.89e-11
2023-10-17,6.13e-11
2023-10-18,6.2e-11
2023-10-19,6.62e-11
2023-10-20,5.2e-11
2023-10-21,4.8e-11
2023-10-22,4.78e-11
2023-10-23,4.72e-11
2023-10-24,6.49e-11
2023-10-25,5.2e-11
2023-10-26,5.17e-11
2023-10-27,6.46e-11
2023-10-28,4.63e-11
2023-10-29,4.19e-11
2023-10-30,2.89e-11
2023-10-31,4.07e-11
2023-11-01,3.86e-11
2023-11-02,3.57e-11
2023-11-03,2.98e-11
2023-11-04,2.99e-11
2023-11-05,3.05e-11
2023-11-06,4.2e-11
2023-11-07,3.06e-11
2023-11-08,4.18e-11
2023-11-09,4.38e-11
2023-11-10,4.35e-11
2023-11-11,4e-11
2023-11-12,3.99e-11
2023-11-13,4.67e-11
2023-11-14,3.7e-11
2023-11-15,3.71e-11
2023-11-16,3.65e-11
2023-11-17,3.82e-11
2023-11-18,2.57e-11
2023-11-19,3.31e-11
2023-11-20,4.19e-11
2023-11-21,3.61e-11
2023-11-22,3.06e-11
2023-11-23,3.16e-11
2023-11-24,2.81e-11
2023-11-25,4.04e-11
2023-11-26,3.01e-11
2023-11-27,3.29e-11
2023-11-28,2.74e-11
2023-11-29,3.2e-11
2023-11-30,3.29e-11
2023-12-01,2.94e-11
2023-12-02,2.88e-11
2023-12-03,3.08e-11
2023-12-04,3.72e-11
2023-12-05,3.64e-11
2023-12-06,2.87e-11
2023-12-07,2.84e-11
2023-12-08,2.66e-11
2023-12-09,2.38e-11
2023-12-10,1.98e-11
2023-12-11,2.65e-11
2023-12-12,2.28e-11
2023-12-13,2.29e-11
2023-12-14,2.24e-11
2023-12-15,2.47e-11
2023-12-16,2.74e-11
2023-12-17,2.34e-11
2023-12-18,2.11e-11
2023-12-19,2.17e-11
2023-12-20,2.47e-11
2023-12-21,1.73e-11
2023-12-22,2.1e-11
2023-12-23,1.92e-11
2023-12-24,1.91e-11
2023-12-25,1.77e-11
2023-12-26,2.12e-11
2023-12-27,1.97e-11
2023-12-28,1.77e-11
2023-12-29,1.5e-11
2023-12-30,1.52e-11
2023-12-31,1.51e-11
2024-01-01,1.38e-11
2024-01-02,1.64e-11
2024-01-03,1.81e-11
2024-01-04,1.43e-11
2024-01-05,1.5e-11
2024-01-06,1.56e-11
2024-01-07,1.82e-11
2024-01-08,1.96e-11
2024-01-09,2.06e-11
2024-01-10,1.54e-11
2024-01-11,1.65e-11
2024-01-12,1.58e-11
2024-01-13,1.62e-11
2024-01-14,2.07e-11
2024-01-15,1.64e-11
2024-01-16,1.51e-11
2024-01-17,1.57e-11
2024-01-18,1.54e-11
2024-01-19,1.47e-11
2024-01-20,1.24e-11
2024-01-21,1.43e-11
2024-01-22,1.39e-11
2024-01-23,1.27e-11
2024-01-24,1.31e-11
2024-01-25,1.2e-11
2024-01-26,1.16e-11
2024-01-27,1.2e-11
2024-01-28,1.63e-11
2024-01-29,1.27e-11
2024-01-30,1.27e-11
2024-01-31,1.34e-11
2024-02-01,1.09e-11
2024-02-02,1.01e-11
2024-02-03,1.16e-11
2024-02-04,9.61e-12
2024-02-05,1.08e-11
2024-02-06,5.22e-11
2024-02-07,3.63e-11
2024-02-08,2.6e-11
2024-02-09,1.7e-11
2024-02-10,1.55e-11
2024-02-11,1.58e-11
2024-02-12,1.79e-11
2024-02-13,1.61e-11
2024-02-14,1.57e-11
2024-02-15,1.44e-11
2024-02-16,1.18e-11
2024-02-17,1.3e-11
2024-02-18,1.31e-11
2024-02-19,1.49e-11
2024-02-20,1.38e-11
2024-02-21,1.27e-11
2024-02-22,1.08e-11
2024-02-23,9.6e-12
2024-02-24,9.51e-12
2024-02-25,1.03e-11
2024-02-26,1.19e-11
2024-02-27,1.14e-11
2024-02-28,1.38e-11
2024-02-29,1.3e-11
2024-03-01,1.07e-11
2024-03-02,1.06e-11
2024-03-03,1.05e-11
2024-03-04,1.19e-11
2024-03-05,1.24e-11
2024-03-06,1.08e-11
2024-03-07,1.05e-11
2024-03-08,1.05e-11
2024-03-09,9.47e-12
2024-03-10,9.18e-12
2024-03-11,1.07e-11
2024-03-12,1.08e-11
2024-03-13,9.37e-12
2024-03-14,7.88e-12
2024-03-15,8.49e-12
2024-03-16,8.79e-12
2024-03-17,8.68e-12
2024-03-18,7.34e-12
2024-03-19,8.45e-12
2024-03-20,7.41e-12
2024-03-21,6.83e-12
2024-03-22,6.48e-12
2024-03-23,6.88e-12
2024-03-24,7.52e-12
2024-03-25,6.97e-12
2024-03-26,7.63e-12
2024-03-27,7.17e-12
2024-03-28,6.14e-12
2024-03-29,6.49e-12
2024-03-30,6.32e-12
2024-03-31,5.74e-12
2024-04-01,6.38e-12
2024-04-02,5.76e-12
2024-04-03,5.66e-12
2024-04-04,5.48e-12
2024-04-05,5.24e-12
2024-04-06,4.96e-12
2024-04-07,5.18e-12
2024-04-08,4.84e-12
2024-04-09,4.73e-12
2024-04-10,4.8e-12
2024-04-11,5.03e-12
2024-04-12,5.09e-12
2024-04-13,4.99e-12
2024-04-14,5.01e-12
2024-04-15,4.64e-12
2024-04-16,4.63e-12
2024-04-17,4.36e-12
2024-04-18,4.41e-12
2024-04-19,4.34e-12
2024-04-20,4.5e-12
2024-04-21,4.21e-12
2024-04-22,4.43e-12
2024-04-23,4.17e-12
2024-04-24,4.13e-12
2024-04-25,3.79e-12
2024-04-26,3.13e-12
2024-04-27,3.59e-12
2024-04-28,3.44e-12
2024-04-29,3.12e-12
2024-04-30,3.35e-12
2024-05-01,3.1e-12
2024-05-02,3.38e-12
2024-05-03,3.12e-12
2024-05-04,3.2e-12
2024-05-05,3.17e-12
2024-05-06,3.09e-12
2024-05-07,3.11e-12
2024-05-08,3.78e-12
2024-05-09,3.33e-12
2024-05-10,2.92e-12
2024-05-11,2.36e-12
2024-05-12,2.77e-12
2024-05-13,2.27e-12
2024-05-14,2.74e-12
2024-05-15,3.02e-12
2024-05-16,2.58e-12
2024-05-17,2.31e-12
2024-05-18,2.39e-12
2024-05-19,2.06e-12
2024-05-20,2.56e-12
2024-05-21,2.62e-12
2024-05-22,2.42e-12
2024-05-23,2.37e-12
2024-05-24,2.44e-12
2024-05-25,2.47e-12
2024-05-26,2.15e-12
2024-05-27,2.21e-12
2024-05-28,2.34e-12
2024-05-29,2.49e-12
2024-05-30,2.09e-12
2024-05-31,2.17e-12
2024-06-01,2.4e-12
2024-06-02,2.57e-12
2024-06-03,2.98e-12
2024-06-04,2.5e-12
2024-06-05,2.55e-12
2024-06-06,2.21e-12
2024-06-07,2.75e-12
2024-06-08,2.51e-12
2024-06-09,2.48e-12
2024-06-10,2.83e-12
2024-06-11,2.73e-12
2024-06-12,2.58e-12
2024-06-13,2.19e-12
2024-06-14,2.43e-12
2024-06-15,2.28e-12
2024-06-16,2.44e-12
2024-06-17,2.4e-12
2024-06-18,2.34e-12
2024-06-19,2.24e-12
2024-06-20,2.25e-12
2024-06-21,2.1e-12
2024-06-22,2.01e-12
2024-06-23,1.87e-12
2024-06-24,2.16e-12
2024-06-25,1.78e-12
2024-06-26,1.64e-12
2024-06-27,1.89e-12
2024-06-28,1.47e-12
2024-06-29,1.48e-12
2024-06-30,1.74e-12
2024-07-01,1.66e-12
2024-07-02,2.31e-12
2024-07-03,1.99e-12
2024-07-04,1.53e-12
2024-07-05,1.79e-12
2024-07-06,1.46e-12
2024-07-07,1.65e-12
2024-07-08,1.71e-12
2024-07-09,1.31e-12
2024-07-10,1.38e-12
2024-07-11,1.23e-12
2024-07-12,1.34e-12
2024-07-13,1.14e-12
2024-07-14,1.08e-12
2024-07-15,1.14e-12
2024-07-16,8.76e-13
2024-07-17,9.53e-13
2024-07-18,8.24e-13
2024-07-19,9.03e-13
2024-07-20,9.7e-13
2024-07-21,9.35e-13
2024-07-22,9.94e-13
2024-07-23,9.05e-13
2024-07-24,9.64e-13
2024-07-25,9.02e-13
2024-07-26,9.8e-13
2024-07-27,9.49e-13
2024-07-28,1.02e-12
2024-07-29,1.09e-12
2024-07-30,8.98e-13
2024-07-31,9.6e-13
2024-08-01,8.74e-13
2024-08-02,8.7e-13
2024-08-03,9.57e-13
2024-08-04,1.02e-12
2024-08-05,1.03e-12
2024-08-06,9.48e-13
2024-08-07,8.86e-13
2024-08-08,8.8e-13
2024-08-09,9e-13
2024-08-10,8.34e-13
2024-08-11,7.96e-13
2024-08-12,8.21e-13
2024-08-13,8.17e-13
2024-08-14,7.91e-13
2024-08-15,0.00337
2024-08-16,0.0035
2024-08-17,0.00337
2024-08-18,0.000638
2024-08-19,0.00444
2024-08-20,0.00427
2024-08-21,0.00434
2024-08-22,0.00747
2024-08-23,0.00787
2024-08-24,0.00782
2024-08-25,0.00747
2024-08-26,0.00995
2024-08-27,0.00954
2024-08-28,0.00924
2024-08-29,0.00947
2024-08-30,0.0867
2024-08-31,0.0522
2024-09-01,0.011
2024-09-02,0.013
2024-09-03,0.0132
2024-09-04,0.013
2024-09-05,0.0127
2024-09-06,0.0128
2024-09-07,0.0141
2024-09-08,0.0141
2024-09-09,0.0143
2024-09-10,0.0142
2024-09-11,0.013
2024-09-12,0.0134
2024-09-13,0.0139
2024-09-14,0.0141
2024-09-15,0.0155
2024-09-16,0.018
2024-09-17,0.0177
2024-09-18,0.0181
2024-09-19,0.0188
2024-09-20,0.0173
2024-09-21,0.0148
2024-09-22,0.0169
2024-09-23,0.0172
2024-09-24,0.0178
2024-09-25,0.0193
2024-09-26,0.0167
2024-09-27,0.0163
2024-09-28,0.0165
2024-09-29,0.0152
2024-09-30,0.0157
2024-10-01,0.0162
2024-10-02,0.0191
2024-10-03,0.0149
2024-10-04,0.0158
2024-10-05,0.0163
2024-10-06,0.0176
2024-10-07,0.0154
2024-10-08,0.0152
2024-10-09,0.0208
2024-10-10,0.0194
2024-10-11,0.0194
2024-10-12,0.0146
2024-10-13,0.0141
2024-10-14,0.0154
2024-10-15,0.0161
2024-10-16,0.0178
2024-10-17,0.014
2024-10-18,0.0136
2024-10-19,0.0141
2024-10-20,0.0138
2024-10-21,0.0137
2024-10-22,0.0131
2024-10-23,0.0131
2024-10-24,0.0123
2024-10-25,0.0125
2024-10-26,0.0121
2024-10-27,0.0122
2024-10-28,0.0115
2024-10-29,0.0122
2024-10-30,0.0116
2024-10-31,0.0114
2024-11-01,0.0112
2024-11-02,0.0111
2024-11-03,0.0113
2024-11-04,0.0109
2024-11-05,0.0107
2024-11-06,0.0109
2024-11-07,0.0114
2024-11-08,0.0104
2024-11-09,0.0103
2024-11-10,0.0114
2024-11-11,0.0108
2024-11-12,0.0108
2024-11-13,0.011
2024-11-14,0.0105
2024-11-15,0.0098
2024-11-16,0.01
2024-11-17,0.0099
2024-11-18,0.0093
2024-11-19,0.00932
2024-11-20,0.00943
2024-11-21,0.00947
2024-11-22,0.00914
2024-11-23,0.00943
2024-11-24,0.00923
2024-11-25,0.0085
2024-11-26,0.00847
2024-11-27,0.00852
2024-11-28,0.00834
2024-11-29,0.00816
2024-11-30,0.00814
2024-12-01,0.00843
2024-12-02,0.00787
2024-12-03,0.00935
2024-12-04,0.00994
2024-12-05,0.00922
2024-12-06,0.00897
2024-12-07,0.00904
2024-12-08,0.0081
2024-12-09,0.00734
2024-12-10,0.00719
2024-12-11,0.00817
2024-12-12,0.0073
2024-12-13,0.00704
2024-12-14,0.00681
2024-12-15,0.00716
2024-12-16,0.0069
2024-12-17,0.00645
2024-12-18,0.00626
2024-12-19,0.00603
2024-12-20,0.00632
2024-12-21,0.00557
2024-12-22,0.00545
2024-12-23,0.0046
2024-12-24,0.00541
2024-12-25,0.00559
2024-12-26,0.00523
2024-12-27,0.00508
2024-12-28,0.00499
2024-12-29,0.00546
2024-12-30,0.00446
2024-12-31,0.00446
