,ETH
AE,0.3681238165083599
ZYD,0.4101705960491284
SKR,0.41210776572761576
LUNC,0.4201961412067021
MAY,0.4371788150538001
DCY,0.44362120526566323
SILK,0.46168554566295905
AMBER,0.4624706187367534
RRT,0.4664308640152615
XLM,0.4675265642289143
ADC,0.4691964000795208
LMC,0.47472641161974893
HVCO,0.4838140173845812
XBY,0.48414604892806357
AMS,0.4873188238915367
DASH,0.48870872314517877
XCP,0.5044109452688916
STEEM,0.5061841635882715
GLC,0.5255664029993293
VAL,0.5255704915714363
PUT,0.5296934719581051
BAT,0.5318766811809268
42,0.5376228434519751
FRC,0.545865834534115
BOLI,0.5550629608045681
DCT,0.5587398558849046
CF,0.5667598484625398
LUN,0.569507078476112
NAV,0.5722613038758312
RBIES,0.5837689340681276
WINGS,0.5916458002809183
MCN,0.6007674471576128
NVC,0.6057212615719999
BLAZR,0.610352485194661
ZENI,0.6182434804850684
ANT,0.6218475635120668
EQB,0.6355410091586298
XPTX,0.6507220385453747
NOBL,0.6524844102886107
SWT,0.660195269743858
PIE,0.6754938974934129
BLU,0.6832085122723293
VTC,0.6842139422857627
XPX,0.6925087454063668
ZEC,0.705582983316178
XQN,0.7102020244518105
CKC,0.7200324625886273
HUSH,0.7366432713128401
SLS,0.7430716890953543
CLAM,0.747086292512434
RBY,0.7481079714022736
BITS,0.752520150781855
ICOB,0.7567110270598573
LBC,0.7673723059429929
VERI,0.7797809572552444
CLUB,0.7825591115593502
BSTY,0.7859343220269396
LOG,0.789163720478476
POT,0.7952442135027675
AXIOM,0.7995327067843465
LOOK,0.8053408311284482
XBC,0.8180294801590348
EDRC,0.8188333390894991
ALIAS,0.8364375867801407
LDOGE,0.8417119076678625
PKB,0.8572591164407575
IXC,0.8578332250633989
HBN,0.866023649032124
WC,0.8738026218642116
CRW,0.8778180806154261
FTC,0.8798312085486385
SWIFT,0.8802592017234351
OK,0.8804582831821952
ILC,0.8852850087533097
PAK,0.8968095383213333
NEVA,0.9034987856874833
SIB,0.9055791537233286
SIGNA,0.9076612147820922
PASC,0.9112307592345292
NXT,0.9119927878253176
BIS,0.9153267289806051
SANDG,0.9171498907670739
TES,0.9269398908683542
PHR,0.935800927565267
CANN,0.941751717939133
RDD,0.946913088362496
MNTC,0.9469610621717695
BRIT,0.9584777415252774
XST,0.9611171942926922
PTOY,0.9630472677307091
DGC,0.970617861932735
BTA,0.9757538579685532
HMQ,0.9786818830741123
LANA,0.9815293401010129
CLOAK,0.9918793527673102
SONG,0.9931233175485688
CNT,0.9934010629778653
HNC,0.9954232870848968
GCC,0.9995909518211038
