"Date","Price","Open","High","Low","Vol.","Change %"
"09/23/2022","6,356.62","6,435.12","6,454.90","6,296.63","797.13M","-1.25%"
"09/22/2022","6,437.10","6,419.11","6,511.16","6,407.27","730.85M","-0.32%"
"09/21/2022","6,457.95","6,491.09","6,491.09","6,398.79","815.24M","-0.64%"
"09/20/2022","6,499.63","6,500.09","6,551.86","6,480.30","696.36M","0.51%"
"09/19/2022","6,466.96","6,487.94","6,521.91","6,430.70","827.91M","-0.65%"
"09/16/2022","6,509.45","6,641.94","6,664.42","6,508.63","1.16B","-2.13%"
"09/15/2022","6,651.13","6,853.66","6,860.44","6,584.97","1.21B","-2.48%"
"09/14/2022","6,820.38","6,795.28","6,844.23","6,782.51","925.02M","-0.95%"
"09/13/2022","6,885.47","6,897.74","6,909.73","6,857.06","958.69M","0.03%"
"09/09/2022","6,883.11","6,824.28","6,886.97","6,808.28","1.00B","1.01%"
"09/08/2022","6,814.13","6,851.02","6,862.72","6,808.48","866.97M","-0.53%"
"09/07/2022","6,850.41","6,809.76","6,864.32","6,789.84","1.03B","0.33%"
"09/06/2022","6,827.56","6,773.44","6,828.34","6,721.31","1.18B","1.07%"
"09/05/2022","6,755.08","6,746.68","6,782.08","6,713.04","986.10M","0.05%"
"09/02/2022","6,751.73","6,774.90","6,789.87","6,728.05","853.02M","-0.19%"
"09/01/2022","6,764.84","6,766.99","6,828.84","6,751.69","1.03B","-0.07%"
"08/31/2022","6,769.75","6,881.22","6,902.24","6,736.59","1.26B","-1.94%"
"08/30/2022","6,903.48","6,957.19","6,957.82","6,876.22","1.22B","-0.99%"
"08/29/2022","6,972.33","6,853.51","6,972.54","6,843.39","1.18B","0.32%"
"08/26/2022","6,950.20","7,002.93","7,061.87","6,935.24","1.28B","-0.59%"
"08/25/2022","6,991.57","6,978.71","7,019.73","6,907.50","1.41B","0.32%"
"08/24/2022","6,968.98","7,164.11","7,169.21","6,961.58","1.44B","-2.84%"
"08/23/2022","7,172.67","7,170.42","7,186.58","7,134.94","1.30B","-0.12%"
"08/22/2022","7,181.34","7,094.49","7,181.34","7,050.83","1.14B","0.92%"
"08/19/2022","7,115.71","7,187.69","7,212.77","7,115.01","1.08B","-1.02%"
"08/18/2022","7,189.14","7,203.33","7,204.21","7,160.25","1.01B","-0.29%"
"08/17/2022","7,210.21","7,200.85","7,217.99","7,142.64","1.03B","0.23%"
"08/16/2022","7,193.85","7,185.74","7,263.71","7,178.46","1.14B","0.28%"
"08/15/2022","7,173.41","7,134.25","7,188.37","7,123.11","1.08B","0.42%"
"08/12/2022","7,143.28","7,166.36","7,170.56","7,137.43","1.20B","-0.45%"
"08/11/2022","7,175.85","7,114.89","7,175.85","7,076.17","1.13B","1.21%"
"08/10/2022","7,089.90","7,126.65","7,132.83","7,057.23","1.11B","-0.60%"
"08/09/2022","7,132.61","7,112.75","7,137.33","7,066.46","1.10B","0.10%"
"08/08/2022","7,125.45","7,059.67","7,126.16","7,032.09","1.02B","0.80%"
"08/05/2022","7,068.59","6,974.56","7,068.59","6,949.22","1.07B","1.83%"
"08/04/2022","6,941.70","6,979.39","6,994.29","6,847.23","973.77M","-0.01%"
"08/03/2022","6,942.40","7,033.16","7,115.45","6,925.38","1.26B","-1.23%"
"08/02/2022","7,028.53","7,103.95","7,114.36","6,943.66","1.55B","-1.97%"
"08/01/2022","7,170.13","7,077.62","7,170.13","7,028.73","1.18B","1.14%"
"07/29/2022","7,089.40","7,120.55","7,151.08","7,060.83","1.23B","-0.46%"
"07/28/2022","7,122.14","7,155.26","7,178.24","7,104.67","1.04B","-0.17%"
"07/27/2022","7,134.54","7,088.86","7,148.08","7,056.20","970.37M","0.60%"
"07/26/2022","7,092.22","7,024.99","7,100.33","6,981.40","925.73M","1.05%"
"07/25/2022","7,018.85","7,110.07","7,121.29","7,008.08","1.07B","-0.98%"
"07/22/2022","7,088.64","7,148.96","7,172.34","7,023.50","1.21B","-0.78%"
"07/21/2022","7,144.31","7,202.60","7,238.17","7,144.31","1.51B","-0.96%"
"07/20/2022","7,213.62","7,142.32","7,217.86","7,128.04","1.22B","1.22%"
"07/19/2022","7,126.48","7,114.51","7,155.42","7,080.34","1.26B","0.23%"
"07/18/2022","7,110.17","7,058.76","7,128.20","6,996.68","1.24B","0.89%"
"07/15/2022","7,047.63","7,087.53","7,161.68","7,047.63","1.43B","-0.71%"
"07/14/2022","7,098.07","7,041.97","7,126.30","7,017.08","1.38B","0.88%"
"07/13/2022","7,036.33","7,003.72","7,056.80","6,964.43","1.52B","0.50%"
"07/12/2022","7,001.00","7,083.60","7,118.87","6,999.08","1.43B","-1.21%"
"07/11/2022","7,086.59","7,171.30","7,171.30","7,033.38","1.31B","-1.50%"
"07/08/2022","7,194.76","7,291.85","7,306.21","7,185.62","1.31B","-0.96%"
"07/07/2022","7,264.29","7,248.57","7,286.94","7,153.22","1.22B","0.28%"
"07/06/2022","7,243.85","7,290.17","7,332.42","7,175.59","1.66B","-0.82%"
"07/05/2022","7,303.92","7,329.88","7,363.29","7,230.51","1.91B","-0.38%"
"07/04/2022","7,331.87","7,194.23","7,332.95","7,130.74","1.56B","2.00%"
"07/01/2022","7,188.26","7,216.73","7,232.24","7,165.30","1.51B","-0.47%"
"06/30/2022","7,222.39","7,128.08","7,252.88","7,127.03","1.57B","1.51%"
"06/29/2022","7,115.19","7,219.70","7,243.20","7,114.85","1.86B","-1.69%"
"06/28/2022","7,237.69","7,205.18","7,242.97","7,125.18","1.51B","0.47%"
"06/27/2022","7,204.18","7,157.89","7,222.14","7,154.39","1.79B","1.08%"
"06/24/2022","7,126.86","7,002.54","7,146.83","6,995.20","1.40B","1.98%"
"06/23/2022","6,988.17","6,875.38","6,988.17","6,806.70","1.45B","1.72%"
"06/22/2022","6,869.96","7,006.72","7,009.96","6,866.37","1.58B","-1.95%"
"06/21/2022","7,006.54","7,082.63","7,082.63","6,942.46","1.55B","-1.27%"
"06/20/2022","7,096.71","7,063.39","7,127.82","7,038.39","1.79B","0.75%"
"06/17/2022","7,043.72","6,913.11","7,053.78","6,901.83","1.80B","1.25%"
"06/16/2022","6,956.64","6,910.24","7,030.32","6,910.24","1.87B","0.66%"
"06/15/2022","6,910.73","6,936.12","7,027.36","6,909.25","2.30B","-0.55%"
"06/14/2022","6,948.76","6,901.97","6,948.76","6,743.69","2.15B","-0.07%"
"06/13/2022","6,953.96","6,913.94","6,989.78","6,890.11","2.39B","-0.05%"
"06/10/2022","6,957.65","6,804.46","6,963.87","6,787.43","1.92B","1.69%"
"06/09/2022","6,841.98","6,950.58","6,956.54","6,797.11","2.03B","-1.56%"
"06/08/2022","6,950.24","6,928.60","6,993.88","6,850.06","1.89B","0.29%"
"06/07/2022","6,930.11","6,914.46","6,943.75","6,874.67","1.79B","0.19%"
"06/06/2022","6,917.20","6,757.08","6,927.24","6,752.07","1.79B","2.26%"
"06/02/2022","6,764.48","6,633.43","6,766.87","6,616.52","1.49B","1.70%"
"06/01/2022","6,651.18","6,655.21","6,702.70","6,607.03","1.44B","-0.32%"
"05/31/2022","6,672.26","6,569.74","6,674.78","6,522.52","1.59B","1.76%"
"05/30/2022","6,556.87","6,521.30","6,557.07","6,462.96","1.59B","0.75%"
"05/27/2022","6,508.05","6,525.55","6,571.94","6,465.63","1.69B","-0.06%"
"05/26/2022","6,511.83","6,446.67","6,537.08","6,369.02","1.62B","1.07%"
"05/25/2022","6,442.71","6,340.24","6,443.33","6,332.15","1.42B","1.41%"
"05/24/2022","6,352.84","6,573.03","6,579.79","6,348.87","1.71B","-3.18%"
"05/23/2022","6,561.46","6,547.52","6,568.08","6,503.61","1.45B","0.62%"
"05/20/2022","6,521.27","6,433.77","6,521.83","6,416.26","1.68B","1.50%"
"05/19/2022","6,425.16","6,260.37","6,425.16","6,248.93","1.37B","1.21%"
"05/18/2022","6,348.14","6,386.21","6,400.87","6,323.00","1.13B","-0.45%"
"05/17/2022","6,376.70","6,339.31","6,376.70","6,271.52","1.36B","0.44%"
"05/16/2022","6,348.63","6,413.76","6,452.04","6,326.40","1.50B","-0.45%"
"05/13/2022","6,377.53","6,371.10","6,399.95","6,327.37","1.60B","0.56%"
"05/12/2022","6,342.09","6,308.33","6,369.92","6,286.58","1.95B","-0.01%"
"05/11/2022","6,342.46","6,256.81","6,469.43","6,253.50","2.00B","1.55%"
"05/10/2022","6,245.64","6,048.42","6,250.38","6,014.84","1.70B","1.84%"
"05/09/2022","6,132.56","6,101.16","6,162.21","6,074.70","1.43B","0.55%"
"05/06/2022","6,099.19","6,066.47","6,170.54","6,047.57","1.44B","-1.59%"
"05/05/2022","6,197.75","6,082.92","6,247.43","6,071.32","1.70B","1.74%"
"04/29/2022","6,091.88","5,857.89","6,103.36","5,837.67","2.10B","4.22%"
"04/28/2022","5,844.98","5,851.28","5,904.08","5,769.86","1.80B","-0.78%"
"04/27/2022","5,890.74","5,610.64","5,892.64","5,589.32","2.08B","4.33%"
"04/26/2022","5,646.01","5,761.32","5,832.28","5,634.82","1.91B","-1.82%"
"04/25/2022","5,750.71","6,025.41","6,025.41","5,750.71","1.93B","-6.12%"
"04/22/2022","6,125.83","6,123.29","6,181.88","6,058.16","1.43B","-0.33%"
"04/21/2022","6,146.41","6,325.20","6,372.26","6,133.57","1.65B","-3.27%"
"04/20/2022","6,354.43","6,482.66","6,484.59","6,335.58","1.67B","-2.11%"
"04/19/2022","6,491.20","6,518.42","6,558.79","6,450.87","1.65B","-0.53%"
"04/18/2022","6,525.88","6,407.28","6,540.50","6,353.61","1.63B","1.05%"
"04/15/2022","6,458.07","6,483.65","6,513.05","6,418.30","2.04B","-0.85%"
"04/14/2022","6,513.76","6,444.90","6,547.02","6,441.00","1.98B","1.35%"
"04/13/2022","6,426.93","6,514.53","6,525.72","6,426.93","2.02B","-1.73%"
"04/12/2022","6,540.30","6,467.94","6,550.60","6,372.23","2.17B","1.13%"
"04/11/2022","6,466.96","6,664.27","6,664.27","6,435.67","1.94B","-3.18%"
"04/08/2022","6,679.07","6,716.85","6,728.40","6,614.97","2.02B","-0.40%"
"04/07/2022","6,705.96","6,817.84","6,851.98","6,705.96","1.74B","-2.24%"
"04/06/2022","6,859.88","6,912.52","6,912.52","6,796.13","1.85B","-0.78%"
"04/01/2022","6,914.08","6,846.18","6,930.31","6,815.26","1.60B","0.14%"
"03/31/2022","6,904.24","6,982.38","6,995.13","6,895.94","1.85B","-1.09%"
"03/30/2022","6,980.00","6,835.25","6,980.00","6,832.64","1.50B","2.58%"
"03/29/2022","6,804.62","6,829.23","6,867.11","6,780.66","1.45B","-0.19%"
"03/28/2022","6,817.70","6,785.39","6,862.50","6,716.14","1.39B","-0.20%"
"03/25/2022","6,831.39","6,959.27","6,976.59","6,831.39","1.35B","-2.02%"
"03/24/2022","6,971.92","6,978.69","7,013.88","6,904.28","1.32B","-0.29%"
"03/23/2022","6,991.98","6,966.20","7,037.65","6,940.94","1.38B","0.57%"
"03/22/2022","6,952.46","6,992.32","6,996.48","6,927.54","1.37B","-0.81%"
"03/21/2022","7,009.25","7,005.20","7,043.61","6,930.78","1.58B","0.36%"
"03/18/2022","6,984.04","6,905.55","6,988.18","6,853.37","1.62B","1.12%"
"03/17/2022","6,906.43","6,837.71","7,009.77","6,837.71","1.67B","2.48%"
"03/16/2022","6,739.16","6,650.41","6,754.72","6,388.89","1.90B","3.23%"
"03/15/2022","6,528.44","6,880.16","6,880.16","6,528.44","2.31B","-5.89%"
"03/14/2022","6,937.06","7,097.83","7,098.65","6,936.76","1.29B","-2.71%"
"03/11/2022","7,130.39","7,010.69","7,134.63","6,924.23","1.55B","0.81%"
"03/10/2022","7,073.06","7,042.21","7,105.30","7,023.28","1.62B","2.96%"
"03/09/2022","6,869.42","6,987.11","7,026.67","6,610.45","2.00B","-1.38%"
"03/08/2022","6,965.52","7,215.46","7,254.18","6,954.79","1.91B","-3.64%"
"03/07/2022","7,228.95","7,422.80","7,422.94","7,193.23","1.56B","-2.73%"
"03/04/2022","7,431.58","7,444.06","7,533.48","7,406.95","1.79B","-0.71%"
"03/03/2022","7,484.34","7,563.26","7,573.05","7,472.57","1.90B","-0.62%"
"03/02/2022","7,530.80","7,528.05","7,540.64","7,454.53","1.28B","-0.32%"
"03/01/2022","7,554.72","7,565.20","7,601.23","7,521.51","1.38B","-0.02%"
"02/28/2022","7,556.54","7,495.47","7,556.54","7,431.69","1.48B","0.65%"
"02/25/2022","7,507.81","7,444.10","7,555.07","7,444.10","1.68B","1.60%"
"02/24/2022","7,389.74","7,499.13","7,550.49","7,299.78","2.16B","-1.79%"
"02/23/2022","7,524.20","7,372.18","7,528.05","7,372.18","1.66B","2.14%"
"02/22/2022","7,366.45","7,438.73","7,438.73","7,322.47","1.58B","-1.44%"
"02/21/2022","7,473.87","7,508.15","7,518.07","7,417.64","1.63B","-0.39%"
"02/18/2022","7,502.84","7,423.13","7,505.34","7,411.17","1.98B","0.60%"
"02/17/2022","7,457.98","7,430.03","7,481.46","7,384.33","1.50B","0.41%"
"02/16/2022","7,427.84","7,415.04","7,460.82","7,378.04","1.22B","0.62%"
"02/15/2022","7,382.24","7,261.47","7,387.50","7,251.44","1.10B","1.64%"
"02/14/2022","7,262.80","7,284.06","7,346.97","7,231.47","1.42B","-0.88%"
"02/11/2022","7,327.63","7,414.60","7,452.67","7,315.92","1.52B","-1.64%"
"02/10/2022","7,449.62","7,505.13","7,523.86","7,415.77","1.51B","-0.68%"
"02/09/2022","7,500.59","7,448.60","7,507.88","7,357.54","1.52B","0.72%"
"02/08/2022","7,447.12","7,472.43","7,472.43","7,315.89","1.63B","-0.28%"
"02/07/2022","7,467.83","7,458.71","7,504.66","7,418.59","1.54B","1.49%"
"01/28/2022","7,357.95","7,438.71","7,450.70","7,240.74","1.35B","-0.08%"
"01/27/2022","7,363.84","7,533.46","7,553.53","7,359.95","1.16B","-2.16%"
"01/26/2022","7,526.18","7,503.78","7,554.88","7,461.91","1.09B","0.54%"
"01/25/2022","7,485.64","7,694.28","7,726.58","7,484.16","1.28B","-2.88%"
"01/24/2022","7,708.00","7,637.58","7,731.99","7,603.60","1.09B","0.49%"
"01/21/2022","7,670.33","7,760.59","7,761.88","7,657.03","1.27B","-1.27%"
"01/20/2022","7,768.64","7,876.09","7,889.47","7,761.69","1.50B","-1.33%"
"01/19/2022","7,873.42","7,933.56","7,957.73","7,827.53","1.84B","-0.90%"
"01/18/2022","7,944.98","7,950.13","7,977.83","7,878.17","1.80B","-0.01%"
"01/17/2022","7,946.10","7,943.35","7,983.67","7,899.16","1.86B","0.07%"
"01/14/2022","7,940.24","7,855.02","7,964.73","7,824.93","2.25B","0.95%"
"01/13/2022","7,865.85","8,048.79","8,048.79","7,865.85","2.09B","-2.03%"
"01/12/2022","8,029.04","7,934.67","8,029.04","7,934.67","1.53B","1.40%"
"01/11/2022","7,917.92","8,020.29","8,060.54","7,903.37","1.59B","-1.16%"
"01/10/2022","8,010.92","8,004.85","8,018.43","7,944.67","1.36B","0.01%"
"01/07/2022","8,010.31","8,073.07","8,119.95","8,001.65","1.60B","-0.79%"
"01/06/2022","8,074.31","7,988.12","8,081.50","7,973.37","1.37B","0.57%"
"01/05/2022","8,028.61","8,212.65","8,213.00","7,997.31","1.53B","-2.45%"
"01/04/2022","8,229.84","8,324.76","8,346.18","8,204.16","1.62B","-0.99%"
"12/31/2021","8,312.20","8,244.62","8,319.47","8,242.37","1.31B","0.95%"
"12/30/2021","8,234.16","8,177.85","8,263.79","8,171.42","1.34B","0.81%"
"12/29/2021","8,168.13","8,190.82","8,202.89","8,143.42","1.26B","-0.22%"
"12/28/2021","8,185.78","8,161.91","8,186.64","8,137.03","1.21B","0.37%"
"12/27/2021","8,155.59","8,142.44","8,196.06","8,124.17","1.20B","0.00%"
"12/24/2021","8,155.51","8,222.90","8,226.39","8,138.80","1.47B","-0.80%"
"12/23/2021","8,221.63","8,223.69","8,240.33","8,179.48","1.31B","-0.01%"
"12/22/2021","8,222.68","8,178.60","8,244.79","8,160.45","1.51B","0.71%"
"12/21/2021","8,164.61","8,088.31","8,166.44","8,084.08","1.39B","0.96%"
"12/20/2021","8,086.85","8,179.92","8,220.41","8,069.83","1.48B","-1.41%"
"12/17/2021","8,202.37","8,310.43","8,310.51","8,195.08","1.45B","-1.36%"
"12/16/2021","8,315.62","8,249.50","8,317.32","8,249.50","1.52B","0.85%"
"12/15/2021","8,245.22","8,299.68","8,308.31","8,231.03","1.39B","-0.82%"
"12/14/2021","8,313.02","8,315.82","8,353.01","8,299.70","1.65B","-0.16%"
"12/13/2021","8,325.94","8,257.54","8,360.55","8,257.54","1.60B","0.86%"
"12/10/2021","8,254.59","8,230.35","8,263.16","8,208.70","1.78B","0.03%"
"12/09/2021","8,251.97","8,233.56","8,268.12","8,186.60","1.71B","0.20%"
"12/08/2021","8,235.72","8,157.71","8,235.76","8,144.61","1.64B","1.11%"
"12/07/2021","8,145.63","8,209.44","8,246.18","8,069.81","2.19B","-0.46%"
"12/06/2021","8,183.18","8,249.09","8,277.38","8,182.23","2.18B","-0.66%"
"12/03/2021","8,237.88","8,177.77","8,239.68","8,156.11","1.77B","0.73%"
"12/02/2021","8,178.32","8,241.46","8,245.23","8,162.95","1.68B","-0.97%"
"12/01/2021","8,258.15","8,288.03","8,288.03","8,185.86","1.73B","-0.73%"
"11/30/2021","8,319.17","8,286.02","8,319.96","8,244.96","1.78B","0.75%"
"11/29/2021","8,257.62","8,136.56","8,257.62","8,132.31","1.79B","0.13%"
"11/26/2021","8,246.83","8,234.41","8,270.82","8,202.62","1.67B","-0.17%"
"11/25/2021","8,260.54","8,267.93","8,282.97","8,220.52","1.62B","0.00%"
"11/24/2021","8,260.31","8,255.01","8,278.89","8,203.71","1.75B","-0.01%"
"11/23/2021","8,261.49","8,244.93","8,285.70","8,202.65","2.01B","0.08%"
"11/22/2021","8,254.75","8,183.36","8,261.18","8,170.81","1.87B","0.98%"
"11/19/2021","8,174.33","8,090.67","8,181.05","8,084.21","1.96B","1.19%"
"11/18/2021","8,078.03","8,061.68","8,116.98","8,036.25","1.88B","0.36%"
"11/17/2021","8,048.88","7,927.04","8,049.46","7,918.86","1.47B","1.57%"
"11/16/2021","7,924.74","7,933.63","7,969.11","7,912.02","1.68B","-0.11%"
"11/15/2021","7,933.79","7,964.38","7,981.18","7,923.73","1.70B","-0.40%"
"11/12/2021","7,965.43","7,889.56","7,977.36","7,881.13","1.73B","0.97%"
"11/11/2021","7,889.03","7,787.10","7,891.21","7,771.36","1.71B","1.30%"
"11/10/2021","7,788.16","7,787.91","7,794.14","7,664.83","1.57B","-0.29%"
"11/09/2021","7,810.74","7,763.33","7,813.46","7,743.15","1.40B","0.75%"
"11/08/2021","7,752.28","7,756.48","7,773.89","7,720.35","1.58B","-0.20%"
"11/05/2021","7,767.67","7,885.44","7,887.86","7,766.52","1.97B","-1.71%"
"11/04/2021","7,903.02","7,814.08","7,903.02","7,814.08","1.70B","1.37%"
"11/03/2021","7,796.12","7,755.12","7,800.60","7,730.48","1.58B","0.38%"
"11/02/2021","7,766.99","7,820.14","7,865.17","7,708.42","2.23B","-0.74%"
"11/01/2021","7,824.93","7,800.11","7,869.87","7,767.54","2.00B","0.09%"
"10/29/2021","7,817.59","7,745.63","7,817.59","7,678.81","2.01B","0.91%"
"10/28/2021","7,747.16","7,777.61","7,835.34","7,723.97","2.12B","-0.70%"
"10/27/2021","7,801.99","7,834.02","7,848.03","7,773.32","1.77B","-0.66%"
"10/26/2021","7,853.69","7,867.59","7,927.91","7,833.17","1.60B","-0.06%"
"10/25/2021","7,858.61","7,733.09","7,858.61","7,711.73","1.69B","1.46%"
"10/22/2021","7,745.36","7,801.04","7,803.65","7,743.47","1.89B","-0.77%"
"10/21/2021","7,805.30","7,840.39","7,841.26","7,774.08","1.79B","-0.39%"
"10/20/2021","7,835.76","7,815.14","7,862.55","7,786.48","1.63B","-0.11%"
"10/19/2021","7,844.38","7,734.04","7,847.30","7,712.56","1.62B","1.30%"
"10/18/2021","7,743.71","7,705.39","7,745.49","7,663.31","1.78B","0.33%"
"10/15/2021","7,718.37","7,717.04","7,724.90","7,657.30","1.58B","-0.21%"
"10/14/2021","7,734.95","7,652.46","7,737.82","7,642.70","1.60B","0.92%"
"10/13/2021","7,664.67","7,585.35","7,686.95","7,558.44","1.72B","1.08%"
"10/12/2021","7,582.71","7,722.56","7,731.55","7,499.12","1.88B","-1.90%"
"10/11/2021","7,729.41","7,740.43","7,756.95","7,687.17","1.81B","0.26%"
"10/08/2021","7,709.51","7,839.00","7,840.31","7,670.48","1.75B","-0.45%"
"09/30/2021","7,744.54","7,663.78","7,754.55","7,656.59","1.73B","1.43%"
"09/29/2021","7,635.33","7,777.88","7,782.49","7,601.47","2.04B","-2.77%"
"09/28/2021","7,852.67","7,822.84","7,890.65","7,789.45","1.99B","0.17%"
"09/27/2021","7,839.72","7,994.24","8,023.78","7,782.40","2.73B","-1.83%"
"09/24/2021","7,986.10","8,060.31","8,063.66","7,967.51","2.71B","-1.34%"
"09/23/2021","8,094.25","8,136.71","8,183.02","8,073.63","2.76B","0.18%"
"09/22/2021","8,079.99","7,926.72","8,093.50","7,912.26","2.46B","0.71%"
"09/17/2021","8,023.03","8,008.53","8,083.70","7,897.88","2.86B","-0.25%"
"09/16/2021","8,042.89","8,241.37","8,281.19","8,028.87","3.18B","-2.22%"
"09/15/2021","8,225.37","8,173.17","8,247.18","8,108.88","2.43B","0.15%"
"09/14/2021","8,213.04","8,228.65","8,331.31","8,188.66","2.70B","-0.45%"
"09/13/2021","8,250.56","8,205.63","8,255.93","8,160.22","2.67B","0.28%"
"09/10/2021","8,227.75","8,277.26","8,277.26","8,146.50","3.03B","-0.39%"
"09/09/2021","8,259.76","8,247.15","8,260.40","8,171.67","3.26B","0.13%"
"09/08/2021","8,249.28","8,285.24","8,292.14","8,207.97","2.99B","-0.52%"
"09/07/2021","8,292.19","8,131.72","8,301.30","8,116.49","3.10B","2.03%"
"09/06/2021","8,127.56","8,010.57","8,129.56","7,973.83","2.99B","1.17%"
"09/03/2021","8,033.30","8,099.42","8,168.02","7,987.48","3.16B","-0.88%"
"09/02/2021","8,104.50","7,934.34","8,109.34","7,934.34","3.06B","1.71%"
"09/01/2021","7,968.50","8,008.33","8,035.73","7,856.36","3.17B","-0.39%"
"08/31/2021","7,999.68","7,984.81","8,000.85","7,902.65","2.61B","-0.07%"
"08/30/2021","8,005.23","8,037.96","8,069.00","7,971.74","2.52B","-0.11%"
"08/27/2021","8,014.27","7,962.79","8,017.09","7,921.69","2.35B","0.59%"
"08/26/2021","7,967.45","8,028.93","8,043.22","7,956.20","2.47B","-1.11%"
"08/25/2021","8,056.64","7,990.20","8,057.83","7,949.82","1.72B","0.72%"
"08/24/2021","7,998.73","7,871.93","8,012.43","7,857.04","1.85B","1.53%"
"08/23/2021","7,878.52","7,743.49","7,897.17","7,728.38","1.75B","2.03%"
"08/20/2021","7,721.81","7,709.43","7,772.48","7,615.35","1.56B","-0.07%"
"08/19/2021","7,727.30","7,622.60","7,752.64","7,598.17","1.64B","0.99%"
"08/18/2021","7,651.19","7,607.54","7,678.06","7,575.11","1.59B","0.46%"
"08/17/2021","7,616.37","7,807.92","7,837.30","7,588.48","1.79B","-2.65%"
"08/16/2021","7,823.94","7,833.21","7,864.91","7,804.56","1.93B","-0.09%"
"08/13/2021","7,831.13","7,824.81","7,873.94","7,780.07","2.04B","-0.20%"
"08/12/2021","7,847.20","7,799.33","7,868.17","7,780.58","2.17B","0.32%"
"08/11/2021","7,822.34","7,735.63","7,825.67","7,730.09","2.13B","0.94%"
"08/10/2021","7,749.74","7,659.82","7,749.74","7,647.58","1.65B","1.08%"
"08/09/2021","7,667.02","7,540.84","7,668.54","7,521.98","1.64B","1.45%"
"08/06/2021","7,557.30","7,569.22","7,594.45","7,496.92","1.60B","-0.25%"
"08/05/2021","7,576.48","7,601.10","7,620.70","7,539.07","1.58B","-0.63%"
"08/04/2021","7,624.68","7,510.37","7,625.19","7,484.73","1.82B","1.60%"
"08/03/2021","7,504.89","7,495.05","7,537.36","7,456.50","2.01B","-0.09%"
"08/02/2021","7,511.46","7,308.70","7,513.46","7,286.18","2.23B","2.65%"
"07/30/2021","7,317.71","7,279.08","7,324.47","7,230.00","1.87B","0.53%"
"07/29/2021","7,278.89","7,188.72","7,290.20","7,188.23","1.55B","2.49%"
"07/28/2021","7,101.88","7,148.57","7,173.45","6,970.56","2.00B","-1.57%"
"07/27/2021","7,215.48","7,416.59","7,502.89","7,215.48","2.02B","-2.79%"
"07/26/2021","7,422.93","7,545.06","7,553.61","7,303.01","1.86B","-2.13%"
"07/23/2021","7,584.87","7,649.72","7,649.72","7,518.92","2.18B","-0.78%"
"07/22/2021","7,644.76","7,667.94","7,669.92","7,581.42","1.72B","-0.16%"
"07/21/2021","7,656.67","7,600.28","7,674.68","7,589.45","1.42B","1.11%"
"07/20/2021","7,572.64","7,525.86","7,572.68","7,489.01","1.33B","-0.01%"
"07/19/2021","7,573.15","7,602.17","7,638.13","7,539.67","1.54B","-0.48%"
"07/16/2021","7,609.62","7,654.91","7,667.21","7,589.59","1.92B","-0.36%"
"07/15/2021","7,636.79","7,592.89","7,636.95","7,500.78","1.59B","0.23%"
"07/14/2021","7,619.19","7,619.97","7,688.99","7,585.03","1.59B","-0.11%"
"07/13/2021","7,627.93","7,522.08","7,628.51","7,511.12","1.44B","1.37%"
"07/12/2021","7,524.51","7,438.29","7,536.17","7,380.74","1.70B","1.67%"
"07/09/2021","7,400.77","7,358.74","7,417.72","7,261.69","1.42B","0.14%"
"07/08/2021","7,390.69","7,438.84","7,483.47","7,386.84","1.65B","-0.74%"
"07/07/2021","7,445.91","7,299.01","7,448.97","7,276.86","1.68B","1.67%"
"07/06/2021","7,323.40","7,338.25","7,366.48","7,247.34","1.45B","-0.07%"
"07/05/2021","7,328.80","7,321.02","7,374.13","7,273.52","1.09B","0.03%"
"07/02/2021","7,326.85","7,456.20","7,456.20","7,308.43","1.15B","-2.01%"
"07/01/2021","7,477.35","7,545.90","7,546.14","7,459.87","1.10B","-0.84%"
"06/30/2021","7,540.81","7,537.40","7,541.38","7,490.56","1.06B","0.04%"
"06/29/2021","7,537.48","7,554.39","7,579.27","7,526.14","1.24B","-0.13%"
"06/28/2021","7,547.36","7,492.68","7,593.19","7,492.68","1.29B","1.00%"
"06/25/2021","7,472.64","7,414.92","7,484.63","7,387.01","1.37B","0.73%"
"06/24/2021","7,418.47","7,440.12","7,440.65","7,377.62","1.16B","-0.28%"
"06/23/2021","7,439.52","7,405.37","7,459.77","7,368.25","1.23B","0.45%"
"06/22/2021","7,406.39","7,399.43","7,411.76","7,344.25","1.06B","0.35%"
"06/21/2021","7,380.73","7,214.67","7,383.91","7,192.40","1.19B","1.92%"
"06/18/2021","7,241.58","7,185.77","7,251.30","7,178.76","1.08B","0.67%"
"06/17/2021","7,193.35","7,135.33","7,207.09","7,133.68","983.91M","0.70%"
"06/16/2021","7,143.01","7,330.02","7,330.02","7,134.64","1.09B","-2.38%"
"06/15/2021","7,317.33","7,307.28","7,357.60","7,277.69","1.24B","0.16%"
"06/11/2021","7,305.92","7,340.20","7,349.38","7,296.93","1.39B","-0.25%"
"06/10/2021","7,324.57","7,269.86","7,341.49","7,269.86","1.26B","0.73%"
"06/09/2021","7,271.45","7,248.48","7,288.93","7,218.74","1.22B","0.20%"
"06/08/2021","7,257.00","7,314.46","7,338.77","7,217.32","1.38B","-0.77%"
"06/07/2021","7,313.51","7,306.07","7,325.88","7,271.37","1.30B","0.44%"
"06/04/2021","7,281.68","7,263.41","7,300.82","7,232.29","1.20B","0.13%"
"06/03/2021","7,272.26","7,260.44","7,335.53","7,232.42","1.48B","-0.06%"
