TIMESTAMP,AR_OPEN_PRICE_USD,AR_HIGH_PRICE_USD,AR_LOW_PRICE_USD,AR_CLOSE_PRICE_USD
2023-07-07,5.63983,5.7404,5.46022,5.71057
2023-07-08,5.71051,5.80017,5.64028,5.76098
2023-07-09,5.76092,5.91077,5.74092,5.871
2023-07-10,5.85099,6.10067,5.74069,5.98072
2023-07-11,6.0006,6.0006,5.81965,5.85982
2023-07-12,5.85,5.96006,5.62938,5.70949
2023-07-13,5.69983,6.17222,5.65966,6.06242
2023-07-14,6.07237,6.24112,5.65232,5.80284
2023-07-15,5.78283,5.99186,5.77294,5.93178
2023-07-16,5.94172,6.01174,5.70251,5.71268
2023-07-17,5.71268,5.76207,5.50148,5.72103
2023-07-18,5.71477,5.76962,5.55186,5.66405
2023-07-19,5.66375,5.80718,5.64415,5.69804
2023-07-20,5.69864,6.14037,5.65011,5.92947
2023-07-21,5.91994,6.11963,5.85,5.87006
2023-07-22,5.88142,6.0367,5.86361,5.96046
2023-07-23,5.9621,6.23991,5.84028,6.16318
2023-07-24,6.16418,6.18507,5.62084,5.68347
2023-07-25,5.68392,5.6902,5.55692,5.60861
2023-07-26,5.60901,5.72474,5.487,5.64503
2023-07-27,5.64703,5.78654,5.59193,5.64578
2023-07-28,5.64658,5.74829,5.61511,5.65649
2023-07-29,5.65653,5.67083,5.55918,5.5728
2023-07-30,5.57404,5.64548,5.3505,5.47001
2023-07-31,5.46071,5.56545,5.37668,5.41398
2023-08-01,5.41238,5.52688,5.28019,5.48326
2023-08-02,5.4837,5.59844,5.2727,5.35515
2023-08-03,5.35649,5.39941,5.2805,5.28462
2023-08-04,5.28552,5.35571,5.16924,5.20162
2023-08-05,5.20082,5.30476,5.17284,5.29616
2023-08-06,5.28771,5.42665,5.20007,5.21829
2023-08-07,5.22585,5.29364,5.1136,5.16442
2023-08-08,5.17384,5.37935,5.16374,5.3292
2023-08-09,5.3292,5.34727,5.19698,5.25574
2023-08-10,5.25574,5.32659,5.03405,5.04465
2023-08-11,5.03466,5.03466,4.87292,4.96453
2023-08-12,4.96453,5.18715,4.91503,5.18709
2023-08-13,5.19704,5.34599,5.15649,5.23586
2023-08-14,5.2559,5.43233,5.1259,5.39384
2023-08-15,5.39384,5.41485,4.96498,5.21426
2023-08-16,5.2141,5.23392,4.73502,4.78464
2023-08-17,4.78464,5.17389,4.21996,4.51742
2023-08-18,4.51742,4.92911,4.24707,4.28786
2023-08-19,4.30815,4.45915,4.23856,4.39872
2023-08-20,4.39868,4.62917,4.36913,4.48978
2023-08-21,4.48978,4.54854,4.31965,4.41938
2023-08-22,4.40938,4.4484,4.17907,4.25091
2023-08-23,4.24855,4.50095,4.24197,4.39037
2023-08-24,4.39092,4.43721,4.1169,4.13519
2023-08-25,4.13579,4.19246,3.99076,4.16051
2023-08-26,4.15897,4.2479,4.1535,4.24157
2023-08-27,4.24386,4.25573,4.14394,4.19369
2023-08-28,4.19309,4.29479,4.13464,4.20407
2023-08-29,4.18774,4.46058,4.11716,4.40084
2023-08-30,4.40079,4.44009,4.21954,4.23
2023-08-31,4.24987,4.2794,4.0298,4.09947
2023-09-01,4.10947,4.18837,4.02778,4.07796
2023-09-02,4.06825,4.19899,4.04862,4.12955
2023-09-03,4.12955,4.15958,4.02956,4.07927
2023-09-04,4.07927,4.25919,4.06927,4.13884
2023-09-05,4.13884,4.24805,4.08836,4.22793
2023-09-06,4.21993,4.25038,4.08582,4.22017
2023-09-07,4.22034,4.34423,4.15338,4.28935
2023-09-08,4.29798,4.36808,4.16791,4.19941
2023-09-09,4.18941,4.31892,4.18929,4.28871
2023-09-10,4.28863,4.29875,3.95925,4.05846
2023-09-11,4.05846,4.08861,3.82843,3.88879
2023-09-12,3.89875,4.10827,3.87876,3.98214
2023-09-13,3.98174,4.08841,3.93541,4.06575
2023-09-14,4.07447,4.12315,4.00264,4.08114
2023-09-15,4.10119,4.53005,4.06073,4.51018
2023-09-16,4.49986,4.74991,4.32035,4.38039
2023-09-17,4.37039,4.48103,4.2308,4.28107
2023-09-18,4.28107,4.49045,4.26064,4.3607
2023-09-19,4.3707,4.41062,4.23055,4.40057
2023-09-20,4.40062,4.45085,4.28051,4.36026
2023-09-21,4.35017,4.39,4.13004,4.16983
2023-09-22,4.15988,4.20958,4.07992,4.16971
2023-09-23,4.16975,4.18996,4.07971,4.17025
2023-09-24,4.17025,4.18038,4.09025,4.13021
2023-09-25,4.12016,4.17883,4.05036,4.10897
2023-09-26,4.11975,4.16917,4.07833,4.11786
2023-09-27,4.12793,4.24707,4.08661,4.10696
2023-09-28,4.107,4.25983,4.08644,4.21992
2023-09-29,4.21996,4.27949,4.19937,4.23953
2023-09-30,4.23953,4.30004,4.20954,4.25085
2023-10-01,4.25085,4.41,4.24038,4.37048
2023-10-02,4.38044,4.50005,4.20654,4.24643
2023-10-03,4.26014,4.32063,4.15146,4.17006
2023-10-04,4.17016,4.17059,3.96556,4.05784
2023-10-05,4.04812,4.0725,3.95677,4.00232
2023-10-06,4.00112,4.06142,3.98076,4.04162
2023-10-07,4.04166,4.05235,3.96834,4.00148
2023-10-08,4.00418,4.02759,3.9721,3.99307
2023-10-09,3.99267,4.08163,3.7409,3.89418
2023-10-10,3.89422,3.9684,3.84485,3.95333
2023-10-11,3.95333,4.05992,3.8078,3.84593
2023-10-12,3.84538,3.85387,3.74313,3.79276
2023-10-13,3.7932,3.89672,3.77133,3.88241
2023-10-14,3.86945,3.91355,3.84829,3.8807
2023-10-15,3.87492,3.93984,3.86208,3.91604
2023-10-16,3.92012,4.05589,3.8827,3.93561
2023-10-17,3.93761,4.02249,3.79343,3.83138
2023-10-18,3.83042,3.91641,3.78972,3.80384
2023-10-19,3.8048,3.8335,3.74635,3.7625
2023-10-20,3.7625,3.96662,3.73983,3.92365
2023-10-21,3.92465,4.15104,3.89687,4.11806
2023-10-22,4.13407,4.23178,4.07044,4.11936
2023-10-23,4.11744,4.31082,4.09502,4.30519
2023-10-24,4.30424,4.78743,4.30224,4.58645
2023-10-25,4.58245,4.73609,4.4224,4.5761
2023-10-26,4.57305,4.86497,4.51714,4.62805
2023-10-27,4.62805,4.68952,4.46058,4.566
2023-10-28,4.56309,5.03996,4.51895,4.95279
2023-10-29,4.95079,5.29785,4.88793,5.29785
2023-10-30,5.2968,5.9555,5.10723,5.73589
2023-10-31,5.73995,6.02487,5.60018,5.87241
2023-11-01,5.87247,6.38719,5.68797,6.248
2023-11-02,6.27701,6.4279,5.96867,6.25081
2023-11-03,6.23975,6.25413,5.87671,5.99034
2023-11-04,5.99728,6.14239,5.85787,6.05651
2023-11-05,6.05751,7.20819,6.01385,6.59727
2023-11-06,6.60028,7.35106,6.57025,7.34898
2023-11-07,7.37299,7.62291,6.6848,6.90911
2023-11-08,6.91218,7.8989,6.83141,7.85081
2023-11-09,7.8398,8.02389,6.72408,7.49927
2023-11-10,7.49342,7.61853,6.9726,7.52083
2023-11-11,7.52391,7.90287,7.11019,7.25389
2023-11-12,7.24574,7.39966,6.81304,7.30892
2023-11-13,7.327,7.65636,7.1375,7.19601
2023-11-14,7.22437,7.77492,7.01903,7.57598
2023-11-15,7.56521,7.8811,7.30339,7.49222
2023-11-16,7.48967,8.15904,7.07977,7.21279
2023-11-17,7.18779,7.49207,6.74047,7.18544
2023-11-18,7.19445,7.87994,6.77391,7.85885
2023-11-19,7.85385,9.19742,7.69723,8.96203
2023-11-20,8.96694,9.29837,8.1246,8.20966
2023-11-21,8.20166,8.28872,7.14243,7.23382
2023-11-22,7.24375,7.98816,7.19973,7.84451
2023-11-23,7.85043,7.94202,7.56306,7.69708
2023-11-24,7.70816,7.9648,7.65907,7.7813
2023-11-25,7.75543,8.06848,7.7261,7.86672
2023-11-26,7.87364,7.92459,7.36787,7.72593
2023-11-27,7.72794,7.80212,7.25438,7.37815
2023-11-28,7.38615,7.93784,7.14064,7.90458
2023-11-29,7.90758,8.14239,7.68038,7.75301
2023-11-30,7.74901,7.89287,7.62345,7.79694
2023-12-01,7.7954,8.65782,7.78648,8.39836
2023-12-02,8.39736,8.51941,8.19068,8.21078
2023-12-03,8.2207,8.4508,7.8479,8.07583
2023-12-04,8.0679,8.3721,7.81267,8.10041
2023-12-05,8.12157,8.51117,8.01104,8.295
2023-12-06,8.314,8.49978,7.83786,7.91787
2023-12-07,7.92632,8.53096,7.82794,8.39494
2023-12-08,8.40411,8.71083,8.25214,8.62985
2023-12-09,8.48121,8.66667,8.18251,8.18903
2023-12-10,8.18513,8.24596,7.81044,8.22245
2023-12-11,8.22325,8.27947,7.18966,7.67299
2023-12-12,7.67329,8.43949,7.59673,8.07684
2023-12-13,8.08166,8.49916,7.6168,8.42374
2023-12-14,8.42634,9.36746,8.26525,9.26578
2023-12-15,9.69065,10.571,9.28658,9.9979
2023-12-16,9.89299,11.6565,9.79881,11.0651
2023-12-17,11.0741,11.1416,9.45624,9.53817
2023-12-18,9.53208,9.53936,8.47504,9.3262
2023-12-19,9.28311,9.42186,8.32087,8.39742
2023-12-20,8.39662,9.84108,8.39662,9.12717
2023-12-21,9.13927,10.4304,8.95139,10.361
2023-12-22,10.3685,10.8896,9.76083,10.0031
2023-12-23,9.99299,10.3505,9.80409,10.2015
2023-12-24,10.19,11.52,10.0355,10.9457
2023-12-25,10.948,11.9134,10.3721,10.6655
2023-12-26,10.6703,11.138,10.0625,10.5647
2023-12-27,10.5677,10.6142,9.9827,10.4367
2023-12-28,10.4388,10.8196,9.77502,9.88915
2023-12-29,9.88815,10.1632,9.44881,9.70654
2023-12-30,9.71184,9.956,9.63349,9.66401
2023-12-31,9.66151,9.96032,9.36861,9.5953
2024-01-01,9.5926,10.501,9.46195,10.0415
2024-01-02,10.043,10.4716,9.71751,9.94978
2024-01-03,9.95048,10.1934,8.4739,8.70992
2024-01-04,8.7104,9.26723,8.62575,9.12104
2024-01-05,9.12174,9.29604,8.64825,8.94556
2024-01-06,8.94266,9.01491,8.2161,8.56343
2024-01-07,8.56494,8.72861,8.23632,8.29991
2024-01-08,8.30273,8.69152,7.56979,8.67431
2024-01-09,8.67431,8.72003,7.78731,8.00358
2024-01-10,8.00848,9.44177,7.96695,9.37044
2024-01-11,9.39575,9.76205,8.99519,9.43898
2024-01-12,9.43257,9.8582,8.78948,9.05942
2024-01-13,9.04729,10.3056,8.89315,10.2049
2024-01-14,10.2065,10.8377,9.88821,10.2531
2024-01-15,10.2612,10.3503,9.81573,9.93985
2024-01-16,9.94444,10.162,9.69028,9.9946
2024-01-17,9.9942,10.0941,9.64659,9.74994
2024-01-18,9.74365,10.0244,9.46151,9.65504
2024-01-19,9.63816,9.92748,9.12365,9.83555
2024-01-20,9.82676,10.6814,9.70471,9.8706
2024-01-21,9.87619,9.88868,9.47093,9.52439
2024-01-22,9.5253,9.57097,8.53224,8.60109
2024-01-23,8.60748,8.76214,8.09926,8.42378
2024-01-24,8.4203,8.7483,8.38798,8.63531
2024-01-25,8.63581,8.75381,8.39773,8.57567
2024-01-26,8.57517,8.99215,8.44777,8.91943
2024-01-27,8.91803,9.00359,8.75834,8.91631
2024-01-28,8.9068,9.00976,8.57656,8.67111
2024-01-29,8.67361,8.96418,8.61784,8.9286
2024-01-30,8.92439,9.00528,8.7358,8.85031
2024-01-31,8.85371,8.90201,8.33626,8.44527
2024-02-01,8.44917,8.52467,8.22312,8.43205
2024-02-02,8.43095,8.57492,8.35237,8.53577
2024-02-03,8.53298,8.63584,8.46897,8.5261
2024-02-04,8.51213,8.60612,8.36977,8.46256
2024-02-05,8.45995,8.54415,8.18561,8.24249
2024-02-06,8.24259,8.49239,7.76036,7.88785
2024-02-07,7.88768,8.40665,7.78191,8.37103
2024-02-08,8.37394,8.62482,8.3319,8.37016
2024-02-09,8.37077,8.78426,8.36159,8.76588
2024-02-10,8.76647,8.91865,8.55454,8.71463
2024-02-11,8.71683,8.87169,8.59008,8.6397
2024-02-12,8.6386,9.01385,8.5057,8.96354
2024-02-13,8.96714,9.59051,8.92503,9.53672
2024-02-14,9.57583,9.87818,9.32257,9.86617
2024-02-15,9.86517,11.6875,9.79993,11.3769
2024-02-16,11.3919,12.8138,11.2654,11.5359
2024-02-17,11.5429,13.514,11.4769,12.8259
2024-02-18,12.8168,12.8168,11.9416,12.2434
2024-02-19,12.2456,15.4613,11.8396,14.9006
2024-02-20,14.9126,16.502,13.9576,14.4119
2024-02-21,14.4077,14.8734,12.9726,13.615
2024-02-22,13.619,14.2446,12.9375,13.6826
2024-02-23,13.6766,14.0272,12.8837,13.0012
2024-02-24,13.0012,14.1589,12.557,13.784
2024-02-25,13.7669,16.4275,13.6607,16.0834
2024-02-26,16.0822,16.4008,14.9752,16.2365
2024-02-27,16.2574,18.9953,15.8356,18.7255
2024-02-28,18.7435,27.187,18.5691,25.2957
2024-02-29,25.2427,33.2447,25.2254,26.9279
2024-03-01,26.9399,30.2823,26.5223,26.9324
2024-03-02,26.8867,30.0162,25.2335,27.4219
2024-03-03,27.4629,33.3967,26.5686,30.3496
2024-03-04,30.3577,31.0491,27.815,28.8717
2024-03-05,28.8407,33.1129,24.1792,30.5401
2024-03-06,30.531,37.8472,29.4781,36.4482
2024-03-07,36.3672,39.683,34.8453,37.4072
2024-03-08,37.3794,45.0266,36.5116,42.9952
2024-03-09,42.9958,47.6307,42.5208,43.1109
2024-03-10,43.1205,44.7654,39.6205,39.9112
2024-03-11,39.9234,42.6938,38.5517,39.6499
2024-03-12,39.7289,41.372,36.3778,37.5936
2024-03-13,37.6016,41.0329,37.0359,37.5884
2024-03-14,37.5958,39.7632,35.6393,38.915
2024-03-15,38.921,39.2363,32.0495,35.3935
2024-03-16,35.3542,36.6784,31.5049,32.6048
2024-03-17,32.5928,40.3314,31.5723,37.6007
2024-03-18,37.5847,37.7917,32.4797,32.778
2024-03-19,32.815,33.2713,29.0214,30.8923
2024-03-20,30.9025,36.4872,30.1454,35.3536
2024-03-21,34.543,35.0105,33.2997,34.3328
2024-03-22,34.3481,37.8023,33.7121,34.0255
2024-03-23,34.0325,38.9666,33.9915,36.199
2024-03-24,36.177,38.4427,35.3578,37.7837
2024-03-25,37.8107,44.9626,37.0201,42.3834
2024-03-26,42.4124,44.3484,40.4093,41.2744
2024-03-27,41.2358,44.557,40.466,43.1455
2024-03-28,43.0055,46.5433,41.3445,41.7298
2024-03-29,41.6987,42.6246,38.5942,39.4239
2024-03-30,39.4159,39.5676,37.6434,37.7987
2024-03-31,37.8377,39.3931,37.6137,38.4906
2024-04-01,38.5036,39.3844,34.3726,36.0937
2024-04-02,36.0793,36.4107,32.9857,34.2207
2024-04-03,34.1777,35.1317,32.617,33.5577
2024-04-04,33.5734,35.2523,32.2588,33.179
2024-04-05,33.185,33.5668,30.5923,31.7518
2024-04-06,31.7325,33.6951,31.5059,33.442
2024-04-07,33.4514,34.5454,33.1053,33.336
2024-04-08,33.347,35.1079,33.034,35.0109
2024-04-09,35.0069,35.8721,31.4455,32.1412
2024-04-10,32.1612,32.1805,29.361,30.7951
2024-04-11,30.8151,32.0064,30.2786,30.6481
2024-04-12,30.6374,31.4473,22.3975,24.4563
2024-04-13,24.4381,28.803,22.0482,25.2324
2024-04-14,25.1363,27.4439,23.4422,26.637
2024-04-15,26.609,29.2108,25.2629,26.4245
2024-04-16,26.3995,26.3995,23.5316,24.84
2024-04-17,24.86,25.2602,23.031,24.7483
2024-04-18,24.7553,25.569,23.6237,25.3696
2024-04-19,25.3586,28.2832,22.6998,27.8266
2024-04-20,27.8542,32.9986,27.0528,31.6375
2024-04-21,31.6395,34.63,31.5121,32.6846
2024-04-22,32.7196,35.8057,32.3779,34.599
2024-04-23,34.59,35.829,33.3303,33.908
2024-04-24,33.9223,34.6371,32.2327,33.671
2024-04-25,33.673,37.944,31.0296,37.1274
2024-04-26,37.1264,37.1354,30.7375,31.7817
2024-04-27,31.7528,34.5656,29.5422,33.7786
2024-04-28,33.7586,37.7144,33.1984,36.666
2024-04-29,36.708,36.9889,33.7562,34.398
2024-04-30,34.3877,36.5018,30.0751,30.6821
2024-05-01,30.6551,31.242,26.5161,28.4842
2024-05-02,28.4652,36.1843,27.1972,35.6218
2024-05-03,35.6164,38.1774,33.599,35.2888
2024-05-04,35.2622,36.8642,33.7414,35.8252
2024-05-05,35.8456,41.6863,35.1542,39.6174
2024-05-06,39.6828,40.9456,37.8616,40.1028
2024-05-07,40.0934,42.5458,37.4362,37.7439
2024-05-08,37.6999,39.6466,36.1074,36.9805
2024-05-09,36.9855,41.8786,36.5687,40.3385
2024-05-10,40.3275,44.9945,40.293,41.4062
2024-05-11,41.4176,42.3871,39.1236,40.0022
2024-05-12,40.0352,42.872,39.7933,42.0419
2024-05-13,42.0378,42.5576,37.4215,39.6026
2024-05-14,39.6046,40.5293,37.7009,39.7627
2024-05-15,39.7627,46.7599,38.6078,44.5493
2024-05-16,44.6563,45.7981,42.4283,45.3061
2024-05-17,45.3381,49.1764,43.9805,47.146
2024-05-18,47.1155,48.5386,46.7139,46.92
2024-05-19,46.9034,47.7885,45.6075,47.6787
2024-05-20,47.6691,49.5374,46.0726,46.7007
2024-05-21,46.7378,48.4897,43.4527,44.8333
2024-05-22,44.8233,46.7897,43.4904,45.288
2024-05-23,45.278,45.5748,40.1504,41.4724
2024-05-24,41.4145,41.4764,38.9489,40.5781
2024-05-25,40.5601,40.946,39.7458,40.063
2024-05-26,40.057,40.4811,38.224,38.7184
2024-05-27,38.7369,41.2914,38.3812,40.4017
2024-05-28,40.3538,41.4294,37.6864,37.848
2024-05-29,37.85,39.6533,36.8184,39.1149
2024-05-30,39.1069,44.7455,37.247,43.1449
2024-05-31,43.1149,45.7854,42.5308,45.4548
2024-06-01,45.4488,46.6371,42.604,43.0986
2024-06-02,43.1305,45.6687,42.7255,43.7458
2024-06-03,43.7438,44.3836,41.9492,43.2387
2024-06-04,43.2616,46.256,42.4049,46.016
2024-06-05,46.014,46.4219,44.1862,44.2374
2024-06-06,44.242,44.683,41.3549,41.9152
2024-06-07,41.8992,42.6894,35.0726,38.7939
2024-06-08,39.1145,39.6443,36.8376,36.9406
2024-06-09,36.9156,38.3975,36.278,37.8739
2024-06-10,37.8153,38.3564,36.0905,36.9806
2024-06-11,36.966,36.966,31.7694,33.277
2024-06-12,33.287,36.3421,32.3988,34.6516
2024-06-13,34.6436,35.5833,28.5089,29.4242
2024-06-14,29.3612,32.1461,27.569,28.8958
2024-06-15,28.8878,29.4621,28.2546,28.5937
2024-06-16,28.5827,28.9727,27.7111,28.3933
2024-06-17,28.3643,28.9597,26.0541,26.8047
2024-06-18,26.8127,26.9062,23.1638,25.8008
2024-06-19,25.8188,28.7828,25.5332,27.8878
2024-06-20,27.8868,29.322,26.1364,26.1364
2024-06-21,26.1744,27.7675,25.1914,27.456
2024-06-22,27.475,28.3447,27.1233,27.529
2024-06-23,27.5122,27.9637,25.9711,27.6809
2024-06-24,27.6809,28.18,25.5022,27.9696
2024-06-25,27.9806,30.6312,27.7533,29.1567
2024-06-26,29.1525,29.278,25.8802,26.3591
2024-06-27,26.35,27.5203,25.7542,26.5725
2024-06-28,26.5753,26.8177,25.8126,26.2237
2024-06-29,26.2197,27.9824,26.0129,27.6486
2024-06-30,27.6749,28.1396,26.9137,27.2894
2024-07-01,27.3053,29.8247,27.3053,28.788
2024-07-02,28.784,28.9051,27.591,28.4477
2024-07-03,28.4364,29.07,25.7497,26.2288
2024-07-04,26.2119,26.337,23.3117,23.6048
2024-07-05,23.5945,23.6785,20.0092,22.3748
2024-07-06,22.3818,23.8378,21.6049,23.7677
2024-07-07,23.7895,24.1439,22.0218,22.3225
2024-07-08,22.3185,23.3859,20.7283,22.123
2024-07-09,22.103,23.1306,21.7841,22.4698
2024-07-10,22.4396,23.1932,21.8522,22.4552
2024-07-11,22.4472,24.4286,22.3218,23.9643
2024-07-12,23.9553,24.837,21.558,23.7177
2024-07-13,23.6825,24.9022,23.3714,24.3784
2024-07-14,24.3654,25.3286,24.1943,25.0163
2024-07-15,25.0283,27.1436,24.9087,26.8874
2024-07-16,26.9345,29.4735,26.8584,29.3183
2024-07-17,29.3053,32.2365,29.0608,31.1238
2024-07-18,31.1138,31.4638,29.5636,30.024
2024-07-19,30.013,33.8932,28.8982,33.4234
2024-07-20,33.439,34.4712,32.8194,33.5641
2024-07-21,33.5564,35.0642,32.5237,34.2569
2024-07-22,34.2342,34.3672,31.4995,31.5295
2024-07-23,31.5495,32.0529,29.7833,30.4937
2024-07-24,30.4436,32.4897,30.1158,30.3745
2024-07-25,30.3745,30.7941,28.5577,30.3312
2024-07-26,30.3721,31.6387,29.9007,31.21
2024-07-27,31.21,32.8713,30.1312,31.9294
2024-07-28,31.9432,32.1771,30.3791,30.5373
2024-07-29,30.527,33.2134,30.2673,31.1366
2024-07-30,31.1363,32.1017,28.7508,28.951
2024-07-31,28.9858,30.4796,28.8716,29.8486
2024-08-01,29.8592,30.0204,26.3544,27.1877
2024-08-02,27.2082,27.3951,24.0428,24.5018
2024-08-03,24.4818,24.8155,22.0319,22.9453
2024-08-04,22.9555,23.3648,20.1427,21.1239
2024-08-05,21.1239,21.5038,16.2998,19.6037
2024-08-06,19.5937,21.3566,19.3854,20.7579
2024-08-07,20.7779,21.5486,19.3715,19.782
2024-08-08,19.772,22.8319,19.1423,22.6668
2024-08-09,22.6268,22.9155,21.2366,21.9368
2024-08-10,21.9168,22.3185,21.3236,21.7641
2024-08-11,21.7541,22.4734,19.9022,20.222
2024-08-12,20.202,21.5541,19.6859,20.7523
2024-08-13,20.7523,22.3027,20.2138,22.3027
2024-08-14,22.3027,22.4963,21.0517,21.0719
2024-08-15,21.0419,22.768,20.6023,21.084
2024-08-16,21.084,22.3129,20.044,21.6663
2024-08-17,21.6752,21.755,21.0521,21.3317
2024-08-18,21.3819,22.0309,20.974,21.244
2024-08-19,21.2843,21.9244,20.5447,21.2747
2024-08-20,21.2547,23.8307,21.2547,23.7702
2024-08-21,23.7902,24.8932,22.9021,24.2522
2024-08-22,24.2419,24.7444,23.6754,24.6612
2024-08-23,24.6612,26.7614,24.3524,26.7211
2024-08-24,26.7211,27.5082,25.7354,25.9291
2024-08-25,25.9791,26.3279,24.5186,26.1591
2024-08-26,26.2292,26.7699,24.5874,25.0645
2024-08-27,25.0645,26.1623,23.5198,23.69
2024-08-28,23.69,24.6678,22.652,22.652
2024-08-29,22.662,23.6535,21.8013,21.9698
2024-08-30,21.9698,22.5105,20.9156,21.7772
2024-08-31,21.8072,22.1749,21.2687,21.7756
2024-09-01,21.7922,21.8756,20.5469,21.4261
2024-09-02,21.3964,21.9361,20.4875,21.7063
2024-09-03,21.7463,22.2176,20.473,20.8242
2024-09-04,20.8558,21.6198,19.4347,21.2277
2024-09-05,21.2477,21.6765,20.7165,21.0024
2024-09-06,21.0258,21.8554,19.6198,20.1897
2024-09-07,20.1895,20.8156,19.668,19.678
2024-09-08,19.688,20.4353,19.2077,20.138
2024-09-09,20.168,21.1528,19.8092,20.9638
2024-09-10,20.9438,20.9705,19.7298,19.7986
2024-09-11,19.7986,20.3716,18.6185,19.9118
2024-09-12,19.9218,20.801,19.5757,19.9584
2024-09-13,19.968,20.4212,19.5392,20.2079
2024-09-14,20.2081,20.8704,19.774,19.9636
2024-09-15,19.9638,20.3339,18.8626,19.1102
2024-09-16,19.1102,19.3419,18.6026,18.8864
2024-09-17,18.8864,19.381,18.2593,18.6519
2024-09-18,18.6417,18.94,17.7904,18.6906
2024-09-19,18.6906,20.824,18.6906,19.892
2024-09-20,19.8922,21.4917,19.4325,20.1818
2024-09-21,20.194,20.272,19.4498,20.072
2024-09-22,20.072,21.0119,19.0296,19.11
2024-09-23,19.0781,23.3251,18.8309,22.7391
2024-09-24,22.7589,24.0066,22.1462,22.7189
2024-09-25,22.7586,23.9454,22.0771,22.6764
2024-09-26,22.6761,23.6707,22.094,22.7923
2024-09-27,22.7923,24.5844,22.7721,23.4942
2024-09-28,23.4842,24.0329,21.852,22.1724
2024-09-29,22.1724,24.4873,21.3036,23.6705
2024-09-30,23.6605,23.9981,22.33,23.0926
2024-10-01,23.0926,23.7167,18.7549,19.8048
2024-10-02,19.7649,20.0956,17.6088,18.3251
2024-10-03,18.2851,18.7868,17.2174,17.9678
2024-10-04,17.8979,18.9172,17.8075,18.7098
2024-10-05,18.7296,18.9485,18.1973,18.4172
2024-10-06,18.41,19.7868,18.41,19.1867
2024-10-07,19.2267,20.4567,18.9641,19.3642
2024-10-08,19.3642,19.3642,18.2296,19.1562
2024-10-09,19.1842,19.3282,17.7642,18.0739
2024-10-10,18.0341,18.4084,17.2262,18.0005
2024-10-11,18.0205,19.3496,17.8605,18.7274
2024-10-12,18.7276,19.6543,18.602,19.5541
2024-10-13,19.5341,19.5741,18.5,19.0022
2024-10-14,19.0219,20.4367,18.9105,20.3267
2024-10-15,20.3267,20.8031,18.9149,19.5951
2024-10-16,19.5751,20.0262,18.674,18.966
2024-10-17,18.976,19.2548,18.064,18.4434
2024-10-18,18.4434,19.1277,18.3939,18.7778
2024-10-19,18.7676,19.2558,18.5487,18.7855
2024-10-20,18.7756,19.4734,18.5907,19.3436
2024-10-21,19.3436,19.7813,18.4071,18.6522
2024-10-22,18.6522,18.7767,18.0868,18.4867
2024-10-23,18.4467,18.5968,17.298,17.8209
2024-10-24,17.8393,18.4169,17.6933,18.3088
2024-10-25,18.299,18.4783,17.4685,17.758
2024-10-26,17.738,17.7779,15.1813,16.1588
2024-10-27,16.1588,16.428,15.6894,16.2475
2024-10-28,16.2586,16.4886,15.1585,16.2286
2024-10-29,16.2537,17.376,16.0394,16.9446
2024-10-30,16.9647,16.9647,16.2029,16.5745
2024-10-31,16.5747,16.7643,15.2064,15.3998
2024-11-01,15.4098,15.8589,14.3612,14.54
2024-11-02,14.5499,14.9928,14.1352,14.3658
2024-11-03,14.365,14.5072,13.2396,13.8576
2024-11-04,13.8445,14.1362,12.451,12.9199
2024-11-05,12.9039,14.1133,12.8242,13.7184
2024-11-06,13.7184,16.0496,13.6784,15.9796
2024-11-07,16.0296,18.2369,15.7515,18.049
2024-11-08,18.0588,19.2052,17.0136,18.2318
2024-11-09,18.2318,19.5278,17.6611,18.7254
2024-11-10,18.7356,19.8496,17.6465,18.5604
2024-11-11,18.5804,20.5598,18.4514,20.023
2024-11-12,20.0032,20.5033,17.5052,18.9023
2024-11-13,18.9123,18.9123,16.6064,17.1488
2024-11-14,17.1288,18.1067,16.3431,16.582
2024-11-15,16.5718,17.8159,15.6541,17.8053
2024-11-16,17.8053,18.7582,17.5951,18.2964
2024-11-17,18.3064,19.3483,17.05,17.2105
2024-11-18,17.1905,19.5817,17.1507,19.2673
2024-11-19,19.2473,19.56,17.775,17.9626
2024-11-20,17.9428,18.9952,16.8757,17.2819
2024-11-21,17.2719,18.6665,16.6241,18.0461
2024-11-22,18.0509,18.8696,17.295,18.509
2024-11-23,18.5292,23.9631,18.4892,21.9237
2024-11-24,21.9437,23.0074,20.0518,22.1121
2024-11-25,22.0821,22.9397,20.124,20.6748
2024-11-26,20.6448,21.0821,18.6461,19.9926
2024-11-27,19.9826,21.3856,19.5804,21.3313
2024-11-28,21.3313,22.0907,20.1638,21.8811
2024-11-29,21.9011,22.5025,21.1719,22.3961
2024-11-30,22.3963,26.2405,22.0666,25.7303
2024-12-01,25.7303,26.2428,24.3648,25.2729
2024-12-02,25.2829,27.4032,23.9922,25.2291
2024-12-03,25.2588,28.9569,25.2588,28.4287
2024-12-04,28.4285,28.6686,25.8634,27.1166
2024-12-05,27.0965,27.9498,25.5632,26.8487
2024-12-06,26.8135,28.7886,25.8576,28.5908
2024-12-07,28.5608,28.8844,27.0689,27.0889
2024-12-08,27.0889,27.3916,25.9627,26.5749
2024-12-09,26.5646,26.8648,20.5019,21.8866
