,LTC
ACOIN,0.30651766550683873
LUNC,0.3107930434772835
DCY,0.31126275640001605
CLUB,0.31535655073121927
MCN,0.3199660686755791
IFC,0.33061451667771674
WBB,0.3330581353312911
GBYTE,0.3361936930602441
POT,0.3421869454885677
AV,0.34449850181254266
ALIAS,0.3505854421378663
KIN,0.35360738878073106
TAB,0.3585937675729234
WC,0.36240885605439177
CSC,0.3669490956581941
ANT,0.36988496027201695
PKB,0.37450125262162914
ILC,0.3777609178653958
XPX,0.38117113381124507
EQB,0.3831574552627107
SXC,0.3844402801170927
XDN,0.3880509341028175
START,0.3933260385806837
LAMB,0.39509625825659644
BERN,0.400416449990619
XCP,0.40156684004597665
DGB,0.41562211113681935
CYT,0.42130116642714666
PAK,0.43065231980114244
CARBON,0.43332368907894175
42,0.43511097004787075
AXIOM,0.45232172361330314
VAL,0.4546293681988515
BTCS,0.4617929829216469
LBC,0.4690677319737475
MST,0.4720450418211057
RLC,0.4790941362349007
BSTY,0.48004849617765266
XQN,0.4986375470391509
NEWB,0.5000193528198617
GLC,0.5125467154612304
IRL,0.5136612024176658
COOL,0.5146021825294392
PUT,0.5271279989456316
AMBER,0.5348253818549135
NAV,0.537104502288709
XPM,0.5402460355157686
EDRC,0.5491615040695773
SIGNA,0.5553446835322984
ZER,0.5654535881696378
SLS,0.5947430601718487
CNT,0.5949011245607773
FTC,0.599101836942547
CKC,0.607211676831875
XBY,0.614424469259186
BLAZR,0.6157977717229419
CRW,0.6166685350380651
MNTC,0.6378912284939855
BAT,0.6481071750876103
CLAM,0.6516585242589432
CANN,0.6669342702214819
VERI,0.6791628850625364
ZENI,0.6831287243272642
SANDG,0.6847678616741281
LDOGE,0.6926405495086937
TES,0.6933852006846296
SWT,0.7006372015567065
HVCO,0.706143634153279
SIB,0.7209786350245342
NXT,0.7233779583512129
PIE,0.7312011990210069
RBY,0.7316993491291861
HUSH,0.7374540737956659
WINGS,0.7605604107461511
RBIES,0.7672287274967063
NEVA,0.7714846026825327
LANA,0.7772262185801028
BOLI,0.7805052376900843
ICOB,0.7855710811592587
CF,0.7863895139775232
BS,0.8094541224229221
LUN,0.8136742983140786
XST,0.8169112315950344
QTZ,0.8243313689691271
DGC,0.8323536865361176
XPTX,0.8344905964000771
PTOY,0.854652717534515
AMS,0.8668699235911389
RDD,0.8677169726874153
PASC,0.8768699387057491
HMQ,0.8803099098249254
BRIT,0.9209963077381998
BTA,0.9226708006947718
LOOK,0.9228349652414727
OK,0.9316796065956355
CLOAK,0.9396046663931378
XBC,0.9461254042932341
HBN,0.9494996724030739
SONG,0.9508649930908283
BIS,0.9714169570359247
IXC,0.9792906523509054
HNC,0.9820402996793713
INF,0.9834697119774916
GCC,0.990406246932588
