,XRP
CJ,0.04227586082950705
CF,0.0465414099866415
BITS,0.04822791592212755
XDN,0.050928032151739744
ZUR,0.06903904943297005
RLC,0.0695011613855307
WAVES,0.07621799930315884
VLT,0.07736033897319969
KURT,0.0789454681487537
AMS,0.0826959259395381
XMS,0.08360635984705686
GRS,0.0845412044647866
PXC,0.08629565964270344
LSK,0.0872131934553258
BERN,0.0914401526495594
GAS,0.0939870333977987
MONA,0.09604880145920194
SXC,0.09829398121225695
CARBON,0.10411070715160334
RBY,0.1043770234947855
DCT,0.10743497251723975
PXI,0.1160564416441283
START,0.1216213376540537
ZYD,0.12848861590337815
TRST,0.15265159637042025
SANDG,0.15727170253077305
C2,0.15750785674517395
ZOOM,0.15877381809777236
2GIVE,0.16923813936458704
PTOY,0.17798505902444134
MAY,0.1819484363885547
ARK,0.18685127461936496
DCR,0.190133825202367
VTC,0.1949926642061649
ZEC,0.19802510746499546
DEM,0.20084389414781773
HBD,0.25129422887317554
ETC,0.2681270368735619
XCP,0.28089739569439814
MST,0.28395606930125833
AV,0.3093282257149059
XTO,0.31023428644475537
KMD,0.31047980331905445
XBC,0.31895624605796624
SWT,0.33469631017337365
MAID,0.3437333877876213
WYZ,0.3457246286817671
AMBER,0.3469783335466062
EFL,0.3477502397021785
NEWB,0.3688119087291636
ZEN,0.369383084736456
FIRO,0.3703688592841422
OZO,0.3897806452389625
SKULL,0.39114900940843267
LAMB,0.4325345142184297
NXS,0.4345964635025459
PZM,0.45351985591673805
LUNC,0.465138637079556
SYS,0.4749682512487353
LBC,0.5113552745604237
CKC,0.5236430754350284
SNRG,0.5334584986747408
STEEM,0.5434702292348066
BLK,0.5465304166552519
LANA,0.546607935240431
XHI,0.5503850003208947
IOTA,0.5543615526192838
CRW,0.592147949756704
DCY,0.6043676813232195
ACOIN,0.6219976546498552
BOLI,0.6248138163584624
HVCO,0.631326553031582
TES,0.6436857794745553
MCN,0.6448438665208748
FOREX,0.6609679018983403
HUSH,0.6728294744609109
ZENI,0.6802350938168003
IRL,0.6818734737838339
BLAZR,0.6851606376562606
FTC,0.6855092385121465
PLU,0.6989833376619554
AE,0.7029221187210929
COOL,0.7052851623170057
BTCS,0.7121480388894175
BCN,0.7138249710120799
XQN,0.7145053179259182
TAB,0.7267628995126124
WINGS,0.7537415796008039
LMC,0.7715229895173328
KIN,0.7797544807956526
CYT,0.7961207882926848
NMC,0.8027523299580146
CANN,0.8064165180816536
LDOGE,0.8137777119241576
QTZ,0.8534477874761804
AXIOM,0.8672244331401753
XPM,0.8834065892069324
XWC,0.8891785451390115
XPTX,0.8913001970819622
NVC,0.8944905130731484
XPX,0.8961094713945357
FRC,0.8981562919687728
CLAM,0.9034200395207654
BS,0.9058961630526813
SLS,0.9068847875335968
ADC,0.9213287706092783
VERI,0.9224195383044898
DGC,0.9235117966552506
HBN,0.9332575465124232
SILK,0.945214957909235
NEVA,0.9481665083182117
PAK,0.9561745081490959
PPC,0.9585962845900924
CLOAK,0.9599632952915308
GLC,0.9645454439636989
BIS,0.970877951850931
VAL,0.9715804885556247
PIE,0.9719441139820211
POT,0.9728284022945897
CLUB,0.9738958601643838
SIB,0.9740436124393598
ZER,0.975967941220713
ILC,0.9774258125646231
AGRS,0.9793844460877634
42,0.981056873559642
IXC,0.9812255639819196
CNT,0.9868316700368924
LUN,0.9871312270087861
RBIES,0.9887557210489895
LOG,0.9891016985084762
SWIFT,0.9914023082795047
WC,0.9943306158553709
HNC,0.9956618762669704
LOOK,0.9980739607868723
NYC,0.9981140690892667
SHND,0.9982229510063971
MNTC,0.9985985223453824
XST,0.9990388443800386
BTA,0.9992308852041472
BRIT,0.9992323780716319
RDD,0.9995636071938754
OK,0.9998696799397713
SONG,0.9998767556612309
PASC,0.999917332303064
BSTY,0.9999380466037374
CETI,0.99995200978778
GCC,0.9999895946075567
XBY,0.9999971032126447
INF,0.9999976989379142
