TIMESTAMP,CHINAZILLA_OPEN_PRICE_USD,CHINAZILLA_HIGH_PRICE_USD,CHINAZILLA_LOW_PRICE_USD,CHINAZILLA_CLOSE_PRICE_USD,CHINAZILLA_VOLUME_USD,CHINAZILLA_DIVIDENDS_USD,CHINAZILLA_STOCK_SPLITS_USD
2022-06-29 00:00:00+00:00,,,,0.0,297,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,303,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,258,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,156,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,2205,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,4421,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,438,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,1182,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,1311,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,1420,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,915,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,787,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,1240,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,811,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,536,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,631,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,888,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,1182,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,1124,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,855,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,2011,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,2251,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,503,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,388,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,518,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,748,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,578,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,280,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,345,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,807,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,1095,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,6834,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,6813,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,1283,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,99,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,374,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,904,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,379,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,573,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,307,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,60,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,764,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,212,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,498,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,177,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,83,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,63,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,216,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,84,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,669,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,170,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,60,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,372,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,45,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,166,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,467,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,153,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,225,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,161,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,85,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,32,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,223,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,138,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,111,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,271,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,241,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,171,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,103,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,54,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,360,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,12,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,22,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,26,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,194,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,194,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,330,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,187,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,147,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,178,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,355,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,341,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,192,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,629,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,425,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,139,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,2564,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,394,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,568,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,142,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,179,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,384,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,179,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,48,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,228,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,562,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,2052,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,125,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,521,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,162,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,404,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,431,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,652,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,37,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,359,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,37,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,91,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,208,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,155,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,44,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,282,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,168,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,37,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,113,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,64,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,147,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,66,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,124,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,52,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,709,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,116,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,66,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,205,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,37,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,80,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,26,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,41,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,22,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,39,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,132,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,80,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,73,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,187,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,451,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,250,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,98,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,65,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,64,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,102,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,59,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,1372,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,137,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,56,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,102,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,257,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,331,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,64,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,403,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,809,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,54952,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,60215,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,14139,0.0,0.0
