TIMESTAMP,CATI33057_OPEN_PRICE_USD,CATI33057_HIGH_PRICE_USD,CATI33057_LOW_PRICE_USD,CATI33057_CLOSE_PRICE_USD,CATI33057_VOLUME_USD,CATI33057_DIVIDENDS_USD,CATI33057_STOCK_SPLITS_USD
2025-01-17 00:00:00+00:00,,,,0.0,119,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,168,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,738,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1104,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,141,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,184,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,170,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,966,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,86,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,47,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,351,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,168,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,241,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-06-01 00:00:00+00:00,4.805500141151671e-14,4.805500141151671e-14,4.653099940402604e-14,4.653124334951485e-14,0,0.0,0.0
