TIMESTAMP,REAU_OPEN_PRICE_USD,REAU_HIGH_PRICE_USD,REAU_LOW_PRICE_USD,REAU_CLOSE_PRICE_USD,REAU_VOLUME_USD,REAU_DIVIDENDS_USD,REAU_STOCK_SPLITS_USD
2021-10-31 00:00:00+00:00,,,,0.0,20690,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,5657,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,11685,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,11119,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,17426,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,23211,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,11969,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,14050,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,12777,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,9857,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,11735,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,10465,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,9746,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,14412,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,9023,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,5095,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,4662,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,2424,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,3543,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,4692,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,7203,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,10681,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,10989,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,8709,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,3657,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,4978,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,12178,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,9291,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,1339,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,1875,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,3060,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,8825,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,8886,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,4049,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,631,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,646,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,7948,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,12243,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,9068,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,3811,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,1204,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,874,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,312,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,1187,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,1057,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,132,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,198,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,133,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,387,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,370,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,360,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,622,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,706,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,1132,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,710,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,198,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,459,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,2993,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,3005,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,1114,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,1936,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,1523,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,2340,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,2200,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,2098,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,1820,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,1057,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,1191,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,1124,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,1700,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,1617,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,2405,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,1999,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,1511,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,1673,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,1269,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,1134,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,2212,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,2151,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,1242,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,1098,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,3034,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,4490,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,2736,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,1113,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,1211,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,1227,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,427,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,334,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,906,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,339,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,322,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,395,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,417,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,2446,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,2315,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,257,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,371,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,2448,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,4258,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,2408,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,2808,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,2962,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,2579,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,2823,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,2569,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,3828,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,4629,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,1233,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,285,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,247,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,450,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,544,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,184,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,539,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,1016,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,899,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,743,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,866,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,1873,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,1453,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,1203,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,1155,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,3185,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,3123,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,657,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,1727,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,1522,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,1803,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,1395,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,2012,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,2235,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,2274,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,2583,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,3796,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,3436,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,2622,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,2852,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,3685,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,3234,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,3973,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,3993,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,3031,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,2229,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,2719,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,1886,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,1161,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,780,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,2240,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,1327,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,476,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,246,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,129,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,195,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,145,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,551,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,595,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,217,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,121,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,777,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,876,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,156,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,142,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,486,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,2450,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,175,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,99,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,97,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,90,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,152,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,948,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,1005,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,2376,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,1875,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,2230,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,1754,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,1474,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,2922,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,3346,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,1911,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,2074,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,2254,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,1940,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,2914,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,3271,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,1111,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,2139,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,1997,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,1317,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,1599,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,166,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,22,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,26,0.0,0.0
