TIMESTAMP,LUNC_OPEN_PRICE_USDT,LUNC_HIGH_PRICE_USDT,LUNC_LOW_PRICE_USDT,LUNC_CLOSE_PRICE_USDT,LUNC_FIRST_TRADE_PRICE_USDT,LUNC_HIGH_TRADE_PRICE_USDT,LUNC_LOW_TRADE_PRICE_USDT,LUNC_LAST_TRADE_PRICE_USDT,LUNC_TOTAL_TRADE_COUNT,LUNC_TOTAL_TRADES_BUY,LUNC_TOTAL_TRADES_SELL,LUNC_VOLUME_USDT,LUNC_QUOTE_VOLUME,LUNC_VOLUME_BUY,LUNC_QUOTE_VOLUME_BUY,LUNC_VOLUME_SELL,LUNC_QUOTE_VOLUME_SELL
2023-05-04,0.00010593,0.00010696,0.00010319,0.00010348,0.00010591,0.00010696,0.00010319,0.00010348,34222,15962,18260,55436653821.64,5811004.38066389,27384127976.91,2870402.70487876,28052525844.73,2940601.67578508
2023-05-05,0.00010348,0.00010453,0.0001,0.0001029,0.0001035,0.00010453,0.0001,0.0001029,60270,29059,31211,111219548140.66,11464512.1716351,49756304003.76,5129478.88181919,61463244136.9,6335033.28981567
2023-05-06,0.0001029,0.00010349,9.322e-05,9.538e-05,0.0001029,0.00010349,9.322e-05,9.538e-05,75717,38687,37030,130750456555.44,12866562.6573476,62542585778.01,6147640.68943273,68207870777.43,6718921.96792157
2023-05-07,9.538e-05,9.766e-05,9.302e-05,9.48e-05,9.537e-05,9.766e-05,9.302e-05,9.48e-05,49483,24279,25204,84443030841.13,8020445.93293072,39953400716.59,3795478.78326998,44489630124.54,4224967.14966077
2023-05-08,9.48e-05,9.595e-05,7.941e-05,8.447e-05,9.478e-05,9.595e-05,7.941e-05,8.447e-05,85559,39265,46294,156704928200.91,13681133.0740138,72853738286.87,6361712.57472635,83851189914.04,7319420.49927643
2023-05-09,8.447e-05,8.953e-05,8.18e-05,8.93e-05,8.446e-05,8.953e-05,8.18e-05,8.93e-05,62085,28880,33205,124423819407.2,10591048.026746,62272751545.47,5300369.36037738,62151067861.73,5290678.66636715
2023-05-10,8.93e-05,9.8e-05,8.769e-05,9.311e-05,8.93e-05,9.8e-05,8.769e-05,9.311e-05,152493,71567,80926,310374113431.72,28865136.7394288,151043785987.04,14045810.7250778,159330327444.68,14819326.0143431
2023-05-11,9.311e-05,9.326e-05,8.391e-05,8.571e-05,9.311e-05,9.326e-05,8.391e-05,8.571e-05,65072,34468,30604,127925476703.24,11334082.4932066,63964256003.21,5664115.57114578,63961220700.03,5669966.92206293
2023-05-12,8.571e-05,9.284e-05,8.206e-05,9.121e-05,8.572e-05,9.284e-05,8.206e-05,9.121e-05,97074,53639,43435,177056940878.86,15668833.0771198,92485269415.6,8181248.3879332,84571671463.26,7487584.689183
2023-05-13,9.121e-05,9.184e-05,8.775e-05,8.882e-05,9.124e-05,9.184e-05,8.775e-05,8.882e-05,40430,20302,20128,76520819530.06,6833302.04941409,37279388152.44,3329356.69969524,39241431377.62,3503945.34971864
2023-05-14,8.882e-05,9.28e-05,8.708e-05,9.033e-05,8.881e-05,9.28e-05,8.708e-05,9.033e-05,35790,18795,16995,66821725787.49,5998786.89510567,37608582406.57,3380733.19188314,29213143380.92,2618053.7032226
2023-05-15,9.033e-05,9.192e-05,8.831e-05,8.988e-05,9.032e-05,9.192e-05,8.831e-05,8.988e-05,30155,16286,13869,51827304171.91,4687544.15543963,28182129943.58,2549872.90387326,23645174228.33,2137671.25156602
2023-05-16,8.988e-05,9.205e-05,8.851e-05,9.118e-05,8.986e-05,9.205e-05,8.851e-05,9.118e-05,33375,17301,16074,60257494039.78,5422049.5904069,30524923592.12,2746813.27128437,29732570447.66,2675236.31912249
2023-05-17,9.118e-05,9.411e-05,8.908e-05,9.306e-05,9.115e-05,9.411e-05,8.908e-05,9.306e-05,53424,26224,27200,102797600870.15,9457612.43523324,51291560471.34,4720417.83184016,51506040398.81,4737194.60339289
2023-05-18,9.306e-05,9.325e-05,8.895e-05,9.074e-05,9.307e-05,9.325e-05,8.895e-05,9.074e-05,31230,14603,16627,57294111622.34,5213696.97457762,26962929087.56,2453323.18341153,30331182534.78,2760373.79116605
2023-05-19,9.074e-05,9.123e-05,8.961e-05,9.016e-05,9.074e-05,9.123e-05,8.961e-05,9.016e-05,24385,11903,12482,44634216344.74,4034380.60507721,22651966285.45,2048164.17819285,21982250059.29,1986216.42688521
2023-05-20,9.016e-05,9.08e-05,8.9e-05,9.031e-05,9.008e-05,9.08e-05,8.9e-05,9.031e-05,21655,10922,10733,31524610980.24,2834098.56849025,15013307340.5,1349868.39141147,16511303639.74,1484230.17707879
2023-05-21,9.031e-05,9.073e-05,8.702e-05,8.874e-05,9.035e-05,9.073e-05,8.702e-05,8.874e-05,21143,9854,11289,37297635892.71,3331592.66486362,17145713615.06,1530436.79304141,20151922277.65,1801155.8718221
2023-05-22,8.874e-05,8.925e-05,8.606e-05,8.781e-05,8.874e-05,8.925e-05,8.606e-05,8.781e-05,26438,13601,12837,53649727702.81,4690769.02759267,25939994235.27,2266907.42915999,27709733467.54,2423861.5984328
2023-05-23,8.781e-05,9.1e-05,8.718e-05,9.024e-05,8.784e-05,9.1e-05,8.718e-05,9.024e-05,38496,18198,20298,76466510028.56,6836059.46514977,37830389188.69,3381716.10660963,38636120839.87,3454343.35854046
2023-05-24,9.024e-05,9.046e-05,8.345e-05,8.581e-05,9.02e-05,9.046e-05,8.345e-05,8.581e-05,36788,18567,18221,77007479650.26,6627610.76538026,39159549274.74,3368433.84023956,37847930375.52,3259176.92514067
2023-05-25,8.581e-05,8.617e-05,8.27e-05,8.474e-05,8.585e-05,8.617e-05,8.27e-05,8.474e-05,25506,12546,12960,48541000913.22,4102727.82769184,23714962306.4,2004462.5979717,24826038606.82,2098265.22972023
2023-05-26,8.474e-05,8.775e-05,8.414e-05,8.677e-05,8.474e-05,8.775e-05,8.414e-05,8.677e-05,27942,14026,13916,56595859187.32,4856795.30329017,27093601609.31,2327393.8195181,29502257578.01,2529401.48377252
2023-05-27,8.677e-05,8.78e-05,8.597e-05,8.748e-05,8.676e-05,8.78e-05,8.597e-05,8.748e-05,21880,10346,11534,39599937104.58,3428072.77543585,17331968025.58,1500916.17467805,22267969079.0,1927156.60075757
2023-05-28,8.748e-05,8.9e-05,8.659e-05,8.817e-05,8.752e-05,8.9e-05,8.659e-05,8.817e-05,26163,13035,13128,49767589129.44,4353509.58706709,24083914501.62,2106980.26672876,25683674627.82,2246529.32033824
2023-05-29,8.817e-05,8.875e-05,8.634e-05,8.686e-05,8.82e-05,8.875e-05,8.634e-05,8.686e-05,23654,10705,12949,41276868878.09,3617214.7249943,19249146053.33,1687168.43119687,22027722824.76,1930046.29379756
2023-05-30,8.686e-05,8.712e-05,8.579e-05,8.655e-05,8.684e-05,8.712e-05,8.579e-05,8.655e-05,24488,11024,13464,37249423391.6,3217877.93198856,17505749633.65,1512175.63071575,19743673757.95,1705702.30127244
2023-05-31,8.655e-05,8.679e-05,8.35e-05,8.455e-05,8.655e-05,8.679e-05,8.35e-05,8.455e-05,24607,12340,12267,41047278643.83,3475710.73659947,20845476764.14,1764530.17540745,20201801879.69,1711180.56119166
2023-06-01,8.455e-05,8.533e-05,8.22e-05,8.464e-05,8.455e-05,8.533e-05,8.22e-05,8.464e-05,23910,11164,12746,39029409643.54,3288918.5853965,18260562181.57,1538791.37039769,20768847461.97,1750127.21499898
2023-06-02,8.464e-05,8.588e-05,8.429e-05,8.502e-05,8.47e-05,8.588e-05,8.429e-05,8.502e-05,24022,11245,12777,40093358495.89,3408452.25533904,18760492283.54,1594837.54948485,21332866212.35,1813614.70585407
2023-06-03,8.502e-05,8.526e-05,8.387e-05,8.447e-05,8.503e-05,8.526e-05,8.387e-05,8.447e-05,19746,9399,10347,32952366032.86,2789094.35445318,16109354152.33,1363475.69132551,16843011880.53,1425618.66312751
2023-06-04,8.447e-05,0.000115,8.444e-05,0.00010951,8.447e-05,0.000115,8.444e-05,0.00010951,477056,247958,229098,1065207204999.38,110546194.041872,555418145437.63,57563290.1493983,509789059561.75,52982903.8924811
2023-06-05,0.00010951,0.000115,8.947e-05,9.189e-05,0.00010951,0.000115,8.947e-05,9.189e-05,365312,179869,185443,723149171783.17,72878874.4656339,355432642805.95,35821214.7153695,367716528977.22,37057659.7502519
2023-06-06,9.189e-05,0.0001044,8.461e-05,9.816e-05,9.187e-05,0.0001044,8.461e-05,9.816e-05,211988,102834,109154,396254885278.54,37507627.4047789,197959320344.36,18744650.8521956,198295564934.18,18762976.5525788
2023-06-07,9.816e-05,0.00010492,9.125e-05,9.367e-05,9.817e-05,0.00010492,9.125e-05,9.367e-05,187744,91728,96016,347524491087.75,33884773.2514874,173259348001.67,16913839.9207613,174265143086.08,16970933.3307152
2023-06-08,9.367e-05,0.0001031,9.183e-05,0.00010001,9.366e-05,0.0001031,9.183e-05,0.00010001,155600,75450,80150,306623534177.53,30310223.104944,151483185539.41,14985584.2897433,155140348638.12,15324638.8152024
2023-06-09,0.00010001,0.00010162,9.526e-05,9.934e-05,0.00010002,0.00010162,9.526e-05,9.934e-05,90078,43806,46272,171362500297.6,16909788.3603017,84275660799.28,8319561.90260683,87086839498.32,8590226.45770117
2023-06-10,9.934e-05,9.962e-05,7.592e-05,8.9e-05,9.933e-05,9.962e-05,7.592e-05,8.9e-05,115463,56246,59217,238034246736.0,20813517.0093783,115600974181.34,10104263.0621244,122433272554.66,10709253.9472513
2023-06-11,8.9e-05,9.158e-05,8.666e-05,8.756e-05,8.903e-05,9.158e-05,8.666e-05,8.756e-05,39966,19425,20541,81235361365.67,7264491.13233036,39081162717.42,3497677.66226535,42154198648.25,3766813.47006516
2023-06-12,8.756e-05,9.1e-05,8.4e-05,8.881e-05,8.757e-05,9.1e-05,8.4e-05,8.881e-05,42411,20714,21697,81347461734.13,7106056.24800707,39919747112.97,3490282.979528,41427714621.16,3615773.26847894
2023-06-13,8.881e-05,0.0001006,8.822e-05,9.471e-05,8.88e-05,0.0001006,8.822e-05,9.471e-05,117361,56477,60884,222508079048.87,21194199.6046293,108786825882.49,10364561.2945725,113721253166.38,10829638.3100543
2023-06-14,9.471e-05,0.00010216,9.025e-05,9.398e-05,9.473e-05,0.00010216,9.025e-05,9.398e-05,122712,60853,61859,257084689813.92,25005705.3964093,127383679988.36,12391029.403363,129701009825.56,12614675.99305
2023-06-15,9.398e-05,9.865e-05,9.248e-05,9.325e-05,9.399e-05,9.865e-05,9.248e-05,9.325e-05,86442,42179,44263,173463347751.82,16598625.3496247,81421253318.47,7799216.31535646,92042094433.35,8799409.03426605
2023-06-16,9.325e-05,9.657e-05,9.034e-05,9.313e-05,9.325e-05,9.657e-05,9.034e-05,9.313e-05,89331,42133,47198,180301634969.47,16867915.7408871,86049611234.06,8058074.57180112,94252023735.41,8809841.16909173
2023-06-17,9.313e-05,9.496e-05,9.093e-05,9.1e-05,9.312e-05,9.496e-05,9.093e-05,9.1e-05,63623,26007,37616,122056623903.19,11318836.8913389,51914775404.43,4817160.47379209,70141848498.76,6501676.41754207
2023-06-18,9.1e-05,9.124e-05,8.626e-05,8.882e-05,9.099e-05,9.124e-05,8.626e-05,8.882e-05,48749,24536,24213,92355179561.98,8286052.7726819,44533876981.65,3994350.14120538,47821302580.33,4291702.631477
2023-06-19,8.882e-05,9.286e-05,8.726e-05,9.018e-05,8.887e-05,9.286e-05,8.726e-05,9.018e-05,43897,21988,21909,99052806000.17,8918579.09404121,49002105145.41,4414340.35603974,50050700854.76,4504238.73800091
2023-06-20,9.018e-05,9.146e-05,8.786e-05,9.131e-05,9.012e-05,9.146e-05,8.786e-05,9.131e-05,37641,17640,20001,74503293363.31,6685244.77735749,34112727367.82,3062849.11620453,40390565995.49,3622395.66115294
2023-06-21,9.131e-05,9.462e-05,9.004e-05,9.334e-05,9.13e-05,9.462e-05,9.004e-05,9.334e-05,68310,33579,34731,153394767569.15,14177757.7148586,75230773713.0,6954839.0450659,78163993856.15,7222918.66979281
2023-06-22,9.334e-05,9.647e-05,8.798e-05,9.08e-05,9.336e-05,9.647e-05,8.798e-05,9.08e-05,80843,39873,40970,157869443853.98,14562314.2454127,73603358024.17,6796440.57333042,84266085829.81,7765873.67208618
2023-06-23,9.08e-05,9.52e-05,8.974e-05,9.231e-05,9.081e-05,9.52e-05,8.974e-05,9.231e-05,73572,34705,38867,160777421522.96,14858870.3154699,76745336158.91,7099461.28477789,84032085364.05,7759409.03068815
2023-06-24,9.231e-05,9.51e-05,8.919e-05,9.082e-05,9.237e-05,9.51e-05,8.919e-05,9.082e-05,61124,32515,28609,118340930805.61,10944812.1278157,57000312537.38,5271520.67648681,61340618268.23,5673291.45132804
2023-06-25,9.082e-05,9.35e-05,9.001e-05,9.206e-05,9.096e-05,9.35e-05,9.001e-05,9.206e-05,38874,18865,20009,81218312655.1,7456160.74042486,38166945786.97,3503841.34026566,43051366868.13,3952319.40015875
2023-06-26,9.206e-05,9.524e-05,8.988e-05,9.224e-05,9.203e-05,9.524e-05,8.988e-05,9.224e-05,74378,34792,39586,164356783000.36,15139777.9001276,77424115743.57,7138288.96900566,86932667256.79,8001488.9311155
2023-06-27,9.224e-05,9.28e-05,9.071e-05,9.141e-05,9.225e-05,9.28e-05,9.071e-05,9.141e-05,32684,14542,18142,76023541429.29,6960559.8831165,35768953988.83,3275714.3275236,40254587440.46,3684845.55559331
2023-06-28,9.141e-05,9.147e-05,8e-05,8.465e-05,9.144e-05,9.147e-05,8e-05,8.465e-05,55123,24400,30723,115515278583.1,10080699.4467244,52087418751.5,4546135.3156666,63427859831.6,5534564.13105749
2023-06-29,8.465e-05,8.808e-05,8.46e-05,8.733e-05,8.464e-05,8.808e-05,8.46e-05,8.733e-05,33492,15693,17799,67374008115.41,5833211.70255221,31080396128.91,2691751.89078783,36293611986.5,3141459.8117643
2023-06-30,8.733e-05,8.989e-05,8.038e-05,8.727e-05,8.732e-05,8.989e-05,8.038e-05,8.727e-05,56595,27500,29095,118047491391.16,10235053.4301051,57317133051.64,4970465.38674612,60730358339.52,5264588.04335912
2023-07-01,8.727e-05,8.832e-05,8.547e-05,8.788e-05,8.73e-05,8.832e-05,8.547e-05,8.788e-05,34258,16046,18212,73489387611.82,6400172.99153956,35079799731.31,3056150.30347273,38409587880.51,3344022.68806685
2023-07-02,8.788e-05,8.8e-05,8.4e-05,8.681e-05,8.785e-05,8.8e-05,8.4e-05,8.681e-05,30815,14882,15933,57859293405.7,5009536.45507769,26146697542.22,2263343.5273594,31712595863.48,2746192.92771819
2023-07-03,8.681e-05,8.794e-05,8.607e-05,8.793e-05,8.687e-05,8.794e-05,8.607e-05,8.793e-05,39976,17707,22269,75876521665.96,6610387.1634777,33735443832.16,2938948.37582073,42141077833.8,3671438.78765691
2023-07-04,8.793e-05,8.956e-05,8.511e-05,8.601e-05,8.793e-05,8.956e-05,8.511e-05,8.601e-05,39766,19068,20698,84275051307.19,7345930.72695555,39470707451.86,3444053.19304276,44804343855.33,3901877.53391268
2023-07-05,8.601e-05,8.682e-05,8.113e-05,8.257e-05,8.605e-05,8.682e-05,8.113e-05,8.257e-05,54446,27568,26878,109982213248.23,9171287.88304104,54699387469.82,4552297.8401488,55282825778.41,4618990.04289296
2023-07-06,8.257e-05,8.508e-05,8e-05,8.029e-05,8.255e-05,8.508e-05,8e-05,8.029e-05,35757,15063,20694,76708819082.6,6353472.72399915,33969281853.98,2814698.57189914,42739537228.62,3538774.15210016
2023-07-07,8.029e-05,8.22e-05,7.882e-05,8.148e-05,8.025e-05,8.22e-05,7.882e-05,8.148e-05,28456,13168,15288,62365675147.06,5029017.30450271,27682527500.12,2233639.43050099,34683147646.94,2795377.874002
2023-07-08,8.148e-05,8.562e-05,8.131e-05,8.343e-05,8.149e-05,8.562e-05,8.131e-05,8.343e-05,40259,19350,20909,89276495329.18,7441606.70766971,43947070151.19,3665736.89745177,45329425177.99,3775869.81021769
2023-07-09,8.343e-05,8.368e-05,8.11e-05,8.204e-05,8.338e-05,8.368e-05,8.11e-05,8.204e-05,27158,13102,14056,48085255736.74,3957905.66214133,20237307547.51,1666722.41532429,27847948189.23,2291183.24681693
2023-07-10,8.204e-05,8.5e-05,8e-05,8.317e-05,8.201e-05,8.5e-05,8e-05,8.317e-05,47122,22867,24255,107522749862.68,8918537.39969499,54222169082.33,4501588.15672696,53300580780.35,4416949.24296808
2023-07-11,8.317e-05,8.427e-05,8.175e-05,8.311e-05,8.315e-05,8.427e-05,8.175e-05,8.311e-05,35236,20251,14985,71549716373.33,5942706.17037575,35740221701.3,2968019.53564633,35809494672.03,2974686.63472972
2023-07-12,8.311e-05,8.42e-05,8.213e-05,8.358e-05,8.311e-05,8.42e-05,8.213e-05,8.358e-05,30859,17647,13212,54689844025.6,4560811.23514874,28655296048.58,2390637.63777439,26034547977.02,2170173.59737384
2023-07-13,8.358e-05,8.745e-05,8.28e-05,8.661e-05,8.354e-05,8.745e-05,8.28e-05,8.661e-05,59509,30336,29173,145395378530.17,12431619.5373617,70321871676.03,6004847.01908049,75073506854.14,6426772.51827982
2023-07-14,8.661e-05,9e-05,8.288e-05,8.543e-05,8.665e-05,9e-05,8.288e-05,8.543e-05,66576,33243,33333,163339814812.65,14233448.211209,79534191727.35,6925547.13641503,83805623085.3,7307901.07479044
2023-07-15,8.543e-05,9.469e-05,8.45e-05,9.216e-05,8.549e-05,9.469e-05,8.45e-05,9.216e-05,121796,59981,61815,263988913130.79,23800573.4372598,133199794619.04,12002831.3990823,130789118511.75,11797742.0381644
2023-07-16,9.216e-05,9.45e-05,8.82e-05,9.2e-05,9.215e-05,9.45e-05,8.82e-05,9.2e-05,121113,62244,58869,307665926281.48,28149875.4137475,153632047123.15,14065065.6605767,154033879158.33,14084809.7531729
2023-07-17,9.2e-05,9.689e-05,8.95e-05,9.157e-05,9.207e-05,9.689e-05,8.95e-05,9.157e-05,104827,53799,51028,253252558559.96,23584206.8611811,125215588336.63,11669206.5481558,128036970223.33,11915000.3130272
2023-07-18,9.157e-05,9.252e-05,8.591e-05,8.849e-05,9.162e-05,9.252e-05,8.591e-05,8.849e-05,52744,25719,27025,112965305634.86,9966707.75082308,53022289622.89,4677351.40161378,59943016011.97,5289356.34920899
2023-07-19,8.849e-05,9.057e-05,8.627e-05,8.672e-05,8.846e-05,9.057e-05,8.627e-05,8.672e-05,47985,23302,24683,107422498132.47,9479286.18952709,49814180960.66,4400151.18475926,57608317171.81,5079135.00476846
2023-07-20,8.672e-05,8.809e-05,8.471e-05,8.584e-05,8.675e-05,8.809e-05,8.471e-05,8.584e-05,39236,18070,21166,79280751558.98,6865668.55502008,34188929881.99,2963204.0117713,45091821676.99,3902464.54324892
2023-07-21,8.584e-05,8.995e-05,8.504e-05,8.824e-05,8.585e-05,8.995e-05,8.504e-05,8.824e-05,49207,26620,22587,108254873246.96,9491374.71496529,54597335165.83,4787569.84190498,53657538081.13,4703804.87305971
2023-07-22,8.824e-05,8.987e-05,8.609e-05,8.721e-05,8.825e-05,8.987e-05,8.609e-05,8.721e-05,44599,23788,20811,103258115721.62,9148321.80286182,50447239967.33,4472397.13715532,52810875754.29,4675924.66570659
2023-07-23,8.721e-05,8.806e-05,8.549e-05,8.628e-05,8.723e-05,8.806e-05,8.549e-05,8.628e-05,29573,12668,16905,65948550296.82,5715020.0102237,26668512306.84,2311993.73206447,39280037989.98,3403026.2781597
2023-07-24,8.628e-05,8.639e-05,7.821e-05,8.193e-05,8.625e-05,8.639e-05,7.821e-05,8.193e-05,51282,20674,30608,97574139805.29,8026387.08255006,39661173350.89,3260657.37825005,57912966454.4,4765729.70429989
2023-07-25,8.193e-05,8.362e-05,8.15e-05,8.175e-05,8.193e-05,8.362e-05,8.15e-05,8.175e-05,31590,15415,16175,66549917389.24,5500640.25649592,30456967273.09,2518399.34327474,36092950116.15,2982240.91322091
2023-07-26,8.175e-05,8.245e-05,8.035e-05,8.146e-05,8.175e-05,8.245e-05,8.035e-05,8.146e-05,34423,12805,21618,59291604222.65,4825954.00950522,24636922930.97,2005558.00612564,34654681291.68,2820396.00337984
2023-07-27,8.146e-05,8.227e-05,7.963e-05,8.065e-05,8.156e-05,8.227e-05,7.963e-05,8.065e-05,29578,11923,17655,56406019122.19,4591583.2538959,24373235721.96,1984764.55947932,32032783400.23,2606818.69441589
2023-07-28,8.065e-05,8.266e-05,8.027e-05,8.203e-05,8.064e-05,8.266e-05,8.027e-05,8.203e-05,29314,13832,15482,57216298670.79,4670950.89084305,27532687022.84,2249219.02658766,29683611647.95,2421731.86425515
2023-07-29,8.203e-05,8.249e-05,8.128e-05,8.2e-05,8.202e-05,8.249e-05,8.128e-05,8.2e-05,17894,8386,9508,36316192223.06,2972353.1189105,16566794840.69,1356299.51278219,19749397382.37,1616053.60612863
2023-07-30,8.2e-05,8.265e-05,7.928e-05,8.118e-05,8.204e-05,8.265e-05,7.928e-05,8.118e-05,21415,10474,10941,46092258584.57,3755978.96525615,21177382047.83,1725544.29063834,24914876536.74,2030434.67461769
2023-07-31,8.118e-05,8.196e-05,7.932e-05,8.047e-05,8.12e-05,8.196e-05,7.932e-05,8.047e-05,20716,9724,10992,42562142098.85,3436364.6771487,19913691711.46,1608379.84944939,22648450387.39,1827984.82769931
2023-08-01,8.047e-05,8.14e-05,7.656e-05,8.133e-05,8.047e-05,8.14e-05,7.656e-05,8.133e-05,29667,13876,15791,61927007941.32,4918212.30161081,29167372305.24,2318851.17662407,32759635636.08,2599361.12498713
2023-08-02,8.133e-05,8.219e-05,7.895e-05,8.027e-05,8.135e-05,8.219e-05,7.895e-05,8.027e-05,35641,16232,19409,84210476786.77,6802650.03008484,38374543101.37,3102071.67784737,45835933685.4,3700578.35223763
2023-08-03,8.027e-05,8.064e-05,7.856e-05,7.892e-05,8.027e-05,8.064e-05,7.856e-05,7.892e-05,19818,9487,10331,40422659715.23,3213254.88853497,18029604352.9,1432941.17563468,22393055362.33,1780313.71290022
2023-08-04,7.892e-05,7.939e-05,7.7e-05,7.836e-05,7.89e-05,7.939e-05,7.7e-05,7.836e-05,21632,10128,11504,46398603847.93,3645360.06418958,20089491780.43,1579467.21368305,26309112067.5,2065892.85050636
2023-08-05,7.836e-05,7.901e-05,7.71e-05,7.755e-05,7.833e-05,7.901e-05,7.71e-05,7.755e-05,28611,12891,15720,70272319965.32,5477872.12555341,29955892158.28,2335463.46987601,40316427807.04,3142408.65567724
2023-08-06,7.755e-05,7.954e-05,7.725e-05,7.889e-05,7.758e-05,7.954e-05,7.725e-05,7.889e-05,23427,11899,11528,52263196927.44,4105956.27529125,25871422057.77,2032819.91758955,26391774869.67,2073136.35770183
2023-08-07,7.889e-05,7.973e-05,7.469e-05,7.759e-05,7.891e-05,7.973e-05,7.469e-05,7.759e-05,31786,15300,16486,71243392222.92,5534365.68890247,32794766819.52,2550338.73553612,38448625403.4,2984026.95336585
2023-08-08,7.759e-05,7.898e-05,7.687e-05,7.817e-05,7.758e-05,7.898e-05,7.687e-05,7.817e-05,25577,13344,12233,57232427402.17,4463649.92510831,28963015709.09,2259844.74816776,28269411693.08,2203805.17694018
2023-08-09,7.817e-05,7.874e-05,7.731e-05,7.848e-05,7.82e-05,7.874e-05,7.731e-05,7.848e-05,20139,10285,9854,46809377864.36,3654694.03427163,23494005065.65,1834984.18185001,23315372798.71,1819709.85242176
2023-08-10,7.848e-05,7.87e-05,7.689e-05,7.751e-05,7.842e-05,7.87e-05,7.689e-05,7.751e-05,22059,10357,11702,56193797950.24,4361162.40295574,26351580422.23,2046260.92755909,29842217528.01,2314901.47539671
2023-08-11,7.751e-05,7.817e-05,7.702e-05,7.781e-05,7.754e-05,7.817e-05,7.702e-05,7.781e-05,20822,10409,10413,43068185268.77,3337990.97877195,21886102071.2,1696811.98399824,21182083197.57,1641178.99477424
2023-08-12,7.781e-05,7.954e-05,7.737e-05,7.82e-05,7.781e-05,7.954e-05,7.737e-05,7.82e-05,24157,12127,12030,56897552849.14,4454807.04926422,27833898620.78,2180573.78281503,29063654228.36,2274233.26644976
2023-08-13,7.82e-05,7.84e-05,7.726e-05,7.767e-05,7.821e-05,7.84e-05,7.726e-05,7.767e-05,16722,7826,8896,35050827234.09,2728640.76760796,15754106514.89,1226748.95690676,19296720719.2,1501891.81070166
2023-08-14,7.767e-05,7.993e-05,7.73e-05,7.931e-05,7.764e-05,7.993e-05,7.73e-05,7.931e-05,25016,13155,11861,55106151661.48,4322607.02901902,28535940413.81,2239543.42398191,26570211247.67,2083063.60503739
2023-08-15,7.931e-05,7.932e-05,6.003e-05,6.986e-05,7.93e-05,7.932e-05,6.003e-05,6.986e-05,70273,31639,38634,174417855470.27,12443107.8941619,78779924240.26,5591917.08637204,95637931230.01,6851190.80779093
2023-08-16,6.986e-05,7.075e-05,6.351e-05,6.596e-05,6.978e-05,7.075e-05,6.351e-05,6.596e-05,66035,30012,36023,167805789904.68,11429893.903198,79185050653.01,5397235.66368166,88620739251.67,6032658.23951865
2023-08-17,6.596e-05,6.805e-05,5.234e-05,6.186e-05,6.597e-05,6.805e-05,5.234e-05,6.186e-05,67305,30116,37189,136917556178.55,8685219.65053769,61369489086.02,3906752.99796284,75548067092.53,4778466.6525753
2023-08-18,6.186e-05,6.382e-05,6.08e-05,6.246e-05,6.189e-05,6.382e-05,6.08e-05,6.246e-05,35761,16382,19379,85971609687.53,5351470.85280556,42428324624.81,2642491.35993394,43543285062.72,2708979.49287206
2023-08-19,6.246e-05,6.78e-05,6.239e-05,6.674e-05,6.246e-05,6.78e-05,6.239e-05,6.674e-05,36257,14796,21461,85100429723.2,5574158.5418388,40537140235.9,2652305.19369276,44563289487.3,2921853.34814612
2023-08-20,6.674e-05,6.846e-05,6.548e-05,6.776e-05,6.673e-05,6.846e-05,6.548e-05,6.776e-05,22974,12923,10051,64990846431.28,4349871.75153765,32708191324.04,2189190.24214474,32282655107.24,2160681.5093932
2023-08-21,6.776e-05,6.834e-05,6.325e-05,6.538e-05,6.775e-05,6.834e-05,6.325e-05,6.538e-05,18625,9433,9192,50601231984.04,3324905.39429688,23717765237.32,1558843.95555435,26883466746.72,1766061.43874211
2023-08-22,6.538e-05,6.629e-05,6.136e-05,6.447e-05,6.539e-05,6.629e-05,6.136e-05,6.447e-05,21619,10689,10930,51459644057.31,3308893.07585401,24617905040.08,1582727.84702679,26841739017.23,1726165.22882739
2023-08-23,6.447e-05,6.587e-05,6.271e-05,6.494e-05,6.446e-05,6.587e-05,6.271e-05,6.494e-05,23332,12429,10903,53575683800.25,3454587.91574459,24995172422.04,1612756.56160561,28580511378.21,1841831.35413893
2023-08-24,6.494e-05,6.504e-05,6.274e-05,6.369e-05,6.495e-05,6.504e-05,6.274e-05,6.369e-05,20252,9559,10693,44694483091.82,2858738.49370834,20944259386.5,1340114.74284976,23750223705.32,1518623.75085851
2023-08-25,6.369e-05,6.375e-05,6.164e-05,6.33e-05,6.369e-05,6.375e-05,6.164e-05,6.33e-05,19948,10363,9585,41869335900.66,2623114.85701892,20628334085.15,1292943.92370834,21241001815.51,1330170.93331022
2023-08-26,6.33e-05,6.37e-05,6.23e-05,6.26e-05,6.319e-05,6.37e-05,6.23e-05,6.26e-05,11637,5580,6057,23375609503.6,1471911.52911803,10428118054.06,657113.896859964,12947491449.54,814797.632257813
2023-08-27,6.26e-05,6.277e-05,6.186e-05,6.235e-05,6.258e-05,6.277e-05,6.186e-05,6.235e-05,12151,6507,5644,25500290693.02,1589734.49697118,12345453810.04,769738.144755801,13154836882.98,819996.35221565
2023-08-28,6.235e-05,6.382e-05,6.036e-05,6.283e-05,6.237e-05,6.382e-05,6.036e-05,6.283e-05,25838,13708,12130,54176609674.63,3367984.87406288,26662662822.16,1656531.32807311,27513946852.47,1711453.54598984
