TIMESTAMP,TANGYUAN_OPEN_PRICE_USD,TANGYUAN_HIGH_PRICE_USD,TANGYUAN_LOW_PRICE_USD,TANGYUAN_CLOSE_PRICE_USD,TANGYUAN_VOLUME_USD,TANGYUAN_DIVIDENDS_USD,TANGYUAN_STOCK_SPLITS_USD
2025-03-02 00:00:00+00:00,,,,0.0,1393,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,134,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,469,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,437,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,314,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,162,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,298,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,1252,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,131,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,335,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,114,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,777,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,203,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,449,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,378,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,539,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,196,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,407,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,1219,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,159,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,380,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,532,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,1067,0.0,0.0
2025-06-01 00:00:00+00:00,2.6518698695299214e-11,2.6518698695299214e-11,2.5583363552628136e-11,2.5716671847586525e-11,388,0.0,0.0
