TIMESTAMP,LTC_GOOGLE_TRENDS_FULL_NAME_PER_BIC
2020-11-17,7.499
2020-11-18,7.138
2020-11-19,8.781
2020-11-20,8.787
2020-11-21,9.948
2020-11-22,7.252
2020-11-23,9.372
2020-11-24,10.311
2020-11-25,7.953
2020-11-26,7.399
2020-11-27,5.948
2020-11-28,5.756
2020-11-29,5.844
2020-11-30,6.791
2020-12-01,8.199
2020-12-02,5.596
2020-12-03,6.397
2020-12-04,5.995
2020-12-05,5.292
2020-12-06,5.729
2020-12-07,5.25
2020-12-08,4.934
2020-12-09,4.048
2020-12-10,4.434
2020-12-11,4.565
2020-12-12,4.355
2020-12-13,4.943
2020-12-14,4.783
2020-12-15,3.771
2020-12-16,6.743
2020-12-17,13.262
2020-12-18,11.096
2020-12-19,12.791
2020-12-20,12.189
2020-12-21,10.085
2020-12-22,10.189
2020-12-23,9.128
2020-12-24,8.707
2020-12-25,10.305
2020-12-26,15.516
2020-12-27,16.337
2020-12-28,12.334
2020-12-29,10.994
2020-12-30,11.397
2020-12-31,10.457
2021-01-01,11.174
2021-01-02,19.077
2021-01-03,24.656
2021-01-04,22.059
2021-01-05,19.4
2021-01-06,21.733
2021-01-07,24.897
2021-01-08,23.486
2021-01-09,22.93
2021-01-10,22.826
2021-01-11,22.229
2021-01-12,17.385
2021-01-13,12.232
2021-01-14,12.416
2021-01-15,11.808
2021-01-16,11.75
2021-01-17,11.595
2021-01-18,11.595
2021-01-19,11.805
2021-01-20,11.759
2021-01-21,11.584
2021-01-22,11.759
2021-01-23,11.675
2021-01-24,11.675
2021-01-25,11.675
2021-01-26,11.726
2021-01-27,11.726
2021-01-28,11.726
2021-01-29,11.726
2021-01-30,11.709
2021-01-31,11.709
2021-02-01,11.709
2021-02-02,11.709
2021-02-03,11.709
2021-02-04,11.709
2021-02-05,11.709
2021-02-06,11.762
2021-02-07,11.762
2021-02-08,19.703
2021-02-09,23.525
2021-02-10,23.525
2021-02-11,17.578
2021-02-12,23.525
2021-02-13,31.667
2021-02-14,25.018
2021-02-15,23.737
2021-02-16,23.737
2021-02-17,23.737
2021-02-18,23.737
2021-02-19,23.737
2021-02-20,23.789
2021-02-21,23.789
2021-02-22,22.773
2021-02-23,23.259
2021-02-24,17.88
2021-02-25,13.698
2021-02-26,14.309
2021-02-27,12.278
2021-02-28,12.015
2021-03-01,11.866
2021-03-02,11.983
2021-03-03,13.542
2021-03-04,11.185
2021-03-05,10.684
2021-03-06,10.461
2021-03-07,11.929
2021-03-08,11.396
2021-03-09,14.22
2021-03-10,13.181
2021-03-11,12.397
2021-03-12,14.888
2021-03-13,22.3
2021-03-14,18.085
2021-03-15,13.181
2021-03-16,11.893
2021-03-17,11.59
2021-03-18,11.682
2021-03-19,10.492
2021-03-20,10.934
2021-03-21,10.411
2021-03-22,10.713
2021-03-23,10.19
2021-03-24,11.14
2021-03-25,10.943
2021-03-26,9.68
2021-03-27,10.443
2021-03-28,10.334
2021-03-29,10.857
2021-03-30,11.285
2021-03-31,10.489
2021-04-01,10.987
2021-04-02,11.688
2021-04-03,11.263
2021-04-04,11.22
2021-04-05,11.473
2021-04-06,21.541
2021-04-07,11.566
2021-04-08,11.285
2021-04-09,11.25
2021-04-10,11.239
2021-04-11,22.477
2021-04-12,11.239
2021-04-13,22.477
2021-04-14,22.933
2021-04-15,22.096
2021-04-16,27.894
2021-04-17,25.137
2021-04-18,22.953
2021-04-19,21.948
2021-04-20,21.948
2021-04-21,11.62
2021-04-22,19.797
2021-04-23,15.27
2021-04-24,11.748
2021-04-25,11.748
2021-04-26,11.748
2021-04-27,11.748
2021-04-28,11.802
2021-04-29,11.802
2021-04-30,11.802
2021-05-01,11.978
2021-05-02,13.441
2021-05-03,21.057
2021-05-04,29.624
2021-05-05,32.777
2021-05-06,25.278
2021-05-07,23.17
2021-05-08,21.403
2021-05-09,25.766
2021-05-10,32.575
2021-05-11,22.163
2021-05-12,24.602
2021-05-13,24.602
2021-05-14,20.124
2021-05-15,14.443
2021-05-16,15.906
2021-05-17,19.505
2021-05-18,15.879
2021-05-19,24.827
2021-05-20,18.879
2021-05-21,17.535
2021-05-22,13.625
2021-05-23,19.079
2021-05-24,18.617
2021-05-25,14.033
2021-05-26,13.541
2021-05-27,13.541
2021-05-28,12.218
2021-05-29,12.968
2021-05-30,12.968
2021-05-31,11.691
2021-06-01,11.38
2021-06-02,11.236
2021-06-03,12.341
2021-06-04,10.377
2021-06-05,10.345
2021-06-06,9.314
2021-06-07,10.038
2021-06-08,12.092
2021-06-09,9.094
2021-06-10,7.113
2021-06-11,7.831
2021-06-12,6.874
2021-06-13,8.23
2021-06-14,8.845
2021-06-15,7.908
2021-06-16,7.242
2021-06-17,6.59
2021-06-18,6.126
2021-06-19,6.695
2021-06-20,6.281
2021-06-21,8.928
2021-06-22,11.608
2021-06-23,7.918
2021-06-24,7.892
2021-06-25,6.836
2021-06-26,6.504
2021-06-27,7.77
2021-06-28,7.275
2021-06-29,7.738
2021-06-30,6.492
2021-07-01,6.21
2021-07-02,6.337
2021-07-03,6.399
2021-07-04,8.64
2021-07-05,6.468
2021-07-06,6.37
2021-07-07,5.982
2021-07-08,6.615
2021-07-09,5.564
2021-07-10,5.369
2021-07-11,5.806
2021-07-12,6.212
2021-07-13,5.861
2021-07-14,5.663
2021-07-15,5.768
2021-07-16,6.102
2021-07-17,6.06
2021-07-18,5.825
2021-07-19,6.222
2021-07-20,7.515
2021-07-21,6.795
2021-07-22,6.254
2021-07-23,6.281
2021-07-24,7.226
2021-07-25,6.38
2021-07-26,8.089
2021-07-27,6.742
2021-07-28,7.682
2021-07-29,7.248
2021-07-30,6.829
2021-07-31,7.5
2021-08-01,7.792
2021-08-02,5.738
2021-08-03,6.87
2021-08-04,7.063
2021-08-05,6.247
2021-08-06,7.466
2021-08-07,9.075
2021-08-08,9.076
2021-08-09,12.046
2021-08-10,10.834
2021-08-11,11.808
2021-08-12,9.106
2021-08-13,11.085
2021-08-14,8.735
2021-08-15,8.092
2021-08-16,12.022
2021-08-17,8.283
2021-08-18,7.039
2021-08-19,8.418
2021-08-20,9.44
2021-08-21,9.065
2021-08-22,10.219
2021-08-23,12.251
2021-08-24,10.66
2021-08-25,7.126
2021-08-26,7.42
2021-08-27,6.491
2021-08-28,6.57
2021-08-29,6.394
2021-08-30,7.473
2021-08-31,6.68
2021-09-01,7.079
2021-09-02,7.316
2021-09-03,13.721
2021-09-04,13.981
2021-09-05,13.365
2021-09-06,12.701
2021-09-07,12.053
2021-09-08,8.366
2021-09-09,7.212
2021-09-10,7.245
2021-09-11,6.748
2021-09-12,7.763
2021-09-13,28.992
2021-09-14,15.911
2021-09-15,8.395
2021-09-16,9.879
2021-09-17,6.624
2021-09-18,7.61
2021-09-19,7.185
2021-09-20,7.364
2021-09-21,9.425
2021-09-22,7.756
2021-09-23,7.428
2021-09-24,7.345
2021-09-25,6.764
2021-09-26,6.623
2021-09-27,6.619
2021-09-28,6.047
2021-09-29,6.216
2021-09-30,6.53
2021-10-01,8.022
2021-10-02,7.414
2021-10-03,6.958
2021-10-04,6.559
2021-10-05,7.566
2021-10-06,8.283
2021-10-07,9.23
2021-10-08,7.569
2021-10-09,7.761
2021-10-10,7.623
2021-10-11,8.607
2021-10-12,6.77
2021-10-13,8.907
2021-10-14,8.409
2021-10-15,10.393
2021-10-16,9.932
2021-10-17,8.527
2021-10-18,13.946
2021-10-19,11.462
2021-10-20,13.592
2021-10-21,14.623
2021-10-22,9.154
2021-10-23,8.006
2021-10-24,9.081
2021-10-25,9.76
2021-10-26,10.128
2021-10-27,10.969
2021-10-28,9.761
2021-10-29,10.93
2021-10-30,8.757
2021-10-31,8.634
2021-11-01,9.288
2021-11-02,9.993
2021-11-03,10.661
2021-11-04,9.731
2021-11-05,9.316
2021-11-06,8.193
2021-11-07,9.438
2021-11-08,17.01
2021-11-09,32.913
2021-11-10,23.787
2021-11-11,17.752
2021-11-12,15.711
2021-11-13,14.968
2021-11-14,12.786
2021-11-15,16.882
2021-11-16,14.57
2021-11-17,12.048
2021-11-18,14.79
2021-11-19,11.409
2021-11-20,11.769
2021-11-21,10.12
2021-11-22,9.817
2021-11-23,10.173
2021-11-24,9.11
2021-11-25,10.014
2021-11-26,10.13
2021-11-27,9.858
2021-11-28,10.014
2021-11-29,9.301
2021-11-30,10.095
2021-12-01,10.44
2021-12-02,10.223
2021-12-03,9.359
2021-12-04,11.378
2021-12-05,10.449
2021-12-06,12.205
2021-12-07,10.486
2021-12-08,10.143
2021-12-09,10.153
2021-12-10,8.72
2021-12-11,9.462
2021-12-12,10.194
2021-12-13,9.072
2021-12-14,9.269
2021-12-15,9.385
2021-12-16,8.268
2021-12-17,7.697
2021-12-18,8.955
2021-12-19,8.863
2021-12-20,9.091
2021-12-21,9.549
2021-12-22,9.188
2021-12-23,8.36
2021-12-24,8.799
2021-12-25,9.796
2021-12-26,10.704
2021-12-27,9.661
2021-12-28,9.041
2021-12-29,9.254
2021-12-30,8.944
2021-12-31,7.695
2022-01-01,7.934
2022-01-02,7.947
2022-01-03,8.598
2022-01-04,7.568
2022-01-05,9.275
2022-01-06,10.03
2022-01-07,9.446
2022-01-08,8.798
2022-01-09,12.39
2022-01-10,8.506
2022-01-11,8.244
2022-01-12,8.618
2022-01-13,8.369
2022-01-14,10.005
2022-01-15,8.899
2022-01-16,8.433
2022-01-17,9.27
2022-01-18,7.99
2022-01-19,8.359
2022-01-20,8.159
2022-01-21,10.594
2022-01-22,10.213
2022-01-23,10.214
2022-01-24,11.199
2022-01-25,8.927
2022-01-26,9.384
2022-01-27,8.166
2022-01-28,8.301
2022-01-29,7.99
2022-01-30,8.498
2022-01-31,7.138
2022-02-01,9.255
2022-02-02,8.759
2022-02-03,7.864
2022-02-04,8.762
2022-02-05,9.082
2022-02-06,8.507
2022-02-07,9.701
2022-02-08,8.704
2022-02-09,8.906
2022-02-10,9.453
2022-02-11,7.622
2022-02-12,8.094
2022-02-13,7.525
2022-02-14,7.949
2022-02-15,8.222
2022-02-16,7.662
2022-02-17,7.201
2022-02-18,7.55
2022-02-19,7.144
2022-02-20,8.05
2022-02-21,7.338
2022-02-22,8.261
2022-02-23,7.385
2022-02-24,8.487
2022-02-25,8.526
2022-02-26,6.111
2022-02-27,7.429
2022-02-28,7.478
2022-03-01,7.356
2022-03-02,7.168
2022-03-03,6.877
2022-03-04,6.359
2022-03-05,5.299
2022-03-06,6.359
2022-03-07,6.836
2022-03-08,6.128
2022-03-09,7.863
2022-03-10,6.871
2022-03-11,6.3
2022-03-12,5.662
2022-03-13,6.117
2022-03-14,5.958
2022-03-15,5.958
2022-03-16,5.995
2022-03-17,5.998
2022-03-18,6.09
2022-03-19,4.894
2022-03-20,6.04
2022-03-21,6.572
2022-03-22,7.583
2022-03-23,6.741
2022-03-24,6.668
2022-03-25,6.966
2022-03-26,5.086
2022-03-27,6.569
2022-03-28,9.148
2022-03-29,7.248
2022-03-30,6.845
2022-03-31,5.761
2022-04-01,6.394
2022-04-02,4.872
2022-04-03,6.686
2022-04-04,6.302
2022-04-05,5.569
2022-04-06,6.206
2022-04-07,4.524
2022-04-08,5.203
2022-04-09,3.829
2022-04-10,4.936
2022-04-11,5.57
2022-04-12,5.133
2022-04-13,5.133
2022-04-14,4.271
2022-04-15,4.697
2022-04-16,3.712
2022-04-17,5.815
2022-04-18,4.658
2022-04-19,5.217
2022-04-20,4.094
2022-04-21,4.65
2022-04-22,4.151
2022-04-23,2.95
2022-04-24,3.871
2022-04-25,3.871
2022-04-26,3.871
2022-04-27,3.706
2022-04-28,3.552
2022-04-29,3.356
2022-04-30,2.439
2022-05-01,3.162
2022-05-02,3.162
2022-05-03,3.042
2022-05-04,2.765
2022-05-05,2.748
2022-05-06,3.366
2022-05-07,1.833
2022-05-08,2.297
2022-05-09,2.446
2022-05-10,3.315
2022-05-11,3.551
2022-05-12,4.072
2022-05-13,4.072
2022-05-14,3.053
2022-05-15,2.88
2022-05-16,2.236
2022-05-17,2.88
2022-05-18,2.821
2022-05-19,2.251
2022-05-20,2.648
2022-05-21,1.381
2022-05-22,1.469
2022-05-23,1.813
2022-05-24,1.762
2022-05-25,1.509
2022-05-26,1.352
2022-05-27,1.58
2022-05-28,1.125
2022-05-29,1.202
2022-05-30,1.466
2022-05-31,1.202
2022-06-01,1.202
2022-06-02,1.105
2022-06-03,1.26
2022-06-04,0.745
2022-06-05,0.776
2022-06-06,0.958
2022-06-07,1.095
2022-06-08,1.192
2022-06-09,1.133
2022-06-10,0.891
2022-06-11,0.701
2022-06-12,1.124
2022-06-13,1.64
2022-06-14,1.625
2022-06-15,1.508
2022-06-16,1.249
2022-06-17,0.988
2022-06-18,1.037
2022-06-19,1.326
2022-06-20,0.888
2022-06-21,0.935
2022-06-22,0.825
2022-06-23,0.79
2022-06-24,0.717
2022-06-25,0.582
2022-06-26,0.726
2022-06-27,0.582
2022-06-28,0.629
2022-06-29,0.575
2022-06-30,0.621
2022-07-01,0.562
2022-07-02,0.445
2022-07-03,0.524
2022-07-04,0.509
2022-07-05,0.535
2022-07-06,0.516
2022-07-07,0.522
2022-07-08,0.52
2022-07-09,0.411
2022-07-10,0.485
2022-07-11,0.494
2022-07-12,0.492
2022-07-13,0.496
2022-07-14,0.511
2022-07-15,0.472
2022-07-16,0.396
2022-07-17,0.601
2022-07-18,0.568
2022-07-19,0.514
2022-07-20,0.526
2022-07-21,0.57
2022-07-22,0.512
2022-07-23,0.517
2022-07-24,0.529
2022-07-25,0.461
2022-07-26,0.496
2022-07-27,0.483
2022-07-28,0.509
2022-07-29,0.526
2022-07-30,0.505
2022-07-31,0.475
2022-08-01,0.42
2022-08-02,0.412
2022-08-03,0.393
2022-08-04,0.405
2022-08-05,0.388
2022-08-06,0.347
2022-08-07,0.442
2022-08-08,0.428
2022-08-09,0.422
2022-08-10,0.359
2022-08-11,0.387
2022-08-12,0.33
2022-08-13,0.421
2022-08-14,0.407
2022-08-15,0.335
2022-08-16,0.338
2022-08-17,0.378
2022-08-18,0.318
2022-08-19,0.298
2022-08-20,0.303
2022-08-21,0.309
2022-08-22,0.305
2022-08-23,0.28
2022-08-24,0.314
2022-08-25,0.275
2022-08-26,0.266
2022-08-27,0.243
2022-08-28,0.252
2022-08-29,0.231
2022-08-30,0.234
2022-08-31,0.206
2022-09-01,0.257
2022-09-02,0.218
2022-09-03,0.206
2022-09-04,0.217
2022-09-05,0.203
2022-09-06,0.22
2022-09-07,0.21
2022-09-08,0.201
2022-09-09,0.277
2022-09-10,0.271
2022-09-11,0.268
2022-09-12,0.264
2022-09-13,0.263
2022-09-14,0.255
2022-09-15,0.254
2022-09-16,0.249
2022-09-17,0.248
2022-09-18,0.241
2022-09-19,0.284
2022-09-20,0.263
2022-09-21,0.249
2022-09-22,0.257
2022-09-23,0.247
2022-09-24,0.256
2022-09-25,0.253
2022-09-26,0.248
2022-09-27,0.249
2022-09-28,0.25
2022-09-29,0.228
2022-09-30,0.248
2022-10-01,0.218
2022-10-02,0.218
2022-10-03,0.213
2022-10-04,0.221
2022-10-05,0.215
2022-10-06,0.218
2022-10-07,0.242
2022-10-08,0.25
2022-10-09,0.208
2022-10-10,0.236
2022-10-11,0.221
2022-10-12,0.205
2022-10-13,0.2
2022-10-14,0.216
2022-10-15,0.188
2022-10-16,0.188
2022-10-17,0.167
2022-10-18,0.166
2022-10-19,0.171
2022-10-20,0.208
2022-10-21,0.165
2022-10-22,0.188
2022-10-23,0.167
2022-10-24,0.147
2022-10-25,0.217
2022-10-26,0.214
2022-10-27,0.18
2022-10-28,0.143
2022-10-29,0.143
2022-10-30,0.139
2022-10-31,0.143
2022-11-01,0.216
2022-11-02,0.299
2022-11-03,0.296
2022-11-04,0.272
2022-11-05,0.237
2022-11-06,0.233
2022-11-07,0.246
2022-11-08,0.228
2022-11-09,0.253
2022-11-10,0.253
2022-11-11,0.252
2022-11-12,0.212
2022-11-13,0.191
2022-11-14,0.226
2022-11-15,0.197
2022-11-16,0.204
2022-11-17,0.228
2022-11-18,0.24
2022-11-19,0.239
2022-11-20,0.212
2022-11-21,0.238
2022-11-22,0.294
2022-11-23,0.516
2022-11-24,0.256
2022-11-25,0.23
2022-11-26,0.232
2022-11-27,0.25
2022-11-28,0.213
2022-11-29,0.248
2022-11-30,0.26
2022-12-01,0.203
2022-12-02,0.22
2022-12-03,0.207
2022-12-04,0.214
2022-12-05,0.275
2022-12-06,0.213
2022-12-07,0.189
2022-12-08,0.217
2022-12-09,0.168
2022-12-10,0.204
2022-12-11,0.209
2022-12-12,0.21
2022-12-13,0.202
2022-12-14,0.194
2022-12-15,0.205
2022-12-16,0.189
2022-12-17,0.187
2022-12-18,0.187
2022-12-19,0.209
2022-12-20,0.194
2022-12-21,0.197
2022-12-22,0.197
2022-12-23,0.183
2022-12-24,0.191
2022-12-25,0.205
2022-12-26,0.211
2022-12-27,0.229
2022-12-28,0.202
2022-12-29,0.182
2022-12-30,0.206
2022-12-31,0.201
2023-01-01,0.23
2023-01-02,0.265
2023-01-03,0.26
2023-01-04,0.205
2023-01-05,0.185
2023-01-06,0.211
2023-01-07,0.195
2023-01-08,0.219
2023-01-09,0.248
2023-01-10,0.218
2023-01-11,0.223
2023-01-12,0.252
2023-01-13,0.224
2023-01-14,0.262
2023-01-15,0.237
2023-01-16,0.242
2023-01-17,0.235
2023-01-18,0.249
2023-01-19,0.235
2023-01-20,0.237
2023-01-21,0.238
2023-01-22,0.24
2023-01-23,0.242
2023-01-24,0.218
2023-01-25,0.203
2023-01-26,0.223
2023-01-27,0.197
2023-01-28,0.192
2023-01-29,0.375
2023-01-30,0.251
2023-01-31,0.239
2023-02-01,0.246
2023-02-02,0.267
2023-02-03,0.23
2023-02-04,0.242
2023-02-05,0.215
2023-02-06,0.215
2023-02-07,0.22
2023-02-08,0.24
2023-02-09,0.212
2023-02-10,0.217
2023-02-11,0.198
2023-02-12,0.199
2023-02-13,0.204
2023-02-14,0.211
2023-02-15,0.252
2023-02-16,0.238
2023-02-17,0.216
2023-02-18,0.202
2023-02-19,0.225
2023-02-20,0.214
2023-02-21,0.22
2023-02-22,0.203
2023-02-23,0.185
2023-02-24,0.203
2023-02-25,0.186
2023-02-26,0.156
2023-02-27,0.188
2023-02-28,0.208
2023-03-01,0.186
2023-03-02,0.2
2023-03-03,0.191
2023-03-04,0.183
2023-03-05,0.206
2023-03-06,0.2
2023-03-07,0.185
2023-03-08,0.194
2023-03-09,0.206
2023-03-10,0.203
2023-03-11,0.22
2023-03-12,0.202
2023-03-13,0.229
2023-03-14,0.248
2023-03-15,0.21
2023-03-16,0.208
2023-03-17,0.214
2023-03-18,0.191
2023-03-19,0.209
2023-03-20,0.211
2023-03-21,0.213
2023-03-22,0.214
2023-03-23,0.264
2023-03-24,0.214
2023-03-25,0.21
2023-03-26,0.215
2023-03-27,0.243
2023-03-28,0.218
2023-03-29,0.214
2023-03-30,0.211
2023-03-31,0.212
2023-04-01,0.212
2023-04-02,0.189
2023-04-03,0.212
2023-04-04,0.204
2023-04-05,0.212
2023-04-06,0.188
2023-04-07,0.212
2023-04-08,0.212
2023-04-09,0.198
2023-04-10,0.212
2023-04-11,0.211
2023-04-12,0.211
2023-04-13,0.214
2023-04-14,0.228
2023-04-15,0.217
2023-04-16,0.261
2023-04-17,0.227
2023-04-18,0.267
2023-04-19,0.22
2023-04-20,0.211
2023-04-21,0.171
2023-04-22,0.219
2023-04-23,0.204
2023-04-24,0.211
2023-04-25,0.206
2023-04-26,0.213
2023-04-27,0.211
2023-04-28,0.174
2023-04-29,0.204
2023-04-30,0.209
2023-05-01,0.216
2023-05-02,0.179
2023-05-03,0.182
2023-05-04,0.2
2023-05-05,0.2
2023-05-06,0.214
2023-05-07,0.178
2023-05-08,0.225
2023-05-09,0.221
2023-05-10,0.209
2023-05-11,0.216
2023-05-12,0.2
2023-05-13,0.174
2023-05-14,0.209
2023-05-15,0.235
2023-05-16,0.26
2023-05-17,0.27
2023-05-18,0.263
2023-05-19,0.217
2023-05-20,0.283
2023-05-21,0.266
2023-05-22,0.209
2023-05-23,0.248
2023-05-24,0.233
2023-05-25,0.224
2023-05-26,0.222
2023-05-27,0.235
2023-05-28,0.223
2023-05-29,0.203
2023-05-30,0.216
2023-05-31,0.23
2023-06-01,0.349
2023-06-02,0.221
2023-06-03,0.281
2023-06-04,0.272
2023-06-05,0.246
2023-06-06,0.242
2023-06-07,0.214
2023-06-08,0.203
2023-06-09,0.208
2023-06-10,0.345
2023-06-11,0.259
2023-06-12,0.236
2023-06-13,0.223
2023-06-14,0.252
2023-06-15,0.255
2023-06-16,0.211
2023-06-17,0.237
2023-06-18,0.225
2023-06-19,0.198
2023-06-20,0.241
2023-06-21,0.29
2023-06-22,0.253
2023-06-23,0.29
2023-06-24,0.341
2023-06-25,0.248
2023-06-26,0.239
2023-06-27,0.248
2023-06-28,0.247
2023-06-29,0.247
2023-06-30,0.622
2023-07-01,0.467
2023-07-02,0.605
2023-07-03,0.472
2023-07-04,0.382
2023-07-05,0.389
2023-07-06,0.397
2023-07-07,0.4
2023-07-08,0.274
2023-07-09,0.296
2023-07-10,0.358
2023-07-11,0.293
2023-07-12,0.265
2023-07-13,0.395
2023-07-14,0.371
2023-07-15,0.255
2023-07-16,0.326
2023-07-17,0.324
2023-07-18,0.264
2023-07-19,0.302
2023-07-20,0.315
2023-07-21,0.301
2023-07-22,0.281
2023-07-23,0.26
2023-07-24,0.331
2023-07-25,0.329
2023-07-26,0.327
2023-07-27,0.255
2023-07-28,0.276
2023-07-29,0.281
2023-07-30,0.45
2023-07-31,0.34
2023-08-01,0.473
2023-08-02,0.795
2023-08-03,0.445
2023-08-04,0.405
2023-08-05,0.315
2023-08-06,0.253
2023-08-07,0.225
2023-08-08,0.237
2023-08-09,0.24
2023-08-10,0.227
2023-08-11,0.228
2023-08-12,0.237
2023-08-13,0.223
2023-08-14,0.228
2023-08-15,0.233
2023-08-16,0.243
2023-08-17,0.25
2023-08-18,0.287
2023-08-19,0.241
2023-08-20,0.257
2023-08-21,0.282
2023-08-22,0.259
2023-08-23,0.262
2023-08-24,0.222
2023-08-25,0.227
2023-08-26,0.208
2023-08-27,0.209
2023-08-28,0.228
2023-08-29,0.254
2023-08-30,0.237
2023-08-31,0.222
2023-09-01,0.211
2023-09-02,0.212
2023-09-03,0.208
2023-09-04,0.211
2023-09-05,0.223
2023-09-06,0.188
2023-09-07,0.211
2023-09-08,0.219
2023-09-09,0.181
2023-09-10,0.226
2023-09-11,0.221
2023-09-12,0.236
2023-09-13,0.236
2023-09-14,0.224
2023-09-15,0.229
2023-09-16,0.231
2023-09-17,0.215
2023-09-18,0.219
2023-09-19,0.253
2023-09-20,0.221
2023-09-21,0.216
2023-09-22,0.203
2023-09-23,0.205
2023-09-24,0.208
2023-09-25,0.201
2023-09-26,0.162
2023-09-27,0.164
2023-09-28,0.206
2023-09-29,0.19
2023-09-30,0.197
2023-10-01,0.212
2023-10-02,0.186
2023-10-03,0.165
2023-10-04,0.154
2023-10-05,0.185
2023-10-06,0.168
2023-10-07,0.168
2023-10-08,0.121
2023-10-09,0.121
2023-10-10,0.153
2023-10-11,0.16
2023-10-12,0.147
2023-10-13,0.0974
2023-10-14,0.136
2023-10-15,0.0962
2023-10-16,0.148
2023-10-17,0.11
2023-10-18,0.122
2023-10-19,0.134
2023-10-20,0.135
2023-10-21,0.117
2023-10-22,0.135
2023-10-23,0.142
2023-10-24,0.169
2023-10-25,0.131
2023-10-26,0.131
2023-10-27,0.111
2023-10-28,0.0943
2023-10-29,0.11
2023-10-30,0.0656
2023-10-31,0.109
2023-11-01,0.108
2023-11-02,0.0978
2023-11-03,0.0518
2023-11-04,0.0804
2023-11-05,0.0765
2023-11-06,0.0983
2023-11-07,0.0942
2023-11-08,0.0912
2023-11-09,0.109
2023-11-10,0.126
2023-11-11,0.117
2023-11-12,0.126
2023-11-13,0.122
2023-11-14,0.115
2023-11-15,0.115
2023-11-16,0.111
2023-11-17,0.106
2023-11-18,0.105
2023-11-19,0.104
2023-11-20,0.107
2023-11-21,0.104
2023-11-22,0.0972
2023-11-23,0.103
2023-11-24,0.104
2023-11-25,0.0937
2023-11-26,0.0992
2023-11-27,0.0907
2023-11-28,0.0876
2023-11-29,0.0811
2023-11-30,0.0811
2023-12-01,0.0974
2023-12-02,0.0985
2023-12-03,0.0913
2023-12-04,0.128
2023-12-05,0.114
2023-12-06,0.12
2023-12-07,0.106
2023-12-08,0.125
2023-12-09,0.111
2023-12-10,0.105
2023-12-11,0.106
2023-12-12,0.0918
2023-12-13,0.0864
2023-12-14,0.093
2023-12-15,0.0819
2023-12-16,0.0726
2023-12-17,0.0776
2023-12-18,0.0753
2023-12-19,0.0697
2023-12-20,0.076
2023-12-21,0.0914
2023-12-22,0.0778
2023-12-23,0.0784
2023-12-24,0.0747
2023-12-25,0.07
2023-12-26,0.0565
2023-12-27,0.0846
2023-12-28,0.0702
2023-12-29,0.0569
2023-12-30,0.0399
2023-12-31,0.0371
2024-01-01,0.0383
2024-01-02,0.0523
2024-01-03,0.0603
2024-01-04,0.0497
2024-01-05,0.049
2024-01-06,0.036
2024-01-07,0.0358
2024-01-08,0.0454
2024-01-09,0.044
2024-01-10,0.049
2024-01-11,0.0752
2024-01-12,0.0616
2024-01-13,0.05
2024-01-14,0.0352
2024-01-15,0.0429
2024-01-16,0.0352
2024-01-17,0.0347
2024-01-18,0.027
2024-01-19,0.0309
2024-01-20,0.0323
2024-01-21,0.0307
2024-01-22,0.0277
2024-01-23,0.0292
2024-01-24,0.0282
2024-01-25,0.0213
2024-01-26,0.0283
2024-01-27,0.0241
2024-01-28,0.0271
2024-01-29,0.0244
2024-01-30,0.0248
2024-01-31,0.0248
2024-02-01,0.0236
2024-02-02,0.022
2024-02-03,0.0231
2024-02-04,0.0172
2024-02-05,0.0212
2024-02-06,0.0226
2024-02-07,0.0194
2024-02-08,0.021
2024-02-09,0.0211
2024-02-10,0.0233
2024-02-11,0.026
2024-02-12,0.0249
2024-02-13,0.0275
2024-02-14,0.026
2024-02-15,0.025
2024-02-16,0.0236
2024-02-17,0.0192
2024-02-18,0.0209
2024-02-19,0.0211
2024-02-20,0.0211
2024-02-21,0.0189
2024-02-22,0.0203
2024-02-23,0.0177
2024-02-24,0.0145
2024-02-25,0.0159
2024-02-26,0.0148
2024-02-27,0.026
2024-02-28,0.0326
2024-02-29,0.0295
2024-03-01,0.0301
2024-03-02,0.0328
2024-03-03,0.0303
2024-03-04,0.0336
2024-03-05,0.0346
2024-03-06,0.0303
2024-03-07,0.0292
2024-03-08,0.025
2024-03-09,0.0261
2024-03-10,0.0257
2024-03-11,0.0391
2024-03-12,0.033
2024-03-13,0.0293
2024-03-14,0.0257
2024-03-15,0.0228
2024-03-16,0.0231
2024-03-17,0.0205
2024-03-18,0.0188
2024-03-19,0.019
2024-03-20,0.0162
2024-03-21,0.0155
2024-03-22,0.0166
2024-03-23,0.017
2024-03-24,0.0192
2024-03-25,0.0218
2024-03-26,0.022
2024-03-27,0.0233
2024-03-28,0.0213
2024-03-29,0.0303
2024-03-30,0.026
2024-03-31,0.0244
2024-04-01,0.0251
2024-04-02,0.0266
2024-04-03,0.0219
2024-04-04,0.0216
2024-04-05,0.0177
2024-04-06,0.0193
2024-04-07,0.0198
2024-04-08,0.0193
2024-04-09,0.0189
2024-04-10,0.0174
2024-04-11,0.0187
2024-04-12,0.0191
2024-04-13,0.0188
2024-04-14,0.0198
2024-04-15,0.0173
2024-04-16,0.0134
2024-04-17,0.0137
2024-04-18,0.0173
2024-04-19,0.0151
2024-04-20,0.0168
2024-04-21,0.0137
2024-04-22,0.0145
2024-04-23,0.0146
2024-04-24,0.0111
2024-04-25,0.00825
