TIMESTAMP,LTC_OPEN_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD,LTC_CLOSE_PRICE_USD,LTC_FIRST_TRADE_PRICE_USD,LTC_HIGH_TRADE_PRICE_USD,LTC_LOW_TRADE_PRICE_USD,LTC_LAST_TRADE_PRICE_USD,LTC_TOTAL_TRADE_COUNT,LTC_TOTAL_TRADES_BUY,LTC_TOTAL_TRADES_SELL,LTC_VOLUME_USD,LTC_QUOTE_VOLUME,LTC_VOLUME_BUY,LTC_QUOTE_VOLUME_BUY,LTC_VOLUME_SELL,LTC_QUOTE_VOLUME_SELL,LTC_MARKET_CAP_USD_PER_BIC,LTC_VOLUME_USD_PER_CMC,LTC_MARKET_CAP_USD_PER_CMC
2022-02-15,124.6,132.6,123.9,131.5,124.6,132.6,123.9,131.5,94771.0,50746.0,44025.0,372015.055,48211845.5129,191852.579,24860167.0402,180162.476,23351678.4727,9004642011.0,783234535.05,9176898885.16
2022-02-16,131.6,131.8,125.4,127.7,131.6,131.8,125.4,127.7,82753.0,43662.0,39091.0,325088.116,41742888.5302,167128.943,21462506.632,157959.173,20280381.8982,8980616597.0,715637000.57,8926909807.41
2022-02-17,127.8,129.0,114.8,116.3,127.8,129.0,114.8,116.3,107541.0,54390.0,53151.0,535445.236,65410011.7566,253195.478,30921662.7332,282249.758,34488349.0234,8605940140.0,938120691.15,8101712519.74
2022-02-18,116.3,123.6,114.1,114.9,116.3,123.6,114.1,114.9,131631.0,67173.0,64458.0,686552.347,81135471.4649,350580.026,41456027.0622,335972.321,39679444.4027,8174598720.0,1205742845.65,8025593311.02
2022-02-19,114.9,117.2,113.0,115.5,114.8,117.2,113.0,115.5,71126.0,36490.0,34636.0,361933.434,41745042.79,183949.785,21222238.4811,177983.649,20522804.3089,8056625233.0,686244892.49,8062187751.72
2022-02-20,115.5,115.8,108.4,110.6,115.5,115.8,108.4,110.6,86952.0,43353.0,43599.0,468241.931,51881763.9404,219864.623,24357366.8318,248377.308,27524397.1086,7751064395.0,736479992.39,7723216341.64
2022-02-21,110.6,114.5,102.0,102.8,110.6,114.5,102.0,102.8,126976.0,63630.0,63346.0,631230.777,69230266.9777,308969.845,33916574.668,322260.932,35313692.3097,7730622838.0,980192105.41,7209588155.11
2022-02-22,102.7,107.9,100.2,107.4,102.8,107.9,100.2,107.4,89509.0,46292.0,43217.0,537388.743,55907200.3844,272398.713,28349922.3406,264990.03,27557278.0438,7267423874.0,902125483.71,7494119090.68
2022-02-23,107.4,111.5,104.9,105.4,107.4,111.5,104.9,105.4,81927.0,41419.0,40508.0,432495.97,46926473.0808,214126.176,23254230.0462,218369.794,23672243.0346,7560559001.0,740588314.59,7386308122.08
2022-02-24,105.3,111.0,90.0,104.1,105.3,111.0,90.0,104.1,208770.0,102881.0,105889.0,1288797.47718,126673943.99846,620835.91984,61128747.7058038,667961.55734,65545196.2926559,6874932267.0,1676180999.78,7266114353.03
2022-02-25,104.2,110.7,101.5,109.2,104.2,110.7,101.5,109.2,102495.0,53730.0,48765.0,604602.878,63749774.8699,302657.763,31916232.1061,301945.115,31833542.7638,7334705576.0,903266080.06,7617907131.95
2022-02-26,109.2,115.0,106.6,108.2,109.3,115.0,106.6,108.2,87279.0,46700.0,40579.0,456598.44,50384457.7545,231371.339,25528995.5632,225227.101,24855462.1913,7678022854.0,773091210.14,7547345495.32
2022-02-27,108.1,110.2,101.1,102.9,108.2,110.2,101.1,102.9,85785.0,43341.0,42444.0,417924.626,44260691.3584,206839.254,21931839.3248,211085.372,22328852.0336,7423413763.0,706861756.2,7189905623.75
2022-02-28,102.9,113.9,101.2,113.7,102.9,113.9,101.2,113.7,113098.0,59640.0,53458.0,574622.74,61304491.8012,304496.394,32523555.9934,270126.346,28780935.8078,7376796474.0,930577762.82,7913795841.82
2022-03-01,113.7,116.0,109.4,112.5,113.7,116.0,109.4,112.5,125001.0,64848.0,60153.0,601477.274,67746418.444,290554.845,32759844.4073,310922.429,34986574.0367,7852357972.0,951568702.47,7849740880.43
2022-03-02,112.5,114.7,109.1,110.3,112.5,114.7,109.1,110.3,104563.0,53538.0,51025.0,513465.217,57357362.6786,258806.844,28924945.9065,254658.373,28432416.7721,7793693202.0,838169853.36,7697621841.51
2022-03-03,110.3,113.0,107.9,111.7,110.3,113.0,107.9,111.7,110468.0,53898.0,56570.0,638112.361,70741338.9202,286483.885,31761229.9279,351628.476,38980108.9923,7736451676.0,905649306.04,7768244936.03
2022-03-04,111.7,112.7,99.0,101.0,111.7,112.7,99.0,101.0,116519.0,58389.0,58130.0,635993.785,67300008.6318,298383.676,31620183.7545,337610.109,35679824.8773,7387026333.0,930473365.66,7074135850.21
2022-03-05,101.0,105.4,99.4,104.9,101.0,105.4,99.4,104.9,63042.0,35321.0,27721.0,298763.798,30659201.6284,150630.503,15466908.5189,148133.295,15192293.1095,7176705404.0,548783173.86,7325064635.02
2022-03-06,104.9,106.0,100.6,101.1,104.9,106.0,100.6,101.1,74773.0,37139.0,37634.0,312844.282,32298062.1464,155720.239,16083047.5749,157124.043,16215014.5715,7212843216.0,563304860.91,7089739674.79
2022-03-07,101.1,103.9,96.2,98.4,101.1,103.9,96.2,98.4,101187.0,51009.0,50178.0,518690.842,51890085.1185,251539.783,25171266.8635,267151.059,26718818.255,7004385546.0,756482342.24,6900277989.88
2022-03-08,98.3,102.6,97.8,100.7,98.4,102.6,97.8,100.7,90845.0,45715.0,45130.0,489539.231,49167183.0775,240880.019,24191734.5189,248659.212,24975448.5586,7006260715.0,699527174.65,7023040508.7
2022-03-09,100.8,109.3,100.4,106.9,100.8,109.3,100.4,106.9,106394.0,54436.0,51958.0,548748.759,58288002.1566,277790.928,29529767.4305,270957.831,28758234.7261,7400407536.0,812074655.15,7465237612.71
2022-03-10,106.9,107.1,99.5,102.5,106.9,107.1,99.5,102.5,98671.0,50990.0,47681.0,544448.846,55842763.5875,259221.293,26585058.6526,285227.553,29257704.9349,7158035192.0,814685365.22,7166745105.34
2022-03-11,102.6,107.0,99.6,104.6,102.6,107.0,99.6,104.6,87955.0,45194.0,42761.0,462322.473,47911162.6248,223321.849,23148603.4774,239000.624,24762559.1474,7198934694.0,764305866.42,7328799898.09
2022-03-12,104.6,108.0,104.5,105.6,104.6,108.0,104.5,105.6,58957.0,32399.0,26558.0,273690.902,29034015.0906,134998.709,14325729.8257,138692.193,14708285.2649,7383171255.0,536251475.6,7390140684.91
2022-03-13,105.5,107.4,101.0,101.7,105.5,107.4,101.0,101.7,58024.0,29856.0,28168.0,267778.849,28038489.8458,127232.096,13327119.1155,140546.753,14711370.7303,7334743753.0,535011513.48,7131324198.87
2022-03-14,101.7,106.4,100.8,105.6,101.7,106.4,100.8,105.6,86211.0,43435.0,42776.0,461259.961,47902773.1175,224363.448,23288374.1779,236896.513,24614398.9396,7226757562.0,743010065.3,7380717480.59
2022-03-15,105.5,108.6,102.4,106.8,105.5,108.6,102.4,106.8,79734.0,41140.0,38594.0,455884.752,48097564.7259,227867.65,24060804.1303,228017.102,24036760.5956,7341401035.0,713675629.98,7473328700.15
2022-03-16,106.9,112.2,105.6,111.4,106.9,112.2,105.6,111.4,119038.0,62864.0,56174.0,627565.504,68133199.1295,316169.511,34354193.8933,311395.993,33779005.2362,7525197634.0,977477844.46,7779385658.3
2022-03-17,111.3,111.7,108.5,110.2,111.2,111.7,108.5,110.2,57496.0,28555.0,28941.0,315598.565,34775865.187,153764.609,16950448.141,161833.956,17825417.046,7656175853.0,616556664.34,7706907839.54
2022-03-18,110.2,113.0,107.7,111.9,110.2,113.0,107.7,111.9,63255.0,33689.0,29566.0,362061.811,39952210.6632,186950.912,20633853.4473,175110.899,19318357.2159,7639240760.0,644181132.97,7833854564.81
2022-03-19,111.8,117.3,111.4,116.8,111.8,117.3,111.4,116.8,76056.0,41512.0,34544.0,455077.798,51624315.6948,233853.785,26521413.3791,221224.013,25102902.3157,7811332055.0,741516370.29,8132145626.94
2022-03-20,116.8,118.5,111.3,114.9,116.8,118.5,111.3,114.9,86233.0,45736.0,40497.0,456736.029,52366931.9051,229424.047,26314154.5261,227311.982,26052777.379,7973936041.0,859708742.09,8025097838.84
2022-03-21,114.9,116.8,113.1,116.0,114.8,116.8,113.1,116.0,75476.0,40968.0,34508.0,414783.622,47735273.588,211413.386,24343935.7982,203370.236,23391337.7898,8049249394.0,833192536.93,8118865847.88
2022-03-22,116.1,123.7,115.6,122.7,116.1,123.7,115.6,122.7,130875.0,72214.0,58661.0,613158.765,73997003.7879,315523.161,38073651.7978,297635.604,35923351.9901,8441613515.0,1124098344.6,8592857321.64
2022-03-23,122.7,124.5,118.5,122.4,122.8,124.5,118.5,122.4,91626.0,48535.0,43091.0,404116.575,48865241.8013,199003.766,24080143.0527,205112.809,24785098.7486,8447786386.0,872780593.29,8562147242.37
2022-03-24,122.5,127.7,120.0,126.5,122.5,127.7,120.0,126.5,112977.0,60345.0,52632.0,494673.517,61177615.6988,255668.949,31637816.6684,239004.568,29539799.0304,8623008855.0,1007870447.0,8850106216.84
2022-03-25,126.4,127.3,121.5,123.9,126.5,127.3,121.5,123.9,90860.0,48153.0,42707.0,388911.114,48635050.6202,190681.892,23851719.6319,198229.222,24783330.9883,8764805154.0,822120492.47,8675282714.12
2022-03-26,124.0,125.6,121.9,124.8,124.0,125.6,121.9,124.8,54400.0,28809.0,25591.0,222339.521,27547807.8954,109122.447,13520647.8856,113217.074,14027160.0098,8676973502.0,560151991.66,8733095757.68
2022-03-27,124.8,129.8,123.2,129.7,124.8,129.8,123.2,129.7,87042.0,48194.0,38848.0,360946.115,45525649.2539,187558.298,23667485.3101,173387.817,21858163.9438,8792600375.0,740569100.15,9049850375.67
2022-03-28,129.7,132.6,126.7,127.6,129.7,132.6,126.7,127.6,115694.0,63861.0,51833.0,485087.181,63427481.586,243095.457,31801620.5008,241991.724,31625861.0852,9159419661.0,943699101.43,8948776145.65
2022-03-29,127.6,132.0,127.0,130.1,127.6,132.0,127.0,130.1,93018.0,49125.0,43893.0,402240.888,52122445.0861,198052.459,25673890.57,204188.429,26448554.5161,9071756013.0,837905296.8,9098201719.67
2022-03-30,130.0,134.1,125.8,131.1,130.0,134.1,125.8,131.1,113830.0,58835.0,54995.0,469285.075,61290275.3357,237595.156,31043956.7974,231689.919,30246318.5383,9131921444.0,928949835.09,9176644473.28
2022-03-31,131.1,132.9,121.1,123.8,131.1,132.9,121.1,123.8,165734.0,85567.0,80167.0,925439.976,117415876.0708,521048.888,66233633.1848,404391.088,51182242.886,8951076917.0,1352615724.0,8656106959.07
2022-04-01,123.9,126.4,119.1,124.8,123.9,126.4,119.1,124.8,96660.0,48799.0,47861.0,459214.201,56578287.7728,225816.847,27843986.8466,233397.354,28734300.9262,8638481095.0,854575074.96,8738682306.32
2022-04-02,124.8,128.3,123.5,124.8,124.8,128.3,123.5,124.8,92441.0,47693.0,44748.0,446188.67,56300292.0541,221419.927,27957358.133,224768.743,28342933.9211,8841726306.0,761262627.53,8742461714.29
2022-04-03,124.9,129.5,123.6,128.7,124.9,129.5,123.6,128.7,72138.0,37394.0,34744.0,304078.019,38542464.3452,155262.563,19684756.3413,148815.456,18857708.0039,8850946380.0,676091829.37,9025019996.76
2022-04-04,128.8,128.9,121.2,124.8,128.7,128.9,121.2,124.8,89264.0,45867.0,43397.0,459946.591,57331197.0139,234462.677,29215089.3347,225483.914,28116107.6792,8757417852.0,849319391.55,8740073172.7
2022-04-05,124.8,127.3,122.5,122.7,124.8,127.3,122.5,122.7,59272.0,29971.0,29301.0,266800.707,33319919.9394,131674.318,16450783.4512,135126.389,16869136.4882,8761350523.0,662578352.56,8625563716.89
2022-04-06,122.8,123.2,111.4,111.7,122.8,123.2,111.4,111.7,116507.0,58967.0,57540.0,609814.446,71461742.4465,313259.195,36680582.1006,296555.251,34781160.3459,8255353877.0,1017954203.27,7873643875.66
2022-04-07,111.6,115.0,110.1,114.1,111.7,115.0,110.1,114.1,63737.0,33472.0,30265.0,302722.598,34242742.7388,153205.5,17332915.5963,149517.098,16909827.1425,7935062437.0,635873841.97,7998274756.92
2022-04-08,114.0,115.3,109.6,110.7,114.0,115.3,109.6,110.7,73798.0,36439.0,37359.0,361955.502,40979150.2351,173107.829,19612877.1402,188847.673,21366273.0949,7947007985.0,747638227.17,7764650534.94
2022-04-09,110.7,113.0,110.0,112.7,110.7,113.0,110.0,112.7,42130.0,22616.0,19514.0,192659.628,21464020.9253,98574.51,10984921.4527,94085.118,10479099.4726,7806971741.0,519806313.0,7898196393.89
2022-04-10,112.7,114.5,110.0,110.3,112.7,114.5,110.0,110.3,45274.0,23133.0,22141.0,201089.865,22626041.2357,99323.338,11182394.2099,101766.527,11443647.0258,7894156809.0,510044015.23,7786718743.08
2022-04-11,110.3,110.7,101.8,102.4,110.3,110.7,101.8,102.4,82493.0,40993.0,41500.0,440456.851,46593421.7785,211904.737,22413425.7661,228552.114,24179996.0124,7452694284.0,807193871.45,7187457582.24
2022-04-12,102.5,105.8,101.7,104.8,102.5,105.8,101.7,104.8,60340.0,32228.0,28112.0,298962.751,31062167.4041,153893.704,15994695.618,145069.047,15067471.7861,7277938715.0,638546461.37,7343768616.34
2022-04-13,104.9,110.8,103.9,110.5,104.8,110.8,103.9,110.5,71509.0,38969.0,32540.0,389766.945,42071491.6931,208532.35,22508215.7471,181234.595,19563275.946,7530895676.0,806829114.4,7740680059.93
2022-04-14,110.6,112.4,105.9,107.3,110.6,112.4,105.9,107.3,56538.0,27561.0,28977.0,323593.487,35265161.0566,143731.615,15650111.4341,179861.872,19615049.6225,7644630701.0,736401323.09,7526297715.93
2022-04-15,107.3,112.9,107.0,111.0,107.3,112.9,107.0,111.0,57270.0,30672.0,26598.0,303062.025,33513216.8892,156485.373,17307529.3993,146576.652,16205687.4899,7736413149.0,802528769.57,7786204933.61
2022-04-16,111.0,114.9,110.1,114.3,111.0,114.9,110.1,114.3,50115.0,27252.0,22863.0,256441.818,28781162.2526,136014.539,15280988.0911,120427.279,13500174.1615,7851358300.0,639352138.97,8019805669.06
2022-04-17,114.3,115.1,108.2,108.8,114.3,115.1,108.2,108.8,51536.0,26810.0,24726.0,275657.857,31058754.5692,135480.597,15271695.9914,140177.26,15787058.5778,7939690374.0,673093200.38,7642964688.13
2022-04-18,108.8,111.5,105.2,111.3,108.7,111.5,105.2,111.3,68148.0,35365.0,32783.0,433957.577,46807603.8617,221812.1,23943838.7333,212145.477,22863765.1284,7587073366.0,810603033.35,7796783878.77
2022-04-19,111.3,114.2,110.6,113.8,111.3,114.2,110.6,113.8,57327.0,31597.0,25730.0,267982.503,30065024.3289,139438.705,15645384.8481,128543.798,14419639.4808,7874894737.0,653731831.94,7978903707.15
2022-04-20,113.8,114.2,110.7,111.9,113.8,114.2,110.7,111.9,60619.0,31692.0,28927.0,317572.869,35699408.6602,163551.297,18388854.424,154021.572,17310554.2362,7898284847.0,669392297.91,7851236858.81
2022-04-21,111.9,114.5,105.4,106.8,111.9,114.5,105.4,106.8,70993.0,36688.0,34305.0,374445.22,41592571.9631,180169.325,20026714.1692,194275.895,21565857.7939,7815886552.0,747220318.08,7502723481.06
2022-04-22,106.8,108.7,104.7,105.4,106.7,108.7,104.7,105.4,55003.0,29954.0,25049.0,307003.595,32866235.4761,157313.541,16844113.3741,149690.054,16022122.102,7522280842.0,668097133.39,7405504624.57
2022-04-23,105.4,107.2,104.4,105.1,105.4,107.2,104.4,105.1,35654.0,19923.0,15731.0,151820.201,16105353.4593,79971.519,8485093.1634,71848.682,7620260.2959,7465790740.0,502713461.3,7399502387.6
2022-04-24,105.2,105.9,103.5,104.6,105.2,105.9,103.5,104.6,37022.0,19674.0,17348.0,188484.103,19754621.9896,91835.241,9627968.8686,96648.862,10126653.121,7387818469.0,487505920.62,7338396255.41
2022-04-25,104.6,104.9,98.3,104.6,104.6,104.9,98.3,104.6,77161.0,38772.0,38389.0,464513.108,47191487.1271,226641.717,23037436.1544,237871.391,24154050.9727,7175939228.0,802054035.72,7343716368.12
2022-04-26,104.6,105.4,96.3,98.6,104.6,105.4,96.3,98.6,66716.0,33779.0,32937.0,370089.57,37650909.2033,178541.023,18184705.2714,191548.547,19466203.9319,7206592131.0,702800417.67,6903743485.95
2022-04-27,98.6,102.0,97.7,100.5,98.6,102.0,97.7,100.5,56245.0,30028.0,26217.0,295862.61,29614413.7469,148499.207,14865376.3938,147363.403,14749037.3531,7026833450.0,692599516.3,7054133166.11
2022-04-28,100.6,105.8,99.7,103.3,100.6,105.8,99.7,103.3,81507.0,44298.0,37209.0,543891.391,55551406.2732,269793.365,27571202.6328,274098.026,27980203.6404,7151113819.0,780434504.63,7250308768.56
2022-04-29,103.3,104.5,98.4,100.4,103.3,104.5,98.4,100.4,68460.0,34939.0,33521.0,394065.385,39856752.5465,186717.573,18900507.8554,207347.812,20956244.6911,7122310132.0,861249271.24,7044371099.42
2022-04-30,100.3,101.6,93.5,95.8,100.3,101.6,93.5,95.8,58217.0,30266.0,27951.0,343937.913,33938296.3876,166004.125,16393294.9643,177933.788,17545001.4233,7047188562.0,604900808.42,6749500613.23
2022-05-01,95.9,100.0,94.4,99.3,95.8,100.0,94.4,99.3,53743.0,27528.0,26215.0,295463.925,28780882.3112,145579.774,14185838.7898,149884.151,14595043.5214,6830119331.0,592413784.91,6979716923.76
2022-05-02,99.3,101.9,98.3,100.7,99.3,101.9,98.3,100.7,56631.0,30555.0,26076.0,330388.68,33033440.2501,163579.277,16362264.0936,166809.403,16671176.1565,7029905312.0,613922890.51,7068667690.28
2022-05-03,100.7,101.4,97.4,99.4,100.7,101.4,97.4,99.4,52421.0,27710.0,24711.0,307980.668,30784594.2034,152552.787,15251498.9073,155427.881,15533095.2961,7042120404.0,542363904.57,6974674926.3
2022-05-04,99.3,107.1,99.0,106.3,99.3,107.1,99.0,106.3,85432.0,47412.0,38020.0,475753.421,49031775.2604,247743.808,25530266.0923,228009.613,23501509.1681,7191389939.0,768693782.44,7462070397.57
2022-05-05,106.3,106.9,94.8,96.8,106.3,106.9,94.8,96.8,102432.0,51555.0,50877.0,586614.195,58837204.1368,284233.268,28468696.8507,302380.927,30368507.2861,7190626290.0,842334240.63,6805832186.17
2022-05-06,96.8,98.4,92.9,96.7,96.8,98.4,92.9,96.7,82469.0,44323.0,38146.0,494007.711,47414482.9426,253552.895,24339728.2764,240454.816,23074754.6662,6769721149.0,769940451.76,6797608065.13
2022-05-07,96.7,97.4,92.6,94.3,96.7,97.4,92.6,94.3,49389.0,26442.0,22947.0,298037.215,28514206.6194,148382.72,14196311.8672,149654.495,14317894.7522,6753064091.0,551811126.58,6642353108.6
2022-05-08,94.3,95.8,91.5,93.9,94.3,95.8,91.5,93.9,69508.0,36138.0,33370.0,441180.21,41242686.1644,220381.404,20602194.9877,220798.806,20640491.1767,6602901169.0,729348317.61,6601237923.43
2022-05-09,93.8,94.9,75.2,76.2,93.8,94.9,75.2,76.2,154330.0,77489.0,76841.0,1075917.38183,90805313.6444129,535689.47644,45107068.62027,540227.90539,45698245.0241429,6138867965.0,1207155616.52,5476583292.91
2022-05-10,76.2,85.0,73.3,80.2,76.2,85.0,73.3,80.2,171078.0,87990.0,83088.0,1335840.74274,106955429.216176,669897.183,53623641.0198,665943.55974,53331788.196376,5664673495.0,1720920553.05,5636570861.25
2022-05-11,80.1,82.8,64.2,66.6,80.1,82.8,64.2,66.6,244446.0,120755.0,123691.0,2156656.19047,160599149.884395,1009867.579,75472384.2096,1146788.61147,85126765.6747953,5301849044.0,1899877236.38,4664769119.38
2022-05-12,66.7,69.9,54.4,64.5,66.6,69.9,54.4,64.5,260361.0,129778.0,130583.0,2076325.53921,128073010.087207,1036996.43377,63979481.181854,1039329.10544,64093528.9053533,4420174452.0,1925404690.87,4525671465.81
2022-05-13,64.4,73.2,63.2,67.9,64.4,73.2,63.2,67.9,135558.0,69826.0,65732.0,1132719.666,78702634.7715,567329.454,39434524.336,565390.212,39268110.4355,4871822078.0,1140599762.02,4776311505.77
2022-05-14,67.8,70.3,64.2,68.9,67.9,70.3,64.2,68.9,78273.0,40732.0,37541.0,556982.007,37397191.7505,267488.997,17978650.9522,289493.01,19418540.7983,4733833389.0,743433183.46,4846196382.98
2022-05-15,68.8,71.8,65.9,71.6,68.9,71.8,65.9,71.6,68165.0,35927.0,32238.0,508046.555,34770176.7869,250342.117,17152261.2565,257704.438,17617915.5304,4816083158.0,741432119.75,5028037304.84
2022-05-16,71.5,71.6,64.9,67.3,71.5,71.6,64.9,67.3,77970.0,41104.0,36866.0,577142.751,38763543.749,291060.952,19539413.9128,286081.799,19224129.8362,4751333998.0,722439504.23,4724926520.71
2022-05-17,67.2,73.9,67.1,73.2,67.2,73.9,67.1,73.2,87587.0,46214.0,41373.0,639716.3,45399826.3005,326500.566,23176192.1764,313215.734,22223634.1241,4989262017.0,802347483.89,5130178441.96
2022-05-18,73.1,74.4,65.7,66.0,73.1,74.4,65.7,66.0,91515.0,45755.0,45760.0,701726.501,48778844.3157,349761.913,24302480.245,351964.588,24476364.0707,4940357144.0,756026173.18,4669932826.48
2022-05-19,65.9,72.7,64.6,72.1,66.0,72.7,64.6,72.1,89205.0,46414.0,42791.0,690029.823,47612565.5462,343108.4,23673326.1915,346921.423,23939239.3547,4838799140.0,801021669.65,5069893985.12
2022-05-20,72.1,73.5,66.7,68.6,72.1,73.5,66.7,68.6,86663.0,45042.0,41621.0,755303.038,52665391.8079,374801.345,26141413.915,380501.693,26523977.8929,4905199332.0,729408177.33,4828588924.12
2022-05-21,68.6,70.7,67.9,69.8,68.6,70.7,67.9,69.8,37804.0,20635.0,17169.0,274675.04,19073308.2698,141293.104,9813694.1267,133381.936,9259614.1431,4892365868.0,449401028.54,4902789953.99
2022-05-22,69.8,72.6,69.4,71.7,69.9,72.6,69.4,71.7,39400.0,21563.0,17837.0,290794.185,20705466.6139,148395.757,10565530.5266,142398.428,10139936.0873,4994510281.0,449155413.58,5048354743.26
2022-05-23,71.6,74.0,68.3,69.1,71.6,74.0,68.3,69.1,78135.0,40192.0,37943.0,613835.768,43935236.7129,324635.524,23244191.4784,289200.244,20691045.2345,5049834051.0,736854342.42,4855075194.28
2022-05-24,69.0,70.8,67.0,70.2,69.0,70.8,67.0,70.2,65839.0,33401.0,32438.0,492877.962,34106232.6075,239506.19,16581946.9706,253371.772,17524285.6369,4891402036.0,588236112.97,4947698992.82
2022-05-25,70.3,71.7,67.9,68.2,70.3,71.7,67.9,68.2,50965.0,26762.0,24203.0,414049.811,28692099.7793,199053.038,13787090.1678,214996.773,14905009.6115,4880406425.0,529431479.64,4806901533.83
2022-05-26,68.2,68.9,60.4,63.5,68.2,68.9,60.4,63.5,76407.0,38636.0,37771.0,730443.128,46950352.3473,352507.637,22637556.1858,377935.491,24312796.1615,4594889267.0,721052783.42,4491777182.0
2022-05-27,63.4,64.1,60.9,61.6,63.4,64.1,60.9,61.6,80053.0,41733.0,38320.0,739704.085,46191185.5631,366112.16,22863080.2505,373591.925,23328105.3126,4401539497.0,646210455.33,4332860870.47
2022-05-28,61.6,64.0,61.3,63.0,61.6,64.0,61.3,63.0,38679.0,20520.0,18159.0,336506.622,21113190.1241,167251.698,10496908.2406,169254.924,10616281.8835,4420942303.0,418477559.52,4439019523.79
2022-05-29,63.1,64.4,61.8,63.6,63.1,64.4,61.8,63.6,34773.0,18274.0,16499.0,315852.358,19960282.9372,152181.971,9618112.934,163670.387,10342170.0032,4443736133.0,418602792.91,4487429143.64
2022-05-30,63.7,69.8,63.2,69.1,63.7,69.8,63.2,69.1,61473.0,33209.0,28264.0,612046.039,40865010.5571,325412.673,21717289.7038,286633.366,19147720.8533,4679111048.0,587913789.77,4866216692.07
2022-05-31,69.1,69.8,66.7,68.4,69.1,69.8,66.7,68.4,53475.0,27779.0,25696.0,445048.542,30451799.9475,220546.183,15094722.7721,224502.359,15357077.1754,4828413561.0,532691934.51,4816685345.7
2022-06-01,68.4,70.6,61.7,62.7,68.4,70.6,61.7,62.7,70322.0,35024.0,35298.0,634020.203,42132794.6582,293545.992,19541973.8717,340474.211,22590820.7865,4707047712.0,754343388.36,4433807015.54
2022-06-02,62.7,64.8,62.1,64.5,62.7,64.8,62.1,64.5,44212.0,24382.0,19830.0,371742.76,23541582.2528,185662.864,11760329.2506,186079.896,11781253.0022,4464443157.0,497215110.47,4538696831.53
2022-06-03,64.5,64.9,61.4,62.6,64.4,64.9,61.4,62.6,38236.0,21208.0,17028.0,281679.966,17678930.5995,141467.117,8879261.1642,140212.849,8799669.4353,4443315225.0,445994254.95,4412984245.57
2022-06-04,62.6,64.4,61.3,63.7,62.6,64.4,61.3,63.7,28043.0,15407.0,12636.0,187841.045,11791410.554,95196.065,5979367.9897,92644.98,5812042.5643,4426173876.0,365451393.73,4490104733.6
2022-06-05,63.7,63.9,61.7,63.2,63.8,63.9,61.7,63.2,27729.0,15638.0,12091.0,194186.313,12227283.6743,97237.588,6120872.9253,96948.725,6106410.749,4439327392.0,358399956.71,4452591445.27
2022-06-06,63.2,66.7,62.9,64.5,63.2,66.7,62.9,64.5,44510.0,24687.0,19823.0,374528.282,24363636.7292,193479.225,12592591.243,181049.057,11771045.4862,4584235485.0,500130107.69,4538285784.97
2022-06-07,64.5,65.5,60.1,63.8,64.5,65.5,60.1,63.8,59052.0,31709.0,27343.0,493587.564,30891911.6656,244967.285,15322931.1269,248620.279,15568980.5387,4384802873.0,578504158.18,4502678847.0
2022-06-08,63.8,64.5,61.1,61.3,63.9,64.5,61.1,61.3,52011.0,27310.0,24701.0,460948.577,28818270.3946,218576.43,13681166.0617,242372.147,15137104.3329,4407578220.0,590606980.86,4336890701.43
2022-06-09,61.3,62.4,59.2,60.3,61.4,62.4,59.2,60.3,40960.0,22018.0,18942.0,295546.594,18052292.2995,142266.363,8690406.2552,153280.231,9361886.0443,4317222629.0,461393197.6,4243554776.67
2022-06-10,60.3,60.4,55.6,56.7,60.2,60.4,55.6,56.7,57264.0,30775.0,26489.0,505271.348,29336776.3474,252255.407,14650522.2966,253015.941,14686254.0508,4130089678.0,631581517.63,3993269884.29
2022-06-11,56.7,57.8,51.6,52.2,56.6,57.8,51.6,52.2,62307.0,31550.0,30757.0,588679.33839,32101780.9911705,287187.36105,15659681.26153,301491.97734,16442099.7296405,3892985483.0,735247032.92,3685851914.73
2022-06-12,52.2,52.6,47.3,47.9,52.2,52.6,47.3,47.9,72751.0,37647.0,35104.0,751665.40626,37630273.7692817,361250.782,18097773.1709,390414.62426,19532500.5983817,3541930972.0,674269220.56,3399775617.62
2022-06-13,47.9,48.3,41.0,43.5,47.9,48.3,41.0,43.5,150859.0,80754.0,70105.0,1585014.73295,69492583.1850455,776369.00955,34060495.418,808645.7234,35432087.7670455,3095934194.0,1135771941.02,3052632554.14
2022-06-14,43.5,46.5,40.3,46.15,43.4,46.5,40.3,46.15,168405.0,82690.0,85715.0,1538135.285,68389720.41595,737180.42,32775734.23164,800954.865,35613986.18431,3127741107.0,1038406217.86,3252580674.63
2022-06-15,46.15,50.98,41.66,50.65,46.16,50.98,41.66,50.65,241857.0,121586.0,120271.0,2010453.14,90706924.35179,1018032.951,45954268.37817,992420.189,44752655.97362,3188164644.0,1082980139.95,3560275348.13
2022-06-16,50.65,51.22,44.02,44.78,50.66,51.22,44.02,44.78,199624.0,99115.0,100509.0,1636635.976,76714502.97653,798615.875,37426313.88333,838020.101,39288189.0932,3314533033.0,754689122.69,3152150714.29
2022-06-17,44.78,48.43,44.41,47.6,44.81,48.43,44.41,47.6,155707.0,79229.0,76478.0,1207287.632,56300871.00346,610304.567,28457974.93167,596983.065,27842896.07179,3280089330.0,624241752.59,3362995607.01
