,K,Alpha,Tau,MSE
745,7,1500,0.2,59614.09239659066
746,8,1500,0.2,59665.475612752634
747,14,4250,0.1,59727.89775812317
748,15,5500,0.1,59773.654463423285
749,15,5500,0.15,59887.07202155815
750,5,750,0.25,60065.36841416301
751,14,4750,0.05,60081.45448286882
752,9,1750,0.2,60297.53518644463
753,15,5000,0.2,60386.790515794404
754,15,6750,0.2,60387.00395470035
755,14,6750,0.3,60519.51147701099
756,9,2000,0.25,60672.01096075395
757,15,5250,0.05,60791.44895028174
758,6,750,0.25,60886.50194883736
759,14,4750,0.2,61098.674470750484
760,13,3750,0.15,61248.70532700356
761,12,3750,0.1,61339.239777379225
762,15,6000,0.05,61488.10906440292
763,11,2500,0.05,61776.11357131179
764,12,3750,0.3,61905.8103535369
765,9,2250,0.2,62066.57217644495
766,14,4750,0.15,62234.96969245045
767,7,1500,0.1,62378.13276912677
768,8,750,0.05,62397.872291364634
769,3,500,0.2,62425.60433605795
770,15,6250,0.05,62433.38173950255
771,10,3250,0.15,62650.599568671874
772,13,4500,0.1,62662.95770141897
773,15,7500,0.25,62767.880975112486
774,14,3500,0.05,62783.69732616132
775,10,2750,0.15,62939.551695836424
776,4,500,0.25,62957.0612527707
777,11,2750,0.1,63220.860298201354
778,11,3250,0.1,63482.33977608119
779,10,2750,0.1,63615.53411875373
780,11,4000,0.2,63843.66764996715
781,12,4250,0.2,63988.346833971984
782,7,1750,0.3,64146.41522181354
783,9,2500,0.1,64284.99052130725
784,13,3750,0.05,64421.293687476435
785,15,5750,0.05,64457.144642084204
786,13,4500,0.25,64539.66254526993
787,10,1500,0.25,64574.892989234206
788,8,750,0.0,64698.2108845076
789,11,4000,0.15,64777.503501974206
790,7,1250,0.15,64894.78296833114
791,11,3500,0.25,65271.64694571157
792,11,4750,0.3,65400.08172025855
793,15,4500,0.15,65622.97048787135
794,12,3250,0.2,65735.08368508088
795,11,3500,0.3,65817.46497529325
796,8,1000,0.05,66000.64162196731
797,10,3250,0.2,66002.69534713862
798,13,4250,0.1,66026.19479093321
799,8,2500,0.3,66057.67173820054
800,13,1750,0.0,66232.0969944613
801,14,5000,0.05,66265.17478168813
802,15,6750,0.25,66421.91726695918
803,15,6000,0.3,66510.8956347269
804,14,5000,0.15,66652.48539762647
805,11,2750,0.05,66684.05904955995
806,8,2500,0.2,66779.50043813768
807,7,1000,0.2,66782.38599651678
808,8,1250,0.15,66811.43186036995
809,6,1250,0.2,66839.84714724899
810,9,1000,0.0,66963.76230514646
811,10,2500,0.05,67081.01215242337
812,15,5500,0.2,67155.06769940861
813,15,6750,0.05,67208.51114444943
814,13,4500,0.2,67407.2277097135
815,11,4500,0.15,67535.2050447444
816,6,500,0.0,67604.73061661013
817,12,5250,0.3,67625.68305621565
818,9,3500,0.3,67735.70171555648
819,13,3500,0.25,67795.89295016385
820,12,4750,0.3,67893.81116011369
821,8,2000,0.15,68124.06043800336
822,12,3250,0.3,68162.9256846863
823,12,3500,0.2,68266.69728190317
824,13,5500,0.2,68284.04762190061
825,15,7250,0.3,68636.12984655918
826,11,3250,0.15,68684.77448823421
827,15,6250,0.3,68757.08374760082
828,13,4750,0.05,68767.94019711079
829,8,2000,0.3,68891.70072505921
830,7,1500,0.15,69116.2147878201
831,10,2500,0.2,69151.03498340648
832,14,3750,0.05,69332.74477998956
833,13,5500,0.25,69366.33463911059
834,15,7000,0.05,69407.96228622834
835,10,3250,0.05,69913.50725914096
836,11,6500,0.3,70019.22156839275
837,14,7000,0.3,70045.03593868378
838,15,6250,0.2,70238.21124428618
839,13,5750,0.25,70359.79201826209
840,15,6000,0.15,70422.87369060278
841,12,1750,0.0,70439.56980420047
842,12,2500,0.2,70545.20416417709
843,8,1750,0.3,70777.1748884023
844,11,4250,0.1,70859.38301390188
845,12,5000,0.15,71460.2879752211
846,10,3500,0.3,71731.2946657993
847,14,6750,0.2,72007.62383644146
848,13,2000,0.0,72039.71098976722
849,8,2000,0.25,72059.67647566482
850,12,4750,0.2,72084.529772409
851,10,2250,0.3,72298.97714644685
852,15,6500,0.05,72323.08347742967
853,8,1500,0.15,72411.150451554
854,7,1750,0.25,72627.10833990613
855,10,1250,0.0,72630.26174907394
856,14,6000,0.1,72964.50539147264
857,11,3500,0.1,73997.7227095234
858,11,1500,0.0,74086.79632515668
859,14,2250,0.0,74131.05453957667
860,15,7750,0.2,74233.4797224789
861,8,1750,0.1,74246.42453527512
862,11,3500,0.15,74368.04952126727
863,15,6500,0.2,74378.60885166304
864,9,2000,0.15,74868.38258563876
865,6,750,0.05,75023.73627165685
866,7,1750,0.05,75081.54202119571
867,13,5000,0.2,75087.49201321932
868,9,2500,0.25,75115.92516535222
869,13,4750,0.25,75121.08687224904
870,12,6750,0.25,75289.10905964179
871,4,750,0.1,75321.36419707771
872,10,3500,0.15,75514.60739796872
873,12,4750,0.1,75529.3918290026
874,12,4000,0.1,75632.07750712574
875,12,4250,0.1,75940.62420303839
876,14,7000,0.25,76203.8760918433
877,7,1750,0.1,76203.9364002816
878,11,4000,0.1,76446.80225436349
879,10,2750,0.05,76453.98949371245
880,14,5750,0.15,76607.07407748762
881,7,1250,0.2,76683.75638609623
882,15,4250,0.1,76706.45782764912
883,14,7250,0.2,76732.24350831039
884,9,2750,0.2,76735.69467503508
885,13,4500,0.15,77077.80230111191
886,15,7750,0.25,77395.982842443
887,7,1500,0.05,77442.73841169353
888,13,4250,0.25,77480.10899615912
889,13,4750,0.1,77584.80448567701
890,12,6250,0.3,77708.53150149416
891,11,4000,0.05,77755.88500794338
892,15,5500,0.05,77925.14994148583
893,13,4750,0.2,78042.5181914289
894,13,2250,0.0,78203.15210049064
895,14,5500,0.05,78247.2051566574
896,10,3000,0.15,78453.73315111741
897,15,6250,0.15,78596.7055298372
898,7,1250,0.1,78643.81860672994
899,12,5500,0.2,78845.42528458899
900,12,5000,0.3,79024.35778801737
901,14,6750,0.25,79281.61728721793
902,9,1750,0.15,79347.46558597883
903,15,6000,0.2,79549.70735676013
904,11,4500,0.3,79566.8091258223
905,13,5500,0.3,79933.93613669024
906,14,6250,0.3,80013.55116239547
907,13,3750,0.25,80163.39144265244
908,9,3000,0.3,80213.46980303711
909,7,1000,0.25,80381.81834033215
910,10,2000,0.2,80427.89736102724
911,14,4250,0.05,80569.96184471792
912,10,3500,0.25,80749.21928025396
913,12,4250,0.05,80784.46762202911
914,8,1000,0.0,80812.81476580843
915,14,5500,0.2,81023.04847385646
916,15,4750,0.25,81074.30163256626
917,13,5750,0.2,81187.56335402935
918,7,1750,0.2,81204.2453819864
919,15,2500,0.0,81218.45823750069
920,6,1000,0.3,81302.74295634247
921,14,4500,0.1,81352.6195080116
922,14,4000,0.2,81358.90162950924
923,11,3250,0.05,81365.40614758072
924,13,4000,0.05,81530.22806984745
925,14,7000,0.1,81627.54790463735
926,13,3750,0.2,81681.46210083948
927,14,6500,0.25,81829.87941206523
928,13,5250,0.2,81848.42132990678
929,14,5750,0.05,81968.55463416241
930,14,7000,0.2,82168.99571022096
931,10,1500,0.0,82197.33398601715
932,13,3250,0.25,82382.1320712683
933,9,2750,0.25,82392.44060855325
934,13,5750,0.1,82489.25290647779
935,12,4750,0.15,82695.57281687202
936,10,3250,0.3,82722.47371928487
937,8,2000,0.2,82809.72325957645
938,10,3500,0.2,83147.74085978445
939,10,5000,0.25,83164.72298835982
940,7,750,0.0,83339.2174594646
941,10,3000,0.1,83522.9452790332
942,12,4500,0.05,83548.85580219324
943,13,6000,0.3,83739.37592776775
944,12,3500,0.3,83758.4463070177
945,15,7000,0.1,83771.66648698061
946,14,2500,0.0,83773.36556532378
947,13,6250,0.3,83820.72320957165
948,12,5250,0.1,83991.84192574125
949,11,3750,0.05,84023.86919057026
950,15,7250,0.05,84203.07992623805
951,14,7500,0.3,84663.41035619052
952,8,2250,0.25,84685.91695540056
953,15,7500,0.2,84799.76773888663
954,11,3750,0.1,84872.52483380605
955,11,1750,0.0,84965.18824153671
956,11,3750,0.25,85181.49016076443
957,15,2750,0.0,85221.97136983559
958,12,5500,0.15,85423.81912781623
959,12,4250,0.3,85448.48848306807
960,15,4750,0.1,85453.72546219778
961,13,6500,0.2,85582.56227304881
962,14,6500,0.2,85677.63493535871
963,12,5000,0.25,85796.57787145802
964,9,1500,0.05,86096.62399703967
965,7,750,0.05,86240.29090809014
966,11,3500,0.05,86736.3151727073
967,12,6000,0.3,87012.09613607952
968,9,2250,0.3,87174.96658124206
969,13,3500,0.05,87386.24670836056
970,12,5250,0.25,87453.327280511
971,10,3500,0.05,87544.64012818092
972,12,3750,0.2,87763.59007768032
973,12,4500,0.1,87841.69503330029
974,14,6250,0.1,88310.9219987954
975,9,1750,0.1,88382.47092355003
976,9,2250,0.05,88384.3623436522
977,9,3250,0.25,88715.71183697534
978,14,6000,0.05,88731.1257538306
979,15,3000,0.0,88928.93477428243
980,2,250,0.25,89096.32825601059
981,12,3750,0.05,89119.29859143401
982,9,1250,0.0,89124.8676303353
983,6,1250,0.15,89164.11135208313
984,8,2250,0.1,89206.00725408825
985,15,7500,0.3,89381.81313921463
986,12,2000,0.0,89498.65552477978
987,3,250,0.05,89919.3816398178
988,11,3750,0.15,90119.03595037473
989,13,5000,0.05,90170.514136963
990,13,7250,0.1,90194.35427941354
991,10,2250,0.05,90552.8908113869
992,4,1000,0.15,90592.00938815263
993,8,3000,0.2,90595.01245337285
994,15,5750,0.2,90630.70156368385
995,14,5000,0.25,90777.30269452598
996,15,7250,0.2,90848.05276484923
997,14,6000,0.2,90887.88537739447
998,10,1750,0.0,91123.57788852032
999,4,250,0.0,91195.72159391872
1000,13,5500,0.1,91306.50287937532
1001,8,2500,0.05,91509.24568456529
1002,13,6250,0.05,91802.05217435886
1003,12,6000,0.25,91951.80984870784
1004,7,3000,0.25,92143.9319332984
1005,12,5500,0.3,92696.09520436505
1006,3,250,0.2,92938.71785965125
1007,9,1750,0.05,92959.39003633562
1008,5,500,0.05,93508.18740373352
1009,8,2250,0.3,93551.11175879357
1010,12,4500,0.15,93840.11741213278
1011,12,4250,0.15,94049.59942531602
1012,13,6250,0.2,94367.43137758184
1013,6,1500,0.2,94435.3370381997
1014,13,6500,0.15,94654.76498837829
1015,13,4000,0.2,94850.49602327132
1016,13,7500,0.15,94916.29399407357
1017,14,7250,0.1,94981.19050008531
1018,12,2750,0.15,95340.85362476828
1019,9,3500,0.2,95352.13214687817
1020,7,2250,0.3,95358.72068497702
1021,8,2500,0.25,95492.05654208832
1022,13,5000,0.25,95529.14280239875
1023,10,2500,0.25,95557.1042258983
1024,11,2000,0.0,95612.80371006654
1025,11,6250,0.3,95631.39366580462
1026,11,5250,0.25,95693.27377621623
1027,5,500,0.25,95737.9326863016
1028,5,1750,0.25,95912.16024024872
1029,12,5000,0.2,96152.78363298975
1030,12,2250,0.0,96209.86961531956
1031,5,750,0.3,96226.32919005718
1032,14,6000,0.15,96376.67412372932
1033,9,3000,0.15,96553.46671275648
1034,15,8000,0.3,96593.96191638023
1035,7,1250,0.05,96678.34629776499
1036,15,5000,0.15,96732.39618923119
1037,13,5500,0.05,96826.24814939089
1038,15,6500,0.1,96933.05588467814
1039,10,3500,0.1,97142.3577231615
1040,14,6000,0.3,97273.90314681425
1041,15,7500,0.15,97542.80586162981
1042,14,4750,0.3,98059.05261776899
1043,13,2500,0.0,98187.5478693005
1044,11,4500,0.05,98305.4224232746
1045,13,6500,0.05,98387.18837891868
1046,11,3000,0.05,98594.74191268643
1047,11,4500,0.2,98595.61584497569
1048,13,6750,0.05,98665.36787845315
1049,7,3250,0.25,98863.06310827858
1050,11,5000,0.25,98978.14661464091
1051,10,4250,0.1,99282.59908130816
1052,14,7250,0.3,99314.16112221299
1053,10,4500,0.25,100389.07001151882
1054,8,3250,0.2,101064.56737167452
1055,15,7500,0.05,101130.69282206072
1056,9,3250,0.05,101247.44746853416
1057,11,5500,0.3,101495.37558726448
1058,13,5750,0.05,101897.13893405597
1059,13,5250,0.05,102060.5891299466
1060,15,6000,0.25,102252.74071879829
1061,8,1750,0.15,102298.09225125672
1062,8,2250,0.2,102821.9438232954
1063,11,2250,0.0,102908.21754781244
1064,14,6500,0.3,103335.17235761372
1065,12,7000,0.1,103750.11975302288
1066,10,7250,0.15,103881.74081909262
1067,15,7750,0.15,103906.03954377947
1068,11,3250,0.2,103925.88627912231
1069,11,5250,0.3,104051.14983461563
1070,9,2750,0.05,104192.27734471396
1071,14,7750,0.05,104605.20463044183
1072,15,4000,0.25,104695.6717087246
1073,13,6000,0.2,104755.03319654212
1074,12,6250,0.25,104882.41717153434
1075,8,2250,0.15,104987.67451969304
1076,12,6250,0.1,105070.44849462263
1077,10,3000,0.25,105348.38878306797
1078,14,7500,0.2,105358.24535457295
1079,11,5750,0.3,105964.14008458864
1080,14,5500,0.25,106403.95376894352
1081,4,500,0.3,106754.20302053596
1082,12,3500,0.25,106919.6770368823
1083,12,5250,0.15,106958.30771683289
1084,10,6750,0.15,107332.93727852363
1085,9,3500,0.15,107348.84637882478
1086,15,7500,0.1,108069.4924620227
1087,10,6250,0.3,108332.49431146594
1088,9,2750,0.3,108368.38498929814
1089,11,7500,0.25,108396.90213493921
1090,10,4500,0.2,108518.05738782563
1091,14,6500,0.1,108632.20240158937
1092,14,4500,0.25,108880.47684945498
1093,8,2750,0.2,109043.08304257812
1094,15,5750,0.15,109218.71806677007
1095,13,6250,0.25,109626.01472901594
1096,12,5250,0.05,109646.37481197676
1097,7,2000,0.05,109728.46263830869
1098,4,500,0.1,109749.70014180524
1099,13,7000,0.05,109786.19915956899
1100,10,7500,0.15,110078.73283521882
1101,10,5250,0.25,110232.65138938805
1102,14,8000,0.2,110270.03853349024
1103,9,4250,0.25,110363.36378507064
1104,11,6000,0.1,110465.14143918183
1105,10,4000,0.15,110702.33052161448
1106,8,4750,0.3,111173.58527130405
1107,15,8000,0.05,111182.93584432543
1108,7,2250,0.2,111656.79075027107
1109,13,7250,0.3,112094.0263214506
1110,13,7750,0.3,112114.09980515463
1111,11,3500,0.2,112258.99922964681
1112,10,4500,0.05,112359.60539106459
1113,13,6000,0.15,112450.02593363974
1114,14,6250,0.05,112470.13859267421
1115,15,7000,0.15,112643.25310013029
1116,13,6750,0.15,112691.68474561481
1117,9,3500,0.25,112712.58407380072
1118,9,2500,0.2,112822.83745551508
1119,12,5500,0.1,112904.107503354
1120,14,2750,0.0,113019.69640599162
1121,14,7500,0.1,113159.0454691248
1122,4,500,0.2,113333.99240767332
1123,10,3750,0.05,114037.47127102574
1124,12,6750,0.1,114044.57492108214
1125,5,750,0.05,114317.30681613112
1126,13,5750,0.3,114414.30172438174
1127,11,4250,0.25,114753.21244540259
1128,10,3000,0.3,114841.13434608863
1129,14,8000,0.05,114851.47839110762
1130,11,5750,0.1,114992.59780403816
1131,11,4750,0.1,115077.28640475603
1132,6,2250,0.3,115467.70030747412
1133,15,8000,0.25,115562.80817099138
1134,13,5000,0.3,115953.02662710307
1135,14,6750,0.1,115978.86582427275
1136,14,6500,0.15,116179.39410679587
1137,4,750,0.3,116437.06414409564
1138,11,5750,0.2,116440.56913275192
1139,12,2500,0.0,116587.60943396472
1140,10,3250,0.1,116745.0037671248
1141,13,2750,0.0,116798.85355128649
1142,15,6750,0.1,116808.34993120922
1143,11,4000,0.3,116955.1232273149
1144,14,3000,0.0,116975.02945898728
1145,13,6500,0.1,117168.6100189898
1146,13,6000,0.1,117201.95420771939
1147,13,6250,0.1,117331.84490350782
1148,13,5000,0.1,117485.18655857725
1149,15,5250,0.25,117531.25588761267
1150,10,4250,0.15,117538.51841349492
1151,14,4750,0.1,117586.48288049294
1152,10,3750,0.25,117703.60728096802
1153,8,2000,0.1,117943.23856091582
1154,15,3250,0.0,118427.3327285718
1155,15,7750,0.05,118456.02788586605
1156,10,4750,0.25,118514.03889837075
1157,13,6000,0.05,118615.9412977636
1158,8,3500,0.2,118856.47181287612
1159,9,3000,0.05,118927.62920404087
1160,13,8000,0.25,118962.06776455302
1161,11,5250,0.2,118994.392787042
1162,10,4000,0.05,119131.1120510798
1163,11,4750,0.05,119253.52057528612
1164,11,7000,0.25,119389.37207628928
1165,10,6250,0.15,119464.6698441509
1166,12,4750,0.05,119486.36410483372
1167,12,4000,0.25,119693.82002726063
1168,11,5250,0.1,119696.55418282334
1169,13,7500,0.1,119722.39885490671
1170,9,4250,0.05,119786.74038699229
1171,10,4250,0.05,120211.3510526564
1172,14,3250,0.0,120585.19187066123
1173,4,500,0.15,121266.25143347903
1174,8,3250,0.25,121392.12718420992
1175,8,2750,0.05,121463.24081686178
1176,9,1500,0.0,121484.75621971463
1177,5,2000,0.3,121733.85583779939
1178,15,3500,0.0,121785.05128725145
1179,12,2750,0.0,121896.66100718132
1180,5,500,0.0,123138.36805232691
1181,15,6250,0.1,123449.24573117432
1182,14,3500,0.0,123980.29694130707
1183,10,6000,0.15,123987.04858302431
1184,6,1000,0.25,124071.78448951009
1185,10,3000,0.05,124471.9256427432
1186,5,1000,0.2,124740.92193458004
1187,15,3750,0.0,124838.1508840373
1188,8,1250,0.0,124860.87203739453
1189,10,2750,0.3,125087.94621812156
1190,9,3500,0.05,126303.38196932855
1191,9,4000,0.05,126323.92495659729
1192,7,4250,0.3,127036.84671331993
1193,15,4000,0.0,127797.10284101291
1194,13,7000,0.2,127953.95957628815
1195,10,4500,0.3,128000.89618970478
1196,14,5750,0.2,128057.17606814383
1197,8,3000,0.3,128320.40349340864
1198,12,7750,0.15,128634.6735033643
1199,10,5500,0.3,128688.14915084802
1200,4,500,0.05,128693.64942993314
1201,9,3000,0.2,129076.45191639113
1202,15,7000,0.25,129437.61929132877
1203,10,4250,0.2,129488.33558596353
1204,7,2000,0.1,129838.8224601301
1205,12,5000,0.05,129925.89555300267
1206,7,2250,0.05,130005.0706405363
1207,13,7500,0.3,130213.40738601651
1208,8,3000,0.1,130826.66321481469
1209,7,1000,0.0,131294.1724763271
1210,12,6000,0.2,131374.77923018922
1211,10,6000,0.1,131452.88345406504
1212,12,7750,0.1,131596.51010412734
1213,9,5000,0.1,131644.96575082096
1214,4,750,0.15,131702.15257788388
1215,14,7750,0.25,131976.72781027615
1216,10,4250,0.3,132025.4203915845
1217,11,6250,0.1,132230.5838234658
1218,7,3500,0.25,132256.18144738328
1219,14,5750,0.1,132545.04947425966
1220,5,750,0.2,132569.25459026982
1221,9,4000,0.3,133040.09351653315
1222,12,7250,0.3,133148.10658694463
1223,7,1750,0.15,133427.21564375827
1224,9,4000,0.2,133683.76256092836
1225,14,7500,0.05,133696.8837692398
1226,11,7250,0.25,133827.51713368256
1227,3,750,0.1,134355.9231359039
1228,14,7750,0.2,134595.25027484004
1229,10,3750,0.15,134611.5586242526
1230,9,1750,0.0,134620.0465612474
1231,5,750,0.1,134629.62984557034
1232,10,2000,0.0,134968.08849576503
1233,10,4500,0.15,134997.33326178652
1234,15,6500,0.15,135003.0637019504
1235,10,4750,0.05,135023.43272857403
1236,9,3750,0.3,135275.7234044368
1237,15,7250,0.15,135574.69737975713
1238,5,2250,0.15,135581.68713090592
1239,12,3500,0.1,135622.88995128564
1240,14,8000,0.1,135843.62759088565
1241,8,5000,0.1,136048.5291900358
1242,14,7500,0.15,136190.1016788831
1243,10,5000,0.3,136527.3384132107
1244,10,5500,0.25,136802.989856995
1245,11,5500,0.2,136955.76046426507
1246,11,4750,0.2,137117.4266687533
1247,6,2500,0.05,137257.54342836054
1248,4,1000,0.1,137310.50352179632
1249,12,8000,0.1,137346.05200611567
1250,6,750,0.0,137356.79923398668
1251,2,500,0.3,137672.4864471773
1252,14,6500,0.05,138014.2417242123
1253,7,2000,0.3,138107.380018445
1254,9,4250,0.2,138258.38521303984
1255,13,3000,0.0,138506.73413413012
1256,11,6000,0.15,138611.38800226327
1257,11,7500,0.2,138644.14966699362
1258,11,4250,0.15,138824.57475837975
1259,15,7750,0.1,138863.18727065893
1260,12,5500,0.25,138976.15402890145
1261,6,1000,0.05,139172.77347068745
1262,9,3750,0.2,139330.31234050752
1263,3,250,0.25,139409.57577573528
1264,12,5750,0.1,139457.0973608797
1265,9,2750,0.1,139738.3020844833
1266,10,4750,0.3,139924.12507038796
1267,10,5250,0.2,139963.04949664295
1268,8,2500,0.1,140090.95449540875
1269,10,2000,0.1,140276.21467517302
1270,11,2500,0.0,140526.48035726705
1271,11,6500,0.1,140759.931124899
1272,14,5250,0.1,141111.4190488166
1273,8,4750,0.1,141127.03063137602
1274,13,7000,0.3,141460.58237940707
1275,13,6750,0.1,141625.9616235673
1276,14,5000,0.1,141635.74873068865
1277,10,2250,0.0,142123.65819866845
1278,8,1750,0.05,143071.07349825
1279,13,3250,0.0,143539.91985288585
1280,10,2750,0.25,144149.84459970938
1281,12,3000,0.0,144908.2900752726
1282,9,3750,0.05,144970.2320375503
1283,7,1250,0.0,145426.4783703274
1284,10,3750,0.3,145775.95650199903
1285,11,2750,0.0,146279.05704583222
1286,6,2000,0.2,146538.221826191
1287,6,1250,0.3,146635.33113362888
1288,8,1500,0.1,146770.6137808469
1289,14,8000,0.25,146913.19661378025
1290,13,3500,0.0,147401.17510348748
1291,10,2750,0.2,147550.73969446687
1292,11,6000,0.2,147701.4682812182
1293,5,1750,0.1,148213.1936932539
1294,10,4750,0.1,148218.38608880164
1295,14,3750,0.0,148308.13747078055
1296,13,7000,0.25,148618.9102428046
1297,10,2500,0.0,148838.38330660024
1298,12,3250,0.0,149132.98811801182
1299,5,1000,0.3,149372.2220482777
1300,12,5750,0.05,149590.1817508743
1301,8,1500,0.0,149780.31314199543
1302,14,7750,0.1,149903.67119584445
1303,14,8000,0.15,150177.7416881621
1304,10,3000,0.2,150442.9737855461
1305,7,2000,0.25,150657.9033636346
1306,14,7500,0.25,150736.82229887432
1307,8,2750,0.1,150773.48985287192
1308,12,5250,0.2,150828.62074715938
1309,6,1500,0.15,150878.47425189216
1310,13,3750,0.0,150951.19269845248
1311,11,6000,0.3,151203.16288309978
1312,11,5250,0.05,151241.91979573484
1313,10,5750,0.3,151330.69088384515
1314,11,3000,0.0,151365.65470364888
1315,12,5500,0.05,151378.39573374996
1316,14,4000,0.0,151466.29334063997
1317,4,2250,0.2,151606.46022578832
1318,8,5500,0.3,151654.43440553383
1319,3,1000,0.15,151681.38663637263
1320,15,8000,0.1,151936.18864291883
1321,9,5000,0.05,151939.75518784052
1322,13,4250,0.15,151980.21669989525
1323,12,6000,0.05,151988.92263475084
1324,15,4250,0.0,152344.05330645194
1325,2,500,0.2,152379.44126082186
1326,9,3250,0.2,152501.095644588
1327,6,1500,0.1,152672.75529306702
1328,12,3500,0.0,153020.56048907552
1329,9,4750,0.05,153342.48643848882
1330,11,7750,0.1,153573.58958740527
1331,12,7500,0.1,153606.4266274766
1332,10,4000,0.1,153780.3501495537
1333,14,6750,0.05,154353.76527444445
1334,14,4250,0.0,154462.0677645562
1335,6,1500,0.3,154904.00131323232
1336,15,4500,0.0,154928.04180939586
1337,12,7250,0.1,155152.48406607666
1338,12,7250,0.25,155218.8800022844
1339,4,750,0.25,155593.38858333754
1340,7,4500,0.1,155875.44910664207
1341,6,2000,0.25,155974.1752377433
1342,9,2250,0.15,156118.84424998978
1343,8,5250,0.1,156586.4951694228
1344,10,5500,0.1,156589.8847227572
1345,15,8000,0.15,156632.44669320024
1346,6,2500,0.15,156637.39397292022
1347,9,2000,0.0,156646.27751878093
1348,12,3750,0.0,156694.4206177599
1349,4,750,0.2,156993.36621581038
1350,13,4000,0.0,157028.96683557838
1351,5,750,0.0,157230.73794315467
1352,14,4500,0.0,157347.65263936593
1353,6,1000,0.15,157536.9353361256
1354,15,4750,0.0,157607.62489598148
1355,9,3500,0.1,157654.62592497971
1356,9,3250,0.15,157781.33442334298
1357,11,3250,0.0,157842.56082908943
1358,13,6500,0.25,157869.76985461058
1359,7,1500,0.0,158040.768047073
1360,15,8000,0.2,158141.95540957537
1361,10,4750,0.15,158412.06082932398
1362,6,4750,0.15,159577.5270077361
1363,12,4000,0.0,160202.33028543452
1364,13,4250,0.0,160204.27930490096
1365,15,5000,0.0,160221.46899669594
1366,10,4500,0.1,160246.48619406935
1367,8,1750,0.0,160261.2553002622
1368,13,6000,0.25,160348.38184477203
1369,14,7000,0.05,160427.2745380338
1370,9,7250,0.3,160427.30365640178
1371,13,7250,0.05,160567.33713877073
1372,12,7500,0.3,160698.98098510152
1373,6,1000,0.0,161332.8276810815
1374,10,5250,0.1,161419.95263879016
1375,15,6750,0.15,161718.4620226607
1376,9,5750,0.3,161942.84253283
1377,3,750,0.2,161944.91337750593
1378,12,8000,0.15,162332.84297906395
1379,10,5000,0.1,162454.88882069642
1380,11,7500,0.1,162550.37802279255
1381,11,6500,0.15,162585.9180311611
1382,12,5750,0.2,162597.46907466513
1383,15,5250,0.0,162773.60852336686
1384,12,7750,0.3,163015.4959211271
1385,7,2500,0.3,163061.55543363764
1386,14,7250,0.05,163227.32198220713
1387,13,4500,0.0,163277.92912679582
1388,14,4750,0.0,163363.2582718539
1389,8,3250,0.3,163593.6681402106
1390,12,6500,0.1,163950.97373412148
1391,11,5500,0.25,164140.65395890689
1392,11,8000,0.1,164302.94409643926
1393,11,8000,0.3,164418.59557640416
1394,10,4250,0.25,164996.78859432344
1395,12,6000,0.1,165116.3035960429
1396,3,500,0.25,165205.75516350628
1397,15,5500,0.0,165265.24222609933
1398,13,6750,0.25,165596.4714051013
1399,8,3500,0.1,165626.17722761305
1400,13,6750,0.3,165787.8362559625
1401,9,3000,0.25,165922.90684507907
1402,4,1000,0.3,166144.75249433258
1403,14,5000,0.0,166170.27568770267
1404,11,6750,0.1,166218.90337368828
1405,13,4750,0.0,166294.53838371756
1406,9,2000,0.1,166422.3574856976
1407,11,4750,0.25,166612.7884537777
1408,7,2250,0.1,166617.99941898603
1409,7,3000,0.05,166894.94543041353
1410,9,3000,0.1,166966.0077858099
1411,2,1000,0.3,167217.81225869365
1412,4,1000,0.25,167294.72256570664
1413,9,2250,0.0,167624.03843850677
1414,8,2500,0.15,167893.29064638386
1415,11,7000,0.3,168124.65981344206
1416,13,7750,0.1,168193.87091347453
1417,7,2500,0.05,168211.67177467063
1418,14,7750,0.15,168233.35157615546
1419,3,250,0.0,168292.5256249336
1420,10,3750,0.1,168853.08312219317
1421,14,5250,0.0,168922.3511531997
1422,12,6500,0.3,169055.5826346061
1423,9,4500,0.05,169061.7063780011
1424,9,3750,0.15,169147.19071217207
1425,13,5000,0.0,169262.22315697483
1426,8,3500,0.3,169366.10877737706
1427,7,1750,0.0,169664.23572799918
1428,8,2000,0.0,169923.10245380865
1429,12,6500,0.25,170035.72135779768
1430,12,7250,0.15,170910.68135710928
1431,9,4500,0.2,171276.6464604352
1432,10,2750,0.0,171288.95681352087
1433,13,5250,0.15,171861.86480912947
1434,5,750,0.15,172156.0292469638
1435,5,1250,0.3,173089.7195203413
1436,11,6750,0.3,173590.34432603215
1437,10,7000,0.1,173784.73205807566
1438,13,7250,0.25,174223.00284407614
1439,8,1750,0.2,174393.21253791839
1440,12,7500,0.25,174476.86450405285
1441,12,5750,0.15,174719.994032238
1442,12,6750,0.3,174930.62186477266
1443,10,6000,0.3,175546.4143783802
1444,8,3500,0.05,175637.6833823243
1445,9,2500,0.0,175781.22379893498
1446,4,1250,0.15,175792.52710179222
1447,8,3750,0.05,176451.66042127067
1448,8,3000,0.15,176576.01029689648
1449,11,7250,0.15,176727.03165656072
1450,10,5000,0.05,177098.61129841433
1451,3,1500,0.05,177257.81861961092
1452,10,3750,0.2,177389.7424186437
1453,10,3000,0.0,177454.23411627958
1454,13,7000,0.1,177517.70982575146
1455,6,2750,0.05,177783.743148541
1456,2,250,0.3,178014.49032848005
1457,9,4750,0.1,178104.81219218348
1458,11,3500,0.0,178481.99352795354
