,K,Alpha,Tau,MSE
745,13,4000,0.05,56545.10932143837
746,14,4000,0.1,56594.17380883211
747,11,3000,0.05,56896.56271829605
748,4,250,0.3,56969.184792940716
749,10,3000,0.2,57104.214408760374
750,12,2000,0.0,57146.26952852754
751,12,3000,0.1,57232.68267059702
752,15,6250,0.15,57724.867583948006
753,11,3250,0.1,58157.39376307401
754,8,2250,0.3,58191.99320282142
755,15,5500,0.3,58319.02946838044
756,15,7250,0.2,58766.58754346572
757,2,250,0.25,58847.39938325744
758,12,4750,0.3,58976.76646388293
759,15,5500,0.15,59102.707436283665
760,9,1750,0.15,59163.143122018206
761,9,1750,0.25,59172.87893586913
762,7,1500,0.1,59358.43547906916
763,11,3500,0.1,59400.63635144443
764,14,3750,0.1,59444.74132249722
765,15,6750,0.1,59591.68825279799
766,10,2250,0.2,59737.12991211163
767,4,500,0.25,59819.77069974115
768,15,6000,0.3,60134.97280732756
769,14,5000,0.2,60142.076324434056
770,15,7000,0.3,60198.50115995511
771,9,2000,0.25,60243.11073525221
772,9,2000,0.1,60273.39799271063
773,9,1500,0.3,60387.210178656314
774,14,5750,0.1,60498.397525455526
775,3,500,0.3,60537.92229443888
776,12,3500,0.25,60634.44403818978
777,9,2500,0.1,61067.70969061983
778,13,4000,0.3,61077.656784864805
779,13,4500,0.15,61117.41669961143
780,15,5250,0.1,61439.512512625595
781,8,1250,0.3,61567.66461267099
782,15,4250,0.05,61592.07236469299
783,8,1750,0.2,61641.416654776694
784,14,5500,0.1,61742.95784325016
785,14,4750,0.1,61772.68782058448
786,11,3750,0.15,61849.234331993175
787,12,3750,0.25,61935.00605739778
788,12,3250,0.3,62104.1794274366
789,11,2750,0.1,62179.66256598473
790,11,3500,0.2,62197.30541546406
791,13,3750,0.15,62359.33430798608
792,11,4000,0.25,62493.605274723544
793,6,750,0.25,62500.60962778451
794,14,6000,0.2,62522.192986390044
795,11,2750,0.25,62533.166984160795
796,12,3500,0.1,62895.92329934986
797,4,250,0.05,63313.715372445506
798,14,5500,0.3,63478.03560210081
799,15,6000,0.15,63641.80360383146
800,13,4750,0.25,63656.346014628994
801,15,5000,0.2,63680.34372628909
802,15,7750,0.2,63690.55746339307
803,12,3750,0.1,63829.417049097436
804,15,6750,0.2,63967.52523449744
805,10,2750,0.3,64219.575129280165
806,9,2750,0.1,64246.29455346734
807,11,3500,0.3,64305.09561617858
808,11,3500,0.15,64617.811180637036
809,15,5750,0.15,64646.62968520982
810,15,4500,0.15,64669.76485950462
811,15,5000,0.1,64758.06420900613
812,14,4250,0.05,65047.679406356576
813,14,2500,0.0,65225.16501926007
814,14,6250,0.3,65230.077377470996
815,13,4250,0.3,65407.34152735717
816,10,1500,0.25,65554.80261211842
817,11,3000,0.2,65740.46270857326
818,15,3000,0.0,65797.04249087481
819,12,4500,0.3,65941.18251522258
820,9,3250,0.2,66055.40891767864
821,15,5000,0.05,66062.9938927238
822,13,4750,0.1,66129.74036618238
823,10,2500,0.15,66344.91458664207
824,7,750,0.0,66390.58994903236
825,10,1750,0.0,66575.76176180533
826,11,2000,0.0,66654.82945602844
827,10,2500,0.25,66924.26975517986
828,14,4500,0.15,67174.94913783045
829,13,4500,0.2,67365.14273349693
830,7,1250,0.15,67455.74260122994
831,10,3250,0.2,67482.00145339093
832,6,500,0.0,67512.71534486872
833,13,2250,0.0,67635.32412146666
834,8,1750,0.25,67637.11192458375
835,12,5000,0.25,67883.24049464588
836,14,5000,0.1,67936.57537986756
837,13,4500,0.25,68239.9789657021
838,14,6000,0.3,68318.69512168059
839,13,5250,0.15,68351.09502625551
840,13,2500,0.0,68622.80873018448
841,4,250,0.25,68756.7724377155
842,10,4000,0.1,68779.4036484868
843,13,4500,0.1,68801.23862584343
844,15,5250,0.05,68807.76125194086
845,3,250,0.25,68821.03260619628
846,13,4000,0.2,68938.58574518457
847,15,6250,0.1,69094.80139151555
848,12,4250,0.25,69142.28093403636
849,12,4750,0.05,69307.37565829797
850,9,2250,0.25,69461.08820266736
851,10,2750,0.2,69503.17395001864
852,12,3750,0.05,69749.34062576157
853,9,1500,0.1,69936.53279482672
854,14,4750,0.2,69938.21091911834
855,11,3750,0.25,70166.44423111889
856,12,5000,0.2,70323.61938066733
857,9,2250,0.05,70356.22493666955
858,10,3750,0.25,70510.51040035221
859,10,4000,0.25,70622.93796696309
860,12,2250,0.0,70911.49611815992
861,8,1250,0.05,70957.72563923948
862,13,5000,0.15,70996.06211434647
863,14,6000,0.1,71220.25372466748
864,14,5250,0.15,71230.7682548861
865,15,6000,0.1,71460.9890871887
866,13,4250,0.15,71977.42371872875
867,11,4000,0.15,72421.14740055226
868,6,1750,0.3,72442.20253522377
869,8,1000,0.0,72611.58015518794
870,10,2500,0.1,72777.83734972638
871,15,3250,0.0,72833.45996210043
872,9,2500,0.15,72856.602804339
873,15,6000,0.2,72915.25359284047
874,14,2750,0.0,73203.41201080159
875,9,2000,0.15,73276.41171161085
876,13,5000,0.2,73363.1915179341
877,12,4000,0.1,73847.73792079742
878,6,1000,0.25,73883.8300978798
879,9,1250,0.0,73884.6604848603
880,9,3000,0.2,73888.49826693957
881,12,4500,0.05,73967.99372948287
882,13,4750,0.15,73972.92876669318
883,15,5500,0.05,74007.13683417486
884,13,4250,0.2,74494.46586654651
885,14,5000,0.05,74524.37049971595
886,15,5250,0.2,75010.67473081988
887,15,5750,0.2,75623.39107343134
888,6,1000,0.3,75737.1739932388
889,8,1500,0.05,75774.02861080127
890,14,4500,0.05,75850.82791820755
891,15,7000,0.1,75922.068100713
892,11,3250,0.15,75993.78804719102
893,15,6250,0.3,76342.73613779832
894,11,5250,0.15,76604.22502105165
895,13,2750,0.0,76841.78765226687
896,11,2250,0.0,77163.99915060493
897,12,4750,0.1,77320.42681032183
898,9,2000,0.3,77580.65983864598
899,15,7750,0.05,77753.07176399576
900,10,2000,0.0,77790.78353936283
901,14,5250,0.05,78288.62115410881
902,13,5500,0.25,78375.63563922928
903,9,2750,0.2,78772.46660922076
904,14,5250,0.25,78874.51327362488
905,12,5000,0.3,78930.95438413769
906,13,5500,0.3,79128.14588012082
907,10,3250,0.25,79235.80735143999
908,15,6500,0.1,79236.71225549001
909,15,3500,0.0,79365.41511259666
910,13,5000,0.3,79433.61433435588
911,15,7750,0.15,79474.96769152921
912,13,6500,0.3,79481.08744593928
913,14,7750,0.3,79607.3819386619
914,3,250,0.2,79628.61115324452
915,12,3750,0.2,79695.57569574667
916,10,4250,0.1,79876.4120051337
917,12,5500,0.3,80139.20334949707
918,12,4750,0.2,80287.56565299765
919,14,7500,0.3,80317.77510250393
920,8,1750,0.1,80365.23503783312
921,10,3000,0.1,80527.60609363503
922,11,3250,0.3,80692.76929531114
923,14,3000,0.0,81094.37325807642
924,10,2250,0.25,81095.50110441934
925,12,2500,0.0,81115.23251228215
926,14,5500,0.05,81315.28450933257
927,10,3000,0.25,81369.67182921899
928,13,5750,0.1,81449.03649210415
929,12,4750,0.25,81495.67445731966
930,14,5750,0.3,81521.20819637456
931,9,2500,0.3,81578.30861105389
932,14,6000,0.15,81583.66068688362
933,11,3250,0.2,81721.4211223027
934,3,500,0.15,81736.70151618896
935,14,8000,0.25,82098.17170792537
936,9,4000,0.3,82409.27548995617
937,11,5500,0.15,82458.0334129894
938,13,6500,0.15,82592.78248962948
939,15,8000,0.25,82689.91917601466
940,9,2250,0.2,82761.22975061531
941,11,4250,0.2,83146.02066733436
942,13,5250,0.3,83187.88043133986
943,11,3500,0.25,83220.33039264451
944,8,2750,0.3,83267.45317921916
945,6,1000,0.15,83361.99821504508
946,12,4250,0.05,83460.52078832145
947,15,4750,0.2,83550.70716014181
948,5,1250,0.1,83845.62514356703
949,13,5250,0.1,83959.2379173098
950,6,1250,0.05,84481.91030057191
951,13,6750,0.3,84623.50957609883
952,8,2750,0.2,84862.46261872629
953,13,3000,0.0,84950.25506676002
954,14,5500,0.15,85318.74604582274
955,13,4250,0.05,85488.27312234121
956,12,3000,0.15,85544.28693483782
957,9,3500,0.25,85696.80886847556
958,10,2750,0.05,86007.1682290032
959,15,7500,0.15,86876.92854062858
960,11,4500,0.05,86885.41578204211
961,9,2500,0.05,87054.64771497613
962,12,4000,0.05,87077.79876110546
963,15,3750,0.0,87362.49135591446
964,14,7750,0.15,87478.59822388263
965,11,2500,0.0,87675.43439821037
966,14,5250,0.1,87736.4783954249
967,11,3000,0.15,87758.35683589833
968,8,1000,0.1,87866.00755598869
969,13,3500,0.15,87966.29652209391
970,15,6000,0.05,88106.69051133604
971,13,5500,0.1,88117.83374150794
972,13,7250,0.05,88274.70591527672
973,8,1250,0.15,88376.67810451663
974,11,3750,0.1,88451.2532165629
975,7,1750,0.05,88688.54776788094
976,14,6750,0.1,88734.23623317454
977,9,1750,0.3,88743.30422296304
978,11,4750,0.3,88918.64494620479
979,10,4500,0.1,88921.32402489506
980,14,3250,0.0,88948.59203405473
981,10,3500,0.3,88951.48680814363
982,14,5750,0.05,89162.5137863095
983,15,6750,0.3,89171.73891657015
984,12,5000,0.1,89213.68397160668
985,13,5250,0.25,89252.200215896
986,11,4000,0.3,89302.4215827678
987,15,4500,0.3,89679.74856092875
988,14,8000,0.1,89939.28764997977
989,12,6750,0.3,90212.0228192392
990,8,3750,0.3,91058.35756729085
991,4,250,0.0,91176.15768910208
992,12,2750,0.0,91320.06719647038
993,11,4000,0.1,91707.31918344028
994,12,6000,0.25,91946.99125658088
995,15,5750,0.05,92389.37304688373
996,8,2000,0.1,92562.6719620117
997,15,7500,0.25,92608.44787216022
998,9,1500,0.0,92671.26374500306
999,15,4000,0.0,92949.65272774028
1000,13,3250,0.0,92992.67902323704
1001,10,2250,0.1,93474.85318409979
1002,13,6000,0.25,94149.35605167087
1003,13,5750,0.3,94263.84424847204
1004,11,5250,0.2,94283.60335249502
1005,8,1250,0.0,94454.24145184491
1006,13,7000,0.2,94738.7140529148
1007,13,5000,0.1,94863.08330759147
1008,10,5000,0.15,95121.02735727327
1009,15,8000,0.2,95475.74466346571
1010,12,4500,0.25,95476.61533610438
1011,15,6500,0.3,95575.23218910665
1012,4,750,0.05,95754.93342036754
1013,13,4750,0.2,95767.06901784011
1014,14,8000,0.15,95896.37267388987
1015,15,5500,0.1,95943.16155390457
1016,14,5250,0.2,95964.24950446589
1017,15,8000,0.15,96235.70333754183
1018,14,4750,0.05,96240.23638740894
1019,15,4250,0.0,96498.66149582881
1020,14,6250,0.1,96541.8047991875
1021,12,7750,0.2,96809.6012259416
1022,14,3500,0.0,96889.83226273666
1023,10,4750,0.3,97118.9109346529
1024,8,1500,0.2,97596.98958724017
1025,8,1750,0.15,97907.60242957297
1026,6,1000,0.05,98095.0521464842
1027,15,6750,0.15,98149.61117692759
1028,14,6000,0.05,98254.46299082998
1029,15,6250,0.05,98419.7276666532
1030,13,6500,0.25,98560.40657035989
1031,7,2500,0.25,98596.61942372928
1032,7,2000,0.05,98862.83376314663
1033,11,3500,0.05,98878.54893891582
1034,15,7250,0.15,99034.46036679175
1035,11,4000,0.2,99140.62243029589
1036,11,5000,0.15,99523.47351705987
1037,15,7500,0.3,99551.414031477
1038,6,750,0.0,99976.87387485478
1039,14,7250,0.25,100036.31728779186
1040,12,7750,0.3,100321.82498187444
1041,12,5250,0.1,100372.61509874863
1042,12,8000,0.3,100555.36349213569
1043,11,5500,0.2,100561.7138261436
1044,12,4500,0.1,100944.77616616129
1045,11,5500,0.3,101004.89937144474
1046,12,5000,0.15,101023.57201609244
1047,13,3500,0.0,101058.7247498022
1048,11,4500,0.25,101535.32067009105
1049,8,2250,0.1,101552.72011993673
1050,9,3250,0.1,101828.75291805243
1051,12,3000,0.0,102017.43133535703
1052,13,7750,0.3,102017.57402581758
1053,6,1500,0.25,102443.14351662347
1054,14,7500,0.15,102532.19613287314
1055,11,3750,0.2,102615.57250515954
1056,5,1000,0.15,102965.99767554202
1057,7,2000,0.3,103110.33883001216
1058,11,4250,0.1,103129.89938236718
1059,12,5500,0.15,103379.39405303981
1060,6,1250,0.3,103394.52266618605
1061,6,2250,0.2,103556.86233075107
1062,10,4500,0.25,103599.08317821386
1063,13,6000,0.3,103695.82981646598
1064,9,2250,0.3,103967.83962443219
1065,9,3500,0.3,104090.7537626475
1066,10,4250,0.15,104138.23563154692
1067,10,3000,0.05,104215.11584068385
1068,13,5250,0.2,104384.84017654444
1069,13,4500,0.05,104602.91327367045
1070,11,5000,0.1,104686.68521509373
1071,15,4500,0.0,104936.95763847571
1072,13,7250,0.2,104940.8440611522
1073,14,3750,0.0,105247.55273817608
1074,15,7750,0.3,105268.55250740619
1075,3,750,0.25,105310.04602595448
1076,13,6750,0.1,105344.63882510035
1077,11,4750,0.25,105584.70119660183
1078,8,2500,0.3,105652.50379149671
1079,13,6250,0.15,105693.68045763481
1080,3,250,0.3,105793.7053206944
1081,13,8000,0.2,105797.3175765905
1082,11,6250,0.3,105869.86636654532
1083,10,5000,0.25,105892.04406359594
1084,15,7500,0.2,106348.48267171707
1085,9,3500,0.1,106387.79559081011
1086,10,3750,0.3,106399.33347779469
1087,12,7250,0.2,106514.18646928878
1088,14,7000,0.25,106738.26387844046
1089,12,4500,0.15,106810.28396398149
1090,7,2000,0.25,106894.73259115775
1091,13,5500,0.15,106972.4307135569
1092,11,6750,0.3,107026.36015486676
1093,10,3750,0.1,107129.30424373316
1094,15,6500,0.05,107183.97451523434
1095,8,1500,0.1,107232.66420116399
1096,13,5750,0.25,107249.67458745239
1097,15,6500,0.15,107566.07366472679
1098,8,1750,0.3,107900.55962929572
1099,7,1500,0.25,107921.13168676938
1100,15,7750,0.1,107963.15767639321
1101,15,7500,0.1,108044.77917870528
1102,11,5000,0.25,108104.39930257591
1103,7,1500,0.15,109387.2779501188
1104,13,3750,0.0,109390.07337849379
1105,11,4500,0.1,109615.91464874537
1106,14,6250,0.05,109690.4051814241
1107,15,8000,0.1,109760.68652832723
1108,4,750,0.2,110042.91144723321
1109,10,4750,0.1,110077.64982338835
1110,8,3250,0.15,110614.01925183978
1111,9,1750,0.0,110710.65182421135
1112,12,5250,0.2,111032.62609207343
1113,13,7250,0.25,111034.66401165516
1114,15,4750,0.15,111289.36323083937
1115,11,6000,0.05,111787.58947722155
1116,5,750,0.1,111789.69567014248
1117,7,1000,0.0,111815.98102106484
1118,8,3000,0.15,112007.29294465453
1119,9,4500,0.15,112358.35868705671
1120,10,4000,0.15,112401.73428564638
1121,11,3250,0.05,112534.71031500105
1122,11,5000,0.3,112700.07786403837
1123,9,2000,0.05,112747.94403485586
1124,7,1750,0.15,112947.41335394143
1125,15,4750,0.0,113132.21481980913
1126,13,4750,0.05,113348.32293988724
1127,11,4500,0.3,113362.28733041996
1128,10,3500,0.2,113382.6305087867
1129,12,5500,0.2,113528.76615596378
1130,13,6000,0.15,113550.93639386329
1131,12,6000,0.1,113705.26860533227
1132,14,6500,0.1,113728.6432348497
1133,9,3000,0.1,114155.0046925001
1134,14,4000,0.0,114252.08826250787
1135,14,6750,0.2,114267.24482186908
1136,5,1500,0.15,114311.09446698539
1137,10,5250,0.2,114745.8236740763
1138,12,5250,0.3,114991.07135514784
1139,8,1500,0.0,115124.11997583506
1140,11,4500,0.2,115622.45097395203
1141,6,1250,0.25,116146.17890757816
1142,14,7000,0.15,116163.23953714051
1143,3,250,0.15,116401.50406008348
1144,15,6750,0.05,116463.24298749291
1145,6,1250,0.1,116765.62540502334
1146,14,8000,0.3,116860.00720932019
1147,7,3000,0.1,117048.85266747337
1148,11,6250,0.05,117388.58890878598
1149,10,4000,0.3,117509.95494247111
1150,13,5000,0.05,117547.142196205
1151,12,5500,0.1,117935.93404047977
1152,12,5500,0.25,118066.24530204361
1153,13,6750,0.25,118307.89979676517
1154,13,4000,0.0,118367.39142157086
1155,8,2000,0.05,118514.55770722403
1156,11,5750,0.05,118582.09017659143
1157,11,4750,0.2,119027.3898133348
1158,8,3500,0.1,119094.7593027537
1159,13,6000,0.1,119119.314427715
1160,13,7750,0.15,119544.7210992582
1161,9,2500,0.25,119698.98717608373
1162,9,3250,0.3,119770.70105267144
1163,14,7750,0.1,119968.13185682078
1164,14,7500,0.2,120249.0478342472
1165,10,4500,0.3,120457.29829623332
1166,7,1250,0.25,120498.35510848019
1167,12,6500,0.2,120633.03301297118
1168,8,3750,0.2,121435.8505425515
1169,15,5000,0.0,121635.38744871585
1170,14,7250,0.3,121657.57071310964
1171,5,1000,0.25,122245.3505114692
1172,13,6750,0.15,122268.6436559662
1173,9,4250,0.25,122345.17863513286
1174,13,8000,0.15,122626.39026512232
1175,10,4750,0.25,122641.54796608716
1176,14,7250,0.2,122739.74470157926
1177,14,7750,0.2,122745.08225816324
1178,11,4750,0.05,122793.65267064274
1179,12,5750,0.15,122838.5254051041
1180,15,7000,0.15,122854.14231068139
1181,5,500,0.0,122959.55901010975
1182,13,5750,0.15,123186.45129741784
1183,14,4250,0.0,123238.78649632339
1184,11,6500,0.05,123728.36315943545
1185,10,5500,0.15,124399.2693329926
1186,7,2250,0.05,124518.21441482966
1187,11,3750,0.05,124559.7809088309
1188,3,1250,0.2,124567.1677675294
1189,9,3250,0.15,124724.44051912347
1190,14,7000,0.1,124790.93727545188
1191,14,6750,0.25,125176.6079316177
1192,8,1250,0.25,126027.38033047155
1193,11,4250,0.3,126364.08267669457
1194,4,750,0.1,126374.2703628519
1195,8,3250,0.3,126726.60311486394
1196,15,7000,0.05,126855.0353917829
1197,6,2750,0.3,127452.30118606747
1198,13,4250,0.0,127653.97849434626
1199,9,2000,0.0,127902.09886815639
1200,7,1250,0.05,128089.20145918691
1201,7,2750,0.25,128183.48486246615
1202,13,5250,0.05,128443.92025039898
1203,5,1000,0.3,128801.1902451227
1204,6,2000,0.3,129057.11414034844
1205,14,7000,0.2,129093.99799066347
1206,3,500,0.05,129341.48886718092
1207,12,6250,0.1,129519.7068471048
1208,6,1000,0.0,129928.6667813478
1209,4,750,0.15,130062.55363853861
1210,11,5500,0.1,130170.98037940242
1211,9,5500,0.2,130319.54519859522
1212,8,2250,0.05,130438.97099030386
1213,7,3750,0.15,130453.81409036255
1214,11,4500,0.15,130516.6288246285
1215,10,2250,0.0,130664.41717915614
1216,13,8000,0.3,131214.7232226453
1217,2,250,0.15,131285.0473071023
1218,13,7000,0.1,131321.16562041355
1219,11,4750,0.1,131518.99840663443
1220,11,6750,0.05,131830.9787285539
1221,14,4500,0.0,131841.5131991239
1222,6,2500,0.25,132314.79821063983
1223,15,7000,0.2,132350.58751985483
1224,15,7250,0.25,132978.6379990842
1225,10,3250,0.15,133149.22571199056
1226,8,3750,0.1,133613.58706755622
1227,13,7250,0.3,134121.30725936076
1228,13,7500,0.25,134132.68829292196
1229,11,5250,0.3,134299.15293864385
1230,6,750,0.1,134376.4725438884
1231,8,1750,0.0,134472.42677603976
1232,12,3500,0.05,134581.40340326534
1233,9,5250,0.2,134822.00297805294
1234,10,5250,0.05,134889.3155451292
1235,13,6250,0.2,135058.02451778384
1236,15,8000,0.05,135134.57750101588
1237,12,6750,0.2,135387.4750103647
1238,13,6500,0.1,135431.81695141125
1239,8,2250,0.15,135783.05159539974
1240,7,3500,0.25,136539.17839573388
1241,10,4250,0.2,136615.69706193174
1242,15,5250,0.0,136953.06883183698
1243,13,6000,0.2,137199.68867592572
1244,15,5250,0.3,137461.8631444282
1245,9,2750,0.05,137477.3526294416
1246,12,7000,0.25,137531.32869238747
1247,15,8000,0.3,137757.55235337015
1248,8,3500,0.2,137874.0987503152
1249,14,6750,0.05,138009.2675885358
1250,11,5750,0.15,138220.78336171908
1251,12,5250,0.25,138316.6136816833
1252,15,7250,0.05,138693.64108912452
1253,6,1750,0.1,138781.83939896902
1254,11,4250,0.05,138966.823961729
1255,15,7000,0.25,139164.2613743679
1256,12,6750,0.25,139226.94421217524
1257,9,3000,0.3,139600.45356890734
1258,7,3250,0.1,139631.2693025763
1259,13,6250,0.25,140175.34002667596
1260,14,4750,0.0,140244.24901215258
1261,13,4500,0.0,140255.26274332928
1262,10,5750,0.2,140518.64417339186
1263,5,1250,0.15,140768.6427331834
1264,12,5250,0.15,140873.10753975934
1265,12,7000,0.15,140992.05546614094
1266,9,5000,0.2,140994.69317653056
1267,13,6250,0.1,141035.85550434722
1268,8,3000,0.1,141132.77318235862
1269,10,5000,0.1,141181.032406101
1270,14,7750,0.25,141234.39891518676
1271,6,1250,0.2,141461.4726852685
1272,14,6250,0.2,141559.04786513798
1273,12,4250,0.15,141584.0249003289
1274,11,7250,0.2,141675.44652946547
1275,9,5750,0.15,141774.1338380117
1276,7,2250,0.2,141920.85734141845
1277,13,6250,0.05,141940.09325521617
1278,11,5750,0.2,142047.83619125513
1279,13,5500,0.05,142343.3466053665
1280,7,3000,0.25,142511.16022804313
1281,12,3250,0.0,142848.05607006006
1282,12,4750,0.15,143493.85687371303
1283,3,500,0.2,143588.82317431484
1284,14,7250,0.1,143595.51280123543
1285,11,5000,0.05,143778.8383467257
1286,12,5750,0.3,143958.0343838079
1287,9,2250,0.0,144246.94508442175
1288,7,2750,0.2,144714.48794576665
1289,14,6250,0.15,145165.17161364117
1290,13,7000,0.3,145250.645918363
1291,12,6750,0.15,145255.375347198
1292,7,2000,0.2,145378.46554438202
1293,11,7500,0.2,145486.9336027377
1294,9,4250,0.2,145945.2705619617
1295,11,7000,0.05,146034.58868060735
1296,8,2500,0.1,146092.80432961133
1297,10,2500,0.0,146103.02096382662
1298,14,6500,0.05,146267.7333035122
1299,12,7000,0.2,146607.0529034685
1300,13,7500,0.05,146774.3719046527
1301,13,6750,0.2,146784.8774629311
1302,9,4750,0.15,147836.14496014186
1303,14,6750,0.3,148525.3066594473
1304,11,4750,0.15,148590.9588258853
1305,14,5000,0.0,148643.7064758012
1306,8,3250,0.1,148672.95508846326
1307,13,4750,0.0,149105.04100669443
1308,4,1250,0.2,149190.7393937682
1309,12,6500,0.3,149375.3670422731
1310,14,6500,0.2,149466.71412518088
1311,3,1500,0.25,149708.3417548538
1312,15,7500,0.05,149793.18097052147
1313,13,6250,0.3,150001.06825839935
1314,15,5500,0.0,150008.56081085338
1315,12,6500,0.15,150512.338163091
1316,6,2000,0.25,150736.72133567012
1317,10,6250,0.25,151195.02273628386
1318,9,2750,0.3,151269.2820487372
1319,11,7500,0.25,151353.18310661547
1320,12,5000,0.05,151618.66847870403
1321,11,4000,0.05,151632.46730499426
1322,9,3500,0.2,151652.21139786718
1323,12,6250,0.3,151750.3608778263
1324,12,6000,0.15,151907.70620277975
1325,8,2750,0.25,151961.6805311901
1326,4,500,0.1,152357.50655777805
1327,11,2750,0.0,152413.49334735353
1328,10,2750,0.15,152563.67125742117
1329,8,2000,0.0,152569.36362637026
1330,3,1250,0.1,153550.56195253955
1331,10,5500,0.2,153757.77953242787
1332,13,6500,0.05,153927.04642046327
1333,9,4500,0.1,154010.48135896196
1334,14,6000,0.25,154127.39379257523
1335,4,1500,0.15,154559.40185937643
1336,11,6250,0.15,154566.3691591709
1337,12,3250,0.05,154653.88452704577
1338,7,2500,0.1,155214.89788820758
1339,8,1750,0.05,155405.91463100415
1340,12,5750,0.1,155750.1716653216
1341,10,4250,0.3,155791.4694737524
1342,10,7500,0.2,155947.35381123514
1343,10,7000,0.15,156119.75059680757
1344,11,7750,0.2,156375.05366350713
1345,13,6000,0.05,156495.06394012878
1346,7,3250,0.3,156546.27438826032
1347,5,1250,0.05,156556.5935767001
1348,12,6250,0.15,156895.28505011692
1349,12,7250,0.25,156968.2558776838
1350,14,7500,0.25,156999.73567178764
1351,5,750,0.0,157117.8402578325
1352,14,5250,0.0,157161.15388860187
1353,7,1750,0.1,157201.73831998144
1354,14,6500,0.15,157214.28744554723
1355,4,1750,0.3,157640.76293877143
1356,13,5000,0.0,157810.04668973197
1357,8,2500,0.15,157817.61974811368
1358,13,5500,0.2,158229.7267189765
1359,14,7250,0.05,158420.97677163113
1360,7,1250,0.0,158461.21887280597
1361,7,4500,0.15,158646.64329067635
1362,9,3750,0.25,158694.81700724945
1363,12,8000,0.2,158708.0259061633
1364,15,5750,0.0,158962.01288220534
1365,11,6500,0.3,159595.9989903694
1366,8,3500,0.3,159624.8447030503
1367,10,6250,0.05,159692.99106880065
1368,9,2500,0.0,159797.55575227996
1369,12,7500,0.2,159985.73249624763
1370,6,2750,0.25,160007.55723272395
1371,12,5750,0.05,160201.37536740515
1372,10,2750,0.0,160640.35023604572
1373,7,4000,0.15,161237.53508989036
1374,10,6500,0.2,161718.01830311998
1375,9,4250,0.3,161924.71332720327
1376,10,7250,0.25,161985.65696809546
1377,10,6750,0.2,162348.1438648687
1378,14,7500,0.1,163404.64668541963
1379,9,3750,0.1,163487.37508583427
1380,12,5500,0.05,163522.27700081386
1381,12,6750,0.05,163564.59768058933
1382,8,6250,0.2,163582.47908945617
1383,12,3500,0.0,163610.2341828579
1384,7,1750,0.3,163802.6015470969
1385,10,5250,0.15,164086.48977534275
1386,7,2000,0.1,164645.347163678
1387,8,5250,0.1,164697.56024918938
1388,12,4250,0.1,164981.07226895244
1389,12,5750,0.2,165092.8692862959
1390,11,7750,0.25,165180.71307701606
1391,12,7000,0.3,165678.807812908
1392,14,5500,0.0,165818.35836519534
1393,14,8000,0.2,166106.18067081593
1394,11,3000,0.0,166112.62113335356
1395,13,7750,0.25,166240.08794013987
1396,8,3750,0.15,166490.10427999106
1397,13,5250,0.0,166543.4271588804
1398,15,6000,0.0,166745.4183824234
1399,9,3750,0.15,166847.82850367244
1400,11,8000,0.15,167111.0336221922
1401,10,5500,0.1,167496.08571615999
1402,8,5000,0.1,167658.73307239648
1403,14,7500,0.05,167711.5564909841
1404,3,250,0.0,168290.77869832274
1405,9,5750,0.3,168439.59952060596
1406,13,5750,0.05,168541.464167381
1407,7,2250,0.25,168871.26074328338
1408,5,1500,0.05,169221.2174132816
1409,8,3500,0.25,169505.90515946664
1410,9,3000,0.15,169959.33562246343
1411,7,5000,0.2,170026.81259214468
1412,11,5750,0.1,170050.85906546187
1413,13,7750,0.2,170203.39407721348
1414,2,1000,0.1,171104.65029089965
1415,14,6750,0.15,171460.2946633036
1416,7,2500,0.05,171748.7550046877
1417,7,3000,0.3,171800.4601394573
1418,9,3000,0.05,172385.62938844252
1419,6,3000,0.3,172616.17370897252
1420,8,5000,0.2,172666.66896989316
1421,9,4250,0.05,173439.74249849928
1422,14,6500,0.3,173666.42577477655
1423,12,6000,0.05,173923.5100028899
1424,4,2000,0.1,174218.69224933276
1425,15,6250,0.0,174233.0776227612
1426,14,5750,0.0,174316.37215005083
1427,6,1500,0.1,174499.39464694378
1428,10,3000,0.0,174530.22857556163
1429,10,4500,0.2,174569.8261614228
1430,9,2750,0.0,174618.84421067795
1431,9,4500,0.3,174795.33713700966
1432,10,6000,0.1,174880.31752330327
1433,12,3750,0.0,174952.37821240877
1434,13,5500,0.0,175340.0400631076
1435,13,7750,0.05,175568.93859390862
1436,11,5000,0.2,176007.32450175413
1437,12,6750,0.1,176142.74282594532
1438,12,6500,0.05,176230.2795488883
1439,8,4500,0.15,176337.62774359298
1440,10,6250,0.1,176425.18078375544
1441,9,4750,0.2,176625.0300044294
1442,8,3000,0.2,177388.2729015991
1443,12,6250,0.05,177771.93195589457
1444,3,750,0.3,177943.6666197939
1445,9,4000,0.2,178077.95911725203
1446,13,7500,0.2,179025.00931546913
1447,11,3250,0.0,179120.9608920517
1448,9,4000,0.1,180577.68930271917
1449,9,4250,0.1,181000.69142331736
1450,8,4250,0.15,181107.51022884698
1451,7,3500,0.3,181363.4250247709
1452,15,6500,0.0,181779.3558105648
1453,6,2500,0.1,181857.75872657326
1454,11,8000,0.2,181960.27677972402
1455,4,1500,0.2,182416.53030069548
1456,9,3000,0.25,182485.27970873806
1457,3,500,0.25,182630.4853654455
1458,7,4250,0.15,182655.72119945413
