TIMESTAMP,STX_OPEN_PRICE_USD,STX_HIGH_PRICE_USD,STX_LOW_PRICE_USD,STX_CLOSE_PRICE_USD
2020-04-18,0.006615,0.006828,0.005884,0.005884
2020-04-19,0.005884,0.007062,0.005778,0.006277
2020-04-20,0.006277,0.006277,0.006021,0.006021
2020-04-21,0.006021,0.006101,0.006021,0.006032
2020-04-22,0.006032,0.006779,0.00578,0.006779
2020-04-23,0.006779,0.007115,0.006141,0.006516
2020-04-24,0.006516,0.006758,0.006516,0.006758
2020-04-25,0.006758,0.006792,0.006188,0.006188
2020-04-26,0.006188,0.006392,0.006188,0.006315
2020-04-27,0.006315,0.006386,0.005918,0.005918
2020-04-28,0.005918,0.006907,0.005898,0.006907
2020-04-29,0.006907,0.007819,0.006589,0.006677
2020-04-30,0.006677,0.007083,0.006133,0.006392
2020-05-01,0.006392,0.00671,0.00618,0.00618
2020-05-02,0.00618,0.006377,0.00618,0.006287
2020-05-03,0.006287,0.006287,0.005968,0.005968
2020-05-04,0.005968,0.00604,0.005951,0.00604
2020-05-05,0.00604,0.008036,0.005779,0.00596
2020-05-06,0.00596,0.007323,0.005492,0.006499
2020-05-07,0.006499,0.0071,0.0062,0.0064
2020-05-08,0.0064,0.006866,0.006277,0.006768
2020-05-09,0.006768,0.006768,0.005916,0.006202
2020-05-10,0.006202,0.006202,0.005328,0.005416
2020-05-11,0.005416,0.00557,0.005227,0.00557
2020-05-12,0.00557,0.006175,0.005469,0.005998
2020-05-13,0.005998,0.006336,0.005684,0.00587
2020-05-14,0.00587,0.00617,0.00587,0.005974
2020-05-15,0.005974,0.005974,0.00568,0.00568
2020-05-16,0.00568,0.006102,0.004318,0.005632
2020-05-17,0.005632,0.006769,0.005222,0.006769
2020-05-18,0.006769,0.007681,0.006611,0.006806
2020-05-19,0.006806,0.006846,0.006748,0.006846
2020-05-20,0.006846,0.0097,0.006371,0.007227
2020-05-21,0.007227,0.009874,0.005345,0.005979
2020-05-22,0.005979,0.006878,0.005778,0.006878
2020-05-23,0.006878,0.0079,0.005879,0.006982
2020-05-24,0.006982,0.007934,0.005667,0.006888
2020-05-25,0.006888,0.0081,0.006854,0.007121
2020-05-26,0.007121,0.008048,0.007076,0.007076
2020-05-27,0.007076,0.1565,0.007076,0.1342
2020-05-28,0.1342,0.1688,0.1342,0.1531
2020-05-29,0.1531,0.1771,0.1531,0.1616
2020-05-30,0.1616,0.1664,0.1512,0.1512
2020-05-31,0.1512,0.1523,0.1336,0.1336
2020-06-01,0.1336,0.1522,0.1336,0.1427
2020-06-02,0.1427,0.1427,0.1335,0.1335
2020-06-03,0.1335,0.1515,0.1335,0.1486
2020-06-04,0.1486,0.1486,0.00715,0.008325
2020-06-05,0.008325,0.008325,0.007698,0.008082
2020-06-06,0.008082,0.008082,0.007544,0.007737
2020-06-07,0.007737,0.01063,0.006825,0.01063
2020-06-08,0.01063,0.01063,0.008902,0.009293
2020-06-09,0.009293,0.01076,0.008997,0.01076
2020-06-10,0.01076,0.1568,0.01076,0.1514
2020-06-11,0.1514,0.1514,0.14,0.14
2020-06-12,0.14,0.1608,0.14,0.1608
2020-06-13,0.1608,0.1622,0.1608,0.1622
2020-06-14,0.1622,0.1622,0.008774,0.008774
2020-06-15,0.008774,0.009052,0.008204,0.009052
2020-06-16,0.009052,0.009052,0.008288,0.008955
2020-06-17,0.008955,0.008955,0.007756,0.008608
2020-06-18,0.008608,0.1637,0.008608,0.1481
2020-06-19,0.1481,0.1481,0.1429,0.1429
2020-06-20,0.1429,0.1429,0.007581,0.009359
2020-06-21,0.009359,0.1511,0.009359,0.1425
2020-06-22,0.1425,0.1525,0.1425,0.1451
2020-06-23,0.1451,0.1451,0.008662,0.01011
2020-06-24,0.01011,0.01022,0.009572,0.01022
2020-06-25,0.01022,0.01022,0.01007,0.01007
2020-06-26,0.01007,0.01007,0.00925,0.00925
2020-06-27,0.00925,0.009367,0.009097,0.009367
2020-06-28,0.009367,0.01049,0.009367,0.01049
2020-06-29,0.01049,0.01112,0.009555,0.01112
2020-06-30,0.01112,0.01151,0.009776,0.01023
2020-07-01,0.01023,0.01663,0.008592,0.008592
2020-07-02,0.008592,0.01046,0.008456,0.009547
2020-07-03,0.009547,0.009701,0.009338,0.009701
2020-07-04,0.009701,0.009782,0.009691,0.009782
2020-07-05,0.009782,0.00999,0.009626,0.00999
2020-07-06,0.00999,0.01075,0.009534,0.01019
2020-07-07,0.01019,0.01065,0.008794,0.01037
2020-07-08,0.01037,0.01114,0.01037,0.01076
2020-07-09,0.01076,0.01081,0.01053,0.01062
2020-07-10,0.01062,0.01105,0.009567,0.009567
2020-07-11,0.009567,0.01386,0.009514,0.01192
2020-07-12,0.01192,0.0279,0.01191,0.01311
2020-07-13,0.01311,0.01386,0.01229,0.01229
2020-07-14,0.01229,0.01962,0.01064,0.01176
2020-07-15,0.01176,0.01204,0.01048,0.01112
2020-07-16,0.01112,0.01735,0.01105,0.0116
2020-07-17,0.0116,0.01282,0.01145,0.01282
2020-07-18,0.01282,0.01285,0.009269,0.01083
2020-07-19,0.01083,0.01106,0.01014,0.01014
2020-07-20,0.01014,0.011,0.009989,0.009989
2020-07-21,0.009989,0.01259,0.009989,0.0109
2020-07-22,0.0109,0.01259,0.01001,0.01087
2020-07-23,0.01087,0.01183,0.01077,0.01144
2020-07-24,0.01144,0.01251,0.009646,0.0106
2020-07-25,0.0106,0.01107,0.009708,0.01049
2020-07-26,0.01049,0.01193,0.008451,0.01064
2020-07-27,0.01064,0.01237,0.01064,0.01093
2020-07-28,0.01093,0.0117,0.009075,0.009512
2020-07-29,0.009512,0.01111,0.009512,0.01056
2020-07-30,0.01056,0.01089,0.01056,0.01067
2020-07-31,0.01067,0.0126,0.00999,0.01022
2020-08-01,0.01022,0.01181,0.01022,0.01134
2020-08-02,0.01134,0.01134,0.01051,0.01062
2020-08-03,0.01062,0.01236,0.009325,0.01067
2020-08-04,0.01067,0.01067,0.01007,0.01052
2020-08-05,0.01052,0.0114,0.01034,0.01058
2020-08-06,0.01058,0.01295,0.01036,0.01177
2020-08-07,0.01177,0.01177,0.008587,0.009631
2020-08-08,0.009631,0.01036,0.008828,0.01024
2020-08-09,0.01024,0.01157,0.009115,0.01017
2020-08-10,0.01017,0.01047,0.01011,0.01023
2020-08-11,0.01023,0.01241,0.009681,0.009795
2020-08-12,0.009795,0.01099,0.009795,0.01041
2020-08-13,0.01041,0.01108,0.009433,0.009433
2020-08-14,0.009433,0.01107,0.00942,0.01001
2020-08-15,0.01001,0.01067,0.009489,0.01032
2020-08-16,0.01032,0.0118,0.01001,0.01037
2020-08-17,0.01037,0.01181,0.009841,0.01083
2020-08-18,0.01083,0.01083,0.009685,0.009685
2020-08-19,0.009685,0.01023,0.00835,0.00882
2020-08-20,0.00882,0.009016,0.007711,0.008898
2020-08-21,0.008898,0.009914,0.006686,0.007723
2020-08-22,0.007723,0.008053,0.007702,0.007936
2020-08-23,0.007936,0.008622,0.007923,0.00804
2020-08-24,0.308,0.308,0.308,0.308
2020-08-25,0.008112,0.008158,0.007705,0.008045
2020-08-26,0.008045,0.008141,0.007568,0.007683
2020-08-27,0.007683,0.01144,0.007592,0.008385
2020-08-28,0.008385,0.008536,0.007613,0.007613
2020-08-29,0.007613,0.007922,0.007348,0.007692
2020-08-30,0.007692,0.009139,0.007499,0.007499
2020-08-31,0.007499,0.007694,0.007461,0.007461
2020-09-01,0.007461,0.007752,0.006917,0.007395
2020-09-02,0.007395,0.007395,0.006497,0.006497
2020-09-03,0.006497,0.006497,0.005291,0.005596
2020-09-04,0.005596,0.005966,0.005596,0.005966
2020-09-05,0.005966,0.007118,0.005796,0.006406
2020-09-06,0.006406,0.006464,0.005541,0.006156
2020-09-07,0.006156,0.008303,0.00519,0.006331
2020-09-08,0.006331,0.006331,0.005875,0.005875
2020-09-09,0.005875,0.005933,0.005728,0.005728
2020-09-10,0.005728,0.01055,0.00569,0.006932
2020-09-11,0.006932,0.007279,0.006031,0.006655
2020-09-12,0.006655,0.007314,0.006269,0.006269
2020-09-13,0.006269,0.006819,0.006199,0.006303
2020-09-14,0.006303,0.006727,0.006303,0.006727
2020-09-15,0.006727,0.006796,0.005393,0.006148
2020-09-16,0.006148,0.006246,0.005698,0.005698
2020-09-17,0.005698,0.007443,0.005582,0.005691
2020-09-18,0.005691,0.007438,0.005688,0.005797
2020-09-19,0.005797,0.006539,0.005797,0.006539
2020-09-20,0.006539,0.006539,0.006225,0.006225
2020-09-21,0.006225,0.006225,0.005938,0.005938
2020-09-22,0.005938,0.006005,0.005938,0.006005
2020-09-23,0.308,0.308,0.308,0.308
2020-09-24,0.005836,0.006123,0.004297,0.004297
2020-09-25,0.004297,0.005454,0.004278,0.005454
2020-09-26,0.005454,0.005796,0.005454,0.005796
2020-09-27,0.005796,0.005822,0.004636,0.004636
2020-09-28,0.004636,0.005884,0.004601,0.005884
2020-09-29,0.005884,0.005963,0.005095,0.005963
2020-09-30,0.005963,0.005963,0.004851,0.004959
2020-10-01,0.004959,0.005843,0.004568,0.005205
2020-10-02,0.308,0.308,0.308,0.308
2020-10-03,0.005183,0.00612,0.00517,0.005276
2020-10-04,0.308,0.308,0.308,0.308
2020-10-05,0.005338,0.006153,0.005074,0.005074
2020-10-06,0.005074,0.005074,0.004984,0.004984
2020-10-07,0.004984,0.006404,0.004984,0.006404
2020-10-08,0.006404,0.006558,0.005246,0.005465
2020-10-09,0.005465,0.00564,0.005465,0.00564
2020-10-10,0.00564,0.006668,0.005425,0.005425
2020-10-11,0.005425,0.006598,0.005425,0.006484
2020-10-12,0.006484,0.006578,0.005654,0.006462
2020-10-13,0.006462,0.006462,0.006056,0.006171
2020-10-14,0.006171,0.006172,0.005486,0.005486
2020-10-15,0.005486,0.006445,0.005486,0.006445
2020-10-16,0.006445,0.006445,0.00589,0.00589
2020-10-17,0.00589,0.005911,0.00589,0.005911
2020-10-18,0.308,0.308,0.308,0.308
2020-10-19,0.005987,0.006114,0.005526,0.005526
2020-10-20,0.005526,0.005603,0.005246,0.005603
2020-10-21,0.005603,0.008072,0.00551,0.005894
2020-10-22,0.005894,0.007794,0.005066,0.005846
2020-10-23,0.308,0.308,0.308,0.308
2020-10-24,0.005822,0.005907,0.004332,0.004332
2020-10-25,0.004332,0.005216,0.004304,0.005216
2020-10-26,0.005216,0.005228,0.005097,0.005097
2020-10-27,0.308,0.308,0.308,0.308
2020-10-28,0.005322,0.005322,0.005182,0.005182
2020-10-29,0.005182,0.00525,0.004577,0.004577
2020-10-30,0.004577,0.004748,0.003391,0.004205
2020-10-31,0.004205,0.004279,0.003451,0.003589
2020-11-01,0.003589,0.004129,0.003303,0.003303
2020-11-02,0.003303,0.003303,0.003257,0.003257
2020-11-03,0.003257,0.003366,0.002945,0.003225
2020-11-04,0.003225,0.003256,0.002973,0.002973
2020-11-05,0.002973,0.0039,0.002808,0.0039
2020-11-06,0.0039,0.0039,0.00343,0.00343
2020-11-07,0.00343,0.00343,0.002819,0.002819
2020-11-08,0.002819,0.002943,0.002788,0.002788
2020-11-09,0.002788,0.003067,0.00276,0.003067
2020-11-10,0.003067,0.003067,0.003063,0.003063
2020-11-11,0.003063,0.003141,0.003063,0.003141
2020-11-12,0.003141,0.01141,0.003141,0.006523
2020-11-13,0.006523,0.008493,0.00588,0.00588
2020-11-14,0.00588,0.007073,0.005305,0.005466
2020-11-15,0.005466,0.008781,0.005268,0.007663
2020-11-16,0.007663,0.009197,0.006856,0.007525
2020-11-17,0.007525,0.009194,0.007249,0.007249
2020-11-18,0.007249,0.009071,0.006225,0.006403
2020-11-19,0.006403,0.006417,0.00606,0.00606
2020-11-20,0.00606,0.009336,0.00606,0.008029
2020-11-21,0.008029,0.009539,0.006546,0.008978
2020-11-22,0.008978,0.009215,0.008294,0.009031
2020-11-23,0.009031,0.009193,0.007538,0.008825
2020-11-24,0.008825,0.009195,0.007471,0.008812
2020-11-25,0.008812,0.008812,0.006741,0.006929
2020-11-26,0.006929,0.006929,0.006355,0.006699
2020-11-27,0.006699,0.008406,0.006519,0.00669
2020-11-28,0.00669,0.008693,0.00669,0.007451
2020-11-29,0.007451,0.007644,0.007451,0.007644
2020-11-30,0.007644,0.008465,0.006103,0.007875
2020-12-01,0.007875,0.007875,0.006953,0.006953
2020-12-02,0.006953,0.007114,0.006537,0.006537
2020-12-03,0.006537,0.007779,0.006537,0.006807
2020-12-04,0.006807,0.007093,0.006346,0.006346
2020-12-05,0.006346,0.007854,0.006346,0.007854
2020-12-06,0.007854,0.007945,0.006976,0.007945
2020-12-07,0.007945,0.007945,0.007289,0.007289
2020-12-08,0.007289,0.007329,0.00623,0.00623
2020-12-09,0.00623,0.007605,0.00623,0.00742
2020-12-10,0.00742,0.007483,0.006935,0.006935
2020-12-11,0.006935,0.007575,0.006493,0.006493
2020-12-12,0.308,0.308,0.308,0.308
2020-12-13,0.006773,0.006901,0.006773,0.006901
2020-12-14,0.006901,0.007903,0.006901,0.007903
2020-12-15,0.007903,0.009721,0.006999,0.00836
2020-12-16,0.00836,0.01068,0.00836,0.01068
2020-12-17,0.01068,0.01141,0.008444,0.01141
2020-12-18,0.01141,0.01157,0.009948,0.009948
2020-12-19,0.009948,0.01049,0.009061,0.01001
2020-12-20,0.01001,0.01126,0.009856,0.01126
2020-12-21,0.01126,0.01126,0.008409,0.008409
2020-12-22,0.308,0.308,0.308,0.308
2020-12-23,0.008815,0.01162,0.008599,0.01162
2020-12-24,0.308,0.308,0.308,0.308
2020-12-25,0.308,0.308,0.308,0.308
2020-12-26,0.308,0.308,0.308,0.308
2020-12-27,0.308,0.308,0.308,0.308
2020-12-28,0.308,0.308,0.308,0.308
2020-12-29,0.308,0.308,0.308,0.308
2020-12-30,0.308,0.308,0.308,0.308
2020-12-31,0.308,0.308,0.308,0.308
2021-01-01,0.308,0.308,0.308,0.308
2021-01-02,0.308,0.308,0.308,0.308
2021-01-03,0.308,0.308,0.308,0.308
2021-01-04,0.308,0.308,0.308,0.308
2021-01-05,0.308,0.308,0.308,0.308
2021-01-06,0.308,0.308,0.308,0.308
2021-01-07,0.308,0.308,0.308,0.308
2021-01-08,0.308,0.308,0.308,0.308
2021-01-09,0.308,0.308,0.308,0.308
2021-01-10,0.308,0.308,0.308,0.308
2021-01-11,0.308,0.308,0.308,0.308
2021-01-12,0.308,0.308,0.308,0.308
2021-01-13,0.308,0.308,0.308,0.308
2021-01-14,0.308,0.308,0.308,0.308
2021-01-15,0.308,0.308,0.308,0.308
2021-01-16,0.308,0.308,0.308,0.308
2021-01-17,0.308,0.308,0.308,0.308
2021-01-18,0.308,0.5176,0.308,0.5001
2021-01-19,0.5001,0.55,0.475,0.5127
2021-01-20,0.5127,0.5183,0.477,0.4939
2021-01-21,0.4939,0.4961,0.4487,0.4572
2021-01-22,0.4572,0.4967,0.44,0.4784
2021-01-23,0.4784,0.494,0.475,0.483
2021-01-24,0.483,0.5074,0.4806,0.4969
2021-01-25,0.4969,0.5016,0.465,0.4678
2021-01-26,0.4678,0.4745,0.4427,0.4723
2021-01-27,0.4723,0.475,0.4175,0.4286
2021-01-28,0.4286,0.4517,0.4213,0.4426
2021-01-29,0.4426,0.4599,0.42,0.43
2021-01-30,0.43,0.439,0.4,0.431
2021-01-31,0.431,0.434,0.41,0.4253
2021-02-01,0.4253,0.4308,0.3999,0.4199
2021-02-02,0.4199,0.4631,0.4066,0.4582
2021-02-03,0.4582,0.4938,0.4401,0.4602
2021-02-04,0.4602,0.4684,0.435,0.4524
2021-02-05,0.4524,0.4719,0.4452,0.4668
2021-02-06,0.4668,0.4688,0.4455,0.4477
2021-02-07,0.4477,0.484,0.4332,0.4705
2021-02-08,0.4705,0.4894,0.4601,0.482
2021-02-09,0.482,0.6856,0.472,0.5365
2021-02-10,0.5365,0.5911,0.5,0.5692
2021-02-11,0.5692,0.6657,0.53,0.6462
2021-02-12,0.6462,0.9696,0.645,0.7646
2021-02-13,0.7646,0.82,0.7,0.7999
2021-02-14,0.7999,0.7999,0.6337,0.6704
2021-02-15,0.6704,0.8,0.5888,0.6895
2021-02-16,0.6895,0.7999,0.6548,0.7082
2021-02-17,0.7082,0.88,0.6564,0.7169
2021-02-18,0.7169,0.7989,0.7113,0.7859
2021-02-19,0.7859,1.1,0.7655,0.8753
2021-02-20,0.8753,0.9231,0.7977,0.81
2021-02-21,0.81,0.837,0.7777,0.8194
2021-02-22,0.8194,0.8246,0.6731,0.78
2021-02-23,0.78,0.8569,0.613,0.851
2021-02-24,0.851,1.189,0.805,1.086
2021-02-25,1.086,1.19,1.008,1.04
2021-02-26,1.04,1.072,0.8874,1.013
2021-02-27,1.013,1.143,0.975,1.005
2021-02-28,1.005,1.031,0.8747,0.9461
2021-03-01,0.9461,1.105,0.9318,1.05
2021-03-02,1.05,1.16,1.0,1.05
2021-03-03,1.05,1.133,1.007,1.071
2021-03-04,1.071,1.35,0.982,1.219
2021-03-05,1.219,1.373,1.12,1.214
2021-03-06,1.214,1.294,1.119,1.185
2021-03-07,1.185,1.255,1.135,1.203
2021-03-08,1.203,1.233,1.133,1.206
2021-03-09,1.206,1.255,1.149,1.228
2021-03-10,1.228,1.244,1.11,1.118
2021-03-11,1.118,1.143,1.075,1.099
2021-03-12,1.099,1.267,1.084,1.161
2021-03-13,1.161,1.288,1.1,1.27
2021-03-14,1.27,1.27,1.149,1.149
2021-03-15,1.149,1.168,1.081,1.127
2021-03-16,1.127,1.15,1.065,1.129
2021-03-17,1.129,1.217,1.124,1.214
2021-03-18,1.214,1.332,1.214,1.319
2021-03-19,1.319,1.41,1.275,1.363
2021-03-20,1.363,1.445,1.249,1.249
2021-03-21,1.249,1.306,1.201,1.277
2021-03-22,1.277,1.36,1.226,1.256
2021-03-23,1.256,1.359,1.225,1.28
2021-03-24,1.28,1.323,1.188,1.192
2021-03-25,1.192,1.232,1.06,1.18
2021-03-26,1.18,1.229,1.179,1.229
2021-03-27,1.229,1.298,1.16,1.265
2021-03-28,1.265,1.29,1.221,1.25
2021-03-29,1.25,1.272,1.225,1.249
2021-03-30,1.249,1.282,1.234,1.24
2021-03-31,1.24,1.273,1.168,1.218
2021-04-01,1.218,1.276,1.195,1.275
2021-04-02,1.275,1.29,1.21,1.219
2021-04-03,1.219,1.26,1.117,1.117
2021-04-04,1.117,1.165,1.107,1.163
2021-04-05,1.163,2.7,1.13,2.558
2021-04-06,2.558,2.65,1.85,1.97
2021-04-07,1.97,2.014,1.522,1.729
2021-04-08,1.729,1.92,1.665,1.909
2021-04-09,1.909,2.157,1.857,1.972
2021-04-10,1.972,2.08,1.866,1.914
2021-04-11,1.914,1.963,1.855,1.88
2021-04-12,1.88,2.299,1.879,2.087
2021-04-13,2.087,2.404,2.087,2.308
2021-04-14,2.308,2.7,2.175,2.699
2021-04-15,2.699,2.7,2.475,2.67
2021-04-16,2.67,2.676,2.25,2.384
2021-04-17,2.384,2.467,2.211,2.269
2021-04-18,2.269,2.269,1.797,1.981
2021-04-19,1.981,2.457,1.956,2.32
2021-04-20,2.32,2.652,2.23,2.469
2021-04-21,2.469,2.471,2.214,2.241
2021-04-22,2.241,2.422,2.008,2.05
2021-04-23,2.05,2.174,1.688,1.962
2021-04-24,1.962,1.962,1.75,1.771
2021-04-25,1.771,1.906,1.645,1.764
2021-04-26,1.764,2.08,1.75,2.029
2021-04-27,2.029,2.288,2.006,2.231
2021-04-28,2.231,2.299,2.038,2.244
2021-04-29,2.244,2.244,2.076,2.144
2021-04-30,2.144,2.187,2.078,2.187
2021-05-01,2.187,2.194,2.1,2.146
2021-05-02,2.146,2.147,2.065,2.075
2021-05-03,2.075,2.176,2.0,2.073
2021-05-04,2.073,2.21,1.907,2.01
2021-05-05,2.01,2.146,1.954,2.133
2021-05-06,2.133,2.133,1.989,2.022
2021-05-07,2.022,2.102,1.882,2.005
2021-05-08,2.005,2.107,1.985,2.015
2021-05-09,2.015,2.016,1.857,1.935
2021-05-10,1.935,1.96,1.701,1.749
2021-05-11,1.749,1.955,1.705,1.882
2021-05-12,1.882,1.939,1.632,1.632
2021-05-13,1.632,1.701,1.511,1.587
2021-05-14,1.587,1.709,1.587,1.677
2021-05-15,1.677,1.683,1.563,1.574
2021-05-16,1.574,1.652,1.44,1.514
2021-05-17,1.514,1.55,1.315,1.362
2021-05-18,1.362,1.443,1.336,1.384
2021-05-19,1.384,1.398,0.775,0.9254
2021-05-20,0.9254,1.08,0.7737,1.073
2021-05-21,1.073,1.226,0.8708,1.011
2021-05-22,1.011,1.045,0.9121,0.9896
2021-05-23,0.9896,0.9997,0.7573,0.9058
2021-05-24,0.9058,1.49,0.9058,1.079
2021-05-25,1.079,1.085,0.9373,1.018
2021-05-26,1.018,1.087,0.9857,1.08
2021-05-27,1.08,1.211,1.037,1.111
2021-05-28,1.111,1.118,0.9282,0.9741
2021-05-29,0.9741,1.05,0.92,0.9704
2021-05-30,0.9704,1.005,0.9175,0.9661
2021-05-31,0.9661,1.011,0.921,1.011
2021-06-01,1.011,1.011,0.9492,0.9738
2021-06-02,0.9738,1.037,0.964,1.01
2021-06-03,1.01,1.058,0.993,1.05
2021-06-04,1.05,1.081,0.9698,1.025
2021-06-05,1.025,1.048,0.95,0.9696
2021-06-06,0.9696,1.026,0.9663,1.002
2021-06-07,1.002,1.036,0.9184,0.9238
2021-06-08,0.9238,0.9361,0.8236,0.9141
2021-06-09,0.9141,0.936,0.86,0.9324
2021-06-10,0.9324,0.9438,0.8862,0.9207
2021-06-11,0.9207,1.0,0.88,0.8872
2021-06-12,0.8872,0.8877,0.8123,0.835
2021-06-13,0.835,0.91,0.826,0.8969
2021-06-14,0.8969,0.8997,0.8652,0.8993
2021-06-15,0.8993,0.9102,0.8678,0.8843
2021-06-16,0.8843,1.033,0.8843,0.9297
2021-06-17,0.9297,0.9342,0.881,0.898
2021-06-18,0.898,0.898,0.805,0.8261
2021-06-19,0.8261,0.8397,0.804,0.8166
2021-06-20,0.8166,0.8312,0.7447,0.8016
2021-06-21,0.8016,0.8016,0.587,0.587
2021-06-22,0.587,0.645,0.5,0.6041
2021-06-23,0.6041,0.6537,0.578,0.6484
2021-06-24,0.6484,0.7313,0.6098,0.7244
2021-06-25,0.7244,0.7514,0.6371,0.6439
2021-06-26,0.6439,0.6607,0.6032,0.6469
2021-06-27,0.6469,0.6944,0.6363,0.6896
2021-06-28,0.6896,0.7148,0.6675,0.7071
2021-06-29,0.7071,0.7642,0.7027,0.7539
2021-06-30,0.7539,0.799,0.7262,0.7919
2021-07-01,0.7919,0.8033,0.7333,0.7724
2021-07-02,0.7724,0.8827,0.7724,0.8073
2021-07-03,0.8073,0.8475,0.7789,0.845
2021-07-04,0.845,0.889,0.8049,0.8561
2021-07-05,0.8561,0.8632,0.79,0.8127
2021-07-06,0.8127,0.8745,0.8127,0.8745
2021-07-07,0.8745,1.03,0.871,0.9744
2021-07-08,0.9744,1.25,0.9744,1.204
2021-07-09,1.204,1.204,1.007,1.176
2021-07-10,1.176,1.328,1.101,1.227
2021-07-11,1.227,1.443,1.227,1.357
2021-07-12,1.357,1.376,1.187,1.193
2021-07-13,1.193,1.241,1.13,1.192
2021-07-14,1.192,1.268,1.146,1.238
2021-07-15,1.238,1.37,1.181,1.245
2021-07-16,1.245,1.321,1.086,1.092
2021-07-17,1.092,1.092,0.9997,1.02
2021-07-18,1.02,1.114,0.9823,1.02
2021-07-19,1.02,1.02,0.8622,0.917
2021-07-20,0.917,0.917,0.7726,0.8115
2021-07-21,0.8115,0.9676,0.7987,0.943
2021-07-22,0.943,1.106,0.943,1.048
2021-07-23,1.048,1.179,1.03,1.167
2021-07-24,1.167,1.29,1.167,1.211
2021-07-25,1.211,1.22,1.12,1.192
2021-07-26,1.192,1.196,1.12,1.144
2021-07-27,1.144,1.175,1.058,1.159
2021-07-28,1.159,1.182,1.101,1.122
2021-07-29,1.122,1.146,1.1,1.146
2021-07-30,1.146,1.31,1.086,1.24
2021-07-31,1.24,1.34,1.216,1.276
2021-08-01,1.276,1.276,1.2,1.211
2021-08-02,1.211,1.349,1.203,1.256
2021-08-03,1.256,1.536,1.256,1.336
2021-08-04,1.336,1.373,1.273,1.365
2021-08-05,1.365,1.365,1.275,1.34
2021-08-06,1.34,1.412,1.301,1.354
2021-08-07,1.354,1.435,1.33,1.387
2021-08-08,1.387,1.4,1.286,1.292
2021-08-09,1.292,1.356,1.28,1.338
2021-08-10,1.338,1.417,1.324,1.413
2021-08-11,1.413,1.477,1.408,1.433
2021-08-12,1.396,1.4,1.316,1.343
2021-08-13,1.343,1.416,1.34,1.413
2021-08-14,1.413,1.446,1.361,1.432
2021-08-15,1.432,1.432,1.35,1.421
2021-08-16,1.421,1.554,1.411,1.503
2021-08-17,1.503,1.55,1.373,1.373
2021-08-18,1.373,1.412,1.32,1.361
2021-08-19,1.361,1.393,1.293,1.387
2021-08-20,1.387,1.489,1.384,1.439
2021-08-21,1.439,1.518,1.439,1.458
2021-08-22,1.458,1.479,1.404,1.452
2021-08-23,1.452,1.503,1.443,1.503
2021-08-24,1.503,1.571,1.408,1.411
2021-08-25,1.411,1.533,1.364,1.483
2021-08-26,1.483,1.483,1.355,1.368
2021-08-27,1.368,1.428,1.32,1.428
2021-08-28,1.428,1.476,1.392,1.412
2021-08-29,1.412,1.5,1.381,1.5
2021-08-30,1.5,1.54,1.408,1.408
2021-08-31,1.408,1.532,1.39,1.47
2021-09-01,1.47,1.582,1.419,1.52
2021-09-02,1.52,1.76,1.498,1.602
2021-09-03,1.602,1.743,1.554,1.74
2021-09-04,1.74,1.786,1.634,1.763
2021-09-05,1.763,1.786,1.624,1.683
2021-09-06,1.683,1.76,1.624,1.696
2021-09-07,1.696,1.76,1.35,1.414
2021-09-08,1.414,1.578,1.3,1.5
2021-09-09,1.5,1.55,1.366,1.459
2021-09-10,1.459,1.56,1.35,1.452
2021-09-11,1.452,1.494,1.322,1.44
2021-09-12,1.44,1.517,1.381,1.452
2021-09-13,1.452,1.589,1.39,1.564
2021-09-14,1.564,1.571,1.466,1.556
2021-09-15,1.556,1.575,1.517,1.574
2021-09-16,1.574,1.574,1.472,1.511
2021-09-17,1.511,1.511,1.42,1.448
2021-09-18,1.448,1.482,1.431,1.468
2021-09-19,1.468,1.468,1.385,1.406
2021-09-20,1.406,1.409,1.177,1.192
2021-09-21,1.192,1.381,1.112,1.27
2021-09-22,1.27,1.411,1.201,1.375
2021-09-23,1.375,1.445,1.306,1.415
2021-09-24,1.415,1.415,1.21,1.277
2021-09-25,1.277,1.297,1.21,1.253
2021-09-26,1.253,1.294,1.17,1.244
2021-09-27,1.244,1.3,1.198,1.198
2021-09-28,1.198,1.22,1.127,1.137
2021-09-29,1.137,1.2,1.108,1.194
2021-09-30,1.194,1.218,1.149,1.2
2021-10-01,1.2,1.32,1.176,1.32
2021-10-02,1.32,1.364,1.312,1.326
2021-10-03,1.326,1.365,1.3,1.331
2021-10-04,1.331,1.443,1.281,1.435
2021-10-05,1.435,1.465,1.35,1.408
2021-10-06,1.408,1.447,1.338,1.375
2021-10-07,1.375,1.45,1.353,1.393
2021-10-08,1.393,1.483,1.39,1.43
2021-10-09,1.43,2.14,1.42,1.865
2021-10-10,1.865,2.667,1.71,2.033
2021-10-11,2.033,2.261,1.89,2.1
2021-10-12,2.1,2.2,1.889,2.059
2021-10-13,2.059,2.44,2.044,2.29
2021-10-14,2.29,2.39,2.12,2.203
2021-10-15,2.203,2.24,1.98,1.996
2021-10-16,1.996,2.036,1.925,1.965
2021-10-17,1.965,2.226,1.946,2.17
2021-10-18,2.17,2.808,2.17,2.574
2021-10-19,2.574,2.6,2.268,2.337
2021-10-20,2.337,2.437,2.208,2.403
2021-10-21,2.403,2.45,2.233,2.296
2021-10-22,2.296,2.318,2.168,2.191
