TIMESTAMP,DGB_OPEN_PRICE_USDT,DGB_HIGH_PRICE_USDT,DGB_LOW_PRICE_USDT,DGB_CLOSE_PRICE_USDT,DGB_FIRST_TRADE_PRICE_USDT,DGB_HIGH_TRADE_PRICE_USDT,DGB_LOW_TRADE_PRICE_USDT,DGB_LAST_TRADE_PRICE_USDT,DGB_TOTAL_TRADE_COUNT,DGB_TOTAL_TRADES_BUY,DGB_TOTAL_TRADES_SELL,DGB_VOLUME_USDT,DGB_QUOTE_VOLUME,DGB_VOLUME_BUY,DGB_QUOTE_VOLUME_BUY,DGB_VOLUME_SELL,DGB_QUOTE_VOLUME_SELL
2022-10-19,0.00882,0.00886,0.00834,0.0084,0.00884,0.00886,0.00834,0.0084,4078,1824,2254,69718587.6,600741.429344,28824211.3,247976.237079,40894376.3,352765.192265
2022-10-20,0.0084,0.00864,0.00833,0.00837,0.0084,0.00864,0.00833,0.00837,4280,1931,2349,54288114.2,461510.885785,22052097.8,187474.235035,32236016.4,274036.65075
2022-10-21,0.00837,0.00854,0.00808,0.00846,0.00837,0.00854,0.00808,0.00846,4745,2701,2044,66637699.3,555185.418907,30595931.2,254857.23953,36041768.1,300328.179377
2022-10-22,0.00846,0.00854,0.00838,0.00847,0.00846,0.00854,0.00838,0.00847,2655,1490,1165,32257773.8,272724.271941,16499360.9,139609.61596,15758412.9,133114.655981
2022-10-23,0.00847,0.00873,0.0083,0.00857,0.00848,0.00873,0.0083,0.00857,3774,2244,1530,62785655.8,532277.49421,33038785.9,280054.91685,29746869.9,252222.57736
2022-10-24,0.00857,0.00867,0.00833,0.00845,0.00857,0.00867,0.00833,0.00845,4012,1814,2198,52578125.9,445217.486317,21935725.0,185823.515977,30642400.9,259393.97034
2022-10-25,0.00845,0.00878,0.00837,0.00865,0.00845,0.00878,0.00837,0.00865,6156,3024,3132,88923106.9,763572.346363,42699510.2,366536.339004,46223596.7,397036.007359
2022-10-26,0.00865,0.00893,0.00863,0.00884,0.00867,0.00893,0.00863,0.00884,3951,2144,1807,57094660.5,503074.211266,26162479.7,230878.662293,30932180.8,272195.548973
2022-10-27,0.00884,0.00915,0.00866,0.0087,0.00884,0.00915,0.00866,0.0087,5699,2255,3444,81003384.3,720909.790928,38499928.3,342859.998252,42503456.0,378049.792676
2022-10-28,0.0087,0.00919,0.00863,0.00898,0.00867,0.00919,0.00863,0.00898,5428,2230,3198,76974184.3,685199.516175,34478944.8,306889.577639,42495239.5,378309.938536
2022-10-29,0.00898,0.00944,0.00897,0.00923,0.00897,0.00944,0.00897,0.00923,6975,3775,3200,86627846.7,796782.694965,46127878.4,424602.311235,40499968.3,372180.38373
2022-10-30,0.00923,0.00952,0.00899,0.00914,0.00923,0.00952,0.00899,0.00914,6206,2817,3389,78587691.7,727272.191184,33422841.6,310488.273478,45164850.1,416783.917706
2022-10-31,0.00914,0.00932,0.00893,0.00899,0.00916,0.00932,0.00893,0.00899,4997,2296,2701,72228316.9,657179.924538,35409440.6,322676.579792,36818876.3,334503.344746
2022-11-01,0.00899,0.00919,0.00878,0.00889,0.00899,0.00919,0.00878,0.00889,3227,1627,1600,44132306.6,396230.566964,21792784.9,195862.201161,22339521.7,200368.365803
2022-11-02,0.00889,0.00896,0.00848,0.00872,0.00888,0.00896,0.00848,0.00872,6434,3164,3270,99170095.8,867019.705196,51366041.2,450078.607095,47804054.6,416941.098101
2022-11-03,0.00872,0.0092,0.00871,0.00914,0.00872,0.0092,0.00871,0.00914,6900,4291,2609,81195552.5,733556.03259,42533093.3,384438.37737,38662459.2,349117.65522
2022-11-04,0.00914,0.011,0.00903,0.00993,0.00915,0.011,0.00903,0.00993,25823,15666,10157,314216567.6,3145138.998571,163400866.6,1638763.599308,150815701.0,1506375.399263
2022-11-05,0.00993,0.01034,0.00964,0.0099,0.00994,0.01034,0.00964,0.0099,9533,5137,4396,138067305.7,1390196.321642,65895790.5,664223.917443,72171515.2,725972.404199
2022-11-06,0.0099,0.01006,0.00923,0.0093,0.00992,0.01006,0.00923,0.0093,10518,5683,4835,103708257.1,1010773.631929,51429086.8,501373.225465,52279170.3,509400.406464
2022-11-07,0.0093,0.00948,0.00896,0.00909,0.0093,0.00948,0.00896,0.00909,6606,2694,3912,82424269.9,761544.872668,35677429.8,329704.130762,46746840.1,431840.741906
2022-11-08,0.00909,0.00925,0.007,0.00783,0.00913,0.00925,0.007,0.00783,19414,9331,10083,307770522.8,2514221.389213,147921290.4,1213189.047031,159849232.4,1301032.342182
2022-11-09,0.00783,0.00783,0.006,0.00652,0.00782,0.00782,0.006,0.00652,17924,8550,9374,296799918.3,2096217.265334,155110959.9,1097701.229937,141688958.4,998516.035397
2022-11-10,0.00652,0.00799,0.00644,0.00756,0.0065,0.00799,0.00644,0.00756,14134,7415,6719,196588357.2,1418866.596718,100128491.2,723868.942198,96459866.0,694997.65452
2022-11-11,0.00756,0.00764,0.00676,0.00735,0.00755,0.00764,0.00676,0.00735,7515,3477,4038,108548401.1,785637.763233,53018025.9,384184.611788,55530375.2,401453.151445
2022-11-12,0.00735,0.00736,0.00686,0.00693,0.00736,0.00736,0.00686,0.00693,5037,2436,2601,45838540.2,321770.07349,22960971.8,161164.096576,22877568.4,160605.976914
2022-11-13,0.00693,0.00711,0.00658,0.00674,0.00693,0.00711,0.00658,0.00674,6467,3510,2957,98505523.1,670058.266325,51919668.8,352896.19427,46585854.3,317162.072055
2022-11-14,0.00674,0.00689,0.00625,0.00683,0.00672,0.00689,0.00625,0.00683,7662,3603,4059,107702797.2,714429.857324,56533061.8,375051.57947,51169735.4,339378.277854
2022-11-15,0.00683,0.00727,0.00676,0.00706,0.00684,0.00727,0.00676,0.00706,4879,1880,2999,68852412.0,482999.510857,33652200.2,236114.587613,35200211.8,246884.923244
2022-11-16,0.00706,0.00717,0.00671,0.00693,0.00706,0.00717,0.00671,0.00693,3202,1749,1453,51206446.1,354580.719299,26016100.8,180228.493299,25190345.3,174352.226
2022-11-17,0.00693,0.00701,0.00679,0.00688,0.00693,0.00701,0.00679,0.00688,3152,1741,1411,54378543.5,375050.295021,30403742.9,209700.119158,23974800.6,165350.175863
2022-11-18,0.00688,0.00718,0.00681,0.00692,0.00689,0.00718,0.00681,0.00692,4991,3117,1874,64753887.6,451138.873212,32039626.8,223446.6807,32714260.8,227692.192512
2022-11-19,0.00692,0.00718,0.00684,0.00711,0.00692,0.00718,0.00684,0.00711,3389,1430,1959,47966178.5,335828.26337,21349904.9,149439.664004,26616273.6,186388.599366
2022-11-20,0.00711,0.00719,0.00662,0.00667,0.00711,0.00719,0.00662,0.00667,3856,1791,2065,65120204.7,450909.356466,28041439.1,193730.088173,37078765.6,257179.268293
2022-11-21,0.00667,0.00675,0.00645,0.00664,0.00667,0.00675,0.00645,0.00664,4771,2007,2764,77200016.2,510920.724203,34985075.7,231732.550191,42214940.5,279188.174012
2022-11-22,0.00664,0.00681,0.00646,0.00673,0.00663,0.00681,0.00646,0.00673,4076,1732,2344,53239875.5,354876.399127,27143790.1,181237.251891,26096085.4,173639.147236
2022-11-23,0.00673,0.00745,0.00668,0.00736,0.00673,0.00745,0.00668,0.00736,8864,4515,4349,165805954.3,1188835.760973,85809367.8,615266.069262,79996586.5,573569.691711
2022-11-24,0.00736,0.00749,0.00708,0.00739,0.00736,0.00749,0.00708,0.00739,5600,2803,2797,96940504.8,705863.721648,44275616.5,322373.344578,52664888.3,383490.37707
2022-11-25,0.00739,0.00796,0.00716,0.00745,0.0074,0.00796,0.00716,0.00745,8502,3719,4783,125167775.9,932356.114355,57563587.1,428128.206801,67604188.8,504227.907554
2022-11-26,0.00745,0.00764,0.00732,0.00738,0.00746,0.00764,0.00732,0.00738,4082,2128,1954,54875457.9,409891.570993,26068042.0,195058.27806,28807415.9,214833.292933
2022-11-27,0.00738,0.00782,0.00737,0.00757,0.00738,0.00782,0.00737,0.00757,4498,1991,2507,56640114.2,433607.498586,27319437.0,209314.6005,29320677.2,224292.898086
2022-11-28,0.00757,0.00764,0.00712,0.00726,0.00755,0.00764,0.00712,0.00726,5193,2572,2621,75932032.7,554432.836774,37651914.8,275261.438348,38280117.9,279171.398426
2022-11-29,0.00726,0.00767,0.00717,0.00733,0.00727,0.00767,0.00717,0.00733,4564,2064,2500,37686118.6,279359.744476,16894050.8,125419.286826,20792067.8,153940.45765
2022-11-30,0.00733,0.00774,0.00733,0.0077,0.00733,0.00774,0.00733,0.0077,4748,2795,1953,52812832.9,398691.0582,27764561.2,209715.67643,25048271.7,188975.38177
2022-12-01,0.0077,0.0078,0.00755,0.00772,0.00769,0.0078,0.00755,0.00772,3841,1744,2097,51806872.5,396646.30413,23673772.1,181521.97042,28133100.4,215124.33371
2022-12-02,0.00772,0.00787,0.0076,0.00783,0.00772,0.00787,0.0076,0.00783,4147,1923,2224,51520732.4,398692.425524,24707506.7,191294.645888,26813225.7,207397.779636
2022-12-03,0.00783,0.00794,0.00759,0.00764,0.00783,0.00794,0.00759,0.00764,4401,1921,2480,67364104.6,522865.130016,29760797.9,231065.87917,37603306.7,291799.250846
2022-12-04,0.00764,0.00785,0.00754,0.00775,0.00763,0.00785,0.00754,0.00775,5836,3131,2705,92739055.7,711386.554884,43833458.1,336332.105403,48905597.6,375054.449481
2022-12-05,0.00775,0.00788,0.00746,0.00756,0.00774,0.00788,0.00746,0.00756,3812,1933,1879,63982843.3,492234.023258,27111573.9,208409.278739,36871269.4,283824.744519
2022-12-06,0.00756,0.00783,0.00751,0.00768,0.00757,0.00783,0.00751,0.00768,4785,2497,2288,68789601.2,525996.665284,28918588.0,220920.898081,39871013.2,305075.767203
2022-12-07,0.00768,0.00768,0.0072,0.0073,0.00768,0.00768,0.0072,0.0073,4217,2157,2060,58950928.8,435176.348568,25947098.0,191667.791487,33003830.8,243508.557081
2022-12-08,0.0073,0.00747,0.00726,0.00744,0.00731,0.00747,0.00726,0.00744,3166,1526,1640,37396675.8,275229.985556,17187093.5,126601.440071,20209582.3,148628.545485
2022-12-09,0.00744,0.0076,0.00739,0.00751,0.00744,0.0076,0.00739,0.00751,3427,1526,1901,56187528.5,422150.164119,25555430.2,191998.987272,30632098.3,230151.176847
2022-12-10,0.00751,0.008,0.00747,0.00763,0.00751,0.008,0.00747,0.00763,6386,2917,3469,119687334.7,923158.929703,60609396.1,468282.760815,59077938.6,454876.168888
2022-12-11,0.00763,0.008,0.00761,0.0077,0.00762,0.008,0.00761,0.0077,4932,1880,3052,84462145.9,655567.4167,33305275.8,258698.168781,51156870.1,396869.247919
2022-12-12,0.0077,0.00783,0.0074,0.00775,0.0077,0.00783,0.0074,0.00775,3720,1732,1988,47737130.3,363827.37795,22589347.9,172244.346518,25147782.4,191583.031432
2022-12-13,0.00775,0.01026,0.00766,0.00798,0.00775,0.01026,0.00766,0.00798,44992,21987,23005,764583328.8,6767828.244375,384033343.4,3408295.495788,380549985.4,3359532.748587
2022-12-14,0.00798,0.01085,0.00795,0.00927,0.00798,0.01085,0.00795,0.00927,98282,46707,51575,1366797836.8,12921381.959734,672294447.8,6365485.462167,694503389.0,6555896.497567
2022-12-15,0.00927,0.00941,0.00859,0.00866,0.00926,0.00941,0.00859,0.00866,28780,14578,14202,423016136.3,3790423.097497,198374877.5,1778086.977458,224641258.8,2012336.120039
2022-12-16,0.00866,0.00958,0.00772,0.00785,0.00866,0.00958,0.00772,0.00785,19249,9391,9858,334823053.9,2906207.21985,156128063.6,1356078.029954,178694990.3,1550129.189896
2022-12-17,0.00785,0.00866,0.00776,0.00828,0.00784,0.00866,0.00776,0.00828,9871,4764,5107,184540935.4,1525185.430766,82968143.9,687862.029709,101572791.5,837323.401057
2022-12-18,0.00828,0.00832,0.00784,0.00813,0.00829,0.00832,0.00784,0.00813,6018,2931,3087,89930127.9,727850.359354,43599607.6,352581.507991,46330520.3,375268.851363
2022-12-19,0.00813,0.00868,0.0077,0.00814,0.00814,0.00868,0.0077,0.00814,15979,6830,9149,198770295.7,1648485.254081,84654051.4,702318.909028,114116244.3,946166.345053
2022-12-20,0.00814,0.00859,0.00801,0.0083,0.00814,0.00859,0.00801,0.0083,8621,4293,4328,106005531.0,885691.002031,48585717.7,405551.422864,57419813.3,480139.579167
2022-12-21,0.0083,0.00841,0.00803,0.00813,0.00829,0.00841,0.00803,0.00813,6899,3505,3394,93966392.1,772556.345766,42016551.3,345805.45676,51949840.8,426750.889006
2022-12-22,0.00813,0.00823,0.00786,0.00816,0.00812,0.00823,0.00786,0.00816,7956,3742,4214,117382503.9,942072.3913,53210076.4,427191.181568,64172427.5,514881.209732
2022-12-23,0.00816,0.00819,0.00789,0.00793,0.00817,0.00819,0.00789,0.00793,5044,2220,2824,82170168.1,657680.820111,36789917.9,294229.004724,45380250.2,363451.815387
2022-12-24,0.00793,0.00805,0.00774,0.00774,0.00793,0.00805,0.00774,0.00774,3658,1684,1974,52047045.6,409909.712181,22522005.3,177614.507997,29525040.3,232295.204184
2022-12-25,0.00774,0.00791,0.00755,0.00758,0.00775,0.00791,0.00755,0.00758,4050,2136,1914,64093076.2,496438.270153,27184659.9,210679.904595,36908416.3,285758.365558
2022-12-26,0.00758,0.00776,0.00754,0.00775,0.00759,0.00776,0.00754,0.00775,2961,1607,1354,43855719.4,334645.831505,22403116.0,170967.386128,21452603.4,163678.445377
2022-12-27,0.00775,0.00778,0.00746,0.0077,0.00776,0.00778,0.00746,0.0077,3145,1567,1578,45739592.8,348525.986832,21004044.9,159746.868069,24735547.9,188779.118763
2022-12-28,0.0077,0.0078,0.00742,0.00761,0.0077,0.0078,0.00742,0.00761,6606,2932,3674,107114536.9,818184.030937,48995143.5,374297.67535,58119393.4,443886.355587
2022-12-29,0.00761,0.00773,0.00748,0.00765,0.0076,0.00773,0.00748,0.00765,3992,1795,2197,55550712.9,423633.16668,26035349.2,198435.428224,29515363.7,225197.738456
2022-12-30,0.00765,0.00776,0.00757,0.0077,0.00765,0.00776,0.00757,0.0077,3533,1525,2008,41733483.1,320189.451899,16541308.1,127057.673836,25192175.0,193131.778063
2022-12-31,0.0077,0.00785,0.00767,0.0077,0.0077,0.00785,0.00767,0.0077,2454,1316,1138,29677060.1,229982.559863,13839614.6,107338.174805,15837445.5,122644.385058
2023-01-01,0.0077,0.00792,0.00766,0.00786,0.00769,0.00792,0.00766,0.00786,2712,1363,1349,38656739.8,302955.706286,20355805.4,159513.012494,18300934.4,143442.693792
2023-01-02,0.00786,0.00804,0.00775,0.00797,0.00787,0.00804,0.00775,0.00797,3380,1676,1704,51586320.6,408740.615249,28553102.7,226478.902452,23033217.9,182261.712797
2023-01-03,0.00797,0.00802,0.00777,0.0079,0.00798,0.00802,0.00777,0.0079,3067,1265,1802,51851736.8,409818.083835,21120861.8,167070.849639,30730875.0,242747.234196
2023-01-04,0.0079,0.0081,0.00789,0.00806,0.00789,0.0081,0.00789,0.00806,3777,1573,2204,50830985.2,406691.886417,23774635.1,190423.240844,27056350.1,216268.645573
2023-01-05,0.00806,0.00818,0.00796,0.00806,0.00805,0.00818,0.00796,0.00806,3737,1684,2053,45437150.7,366537.794163,21227474.2,171361.488653,24209676.5,195176.30551
2023-01-06,0.00806,0.00829,0.00788,0.00824,0.00805,0.00829,0.00788,0.00824,3408,1750,1658,59931624.3,481093.823407,27282734.2,219601.124798,32648890.1,261492.698609
2023-01-07,0.00824,0.00827,0.00813,0.00816,0.00824,0.00827,0.00813,0.00816,2195,964,1231,24294204.8,199147.994821,11037212.4,90547.575131,13256992.4,108600.41969
2023-01-08,0.00816,0.00833,0.00807,0.00829,0.00817,0.00833,0.00807,0.00829,3107,1633,1474,31496354.6,257555.976296,14780604.6,120889.904843,16715750.0,136666.071453
2023-01-09,0.00829,0.00889,0.00827,0.00863,0.0083,0.00889,0.00827,0.00863,7437,3877,3560,93295653.7,802092.251434,44101171.9,379085.437367,49194481.8,423006.814067
2023-01-10,0.00863,0.00885,0.00849,0.00872,0.00864,0.00885,0.00849,0.00872,6465,3420,3045,95387924.7,828511.83284,49493675.7,430063.615305,45894249.0,398448.217535
2023-01-11,0.00872,0.00901,0.0085,0.00892,0.0087,0.00901,0.0085,0.00892,4722,2157,2565,77364826.1,674285.051536,38249222.6,333965.729771,39115603.5,340319.321765
2023-01-12,0.00892,0.00952,0.00876,0.00936,0.00895,0.00952,0.00876,0.00936,10096,5093,5003,143201224.2,1307843.894504,63998697.5,585054.11151,79202526.7,722789.782994
2023-01-13,0.00936,0.00991,0.00916,0.00978,0.00936,0.00991,0.00916,0.00978,8261,4421,3840,131516709.8,1244665.213539,65785415.4,623974.303148,65731294.4,620690.910391
2023-01-14,0.00978,0.01029,0.0093,0.00981,0.00981,0.01029,0.0093,0.00981,19093,9343,9750,257174073.0,2524520.342465,124107933.3,1219308.493223,133066139.7,1305211.849242
2023-01-15,0.00981,0.0105,0.00965,0.01018,0.00981,0.0105,0.00965,0.01018,15298,7152,8146,218967946.0,2174396.920661,103141803.7,1024978.719933,115826142.3,1149418.200728
2023-01-16,0.01018,0.01052,0.00997,0.01019,0.01018,0.01052,0.00997,0.01019,11418,6030,5388,159987155.4,1647006.302078,79998841.2,824071.502214,79988314.2,822934.799864
2023-01-17,0.01019,0.01031,0.00994,0.00994,0.0102,0.01031,0.00994,0.00994,7398,3582,3816,100970447.8,1019232.078498,44369292.4,448142.032422,56601155.4,571090.046076
2023-01-18,0.00994,0.01015,0.0091,0.00922,0.00995,0.01015,0.0091,0.00922,12231,5552,6679,193838916.9,1876904.841762,87845464.5,849744.029746,105993452.4,1027160.812016
2023-01-19,0.00922,0.00949,0.00893,0.00915,0.00921,0.00949,0.00893,0.00915,8642,3806,4836,122700966.6,1125579.224765,52581580.8,481949.178307,70119385.8,643630.046458
2023-01-20,0.00915,0.00966,0.00891,0.00963,0.00914,0.00966,0.00891,0.00963,9846,5314,4532,136175037.1,1258428.881584,67295782.8,622654.004953,68879254.3,635774.876631
2023-01-21,0.00963,0.01042,0.00955,0.01008,0.00965,0.01042,0.00955,0.01008,20333,11036,9297,226060565.0,2285780.691317,104634613.5,1057211.440353,121425951.5,1228569.250964
2023-01-22,0.01008,0.01078,0.01008,0.01052,0.01009,0.01078,0.01008,0.01052,9814,4762,5052,133763739.8,1397615.582691,65551016.0,684755.470893,68212723.8,712860.111798
2023-01-23,0.01052,0.0108,0.01039,0.01069,0.01053,0.0108,0.01039,0.01069,8283,3649,4634,112061391.5,1184966.44244,49941030.1,528657.14842,62120361.4,656309.29402
2023-01-24,0.01069,0.01106,0.01027,0.01039,0.01069,0.01106,0.01027,0.01039,10569,4633,5936,143433140.5,1549605.009123,65911487.5,711514.251748,77521653.0,838090.757375
2023-01-25,0.01039,0.01105,0.01005,0.01078,0.01039,0.01105,0.01005,0.01078,8332,4148,4184,101558539.0,1058546.393995,47044527.3,491283.270627,54514011.7,567263.123368
2023-01-26,0.01078,0.01124,0.01077,0.01106,0.0108,0.01124,0.01077,0.01106,11398,5192,6206,150126825.7,1654842.148869,64637463.7,713643.145647,85489362.0,941199.003222
2023-01-27,0.01106,0.01126,0.01064,0.01113,0.01107,0.01126,0.01064,0.01113,7596,3736,3860,92815935.9,1017117.912895,37733721.8,414325.053538,55082214.1,602792.859357
2023-01-28,0.01113,0.01121,0.01054,0.01061,0.01114,0.01121,0.01054,0.01061,5281,2385,2896,74692809.9,808904.082653,34655274.7,375379.53322,40037535.2,433524.549433
2023-01-29,0.01061,0.01105,0.01057,0.01099,0.01062,0.01105,0.01057,0.01099,5961,3084,2877,95187970.6,1031261.597579,48683796.9,527518.786977,46504173.7,503742.810602
2023-01-30,0.01099,0.01118,0.00992,0.0103,0.011,0.01118,0.00992,0.0103,10420,5252,5168,141156510.4,1481846.965808,64459399.1,676118.591043,76697111.3,805728.374765
2023-01-31,0.0103,0.01059,0.0102,0.01046,0.0103,0.01059,0.0102,0.01046,7074,3942,3132,87935439.0,912984.939839,37539424.8,389869.658162,50396014.2,523115.281677
2023-02-01,0.01046,0.01094,0.0099,0.01087,0.01044,0.01094,0.0099,0.01087,11010,6251,4759,136160102.8,1413701.872269,63486280.6,660491.718475,72673822.2,753210.153794
2023-02-02,0.01087,0.01148,0.01076,0.0108,0.01088,0.01148,0.01076,0.0108,17733,8303,9430,206269819.3,2301807.44311,86745433.1,969740.524711,119524386.2,1332066.918399
2023-02-03,0.0108,0.01129,0.01068,0.01121,0.01081,0.01129,0.01068,0.01121,9142,3981,5161,111066888.0,1217663.628412,45816872.1,502415.626962,65250015.9,715248.00145
2023-02-04,0.01121,0.01137,0.01102,0.01108,0.01121,0.01137,0.01102,0.01108,8142,3896,4246,82821256.1,929739.704816,38328526.9,430507.449761,44492729.2,499232.255055
2023-02-05,0.01108,0.01118,0.01033,0.01052,0.01109,0.01118,0.01033,0.01052,9749,4215,5534,114331014.4,1224361.295851,54096934.3,579781.837534,60234080.1,644579.458317
2023-02-06,0.01052,0.01075,0.01023,0.01035,0.01053,0.01075,0.01023,0.01035,6347,3298,3049,80696417.2,848983.827891,44080438.1,464008.813938,36615979.1,384975.013953
2023-02-07,0.01035,0.01165,0.01031,0.01144,0.01033,0.01165,0.01031,0.01144,13306,6294,7012,221412559.8,2447813.949037,121747793.2,1339845.616829,99664766.6,1107968.332208
2023-02-08,0.01144,0.01164,0.01073,0.01106,0.01145,0.01164,0.01073,0.01106,10819,5219,5600,130664967.1,1469137.800961,59205234.8,665474.496996,71459732.3,803663.303965
2023-02-09,0.01106,0.01129,0.00957,0.00989,0.01108,0.01129,0.00957,0.00989,28208,12355,15853,506562477.8,5255663.376428,220138979.4,2285718.064291,286423498.4,2969945.312137
2023-02-10,0.00989,0.00996,0.00962,0.00976,0.0099,0.00996,0.00962,0.00976,8836,4420,4416,138374397.0,1354595.292206,67880678.3,664460.593445,70493718.7,690134.698761
2023-02-11,0.00976,0.00997,0.00972,0.00992,0.00976,0.00997,0.00972,0.00992,7386,4701,2685,109382513.9,1076399.777432,58328731.3,574113.306152,51053782.6,502286.47128
2023-02-12,0.00992,0.01019,0.00967,0.00978,0.00992,0.01019,0.00967,0.00978,6304,3130,3174,105588121.3,1049032.929879,53018039.0,526326.934222,52570082.3,522705.995657
2023-02-13,0.00978,0.00988,0.0093,0.00965,0.00977,0.00988,0.0093,0.00965,10110,5026,5084,158610697.7,1515298.082224,77711278.5,742342.131294,80899419.2,772955.95093
2023-02-14,0.00965,0.00995,0.0094,0.00992,0.00963,0.00995,0.0094,0.00992,9662,4923,4739,119650028.1,1159279.750293,63373408.7,615051.222542,56276619.4,544228.527751
2023-02-15,0.00992,0.01072,0.00981,0.01072,0.00992,0.01072,0.00981,0.01072,8739,4795,3944,155727284.3,1592521.502587,77948836.8,799714.79827,77778447.5,792806.704317
2023-02-16,0.01072,0.01111,0.01023,0.01027,0.01071,0.01111,0.01023,0.01027,13499,6236,7263,209581880.6,2262425.177329,97472528.4,1054230.64278,112109352.2,1208194.534549
2023-02-17,0.01027,0.01102,0.01022,0.01087,0.01025,0.01102,0.01022,0.01087,9704,4442,5262,146831929.0,1573573.254598,65156400.6,698662.988558,81675528.4,874910.26604
2023-02-18,0.01087,0.01126,0.01082,0.01094,0.01087,0.01126,0.01082,0.01094,9836,5196,4640,137476256.9,1519123.041594,62077517.8,685797.473676,75398739.1,833325.567918
2023-02-19,0.01094,0.01128,0.01081,0.011,0.01093,0.01128,0.01081,0.011,12760,7229,5531,165659653.2,1835544.312354,84575579.3,937655.952012,81084073.9,897888.360342
2023-02-20,0.011,0.0117,0.01066,0.01167,0.011,0.0117,0.01066,0.01167,13724,6425,7299,181498371.5,2067131.210696,88778179.9,1012484.502077,92720191.6,1054646.708619
2023-02-21,0.01167,0.01366,0.01148,0.01217,0.01167,0.01366,0.01148,0.01217,55958,27257,28701,922142609.7,11394491.736161,442416327.2,5468007.63529,479726282.5,5926484.100871
2023-02-22,0.01217,0.01237,0.01152,0.01226,0.01218,0.01237,0.01152,0.01226,17044,9551,7493,233104173.5,2778086.604743,111385181.1,1328953.525134,121718992.4,1449133.079609
2023-02-23,0.01226,0.01268,0.01197,0.01211,0.01226,0.01268,0.01197,0.01211,12111,5819,6292,160679967.0,1980303.832802,71932474.8,886833.503626,88747492.2,1093470.329176
2023-02-24,0.01211,0.01232,0.01123,0.01145,0.0121,0.01232,0.01123,0.01145,12689,6202,6487,149762728.5,1766905.659799,64468659.7,762125.117416,85294068.8,1004780.542383
2023-02-25,0.01145,0.01147,0.0107,0.01126,0.01145,0.01147,0.0107,0.01126,7489,3718,3771,113834174.3,1268290.065172,53606837.5,596703.345925,60227336.8,671586.719247
2023-02-26,0.01126,0.01172,0.01119,0.01168,0.01127,0.01172,0.01119,0.01168,7086,4542,2544,84545987.4,971969.588985,45470295.2,523330.538144,39075692.2,448639.050841
2023-02-27,0.01168,0.01175,0.01121,0.0114,0.01166,0.01175,0.01121,0.0114,6873,3683,3190,68799526.9,789989.802495,33430088.7,384134.527322,35369438.2,405855.275173
2023-02-28,0.0114,0.01151,0.01088,0.01096,0.01141,0.01151,0.01088,0.01096,8128,4396,3732,95633675.9,1073093.545648,46700712.5,524306.546243,48932963.4,548786.999405
2023-03-01,0.01096,0.01153,0.01094,0.01144,0.01097,0.01153,0.01094,0.01144,7287,3414,3873,93406552.5,1060982.381173,41998817.3,476851.88545,51407735.2,584130.495723
2023-03-02,0.01144,0.01153,0.01095,0.01122,0.01144,0.01153,0.01095,0.01122,5830,2439,3391,74654533.7,831996.431786,32667915.0,363901.162452,41986618.7,468095.269334
2023-03-03,0.01122,0.01122,0.01013,0.01048,0.01121,0.01122,0.01013,0.01048,9943,5480,4463,133352524.6,1397489.089344,62762314.1,658098.393552,70590210.5,739390.695792
2023-03-04,0.01048,0.01058,0.01,0.01026,0.01047,0.01058,0.01,0.01026,4612,1958,2654,61912375.6,639866.934535,29412618.0,303863.23708,32499757.6,336003.697455
2023-03-05,0.01026,0.01051,0.01023,0.01031,0.01027,0.01051,0.01023,0.01031,4132,1765,2367,59167829.0,613902.546218,26809996.5,277948.173842,32357832.5,335954.372376
2023-03-06,0.01031,0.01039,0.01003,0.01025,0.0103,0.01039,0.01003,0.01025,5633,3216,2417,65859885.1,672332.711209,31859372.0,325356.208834,34000513.1,346976.502375
2023-03-07,0.01025,0.01038,0.00987,0.01015,0.01027,0.01038,0.00987,0.01015,6407,3484,2923,70839687.3,717542.822682,35129949.0,356092.459801,35709738.3,361450.362881
2023-03-08,0.01015,0.01019,0.0095,0.00963,0.01015,0.01019,0.0095,0.00963,7695,3850,3845,108805552.3,1072568.719072,51483297.7,507432.377267,57322254.6,565136.341805
2023-03-09,0.00963,0.00997,0.00872,0.009,0.00963,0.00997,0.00872,0.009,9891,4888,5003,133704190.2,1252323.788034,57572928.6,538522.850139,76131261.6,713800.937895
2023-03-10,0.009,0.00904,0.00843,0.00876,0.00898,0.00904,0.00843,0.00876,10431,4825,5606,157867083.0,1383290.256888,67258667.6,588856.54746,90608415.4,794433.709428
2023-03-11,0.00876,0.00902,0.00836,0.00875,0.00877,0.00902,0.00836,0.00875,6418,3483,2935,79702040.4,685493.312711,42998538.2,370512.239814,36703502.2,314981.072897
2023-03-12,0.00875,0.00964,0.00861,0.00962,0.00875,0.00964,0.00861,0.00962,5925,3359,2566,88653869.8,790923.372274,50061640.3,446553.263973,38592229.5,344370.108301
2023-03-13,0.00962,0.0103,0.00935,0.01018,0.00962,0.0103,0.00935,0.01018,10597,5568,5029,177167032.1,1742149.080392,94483283.3,928357.319038,82683748.8,813791.761354
2023-03-14,0.01018,0.01088,0.01005,0.01023,0.01018,0.01088,0.01005,0.01023,14223,7285,6938,221874772.5,2309460.446924,97585679.7,1017963.867391,124289092.8,1291496.579533
