TIMESTAMP,SAMS_OPEN_PRICE_USD,SAMS_HIGH_PRICE_USD,SAMS_LOW_PRICE_USD,SAMS_CLOSE_PRICE_USD,SAMS_VOLUME_USD,SAMS_DIVIDENDS_USD,SAMS_STOCK_SPLITS_USD
2025-05-21 00:00:00+00:00,0.00014099999680183828,0.00014400000509340316,0.00014000000373926014,0.00014200000441633165,167,0.0,0.0
2025-05-22 00:00:00+00:00,0.00014200000441633165,0.00014800000644754618,0.00014200000441633165,0.00014800000644754618,0,0.0,0.0
2025-05-23 00:00:00+00:00,0.00014800000644754618,0.00014899999951012433,0.0001429999974789098,0.0001429999974789098,0,0.0,0.0
2025-05-24 00:00:00+00:00,0.0001429999974789098,0.0001429999974789098,0.00013800000306218863,0.00013800000306218863,2,0.0,0.0
2025-05-25 00:00:00+00:00,0.00013800000306218863,0.00013800000306218863,0.00010299999848939478,0.00010399999882793054,1152,0.0,0.0
2025-05-26 00:00:00+00:00,0.00010399999882793054,0.00011100000119768083,0.00010399999882793054,0.00011000000085914508,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,0.00010900000052060932,0.00010900000052060932,0,0.0,0.0
2025-05-28 00:00:00+00:00,0.00010900000052060932,0.00011300000187475234,0.00010900000052060932,0.00011100000119768083,0,0.0,0.0
2025-05-29 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,0.00011000000085914508,0.00011000000085914508,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,0.00010299999848939478,0.00010399999882793054,0,0.0,0.0
2025-05-31 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,0.00010199999815085903,0.00010199999815085903,0,0.0,0.0
2025-06-01 00:00:00+00:00,0.00010217680392088369,0.00010217680392088369,0.00010217680392088369,0.00010217680392088369,1,0.0,0.0
