TIMESTAMP,QTUM_CLOSE_PRICE_USD,QTUM_OPEN_PRICE_USD,QTUM_HIGH_PRICE_USD,QTUM_LOW_PRICE_USD
2020-09-02,3.2387,3.5201,3.7747,3.0998
2020-09-03,2.3936,3.2387,3.2953,2.2114
2020-09-04,2.5805,2.3936,2.6644,2.2641
2020-09-05,2.3416,2.5804,2.6535,2.232
2020-09-06,2.4236,2.3416,2.4693,2.1923
2020-09-07,2.4108,2.4236,2.5252,2.2406
2020-09-08,2.3575,2.4104,2.5023,2.2578
2020-09-09,2.439,2.3574,2.5281,2.2826
2020-09-10,2.6214,2.4392,2.6497,2.4361
2020-09-11,2.8151,2.6214,2.8222,2.5035
2020-09-12,2.8542,2.8151,2.9364,2.7327
2020-09-13,2.6478,2.8539,2.8759,2.5458
2020-09-14,2.6367,2.6478,2.7379,2.5596
2020-09-15,2.4655,2.6378,2.6835,2.4291
2020-09-16,2.4106,2.4657,2.5863,2.2677
2020-09-17,2.5656,2.4048,2.615,2.385
2020-09-18,2.8037,2.566,2.925,2.5203
2020-09-19,2.631,2.8037,2.8037,2.6067
2020-09-20,2.5205,2.631,2.6533,2.4442
2020-09-21,2.2628,2.5205,2.6183,2.2128
2020-09-22,2.3414,2.2628,2.3426,2.1778
2020-09-23,2.1707,2.3414,2.3688,2.1661
2020-09-24,2.3183,2.1735,2.3458,2.145
2020-09-25,2.3601,2.3183,2.412,2.2298
2020-09-26,2.3948,2.3604,2.4176,2.3226
2020-09-27,2.3701,2.3972,2.4507,2.3078
2020-09-28,2.426,2.3701,2.5846,2.3701
2020-09-29,2.433,2.4202,2.4838,2.347
2020-09-30,2.4335,2.433,2.4715,2.3691
2020-10-01,2.3683,2.4335,2.5254,2.3239
2020-10-02,2.288,2.3683,2.395,2.1869
2020-10-03,2.2975,2.288,2.3442,2.2695
2020-10-04,2.3067,2.2975,2.3285,2.2418
2020-10-05,2.2992,2.306,2.3716,2.2472
2020-10-06,2.1719,2.2998,2.3287,2.159
2020-10-07,2.1958,2.1719,2.2073,2.0811
2020-10-08,2.2489,2.1941,2.2813,2.1356
2020-10-09,2.3299,2.2491,2.349,2.2055
2020-10-10,2.3006,2.3299,2.3914,2.2836
2020-10-11,2.3546,2.3008,2.3901,2.2859
2020-10-12,2.3456,2.3545,2.4129,2.2911
2020-10-13,2.3306,2.345,2.4089,2.2941
2020-10-14,2.2547,2.3306,2.3665,2.2384
2020-10-15,2.2304,2.2547,2.2547,2.18
2020-10-16,2.1662,2.2304,2.2437,2.1077
2020-10-17,2.1788,2.1658,2.2054,2.1446
2020-10-18,2.2141,2.1788,2.2195,2.1763
2020-10-19,2.2109,2.2141,2.2308,2.163
2020-10-20,2.1451,2.2112,2.2141,2.1267
2020-10-21,2.2851,2.1451,2.3138,2.1378
2020-10-22,2.3396,2.2851,2.392,2.2826
2020-10-23,2.2898,2.3381,2.3384,2.2334
2020-10-24,2.3104,2.2901,2.3315,2.2739
2020-10-25,2.2278,2.3104,2.3107,2.2075
2020-10-26,2.1721,2.2279,2.2629,2.1362
2020-10-27,2.1939,2.1729,2.2144,2.1593
2020-10-28,2.0789,2.1939,2.216,2.0507
2020-10-29,2.0322,2.0789,2.1119,2.0096
2020-10-30,1.9442,2.0322,2.058,1.8883
2020-10-31,1.9608,1.9438,1.9943,1.9328
2020-11-01,2.0053,1.9608,2.0101,1.9419
2020-11-02,1.9231,2.0056,2.0526,1.9185
2020-11-03,1.8672,1.9226,1.9237,1.8026
2020-11-04,1.8293,1.867,1.8696,1.7473
2020-11-05,1.9289,1.8298,1.9419,1.8128
2020-11-06,2.0705,1.9294,2.0801,1.924
2020-11-07,1.9493,2.0708,2.1848,1.927
2020-11-08,2.0266,1.949,2.0517,1.9318
2020-11-09,1.9872,2.0271,2.0456,1.9344
2020-11-10,2.0046,1.987,2.0319,1.9511
2020-11-11,2.0537,2.0046,2.138,2.0029
2020-11-12,2.0295,2.0537,2.1234,2.0052
2020-11-13,2.0901,2.0285,2.0959,2.0117
2020-11-14,2.038,2.0908,2.1012,2.0086
2020-11-15,1.976,2.0374,2.0748,1.9359
2020-11-16,2.0722,1.9754,2.0863,1.9631
2020-11-17,2.203,2.0719,2.2108,2.0719
2020-11-18,2.1478,2.2033,2.2383,2.0771
2020-11-19,2.2504,2.1489,2.3143,2.0825
2020-11-20,2.3602,2.2511,2.44,2.2511
2020-11-21,2.6953,2.3619,2.71,2.3536
2020-11-22,2.5595,2.694,2.7384,2.3928
2020-11-23,2.7938,2.5592,2.8003,2.4947
2020-11-24,3.0799,2.7933,3.1819,2.7322
2020-11-25,2.9256,3.0798,3.2777,2.8305
2020-11-26,2.5247,2.9257,3.0061,2.3034
2020-11-27,2.6014,2.5233,2.6227,2.3867
2020-11-28,2.689,2.6005,2.753,2.522
2020-11-29,2.733,2.6893,2.8393,2.5979
2020-11-30,2.9315,2.7338,3.0628,2.7336
2020-12-01,2.7154,2.9314,3.0201,2.6852
2020-12-02,2.7877,2.7163,2.8377,2.685
2020-12-03,2.8768,2.7877,2.9811,2.7846
2020-12-04,2.5927,2.8765,2.902,2.5458
2020-12-05,2.7188,2.5932,2.7368,2.5615
2020-12-06,2.6534,2.7188,2.7524,2.5858
2020-12-07,2.6123,2.6521,2.692,2.5659
2020-12-08,2.4101,2.612,2.6173,2.3778
2020-12-09,2.4913,2.4089,2.5068,2.2945
2020-12-10,2.4295,2.4896,2.5065,2.3613
2020-12-11,2.3379,2.43,2.4403,2.3164
2020-12-12,2.4676,2.338,2.4805,2.335
2020-12-13,2.5566,2.4683,2.6115,2.454
2020-12-14,2.5179,2.5568,2.5569,2.4632
2020-12-15,2.5855,2.5181,2.6549,2.4564
2020-12-16,2.7664,2.5851,2.7736,2.5222
2020-12-17,2.6894,2.7667,2.8412,2.6581
2020-12-18,2.7394,2.6894,2.7856,2.6312
2020-12-19,2.8117,2.7392,2.9382,2.7245
2020-12-20,2.8025,2.8119,2.9142,2.7208
2020-12-21,2.5984,2.8021,2.8649,2.5613
2020-12-22,2.5774,2.5958,2.6256,2.4278
2020-12-23,2.0966,2.5772,2.5906,1.8859
2020-12-24,2.3093,2.0964,2.3226,2.026
2020-12-25,2.2893,2.3098,2.39,2.2275
2020-12-26,2.2618,2.2892,2.3077,2.1642
2020-12-27,2.275,2.2606,2.3995,2.1489
2020-12-28,2.3832,2.2754,2.4406,2.2595
2020-12-29,2.2715,2.3825,2.4376,2.1338
2020-12-30,2.215,2.2719,2.2944,2.1769
2020-12-31,2.2197,2.2154,2.2567,2.1511
2021-01-01,2.2673,2.2219,2.3635,2.2017
2021-01-02,2.2482,2.2679,2.2906,2.1903
2021-01-03,2.4635,2.2486,2.4905,2.2009
2021-01-04,2.5148,2.4643,2.7,2.2537
2021-01-05,2.6114,2.5142,2.6495,2.3903
2021-01-06,2.9807,2.6126,2.9958,2.5388
2021-01-07,2.8878,2.9807,3.1341,2.7751
2021-01-08,2.8616,2.8878,2.9775,2.6363
2021-01-09,3.2278,2.8616,3.3126,2.7791
2021-01-10,3.3912,3.2285,3.7095,2.8989
2021-01-11,2.8948,3.3923,3.4727,2.5549
2021-01-12,2.748,2.895,2.9636,2.6618
2021-01-13,2.9476,2.7491,3.0082,2.6747
2021-01-14,3.0185,2.9483,3.1163,2.8201
2021-01-15,2.9461,3.0187,3.2192,2.7325
2021-01-16,3.0567,2.9448,3.2455,2.9034
2021-01-17,3.1814,3.0533,3.277,2.8598
2021-01-18,3.2977,3.1815,3.3711,3.0504
2021-01-19,3.1579,3.2987,3.4216,3.1377
2021-01-20,3.236,3.158,3.2819,2.973
2021-01-21,2.7361,3.2382,3.2566,2.6775
2021-01-22,2.921,2.737,3.0493,2.5727
2021-01-23,3.9263,2.9217,3.9954,2.8875
2021-01-24,3.5458,3.926,4.1779,3.4311
2021-01-25,3.2832,3.5457,3.6681,3.2612
2021-01-26,3.4341,3.2834,3.4659,3.2204
2021-01-27,3.1143,3.4341,3.4488,3.0095
2021-01-28,3.2733,3.1143,3.3879,3.032
2021-01-29,3.3071,3.2733,3.6611,3.2416
2021-01-30,3.2958,3.3059,3.3459,3.1466
2021-01-31,3.2807,3.2971,3.5362,3.1815
2021-02-01,3.4676,3.2809,3.5153,3.1801
2021-02-02,3.5437,3.4685,3.6088,3.3535
2021-02-03,3.6941,3.5434,3.7642,3.4481
2021-02-04,3.5058,3.6909,3.7315,3.3608
2021-02-05,3.8543,3.5055,3.9847,3.4841
2021-02-06,4.4199,3.8543,4.5868,3.6495
2021-02-07,4.2473,4.4218,4.4421,3.9615
2021-02-08,4.7344,4.2471,4.8071,4.0848
2021-02-09,5.0095,4.7348,5.2418,4.5464
2021-02-10,7.512,5.0126,7.7283,4.9931
2021-02-11,7.4159,7.5173,8.8052,7.1979
2021-02-12,7.3421,7.4171,8.2351,6.8677
2021-02-13,7.7231,7.3433,7.7838,6.9839
2021-02-14,6.9959,7.7298,7.7582,6.8103
2021-02-15,6.4154,6.998,7.1225,5.4997
2021-02-16,6.4178,6.4154,6.7695,6.1277
2021-02-17,6.6412,6.4249,6.7651,5.9956
2021-02-18,7.1335,6.6402,7.3017,6.6402
2021-02-19,7.252,7.1375,7.5027,6.7464
2021-02-20,6.6969,7.2582,7.3721,6.417
2021-02-21,7.119,6.696,7.2992,6.5408
2021-02-22,6.3822,7.1197,7.1424,5.4314
2021-02-23,5.1478,6.3861,6.4249,4.282
2021-02-24,5.3083,5.1479,5.6102,4.8821
2021-02-25,5.1315,5.3079,5.7966,5.0785
2021-02-26,5.1851,5.129,5.3543,4.7097
2021-02-27,5.2635,5.1844,5.7381,5.1385
2021-02-28,4.8462,5.2664,5.3639,4.5318
2021-03-01,5.268,4.8489,5.2766,4.8262
2021-03-02,5.1899,5.2672,5.3806,4.959
2021-03-03,5.3565,5.1903,5.5252,5.1336
2021-03-04,5.6758,5.3506,5.9044,5.2339
2021-03-05,6.5729,5.6763,6.6137,5.2616
2021-03-06,6.3255,6.5752,6.6515,5.9183
2021-03-07,6.3408,6.3267,6.5445,6.1129
2021-03-08,6.3043,6.3425,6.3994,6.0101
2021-03-09,6.56,6.3035,6.6165,6.1889
2021-03-10,6.2305,6.56,6.5679,6.0522
2021-03-11,6.1296,6.231,6.2761,5.875
2021-03-12,5.8435,6.137,6.1631,5.7122
2021-03-13,6.122,5.8422,6.2069,5.5872
2021-03-14,5.836,6.1222,6.2818,5.7963
2021-03-15,5.9491,5.8329,6.1869,5.4866
2021-03-16,6.3729,5.9473,6.4231,5.6452
2021-03-17,6.2081,6.3733,6.432,5.8799
2021-03-18,6.3697,6.2068,6.6962,6.0829
2021-03-19,7.0099,6.3685,7.5471,6.1791
2021-03-20,6.6302,7.0018,7.3494,6.6037
2021-03-21,6.5922,6.6343,6.8023,6.3884
2021-03-22,6.5421,6.5945,7.0958,6.4347
2021-03-23,7.014,6.5413,7.0973,6.3319
2021-03-24,7.2318,7.0067,8.5505,6.7768
2021-03-25,8.2142,7.2331,8.761,6.7471
2021-03-26,8.6326,8.2159,9.5091,8.1815
2021-03-27,8.5502,8.6344,9.1783,8.1995
2021-03-28,8.2062,8.5541,8.5717,7.9213
2021-03-29,8.7635,8.2068,8.8482,7.9518
2021-03-30,8.76,8.7626,9.1834,8.6461
2021-03-31,9.3809,8.7597,9.6128,8.1255
2021-04-01,10.0262,9.38,10.9258,9.38
2021-04-02,10.1852,10.0261,10.4746,9.7834
2021-04-03,9.7432,10.181,11.425,9.7296
2021-04-04,10.7696,9.7416,10.9878,9.6087
2021-04-05,11.8328,10.7737,12.1423,10.6827
2021-04-06,15.2411,11.8312,15.3141,11.7768
2021-04-07,15.6331,15.2439,17.9626,13.6513
2021-04-08,16.8783,15.6251,16.902,14.3625
2021-04-09,15.745,16.8551,16.8551,15.0964
2021-04-10,15.8586,15.743,16.502,14.9238
2021-04-11,14.9501,15.8763,15.9238,14.5776
2021-04-12,14.5254,14.9493,16.2321,14.3857
2021-04-13,15.0629,14.5301,15.5219,14.1987
2021-04-14,15.8851,15.0634,16.8783,14.7123
2021-04-15,17.5957,15.9047,17.9874,15.1133
2021-04-16,18.3487,17.6021,19.0958,15.6623
2021-04-17,17.2647,18.3532,19.4233,17.0293
2021-04-18,18.2953,17.2543,18.544,12.0391
2021-04-19,18.3473,18.3059,20.9945,17.5075
2021-04-20,17.4746,18.2809,18.6189,16.3102
2021-04-21,15.7885,17.4855,17.4982,15.6793
2021-04-22,13.3917,15.7915,16.3254,13.314
2021-04-23,13.0544,13.3843,13.6591,10.0131
2021-04-24,11.6593,13.0585,13.1282,11.5011
2021-04-25,11.9336,11.6672,13.1236,11.1189
2021-04-26,14.0161,11.9328,14.0203,11.741
2021-04-27,14.9287,14.0174,15.2278,13.8365
2021-04-28,14.3588,14.9252,15.5394,13.3675
2021-04-29,14.1987,14.3586,14.6848,13.6481
2021-04-30,15.0279,14.2053,15.1759,13.9148
2021-05-01,15.1369,15.0195,15.2154,14.3926
2021-05-02,15.2256,15.1397,16.1386,14.7076
2021-05-03,15.7462,15.2253,16.2252,15.1764
2021-05-04,14.1054,15.7467,15.7591,13.9168
2021-05-05,17.7827,14.1473,17.7989,14.1473
2021-05-06,24.7048,17.7799,26.0974,17.2833
2021-05-07,26.5885,24.7067,35.0077,23.1584
2021-05-08,25.5659,26.6592,26.9262,23.4192
2021-05-09,27.2439,25.5814,30.4469,24.8557
2021-05-10,23.4965,27.2657,28.2445,21.7917
2021-05-11,26.5093,23.5109,26.6343,21.8367
2021-05-12,19.7143,26.5182,26.7906,19.4383
2021-05-13,20.739,19.9657,21.7345,18.4602
2021-05-14,21.9487,20.7472,22.7243,20.0193
2021-05-15,19.9015,21.9497,22.1889,19.6044
2021-05-16,19.3065,19.8975,21.8228,18.2134
2021-05-17,17.3969,19.3067,19.3279,16.2438
2021-05-18,18.096,17.389,18.6581,16.8924
2021-05-19,10.9079,18.0672,18.1436,7.6338
2021-05-20,13.6722,10.9056,13.712,9.7073
2021-05-21,11.104,13.5955,14.0448,9.6694
2021-05-22,9.6807,11.1029,11.1393,9.2083
2021-05-23,8.1292,9.6935,10.7437,6.4031
2021-05-24,11.2652,8.1269,11.3834,7.6515
2021-05-25,11.6101,11.2602,12.8606,10.6576
2021-05-26,12.6001,11.5943,12.8153,11.2975
2021-05-27,14.4547,12.6036,14.9163,12.2121
2021-05-28,12.1189,14.4633,14.4633,11.3145
2021-05-29,11.2441,12.1245,12.8825,10.5039
2021-05-30,11.4076,11.2498,11.8822,10.2644
2021-05-31,12.4444,11.407,12.4444,10.7887
2021-06-01,11.847,12.4148,12.6027,11.3263
2021-06-02,12.095,11.8528,12.3841,11.3864
2021-06-03,12.3979,12.0895,12.7572,11.8803
2021-06-04,11.29,12.4099,12.5885,10.8064
2021-06-05,10.9229,11.2854,11.7447,10.5527
2021-06-06,11.0645,10.9233,11.1864,10.7136
2021-06-07,9.6908,11.0591,11.2622,9.562
2021-06-08,9.3822,9.6893,9.8922,8.3912
2021-06-09,9.9289,9.3802,9.9477,8.777
2021-06-10,9.7186,9.9299,10.6527,9.3977
2021-06-11,9.0623,9.7114,9.8227,8.9169
2021-06-12,8.575,9.0598,9.0642,8.2536
2021-06-13,9.2529,8.5763,9.2786,8.3314
2021-06-14,9.4241,9.251,9.4886,8.8645
2021-06-15,9.2607,9.4285,9.5977,9.0744
2021-06-16,8.6924,9.2604,9.2604,8.6159
2021-06-17,8.6321,8.6903,9.0438,8.4555
2021-06-18,8.0208,8.6349,8.6357,7.7697
2021-06-19,7.6875,8.0246,8.0931,7.6586
2021-06-20,7.5523,7.6857,7.6902,6.9096
2021-06-21,5.4824,7.5494,7.5973,5.4034
2021-06-22,4.9858,5.4797,5.8841,4.4456
2021-06-23,5.8922,4.9893,6.071,4.7735
2021-06-24,6.1733,5.8964,6.2473,5.5291
2021-06-25,5.5296,6.1744,6.5063,5.4197
2021-06-26,5.8212,5.5291,5.8619,5.2528
2021-06-27,6.1478,5.8218,6.2534,5.7013
2021-06-28,6.3158,6.1479,6.4365,5.9941
2021-06-29,7.5344,6.3167,7.673,6.3081
2021-06-30,7.6718,7.5554,7.9434,6.8152
2021-07-01,7.0887,7.6727,7.6762,6.8345
2021-07-02,7.0714,7.0842,7.2628,6.6511
2021-07-03,7.2602,7.0723,7.4403,6.9387
2021-07-04,7.4022,7.2602,7.6975,7.2455
2021-07-05,6.9545,7.3968,7.3983,6.8993
2021-07-06,7.1648,6.9507,7.3743,6.9462
2021-07-07,7.0816,7.1648,7.3524,7.0326
2021-07-08,6.5014,7.0815,7.1005,6.4169
2021-07-09,6.7762,6.5014,6.9557,6.105
2021-07-10,6.6397,6.7774,6.8974,6.4555
2021-07-11,6.6965,6.6378,6.7991,6.4459
2021-07-12,6.5579,6.6959,6.9016,6.419
2021-07-13,6.2083,6.5602,6.5915,6.1532
2021-07-14,6.1982,6.2096,6.3282,5.8174
2021-07-15,5.9259,6.1979,6.3261,5.7997
2021-07-16,5.5295,5.9257,6.0616,5.5135
2021-07-17,5.5633,5.5326,5.6937,5.4183
2021-07-18,5.6724,5.5605,5.8518,5.543
2021-07-19,5.3118,5.6682,5.7245,5.2541
2021-07-20,4.9818,5.3133,5.4318,4.8252
2021-07-21,5.3794,4.9824,5.5412,4.8312
2021-07-22,5.6019,5.3838,5.6724,5.2795
2021-07-23,5.8692,5.5991,5.888,5.4523
2021-07-24,6.2414,5.8692,6.2461,5.8166
2021-07-25,6.2064,6.0431,6.2125,5.856
2021-07-26,6.3103,6.2078,7.0504,6.1718
2021-07-27,6.5172,6.3055,6.5949,6.0344
2021-07-28,6.6326,6.5117,6.7038,6.3749
2021-07-29,6.7666,6.6337,6.8124,6.4332
2021-07-30,7.2181,6.7676,7.3329,6.4297
2021-07-31,7.9608,7.2212,8.4562,7.0699
2021-08-01,7.3424,7.9558,8.0316,7.2616
2021-08-02,7.9908,7.3392,8.2432,7.1735
2021-08-03,7.7719,7.9874,8.0766,7.4125
2021-08-04,7.9911,7.7725,8.0512,7.4504
2021-08-05,8.1354,7.9911,8.2424,7.5701
2021-08-06,8.7271,8.1343,8.945,7.956
2021-08-07,10.854,8.7308,11.4625,8.5489
2021-08-08,10.2478,10.8558,11.5748,10.0032
2021-08-09,10.7816,10.2434,11.1274,10.2319
2021-08-10,10.6773,10.7779,10.8143,10.2604
2021-08-11,10.796,10.6674,11.4876,10.5357
2021-08-12,10.3347,10.7914,11.4557,9.8451
2021-08-13,13.9721,10.3246,13.9878,10.1443
2021-08-14,14.1204,13.9854,15.1819,13.6848
2021-08-15,13.7945,14.1252,14.1351,12.9239
2021-08-16,13.2667,13.7947,14.9065,13.0153
2021-08-17,12.4429,13.2618,14.1133,12.2672
2021-08-18,12.94,12.4381,13.6229,12.4179
2021-08-19,13.31,12.9249,13.356,12.0934
2021-08-20,14.1562,13.3111,14.1568,13.1733
2021-08-21,13.6851,14.1554,14.2726,13.4394
2021-08-22,13.5574,13.7081,13.8767,12.9842
2021-08-23,13.8515,13.556,14.1924,13.3656
2021-08-24,12.6755,13.8224,14.2565,12.3822
2021-08-25,12.9564,12.6775,13.0548,12.0344
2021-08-26,11.8197,12.9526,13.205,11.6246
2021-08-27,12.8671,11.8182,12.8991,11.2962
2021-08-28,12.5917,12.8555,13.0665,12.3085
2021-08-29,12.93,12.5903,13.7106,12.5369
2021-08-30,12.2266,12.934,12.9422,12.0831
2021-08-31,12.4187,12.221,12.7676,11.9219
2021-09-01,13.239,12.4194,13.2629,12.0682
2021-09-02,13.2554,13.2388,13.7583,12.9675
2021-09-03,13.5744,13.2509,13.9829,12.8566
2021-09-04,14.1332,13.5833,14.5271,13.4148
2021-09-05,16.1223,14.133,16.5791,13.9214
2021-09-06,15.6083,16.122,16.9738,15.2581
2021-09-07,12.4647,15.6122,16.2637,10.4441
2021-09-08,12.4129,12.4736,12.8823,10.9178
2021-09-09,13.3188,12.4284,14.2131,12.3962
2021-09-10,12.7509,13.3303,14.3735,12.1832
2021-09-11,12.8009,12.7743,13.3079,12.5851
2021-09-12,13.4127,12.8048,13.7964,12.3883
2021-09-13,12.4873,13.4059,13.7741,11.7842
2021-09-14,12.8374,12.4797,12.8389,12.3181
2021-09-15,13.0211,12.8502,13.0851,12.4555
2021-09-16,12.6888,13.0292,13.1832,12.4923
2021-09-17,12.4948,12.6783,13.0649,12.2758
2021-09-18,12.5501,12.4987,12.8151,12.2769
2021-09-19,12.163,12.5486,12.5886,11.998
2021-09-20,10.3719,12.1681,12.1734,9.9343
2021-09-21,9.3034,10.384,10.69,9.1316
2021-09-22,10.7939,9.3152,10.8496,9.0304
2021-09-23,10.9662,10.7758,10.9662,10.3127
2021-09-24,9.9397,10.9669,10.9826,9.2389
2021-09-25,9.7069,9.9354,10.055,9.4492
2021-09-26,9.523,9.7104,9.7283,8.7807
2021-09-27,9.2537,9.5222,9.9791,9.2477
2021-09-28,8.6533,9.2534,9.3966,8.6299
2021-09-29,9.0612,8.6554,9.3593,8.5441
2021-09-30,10.4096,9.0535,10.4923,9.0
2021-10-01,11.586,10.4059,11.9973,10.3958
2021-10-02,13.7756,11.6095,13.9026,11.4338
2021-10-03,13.9671,13.7894,14.6352,12.9481
2021-10-04,13.6751,13.9638,14.4572,12.9418
2021-10-05,13.2487,13.6792,13.7819,12.7916
2021-10-06,13.2417,13.2481,13.944,12.0827
2021-10-07,12.9031,13.2438,13.3703,12.6771
2021-10-08,12.5963,12.9036,13.0867,12.5471
2021-10-09,14.8475,12.6166,14.9474,12.5182
2021-10-10,13.0707,14.902,14.9499,13.0575
2021-10-11,13.0736,13.0718,13.546,12.7961
2021-10-12,13.2886,13.0681,13.2886,12.2876
2021-10-13,13.3575,13.2774,13.4359,12.6523
2021-10-14,13.2309,13.3619,13.5778,13.0958
2021-10-15,12.5987,13.2361,13.3568,12.4802
2021-10-16,12.8383,12.5977,13.0718,12.5422
2021-10-17,12.4571,12.8382,12.9308,11.8882
2021-10-18,12.3401,12.4567,12.5811,12.1042
2021-10-19,12.4203,12.3406,12.6382,12.1637
2021-10-20,13.101,12.4219,13.1269,12.1657
2021-10-21,13.1647,13.11,14.1622,12.9818
2021-10-22,12.8329,13.1736,13.3809,12.5782
2021-10-23,13.238,12.8304,13.428,12.6138
2021-10-24,13.0168,13.2436,13.4097,12.6572
2021-10-25,13.24,13.0204,13.3844,12.914
2021-10-26,13.0741,13.2432,13.6585,12.9521
2021-10-27,11.6672,13.0798,13.2003,10.8654
2021-10-28,13.0421,11.6625,13.5969,11.6591
2021-10-29,13.2808,13.0307,13.4472,12.7608
2021-10-30,13.0685,13.2988,13.3984,12.6817
2021-10-31,15.7972,13.0847,16.381,12.9273
2021-11-01,16.8174,15.8009,19.1615,14.3883
2021-11-02,17.0088,16.8229,18.0805,16.6403
2021-11-03,16.2708,17.0029,17.014,15.2897
2021-11-04,15.8549,16.2727,16.6228,15.3615
2021-11-05,15.8446,15.8552,16.2595,15.4578
2021-11-06,16.8636,15.8451,17.8399,15.719
2021-11-07,16.4657,16.866,16.873,16.2557
2021-11-08,17.0469,16.4675,17.3845,15.9922
2021-11-09,17.8085,17.046,18.3238,16.6853
2021-11-10,16.2549,17.8184,17.9794,15.2864
2021-11-11,16.3104,16.2573,16.5481,15.9094
2021-11-12,16.1737,16.3097,16.4634,15.3736
2021-11-13,16.5937,16.1402,16.8025,16.077
2021-11-14,17.3012,16.5939,18.0245,16.3585
2021-11-15,16.5439,17.3117,17.6426,16.5275
2021-11-16,15.1262,16.5439,16.5682,14.3015
2021-11-17,15.142,15.1262,15.4854,14.4416
2021-11-18,13.6846,15.132,15.5017,13.4254
2021-11-19,14.811,13.682,15.1143,13.2715
2021-11-20,15.2045,14.8106,15.476,14.4485
2021-11-21,15.2623,15.2064,16.0835,14.9879
2021-11-22,14.5103,15.2559,15.3184,14.4694
2021-11-23,14.7174,14.5183,14.9212,14.125
2021-11-24,14.4539,14.7111,14.7918,13.7912
2021-11-25,16.3466,14.4259,17.1323,14.2449
2021-11-26,14.2556,16.3743,16.5847,13.8403
2021-11-27,14.5029,14.29,14.8504,14.1403
2021-11-28,15.1561,14.5062,15.2023,13.5445
2021-11-29,15.6055,15.1213,15.986,14.7375
2021-11-30,16.0266,15.6193,17.0435,14.7002
2021-12-01,15.1667,16.0677,16.5612,14.9249
2021-12-02,14.7633,15.155,15.1595,14.2955
2021-12-03,13.7298,14.7639,14.8728,13.3593
2021-12-04,11.473,13.7332,13.7487,8.1604
2021-12-05,10.3492,11.474,11.6643,9.7969
2021-12-06,10.642,10.3567,10.7441,8.9712
2021-12-07,11.1589,10.6464,11.7162,10.2849
2021-12-08,11.3263,11.1534,11.5836,10.6659
2021-12-09,9.8569,11.338,11.4026,9.8181
2021-12-10,9.4277,9.855,10.222,9.3973
2021-12-11,10.0608,9.4078,10.1485,9.2628
2021-12-12,10.0115,10.0652,10.1471,9.6658
2021-12-13,8.8375,10.0036,10.0408,8.6798
2021-12-14,9.2271,8.8397,9.5343,8.6221
2021-12-15,9.8306,9.2132,10.0364,8.7359
2021-12-16,9.3914,9.7829,9.9926,9.3836
2021-12-17,9.0913,9.395,9.5287,8.8714
2021-12-18,9.2611,9.0909,9.4375,8.8869
2021-12-19,9.0792,9.2628,9.4347,9.0709
2021-12-20,8.9559,9.079,9.2121,8.6275
2021-12-21,9.2081,8.9599,9.2828,8.8559
2021-12-22,9.4175,9.2043,9.6301,9.1646
2021-12-23,10.0372,9.4159,10.2485,9.3138
2021-12-24,9.7545,10.0349,10.5005,9.6884
2021-12-25,10.0202,9.7537,10.1434,9.7043
2021-12-26,9.9111,10.0204,10.0439,9.6483
2021-12-27,9.9933,9.91,10.4008,9.8546
2021-12-28,9.0673,9.992,9.9954,8.993
2021-12-29,8.7764,9.0709,9.2458,8.727
2021-12-30,8.8214,8.7698,8.9941,8.5262
2021-12-31,8.7225,8.8254,9.0717,8.4674
2022-01-01,8.9502,8.7221,8.9575,8.6893
2022-01-02,9.2251,8.9532,9.348,8.8265
2022-01-03,9.1714,9.2295,10.1101,9.0313
2022-01-04,9.0097,9.1716,9.3151,8.9214
2022-01-05,8.225,9.0082,9.278,7.9062
2022-01-06,8.3644,8.2284,8.4128,8.0122
2022-01-07,7.8708,8.3537,8.4813,7.6879
2022-01-08,7.5935,7.8766,8.0888,7.3903
2022-01-09,7.6528,7.5967,7.8167,7.5404
2022-01-10,7.2445,7.6504,7.7757,6.8695
2022-01-11,7.5096,7.2408,7.55,7.1752
2022-01-12,7.9234,7.5179,7.9688,7.47
2022-01-13,7.5562,7.9258,8.0109,7.5431
2022-01-14,7.8225,7.569,7.9725,7.5194
2022-01-15,8.2478,7.8182,9.1357,7.7338
2022-01-16,8.0421,8.2483,8.2483,7.9195
2022-01-17,7.6838,8.0434,8.0552,7.5488
2022-01-18,7.8473,7.6838,7.9303,7.4682
2022-01-19,7.3976,7.8491,7.9106,7.2582
2022-01-20,7.0508,7.3976,7.6714,6.9928
2022-01-21,6.1532,7.0534,7.1388,6.0053
2022-01-22,5.5898,6.1484,6.2515,5.0672
2022-01-23,5.8108,5.5898,5.853,5.4922
2022-01-24,5.4646,5.8154,5.8154,4.9528
2022-01-25,5.549,5.4677,5.5953,5.31
2022-01-26,5.5773,5.5419,6.0597,5.4406
2022-01-27,5.6267,5.5855,5.7303,5.376
2022-01-28,5.8274,5.6372,5.8397,5.5245
2022-01-29,5.9672,5.8215,6.0779,5.8029
2022-01-30,5.9672,5.9672,6.1797,5.833
2022-01-31,6.0663,5.9667,6.0852,5.6766
2022-02-01,6.1694,6.0656,6.2392,6.04
2022-02-02,6.0408,6.1693,6.9518,6.0029
2022-02-03,6.0937,6.0418,6.1165,5.8522
2022-02-04,6.8522,6.1017,6.8886,6.0544
2022-02-05,6.8997,6.8478,7.3055,6.7065
