TIMESTAMP,FUKU32625_OPEN_PRICE_USD,FUKU32625_HIGH_PRICE_USD,FUKU32625_LOW_PRICE_USD,FUKU32625_CLOSE_PRICE_USD,FUKU32625_VOLUME_USD,FUKU32625_DIVIDENDS_USD,FUKU32625_STOCK_SPLITS_USD
2025-03-05 00:00:00+00:00,,,,0.0,158943,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,158975,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,158886,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,158907,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,159116,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,159715,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,158925,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,158911,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,158891,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,158973,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,158949,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,159054,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,158957,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,158922,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,159567,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,158871,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,159068,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,158932,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,160204,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,159001,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,158983,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,158960,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,159204,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,158946,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,158894,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,160041,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,158915,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,158952,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,158938,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,158884,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,158897,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,158889,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,158827,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,158914,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,158800,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,158903,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,270,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,26354,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,496,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,1688,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,3012,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,809,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,1344,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,2166,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,1685,0.0,0.0
2025-06-01 00:00:00+00:00,2.441966557853448e-07,2.441966557853448e-07,2.393717011273111e-07,2.4405818521699985e-07,228,0.0,0.0
