TIMESTAMP,BTC_MEMPOOL_SIZE_BYTES,BTC_MEMPOOL_SIZE_GROWTH_BYTES_PER_SECOND,BTC_TOTAL_TRANSACTION_COUNT_PER_SECOND,BTC_TOTAL_UNCONFIRMED_TRANSACTION_COUNT_IN_MEMPOOL,BTC_AVERAGE_BLOCK_SIZE_MEGABYTES,BTC_AVERAGE_TRANSACTION_COUNT_PER_BLOCK,BTC_BLOCKCHAIN_SIZE_MEGABYTES,BTC_COST_PERCENTAGE_OF_TRADE_VOLUME,BTC_COST_PER_TRANSACTION_USD,BTC_HASH_RATE_TERAHASHES_PER_SECOND,BTC_MEDIAN_TRANSACTION_CONFIRMATION_TIME_MINUTES,BTC_MINERS_REVENUE_USD,BTC_MINING_DIFFICULTY_HASHES,BTC_TOTAL_CONFIRMED_TRANSACTION_COUNT,BTC_TOTAL_ESTIMATED_TRANSACTION_VALUE_BTC,BTC_TOTAL_ESTIMATED_TRANSACTION_VALUE_USD,BTC_TOTAL_OUTPUT_VALUE_BTC,BTC_TOTAL_TRANSACTION_COUNT,BTC_TOTAL_TRANSACTION_COUNT_EXCLUDING_TOP_100_ADDRESSES,BTC_TOTAL_TRANSACTION_FEES_BTC,BTC_TOTAL_TRANSACTION_FEES_USD,BTC_TOTAL_UNIQUE_USED_ADDRESS_COUNT,BTC_AVERAGE_TRANSACTION_CONFIRMATION_TIME_MINUTES,BTC_TOTAL_UNSPENT_TRANSACTION_OUTPUT_COUNT
2011-05-19,,,,,0.0115662514619883,27.2690058479532,170.245944,15.1278698791618,14.2416402711662,2.19641646328717,0.0,67163.5755188199,244112.487774336,4663.0,57286.7685808,443972.4565012,190120.08130395,523374.0,4663.0,16.22203741,126.07551882,10305.0,,190450.0
2011-05-20,,,,,0.009464559090909,21.7954545454545,172.206357,15.2985005648141,16.8735841166633,2.71821705953771,0.0,83119.2753586832,244112.487774336,4795.0,74631.38515156,543316.483903357,356391.42115213,527992.0,4795.0,17.44287894,127.2753586832,9754.0,,193233.0
2011-05-21,,,,,0.0090068909090909,22.5636363636364,174.305253,2.70414244978305,15.6187836443669,2.58473318607827,0.0,77625.3547125034,244112.487774336,4964.0,411262.02472145,2870608.93255572,664953.826005314,532831.0,4964.0,21.09099033,147.3547125034,9084.0,,195859.0
2011-05-22,,,,,0.0081648412698412,20.9603174603175,176.275441,5.02433514630614,15.8745349648554,3.08226398715437,0.0,84071.537173874,244112.487774336,5282.0,253144.75153137,1673286.80762236,891263.927565192,537766.0,5282.0,18.82072222,124.5371738742,9506.0,,199827.0
2011-05-23,,,,,0.0081786083916083,20.0874125874126,178.347077,15.8459676931862,17.0609733966149,3.36136663166047,0.0,98185.9018975187,244112.487774336,5745.0,90987.8191388701,619627.048335705,472545.048058392,543095.0,5745.0,17.89042548,121.9018975188,10231.0,,203333.0
2011-05-24,,,,,0.0076710735785953,19.6153846153846,180.668683,23.0512365830098,18.9896718803186,3.57979478823047,0.0,112115.022781401,244112.487774336,5865.0,65815.03900963,486373.138281166,369324.082940821,548785.0,5865.0,21.10884931,156.5227814009,11578.0,,207920.0
2011-05-25,,,,,0.008554,20.3843648208469,182.960341,22.931751435099,17.9182787663861,3.5433900954688,0.0,112473.035816606,244112.487774336,6258.0,67464.7291336,490468.580801272,397095.255805751,554640.0,6258.0,20.84249128,151.5358166056,12714.0,,212880.0
2011-05-26,,,,,0.0096334256756756,23.5371621621622,185.645306,17.0625640069467,16.9123851297875,3.85889743273657,0.0,117828.58719923,244112.487774336,6967.0,86863.88476536,690567.883884612,427705.140564651,561028.0,6967.0,21.20593701,168.5871992295,12132.0,,215594.0
2011-05-27,,,,,0.0113128862275449,29.059880239521,188.444332,2.45018971341294,15.9073200145821,4.28033532740519,0.0,77198.2240307668,434877.045527628,4853.0,341354.70724468,3150703.9478684,544637.860261921,567878.0,4853.0,13.83792316,127.7240307668,8881.0,,218228.0
2011-05-28,,,,,0.0127655677419355,32.341935483871,190.332517,16.9333090872968,13.5841056027002,3.35076755428184,0.0,69835.8869034816,434877.045527628,5013.0,46443.38349803,412417.245462506,232708.37175829,572726.0,5013.0,13.95017832,127.8869034816,9810.0,,221886.0
2011-05-29,,,,,0.0107020388888889,26.4055555555556,192.31466,14.8109216769866,16.5360516596909,3.73988894768231,0.0,79108.4711399612,434877.045527628,4753.0,61534.85490205,534122.540549794,274981.89859323,577745.0,4753.0,13.79916359,120.4711399612,9193.0,,225838.0
2011-05-30,,,,,0.0143498051948052,34.6558441558442,194.26252,14.7006349039712,12.4667700903582,3.30753184390401,0.0,66535.1519722418,434877.045527628,5337.0,52505.86233051,452600.533288996,276895.02947569,582544.0,5337.0,18.69512439,161.1519722418,11089.0,,230490.0
2011-05-31,,,,,0.0171564533333333,40.42,196.474636,10.8737425147834,11.1942224547652,3.24267827833726,0.0,72236.3175006,434877.045527628,6063.0,72841.97540986,664318.815737923,287589.043241341,587870.0,6063.0,19.95330875,188.3175006,11804.0,,233198.0
2011-06-01,,,,,0.0145773829787234,34.7872340425532,199.037726,14.0801676254985,13.6462039324726,3.84797822362689,0.0,89246.1737183708,434877.045527628,6540.0,66931.69161263,633843.119571606,280980.790201421,593948.0,6540.0,24.09437364,228.1737183708,11928.0,,236894.0
2011-06-02,,,,,0.0161172684210526,37.5578947368421,201.765427,10.5291430955023,12.9055454376704,4.10739248589387,0.0,92093.9722432158,434877.045527628,7136.0,90450.65236893,874657.808407553,363323.807061451,600463.0,7136.0,23.67861874,228.9722432158,12933.0,,238652.0
2011-06-03,,,,,0.0200572722772277,41.7871287128713,204.843866,6.8814397017279,13.8395115213165,4.38842460334976,0.0,117192.983562508,434877.045527628,8441.0,148606.45852353,1703030.01467965,622221.266236821,607637.0,8441.0,26.26233617,300.9835625082,14972.0,,239168.0
2011-06-04,,,,,0.0167568080357143,39.3348214285714,208.877044,13.0597353236062,19.185598059506,4.66945672080566,0.0,169044.304502307,434877.045527628,8811.0,86006.18177037,1294393.03564407,487408.486398733,616005.0,8811.0,32.17970115,484.3045023075,16869.0,,242763.0
2011-06-05,,,,,0.0157769182692308,41.3076923076923,212.657833,10.7987692357958,21.6990217827454,4.49651387929434,0.0,187219.159941527,434877.045527628,8592.0,97454.0929167701,1733708.31298934,563975.871842924,624888.0,8592.0,23.68250492,424.1599415268,15506.0,,248078.0
2011-06-06,,,,,0.018303635193133,41.6437768240343,215.916748,11.1701796535212,22.9300959744193,7.04978032426183,0.0,222490.721239791,567269.530162422,9703.0,104557.87923284,1991827.5993856,839081.689117006,633426.0,9703.0,29.30295222,558.221239791,17873.0,,251581.0
2011-06-07,,,,,0.0211044941176471,52.9529411764706,220.173454,10.8675150334878,18.3706375581562,4.765651499201,0.0,165592.92694922,567269.530162422,9002.0,79402.93546206,1523742.33151693,534304.44328039,643119.0,9002.0,29.07019952,558.9269492203,16136.0,,254381.0
2011-06-08,,,,,0.0306714324324324,63.8648648648649,223.803998,4.64988335469461,17.4166625324183,5.16043919735966,0.0,205777.867820522,567269.530162422,11815.0,199884.44006399,4425441.50301674,796871.811484255,652229.0,11815.0,44.39330716,982.8678205224,21324.0,,253908.0
2011-06-09,,,,,0.0235442432432432,54.8468468468468,229.521634,8.18379982382486,29.3300543261639,5.97821371497403,0.0,357650.682453242,567269.530162422,12176.0,137385.33941285,4370227.64672276,782534.514141965,663999.0,12176.0,43.33116344,1378.6824532423,22685.0,,260150.0
2011-06-10,,,,,0.0211425874439462,50.5336322869955,234.701758,8.55786110250893,32.1087143300752,6.37300141313269,0.0,361833.101785617,567269.530162422,11269.0,130738.36401446,4228078.69222764,932800.623082417,676222.0,11269.0,38.40760005,1242.101785617,20979.0,,265413.0
2011-06-11,,,,,0.0175125436507937,43.2420634920635,239.387941,10.2763030667678,39.1919894967679,6.54219614091498,0.0,427075.10954628,567269.530162422,10897.0,122956.26343934,4155921.70424969,1487953.90628886,687407.0,10897.0,35.3582706,1195.10954628,20595.0,,272757.0
2011-06-12,,,,,0.0227149785407725,53.3905579399142,243.817663,1.87114459340421,27.2445162308836,6.71139086869726,0.0,339684.628366656,567269.530162422,12440.0,630341.72736816,18153841.748203,1840113.99222093,698337.0,12440.0,44.3103694,1284.628366656,23112.0,,278976.0
2011-06-13,,,,,0.0217223348017621,49.5418502202643,249.157022,6.8994248774628,25.2455350054989,6.90878471777659,0.0,285678.474122226,567269.530162422,11246.0,166490.26399305,4140612.86550715,1278971.56743375,710864.0,11246.0,36.54969249,916.974122226301,21838.0,,284875.0
2011-06-14,,,,,0.0226128987854251,57.3198380566802,254.040572,4.5394007080371,20.6991168252494,6.34480229183565,0.0,293058.096011881,567269.530162422,14158.0,272860.36914278,6455876.33391818,1548939.84594031,722016.0,14158.0,36.22552882,857.0960118812,26107.0,,296148.0
2011-06-15,,,,,0.0194273512544803,45.1792114695341,259.610382,10.7184242202656,23.1744689208553,12.2934076997834,0.0,292369.09990551,876954.493513537,12605.0,131456.60979941,2727724.65333776,4242648.18480011,736136.0,12605.0,40.07210388,831.59990551,23970.0,,302973.0
2011-06-16,,,,,0.0301788055555555,70.8111111111111,265.043861,5.2949742049294,14.1650241799837,8.76232250942012,0.0,180547.398198072,876954.493513537,12746.0,170574.69032468,3409788.05959035,8770518.67537282,748779.0,12746.0,31.88585283,637.3981980717,24631.0,,308030.0
2011-06-17,,,,,0.0264410806451613,60.7311827956989,270.475626,6.67256146895429,16.372067755225,7.84685597858518,0.0,184938.877363021,876954.493513537,11296.0,139840.18298032,2771632.42666994,1576402.72842996,761497.0,11296.0,30.92216766,612.8773630212,22327.0,,313733.0
2011-06-18,,,,,0.0242904974619289,58.6954314720812,275.465837,11.6376916741181,16.1207398293362,8.80591615374559,0.0,186404.114646615,876954.493513537,11563.0,84882.22352358,1601727.55788995,1267219.99642516,772962.0,11563.0,28.33145981,534.6146466147,22951.0,,323351.0
2011-06-19,,,,,0.0221231748878924,51.4439461883408,280.19046,1.27411064069142,17.145720882219,9.54700810727864,0.0,196695.709960816,876954.493513537,11472.0,877152.44300489,15437882.9968861,4573895.55149766,784401.0,11472.0,25.89261141,455.709960816,23996.0,,331903.0
2011-06-20,,,,,0.0185010555555555,47.9700854700855,285.083966,13.4035648058573,19.3267097346217,10.1137254835098,0.0,216942.316771128,876954.493513537,11225.0,87441.48741444,1618541.93204128,1343736.11063142,795797.0,11225.0,20.2764328,375.316771128,22601.0,,342908.0
2011-06-21,,,,,0.0158477628458498,38.3557312252964,289.430685,10.7481309863182,22.2016936178239,10.0701318391843,0.0,217598.799148292,876954.493513537,9704.0,119723.64657344,2024526.86355687,3323655.72837339,807078.0,9704.0,17.89533531,305.2991482921,21761.0,,353007.0
2011-06-22,,,,,0.0167685692307692,44.3038461538462,293.438151,14.1368619137569,17.789472070947,11.7702839678778,0.0,206500.191799553,876954.493513537,11519.0,94913.6824929499,1460721.5735665,1335096.93551546,816765.0,11519.0,17.71723129,274.1917995531,24061.0,,366174.0
2011-06-23,,,,,0.0168616833333333,43.4083333333333,297.787428,2.43244003162465,17.621641035053,10.3752873494626,0.0,183582.256303182,876954.493513537,10418.0,493929.7747684,7547246.95846115,1634874.81241216,828253.0,10418.0,14.54556958,222.2563031824,21729.0,,376954.0
2011-06-24,,,,,0.0199230462962963,50.5648148148148,301.858985,11.8461415512257,16.0235641431931,16.4544049245417,0.0,175009.367571956,1379192.28822808,10922.0,91307.3756180201,1477353.33749956,4785653.12424358,838751.0,10922.0,16.40096242,265.3675719556,21877.0,,385395.0
2011-06-25,,,,,0.0280285734265734,67.7832167832168,306.179491,6.17623293318617,12.5440425261614,10.3525630983575,0.0,121589.404206083,1379192.28822808,9693.0,116145.49281012,1968666.10313153,10725139.3769324,849689.0,9693.0,23.41617735,396.9042060825,19567.0,,391074.0
2011-06-26,,,,,0.028848966442953,67.013422818792,310.171438,9.61933136567766,13.1612359241412,10.6268031804332,0.0,131414.94070255,1379192.28822808,9985.0,77710.72973286,1366154.62870368,4051611.74987309,859347.0,9985.0,25.25259969,443.9407025502,19998.0,,394885.0
2011-06-27,,,,,0.0324230473372781,69.5325443786982,314.536892,6.73007252286497,12.7173151351679,10.9696032830278,0.0,149441.170153358,1379192.28822808,11751.0,125950.00904688,2220498.65949649,1877979.91017611,869460.0,11751.0,26.52695141,467.6701533583,25710.0,,402805.0
2011-06-28,,,,,0.02801901875,66.99375,319.94265,7.25902308179241,13.3851192596231,10.4896831393953,0.0,143475.0933439,1379192.28822808,10719.0,110481.10214384,1976506.9173533,6871645.44918696,881042.0,10719.0,19.84870564,355.0933438996,22438.0,,408692.0
2011-06-29,,,,,0.0241086627906977,58.1511627906977,324.432427,11.1851725887282,15.0560945507562,12.1351236318495,0.0,150591.057696663,1379192.28822808,10002.0,77066.13677921,1346345.4095328,2785233.32260484,891772.0,10002.0,19.98040622,349.0576966634,21233.0,,415332.0
2011-06-30,,,,,0.0211558848167539,50.4502617801047,328.648109,10.217370741513,17.2270231675903,12.4093637139252,0.0,165999.5952429,1379192.28822808,9636.0,93641.50774256,1624680.15933342,1506367.72811475,901855.0,9636.0,17.700014,307.0952429,20208.0,,421795.0
2011-07-01,,,,,0.0264862023121387,61.2890173410405,332.611405,9.04689745567644,14.3475829692121,12.3408036934063,0.0,152400.026298971,1379192.28822808,10603.0,96924.95367512,1684555.69487359,1117797.9220133,911420.0,10603.0,18.66566795,325.026298971,26938.0,,435413.0
2011-07-02,,,,,0.0219172781065089,47.4437869822485,337.22691,9.67088685920273,17.992937577314,11.9980035908116,0.0,144573.253433718,1379192.28822808,8018.0,88562.36582408,1494932.73511047,874963.593189091,922161.0,8018.0,14.73519868,249.2534337184,29542.0,,455195.0
2011-07-03,,,,,0.0207134545454545,50.6909090909091,340.895617,18.606304717689,16.1038462752802,10.9696032830278,0.0,134692.570246444,1379192.28822808,8364.0,44411.54755476,723908.225142588,578519.625143322,930034.0,8364.0,13.34786788,217.570246444,19736.0,,464284.0
2011-07-04,,,,,0.0238442058823529,56.4941176470588,344.316754,10.9707417978602,13.9568791611765,11.2438433651035,0.0,134041.867463939,1379192.28822808,9604.0,77624.66660651,1221812.25238647,1363358.31084649,938417.0,9604.0,16.00174485,251.867463939,20513.0,,472219.0
2011-07-05,,,,,0.0288983381294964,64.4964028776978,348.388722,7.48813935866563,12.1652884946489,10.3525630983575,0.0,109061.811354528,1379192.28822808,8965.0,93064.58525355,1456460.75921806,414570.264360929,948045.0,8965.0,18.80583735,294.3113545275,19584.0,,477543.0
2011-07-06,,,,,0.030170152866242,67.0,352.408932,10.4153855297904,11.4875205820027,10.6953632009521,0.0,120837.229002086,1379192.28822808,10519.0,75532.55781064,1160180.08797143,576694.714705603,957005.0,10519.0,17.00709649,261.2290020864,22736.0,,483044.0
2011-07-07,,,,,0.0291571603053435,70.0763358778626,357.145954,12.5189566287199,11.7551637947927,10.5670018650812,0.0,107912.403636197,1563027.99611622,9180.0,52432.60292684,861991.99211725,472235.156920441,967565.0,9180.0,14.01481972,230.4036361968,19681.0,,488859.0
2011-07-08,,,,,0.0219601636363636,51.6848484848485,360.979698,16.2121537466862,15.6001321049684,11.4216858394628,0.0,133037.926591171,1563027.99611622,8528.0,50969.32451556,820606.124700516,313015.096683481,976807.0,8528.0,13.22525411,212.926591171,21353.0,,498821.0
2011-07-09,,,,,0.0228223489932886,52.6912751677852,364.574656,14.7591625877131,14.7244195443533,12.2763698138443,0.0,115601.417842718,1563027.99611622,7851.0,50565.00167525,783251.875949622,2083212.75052704,985227.0,7851.0,12.97080973,200.9178427177,19626.0,,508152.0
2011-07-10,,,,,0.0286646277372263,61.2554744525547,367.953338,11.1527416269031,12.3970038151832,11.188590210086,0.0,104035.656017018,1563027.99611622,8392.0,61532.04764294,932825.84226697,2432216.55088744,993022.0,8392.0,12.51029136,189.6560170176,25407.0,,521577.0
2011-07-11,,,,,0.0272303757961783,67.0254777070064,371.927844,12.8174255021412,11.6295104058077,11.577082925714,0.0,122377.338000314,1563027.99611622,10523.0,61360.74268133,954773.156121495,1014394.21271773,1001503.0,10523.0,14.86748074,231.3380003144,22477.0,,530382.0
2011-07-12,,,,,0.0247309290780142,57.7801418439716,376.174472,12.981932301567,13.0644654141307,11.188590210086,0.0,106436.199728923,1563027.99611622,8147.0,54404.74354644,819879.48524485,1074465.26406105,1012002.0,8147.0,12.78697604,192.6997289228,19827.0,,539419.0
2011-07-13,,,,,0.0198229633507853,48.130890052356,379.654067,17.4877613290577,14.734888898296,14.2188333919843,0.0,140335.081867372,1563027.99611622,9193.0,55266.93988996,802475.967202219,1435918.57354408,1020117.0,9193.0,14.94299643,217.0818673716,24091.0,,551352.0
2011-07-14,,,,,0.0263398958333333,60.5277777777778,383.462983,13.6514152359191,11.7023141746609,11.965575641342,0.0,101997.370346344,1563027.99611622,8716.0,52839.88805095,747156.017040433,1931402.22728012,1029339.0,8716.0,13.39252803,189.3703463442,25886.0,,565515.0
2011-07-15,,,,,0.0206307668711656,49.9877300613497,387.232659,17.6839169790621,14.1827443911441,12.5094654432211,0.0,115561.001299042,1563027.99611622,8148.0,46182.38835406,653480.795209949,614868.145565451,1038023.0,8148.0,16.85521548,238.501299042,21625.0,,576413.0
2011-07-16,,,,,0.0233531346153846,55.9358974358974,390.655592,17.739998146624,12.8636545927468,12.3540683569699,0.0,114152.070856035,1563027.99611622,8726.0,45155.98915406,643472.845445355,1245980.63371847,1046322.0,8726.0,10.59111666,152.070856035,,,586080.0
2011-07-17,,,,,0.0215493941176471,49.2882352941176,394.219782,17.0099495009252,14.293555585918,13.1310537882259,0.0,119765.702254407,1563027.99611622,8379.0,50042.07893696,704092.050643027,571072.180464973,1054846.0,8379.0,12.13235639,170.7022544073,21649.0,,595958.0
2011-07-18,,,,,0.0270034705882353,52.8,397.914982,4.28519552793466,13.1806924149985,11.8878770982164,0.0,119733.409897846,1563027.99611622,8976.0,201015.66719621,2794117.77402732,3310046.72122652,1063347.0,8976.0,12.93738114,193.409897846,21558.0,,599913.0
2011-07-19,,,,,0.0292978943661972,64.6830985915493,402.521949,10.7229837953504,10.7904024266926,12.7425610725979,0.0,99109.8462891712,1563027.99611622,9185.0,66351.39169869,924274.886362752,2741633.67831262,1072303.0,9185.0,14.84897984,206.8462891712,21575.0,,606298.0
2011-07-20,,,,,0.0259205973154363,59.4832214765101,406.632948,13.6613492351123,12.2392795511495,12.0198487388041,0.0,108476.734661838,1690895.80305239,8863.0,54610.80816077,794041.150657596,550679.892237748,1081389.0,8863.0,10.57322296,153.7346618384,22021.0,,615570.0
2011-07-21,,,,,0.0242976973684211,53.7039473684211,410.496384,14.1699485651727,13.068504772926,13.0285073742283,0.0,106678.204461395,1690895.80305239,8163.0,53698.16065142,752848.212332908,1340310.03803653,1090253.0,8163.0,9.00174475,126.204461395,22186.0,,625252.0
2011-07-22,,,,,0.0253276953642384,59.5430463576159,414.217857,11.4897743683002,11.7268113621122,12.0198487388041,0.0,105435.76095675,1690895.80305239,8991.0,65828.45507417,917648.66373393,1559055.16716813,1098479.0,8991.0,13.54095816,188.7609567504,21517.0,,633236.0
2011-07-23,,,,,0.022457602739726,50.7876712328767,418.058049,16.4447451022941,13.7284388525905,12.1879585113748,0.0,101796.374091959,1690895.80305239,7415.0,44437.95311592,619020.686904765,611320.353572661,1107521.0,7415.0,7.70811859,107.3740919587,19426.0,,641554.0
2011-07-24,,,,,0.0216700301204819,49.5120481927711,421.329017,17.8025131624846,14.0845771443687,14.7936599862205,0.0,115761.139549567,1690895.80305239,8219.0,46679.94775986,650251.67229485,549874.094811278,1114890.0,8219.0,10.20384419,142.1395495667,20587.0,,650108.0
2011-07-25,,,,,0.0262725818181818,57.4848484848485,424.944465,12.042622227265,12.4441839242358,13.1966171467989,0.0,119825.047006466,1690895.80305239,9485.0,70268.92211757,995007.937184791,1442003.58869779,1123196.0,9485.0,12.10683379,173.0470064664,23494.0,,658481.0
2011-07-26,,,,,0.0215330397727273,47.5568181818182,429.246604,13.735523238503,15.4268630162471,14.2052757822231,0.0,129122.843445988,1690895.80305239,8370.0,64124.48687124,940064.977532378,1188491.08742662,1132550.0,8370.0,7.83379576999999,114.8434459882,20483.0,,665613.0
2011-07-27,,,,,0.0209023505747126,45.948275862069,433.044348,15.7864331615029,15.6204479012924,15.1298795313618,0.0,124885.480970833,1690895.80305239,7995.0,55166.92591223,791093.717581378,1276712.78905889,1141000.0,7995.0,8.88988639,127.4809708326,20996.0,,674523.0
2011-07-28,,,,,0.0240381612903226,52.3806451612903,436.673904,7.35237890768732,13.5957501987062,14.0371660096524,0.0,110791.768369257,1690895.80305239,8119.0,106871.15453958,1506883.27900808,3400297.35086567,1148964.0,8119.0,7.53972477,106.768369257,22503.0,,684347.0
2011-07-29,,,,,0.0187394756097561,44.6036585365854,440.379821,12.7716116158836,15.9195665918049,13.5328366919403,0.0,117279.447081827,1690895.80305239,7315.0,65826.68715524,918282.285815598,697742.752392255,1157013.0,7315.0,7.11432307,99.4470818265,20037.0,,694752.0
2011-07-30,,,,,0.0171240131578947,40.8486842105263,443.480063,15.9890491583464,17.1282207612641,12.7763427153722,0.0,107719.38036759,1690895.80305239,6209.0,48819.36457413,673707.231122994,332213.263370701,1164379.0,6209.0,5.71270055,79.38036759,17605.0,,703828.0
2011-07-31,,,,,0.0197200628571429,46.28,446.065264,16.0341131654492,15.3414791216795,14.1212208959377,0.0,124526.786030673,1690895.80305239,8099.0,55237.30917214,776636.566960289,603028.019087051,1170564.0,8099.0,6.80016221,95.7860306726,21881.0,,714506.0
2011-08-01,,,,,0.0225713333333333,49.6666666666667,449.534234,9.55657218931848,14.8116774556841,16.431116869293,0.0,121855.670427913,1888786.70535305,8195.0,87455.28807789,1275098.10017564,549068.099990778,1178730.0,8195.0,7.69590762,112.6704279132,21068.0,,722184.0
2011-08-02,,,,,0.025117474025974,57.2532467532468,453.295824,11.4186821638676,12.1526774442664,13.8021381702061,0.0,108341.119415635,1888786.70535305,8817.0,70126.07588079,948805.806667089,405232.64715369,1186975.0,8817.0,7.42971882,101.1194156346,18784.0,,726998.0
2011-08-03,,,,,0.0221687643312102,49.2802547770701,457.136937,8.67473848060746,13.7791801585035,14.9288433269576,0.0,109075.990134714,1888786.70535305,7737.0,94046.22458934,1257398.02275948,415841.682211481,1195710.0,7737.0,8.19534382,110.4901347137,15066.0,,728927.0
2011-08-04,,,,,0.0271005968992248,64.3953488372093,460.598888,8.23620531422974,10.2714691681148,12.4876488206627,0.0,88437.3495374681,1888786.70535305,8307.0,84481.76983991,1073763.29466526,325246.956110852,1203418.0,8307.0,7.77788215,102.8495374681,15847.0,,732685.0
2011-08-05,,,,,0.0222855785714286,52.5714285714286,464.112841,6.04608593342685,10.9474647648594,12.9571093026425,0.0,80573.340669365,1888786.70535305,7360.0,115882.86251067,1332652.9188727,500904.056527769,1211802.0,7360.0,6.37744951,73.340669365,19056.0,,740815.0
2011-08-06,,,,,0.0260621885245902,56.0163934426229,467.216308,6.08846417018302,10.2171365421025,11.642619953099,0.0,71080.6189234068,1888786.70535305,6834.0,102229.76022462,1167463.86176516,385468.10229894,1219102.0,6834.0,24.09643181,276.6189234068,17405.0,,746488.0
2011-08-07,,,,,0.0224250634920635,53.2539682539683,470.382622,7.52617327293706,11.1975279748844,12.1120804350788,0.0,81473.2135452585,1888786.70535305,6710.0,101076.72525564,1082531.72748791,370766.709191579,1225903.0,6710.0,6.53899155,77.2135452585,17704.0,,754703.0
2011-08-08,,,,,0.0272033014705882,53.4338235294118,473.203119,4.09567618599604,9.03587071329205,12.1120804350788,0.0,66178.717104151,1888786.70535305,7267.0,168665.87432058,1615819.07599116,1044626.76153397,1232602.0,7267.0,7.94504845,76.717104151,18340.0,,759424.0
2011-08-09,,,,,0.028177397260274,63.1438356164384,476.934217,10.6115644562938,7.81599402651068,12.4876488206627,0.0,72563.6885421252,1888786.70535305,9219.0,70788.51597386,683817.064307488,2488023.7558887,1239958.0,9219.0,11.68800022,113.6885421252,20710.0,,765487.0
2011-08-10,,,,,0.0230497631578947,54.8355263157895,481.041318,12.4129983642083,10.7381378319776,15.5860880017293,0.0,89502.3788295336,1888786.70535305,8335.0,61312.71652347,721037.546316007,1148112.95555958,1249139.0,8335.0,10.74649911,126.3788295336,16663.0,,770884.0
2011-08-11,,,,,0.0226319489051095,55.4452554744526,484.544383,14.1576058073297,10.5386144022516,12.6754330134546,0.0,91137.937350672,1888786.70535305,7596.0,60444.91504665,643738.345246823,491162.613162181,1257474.0,7596.0,7.11131223,80.437350672,15400.0,,775478.0
2011-08-12,,,,,0.0223149083969466,54.6946564885496,487.626211,16.3683213051516,11.1713798071758,12.8632172062465,0.0,95816.9246061465,1888786.70535305,7165.0,56558.48087535,585380.277059873,345156.334791198,1265030.0,7165.0,6.08149005,79.4246061465001,14112.0,,778472.0
2011-08-13,,,,,0.0241288384615385,56.9076923076923,490.545281,,8.73390680871542,12.0181883386829,0.0,64613.4425708767,1888786.70535305,7398.0,,,310575.996642109,1272190.0,7398.0,6.89250462,68.4425708766,16697.0,,783549.0
2011-08-14,,,,,0.0260154924242424,56.5984848484849,493.700352,,9.76635422885819,11.5487278567031,0.0,75591.5817313624,1888786.70535305,7471.0,,,455081.468853299,1279613.0,7471.0,10.31653556,109.5817313624,18601.0,,791164.0
2011-08-15,,,,,0.0297441782945736,64.953488372093,497.158873,,8.87983486794666,13.4265697846223,0.0,75922.588120944,1888786.70535305,8379.0,,,339976.157557003,1287152.0,8379.0,9.74393646,112.588120944,16081.0,,793291.0
2011-08-16,,,,,0.0276384285714286,65.578231292517,500.947905,,9.13372572450549,12.6754330134546,0.0,92515.5078635161,1888786.70535305,9640.0,,,368317.94190936,1295424.0,9640.0,9.93047003,121.0078635161,17699.0,,797867.0
2011-08-17,,,,,0.0255944485294118,56.7794117647059,505.054376,,10.189864839393,11.5792819314549,0.0,80734.2991225104,1805700.83619367,7722.0,,,329856.919950312,1305191.0,7722.0,6.74044315,78.2991225104,17089.0,,801849.0
2011-08-18,,,,,0.0219815486111111,51.4930555555556,508.493546,,11.3164204305054,14.1823763191464,0.0,88913.1153224812,1805700.83619367,7415.0,,,407482.683067309,1312794.0,7415.0,5.91856628,71.1153224812,18093.0,,809958.0
2011-08-19,,,,,0.0270468473282443,58.1221374045802,511.700743,,10.2461534722449,12.1178531840808,0.0,80237.62784115,1805700.83619367,7614.0,,,562663.57005547,1320303.0,7614.0,7.7670445,92.62784115,19350.0,,816460.0
2011-08-20,,,,,0.0205104934210526,47.3092105263158,515.227927,,14.6047084099617,13.0154719384571,0.0,127630.546794655,1805700.83619367,7191.0,,,232221.74860307,1327860.0,7191.0,5.41691304,82.5467946551,18706.0,,825311.0
2011-08-21,,,,,0.020296275,47.91875,518.333563,,12.3709099613486,13.0154719384571,0.0,104645.527363047,1805700.83619367,7667.0,,,250898.26811619,1335039.0,7667.0,5.68728636,70.5273630475,20093.0,,834340.0
2011-08-22,,,,,0.0208552426035503,46.2426035502959,521.58611,,12.6547658007292,15.7980900770238,0.0,99010.8876249051,1805700.83619367,7815.0,,,281690.911402481,1342755.0,7815.0,7.55144943,87.3876249051,22198.0,,844967.0
2011-08-23,,,,,0.0206492451612903,46.9483870967742,525.106528,,13.7446629936664,15.259518824398,0.0,135219.99453169,1805700.83619367,7277.0,,,447471.426586219,1350513.0,7277.0,6.96478529,94.99453169,19780.0,,853918.0
2011-08-24,,,,,0.0236193134328358,54.9776119402985,528.326003,,10.514509087048,11.7588056823302,0.0,79247.8549890806,1805700.83619367,7367.0,,,566392.513406741,1357872.0,7367.0,8.69528835,104.8549890806,19095.0,,862232.0
2011-08-25,,,,,0.0235035185185185,53.637037037037,531.510827,,10.4747095728716,11.4895200560173,0.0,79733.489268699,1805700.83619367,7241.0,,,380374.586724078,1365268.0,7241.0,5.9971543,68.489268699,19879.0,,871233.0
