Lag,BTC,ETH,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
16,0.04720696582670918,0.012598276959271466,0.6765073289839576,0.15657801096469778,0.04241123262615216,0.37490548578794103,0.009131464249998809,0.43191678488519786,0.08784265008917663,0.004827769709016468,0.02085641627041143,5.315419198397108e-06,0.0001598780240653981,0.8082307402034723,0.22931186066091386,0.9287512133109745,0.01576525611356086,0.3930036687053144,0.5663607148010348,0.00040320788615084166,1.1529295498452596e-07,0.02564820035469142,0.006989562179747113,0.33757307923235585,0.12263844605174636,0.5883519464317779,0.34194527787796625,0.11671134257744864,0.30528551730211173,0.2562516417188969,0.14032273659864997
17,0.038000213328885236,0.013369541778124638,0.6851974269687235,0.184695903229634,0.060261352479963115,0.34573498857433366,0.014054368246630415,0.4481398236550377,0.11318912283268905,0.0004700828723985645,0.027095271300188278,1.2397543283103651e-05,0.00044725773062880545,0.8382110063439623,0.27883304264469116,0.8121991342778327,0.022564152210560642,0.4245377332396536,0.6523165812746312,0.0005094722778625704,9.088539744389678e-08,0.027830725082085398,0.007185434796581889,0.407375095584296,0.0932194038272333,0.6106732557550347,0.3539698557741586,0.14424433429947917,0.18613938404900057,0.3510823052293361,0.11953797629927591
18,0.05165458730546326,0.018250965908761605,0.8058100120531887,0.21317489301081377,0.07957575839024107,0.39495973583894595,0.014591614848369773,0.3985115435406894,0.10697489870346112,0.0006226926227972087,0.0359202466018915,2.046633020942013e-05,0.0005760908587256918,0.8765818554123903,0.2890178042178234,0.7622284807477449,0.031668011674925396,0.4576846336823627,0.7317137386184045,0.000801794638725385,4.825636386024647e-08,0.020670817418592953,0.00559511745997493,0.44429715796836994,0.060804720475650054,0.6817950269313757,0.4334438860474631,0.05554151202048134,0.23186296998165354,0.30171612556643623,0.14286974035727498
19,0.06650990083346907,0.01252705695378585,0.8291961327264976,0.26776645096438806,0.10209732182911241,0.2918053746343148,0.013461229394055354,0.27360514405130776,0.09690905121800003,0.0007218548706988856,0.05472947572406407,2.5318481754617265e-05,0.0009347395296464418,0.9082784266027698,0.32371874041792964,0.7971934934592674,0.027759228676137646,0.5225215277210453,0.7581352850417318,0.0015181118430887324,1.353230972955315e-07,0.033825889508320314,0.004653986131634896,0.29892357455599705,0.03353565565216895,0.7482244366292585,0.5047547889909277,0.09996874581700628,0.2796294544823813,0.321911587091016,0.06390347268532175
20,0.08423698723863675,0.010504375709119105,0.6443467674143626,0.2721700599292577,0.12334102691666579,0.2005391667039083,0.01861062717100817,0.35932074103413747,0.04641251370102331,0.001050458688076992,0.05133155054957627,2.437051277601579e-05,0.0012150782230425617,0.9005017434541404,0.21638094589217174,0.8370030582183698,0.03595157502653064,0.5125490356696554,0.5440950633895233,0.0025061510267699516,9.058407552207296e-09,0.020439345007227085,0.0058479196082781605,0.37940457559526575,0.05057537615054742,0.6527138717265406,0.5788978154819976,0.10600078228946219,0.39191121100552456,0.2533896835212974,0.08216075873798061
21,0.04531749979092481,0.012122151971666504,0.7072825125911211,0.27724580220661815,0.09785553975676363,0.23520386819584926,0.025340020532886323,0.35065186694317585,0.02459464663230578,0.0018512752292879704,0.06913205433936302,1.9510693580316882e-05,0.001959525904777017,0.8910488461448149,0.23076833156255588,0.8780254845185002,0.04880877632757807,0.5108477984399844,0.6065063372854184,0.004201581162712053,1.003884772954941e-09,0.03198408825697877,0.004327866721624239,0.4743784017391679,0.07225242112461164,0.6037783771767721,0.4518282297522653,0.13209629948564672,0.46786011783115833,0.3142017899809544,0.09500665518539486
22,0.04496217618566262,0.008036894788831359,0.7238803630428898,0.27320863209566204,0.08561738630617903,0.25717414760561125,0.03498554349967524,0.3989195358647949,0.027568391450604555,0.001736263638533723,0.0815796543438445,3.2114101504722194e-05,0.00290489487380775,0.8978167009677616,0.25465339031488726,0.9046555554408694,0.04074828032637894,0.5410118282157843,0.6553556018259228,0.006537882291866255,1.5867370411109667e-09,0.04205352849149783,0.004943395615519998,0.432028010531657,0.10383594202617817,0.6866664903568291,0.5017431559825902,0.1736870185179504,0.5336784837527018,0.3999283611781334,0.06509604508804016
23,0.0637058779758607,0.013366814275068561,0.7473264376027918,0.2818774309120493,0.08155604587854219,0.13770086909035437,0.04040335529015976,0.40110193283605533,0.024361477423693913,0.0021067499888710447,0.09412950811306947,2.796411813439672e-05,0.003929793348140684,0.9136236353657331,0.30283820854665505,0.9310601153208387,0.04355768865984697,0.590989718661818,0.6919083628179683,0.0065424854257189035,1.3844720307583563e-09,0.05656322913820454,0.007292965206490533,0.40991235439144164,0.10698484182570653,0.25444588134618973,0.5501109264296181,0.23132256181420302,0.48785973222271684,0.42926502974928155,0.04958504907016537
24,0.2230960486273415,0.03131087583183743,0.7615732700435706,0.3012134206268975,0.09218701527416635,0.0758193027253266,0.05376056285711559,0.4389437583758418,0.025411549003985994,0.0035640616601357454,0.09959362416898547,3.9722959079395265e-05,0.002889561496095349,0.9310937383381275,0.3660265261456203,0.946252168075779,0.053520951634093844,0.615865702558777,0.6919120215535323,0.00967528270173259,1.2628760404091045e-09,0.06639809569917404,0.0101611271954509,0.4154330684808892,0.1289013541393164,0.2191969561331139,0.5885254054528668,0.27557402139433573,0.5408977029126711,0.48326627293053814,0.05370176389300466
25,0.3210484129296081,0.004322502304787268,0.6040366942805322,0.30494365806559315,0.11336670394687191,0.11264896782995555,0.0077652843077893425,0.5084089585001641,0.002321482555366793,0.004634469816810152,0.08326777004254139,5.011623179847735e-05,0.0003387434453032396,0.8125154537896802,0.31922496956396723,0.6018717640715605,0.04193479767606517,0.34052781414903693,0.5755849386475319,0.0027580493656392444,1.40191645734451e-11,0.02561626971538576,0.014068553017543683,0.35731927964689103,0.12812210000079133,0.235781994974837,0.5781011843579924,0.1327254486735075,0.4439342661744361,0.26086784831946835,0.013017720373687263
26,0.28155023193689693,0.001449144951706167,0.6840878558195802,0.15116758043293546,0.13643550306358254,0.14482242864153014,0.00807447672175764,0.5283156535244256,0.003705901657906228,0.005238305730833323,0.11027041130771274,2.1810795702021528e-05,0.00022202599846616954,0.8497004226679936,0.3471613896737612,0.6848708635189691,0.04986920657619702,0.37787173688019404,0.06370447943901197,0.003576971957124089,6.337534304647018e-12,0.02935040217812865,0.015156872410329262,0.3572072009068805,0.10175616231704747,0.14104614503433632,0.5435305315604082,0.1397914174251359,0.4848470322211884,0.2728810325085429,0.015560637147977278
27,0.3636235381498776,0.004661412193785729,0.6955840923760991,0.151515318354934,0.16834235668478725,0.1823715275364182,0.013571769615170605,0.32819473402638116,0.002490203392182638,0.005472101425762764,0.16412812060882997,2.7750952831232477e-05,0.0001810660155383561,0.8483794679807731,0.38611407575268564,0.6560769656325978,0.02207878810271158,0.13654524224637893,0.07190351345351646,0.007066324162799174,1.6354489376593083e-12,0.020884941462817788,0.011731089392804407,0.3765777873719609,0.08852336370852953,0.08331004431406117,0.5817698612983702,0.21040610531132595,0.5588337058588031,0.3339976257819288,0.008671887597892072
28,0.3972826236604567,0.0021800150279095492,0.7201086737214711,0.18287841809478517,0.20125287948037257,0.158503067347726,0.018700845595375767,0.34058295069173283,0.0020912028598603196,0.008484690696875642,0.21156717910966544,1.9802730299344193e-05,0.0002542363029676783,0.8765818142291468,0.4432580095346088,0.6952344484424163,0.0304950270328961,0.1780925540075817,0.08296352984023037,0.009467911997071948,1.2878557214041991e-12,0.02304479254487413,0.01587269022102949,0.4080872229935521,0.10481337155654608,0.08954368443397738,0.6083736033439471,0.15703916017789668,0.6152760277458146,0.37088737700954705,0.01481045960042536
29,0.38632946259818934,0.0005475350895751523,0.7507320218197248,0.22325651917009703,0.22404743665909388,0.09554049103593171,0.044504942682345006,0.30568992227536174,0.002653613686444174,0.01000483498638695,0.06359128471545511,1.1915867385085698e-05,0.00035982341794411866,0.9123190591293014,0.4775961617430401,0.7396465440366571,0.04360776524241256,0.21709351412149874,0.09672980080180618,0.009580743239043442,2.137939300534511e-12,0.023860613615533797,0.011582774436388695,0.37321680377254,0.13835929521581453,0.05807893886177964,0.6604633493607708,0.1669176272509532,0.549086083136092,0.41547567662985024,0.011910108513257158
30,0.38470569028577073,0.0007597499797553645,0.7273960559792332,0.1544276421636842,0.1980078722459822,0.09636151465225067,0.019943107152225265,0.29828607686443687,0.004197814618064469,0.009410228727346075,0.07952967250305554,1.0381751881159031e-05,0.0004183637453072283,0.7997900124050852,0.5216294436883133,0.7666522368460059,0.04569933113824969,0.25907507354117754,0.08420396357395717,0.009787573536927923,5.791845939209584e-13,0.017005274540740058,0.010781643548166199,0.4202223649728947,0.12665875550693356,0.06163413014775896,0.5507046034845107,0.09073209306210643,0.34000703495800283,0.4366504389117513,0.011824011833293646
