TIMESTAMP,ZEC_CLOSE_PRICE_USD,ZEC_OPEN_PRICE_USD,ZEC_HIGH_PRICE_USD,ZEC_LOW_PRICE_USD
2018-06-22,168.79,191.42,192.34,163.14
2018-06-23,172.24,168.92,173.84,165.9
2018-06-24,167.57,172.24,172.68,155.83
2018-06-25,177.07,167.5,181.58,164.82
2018-06-26,162.49,177.07,177.53,162.08
2018-06-27,169.0,162.52,170.48,159.88
2018-06-28,155.7,169.0,169.19,154.64
2018-06-29,164.2,155.74,166.27,153.28
2018-06-30,171.65,164.21,176.79,164.04
2018-07-01,171.25,171.7,174.25,169.66
2018-07-02,184.5,171.27,188.39,166.3
2018-07-03,179.35,184.49,196.03,178.54
2018-07-04,182.8,179.39,187.27,93.29
2018-07-05,176.02,182.8,187.57,173.93
2018-07-06,177.38,176.05,178.88,166.58
2018-07-07,176.27,177.52,178.16,170.38
2018-07-08,175.98,176.29,179.4,174.34
2018-07-09,169.71,175.99,176.36,168.89
2018-07-10,163.06,169.78,171.17,161.06
2018-07-11,164.52,163.12,168.59,161.51
2018-07-12,158.44,164.59,164.74,155.14
2018-07-13,177.69,158.46,196.04,158.1
2018-07-14,185.01,177.69,185.22,172.54
2018-07-15,190.12,185.2,197.86,183.76
2018-07-16,210.77,190.13,222.53,189.56
2018-07-17,216.18,210.78,220.3,198.59
2018-07-18,216.46,216.43,233.8,207.41
2018-07-19,207.05,216.46,220.23,204.08
2018-07-20,189.97,207.05,209.39,184.22
2018-07-21,205.15,189.97,205.33,185.61
2018-07-22,223.05,205.19,244.71,201.91
2018-07-23,224.29,223.05,239.14,220.23
2018-07-24,233.17,225.59,240.93,222.58
2018-07-25,228.93,233.17,236.97,216.95
2018-07-26,236.76,228.93,248.84,228.6
2018-07-27,242.2,236.76,245.1,228.72
2018-07-28,229.08,242.2,244.52,225.89
2018-07-29,219.06,229.04,232.01,217.96
2018-07-30,219.43,219.06,224.77,206.8
2018-07-31,212.77,219.49,220.48,200.41
2018-08-01,208.05,212.23,214.85,200.24
2018-08-02,191.08,208.15,212.43,189.54
2018-08-03,189.13,191.14,192.81,181.15
2018-08-04,176.36,189.14,193.04,174.41
2018-08-05,181.16,176.42,182.84,173.41
2018-08-06,191.74,181.02,197.13,179.17
2018-08-07,184.85,191.74,202.88,182.98
2018-08-08,166.02,184.85,185.28,162.5
2018-08-09,185.52,166.55,187.23,163.66
2018-08-10,168.05,185.82,186.47,166.85
2018-08-11,159.61,167.92,169.22,158.73
2018-08-12,160.84,159.61,165.75,157.45
2018-08-13,145.12,160.84,165.65,145.05
2018-08-14,136.3,145.12,145.37,123.37
2018-08-15,140.92,136.3,149.51,135.1
2018-08-16,142.42,141.08,146.91,140.06
2018-08-17,153.82,142.42,153.87,142.04
2018-08-18,143.08,153.85,155.66,141.57
2018-08-19,142.35,143.08,146.88,140.01
2018-08-20,131.81,142.35,144.57,130.97
2018-08-21,140.17,131.82,140.95,130.45
2018-08-22,129.71,140.17,149.95,126.61
2018-08-23,134.64,129.71,136.02,129.71
2018-08-24,142.01,134.64,142.31,131.15
2018-08-25,141.06,142.02,144.04,136.92
2018-08-26,136.16,141.06,141.45,135.61
2018-08-27,152.95,136.16,156.02,135.31
2018-08-28,156.68,152.95,158.86,148.26
2018-08-29,156.56,156.68,158.05,149.39
2018-08-30,156.37,156.56,157.02,147.5
2018-08-31,151.21,156.37,156.87,144.24
2018-09-01,160.57,151.22,163.26,150.48
2018-09-02,159.23,160.57,160.71,153.9
2018-09-03,158.79,159.23,162.57,152.34
2018-09-04,159.75,158.86,162.17,156.81
2018-09-05,132.75,159.81,162.72,132.42
2018-09-06,133.35,132.73,134.56,123.74
2018-09-07,127.41,133.37,135.26,125.63
2018-09-08,121.32,127.4,136.45,121.27
2018-09-09,120.41,121.32,126.09,117.43
2018-09-10,126.15,120.48,126.32,118.91
2018-09-11,123.31,126.22,129.85,119.28
2018-09-12,119.41,123.54,123.94,111.36
2018-09-13,121.13,119.68,124.45,117.08
2018-09-14,121.15,121.19,127.18,116.36
2018-09-15,121.28,121.15,126.73,120.11
2018-09-16,120.56,121.29,121.39,116.93
2018-09-17,109.42,120.56,121.8,107.86
2018-09-18,114.15,109.43,117.0,108.47
2018-09-19,113.9,114.12,115.62,110.19
2018-09-20,120.69,113.93,122.1,113.25
2018-09-21,128.75,120.69,130.91,118.38
2018-09-22,126.1,128.75,131.38,123.94
2018-09-23,131.08,126.07,136.33,124.94
2018-09-24,138.75,131.08,151.51,125.63
2018-09-25,136.12,138.75,139.0,126.0
2018-09-26,133.75,136.12,145.93,129.39
2018-09-27,146.9,133.77,148.28,133.41
2018-09-28,136.72,146.9,147.87,135.08
2018-09-29,135.9,136.75,138.13,132.04
2018-09-30,133.04,135.91,137.65,130.57
2018-10-01,130.36,133.04,136.18,129.69
2018-10-02,128.83,130.32,132.83,127.97
2018-10-03,124.74,128.83,130.11,121.49
2018-10-04,126.02,124.73,127.77,123.87
2018-10-05,129.32,126.03,133.4,126.03
2018-10-06,126.41,129.31,129.47,126.07
2018-10-07,126.02,126.41,127.04,124.64
2018-10-08,131.16,126.04,131.56,125.3
2018-10-09,129.53,131.14,134.24,129.32
2018-10-10,126.18,129.55,129.93,125.84
2018-10-11,110.46,126.22,126.25,110.34
2018-10-12,112.93,110.44,114.06,109.56
2018-10-13,118.18,112.93,118.96,112.66
2018-10-14,112.25,118.32,119.01,112.25
2018-10-15,115.87,112.25,129.14,110.82
2018-10-16,119.48,116.09,120.02,114.99
2018-10-17,123.96,119.64,125.58,116.89
2018-10-18,122.38,124.07,127.89,121.47
2018-10-19,124.1,122.38,125.15,120.72
2018-10-20,130.76,124.16,131.58,122.9
2018-10-21,127.37,130.88,132.16,127.36
2018-10-22,125.81,127.41,127.98,123.9
2018-10-23,123.23,125.81,126.65,122.29
2018-10-24,127.16,123.39,128.68,123.07
2018-10-25,127.51,127.16,131.73,127.1
2018-10-26,123.32,127.54,127.96,120.23
2018-10-27,121.19,123.38,124.94,121.05
2018-10-28,126.33,121.17,126.36,120.97
2018-10-29,121.3,126.33,128.06,120.58
2018-10-30,118.98,121.38,121.38,118.31
2018-10-31,124.18,118.97,124.71,118.42
2018-11-01,125.83,124.28,126.39,121.49
2018-11-02,129.96,125.88,139.47,125.88
2018-11-03,126.51,129.92,130.58,121.68
2018-11-04,127.71,126.6,128.27,124.11
2018-11-05,126.9,127.67,128.18,124.99
2018-11-06,133.69,126.91,134.07,125.74
2018-11-07,133.41,133.68,136.39,130.41
2018-11-08,138.94,133.41,141.31,131.15
2018-11-09,136.99,138.79,140.94,133.94
2018-11-10,132.26,137.08,142.09,132.2
2018-11-11,131.57,132.26,133.79,129.15
2018-11-12,136.44,131.6,139.36,126.3
2018-11-13,129.88,136.57,139.21,128.6
2018-11-14,114.0,129.84,132.33,108.5
2018-11-15,113.21,114.38,116.21,102.03
2018-11-16,111.67,113.21,114.26,108.31
2018-11-17,113.22,111.67,113.38,107.03
2018-11-18,114.82,113.22,118.12,110.87
2018-11-19,102.88,114.83,114.87,97.52
2018-11-20,91.96,102.82,105.79,85.4
2018-11-21,86.45,91.96,97.66,82.52
2018-11-22,78.42,86.53,94.41,78.33
2018-11-23,78.65,78.41,86.29,75.86
2018-11-24,68.43,78.65,81.27,65.93
2018-11-25,71.36,68.43,74.8,61.6
2018-11-26,67.42,71.36,79.7,62.92
2018-11-27,74.08,67.5,75.02,64.55
2018-11-28,80.22,74.08,85.19,74.08
2018-11-29,88.44,80.26,95.65,79.41
2018-11-30,81.31,88.44,94.09,77.21
2018-12-01,80.44,81.31,85.66,78.5
2018-12-02,79.68,80.44,88.01,77.36
2018-12-03,71.69,79.68,86.0,69.52
2018-12-04,75.41,71.71,79.31,70.47
2018-12-05,66.7,75.42,82.28,66.18
2018-12-06,58.64,66.7,68.7,58.23
2018-12-07,59.76,58.64,63.25,50.47
2018-12-08,57.1,59.76,66.67,53.9
2018-12-09,60.6,57.1,64.93,57.08
2018-12-10,56.29,60.6,68.13,55.52
2018-12-11,54.36,56.28,62.48,53.24
2018-12-12,55.33,59.44,60.88,54.96
2018-12-13,51.89,55.34,60.31,50.95
2018-12-14,49.39,51.89,56.75,48.85
2018-12-15,49.97,49.4,55.76,48.62
2018-12-16,51.26,49.93,57.75,49.89
2018-12-17,56.47,51.24,57.89,51.24
2018-12-18,58.3,56.47,61.39,54.18
2018-12-19,56.75,58.31,64.35,55.97
2018-12-20,65.56,56.73,66.59,56.72
2018-12-21,61.43,65.59,66.63,59.81
2018-12-22,63.02,61.44,68.61,60.13
2018-12-23,64.63,63.02,72.06,63.02
2018-12-24,67.68,64.63,76.33,64.63
2018-12-25,60.57,67.68,71.83,59.23
2018-12-26,60.3,60.58,70.18,58.09
2018-12-27,55.25,60.3,66.55,54.9
2018-12-28,61.84,55.3,62.54,55.3
2018-12-29,58.69,61.84,70.68,58.36
2018-12-30,59.05,58.71,67.67,58.48
2018-12-31,55.65,59.03,66.36,55.59
2019-01-01,58.75,55.65,61.71,55.65
2019-01-02,60.32,58.75,65.01,58.32
2019-01-03,57.84,60.3,66.85,56.88
2019-01-04,57.72,57.84,65.51,55.93
2019-01-05,57.14,62.23,63.77,56.98
2019-01-06,60.77,57.15,63.54,56.75
2019-01-07,59.99,60.79,66.37,59.65
2019-01-08,59.77,59.99,72.8,59.42
2019-01-09,59.95,59.77,72.81,59.14
2019-01-10,54.0,59.95,69.12,52.2
2019-01-11,55.67,54.0,63.37,53.98
2019-01-12,55.11,55.67,61.33,54.15
2019-01-13,52.35,55.11,68.45,52.06
2019-01-14,55.33,52.35,61.02,52.35
2019-01-15,52.84,55.33,61.88,52.58
2019-01-16,52.62,52.84,58.62,52.24
2019-01-17,53.5,52.62,58.78,52.45
2019-01-18,52.65,53.49,60.07,52.33
2019-01-19,53.52,52.65,62.08,52.65
2019-01-20,52.22,53.52,60.26,51.06
2019-01-21,51.75,52.22,58.49,51.24
2019-01-22,52.35,51.75,57.57,50.29
2019-01-23,51.96,52.35,57.88,51.25
2019-01-24,53.16,51.96,53.5,51.42
2019-01-25,52.24,53.16,53.34,51.87
2019-01-26,51.96,52.23,53.19,51.77
2019-01-27,51.01,51.96,52.09,50.39
2019-01-28,49.07,51.01,51.08,47.81
2019-01-29,48.34,49.07,49.28,47.37
2019-01-30,49.52,48.34,50.13,48.02
2019-01-31,48.76,49.52,49.97,48.68
2019-02-01,48.48,48.76,49.23,47.92
2019-02-02,49.05,48.52,49.37,48.17
2019-02-03,48.32,49.1,49.58,48.03
2019-02-04,48.53,48.32,48.6,48.01
2019-02-05,48.15,48.53,48.57,48.01
2019-02-06,46.45,48.16,48.24,45.63
2019-02-07,46.67,46.45,47.56,46.37
2019-02-08,49.73,46.67,52.71,46.46
2019-02-09,49.88,49.7,50.89,49.29
2019-02-10,50.31,49.88,50.55,48.76
2019-02-11,51.28,50.31,51.64,48.94
2019-02-12,53.57,51.3,53.93,50.58
2019-02-13,52.71,53.57,55.6,52.63
2019-02-14,51.37,52.71,53.44,51.37
2019-02-15,50.63,51.37,51.82,50.54
2019-02-16,51.41,50.64,51.64,50.63
2019-02-17,51.93,51.42,52.05,50.51
2019-02-18,54.61,51.91,55.2,51.58
2019-02-19,54.33,54.61,56.76,53.87
2019-02-20,54.53,54.33,55.77,53.07
2019-02-21,53.67,54.53,55.42,53.0
2019-02-22,54.07,53.66,55.82,53.53
2019-02-23,57.02,54.07,57.02,53.55
2019-02-24,51.76,57.02,59.39,50.06
2019-02-25,52.51,51.73,53.51,51.41
2019-02-26,52.47,52.51,52.99,51.83
2019-02-27,52.6,52.47,52.93,50.7
2019-02-28,51.5,52.6,53.13,51.02
2019-03-01,52.36,51.52,52.72,51.43
2019-03-02,51.54,52.41,52.69,50.43
2019-03-03,50.66,51.54,51.75,50.44
2019-03-04,48.64,50.66,51.01,48.0
2019-03-05,50.5,48.64,52.62,47.96
2019-03-06,50.63,50.5,50.99,49.64
2019-03-07,50.47,50.63,51.14,50.02
2019-03-08,49.63,50.46,50.99,48.55
2019-03-09,51.71,49.63,51.73,49.46
2019-03-10,50.55,51.71,51.75,49.88
2019-03-11,49.82,50.55,50.81,49.52
2019-03-12,53.47,49.82,53.51,48.72
2019-03-13,51.26,53.51,53.51,51.08
2019-03-14,52.46,51.26,52.64,50.96
2019-03-15,53.54,52.46,53.98,52.34
2019-03-16,54.58,53.53,55.31,53.44
2019-03-17,54.32,54.58,55.07,53.3
2019-03-18,54.35,54.32,55.55,53.59
2019-03-19,56.78,54.36,57.22,54.32
2019-03-20,58.8,56.78,61.66,55.39
2019-03-21,55.61,58.8,58.8,54.52
2019-03-22,55.77,55.59,56.81,54.85
2019-03-23,57.47,55.77,57.5,55.57
2019-03-24,57.88,57.47,58.75,57.22
2019-03-25,55.98,57.88,57.92,55.04
2019-03-26,55.24,55.95,56.18,53.58
2019-03-27,57.56,55.24,57.71,55.02
2019-03-28,56.94,57.56,57.61,55.91
2019-03-29,57.74,56.99,58.57,56.55
2019-03-30,57.79,57.74,58.21,56.41
2019-03-31,59.42,57.78,59.76,57.66
2019-04-01,62.84,59.42,63.57,58.91
2019-04-02,69.52,62.84,70.76,60.88
2019-04-03,68.67,69.53,76.88,66.6
2019-04-04,66.68,68.67,70.44,64.75
2019-04-05,71.46,66.68,72.48,66.58
2019-04-06,71.24,71.46,73.01,69.38
2019-04-07,74.29,71.24,75.15,70.61
2019-04-08,72.22,74.26,76.07,69.1
2019-04-09,70.17,72.24,72.39,68.79
2019-04-10,71.59,70.17,73.72,70.17
2019-04-11,69.58,71.59,72.14,63.39
2019-04-12,71.15,69.58,71.79,67.24
2019-04-13,69.19,71.15,71.26,68.32
2019-04-14,69.54,69.14,70.09,66.94
2019-04-15,67.56,69.53,70.28,65.79
2019-04-16,69.12,67.56,69.57,66.73
2019-04-17,70.2,69.11,71.4,67.71
2019-04-18,70.39,70.2,71.75,69.77
2019-04-19,69.36,70.39,70.46,68.94
2019-04-20,69.48,69.36,69.95,68.38
2019-04-21,68.14,69.48,69.63,66.19
2019-04-22,68.9,68.14,70.2,66.03
2019-04-23,66.72,68.91,70.59,66.72
2019-04-24,65.2,66.72,67.08,61.84
2019-04-25,61.89,65.21,66.27,60.78
2019-04-26,61.88,61.91,64.64,59.32
2019-04-27,61.65,61.89,62.71,60.37
2019-04-28,60.61,61.65,62.38,60.33
2019-04-29,57.86,60.53,60.83,57.2
2019-04-30,60.48,57.91,60.8,57.28
2019-05-01,61.08,60.48,61.58,59.58
2019-05-02,60.13,61.08,61.29,59.58
2019-05-03,62.83,60.11,63.83,59.78
2019-05-04,61.1,62.83,64.23,58.85
2019-05-05,59.74,61.03,61.11,58.96
2019-05-06,60.13,59.78,61.29,58.7
2019-05-07,57.96,60.11,61.77,57.62
2019-05-08,58.26,57.96,58.53,56.74
2019-05-09,56.5,58.26,58.94,55.63
2019-05-10,57.47,56.51,58.18,55.96
2019-05-11,63.9,57.47,65.7,57.29
2019-05-12,60.86,63.87,64.96,58.71
2019-05-13,63.57,60.86,66.0,60.02
2019-05-14,67.92,63.57,68.55,63.04
2019-05-15,76.7,67.93,77.46,67.76
2019-05-16,75.06,76.7,82.07,71.44
2019-05-17,73.4,75.06,76.01,66.31
2019-05-18,71.76,73.4,74.19,70.23
2019-05-19,77.81,71.76,78.89,71.71
2019-05-20,75.76,77.81,77.81,72.13
2019-05-21,74.47,75.76,76.64,73.48
2019-05-22,69.79,74.47,75.48,69.2
2019-05-23,71.95,69.79,72.26,67.64
2019-05-24,72.47,71.95,74.53,71.31
2019-05-25,72.32,72.47,73.72,71.35
2019-05-26,75.18,72.32,75.96,70.27
2019-05-27,76.16,75.18,78.04,74.22
2019-05-28,85.24,76.16,88.68,75.92
2019-05-29,84.95,85.25,88.21,79.26
2019-05-30,83.2,84.95,97.32,80.32
2019-05-31,90.21,83.19,90.71,82.55
2019-06-01,86.08,90.21,92.36,83.72
2019-06-02,88.67,86.12,89.44,85.48
2019-06-03,84.01,88.65,88.86,82.19
2019-06-04,77.69,84.01,86.86,75.8
2019-06-05,80.48,77.69,80.72,76.53
2019-06-06,79.74,80.53,81.12,76.61
2019-06-07,83.15,79.73,84.58,79.14
2019-06-08,80.37,83.14,84.16,79.99
2019-06-09,77.35,80.37,80.74,75.38
2019-06-10,80.04,77.35,81.25,76.19
2019-06-11,79.55,80.03,80.29,77.07
2019-06-12,91.18,79.55,91.54,78.85
2019-06-13,87.69,91.19,91.54,86.26
2019-06-14,90.66,87.69,95.79,86.93
2019-06-15,92.17,90.67,93.62,90.07
2019-06-16,93.47,92.09,94.75,90.85
2019-06-17,102.01,93.46,105.03,93.44
2019-06-18,112.08,102.01,113.57,99.61
2019-06-19,110.75,112.07,115.46,106.91
2019-06-20,109.47,110.75,111.17,105.91
2019-06-21,110.05,109.57,114.29,107.63
2019-06-22,113.2,110.05,117.45,109.18
2019-06-23,110.27,113.19,114.94,109.24
2019-06-24,109.0,110.13,110.23,104.76
2019-06-25,105.53,109.0,109.99,103.44
2019-06-26,114.07,105.53,124.77,105.42
2019-06-27,107.13,113.89,114.36,97.82
2019-06-28,112.22,107.14,115.81,105.69
2019-06-29,114.03,112.2,114.71,106.3
2019-06-30,103.34,114.05,114.73,103.2
2019-07-01,104.07,103.33,107.52,97.06
2019-07-02,101.77,104.07,104.54,96.05
2019-07-03,105.79,101.67,106.21,101.19
2019-07-04,100.79,105.79,105.95,100.13
2019-07-05,100.0,100.81,103.37,98.42
2019-07-06,103.74,99.9,106.01,99.9
2019-07-07,106.11,103.74,106.42,102.26
2019-07-08,104.97,106.14,106.48,103.84
2019-07-09,100.94,104.97,106.46,98.42
2019-07-10,97.21,100.86,104.82,94.12
2019-07-11,88.13,97.07,97.12,86.64
2019-07-12,92.86,88.16,93.25,85.75
2019-07-13,89.68,92.85,93.75,86.39
2019-07-14,82.14,89.63,90.12,79.67
2019-07-15,80.15,82.14,82.38,75.93
2019-07-16,66.84,80.18,81.96,64.78
2019-07-17,74.09,66.84,77.03,65.46
2019-07-18,78.76,74.0,80.67,72.34
2019-07-19,75.42,78.76,79.78,71.15
2019-07-20,77.71,75.46,79.8,74.4
2019-07-21,75.26,77.71,78.08,73.44
2019-07-22,72.96,75.29,76.05,71.26
2019-07-23,70.64,72.97,73.58,69.26
2019-07-24,70.8,70.64,71.57,67.53
2019-07-25,69.94,70.85,72.4,69.58
2019-07-26,71.27,69.86,72.17,69.68
2019-07-27,69.21,71.37,73.27,68.14
2019-07-28,68.61,69.21,69.92,65.52
2019-07-29,67.42,68.61,69.83,66.53
2019-07-30,66.62,67.42,67.76,65.72
2019-07-31,67.98,66.62,68.82,66.29
2019-08-01,67.53,67.98,68.42,66.32
2019-08-02,66.61,67.51,68.45,65.79
2019-08-03,65.06,66.64,67.29,64.77
2019-08-04,65.77,65.02,66.71,63.21
2019-08-05,66.77,65.77,68.01,65.7
2019-08-06,62.55,66.77,67.32,61.28
2019-08-07,62.23,62.46,63.69,60.85
2019-08-08,62.47,62.23,66.99,60.66
2019-08-09,58.64,62.54,62.67,58.0
2019-08-10,56.67,58.64,59.33,55.81
2019-08-11,60.2,56.67,60.57,56.63
2019-08-12,56.8,59.89,60.1,56.71
2019-08-13,55.42,56.8,57.18,54.98
2019-08-14,50.47,55.42,56.8,50.28
2019-08-15,50.71,50.44,51.44,47.82
2019-08-16,48.87,50.71,51.14,48.33
2019-08-17,50.09,48.87,50.15,47.58
2019-08-18,52.66,50.08,53.46,50.03
2019-08-19,54.19,52.74,54.55,51.68
2019-08-20,51.99,54.19,54.24,51.59
2019-08-21,50.14,51.87,52.17,48.47
2019-08-22,50.68,50.01,51.39,48.37
2019-08-23,50.92,50.71,51.59,50.03
2019-08-24,50.2,50.91,51.47,49.16
2019-08-25,50.37,50.37,51.24,49.61
2019-08-26,51.43,50.37,53.6,50.25
2019-08-27,50.51,51.43,56.19,50.09
2019-08-28,46.56,50.51,50.59,46.09
2019-08-29,45.02,46.56,46.67,43.78
2019-08-30,44.54,45.02,45.31,43.73
2019-08-31,44.71,44.51,45.21,43.92
2019-09-01,45.35,44.71,45.67,44.3
2019-09-02,46.67,45.35,47.52,44.68
2019-09-03,45.57,46.67,47.02,45.14
2019-09-04,44.81,45.56,46.0,44.43
2019-09-05,44.92,44.81,45.43,44.53
2019-09-06,45.87,45.02,46.96,44.29
2019-09-07,46.81,45.87,47.19,45.05
2019-09-08,48.15,46.81,48.63,46.81
2019-09-09,46.97,48.15,48.36,45.42
2019-09-10,45.01,46.97,47.52,44.56
2019-09-11,44.45,45.01,45.45,44.11
2019-09-12,44.57,44.45,44.76,43.46
2019-09-13,44.58,44.57,44.79,43.66
2019-09-14,46.18,44.58,46.9,44.31
2019-09-15,46.74,46.18,47.64,45.56
2019-09-16,48.54,46.75,49.81,46.58
2019-09-17,50.61,48.54,51.43,47.4
2019-09-18,52.58,50.61,53.52,50.09
2019-09-19,50.93,52.58,52.79,48.27
2019-09-20,48.87,50.93,51.44,48.02
2019-09-21,47.67,48.83,49.49,47.5
2019-09-22,46.24,47.67,47.92,45.77
2019-09-23,44.09,46.24,46.31,43.51
2019-09-24,35.91,44.09,45.86,35.3
2019-09-25,37.98,35.91,44.32,35.5
2019-09-26,35.0,37.98,38.88,33.24
2019-09-27,37.44,35.0,38.0,34.54
2019-09-28,40.34,37.44,40.99,37.01
2019-09-29,37.87,40.34,40.47,36.3
2019-09-30,38.6,37.85,39.99,36.27
2019-10-01,38.25,38.6,39.72,37.78
2019-10-02,38.17,38.25,38.49,37.29
2019-10-03,37.33,38.17,38.33,36.38
2019-10-04,37.03,37.33,37.66,35.97
2019-10-05,36.87,37.03,37.24,36.36
2019-10-06,35.58,36.87,37.18,35.24
2019-10-07,37.36,35.58,37.95,35.1
2019-10-08,36.48,37.36,38.01,36.11
2019-10-09,38.02,36.48,38.27,36.08
2019-10-10,37.42,38.02,38.25,37.01
2019-10-11,36.04,37.46,38.28,36.02
2019-10-12,36.58,36.04,37.2,35.8
2019-10-13,36.84,36.58,37.54,36.27
2019-10-14,37.13,36.84,37.4,36.44
2019-10-15,36.81,37.13,37.6,36.34
2019-10-16,35.81,36.81,37.4,35.34
2019-10-17,36.25,35.77,36.87,35.49
2019-10-18,35.81,36.26,36.91,35.43
2019-10-19,35.86,35.81,36.47,35.45
2019-10-20,36.33,35.97,36.8,35.51
2019-10-21,36.76,36.33,37.03,35.89
2019-10-22,35.8,36.75,36.93,35.77
2019-10-23,32.9,35.8,36.08,31.91
2019-10-24,33.12,32.9,33.38,32.19
2019-10-25,37.07,33.12,37.55,33.06
2019-10-26,36.01,37.1,38.84,35.13
2019-10-27,37.28,36.01,39.26,35.3
2019-10-28,37.82,37.27,42.26,37.27
2019-10-29,39.13,37.82,39.76,37.76
2019-10-30,38.4,39.13,39.7,37.28
2019-10-31,37.56,38.4,38.68,36.9
2019-11-01,37.64,37.56,37.91,36.84
2019-11-02,37.61,37.64,38.02,36.47
2019-11-03,37.11,37.61,37.87,36.65
2019-11-04,37.67,37.11,38.27,36.67
2019-11-05,38.68,37.67,39.34,37.15
2019-11-06,38.8,38.66,39.61,38.15
2019-11-07,38.64,38.79,39.38,38.04
2019-11-08,36.53,38.7,39.02,35.98
2019-11-09,36.77,36.52,37.29,36.29
2019-11-10,37.52,36.77,38.23,36.21
2019-11-11,36.81,37.52,37.84,36.31
2019-11-12,36.89,36.58,37.45,36.31
2019-11-13,36.76,36.89,37.52,35.44
2019-11-14,36.46,36.76,37.05,35.96
2019-11-15,36.06,36.41,36.51,35.19
2019-11-16,35.84,36.06,36.36,35.64
2019-11-17,35.82,35.84,36.4,35.32
2019-11-18,34.61,35.82,36.14,33.83
2019-11-19,34.06,34.61,34.81,33.13
2019-11-20,33.75,34.06,34.65,33.55
2019-11-21,31.42,33.75,34.11,30.6
2019-11-22,29.01,31.42,31.9,27.81
2019-11-23,29.57,29.01,30.04,28.54
2019-11-24,27.25,29.57,29.84,27.12
2019-11-25,27.24,27.25,28.43,25.14
2019-11-26,28.18,27.24,28.37,27.09
2019-11-27,28.45,28.18,29.37,26.84
2019-11-28,28.61,28.45,29.41,28.06
2019-11-29,29.33,28.61,29.76,28.46
2019-11-30,29.04,29.33,29.6,28.23
2019-12-01,27.92,29.04,29.09,27.26
2019-12-02,27.66,27.92,28.18,27.25
2019-12-03,27.26,27.66,28.05,27.01
2019-12-04,26.67,27.26,28.68,26.43
2019-12-05,30.17,26.68,30.73,26.67
2019-12-06,29.15,30.17,30.31,28.32
2019-12-07,29.54,29.15,30.16,29.1
2019-12-08,29.3,29.54,29.73,28.98
2019-12-09,30.93,29.3,32.24,28.91
2019-12-10,30.01,30.98,30.98,29.5
2019-12-11,31.38,30.01,32.16,29.91
2019-12-12,31.77,31.38,31.97,30.23
2019-12-13,33.29,31.82,33.75,30.81
2019-12-14,32.07,33.29,33.32,30.71
2019-12-15,32.89,32.07,33.55,31.4
2019-12-16,29.55,32.89,33.03,29.12
2019-12-17,27.74,29.54,29.65,26.6
2019-12-18,29.24,27.74,29.91,26.49
2019-12-19,28.51,29.24,29.67,28.04
2019-12-20,28.38,28.51,28.74,27.99
2019-12-21,28.37,28.38,28.65,27.73
2019-12-22,29.13,28.37,29.32,28.18
2019-12-23,28.24,29.13,29.95,28.15
2019-12-24,28.06,28.24,28.69,27.74
2019-12-25,27.37,28.06,28.14,27.13
2019-12-26,27.63,27.37,28.59,27.03
2019-12-27,27.59,27.63,27.81,26.43
2019-12-28,28.1,27.55,28.5,27.54
2019-12-29,29.1,28.1,29.8,27.9
2019-12-30,28.32,29.1,29.22,28.25
2019-12-31,27.66,28.32,29.06,27.33
2020-01-01,28.1,27.62,29.07,27.2
2020-01-02,26.91,28.1,28.66,26.48
2020-01-03,28.4,26.91,29.31,26.54
2020-01-04,30.2,28.4,30.93,27.86
2020-01-05,31.41,30.2,32.45,29.66
2020-01-06,32.8,31.41,33.67,30.36
2020-01-07,32.69,32.8,33.88,30.63
2020-01-08,30.82,32.26,33.57,29.81
2020-01-09,30.98,30.82,32.57,29.94
2020-01-10,34.09,30.98,35.18,29.86
2020-01-11,34.92,34.09,36.99,33.1
2020-01-12,35.39,34.88,36.51,34.46
2020-01-13,38.27,35.39,38.7,34.38
2020-01-14,44.15,38.27,46.24,38.0
2020-01-15,55.06,44.15,59.65,43.08
2020-01-16,51.3,55.06,56.15,47.96
2020-01-17,62.04,51.3,66.13,48.87
2020-01-18,51.75,62.04,62.8,51.51
2020-01-19,51.75,51.75,54.98,48.15
2020-01-20,53.53,51.2,55.87,48.76
2020-01-21,53.09,53.53,54.1,51.12
2020-01-22,52.07,53.08,54.11,51.57
2020-01-23,49.51,52.07,52.46,47.78
2020-01-24,48.69,49.51,51.8,46.06
2020-01-25,48.87,48.69,50.48,47.53
2020-01-26,53.47,48.84,54.85,48.45
2020-01-27,55.5,53.47,58.73,53.33
2020-01-28,56.85,55.54,57.76,53.62
2020-01-29,61.68,56.86,64.08,56.07
2020-01-30,66.95,62.17,70.28,59.65
2020-01-31,66.66,66.88,69.76,62.01
2020-02-01,66.64,66.66,69.46,64.49
2020-02-02,66.1,66.64,68.04,63.55
2020-02-03,64.93,66.1,68.14,64.61
2020-02-04,64.86,64.93,66.68,64.86
2020-02-05,71.07,64.86,72.78,63.07
2020-02-06,70.27,71.07,72.7,68.08
2020-02-07,68.3,70.27,72.54,67.24
2020-02-08,70.63,68.3,72.55,65.58
2020-02-09,71.5,70.63,72.79,68.42
2020-02-10,69.62,71.5,72.16,67.38
2020-02-11,72.36,69.62,72.94,67.65
2020-02-12,73.69,72.36,75.41,71.99
2020-02-13,71.52,73.69,75.61,69.92
2020-02-14,73.73,71.51,74.16,69.95
2020-02-15,64.54,73.73,74.17,62.96
2020-02-16,60.29,64.54,67.77,54.61
