,XMR
ICON,0.0953094886979428
NVC,0.0952987186663113
AMS,0.0943222821881154
UNIT,0.0940386778567935
RBT,0.0931150056455758
BLU,0.0928285836402378
HUSH,0.0924546921789106
AGRS,0.0909780909112881
LANA,0.0888087502084166
EUC,0.0887074948406176
XBC,0.0886386687989354
CRW,0.088014000905177
XPM,0.0870120229706031
XCP,0.0867313667975005
EFL,0.0866153091539281
WBB,0.0854289376022567
SANDG,0.0848791875019498
VIDZ,0.0841661255217886
USDT,0.081846228104979
XPY,0.0815599496856742
CREVA,0.08109274832708
SIGNA,0.0806533783321799
SWT,0.0804215596371877
LDOGE,0.0790859134899439
PAK,0.0780746066187802
OPAL,0.078001602154348
CANN,0.0772195030812832
SKR,0.0753387130235615
CLOAK,0.0729510147786152
LKY,0.0719684137163698
START,0.0715174216578518
MOTO,0.067200099513023
IXC,0.0664865855709447
LMC,0.0641147863600531
GCC,0.0601633936664318
DGC,0.0601343562782446
MNTC,0.0595383441096227
TAJ,0.059083479283467
ARGUS,0.0588548635746281
CLAM,0.0587468117143114
CARBON,0.058358664889926
IRL,0.0578134552782104
CLUB,0.0564160873499796
ALIAS,0.0559895754941561
VAL,0.0557850832874706
HVCO,0.0537017412362637
ADC,0.0532741373142947
PPC,0.0523575965422293
ZER,0.0514553846787089
ICOB,0.0497570747473138
CETI,0.049452140462431
EDRC,0.0465964905077172
NETKO,0.0457061964506229
SIB,0.0448798700851713
BCN,0.0447040521335702
DCY,0.0444448817449899
MAY,0.043941831737799
XWC,0.0437650544588191
SLS,0.0428066872813771
OZO,0.0423984080083783
HBD,0.0422591614324927
QBC,0.0411652205445149
BOLI,0.041112423939125
IFC,0.0399227853275238
KOBO,0.0399135432494534
BLAZR,0.0367758077269941
LOOK,0.0346526611958748
XPTX,0.0342063717824651
DEM,0.03416127982872
MST,0.0341228978725679
PUT,0.0337062347568297
QTZ,0.0302809733234458
COOL,0.0302061574397535
FOREX,0.0297546133837979
BTB,0.0297446247498406
XST,0.0270348712964822
BTA,0.0269300894698776
PIE,0.0259851718023
HNC,0.0252272759346597
ZUR,0.0251320627043621
ACES,0.0243396136787057
CSC,0.0232899377948227
OK,0.0221637481305834
SILK,0.0219227579055136
BITS,0.0217550000639326
BSTY,0.0200719297839782
LUN,0.0198536590111744
RBIES,0.0197817156934487
BIS,0.019060562600266
XBY,0.0188940923933213
PTOY,0.0178273915889179
42,0.012889233204291
PZM,0.0125206165303248
LOG,0.0123355936894049
PASC,0.012095182897485
NEVA,0.0119712642806327
DCT,0.0114756251077979
RDD,0.0109638562821595
SWIFT,0.009861853589252
FRC,0.0092495676503909
POT,0.0091792703658734
JKC,0.0088955099310854
KURT,0.0084864166706542
TRST,0.0068702988882454
PHR,0.0057898356232776
ZOOM,0.0036515334151585
WDC,0.0011850379664669
SONG,-0.0004786150380661
RRT,-0.0009430637748692
MCN,-0.0018806735294462
GLC,-0.0036810234355988
NYC,-0.0042026455278082
CKC,-0.0053592142847653
CNT,-0.0080975929848895
DIME,-0.0086657679500998
TAB,-0.0170836881088012
SHND,-0.0188048915431883
INF,-0.0314028145139294
BS,-0.0357307470483984
WC,-0.0359322481637856
WYZ,-0.0403024943603041
ILC,-0.0557259022889442
BRIT,-0.0560043748617978
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
