,XMR
XPY,0.1284189432570145
CF,0.1270869720156315
EDRC,0.126699590016223
HMQ,0.1239003315857791
GLC,0.1212330527467733
XDN,0.1189612167166715
42,0.1185623936210745
CANN,0.1178648488813745
NOBL,0.1176114162595526
SWT,0.115266195607661
QBC,0.1133977334478729
DIME,0.1131547734761622
CLOAK,0.1103899919940863
BSTY,0.1089064563186517
AMS,0.108747745548336
XWC,0.107213100032834
HVCO,0.1039238963362397
MOTO,0.1021229992956892
LANA,0.100572391426168
SANDG,0.1002729361466072
WYZ,0.1002268194024012
SKULL,0.0997948021983821
PTOY,0.0996183958554431
QTZ,0.098761289817764
SIB,0.0982800767223257
GCC,0.0971547029699787
MAY,0.0951852926285702
DCT,0.0950113465538829
VIDZ,0.0940134882979255
SLS,0.0928389152855544
RBT,0.092751227850675
DEM,0.0913651843360535
MST,0.091062195986054
CLAM,0.0897874937709849
PZM,0.0892396236167071
WINGS,0.0884633942043828
IRL,0.0884234979821417
XBC,0.0865260328543386
XPTX,0.0860417291025035
BLAZR,0.0859613057820597
JKC,0.0859467871201925
ZER,0.0851942592769838
DCY,0.08339886554271
XBY,0.0798005537478738
LOG,0.0736803625723308
ACES,0.0712493829649622
PAK,0.0711624459089986
TECH,0.0699439749920491
SILK,0.0691000783961765
ARGUS,0.0685597592720985
DGC,0.0645684758004675
POT,0.0637676874983229
XPM,0.0553651937371214
IXC,0.0547306682919482
HNC,0.0540061702303863
KURT,0.0516023451829554
BITS,0.0513008079455263
NXT,0.0503486872856973
BRIT,0.0495588622753164
NETKO,0.0491911084277076
IFC,0.0489880030803863
LDOGE,0.0486358856397374
ZOOM,0.0468473744620512
BOLI,0.0437388526591028
SIGNA,0.0437383744084873
FRC,0.0420208330905405
BIS,0.0398098906221945
UNIT,0.0389673557604456
EQB,0.0387715711024225
ADC,0.0364253085228697
SHND,0.0358291819617863
ILC,0.0346933036530363
RRT,0.0329165934577137
NYC,0.0309359677068312
OK,0.0305710858666236
SWIFT,0.0265655230603828
PIE,0.0236863672198587
ALIAS,0.0213207119217972
SONG,0.0205030146782514
PHR,0.019374091757298
LKY,0.0169643239111507
PASC,0.0141375835045226
ZUR,0.0123478263478386
TAB,0.0091464217297383
WDC,0.0082729086702273
NEVA,0.0079225245567746
CARBON,0.0072160615666104
OZO,0.006826480699253
EFL,0.0062830051726816
WC,0.0008053859607195
CKC,0.0004338402038874
PUT,0.000202980054328
BS,-0.0011468374036721
CNT,-0.0014868222277027
MNTC,-0.0034031625569746
BTA,-0.0035538467998894
INF,-0.0061609913993968
BTB,-0.0129068017960397
SXC,-0.0142243107629347
RDD,-0.0173195985537641
LMC,-0.0227254121534706
TRST,-0.0607197362347966
LOOK,-0.4099350828737647
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
