TIMESTAMP,TOSHE_OPEN_PRICE_USD,TOSHE_HIGH_PRICE_USD,TOSHE_LOW_PRICE_USD,TOSHE_CLOSE_PRICE_USD,TOSHE_VOLUME_USD,TOSHE_DIVIDENDS_USD,TOSHE_STOCK_SPLITS_USD
2025-02-21 00:00:00+00:00,,,,0.0,1111,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,758,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,473,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1047,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,4766,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,264,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1235,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,886,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,1511,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,332,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,666,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,1170,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,230,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,929,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,185,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,626,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,186,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,577,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-06-01 00:00:00+00:00,8.067432832881138e-10,8.119612204815496e-10,7.941248769682829e-10,8.119612204815496e-10,128,0.0,0.0
