TIMESTAMP,RLC_CLOSE_PRICE_USD,RLC_OPEN_PRICE_USD,RLC_HIGH_PRICE_USD,RLC_LOW_PRICE_USD
2021-05-12,6.9778,9.6412,9.9203,6.9778
2021-05-13,7.1199,6.9778,7.7734,6.4911
2021-05-14,9.3734,7.1199,11.45,6.8714
2021-05-15,8.2073,9.3734,9.9544,8.1525
2021-05-16,7.8992,8.2073,9.1792,7.3089
2021-05-17,7.2509,7.8992,8.6232,6.9744
2021-05-18,7.2162,7.2509,8.1295,7.0747
2021-05-19,4.5349,7.1966,7.2901,3.1659
2021-05-20,6.9685,4.5349,7.9646,4.1227
2021-05-21,6.3707,6.9685,8.9139,5.815
2021-05-22,5.8796,6.3707,7.2698,5.3508
2021-05-23,5.3766,5.8796,6.2733,4.02
2021-05-24,5.8333,5.3766,6.1165,5.0226
2021-05-25,5.4549,5.8333,6.2648,5.1125
2021-05-26,5.7742,5.4549,6.2618,5.3323
2021-05-27,5.4218,5.7742,5.8717,5.2214
2021-05-28,4.7717,5.4218,5.5408,4.4683
2021-05-29,4.497,4.7717,5.1334,4.2144
2021-05-30,4.6198,4.497,4.884,4.2063
2021-05-31,4.8757,4.6269,5.0568,4.3715
2021-06-01,5.3274,4.8757,5.8222,4.7809
2021-06-02,5.274,5.3274,5.7022,5.0368
2021-06-03,5.3759,5.2706,5.6022,5.2126
2021-06-04,4.7063,5.3759,5.3759,4.5357
2021-06-05,4.5247,4.7083,4.9715,4.3782
2021-06-06,4.7139,4.5272,4.7858,4.5272
2021-06-07,4.2195,4.7139,4.9076,4.18
2021-06-08,4.0738,4.2195,4.3125,3.5721
2021-06-09,4.1355,4.0738,4.2197,3.8022
2021-06-10,3.7064,4.1355,4.21,3.6948
2021-06-11,3.3485,3.6955,3.8217,3.2816
2021-06-12,3.1666,3.3485,3.374,3.0125
2021-06-13,3.3998,3.1705,3.4825,3.1329
2021-06-14,3.6767,3.3998,3.6997,3.2804
2021-06-15,4.0813,3.6767,4.5763,3.6362
2021-06-16,3.7647,4.0813,4.0827,3.7108
2021-06-17,3.6236,3.7647,4.0364,3.533
2021-06-18,3.3672,3.6236,3.6302,3.1855
2021-06-19,3.3366,3.3672,3.698,3.3267
2021-06-20,3.4242,3.3366,3.5544,3.1037
2021-06-21,2.6629,3.4242,3.4382,2.6555
2021-06-22,2.5631,2.6629,2.8223,2.2015
2021-06-23,2.8088,2.5631,3.1047,2.4493
2021-06-24,2.8096,2.8088,2.9263,2.6692
2021-06-25,2.5407,2.8096,2.8688,2.488
2021-06-26,2.7146,2.5407,2.7384,2.4795
2021-06-27,2.894,2.7146,2.8967,2.5844
2021-06-28,2.9128,2.894,2.9485,2.7749
2021-06-29,3.0432,2.9128,3.2026,2.8738
2021-06-30,2.941,3.0432,3.1299,2.7525
2021-07-01,2.7762,2.941,3.0907,2.7336
2021-07-02,2.8111,2.7762,2.8246,2.6654
2021-07-03,2.9096,2.8111,2.9884,2.7391
2021-07-04,2.9725,2.9096,3.032,2.8594
2021-07-05,2.7384,2.9725,3.0181,2.6743
2021-07-06,2.8371,2.7384,2.9722,2.7263
2021-07-07,3.6657,2.8371,3.7347,2.796
2021-07-08,2.9621,3.6657,3.6737,2.9621
2021-07-09,3.0162,2.9621,3.1793,2.8543
2021-07-10,2.9748,3.0162,3.128,2.8707
2021-07-11,3.0185,2.9748,3.1455,2.8763
2021-07-12,2.9156,3.0185,3.0696,2.8578
2021-07-13,2.7668,2.9156,2.9156,2.7262
2021-07-14,2.7448,2.7668,2.8088,2.5252
2021-07-15,2.5967,2.7448,2.7658,2.5553
2021-07-16,2.4819,2.5967,2.694,2.4546
2021-07-17,2.4572,2.4819,2.539,2.3971
2021-07-18,2.4365,2.4587,2.5732,2.39
2021-07-19,2.2787,2.4365,2.4476,2.2333
2021-07-20,2.1342,2.2787,2.3494,2.0808
2021-07-21,2.3428,2.1342,2.4096,2.0668
2021-07-22,2.3546,2.3428,2.424,2.2706
2021-07-23,2.4142,2.3546,2.4333,2.2742
2021-07-24,2.5896,2.4142,2.6494,2.3918
2021-07-25,2.5236,2.4788,2.5863,2.3929
2021-07-26,2.5556,2.5293,2.8511,2.5184
2021-07-27,2.6617,2.5556,2.6869,2.4576
2021-07-28,2.6666,2.6617,2.6877,2.5142
2021-07-29,2.7797,2.6666,2.8207,2.6011
2021-07-30,3.3385,2.7797,3.5299,2.6678
2021-07-31,3.3188,3.3385,3.8531,3.3016
2021-08-01,3.3682,3.3115,3.7564,3.2664
2021-08-02,3.4171,3.3682,3.5523,3.2581
2021-08-03,3.2507,3.4171,3.421,3.1677
2021-08-04,3.3651,3.2507,3.4209,3.1549
2021-08-05,3.3451,3.3651,3.534,3.2756
2021-08-06,3.412,3.3497,3.5549,3.254
2021-08-07,3.7162,3.4097,3.9456,3.3695
2021-08-08,3.4347,3.7162,3.732,3.3581
2021-08-09,3.6984,3.4347,3.7795,3.3194
2021-08-10,3.6644,3.6984,3.8435,3.5659
2021-08-11,3.8402,3.6644,4.2728,3.659
2021-08-12,3.7902,3.8402,4.1414,3.6346
2021-08-13,4.1624,3.7902,4.1769,3.7409
2021-08-14,4.1411,4.1624,4.3133,3.9931
2021-08-15,4.1092,4.1411,4.1828,3.8968
2021-08-16,4.1337,4.1092,4.4844,4.0611
2021-08-17,4.1518,4.1337,4.8808,3.9605
2021-08-18,4.139,4.1518,4.4904,3.9024
2021-08-19,4.4172,4.139,4.4847,4.0308
2021-08-20,4.6145,4.4172,4.907,4.3763
2021-08-21,4.498,4.6145,4.8119,4.45
2021-08-22,5.1534,4.498,5.2396,4.4762
2021-08-23,5.3794,5.1534,5.5,4.925
2021-08-24,4.8822,5.3704,5.5498,4.6995
2021-08-25,5.0613,4.8822,5.1444,4.68
2021-08-26,4.4731,5.0613,5.1185,4.4566
2021-08-27,4.6784,4.4731,4.8387,4.2272
2021-08-28,4.4882,4.6784,4.7003,4.4201
2021-08-29,4.4334,4.4882,4.6017,4.3063
2021-08-30,4.599,4.4338,4.9206,4.3
2021-08-31,4.4728,4.599,4.7676,4.3611
2021-09-01,4.8649,4.4748,4.9578,4.349
2021-09-02,5.2104,4.8649,5.3703,4.7645
2021-09-03,5.36,5.2104,5.61,5.1381
2021-09-04,5.3171,5.36,5.7716,5.2501
2021-09-05,5.3638,5.3164,5.5581,5.25
2021-09-06,5.1907,5.3638,5.68,5.0
2021-09-07,4.106,5.1907,5.269,3.4512
2021-09-08,4.0709,4.106,4.2453,3.6037
2021-09-09,4.1029,4.0709,4.2829,3.9031
2021-09-10,3.8824,4.1029,4.3828,3.7513
2021-09-11,3.9044,3.8824,4.1536,3.8333
2021-09-12,4.1357,3.9044,4.2919,3.829
2021-09-13,3.85,4.1357,4.1546,3.6297
2021-09-14,4.0022,3.85,4.035,3.8101
2021-09-15,4.2371,4.0022,4.464,3.9839
2021-09-16,4.0205,4.2371,4.2733,3.9378
2021-09-17,3.8092,4.0205,4.0356,3.8
2021-09-18,3.8951,3.8092,4.1473,3.7899
2021-09-19,3.8298,3.8951,3.909,3.75
2021-09-20,3.2343,3.8298,3.8391,3.15
2021-09-21,3.0009,3.2343,3.4191,2.8953
2021-09-22,3.3778,3.0009,3.4452,2.9503
2021-09-23,3.4585,3.3778,3.49,3.2801
2021-09-24,3.1648,3.4585,3.4607,2.9346
2021-09-25,3.4326,3.1648,3.5614,3.1155
2021-09-26,3.2482,3.4326,3.4605,3.008
2021-09-27,3.3326,3.2482,3.6661,3.2084
2021-09-28,3.1606,3.3326,3.3326,3.155
2021-09-29,3.2841,3.1606,3.4677,3.1606
2021-09-30,3.4671,3.2841,3.5134,3.2841
2021-10-01,3.7426,3.4671,3.8,3.467
2021-10-02,3.847,3.7426,4.0386,3.721
2021-10-03,3.9035,3.847,4.1054,3.7619
2021-10-04,3.7504,3.9035,3.9035,3.626
2021-10-05,4.0569,3.7504,4.0895,3.728
2021-10-06,4.0001,4.0569,4.197,3.7047
2021-10-07,3.8464,4.0001,4.0168,3.816
2021-10-08,3.7792,3.8464,3.9465,3.77
2021-10-09,3.8263,3.7792,3.9203,3.7648
2021-10-10,3.5755,3.8263,3.8372,3.5551
2021-10-11,3.7396,3.5755,3.87,3.5267
2021-10-12,3.944,3.7396,3.9913,3.6206
2021-10-13,4.4101,3.9481,4.7058,3.8727
2021-10-14,4.2932,4.4101,4.5398,4.2375
2021-10-15,4.5527,4.2932,4.9484,4.1697
2021-10-16,4.5603,4.5527,4.8113,4.4958
2021-10-17,4.7402,4.5603,4.7402,4.2344
2021-10-18,4.5331,4.7402,4.7686,4.4161
2021-10-19,4.3075,4.5331,4.5789,4.2672
2021-10-20,4.4027,4.3075,4.5,4.2994
2021-10-21,4.1757,4.4027,4.494,4.1451
2021-10-22,4.1212,4.1757,4.2609,4.0704
2021-10-23,4.1684,4.1212,4.2012,4.0
2021-10-24,4.0466,4.1684,4.19,3.925
2021-10-25,4.2576,4.0466,4.3289,4.0207
2021-10-26,4.2297,4.2576,4.3849,4.1562
2021-10-27,3.8023,4.2297,4.383,3.6072
2021-10-28,3.9695,3.8023,4.0798,3.7861
2021-10-29,4.1045,3.9695,4.2498,3.96
2021-10-30,4.1555,4.1045,4.2966,3.9906
2021-10-31,4.3912,4.1555,4.56,4.1516
2021-11-01,4.3292,4.3912,4.5415,4.1809
2021-11-02,5.2867,4.3292,6.5645,4.2707
2021-11-03,5.0,5.2867,5.5542,4.6671
2021-11-04,4.9286,5.0,5.3211,4.7451
2021-11-05,4.9555,4.9286,5.2981,4.7778
2021-11-06,4.7824,4.9555,5.0917,4.6511
2021-11-07,4.7771,4.7824,4.9,4.7377
2021-11-08,4.9643,4.7771,5.1253,4.6822
2021-11-09,4.87,4.9643,5.1627,4.8339
2021-11-10,4.5084,4.87,4.9473,4.181
2021-11-11,4.5602,4.5084,4.6399,4.4362
2021-11-12,4.369,4.5602,4.6313,4.2127
2021-11-13,4.4697,4.369,4.5694,4.3181
2021-11-14,4.4199,4.4697,4.613,4.3157
2021-11-15,4.4255,4.4199,4.8254,4.4145
2021-11-16,4.0833,4.4255,4.4255,3.8373
2021-11-17,4.1113,4.0833,4.2204,3.93
2021-11-18,3.8343,4.1113,4.1709,3.8
2021-11-19,3.9391,3.8343,4.0157,3.7437
2021-11-20,4.2186,3.9391,4.3148,3.9171
2021-11-21,4.1576,4.2186,4.371,4.1488
2021-11-22,3.9259,4.1576,4.1855,3.875
2021-11-23,4.0317,3.9259,4.0632,3.8424
2021-11-24,3.93,4.0317,4.1314,3.85
2021-11-25,4.2224,3.93,4.2524,3.9016
2021-11-26,3.69,4.2224,4.244,3.6518
2021-11-27,3.9859,3.69,4.5392,3.69
2021-11-28,4.0188,3.9859,4.0405,3.76
2021-11-29,4.0738,4.0188,4.3347,3.9748
2021-11-30,4.0371,4.0738,4.1664,3.9213
2021-12-01,4.1186,4.0371,4.2241,3.9952
2021-12-02,4.1375,4.1186,4.2431,3.9236
2021-12-03,4.308,4.1375,5.6578,4.128
2021-12-04,3.6395,4.308,4.5327,3.203
2021-12-05,3.3659,3.6395,3.6791,3.2521
2021-12-06,3.3901,3.3659,3.4534,2.9707
2021-12-07,3.2879,3.3901,3.465,3.2527
2021-12-08,3.3547,3.2879,3.41,3.1462
2021-12-09,3.0202,3.3547,3.3967,3.0202
2021-12-10,2.8,3.0202,3.1051,2.7916
2021-12-11,2.9666,2.8,3.0466,2.7417
2021-12-12,3.01,2.9666,3.0778,2.9227
2021-12-13,2.7146,3.01,3.1614,2.6913
2021-12-14,2.7796,2.7146,2.7954,2.658
2021-12-15,2.7784,2.7796,2.8796,2.5417
2021-12-16,2.8308,2.7784,2.9927,2.7777
2021-12-17,2.7888,2.8308,3.0594,2.6623
2021-12-18,2.8012,2.7888,2.912,2.7146
2021-12-19,2.7173,2.8012,2.8772,2.7173
2021-12-20,2.7533,2.7173,2.7718,2.5588
2021-12-21,2.9721,2.7533,3.0374,2.7241
2021-12-22,3.0857,2.9721,3.2614,2.9325
2021-12-23,3.2965,3.0857,3.2965,2.9988
2021-12-24,3.0787,3.2965,3.2965,3.0479
2021-12-25,3.1429,3.0787,3.18,3.0787
2021-12-26,3.0834,3.1429,3.1691,2.9512
2021-12-27,3.3944,3.0834,3.4556,3.0759
2021-12-28,3.0318,3.3944,3.4048,2.9912
2021-12-29,3.0316,3.0318,3.2526,2.9319
2021-12-30,3.0929,3.0316,3.1801,2.9631
2021-12-31,2.931,3.0929,3.12,2.91
2022-01-01,3.103,2.931,3.103,2.931
2022-01-02,3.1981,3.103,3.3005,3.0668
2022-01-03,3.249,3.1981,3.2855,3.1
2022-01-04,3.4183,3.249,3.6193,3.2416
2022-01-05,3.105,3.4183,3.6024,2.9392
2022-01-06,3.0214,3.105,3.1651,2.9121
2022-01-07,2.8245,3.0214,3.0214,2.7801
2022-01-08,2.757,2.8245,2.9456,2.65
2022-01-09,2.8546,2.757,3.0169,2.7237
2022-01-10,2.7395,2.8546,2.9734,2.6276
2022-01-11,2.795,2.7395,2.8448,2.7089
2022-01-12,2.8861,2.795,2.92,2.7809
2022-01-13,2.7336,2.8861,2.9873,2.7243
2022-01-14,2.7785,2.7336,2.8403,2.6503
2022-01-15,2.7697,2.7785,2.8131,2.7215
2022-01-16,2.7081,2.7697,2.7918,2.7022
2022-01-17,2.6097,2.7081,2.7207,2.5735
2022-01-18,2.5632,2.6097,2.6353,2.4962
2022-01-19,2.4802,2.5632,2.5819,2.4343
2022-01-20,2.3374,2.4802,2.6069,2.33
2022-01-21,2.0042,2.3374,2.3545,1.9486
2022-01-22,1.7696,2.0042,2.0401,1.6348
2022-01-23,1.8119,1.7696,1.8942,1.7285
2022-01-24,1.7425,1.8119,1.8119,1.5223
2022-01-25,1.7624,1.7425,1.8045,1.6881
2022-01-26,1.7265,1.7624,1.9382,1.7014
2022-01-27,1.7646,1.7265,1.8706,1.6373
2022-01-28,1.8183,1.7646,1.8383,1.7297
2022-01-29,1.901,1.8183,1.9328,1.8112
2022-01-30,1.904,1.901,1.95,1.8591
2022-01-31,1.9509,1.904,1.99,1.7866
2022-02-01,1.9909,1.9509,2.0053,1.9236
2022-02-02,1.8738,1.9909,2.0337,1.8583
2022-02-03,1.8801,1.8738,1.8801,1.7757
2022-02-04,2.1007,1.8801,2.1038,1.8729
2022-02-05,2.1737,2.1007,2.195,2.0789
2022-02-06,2.1807,2.1737,2.224,2.0992
2022-02-07,2.2635,2.1807,2.3086,2.1469
2022-02-08,2.1994,2.2635,2.3157,2.098
2022-02-09,2.2778,2.1994,2.4232,2.1605
2022-02-10,2.1485,2.2778,2.2909,2.1403
2022-02-11,2.0679,2.1485,2.2797,2.0097
2022-02-12,2.0093,2.0679,2.1069,1.9681
2022-02-13,1.9995,2.0093,2.061,1.9365
2022-02-14,1.9344,1.9995,2.0009,1.8671
2022-02-15,2.1145,1.9344,2.1183,1.9344
2022-02-16,2.1188,2.1145,2.1751,2.0899
2022-02-17,1.8963,2.1188,2.1401,1.8891
2022-02-18,1.8192,1.8963,1.9402,1.8049
2022-02-19,1.8079,1.8192,1.8658,1.7612
2022-02-20,1.7542,1.8079,1.8382,1.7002
2022-02-21,1.5734,1.7542,1.8445,1.5663
2022-02-22,1.6902,1.5734,1.6995,1.5067
2022-02-23,1.5867,1.6902,1.7561,1.5863
2022-02-24,1.5586,1.5867,1.6076,1.3575
2022-02-25,1.6519,1.5628,1.6724,1.5327
2022-02-26,1.6707,1.6519,1.7212,1.6475
2022-02-27,1.6036,1.6707,1.7426,1.5669
2022-02-28,1.8554,1.6036,1.8554,1.5719
2022-03-01,1.9817,1.8554,2.0339,1.8221
2022-03-02,1.9147,1.9817,1.9996,1.8844
2022-03-03,1.8498,1.9147,1.9761,1.8121
2022-03-04,1.7172,1.8498,1.9206,1.7045
2022-03-05,1.819,1.7203,1.8432,1.6731
2022-03-06,1.7124,1.819,1.8286,1.6916
2022-03-07,1.703,1.7124,1.8071,1.6353
2022-03-08,1.6849,1.703,1.8151,1.669
2022-03-09,1.7954,1.6849,1.8103,1.6849
2022-03-10,1.6665,1.7954,1.8014,1.6203
2022-03-11,1.6303,1.6665,1.7039,1.6017
2022-03-12,1.6223,1.6303,1.6807,1.6223
2022-03-13,1.5945,1.6223,1.6856,1.5872
2022-03-14,1.6898,1.5945,1.7036,1.5769
2022-03-15,1.7123,1.6898,1.7322,1.6033
2022-03-16,1.8193,1.7123,1.8505,1.699
2022-03-17,1.8034,1.8193,1.8423,1.7578
2022-03-18,1.8492,1.8034,1.853,1.7432
2022-03-19,1.9311,1.8492,1.9973,1.8304
2022-03-20,1.8757,1.9311,1.9394,1.8152
2022-03-21,1.8902,1.8757,1.999,1.8226
2022-03-22,1.9321,1.8902,2.0334,1.884
2022-03-23,2.1011,1.9321,2.1229,1.9032
2022-03-24,2.1125,2.0925,2.1401,2.0351
2022-03-25,2.087,2.1125,2.1823,2.0345
2022-03-26,2.1633,2.087,2.2535,2.0655
2022-03-27,2.2788,2.1633,2.3029,2.1274
2022-03-28,2.1997,2.2788,2.3693,2.1787
2022-03-29,2.311,2.1997,2.3971,2.1997
2022-03-30,2.4098,2.311,2.4659,2.2123
2022-03-31,2.2384,2.4098,2.4805,2.2136
2022-04-01,2.5295,2.2384,2.601,2.1587
2022-04-02,2.4048,2.5295,2.5681,2.3891
2022-04-03,2.5541,2.4048,2.5885,2.335
2022-04-04,2.4554,2.5541,2.6083,2.3329
2022-04-05,2.3403,2.4554,2.5458,2.3302
2022-04-06,2.0036,2.3403,2.3431,1.9911
2022-04-07,2.1077,2.0036,2.2075,1.9628
2022-04-08,1.9791,2.1077,2.1607,1.9633
2022-04-09,2.0606,1.9791,2.07,1.9689
2022-04-10,1.9606,2.0606,2.092,1.9562
2022-04-11,1.8168,1.9606,1.9675,1.7916
2022-04-12,1.9705,1.8193,2.055,1.8165
2022-04-13,2.0708,1.9705,2.0745,1.9439
2022-04-14,2.08,2.0708,2.1874,1.9868
2022-04-15,2.0904,2.08,2.128,2.027
2022-04-16,2.056,2.0904,2.1232,2.0151
2022-04-17,1.9419,2.056,2.1236,1.9358
2022-04-18,1.9759,1.9419,1.98,1.8262
2022-04-19,2.0684,1.9759,2.0734,1.9621
2022-04-20,2.0235,2.0684,2.1412,1.994
2022-04-21,1.9609,2.0257,2.1357,1.9327
2022-04-22,1.9856,1.9609,2.0838,1.941
2022-04-23,1.9325,1.9856,1.9964,1.9286
2022-04-24,1.889,1.9325,1.9592,1.8805
2022-04-25,1.9069,1.889,1.9127,1.7608
2022-04-26,1.7408,1.9069,1.9333,1.7229
2022-04-27,1.7857,1.7408,1.8484,1.7289
2022-04-28,1.7855,1.7857,1.8299,1.74
2022-04-29,1.6425,1.7855,1.8033,1.6067
2022-04-30,1.4656,1.6446,1.6841,1.3985
2022-05-01,1.5451,1.4656,1.6145,1.4464
2022-05-02,1.5105,1.5451,1.5829,1.4536
2022-05-03,1.4822,1.5105,1.5729,1.4524
2022-05-04,1.6407,1.4822,1.644,1.4768
2022-05-05,1.4814,1.6407,1.6585,1.4266
2022-05-06,1.4951,1.4814,1.5186,1.4376
2022-05-07,1.368,1.4951,1.4981,1.3384
2022-05-08,1.3356,1.368,1.3931,1.3159
2022-05-09,1.0978,1.3356,1.3837,1.0948
2022-05-10,1.158,1.0978,1.2896,1.0683
2022-05-11,0.8186,1.158,1.2087,0.7612
2022-05-12,0.7215,0.8186,0.8763,0.6254
2022-05-13,0.8151,0.7215,0.9121,0.7177
2022-05-14,0.8787,0.8151,0.8787,0.7481
2022-05-15,0.8803,0.8644,0.8803,0.8274
2022-05-16,0.8176,0.8803,0.8848,0.7981
2022-05-17,0.9075,0.8176,0.9174,0.8165
2022-05-18,0.8284,0.9075,0.9424,0.8241
2022-05-19,0.903,0.8284,0.9153,0.7895
2022-05-20,0.9059,0.903,0.9424,0.8482
2022-05-21,0.8904,0.9059,0.9454,0.8775
2022-05-22,0.9394,0.8904,0.9394,0.883
2022-05-23,0.8692,0.9394,0.9712,0.8661
2022-05-24,0.9111,0.8692,0.9197,0.833
2022-05-25,0.8679,0.9111,0.9201,0.8444
2022-05-26,0.7957,0.8679,0.8861,0.7741
2022-05-27,0.7699,0.7957,0.8059,0.7515
2022-05-28,0.8022,0.7699,0.8096,0.7573
2022-05-29,0.8467,0.8022,0.8467,0.7762
2022-05-30,0.9845,0.8467,0.9957,0.8343
2022-05-31,0.9791,0.9845,1.0127,0.9176
2022-06-01,0.892,0.9791,1.0543,0.8697
2022-06-02,0.9184,0.892,0.9298,0.8617
2022-06-03,0.8835,0.9184,0.9312,0.8569
2022-06-04,0.8654,0.8835,0.8938,0.8551
2022-06-05,0.8648,0.8654,0.8871,0.8367
2022-06-06,0.8829,0.8648,0.9402,0.8609
2022-06-07,0.9438,0.8829,1.1042,0.8096
2022-06-08,0.8936,0.9438,0.9785,0.8909
2022-06-09,0.9056,0.8936,0.9674,0.8791
2022-06-10,0.8917,0.9056,0.9099,0.8487
2022-06-11,0.8056,0.8917,0.898,0.7726
2022-06-12,0.7135,0.8056,0.8056,0.7105
2022-06-13,0.6731,0.7135,0.7322,0.6285
2022-06-14,0.6719,0.6731,0.7234,0.633
2022-06-15,0.7233,0.6719,0.7248,0.6193
2022-06-16,0.6158,0.7233,0.7233,0.6158
2022-06-17,0.6389,0.6158,0.658,0.6158
2022-06-18,0.6214,0.6389,0.6612,0.568
2022-06-19,0.6854,0.6214,0.6942,0.5879
2022-06-20,0.6842,0.6854,0.71,0.6603
2022-06-21,0.6931,0.6842,0.7327,0.6722
2022-06-22,0.6743,0.6931,0.7082,0.6685
2022-06-23,0.7608,0.6743,0.8061,0.6743
2022-06-24,0.7985,0.7608,0.8324,0.7511
2022-06-25,0.7859,0.7985,0.8026,0.7469
2022-06-26,0.7251,0.7859,0.8391,0.7251
2022-06-27,0.7728,0.7251,0.8015,0.7251
2022-06-28,0.7278,0.7728,0.7728,0.7278
2022-06-29,0.8304,0.7278,0.8761,0.7278
2022-06-30,1.0314,0.8304,1.1951,0.7865
2022-07-01,1.3234,1.0314,1.38,1.0229
2022-07-02,1.1445,1.3234,1.3701,1.1372
2022-07-03,1.0588,1.1445,1.1551,1.0473
2022-07-04,1.014,1.0588,1.0588,0.9872
2022-07-05,1.0348,1.014,1.0959,0.9844
2022-07-06,1.0072,1.0348,1.0551,0.9942
2022-07-07,1.0138,1.0072,1.0228,0.9945
2022-07-08,0.9439,1.0138,1.0248,0.9334
2022-07-09,1.0123,0.9439,1.0396,0.9439
2022-07-10,0.9366,1.0123,1.0128,0.9232
2022-07-11,0.8586,0.9366,0.9366,0.8511
2022-07-12,0.8564,0.8586,0.9235,0.8545
2022-07-13,0.8585,0.8564,0.8806,0.8
2022-07-14,0.9322,0.8585,0.9518,0.8468
2022-07-15,0.8976,0.9322,0.9349,0.8781
2022-07-16,0.9451,0.8976,0.9694,0.8836
2022-07-17,0.9371,0.9451,0.9764,0.9304
2022-07-18,0.9865,0.9379,1.0063,0.9375
2022-07-19,1.0037,0.9865,1.026,0.9533
2022-07-20,0.9317,1.0037,1.0381,0.9173
2022-07-21,0.9457,0.9317,0.9531,0.9023
2022-07-22,0.9087,0.9457,0.9756,0.8912
2022-07-23,0.909,0.9087,0.9317,0.8754
2022-07-24,0.9043,0.909,0.9461,0.9
2022-07-25,0.8388,0.9043,0.9114,0.8388
2022-07-26,0.8471,0.8388,0.8563,0.8066
2022-07-27,0.8874,0.8471,0.8885,0.8262
2022-07-28,0.9421,0.8874,0.9559,0.8789
2022-07-29,0.9874,0.9421,1.0106,0.9235
2022-07-30,0.9774,0.9874,1.0851,0.9649
2022-07-31,0.9937,0.9774,1.0832,0.9726
2022-08-01,1.0293,0.9937,1.0793,0.9904
2022-08-02,1.0003,1.0293,1.039,0.9454
2022-08-03,1.0174,1.0003,1.1605,0.9945
2022-08-04,1.0303,1.0174,1.0578,1.0074
2022-08-05,1.0768,1.0303,1.0783,1.0277
2022-08-06,1.0919,1.0768,1.0984,1.0598
2022-08-07,1.0441,1.0919,1.0943,1.0277
2022-08-08,1.062,1.0441,1.0954,1.0433
2022-08-09,1.0358,1.062,1.1403,1.0114
2022-08-10,1.4721,1.0328,1.6136,1.0114
2022-08-11,1.4795,1.4721,1.8674,1.422
2022-08-12,1.4299,1.4795,1.5888,1.3876
2022-08-13,1.4152,1.4299,1.4549,1.3798
2022-08-14,1.4571,1.4152,1.4684,1.32
2022-08-15,1.4702,1.4571,1.6571,1.4223
2022-08-16,1.4691,1.4702,1.4937,1.4273
2022-08-17,1.4079,1.4691,1.5437,1.3968
2022-08-18,1.3921,1.4079,1.4489,1.3804
2022-08-19,1.2368,1.3921,1.3982,1.1782
2022-08-20,1.3696,1.2368,1.4144,1.2368
2022-08-21,1.3021,1.3673,1.3673,1.264
2022-08-22,1.3628,1.3021,1.4265,1.2481
2022-08-23,1.3033,1.3597,1.3679,1.2606
2022-08-24,1.5417,1.3033,1.6796,1.2625
2022-08-25,1.3872,1.5417,1.5671,1.3869
2022-08-26,1.248,1.3872,1.4092,1.2328
2022-08-27,1.3742,1.248,1.3878,1.2365
2022-08-28,1.1968,1.3742,1.3742,1.1908
2022-08-29,1.2577,1.1968,1.2632,1.1913
2022-08-30,1.1882,1.2577,1.2964,1.1614
2022-08-31,1.1358,1.1882,1.2455,1.1321
2022-09-01,1.1446,1.1358,1.1463,1.0879
2022-09-02,1.1035,1.1446,1.1597,1.0808
2022-09-03,1.1324,1.1035,1.1397,1.0879
2022-09-04,1.1238,1.1324,1.1413,1.105
2022-09-05,1.1409,1.1238,1.1445,1.1011
2022-09-06,1.0244,1.1409,1.1748,1.0244
2022-09-07,1.2343,1.0244,1.2651,1.0107
2022-09-08,1.2123,1.2343,1.2664,1.1847
2022-09-09,1.3505,1.2123,1.3595,1.2122
2022-09-10,1.322,1.3505,1.3736,1.3031
2022-09-11,1.3145,1.322,1.3817,1.2812
2022-09-12,1.3942,1.3145,1.4495,1.2866
2022-09-13,1.2424,1.3942,1.4533,1.2424
2022-09-14,1.2294,1.2424,1.2689,1.1935
2022-09-15,1.2143,1.2294,1.3087,1.1966
2022-09-16,1.2314,1.2143,1.3038,1.1983
2022-09-17,1.2462,1.2314,1.2654,1.2172
2022-09-18,1.2227,1.2462,1.3336,1.2125
2022-09-19,1.1759,1.2233,1.2548,1.1336
2022-09-20,1.2046,1.1759,1.2525,1.1736
2022-09-21,1.208,1.2046,1.289,1.18
2022-09-22,1.244,1.2103,1.2511,1.1888
2022-09-23,1.2646,1.244,1.301,1.2126
2022-09-24,1.181,1.2646,1.2784,1.174
2022-09-25,1.1665,1.181,1.1922,1.1575
2022-09-26,1.1993,1.1665,1.2005,1.1217
2022-09-27,1.1837,1.1993,1.2347,1.1499
2022-09-28,1.1854,1.1837,1.2008,1.1272
2022-09-29,1.2128,1.1854,1.214,1.1591
2022-09-30,1.1925,1.2128,1.229,1.183
2022-10-01,1.1961,1.1925,1.216,1.1902
2022-10-02,1.1925,1.1974,1.2067,1.1686
2022-10-03,1.2272,1.1917,1.2513,1.178
2022-10-04,1.2662,1.2272,1.299,1.2272
2022-10-05,1.2533,1.2662,1.296,1.2401
2022-10-06,1.2598,1.2533,1.2771,1.2334
2022-10-07,1.2387,1.2598,1.2938,1.2255
2022-10-08,1.2105,1.2387,1.2431,1.198
2022-10-09,1.2225,1.2105,1.235,1.2019
2022-10-10,1.1717,1.2225,1.2437,1.1661
2022-10-11,1.1039,1.1717,1.1717,1.0994
2022-10-12,1.0868,1.1039,1.1233,1.084
2022-10-13,1.0911,1.0868,1.116,1.002
2022-10-14,1.0757,1.0944,1.1291,1.0619
2022-10-15,1.0804,1.0757,1.0929,1.0659
2022-10-16,1.1063,1.0804,1.116,1.0781
2022-10-17,1.1406,1.1063,1.1576,1.0897
