Lag,BTC,ETH,LTC,XMR,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
13,0.0005972879826299112,5.1277634670248475e-05,0.14491864172098043,0.5314384920248668,0.26907361596209134,0.029841408210828715,0.02178472102449427,1.5299154844012559e-18,0.010032987635910037,0.4625007394507358,0.027500207302814116,1.6029598930336018e-27,0.18976847425640506,0.5046554845477765,0.08410702596869334,0.9905724929698515,0.5714899772465911,0.5168764242613137,0.8227407419711043,0.44225977315158793,0.0004490770110892272,0.005166607908288251,0.19764687246153997,0.00012727275467279046,3.453985709024705e-05,0.9252950151807675,0.012694115261430201,0.031249892705493523,0.0007712668281624456,0.0912719537121206,0.04601079310068594
14,0.0010077845724253288,6.0809505992205756e-05,0.1772928337524536,0.555343116523433,0.2602697002365069,0.03892664921064545,0.02959525427390601,1.9434787173498018e-18,0.012975511591784247,0.5108443381643726,0.034079500940414585,1.920145662279776e-27,0.18068398788291928,0.6275732907039189,0.10409468342671593,0.9920319824783801,0.5042623858975861,0.6217102152377383,0.7428050832022504,0.3391801510140698,0.0008395508898194385,0.003965018620005714,0.22523004247711323,0.0002553593845384668,3.5613858725693e-05,0.95415086906591,0.019697464139698494,0.04443593039047161,0.001066810321665929,0.09910012774881255,0.06402345336442593
15,0.001567562597866708,9.902190718743342e-05,0.22534211808938373,0.6179127246274129,0.22559385948181454,0.026847393828627594,0.01637133803792343,2.403926902772392e-18,0.010903388491369436,0.593628130598979,0.04930832277148732,4.9338408882220515e-28,0.23409078611595818,0.6795843099448103,0.09323375217794173,0.9945609498224937,0.5717498968354431,0.6249369472401815,0.7404597806159794,0.3368869009294534,0.0009405486080708054,0.002138097309073076,0.1887994565027624,0.000424814440556873,4.255288459433144e-05,0.7604559578767598,0.025558761538706398,0.047744859658608134,0.0008689218965564542,0.12208139306943029,0.06567075354376173
16,0.0013078412925848386,3.4937064373327965e-05,0.16401334207857285,0.6815084403375996,0.16658533357819927,0.025157113689605735,0.021846472524999463,4.467929972356066e-18,0.009835433850863435,0.32416424048235526,0.053433869122336546,1.4546553244615098e-27,0.28482179717017786,0.6675600259758145,0.10575216425616184,0.9966318936350804,0.6796798713116892,0.7043848880881348,0.6753318560172389,0.25334377367544136,0.001751049444353254,0.002214981066513289,0.17147936466787403,0.0006195526991461637,7.313035874580056e-05,0.798718235450541,0.038271124153848715,0.037913671831037075,0.0010277898302964133,0.1166734293650572,0.07543246682791024
17,0.0021220770676089996,2.1851468235497733e-05,0.12159873095699801,0.7206851141680317,0.20320884860781757,0.032445735425406325,0.016362489677751973,1.2839879148302048e-17,0.012023737892492371,0.3701154141526492,0.0640717717964793,4.0184751772334825e-27,0.33697074961907836,0.6305831323813076,0.10992944254336962,0.9920746865505506,0.7126374290413677,0.7499649077254561,0.7352366484509638,0.26258504857202986,0.0027259804787045285,0.002969293490031813,0.1356115755138015,0.0009251575985809696,6.218244196172901e-05,0.8306527450068126,0.024765863624936543,0.028680515678092246,0.0015601929343001203,0.14977533440682628,0.024308335180060443
18,0.0033354129613080196,4.0777980473042273e-05,0.14752307888929356,0.7164437412979046,0.24555238856888673,0.03128324185999037,0.019526677350458974,3.1814773838278937e-17,0.0185793831067273,0.41923198780187776,0.08382485350341821,7.138250233204527e-27,0.3467781498122965,0.4537391043078414,0.10441779409897872,0.994306860710039,0.7574756383854371,0.7650548147859244,0.7775298514596427,0.30534968607688523,0.004124692850661076,0.004465912964190978,0.14882596174392312,0.0016132907878256733,9.865760606675496e-05,0.8568923623379694,0.03300276364881286,0.04738214360496796,0.0024919044561718382,0.1756175499903407,0.021516317101428543
19,0.005015163466026266,1.6257452502314014e-05,0.20804448696510794,0.7786447696765693,0.3097400703193319,0.034939466090621936,0.033444658285402745,1.410754241261361e-16,0.018804990268013005,0.4519187209887758,0.07598140580772926,7.549949567608445e-27,0.37238756916805416,0.24869390955292692,0.1758523707703715,0.9954492636265994,0.7595910807165035,0.7790761222632145,0.782912927704834,0.3437461849081413,0.0057773890992502824,0.0058451979023328715,0.07873465629753851,0.0023592987096159404,0.0001144818719849228,0.9038220359885789,0.00032834727318779226,0.034834033877463935,0.003412250470914414,0.10889232244876552,0.009790183663810266
20,0.00725272379679856,2.699001165493175e-05,0.23408917802314358,0.7154671784517987,0.29109685921696943,0.03849431044584574,0.0173321928586069,3.158446767103203e-16,0.014526398594099696,0.5105457769386315,0.07859858355409413,1.5710475100921255e-26,0.30003479333731886,0.2430701683346539,0.13318026207485092,0.9974172101386816,0.7752685551563435,0.7876703873055613,0.8395977566401346,0.39772475516076067,0.012119903729602758,0.00637019749094165,0.10312673238868703,0.0033711146975325397,0.0005264301211179645,0.888579090400683,0.0004461593090695658,0.04660358147695895,0.005692662877802382,0.1417089400307579,0.0035962665760516307
21,0.010626921947197778,2.836281519054711e-05,0.2590324747743846,0.7737188956336912,0.41500010961807277,0.019932811425491966,0.014466197721347775,3.034762651784281e-16,0.028387840466417506,0.4595153739285921,0.1416068709304852,3.1632380774033933e-26,0.36413106539608775,0.3399536062735296,0.13921223782150285,0.9982269701489253,0.7812014245803416,0.8338288958732722,0.8416933268969362,0.24494617998866403,0.016698945154192027,0.009440070236489838,0.10036937855853308,0.002782394571945986,0.0005388225855629689,0.9269706126124365,0.0006728739489382596,0.052633861404096476,0.0054839928085371895,0.17613777426005717,0.006147161189257488
22,0.014249991134515852,4.876342177363412e-05,0.30733034566346984,0.8189744691078787,0.452721058059973,0.024368986069392872,0.01946732803442037,6.272825110743725e-16,0.03150126629351029,0.4936454467275314,0.1653455166465291,7.729028557375803e-26,0.4247247005870318,0.3982106265023022,0.1253671412745063,0.9981634999909655,0.8021454915102402,0.8611827010848052,0.8153096535590512,0.2800753880849318,0.0026242706359622375,0.012806778128181864,0.12732251056194266,0.00386582540717871,0.0009519355406248723,0.9459617395487167,0.0009391380526591663,0.07014418815729223,0.007912467489356362,0.18274731697078772,0.0095883498257327
23,0.01815827762525536,7.309681427659322e-05,0.3391853808308448,0.6965217218090145,0.4505729426539605,0.02903746315594366,0.024719833127661288,1.1883533210302745e-15,0.0340786708472204,0.5414668425611917,0.20532296814889348,1.6464605107002707e-25,0.4761139732274774,0.43546314308671186,0.15036812864755192,0.9936850960379195,0.8367218018188717,0.8956523720085506,0.7908261258965623,0.23184503931949232,0.0003934541788413438,0.018866328397650886,0.10544712080992447,0.005473670678394016,0.0011371579816521998,0.9367794977555909,0.0015280213264096427,0.00673960113576373,0.009161886473885245,0.22072380964282995,0.014717345867171282
24,0.009422914685049733,5.5273293148288925e-05,0.26093579948683365,0.7432010426536442,0.3656216094362712,0.024608377989848874,0.032126472115297754,2.293388556873778e-15,0.03987811953902554,0.5862213212854719,0.16989515266181837,3.922253171321994e-25,0.5068871062264468,0.4368713026486158,0.1731714282182784,0.9931143142013451,0.8683029868640233,0.8743935056886561,0.8287667462253558,0.21855112100502144,0.00040559440633659627,0.023556803469532633,0.1322588958737191,0.0037958823582735285,0.0011933611001083237,0.9121004582196197,0.002066779209907931,0.009760852416334882,1.5464622295773844e-05,0.26760214855266906,0.015626157693395152
25,0.013252460437487502,8.720639415094148e-05,0.22963142742822723,0.7041990503696438,0.39472359394252665,0.01697935041857417,0.01765137974448485,2.2630377195353674e-15,0.04202046115579957,0.6523133872266043,0.20057112081905804,3.65985201935072e-25,0.5505965595209856,0.43229738003840024,0.22638869827919456,0.9940931417809129,0.8839754715618813,0.900837121475881,0.8367680355289352,0.12402046960772262,0.0011759784571256171,0.02804649719478595,0.1584743456552207,0.00482644934726683,0.001953470155419018,0.9143963757756788,0.0031200675050949526,0.013224548553863532,9.386274564108424e-06,0.2555621802461572,0.0143962420333571
26,0.018161596459572965,3.342279665575501e-05,0.24632943740914814,0.7435221656530069,0.33395383800015815,0.02122655811890737,0.01475864450375973,4.193249877015621e-15,0.04833799910109943,0.6828729033353911,0.2413897487377264,8.31919633186336e-25,0.2311771358939767,0.5402954994410656,0.28549012081749575,0.995353154023138,0.9151912811793256,0.9108043748075514,0.8933861573717595,0.09944035314853537,0.0009621645212892929,0.030324744940265536,0.19054811413370723,0.007169317196065556,0.00225976286719084,0.8346924073560613,0.004336778704331374,0.006093705706426157,1.638409331285926e-07,0.2492842549724015,0.01793378802999702
27,0.008514767616335895,4.360639563779949e-06,0.12823026672990562,0.75941191108687,0.31854338190503373,0.013779806772465295,0.01634160649094052,6.849853014648916e-15,0.06218992296153869,0.7117105705363307,0.28961507015135446,1.185384204832343e-24,0.19198395007571306,0.6067945463252271,0.32416006801394376,0.9970278040640893,0.9236623084701903,0.8239422720121864,0.9181960102362001,0.09345981736243998,0.0016675680261206871,0.032676058336428775,0.182934111307168,0.011290504067770676,0.002390213829573409,0.8086376247184551,0.005404406508544118,0.0058294829185504245,2.0970607078966192e-08,0.2567863332542761,0.021815713374114733
28,0.00717592288338791,6.01052193815104e-06,0.12236348290416015,0.6635627927539285,0.3349810695055773,0.012944462763436252,0.019671140365078988,9.87657216516731e-15,0.0714289473101044,0.7509116263917772,0.3410564005013591,9.537064502219814e-25,0.2287435562084472,0.6506327056757919,0.2592381752388605,0.9954681845413023,0.9365079645412637,0.7641830163372929,0.9516922964858755,0.08823450096827046,0.0020009112117391698,0.037728926488057,0.21161206184956563,0.00822853233939719,0.0022857136876099555,0.8163188206670692,0.007323333779804021,0.00546330065953106,3.279259406173861e-08,0.2749408575589723,0.02400529778279283
29,0.0088408554622986,1.0988396547696666e-05,0.1206524132984393,0.6902308317385359,0.4062407164810399,0.020329790504932516,0.03822303828296053,1.6757556503428403e-14,0.06958960007532912,0.5236163607224553,0.3040710895730443,1.3974632297054378e-24,0.22123887723594554,0.6923905676766748,0.3497422683053136,0.9972095961710009,0.9500464964239551,0.8019763308323374,0.9513885750757398,0.11721809842082939,0.0033046322716614057,0.043395415294739045,0.21021849200074072,0.005035706347941564,0.003891579624629149,0.8047774833040159,0.009407180291243348,0.003029772572906671,6.915935447041776e-08,0.2249696261674244,0.027211499176186427
30,0.00843743895223063,1.3192558326607744e-05,0.14588578007955777,0.5934586002535074,0.44354985734270597,0.0123579777320594,0.049107211494875756,1.0299109989988084e-14,0.0862367547930571,0.5389518671724698,0.33928508358340437,6.63138670258726e-25,0.24948693444552014,0.7172977752528205,0.3872689754250262,0.9957735522418862,0.9627891404169541,0.8090336217169097,0.8881307175425559,0.14069306221323222,0.0034641121898703166,0.05311495472772157,0.23716336373077662,0.0017466705085185036,0.005308006167043214,0.8161936015041326,0.01186474477609936,0.0022262133863263553,1.0905260886431333e-07,0.2548811035040269,0.032694348979923654
