TIMESTAMP,FWC_OPEN_PRICE_USD,FWC_HIGH_PRICE_USD,FWC_LOW_PRICE_USD,FWC_CLOSE_PRICE_USD,FWC_VOLUME_USD,FWC_DIVIDENDS_USD,FWC_STOCK_SPLITS_USD
2022-08-25 00:00:00+00:00,,,,0.0,233566,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,305785,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,228017,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,272283,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,273368,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,257312,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,137032,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,206731,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,145186,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,227504,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,141668,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,151580,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,142384,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,161729,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,132284,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,114911,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,137332,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,123331,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,178548,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,199198,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,178956,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,223667,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,911757,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,3307159,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,1849291,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,1698240,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,1110568,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,1276814,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,505638,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,1140459,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,878003,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,835563,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,1084208,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,605828,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,609190,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,1393987,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,1907579,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,922710,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,607972,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,916163,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,537011,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,601606,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,955837,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,493019,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,704468,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,548209,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,617647,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,646094,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,705735,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,655392,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,472994,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,880065,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,483078,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,450505,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,721157,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,2411774,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,840710,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,707039,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,659382,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,534615,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,1186852,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,799124,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,654736,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,758346,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,716530,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,811534,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,867412,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,912045,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,845558,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,1282686,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,1093880,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,510307,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,468762,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,492065,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,586242,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,692147,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,635392,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,605043,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,408772,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,319524,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,424735,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,464476,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,625521,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,2184418,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,11076133,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,5523955,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,8942070,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,5846424,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,3589530,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,3006212,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,1533976,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,1085387,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,1628026,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,1185322,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,747519,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,633252,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,635175,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,599535,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,527105,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,1351667,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,2439288,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,4627888,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,3543267,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,1668428,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,1514712,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,1463480,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,1628727,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,1701637,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,1465075,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,1484084,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,1434903,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,1405764,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,1380962,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,1133535,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,1655119,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,1645112,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,1558751,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,1011542,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,968251,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,1096070,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,852348,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,866315,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,830828,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,1282276,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,952065,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,1046649,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,1067896,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,1218090,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,1115581,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,1462723,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,1502093,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,1415478,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,1531721,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,1480763,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,1248971,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,1400667,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,1386766,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,1358532,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,1216201,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,1220163,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,1185446,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,1218820,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,1227090,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,1173729,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,1098288,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,1187417,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,1102803,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,938493,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,1046392,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,1126351,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,1140792,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,1101669,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,1090115,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,1070295,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,1116799,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,1368907,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,1157011,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,1163734,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,1495332,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,963178,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,958600,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,911414,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,919430,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,841022,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,904503,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,933554,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,987448,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,823330,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,790073,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,763418,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,793172,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,747908,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,735684,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,720304,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,748953,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,720007,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,708415,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,675921,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,726912,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,678692,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,625079,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,571869,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,602177,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,581195,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,511452,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,566793,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,491463,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,534490,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,534435,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,525116,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,1166890,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,634762,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,585659,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,551785,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,592830,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,599652,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,619609,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,592958,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,514817,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,603924,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,596666,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,713907,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,576572,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,569410,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,580525,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,635795,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,564182,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,570458,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,520354,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,526787,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,494083,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,484524,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,513870,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,561832,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,546573,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,509011,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,523580,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,550187,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,520306,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,595061,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,504198,0.0,0.0
