TIMESTAMP,DOGMI_OPEN_PRICE_USD,DOGMI_HIGH_PRICE_USD,DOGMI_LOW_PRICE_USD,DOGMI_CLOSE_PRICE_USD,DOGMI_VOLUME_USD,DOGMI_DIVIDENDS_USD,DOGMI_STOCK_SPLITS_USD
2024-11-20 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,3706,0.0,0.0
2024-11-21 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,883,0.0,0.0
2024-11-22 00:00:00+00:00,1.4000000192027073e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.8000000636675395e-05,1844,0.0,0.0
2024-11-23 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,3459,0.0,0.0
2024-11-24 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,6708,0.0,0.0
2024-11-25 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,1334,0.0,0.0
2024-11-26 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,3733,0.0,0.0
2024-11-27 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,3806,0.0,0.0
2024-11-28 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.5999999959603883e-05,2809,0.0,0.0
2024-11-29 00:00:00+00:00,1.5999999959603883e-05,3.600000127335079e-05,1.5999999959603883e-05,3.600000127335079e-05,64280,0.0,0.0
2024-11-30 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,2.9000000722589903e-05,3.600000127335079e-05,49537,0.0,0.0
2024-12-01 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,3.099999958067201e-05,3.199999991920777e-05,33207,0.0,0.0
2024-12-02 00:00:00+00:00,3.199999991920777e-05,3.5000000934815034e-05,2.8000000384054147e-05,3.5000000934815034e-05,21951,0.0,0.0
2024-12-03 00:00:00+00:00,3.5000000934815034e-05,3.7999998312443495e-05,3.199999991920777e-05,3.7000001611886546e-05,13158,0.0,0.0
2024-12-04 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.5000000934815034e-05,3.7000001611886546e-05,13373,0.0,0.0
2024-12-05 00:00:00+00:00,3.7000001611886546e-05,3.9999998989515007e-05,3.400000059627928e-05,3.899999865097925e-05,11407,0.0,0.0
2024-12-06 00:00:00+00:00,3.899999865097925e-05,4.400000034365803e-05,3.7000001611886546e-05,4.3000000005122274e-05,31309,0.0,0.0
2024-12-07 00:00:00+00:00,4.3000000005122274e-05,4.8000001697801054e-05,4.099999932805076e-05,4.400000034365803e-05,43670,0.0,0.0
2024-12-08 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.199999966658652e-05,4.3000000005122274e-05,23388,0.0,0.0
2024-12-09 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,2.9000000722589903e-05,3.199999991920777e-05,10741,0.0,0.0
2024-12-10 00:00:00+00:00,3.199999991920777e-05,3.5000000934815034e-05,2.9999999242136255e-05,3.099999958067201e-05,13747,0.0,0.0
2024-12-11 00:00:00+00:00,3.099999958067201e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.7000001611886546e-05,12515,0.0,0.0
2024-12-12 00:00:00+00:00,3.7000001611886546e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7000001611886546e-05,26415,0.0,0.0
2024-12-13 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.7000001611886546e-05,6856,0.0,0.0
2024-12-14 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,2.8000000384054147e-05,2.9999999242136255e-05,16756,0.0,0.0
2024-12-15 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.9999999242136255e-05,3.300000025774352e-05,27679,0.0,0.0
2024-12-16 00:00:00+00:00,3.300000025774352e-05,4.5000000682193786e-05,3.300000025774352e-05,4.400000034365803e-05,45763,0.0,0.0
2024-12-17 00:00:00+00:00,4.400000034365803e-05,5.8000001445179805e-05,4.199999966658652e-05,5.8000001445179805e-05,149114,0.0,0.0
2024-12-18 00:00:00+00:00,5.8000001445179805e-05,7.100000220816582e-05,5.8000001445179805e-05,6.500000017695129e-05,131322,0.0,0.0
2024-12-19 00:00:00+00:00,6.500000017695129e-05,7.899999764049426e-05,5.900000178371556e-05,5.999999848427251e-05,88433,0.0,0.0
2024-12-20 00:00:00+00:00,5.999999848427251e-05,7.500000356230885e-05,5.400000009103678e-05,7.200000254670158e-05,57490,0.0,0.0
2024-12-21 00:00:00+00:00,7.200000254670158e-05,8.399999933317304e-05,7.100000220816582e-05,7.999999797903001e-05,77318,0.0,0.0
2024-12-22 00:00:00+00:00,7.999999797903001e-05,9.200000204145908e-05,7.899999764049426e-05,8.600000001024455e-05,55258,0.0,0.0
2024-12-23 00:00:00+00:00,8.600000001024455e-05,9.000000136438757e-05,6.800000119255856e-05,7.699999696342275e-05,49213,0.0,0.0
2024-12-24 00:00:00+00:00,7.699999696342275e-05,8.199999865610152e-05,6.500000017695129e-05,7.100000220816582e-05,47297,0.0,0.0
2024-12-25 00:00:00+00:00,7.100000220816582e-05,8.499999967170879e-05,7.100000220816582e-05,8.299999899463728e-05,16991,0.0,0.0
2024-12-26 00:00:00+00:00,8.299999899463728e-05,8.399999933317304e-05,6.900000153109431e-05,7.000000186963007e-05,22066,0.0,0.0
2024-12-27 00:00:00+00:00,7.000000186963007e-05,7.400000322377309e-05,6.900000153109431e-05,7.000000186963007e-05,0,0.0,0.0
2024-12-28 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,5.900000178371556e-05,6.0999998822808266e-05,25668,0.0,0.0
2024-12-29 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,4.999999873689376e-05,5.199999941396527e-05,35649,0.0,0.0
2024-12-30 00:00:00+00:00,5.199999941396527e-05,5.700000110664405e-05,5.199999941396527e-05,5.199999941396527e-05,37820,0.0,0.0
2024-12-31 00:00:00+00:00,5.199999941396527e-05,5.400000009103678e-05,4.999999873689376e-05,5.400000009103678e-05,11312,0.0,0.0
2025-01-01 00:00:00+00:00,5.400000009103678e-05,5.999999848427251e-05,5.199999941396527e-05,5.900000178371556e-05,19412,0.0,0.0
2025-01-02 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.6000000768108293e-05,5.8000001445179805e-05,10607,0.0,0.0
2025-01-03 00:00:00+00:00,5.8000001445179805e-05,6.800000119255856e-05,5.8000001445179805e-05,6.600000051548705e-05,32533,0.0,0.0
2025-01-04 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,5.400000009103678e-05,5.400000009103678e-05,29594,0.0,0.0
