,K,Alpha,Tau,DC,Init,Tol,MSE
3383,15,1500,0.05,0,0,1e-06,0.07875702550194884
3384,15,1500,0.05,0,0,1e-05,0.07875702550194884
3385,5,250,0.25,0,2,1e-06,0.07897969003191643
3386,13,1500,0.25,0,2,1e-07,0.07949462226488407
3387,14,750,0.05,0,2,1e-07,0.07970923041818881
3388,13,1250,0.1,1,0,1e-07,0.08033890760072564
3389,13,1250,0.1,1,0,1e-05,0.08033890760072564
3390,13,1250,0.1,1,0,1e-06,0.08033890760072564
3391,15,1250,0.15,0,2,1e-06,0.08036456394548606
3392,14,1000,0.05,0,0,1e-07,0.08060029465550414
3393,14,1000,0.05,0,0,1e-06,0.08060029465550414
3394,14,1000,0.05,0,0,1e-05,0.08060029465550414
3395,12,1500,0.3,1,2,1e-07,0.08091260758060688
3396,9,750,0.1,0,0,1e-06,0.08092155002902666
3397,9,750,0.1,0,0,1e-05,0.08092155002902666
3398,9,750,0.1,0,0,1e-07,0.08092155002902666
3399,14,1500,0.25,1,1,1e-06,0.081302949049499
3400,14,1500,0.25,1,1,1e-07,0.081302949049499
3401,14,1500,0.25,1,1,1e-05,0.081302949049499
3402,14,1000,0.05,1,0,1e-06,0.08142618409026149
3403,14,1000,0.05,1,0,1e-05,0.08142618409026149
3404,14,1000,0.05,1,0,1e-07,0.08142618409026149
3405,13,250,0.0,0,1,1e-07,0.0814526635739686
3406,13,250,0.0,0,1,1e-06,0.0814526635739686
3407,13,250,0.0,0,1,1e-05,0.0814526635739686
3408,10,750,0.1,0,2,1e-06,0.081538693228371
3409,14,2000,0.3,1,2,1e-07,0.08167184629467066
3410,15,1500,0.2,0,1,1e-07,0.0817025177626451
3411,15,1500,0.2,0,1,1e-06,0.0817025177626451
3412,15,1500,0.2,0,1,1e-05,0.0817025177626451
3413,15,2000,0.25,1,2,1e-07,0.08189727417239406
3414,6,250,0.15,1,2,1e-06,0.08195593137919101
3415,14,1250,0.15,0,0,1e-05,0.08202767482899662
3416,14,1250,0.15,0,0,1e-06,0.08202767482899662
3417,14,1250,0.15,0,0,1e-07,0.08202767482899662
3418,13,1250,0.1,1,1,1e-06,0.08212716793447755
3419,13,1250,0.1,1,1,1e-05,0.08212716793447755
3420,13,1250,0.1,1,1,1e-07,0.08212716793447755
3421,7,500,0.3,0,1,1e-07,0.0822437271341449
3422,7,500,0.3,0,1,1e-05,0.0822437271341449
3423,7,500,0.3,0,1,1e-06,0.0822437271341449
3424,12,750,0.05,0,2,1e-07,0.08228072181714324
3425,13,250,0.0,0,0,1e-07,0.08228136225808015
3426,13,250,0.0,0,0,1e-06,0.08228136225808015
3427,13,250,0.0,0,0,1e-05,0.08228136225808015
3428,9,750,0.15,1,2,1e-06,0.08232179746074779
3429,13,250,0.0,0,2,1e-06,0.08267606241637979
3430,13,250,0.0,1,1,1e-07,0.0828504691522527
3431,13,250,0.0,1,1,1e-06,0.0828504691522527
3432,13,250,0.0,1,1,1e-05,0.0828504691522527
3433,15,1000,0.05,1,1,1e-05,0.0829709561676805
3434,15,1000,0.05,1,1,1e-06,0.0829709561676805
3435,15,1000,0.05,1,1,1e-07,0.0829709561676805
3436,13,250,0.0,0,2,1e-07,0.08339176612170117
3437,13,1500,0.3,1,2,1e-07,0.08356134679314774
3438,13,250,0.0,1,0,1e-05,0.0836294278509463
3439,13,250,0.0,1,0,1e-06,0.0836294278509463
3440,13,250,0.0,1,0,1e-07,0.0836294278509463
3441,14,750,0.05,1,1,1e-07,0.08364336253690319
3442,14,750,0.05,1,1,1e-06,0.08364336253690319
3443,14,750,0.05,1,1,1e-05,0.08364336253690319
3444,13,1750,0.25,1,2,1e-06,0.08380767987742002
3445,14,1250,0.1,1,2,1e-07,0.08384619129599613
3446,13,1750,0.3,0,2,1e-05,0.08389616455120746
3447,13,1500,0.05,0,2,1e-07,0.08397135731031415
3448,13,250,0.0,1,2,1e-06,0.0847346044563946
3449,14,1000,0.05,0,1,1e-07,0.08475789976696578
3450,14,1000,0.05,0,1,1e-06,0.08475789976696578
3451,14,1000,0.05,0,1,1e-05,0.08475789976696578
3452,12,1250,0.2,1,1,1e-07,0.08492566261098779
3453,12,1250,0.2,1,1,1e-05,0.08492566261098779
3454,12,1250,0.2,1,1,1e-06,0.08492566261098779
3455,14,1000,0.05,1,2,1e-06,0.08493188648022439
3456,15,1500,0.25,0,2,1e-06,0.08514545485801321
3457,14,2000,0.3,0,1,1e-05,0.08514673137230544
3458,14,2000,0.3,0,1,1e-06,0.08514673137230544
3459,14,2000,0.3,0,1,1e-07,0.08514673137230544
3460,12,1250,0.25,1,2,1e-07,0.08521288630888245
3461,14,2000,0.25,0,2,1e-05,0.08558838982734812
3462,15,1250,0.2,1,2,1e-05,0.0856013323734337
3463,15,2000,0.1,1,1,1e-07,0.08567500035071564
3464,15,2000,0.1,1,1,1e-05,0.08567500035071564
3465,15,2000,0.1,1,1,1e-06,0.08567500035071564
3466,6,250,0.1,1,1,1e-07,0.08573164789101112
3467,6,250,0.1,1,1,1e-05,0.08573164789101112
3468,6,250,0.1,1,1,1e-06,0.08573164789101112
3469,14,1750,0.15,1,2,1e-06,0.0858226225722783
3470,15,1750,0.25,1,2,1e-06,0.0859955374682981
3471,14,1250,0.05,0,2,1e-06,0.08698269991181526
3472,12,1250,0.15,0,0,1e-07,0.0872197683679642
3473,12,1250,0.15,0,0,1e-06,0.0872197683679642
3474,12,1250,0.15,0,0,1e-05,0.0872197683679642
3475,13,750,0.05,1,1,1e-07,0.08723754139600937
3476,13,750,0.05,1,1,1e-05,0.08723754139600937
3477,13,750,0.05,1,1,1e-06,0.08723754139600937
3478,14,1250,0.1,0,2,1e-05,0.08724034938317346
3479,12,750,0.05,1,1,1e-06,0.08773075649271818
3480,12,750,0.05,1,1,1e-05,0.08773075649271818
3481,12,750,0.05,1,1,1e-07,0.08773075649271818
3482,10,1000,0.25,1,2,1e-06,0.08818621765708641
3483,15,2500,0.25,1,1,1e-05,0.08827130549732017
3484,15,2500,0.25,1,1,1e-06,0.08827130549732017
3485,15,2500,0.25,1,1,1e-07,0.08827130549732017
3486,14,1500,0.2,1,0,1e-06,0.08841069418803453
3487,14,1500,0.2,1,0,1e-07,0.08841069418803453
3488,14,1500,0.2,1,0,1e-05,0.08841069418803453
3489,15,2000,0.1,0,0,1e-07,0.08849639768360193
3490,15,2000,0.1,0,0,1e-06,0.08849639768360193
3491,15,2000,0.1,0,0,1e-05,0.08849639768360193
3492,7,500,0.25,1,2,1e-05,0.08856651299214734
3493,14,1000,0.15,0,1,1e-06,0.08897012636568587
3494,14,1000,0.15,0,1,1e-05,0.08897012636568587
3495,14,1000,0.15,0,1,1e-07,0.08897012636568587
3496,14,1000,0.05,0,2,1e-06,0.0890671977161046
3497,15,1500,0.25,1,2,1e-05,0.08924402040680618
3498,10,750,0.1,1,0,1e-06,0.08932859638338504
3499,10,750,0.1,1,0,1e-07,0.08932859638338504
3500,10,750,0.1,1,0,1e-05,0.08932859638338504
3501,13,1250,0.2,1,2,1e-06,0.08974747256114546
3502,15,2500,0.3,0,2,1e-07,0.08974815318879309
3503,15,1000,0.3,0,1,1e-07,0.08979681494904303
3504,15,1000,0.3,0,1,1e-06,0.08979681494904303
3505,15,1000,0.3,0,1,1e-05,0.08979681494904303
3506,9,750,0.3,1,0,1e-07,0.09049015839972588
3507,9,750,0.3,1,0,1e-05,0.09049015839972588
3508,9,750,0.3,1,0,1e-06,0.09049015839972588
3509,14,1750,0.15,0,1,1e-07,0.09079221137174665
3510,14,1750,0.15,0,1,1e-06,0.09079221137174665
3511,14,1750,0.15,0,1,1e-05,0.09079221137174665
3512,11,750,0.1,1,2,1e-07,0.09101763379171966
3513,15,1750,0.1,1,2,1e-07,0.09119081917696362
3514,14,1500,0.25,0,2,1e-05,0.09140958463208694
3515,11,1000,0.25,1,1,1e-05,0.09145424671850182
3516,11,1000,0.25,1,1,1e-06,0.09145424671850182
3517,11,1000,0.25,1,1,1e-07,0.09145424671850182
3518,13,2250,0.25,0,0,1e-07,0.09180044945420747
3519,13,2250,0.25,0,0,1e-05,0.09180044945420747
3520,13,2250,0.25,0,0,1e-06,0.09180044945420747
3521,9,750,0.1,1,2,1e-07,0.09215912700682927
3522,12,1250,0.2,1,2,1e-06,0.09220206250262379
3523,11,750,0.05,1,0,1e-05,0.09231509832598166
3524,11,750,0.05,1,0,1e-06,0.09231509832598166
3525,11,750,0.05,1,0,1e-07,0.09231509832598166
3526,15,1750,0.15,0,2,1e-06,0.09235661108997119
3527,14,2000,0.3,1,1,1e-05,0.09237917890632275
3528,14,2000,0.3,1,1,1e-07,0.09237917890632275
3529,14,2000,0.3,1,1,1e-06,0.09237917890632275
3530,14,1500,0.2,0,0,1e-07,0.09268857057249916
3531,14,1500,0.2,0,0,1e-05,0.09268857057249916
3532,14,1500,0.2,0,0,1e-06,0.09268857057249916
3533,14,1750,0.2,0,1,1e-07,0.09271063217218299
3534,14,1750,0.2,0,1,1e-05,0.09271063217218299
3535,14,1750,0.2,0,1,1e-06,0.09271063217218299
3536,14,1000,0.05,0,2,1e-05,0.09273583972369216
3537,12,1000,0.05,1,1,1e-07,0.09301634476674193
3538,12,1000,0.05,1,1,1e-05,0.09301634476674193
3539,12,1000,0.05,1,1,1e-06,0.09301634476674193
3540,12,1000,0.05,0,0,1e-05,0.09352309129899529
3541,12,1000,0.05,0,0,1e-06,0.09352309129899529
3542,12,1000,0.05,0,0,1e-07,0.09352309129899529
3543,8,750,0.3,0,1,1e-06,0.09353044232904881
3544,8,750,0.3,0,1,1e-05,0.09353044232904881
3545,8,750,0.3,0,1,1e-07,0.09353044232904881
3546,12,1000,0.05,0,2,1e-06,0.09357425666800588
3547,14,1250,0.2,0,2,1e-07,0.09362266140896859
3548,14,2000,0.1,1,2,1e-07,0.09372242345707062
3549,12,1000,0.1,0,1,1e-06,0.09381617243159342
3550,12,1000,0.1,0,1,1e-05,0.09381617243159342
3551,12,1000,0.1,0,1,1e-07,0.09381617243159342
3552,9,500,0.15,0,2,1e-05,0.09393741065258031
3553,9,750,0.1,1,1,1e-07,0.09394991637339728
3554,9,750,0.1,1,1,1e-05,0.09394991637339728
3555,9,750,0.1,1,1,1e-06,0.09394991637339728
3556,13,2250,0.25,1,0,1e-05,0.09401344530609458
3557,13,2250,0.25,1,0,1e-06,0.09401344530609458
3558,13,2250,0.25,1,0,1e-07,0.09401344530609458
3559,12,250,0.0,0,1,1e-07,0.09405266237485414
3560,12,250,0.0,0,1,1e-06,0.09405266237485414
3561,12,250,0.0,0,1,1e-05,0.09405266237485414
3562,12,1000,0.05,0,2,1e-07,0.09413471142647029
3563,13,1750,0.3,1,2,1e-06,0.09414417178547742
3564,15,3000,0.3,0,1,1e-05,0.0941997265697444
3565,15,3000,0.3,0,1,1e-06,0.0941997265697444
3566,15,3000,0.3,0,1,1e-07,0.0941997265697444
3567,14,1750,0.25,1,2,1e-05,0.09452683193199768
3568,12,1250,0.25,0,2,1e-07,0.09453636511311864
3569,15,1500,0.2,0,0,1e-07,0.0948234856426891
3570,15,1500,0.2,0,0,1e-05,0.0948234856426891
3571,15,1500,0.2,0,0,1e-06,0.0948234856426891
3572,7,500,0.25,0,0,1e-07,0.094847620825682
3573,7,500,0.25,0,0,1e-05,0.094847620825682
3574,7,500,0.25,0,0,1e-06,0.094847620825682
3575,6,250,0.2,1,1,1e-05,0.09511093422836397
3576,6,250,0.2,1,1,1e-06,0.09511093422836397
3577,6,250,0.2,1,1,1e-07,0.09511093422836397
3578,15,1000,0.25,0,1,1e-06,0.09511136914156337
3579,15,1000,0.25,0,1,1e-05,0.09511136914156337
3580,15,1000,0.25,0,1,1e-07,0.09511136914156337
3581,15,1500,0.3,1,2,1e-07,0.09511928618809454
3582,12,250,0.0,0,0,1e-05,0.09529935850172995
3583,12,250,0.0,0,0,1e-07,0.09529935850172995
3584,12,250,0.0,0,0,1e-06,0.09529935850172995
3585,15,1250,0.1,0,2,1e-07,0.0953937477800846
3586,14,2250,0.25,1,2,1e-06,0.09540265041465816
3587,15,1250,0.1,0,0,1e-05,0.09545504290364774
3588,15,1250,0.1,0,0,1e-06,0.09545504290364774
3589,15,1250,0.1,0,0,1e-07,0.09545504290364774
3590,12,250,0.0,1,1,1e-06,0.09554975044567456
3591,12,250,0.0,1,1,1e-05,0.09554975044567456
3592,12,250,0.0,1,1,1e-07,0.09554975044567456
3593,15,1250,0.1,1,0,1e-06,0.09596585357295394
3594,15,1250,0.1,1,0,1e-05,0.09596585357295394
3595,15,1250,0.1,1,0,1e-07,0.09596585357295394
3596,12,250,0.0,1,0,1e-06,0.09677580865488335
3597,12,250,0.0,1,0,1e-07,0.09677580865488335
3598,12,250,0.0,1,0,1e-05,0.09677580865488335
3599,14,1250,0.05,0,2,1e-07,0.09731696786346598
3600,5,250,0.3,0,0,1e-06,0.09738145848275703
3601,5,250,0.3,0,0,1e-07,0.09738145848275703
3602,5,250,0.3,0,0,1e-05,0.09738145848275703
3603,13,1250,0.1,1,2,1e-06,0.09791931253916326
3604,14,1500,0.1,0,2,1e-07,0.09792761668869784
3605,15,1500,0.2,1,0,1e-05,0.09814860562050087
3606,15,1500,0.2,1,0,1e-07,0.09814860562050087
3607,15,1500,0.2,1,0,1e-06,0.09814860562050087
3608,12,250,0.0,1,2,1e-07,0.09818322319866535
3609,10,1000,0.2,0,1,1e-06,0.0982382891206861
3610,10,1000,0.2,0,1,1e-07,0.0982382891206861
3611,10,1000,0.2,0,1,1e-05,0.0982382891206861
3612,9,500,0.15,0,2,1e-07,0.09835896037799777
3613,9,750,0.2,0,2,1e-06,0.09859398001102546
3614,8,750,0.3,0,2,1e-05,0.0989968191240838
3615,12,1500,0.25,0,2,1e-06,0.09909896540319721
3616,15,1750,0.3,0,2,1e-06,0.09924104854590353
3617,14,1500,0.25,1,2,1e-06,0.099339826138613
3618,14,1500,0.2,0,2,1e-06,0.10048960800056805
3619,13,1250,0.05,0,1,1e-05,0.10052203004590796
3620,13,1250,0.05,0,1,1e-06,0.10052203004590796
3621,13,1250,0.05,0,1,1e-07,0.10052203004590796
3622,12,1000,0.1,1,1,1e-07,0.10055394973751111
3623,12,1000,0.1,1,1,1e-06,0.10055394973751111
3624,12,1000,0.1,1,1,1e-05,0.10055394973751111
3625,10,1000,0.2,1,2,1e-06,0.1008009596440077
3626,14,1500,0.05,1,0,1e-07,0.1012132850605143
3627,14,1500,0.05,1,0,1e-06,0.1012132850605143
3628,14,1500,0.05,1,0,1e-05,0.1012132850605143
3629,13,1500,0.25,0,2,1e-05,0.10196061421473791
3630,7,500,0.25,1,2,1e-07,0.10202196577665032
3631,15,2500,0.15,0,2,1e-05,0.10214413639088282
3632,15,3250,0.3,1,1,1e-07,0.10268302505181214
3633,15,3250,0.3,1,1,1e-06,0.10268302505181214
3634,15,3250,0.3,1,1,1e-05,0.10268302505181214
3635,10,1000,0.25,0,2,1e-06,0.10301757122185592
3636,9,500,0.15,1,2,1e-06,0.10349268420173952
3637,15,1250,0.1,1,2,1e-07,0.10408369094411052
3638,15,1750,0.25,1,1,1e-07,0.10422290716399406
3639,15,1750,0.25,1,1,1e-05,0.10422290716399406
3640,15,1750,0.25,1,1,1e-06,0.10422290716399406
3641,7,500,0.25,1,0,1e-07,0.10469646237281392
3642,7,500,0.25,1,0,1e-06,0.10469646237281392
3643,7,500,0.25,1,0,1e-05,0.10469646237281392
3644,15,2000,0.25,0,2,1e-05,0.10473067914481085
3645,6,250,0.1,1,2,1e-06,0.10530510713895112
3646,15,1250,0.1,1,2,1e-05,0.10619030672012963
3647,9,500,0.05,1,2,1e-06,0.10776824391535939
3648,14,1750,0.3,0,2,1e-06,0.107840153559051
3649,14,1750,0.3,1,0,1e-07,0.10809561277162218
3650,14,1750,0.3,1,0,1e-05,0.10809561277162218
3651,14,1750,0.3,1,0,1e-06,0.10809561277162218
3652,15,2000,0.3,1,1,1e-07,0.10824705782858349
3653,15,2000,0.3,1,1,1e-06,0.10824705782858349
3654,15,2000,0.3,1,1,1e-05,0.10824705782858349
3655,9,750,0.15,0,2,1e-07,0.10864639767274561
3656,15,1500,0.2,1,2,1e-07,0.10903933024452461
3657,14,1750,0.2,1,2,1e-05,0.10982053277575245
3658,10,1000,0.25,1,2,1e-07,0.10984732173792806
3659,5,250,0.3,0,2,1e-05,0.10999673678801919
3660,12,1500,0.3,1,2,1e-05,0.1106608887629251
3661,12,1750,0.3,1,2,1e-05,0.11103156209107061
3662,12,1250,0.15,1,1,1e-07,0.11122753402305281
3663,12,1250,0.15,1,1,1e-06,0.11122753402305281
3664,12,1250,0.15,1,1,1e-05,0.11122753402305281
3665,13,1500,0.05,1,2,1e-07,0.11134649073866704
3666,12,250,0.0,0,2,1e-07,0.11165484355705059
3667,13,1500,0.3,1,1,1e-05,0.11166893244236974
3668,13,1500,0.3,1,1,1e-06,0.11166893244236974
3669,13,1500,0.3,1,1,1e-07,0.11166893244236974
3670,15,1500,0.1,1,2,1e-07,0.11168730836426018
3671,15,1500,0.2,0,2,1e-07,0.11200449506987972
3672,12,250,0.0,0,2,1e-05,0.11228255620339413
3673,12,250,0.0,0,2,1e-06,0.11260478404045556
3674,5,250,0.25,0,1,1e-07,0.11283409000700025
3675,5,250,0.25,0,1,1e-05,0.11283409000700025
3676,5,250,0.25,0,1,1e-06,0.11283409000700025
3677,15,2000,0.3,0,2,1e-06,0.11306051370726311
3678,9,500,0.1,1,2,1e-05,0.11348736789818942
3679,14,1750,0.1,0,1,1e-05,0.11397210738629135
3680,14,1750,0.1,0,1,1e-07,0.11397210738629135
3681,14,1750,0.1,0,1,1e-06,0.11397210738629135
3682,15,1750,0.1,0,2,1e-07,0.11399023484346275
3683,9,750,0.3,0,2,1e-05,0.11437366043882807
3684,12,250,0.0,1,2,1e-05,0.11458295139936961
3685,12,250,0.0,1,2,1e-06,0.11463409260087563
3686,8,500,0.1,1,2,1e-05,0.11472098815263564
3687,13,1750,0.25,0,2,1e-05,0.11569692979126418
3688,15,1750,0.15,1,2,1e-06,0.1160157398604096
3689,14,1250,0.1,1,2,1e-06,0.11664543275584442
3690,6,250,0.1,0,2,1e-05,0.1171650699027978
3691,15,750,0.05,1,1,1e-07,0.11811180084349548
3692,15,750,0.05,1,1,1e-06,0.11811180084349548
3693,15,750,0.05,1,1,1e-05,0.11811180084349548
3694,14,1500,0.2,1,2,1e-05,0.11813031250452051
3695,13,1500,0.2,0,2,1e-07,0.11818031091526596
3696,11,1000,0.15,1,2,1e-06,0.1182347417248109
3697,14,1500,0.15,0,2,1e-07,0.11849193823583169
3698,10,1000,0.2,1,1,1e-05,0.1187790993937288
3699,10,1000,0.2,1,1,1e-06,0.1187790993937288
3700,10,1000,0.2,1,1,1e-07,0.1187790993937288
3701,15,1250,0.1,1,2,1e-06,0.11881801845056932
3702,12,1500,0.25,0,2,1e-07,0.11914571468224794
3703,15,2000,0.2,0,0,1e-06,0.12013440468975443
3704,15,2000,0.2,0,0,1e-07,0.12013440468975443
3705,15,2000,0.2,0,0,1e-05,0.12013440468975443
3706,8,500,0.1,1,2,1e-06,0.12059739411405765
3707,9,500,0.05,1,1,1e-07,0.12134248421496657
3708,9,500,0.05,1,1,1e-05,0.12134248421496657
3709,9,500,0.05,1,1,1e-06,0.12134248421496657
3710,6,250,0.1,0,2,1e-07,0.12164233146328238
3711,6,250,0.1,0,2,1e-06,0.12180632983567387
3712,9,500,0.1,0,2,1e-06,0.1220908137815536
3713,8,500,0.25,0,2,1e-07,0.122292049089757
3714,9,750,0.2,0,2,1e-05,0.12247581175406462
3715,6,250,0.1,0,0,1e-07,0.12267381377167438
3716,6,250,0.1,0,0,1e-06,0.12267381377167438
3717,6,250,0.1,0,0,1e-05,0.12267381377167438
3718,14,1250,0.05,0,0,1e-07,0.12347822017037212
3719,14,1250,0.05,0,0,1e-05,0.12347822017037212
3720,14,1250,0.05,0,0,1e-06,0.12347822017037212
3721,8,500,0.15,0,2,1e-06,0.12382019037438237
3722,15,2500,0.25,0,1,1e-06,0.12427259809174265
3723,15,2500,0.25,0,1,1e-07,0.12427259809174265
3724,15,2500,0.25,0,1,1e-05,0.12427259809174265
3725,15,1750,0.2,0,2,1e-05,0.12458108386122511
3726,14,2500,0.25,0,0,1e-05,0.12461881309932415
3727,14,2500,0.25,0,0,1e-06,0.12461881309932415
3728,14,2500,0.25,0,0,1e-07,0.12461881309932415
3729,6,250,0.1,1,2,1e-07,0.12470281140099106
3730,14,1250,0.05,1,0,1e-07,0.12562386623734698
3731,14,1250,0.05,1,0,1e-05,0.12562386623734698
3732,14,1250,0.05,1,0,1e-06,0.12562386623734698
3733,15,1500,0.2,0,2,1e-06,0.12607283003868516
3734,6,250,0.1,1,2,1e-05,0.12671559899515342
3735,6,250,0.1,1,0,1e-06,0.12695010331934706
3736,6,250,0.1,1,0,1e-05,0.12695010331934706
3737,6,250,0.1,1,0,1e-07,0.12695010331934706
3738,11,1000,0.2,1,2,1e-05,0.12706706863258582
3739,9,750,0.2,1,2,1e-07,0.12733968675928728
3740,14,2250,0.1,1,1,1e-07,0.12751863181142278
3741,14,2250,0.1,1,1,1e-06,0.12751863181142278
3742,14,2250,0.1,1,1,1e-05,0.12751863181142278
3743,11,750,0.1,0,0,1e-05,0.12766549886200226
3744,11,750,0.1,0,0,1e-07,0.12766549886200226
3745,11,750,0.1,0,0,1e-06,0.12766549886200226
3746,9,500,0.05,0,1,1e-05,0.12822677690594078
3747,9,500,0.05,0,1,1e-07,0.12822677690594078
3748,9,500,0.05,0,1,1e-06,0.12822677690594078
3749,9,750,0.15,0,2,1e-06,0.12882377267522865
3750,9,750,0.05,1,2,1e-05,0.12916382068147675
3751,9,1000,0.15,0,2,1e-06,0.1293607844840628
3752,8,500,0.15,0,0,1e-06,0.1295433306595006
3753,8,500,0.15,0,0,1e-05,0.1295433306595006
3754,8,500,0.15,0,0,1e-07,0.1295433306595006
3755,15,1750,0.2,0,1,1e-07,0.1295787723473554
3756,15,1750,0.2,0,1,1e-05,0.1295787723473554
3757,15,1750,0.2,0,1,1e-06,0.1295787723473554
3758,10,1000,0.2,1,2,1e-05,0.12987412279024246
3759,13,1250,0.1,0,2,1e-05,0.13057147892373022
3760,12,1750,0.3,0,2,1e-06,0.13058648198785694
3761,14,1250,0.1,0,2,1e-06,0.1307124019030523
3762,10,1000,0.3,1,1,1e-06,0.13114868055005857
3763,10,1000,0.3,1,1,1e-05,0.13114868055005857
3764,10,1000,0.3,1,1,1e-07,0.13114868055005857
3765,6,250,0.2,0,2,1e-05,0.13155479771758224
3766,15,2500,0.3,0,0,1e-06,0.13156233384101468
3767,15,2500,0.3,0,0,1e-07,0.13156233384101468
3768,15,2500,0.3,0,0,1e-05,0.13156233384101468
3769,15,1750,0.2,1,2,1e-05,0.13164378586642322
3770,10,1000,0.3,0,2,1e-07,0.132106313850347
3771,9,500,0.15,1,2,1e-05,0.13263907437081784
3772,6,250,0.2,0,1,1e-05,0.13306564877294566
3773,6,250,0.2,0,1,1e-07,0.13306564877294566
3774,6,250,0.2,0,1,1e-06,0.13306564877294566
3775,14,1750,0.25,0,2,1e-06,0.13306596695508396
3776,10,1000,0.3,0,1,1e-07,0.1331035298459945
3777,10,1000,0.3,0,1,1e-05,0.1331035298459945
3778,10,1000,0.3,0,1,1e-06,0.1331035298459945
3779,14,1750,0.15,0,2,1e-06,0.13348260343545468
3780,14,1500,0.15,0,1,1e-07,0.13371572838149326
3781,14,1500,0.15,0,1,1e-06,0.13371572838149326
3782,14,1500,0.15,0,1,1e-05,0.13371572838149326
3783,15,1500,0.05,1,2,1e-05,0.13374683594073422
3784,13,1250,0.05,0,2,1e-06,0.13412197871531237
3785,15,1750,0.25,1,2,1e-07,0.13444461509263994
3786,11,1000,0.2,0,2,1e-07,0.1353390245573602
3787,14,1750,0.3,1,1,1e-06,0.1355319862156947
3788,14,1750,0.3,1,1,1e-07,0.1355319862156947
3789,14,1750,0.3,1,1,1e-05,0.1355319862156947
3790,12,1250,0.15,0,2,1e-06,0.13572144308758474
3791,14,1250,0.05,0,1,1e-06,0.13576191923388717
3792,14,1250,0.05,0,1,1e-05,0.13576191923388717
3793,14,1250,0.05,0,1,1e-07,0.13576191923388717
3794,15,1750,0.05,1,1,1e-07,0.1359806997180395
3795,15,1750,0.05,1,1,1e-06,0.1359806997180395
3796,15,1750,0.05,1,1,1e-05,0.1359806997180395
3797,15,1750,0.3,1,2,1e-07,0.13661283186167295
3798,9,750,0.3,0,2,1e-07,0.1366283212144405
3799,15,2500,0.2,1,0,1e-05,0.1368559021003386
3800,15,2500,0.2,1,0,1e-07,0.1368559021003386
3801,15,2500,0.2,1,0,1e-06,0.1368559021003386
3802,12,1000,0.05,0,2,1e-05,0.13727932446183438
3803,15,2250,0.3,1,0,1e-05,0.1372800113168962
3804,15,2250,0.3,1,0,1e-07,0.1372800113168962
3805,15,2250,0.3,1,0,1e-06,0.1372800113168962
3806,13,1500,0.15,1,1,1e-05,0.13740159869019197
3807,13,1500,0.15,1,1,1e-07,0.13740159869019197
3808,13,1500,0.15,1,1,1e-06,0.13740159869019197
3809,12,1250,0.2,0,2,1e-07,0.13752424991382964
3810,8,500,0.25,1,2,1e-06,0.137666874823966
3811,9,750,0.3,1,2,1e-05,0.13808759442128693
3812,11,1000,0.2,1,1,1e-05,0.13818893781576008
3813,11,1000,0.2,1,1,1e-06,0.13818893781576008
3814,11,1000,0.2,1,1,1e-07,0.13818893781576008
3815,12,1000,0.1,1,0,1e-06,0.13839535374045303
3816,12,1000,0.1,1,0,1e-07,0.13839535374045303
3817,12,1000,0.1,1,0,1e-05,0.13839535374045303
3818,10,1000,0.2,0,2,1e-06,0.13842037424670403
3819,8,500,0.25,1,2,1e-07,0.13867455865368825
3820,11,250,0.0,0,1,1e-05,0.1388007429236752
3821,11,250,0.0,0,1,1e-07,0.1388007429236752
3822,11,250,0.0,0,1,1e-06,0.1388007429236752
3823,10,1000,0.2,0,2,1e-07,0.13951560684879785
3824,10,750,0.1,0,1,1e-06,0.14016125005236083
3825,10,750,0.1,0,1,1e-05,0.14016125005236083
3826,10,750,0.1,0,1,1e-07,0.14016125005236083
3827,6,250,0.15,1,2,1e-05,0.14032978373448138
3828,14,2000,0.2,1,1,1e-06,0.14043768359265243
3829,14,2000,0.2,1,1,1e-05,0.14043768359265243
3830,14,2000,0.2,1,1,1e-07,0.14043768359265243
3831,13,1500,0.1,1,2,1e-06,0.14051514220063585
3832,13,1250,0.15,1,2,1e-07,0.14057115464456474
3833,8,500,0.25,1,2,1e-05,0.1411719779464172
3834,15,2250,0.15,0,2,1e-05,0.14127150374914188
3835,15,1750,0.2,0,2,1e-07,0.14138465573605608
3836,11,250,0.0,1,1,1e-05,0.14138621273082613
3837,11,250,0.0,1,1,1e-07,0.14138621273082613
3838,11,250,0.0,1,1,1e-06,0.14138621273082613
3839,9,750,0.2,0,0,1e-06,0.1417885946117844
3840,9,750,0.2,0,0,1e-07,0.1417885946117844
3841,9,750,0.2,0,0,1e-05,0.1417885946117844
3842,15,2750,0.3,1,1,1e-05,0.14202630026218635
3843,15,2750,0.3,1,1,1e-07,0.14202630026218635
3844,15,2750,0.3,1,1,1e-06,0.14202630026218635
3845,14,1750,0.3,0,2,1e-07,0.14218578334863574
3846,9,500,0.05,1,2,1e-05,0.14319313890949356
3847,14,1500,0.3,1,0,1e-07,0.14323378645780874
3848,14,1500,0.3,1,0,1e-05,0.14323378645780874
3849,14,1500,0.3,1,0,1e-06,0.14323378645780874
3850,13,1250,0.1,1,2,1e-05,0.14331455762784434
3851,14,1750,0.3,0,1,1e-06,0.14391929778598586
3852,14,1750,0.3,0,1,1e-05,0.14391929778598586
3853,14,1750,0.3,0,1,1e-07,0.14391929778598586
