TIMESTAMP,LSK_OPEN_PRICE_USDT,LSK_HIGH_PRICE_USDT,LSK_LOW_PRICE_USDT,LSK_CLOSE_PRICE_USDT,LSK_FIRST_TRADE_PRICE_USDT,LSK_HIGH_TRADE_PRICE_USDT,LSK_LOW_TRADE_PRICE_USDT,LSK_LAST_TRADE_PRICE_USDT,LSK_TOTAL_TRADE_COUNT,LSK_TOTAL_TRADES_BUY,LSK_TOTAL_TRADES_SELL,LSK_VOLUME_USDT,LSK_QUOTE_VOLUME,LSK_VOLUME_BUY,LSK_QUOTE_VOLUME_BUY,LSK_VOLUME_SELL,LSK_QUOTE_VOLUME_SELL
2022-07-10,1.119,1.12,1.059,1.071,1.119,1.12,1.059,1.071,2233,1173,1060,284105.8,307677.0713,156767.1,169278.7667,127338.7,138398.3046
2022-07-11,1.071,1.127,0.995,1.003,1.07,1.127,0.995,1.003,5103,2528,2575,709400.2,751772.1825,361312.9,383303.9899,348087.3,368468.1926
2022-07-12,1.003,1.029,0.985,0.993,1.006,1.029,0.985,0.993,2339,902,1437,242992.7,243702.9043,114692.8,115418.1756,128299.9,128284.7287
2022-07-13,0.993,1.018,0.931,1.013,0.988,1.018,0.931,1.013,3498,1748,1750,390340.7,382837.5767,180487.6,177105.6525,209853.1,205731.9242
2022-07-14,1.013,1.062,0.985,1.026,1.016,1.062,0.985,1.026,6159,3450,2709,693489.6,704918.4832,351773.8,357956.3659,341715.8,346962.1173
2022-07-15,1.026,1.122,1.014,1.048,1.026,1.122,1.014,1.048,3498,1815,1683,632379.8,666785.4045,318081.5,335568.2111,314298.3,331217.1934
2022-07-16,1.048,1.108,1.037,1.078,1.047,1.108,1.037,1.078,3778,2140,1638,523334.9,561738.0956,274097.4,294234.6558,249237.5,267503.4398
2022-07-17,1.078,1.089,1.045,1.052,1.079,1.089,1.045,1.052,3214,1738,1476,670680.6,713876.6281,330677.6,352194.8903,340003.0,361681.7378
2022-07-18,1.052,1.14,1.046,1.112,1.05,1.14,1.046,1.112,3228,1544,1684,411252.3,450010.6346,209904.0,230073.0351,201348.3,219937.5995
2022-07-19,1.112,1.157,1.084,1.148,1.115,1.157,1.084,1.148,2803,1612,1191,375585.0,421562.5557,203906.7,228534.4341,171678.3,193028.1216
2022-07-20,1.148,1.191,1.108,1.128,1.146,1.191,1.108,1.128,4473,2243,2230,562368.2,649922.3085,258201.9,298645.3949,304166.3,351276.9136
2022-07-21,1.128,1.13,1.08,1.124,1.123,1.13,1.08,1.124,2532,1374,1158,347744.4,382384.3635,181756.3,200120.8707,165988.1,182263.4928
2022-07-22,1.124,1.164,1.102,1.109,1.124,1.164,1.102,1.109,2012,952,1060,225221.7,256001.9291,106047.9,120718.1261,119173.8,135283.803
2022-07-23,1.109,1.145,1.085,1.114,1.11,1.145,1.085,1.114,2141,1064,1077,237626.8,262737.4431,100212.2,111053.4555,137414.6,151683.9876
2022-07-24,1.114,1.144,1.099,1.13,1.114,1.144,1.099,1.13,1758,944,814,206830.5,232209.7089,112614.8,126581.561,94215.7,105628.1479
2022-07-25,1.13,1.13,1.043,1.045,1.128,1.13,1.043,1.045,2256,1002,1254,305948.0,328525.5391,109724.6,117937.1295,196223.4,210588.4096
2022-07-26,1.045,1.057,1.005,1.053,1.043,1.057,1.005,1.053,1762,962,800,234171.5,240155.2047,120155.2,123316.1612,114016.3,116839.0435
2022-07-27,1.053,1.107,1.03,1.105,1.054,1.107,1.03,1.105,2481,1375,1106,269058.0,286052.9769,139590.1,148888.4901,129467.9,137164.4868
2022-07-28,1.105,1.15,1.084,1.138,1.105,1.15,1.084,1.138,3739,1959,1780,481308.1,537401.7242,241012.8,269362.0214,240295.3,268039.7028
2022-07-29,1.138,1.155,1.099,1.131,1.137,1.155,1.099,1.131,3875,1943,1932,639108.1,720593.2661,304581.9,343585.3803,334526.2,377007.8858
2022-07-30,1.131,1.197,1.118,1.136,1.127,1.197,1.118,1.136,5820,2786,3034,797989.3,922883.9115,390082.4,451402.8751,407906.9,471481.0364
2022-07-31,1.136,1.25,1.125,1.18,1.14,1.25,1.125,1.18,7453,3410,4043,1119810.0,1317518.4202,566956.5,669721.2392,552853.5,647797.181
2022-08-01,1.18,1.89,1.14,1.247,1.177,1.89,1.14,1.247,141297,70392,70905,18703993.7,28120879.5498,9330533.0,14095276.1147,9373460.7,14025603.4351
2022-08-02,1.247,1.251,1.122,1.157,1.248,1.251,1.122,1.157,18619,10219,8400,3124973.7,3629876.0092,1463929.7,1702092.567,1661044.0,1927783.4422
2022-08-03,1.157,1.164,1.119,1.134,1.156,1.164,1.119,1.134,6062,3134,2928,958588.8,1097575.8713,503618.8,576965.5209,454970.0,520610.3504
2022-08-04,1.134,1.165,1.127,1.151,1.133,1.165,1.127,1.151,5011,2607,2404,626273.9,717006.1487,337176.4,386363.3328,289097.5,330642.8159
2022-08-05,1.151,1.205,1.141,1.198,1.15,1.205,1.141,1.198,5571,2961,2610,721728.8,851530.5627,390757.5,461296.557,330971.3,390234.0057
2022-08-06,1.198,1.22,1.186,1.193,1.199,1.22,1.186,1.193,3650,2029,1621,510864.0,612762.3498,298029.4,358002.5802,212834.6,254759.7696
2022-08-07,1.193,1.319,1.186,1.214,1.193,1.319,1.186,1.214,11465,5723,5742,1521073.1,1877346.7297,792532.8,980822.2699,728540.3,896524.4598
2022-08-08,1.214,1.279,1.202,1.23,1.212,1.279,1.202,1.23,5821,2806,3015,747773.3,919041.0309,363945.7,448055.8487,383827.6,470985.1822
2022-08-09,1.23,1.258,1.149,1.171,1.23,1.258,1.149,1.171,4208,2223,1985,666864.5,789518.0084,306073.6,362262.4202,360790.9,427255.5882
2022-08-10,1.171,1.229,1.145,1.228,1.171,1.229,1.145,1.228,5156,2769,2387,634782.4,759903.351,325639.9,390616.3119,309142.5,369287.0391
2022-08-11,1.228,1.303,1.219,1.263,1.228,1.303,1.219,1.263,5139,2881,2258,644057.5,807936.0215,373865.8,469312.5189,270191.7,338623.5026
2022-08-12,1.263,1.3,1.234,1.29,1.264,1.3,1.234,1.29,4881,2433,2448,570849.9,720151.9059,298580.3,377391.4455,272269.6,342760.4604
2022-08-13,1.29,1.329,1.269,1.293,1.292,1.329,1.269,1.293,3828,2192,1636,328505.4,425028.8056,183771.6,238078.3952,144733.8,186950.4104
2022-08-14,1.293,1.325,1.25,1.263,1.295,1.325,1.25,1.263,4014,1954,2060,377437.7,484025.1826,192558.4,246914.915,184879.3,237110.2676
2022-08-15,1.263,1.378,1.247,1.276,1.263,1.378,1.247,1.276,8053,3804,4249,1038502.0,1348887.5574,487655.3,635417.2046,550846.7,713470.3528
2022-08-16,1.276,1.29,1.235,1.259,1.281,1.29,1.235,1.259,2444,1053,1391,248738.0,312620.0189,93802.1,117899.4705,154935.9,194720.5484
2022-08-17,1.259,1.279,1.192,1.21,1.26,1.279,1.192,1.21,3923,1912,2011,335299.3,410490.4155,154296.8,189281.2392,181002.5,221209.1763
2022-08-18,1.21,1.23,1.185,1.186,1.208,1.23,1.185,1.186,2466,1092,1374,231728.8,279995.4331,105490.0,127506.9135,126238.8,152488.5196
2022-08-19,1.186,1.186,1.062,1.072,1.185,1.185,1.062,1.072,5154,2367,2787,524753.6,579610.5756,238087.2,262672.043,286666.4,316938.5326
2022-08-20,1.072,1.13,1.04,1.07,1.07,1.13,1.04,1.07,4921,2350,2571,836782.2,903521.955,434896.9,470444.6281,401885.3,433077.3269
2022-08-21,1.07,1.113,1.065,1.094,1.071,1.113,1.065,1.094,3179,1576,1603,438380.4,476118.7319,207985.8,226027.5701,230394.6,250091.1618
2022-08-22,1.094,1.146,1.046,1.139,1.094,1.146,1.046,1.139,6091,3630,2461,657739.4,719919.6698,320741.7,351924.3461,336997.7,367995.3237
2022-08-23,1.139,1.142,1.079,1.135,1.137,1.142,1.079,1.135,3504,1798,1706,344082.4,383686.1085,178639.3,199426.8275,165443.1,184259.281
2022-08-24,1.135,1.136,1.104,1.117,1.135,1.136,1.104,1.117,3303,1614,1689,473941.8,530816.2639,222761.9,249225.1787,251179.9,281591.0852
2022-08-25,1.117,1.165,1.11,1.145,1.117,1.165,1.11,1.145,3430,1653,1777,260473.0,295376.4539,142110.9,161368.3116,118362.1,134008.1423
2022-08-26,1.145,1.145,1.048,1.055,1.144,1.145,1.048,1.055,4006,1975,2031,342062.9,373885.5438,170479.7,186079.3494,171583.2,187806.1944
2022-08-27,1.055,1.091,1.02,1.046,1.051,1.091,1.02,1.046,3175,1379,1796,389286.9,406421.0022,173258.5,181637.3355,216028.4,224783.6667
2022-08-28,1.046,1.066,1.031,1.035,1.046,1.066,1.031,1.035,2069,1134,935,231965.6,243744.8648,125081.4,131533.7964,106884.2,112211.0684
2022-08-29,1.035,1.066,0.997,1.064,1.035,1.066,0.997,1.064,3279,1947,1332,382281.4,391517.7065,177814.6,182731.6276,204466.8,208786.0789
2022-08-30,1.064,1.096,1.022,1.048,1.062,1.096,1.022,1.048,3013,1475,1538,436694.1,461509.8172,225688.0,238286.0085,211006.1,223223.8087
2022-08-31,1.048,1.095,1.048,1.07,1.05,1.095,1.048,1.07,2545,1038,1507,293984.6,315106.968,148401.7,159019.9754,145582.9,156086.9926
2022-09-01,1.07,1.075,1.033,1.057,1.07,1.075,1.033,1.057,3271,1072,2199,356778.2,374685.3321,144830.2,152314.3758,211948.0,222370.9563
2022-09-02,1.057,1.071,1.038,1.039,1.059,1.071,1.038,1.039,2045,1123,922,209603.3,221265.1023,99510.0,105178.9429,110093.3,116086.1594
2022-09-03,1.039,1.066,1.037,1.054,1.039,1.066,1.037,1.054,1099,582,517,141050.9,148085.9243,88383.7,92821.1743,52667.2,55264.75
2022-09-04,1.054,1.062,1.041,1.06,1.055,1.062,1.041,1.06,1316,666,650,184100.5,193906.8366,75151.1,79352.2203,108949.4,114554.6163
2022-09-05,1.06,1.063,1.031,1.051,1.061,1.063,1.031,1.051,996,460,536,91582.0,95695.4071,48646.3,50864.5286,42935.7,44830.8785
2022-09-06,1.051,1.064,0.971,0.977,1.051,1.064,0.971,0.977,2936,1417,1519,416697.8,424081.5876,170371.2,174280.3012,246326.6,249801.2864
2022-09-07,0.977,1.016,0.95,1.006,0.975,1.016,0.95,1.006,2358,1432,926,345774.8,337502.9844,174617.6,170557.5478,171157.2,166945.4366
2022-09-08,1.006,1.288,1.006,1.05,1.006,1.288,1.006,1.05,37467,18320,19147,5768401.7,6697237.6468,2849263.7,3319411.8017,2919138.0,3377825.8451
2022-09-09,1.05,1.125,1.037,1.082,1.048,1.125,1.037,1.082,8767,4715,4052,1360607.8,1459200.3199,672445.9,722850.1711,688161.9,736350.1488
2022-09-10,1.082,1.082,1.056,1.069,1.081,1.082,1.056,1.069,3508,1625,1883,521386.5,556966.0139,225764.9,241325.4196,295621.6,315640.5943
2022-09-11,1.069,1.1,1.057,1.083,1.068,1.1,1.057,1.083,3522,1898,1624,677059.4,729572.6539,335969.3,362161.8356,341090.1,367410.8183
2022-09-12,1.083,1.11,1.066,1.094,1.082,1.11,1.066,1.094,3715,1766,1949,701642.5,764322.3787,356941.4,389429.2371,344701.1,374893.1416
2022-09-13,1.094,1.129,0.997,1.001,1.096,1.129,0.997,1.001,4222,1966,2256,790862.0,835780.6135,346155.9,366056.6573,444706.1,469723.9562
2022-09-14,1.001,1.025,0.994,1.017,0.999,1.025,0.994,1.017,2542,1101,1441,406974.7,410730.314,206509.1,208648.2609,200465.6,202082.0531
2022-09-15,1.017,1.029,0.973,0.979,1.016,1.029,0.973,0.979,3823,1783,2040,628099.4,625968.5428,293240.3,292770.2913,334859.1,333198.2515
2022-09-16,0.979,1.01,0.964,1.001,0.978,1.01,0.964,1.001,4509,2250,2259,655604.0,650128.8139,323559.8,321399.9382,332044.2,328728.8757
2022-09-17,1.001,1.018,0.992,1.016,1.001,1.018,0.992,1.016,2309,1083,1226,345414.9,345793.8597,144154.9,144566.995,201260.0,201226.8647
2022-09-18,1.016,1.036,0.95,0.958,1.017,1.036,0.95,0.958,3284,1703,1581,467406.1,465960.406,251896.5,252959.4289,215509.6,213000.9771
2022-09-19,0.958,0.965,0.901,0.963,0.959,0.965,0.901,0.963,3185,1868,1317,534813.1,496610.5372,265379.6,246617.2441,269433.5,249993.2931
2022-09-20,0.963,0.963,0.924,0.948,0.961,0.962,0.924,0.948,2098,1139,959,318492.5,301068.3514,158750.4,150062.6672,159742.1,151005.6842
2022-09-21,0.948,1.05,0.912,0.922,0.948,1.05,0.912,0.922,13792,6508,7284,2230836.5,2163739.5846,1034655.1,1005557.4296,1196181.4,1158182.155
2022-09-22,0.922,0.963,0.915,0.958,0.922,0.963,0.915,0.958,2319,1353,966,318501.1,300687.8082,170498.8,160870.3805,148002.3,139817.4277
2022-09-23,0.958,0.974,0.929,0.96,0.957,0.974,0.929,0.96,3034,1723,1311,406224.2,386028.0399,212389.5,202083.3376,193834.7,183944.7023
2022-09-24,0.96,0.97,0.948,0.953,0.958,0.97,0.948,0.953,1232,628,604,182607.9,175289.6949,90949.9,87410.1433,91658.0,87879.5516
2022-09-25,0.953,1.015,0.948,0.954,0.951,1.015,0.948,0.954,3061,1422,1639,300407.6,293407.9455,130572.8,127788.8628,169834.8,165619.0827
2022-09-26,0.954,1.024,0.944,1.004,0.952,1.024,0.944,1.004,8424,4142,4282,1254980.0,1240457.3423,625969.6,619317.0802,629010.4,621140.2621
2022-09-27,1.004,1.031,0.956,0.981,1.004,1.031,0.956,0.981,2759,1280,1479,451704.7,450249.7979,214575.0,214231.1415,237129.7,236018.6564
2022-09-28,0.981,0.981,0.931,0.967,0.978,0.979,0.931,0.967,1337,737,600,159127.1,151606.2735,72607.3,69311.6369,86519.8,82294.6366
2022-09-29,0.967,0.967,0.937,0.963,0.963,0.967,0.937,0.963,1174,555,619,211050.9,201209.9173,100312.3,95754.0498,110738.6,105455.8675
2022-09-30,0.963,0.985,0.945,0.951,0.958,0.985,0.945,0.951,1562,897,665,223050.1,214593.6829,120813.3,116530.4072,102236.8,98063.2757
2022-10-01,0.951,0.957,0.946,0.95,0.955,0.957,0.946,0.95,445,225,220,54269.9,51679.466,28135.0,26827.8641,26134.9,24851.6019
2022-10-02,0.95,0.979,0.938,0.942,0.953,0.979,0.938,0.942,1905,920,985,287999.2,275304.8274,122661.0,117466.2569,165338.2,157838.5705
2022-10-03,0.942,0.961,0.934,0.959,0.943,0.961,0.934,0.959,1076,430,646,167116.8,158210.311,64425.4,61130.2038,102691.4,97080.1072
2022-10-04,0.959,0.995,0.95,0.976,0.96,0.995,0.95,0.976,1237,715,522,199986.3,192958.7595,114921.4,111180.1277,85064.9,81778.6318
2022-10-05,0.976,0.981,0.942,0.964,0.974,0.981,0.942,0.964,1911,865,1046,180997.1,174598.3187,76655.7,74139.8365,104341.4,100458.4822
2022-10-06,0.964,0.977,0.951,0.959,0.968,0.977,0.951,0.959,1578,728,850,248906.7,239567.4464,121928.8,117449.1132,126977.9,122118.3332
2022-10-07,0.959,0.977,0.942,0.967,0.96,0.977,0.942,0.967,2485,1268,1217,354663.0,341272.8419,184104.8,177177.9019,170558.2,164094.94
2022-10-08,0.967,1.142,0.966,0.979,0.968,1.142,0.966,0.979,18500,8749,9751,3005458.4,3125926.7862,1468501.5,1533507.8659,1536956.9,1592418.9203
2022-10-09,0.979,1.086,0.972,1.001,0.979,1.086,0.972,1.001,7856,4091,3765,1224968.3,1243847.6281,648562.0,659664.6794,576406.3,584182.9487
2022-10-10,1.001,1.072,0.953,0.953,1.0,1.072,0.953,0.953,5856,2811,3045,671612.4,680420.6635,334361.6,340639.2293,337250.8,339781.4342
2022-10-11,0.953,0.955,0.908,0.921,0.953,0.955,0.908,0.921,2755,1483,1272,342581.5,317440.228,177659.5,164607.0449,164922.0,152833.1831
2022-10-12,0.921,0.945,0.914,0.924,0.92,0.945,0.914,0.924,2264,1172,1092,281575.8,261267.3945,138847.8,129171.1083,142728.0,132096.2862
2022-10-13,0.924,0.927,0.836,0.898,0.927,0.927,0.836,0.898,4595,2877,1718,468362.4,411597.9834,213597.0,187328.8626,254765.4,224269.1208
2022-10-14,0.898,0.939,0.898,0.906,0.9,0.939,0.899,0.906,2102,1133,969,279451.8,256691.7833,153218.5,140888.2608,126233.3,115803.5225
2022-10-15,0.906,0.912,0.897,0.905,0.912,0.912,0.897,0.905,1103,600,503,145716.7,131566.5583,67422.6,60959.9342,78294.1,70606.6241
2022-10-16,0.905,0.956,0.902,0.926,0.902,0.956,0.902,0.926,4898,2100,2798,898342.6,836035.6928,336616.8,313280.1063,561725.8,522755.5865
2022-10-17,0.926,0.999,0.924,0.968,0.929,0.999,0.924,0.968,9017,4496,4521,1754780.0,1688744.5189,738467.4,712260.5603,1016312.6,976483.9586
2022-10-18,0.968,0.97,0.938,0.945,0.968,0.97,0.938,0.945,3012,1274,1738,537319.4,511103.1743,189867.3,180677.8717,347452.1,330425.3026
2022-10-19,0.945,0.946,0.902,0.905,0.946,0.946,0.902,0.905,2376,1159,1217,274578.1,253390.2203,93971.4,86026.9568,180606.7,167363.2635
2022-10-20,0.905,0.922,0.892,0.894,0.905,0.922,0.892,0.894,1659,790,869,232437.7,211235.971,102483.3,93363.3041,129954.4,117872.6669
2022-10-21,0.894,0.91,0.877,0.91,0.893,0.91,0.877,0.91,2045,1032,1013,194297.0,173560.3041,95039.1,84992.2021,99257.9,88568.102
2022-10-22,0.91,0.952,0.907,0.927,0.907,0.952,0.907,0.927,3318,1752,1566,388463.3,359442.3309,218880.8,203074.9318,169582.5,156367.3991
2022-10-23,0.927,0.95,0.911,0.945,0.927,0.95,0.911,0.945,2270,1178,1092,229796.5,213366.6517,142248.8,132325.5379,87547.7,81041.1138
2022-10-24,0.945,0.965,0.931,0.957,0.945,0.965,0.931,0.957,3420,1693,1727,541157.6,516776.6924,330303.7,316154.6624,210853.9,200622.03
2022-10-25,0.957,1.0,0.946,0.976,0.953,1.0,0.946,0.976,6157,3694,2463,1393868.7,1362107.7068,970805.7,952621.3792,423063.0,409486.3276
2022-10-26,0.976,1.0,0.965,0.988,0.976,1.0,0.965,0.988,2012,1053,959,385647.1,379441.773,235474.9,231959.3508,150172.2,147482.4222
2022-10-27,0.988,0.996,0.961,0.967,0.986,0.996,0.961,0.967,1601,831,770,206483.4,201556.5613,80618.4,78742.6909,125865.0,122813.8704
2022-10-28,0.967,0.98,0.954,0.98,0.968,0.98,0.954,0.98,1369,663,706,202574.1,195241.4292,110213.5,106173.9148,92360.6,89067.5144
2022-10-29,0.98,0.987,0.972,0.981,0.98,0.987,0.972,0.981,1524,890,634,148586.9,145433.7509,72602.4,71180.8234,75984.5,74252.9275
2022-10-30,0.981,1.013,0.972,0.978,0.978,1.013,0.972,0.978,2774,1426,1348,267998.2,265639.0151,147786.8,146584.935,120211.4,119054.0801
2022-10-31,0.978,1.011,0.962,0.988,0.978,1.011,0.962,0.988,2317,1121,1196,260127.5,256102.3069,130546.9,128986.6811,129580.6,127115.6258
2022-11-01,0.988,1.032,0.986,0.993,0.987,1.032,0.986,0.993,2537,1175,1362,304502.7,305611.0596,175338.3,176289.549,129164.4,129321.5106
2022-11-02,0.993,1.03,0.945,0.955,0.99,1.03,0.945,0.955,3384,1799,1585,407282.7,395331.186,215720.5,209352.418,191562.2,185978.768
2022-11-03,0.955,0.983,0.954,0.973,0.956,0.983,0.954,0.973,2356,1164,1192,183033.8,178029.523,90850.1,88410.6087,92183.7,89618.9143
2022-11-04,0.973,1.03,0.971,1.027,0.973,1.03,0.971,1.027,3826,2240,1586,554201.9,556876.8713,313807.2,315636.8753,240394.7,241239.996
2022-11-05,1.027,1.088,1.004,1.014,1.027,1.088,1.004,1.014,5527,3029,2498,865733.7,888180.6198,519089.3,532547.6592,346644.4,355632.9606
2022-11-06,1.014,1.025,0.985,0.985,1.015,1.025,0.985,0.985,2489,1059,1430,414366.1,417205.9699,168016.9,169606.1255,246349.2,247599.8444
2022-11-07,0.985,1.0,0.973,0.987,0.985,1.0,0.973,0.987,2202,1000,1202,206370.9,203542.5371,112878.9,111406.7809,93492.0,92135.7562
2022-11-08,0.987,0.99,0.802,0.862,0.986,0.99,0.802,0.862,8740,3805,4935,1560708.8,1394010.2956,815445.2,729156.1696,745263.6,664854.126
2022-11-09,0.862,0.871,0.673,0.682,0.863,0.871,0.673,0.682,6583,3085,3498,1090027.4,855784.900748,529646.13,418136.6731,560381.27,437648.227648
2022-11-10,0.682,0.801,0.676,0.794,0.682,0.801,0.676,0.794,5268,2846,2422,1100214.6,828963.2313,577670.6,436922.8876,522544.0,392040.3437
2022-11-11,0.794,0.822,0.752,0.771,0.795,0.822,0.752,0.771,3736,2124,1612,634677.5,494003.4485,321834.2,250902.1888,312843.3,243101.2597
2022-11-12,0.771,0.832,0.747,0.751,0.774,0.832,0.747,0.751,5410,2675,2735,704294.8,551284.0064,319650.3,251611.8648,384644.5,299672.1416
2022-11-13,0.751,0.776,0.707,0.718,0.749,0.776,0.707,0.718,3716,1845,1871,724939.1,538295.9029,368447.1,273717.9542,356492.0,264577.9487
2022-11-14,0.718,0.77,0.665,0.733,0.716,0.77,0.665,0.733,4716,2235,2481,936440.7,674230.0998,479462.5,344569.6814,456978.2,329660.4184
2022-11-15,0.733,0.782,0.724,0.758,0.733,0.782,0.724,0.758,2621,1141,1480,501816.6,379438.763,257134.6,194634.6176,244682.0,184804.1454
2022-11-16,0.758,0.798,0.724,0.741,0.758,0.798,0.724,0.741,3548,1589,1959,431846.6,331624.5678,203072.4,156270.9178,228774.2,175353.65
2022-11-17,0.741,0.765,0.726,0.735,0.745,0.765,0.726,0.735,996,565,431,141011.5,104603.1777,72886.5,54268.452,68125.0,50334.7257
2022-11-18,0.735,0.807,0.731,0.759,0.733,0.807,0.731,0.759,4480,2290,2190,769321.6,593871.4819,390733.0,301185.283,378588.6,292686.1989
2022-11-19,0.759,0.828,0.757,0.794,0.758,0.828,0.757,0.794,3779,1861,1918,669796.1,530579.7864,354073.4,279995.3023,315722.7,250584.4841
2022-11-20,0.794,0.823,0.74,0.752,0.797,0.823,0.74,0.752,3188,1470,1718,482304.9,381256.5434,217508.0,172389.3768,264796.9,208867.1666
2022-11-21,0.752,0.781,0.717,0.744,0.752,0.781,0.717,0.744,3277,1498,1779,418190.7,311595.769,201094.4,150745.9405,217096.3,160849.8285
2022-11-22,0.744,0.771,0.716,0.769,0.744,0.771,0.716,0.769,1870,772,1098,174118.5,128473.6542,73628.9,54497.3226,100489.6,73976.3316
2022-11-23,0.769,0.809,0.764,0.808,0.769,0.809,0.764,0.808,2604,1428,1176,361990.0,286308.3181,155689.9,123303.5594,206300.1,163004.7587
2022-11-24,0.808,0.825,0.771,0.795,0.808,0.825,0.771,0.795,2802,1285,1517,369305.8,294594.1797,167441.0,133586.8288,201864.8,161007.3509
2022-11-25,0.795,0.847,0.79,0.813,0.797,0.847,0.79,0.813,4807,2253,2554,625590.1,508585.3943,325639.2,265218.1004,299950.9,243367.2939
2022-11-26,0.813,0.825,0.798,0.804,0.813,0.825,0.798,0.804,1562,792,770,121882.2,98487.3988,63863.8,51659.8828,58018.4,46827.516
2022-11-27,0.804,0.809,0.793,0.796,0.806,0.809,0.793,0.796,1144,573,571,118438.4,95046.3299,62919.6,50566.1773,55518.8,44480.1526
2022-11-28,0.796,0.817,0.76,0.798,0.796,0.817,0.76,0.798,2920,1328,1592,283161.9,223612.2943,146533.8,116238.2575,136628.1,107374.0368
2022-11-29,0.798,0.806,0.782,0.8,0.794,0.806,0.782,0.8,1499,661,838,111837.2,89219.6476,56181.8,44868.3129,55655.4,44351.3347
2022-11-30,0.8,0.843,0.8,0.842,0.803,0.843,0.8,0.842,2192,1074,1118,279996.9,231616.7175,130418.5,108078.9866,149578.4,123537.7309
2022-12-01,0.842,0.86,0.824,0.845,0.837,0.86,0.824,0.845,1863,804,1059,230783.3,193774.5163,116146.3,97825.2916,114637.0,95949.2247
2022-12-02,0.845,0.858,0.826,0.858,0.843,0.858,0.826,0.858,1414,668,746,159599.3,134210.0691,91119.9,76829.1009,68479.4,57380.9682
2022-12-03,0.858,0.893,0.852,0.859,0.856,0.893,0.852,0.859,3488,1354,2134,455090.2,397022.0027,192139.3,167974.1015,262950.9,229047.9012
2022-12-04,0.859,0.875,0.843,0.857,0.859,0.875,0.843,0.857,2090,936,1154,260909.4,222959.5642,107862.2,92389.2616,153047.2,130570.3026
2022-12-05,0.857,0.871,0.831,0.84,0.856,0.871,0.831,0.84,1565,726,839,201598.7,171105.0321,77890.1,66035.7857,123708.6,105069.2464
2022-12-06,0.84,0.858,0.823,0.832,0.839,0.858,0.823,0.832,2038,995,1043,237349.5,198389.8603,107366.4,89942.6465,129983.1,108447.2138
2022-12-07,0.832,0.832,0.787,0.795,0.832,0.832,0.787,0.795,3280,1530,1750,423107.2,343161.1469,185840.4,150503.2581,237266.8,192657.8888
2022-12-08,0.795,0.895,0.783,0.81,0.794,0.895,0.783,0.81,9848,4801,5047,1591049.2,1313705.4085,779001.7,645643.8951,812047.5,668061.5134
2022-12-09,0.81,0.846,0.798,0.827,0.813,0.846,0.798,0.827,4281,2096,2185,798109.6,649602.8414,384252.9,313301.9613,413856.7,336300.8801
2022-12-10,0.827,0.88,0.799,0.842,0.826,0.88,0.799,0.842,11524,5667,5857,2380262.2,1984526.4235,1204846.8,1004924.1342,1175415.4,979602.2893
2022-12-11,0.842,0.891,0.82,0.824,0.844,0.891,0.82,0.824,6452,2863,3589,997031.9,848678.1841,434003.9,370474.2458,563028.0,478203.9383
2022-12-12,0.824,0.837,0.787,0.803,0.825,0.837,0.787,0.803,2574,1172,1402,262773.7,210887.6285,137378.8,110191.7317,125394.9,100695.8968
2022-12-13,0.803,0.878,0.786,0.83,0.804,0.878,0.786,0.83,8470,4240,4230,1010881.3,834721.1948,497552.3,411674.4047,513329.0,423046.7901
2022-12-14,0.83,0.834,0.801,0.818,0.828,0.834,0.801,0.818,2144,1048,1096,350576.8,288263.5763,191756.1,158008.4121,158820.7,130255.1642
2022-12-15,0.818,0.824,0.788,0.792,0.82,0.824,0.788,0.792,1251,702,549,282675.8,226845.7058,140731.6,112630.2657,141944.2,114215.4401
2022-12-16,0.792,0.796,0.703,0.713,0.789,0.796,0.703,0.713,1895,866,1029,248029.4,187444.7094,103152.3,78155.0805,144877.1,109289.6289
2022-12-17,0.713,0.737,0.677,0.723,0.713,0.737,0.677,0.723,2385,1241,1144,381562.5,268710.7765,191991.2,135658.9651,189571.3,133051.8114
2022-12-18,0.723,0.744,0.716,0.725,0.723,0.744,0.716,0.725,1122,494,628,120326.0,87010.1912,43875.1,31807.252,76450.9,55202.9392
2022-12-19,0.725,0.727,0.67,0.677,0.724,0.727,0.67,0.677,1337,676,661,188926.8,133290.2657,80646.5,56994.541,108280.3,76295.7247
2022-12-20,0.677,1.246,0.673,0.882,0.677,1.246,0.673,0.882,77895,36653,41242,12801005.7,11981221.3211,5989340.6,5612847.2785,6811665.1,6368374.0426
2022-12-21,0.882,0.911,0.76,0.772,0.883,0.911,0.76,0.772,16459,6274,10185,2537053.2,2102923.4629,1132407.7,943644.3527,1404645.5,1159279.1102
2022-12-22,0.772,0.777,0.717,0.751,0.774,0.777,0.717,0.751,5139,2699,2440,1043949.6,771790.9314,511494.5,378356.5727,532455.1,393434.3587
2022-12-23,0.751,0.877,0.742,0.774,0.748,0.877,0.742,0.774,25416,11298,14118,4591939.2,3744293.1778,2091036.5,1711559.3641,2500902.7,2032733.8137
2022-12-24,0.774,0.784,0.742,0.76,0.775,0.784,0.742,0.76,3557,1731,1826,525737.8,398403.7709,254674.7,192941.9784,271063.1,205461.7925
2022-12-25,0.76,0.781,0.74,0.746,0.759,0.781,0.74,0.746,2929,1371,1558,416534.6,314395.2403,173229.1,131038.2033,243305.5,183357.037
