TIMESTAMP,ZEN_OPEN_PRICE_USDT,ZEN_HIGH_PRICE_USDT,ZEN_LOW_PRICE_USDT,ZEN_CLOSE_PRICE_USDT,ZEN_FIRST_TRADE_PRICE_USDT,ZEN_HIGH_TRADE_PRICE_USDT,ZEN_LOW_TRADE_PRICE_USDT,ZEN_LAST_TRADE_PRICE_USDT,ZEN_TOTAL_TRADE_COUNT,ZEN_TOTAL_TRADES_BUY,ZEN_TOTAL_TRADES_SELL,ZEN_VOLUME_USDT,ZEN_QUOTE_VOLUME,ZEN_VOLUME_BUY,ZEN_QUOTE_VOLUME_BUY,ZEN_VOLUME_SELL,ZEN_QUOTE_VOLUME_SELL
2022-12-08,10.01,10.44,9.84,10.22,10.02,10.44,9.84,10.22,5345,2925,2420,97747.29,990441.2449,50296.74,510458.1104,47450.55,479983.1345
2022-12-09,10.22,10.33,10.07,10.15,10.22,10.33,10.07,10.15,4888,2482,2406,109406.07,1118719.2932,47842.05,489495.8799,61564.02,629223.4133
2022-12-10,10.15,11.18,10.14,10.23,10.16,11.18,10.14,10.23,6272,3510,2762,179411.69,1843514.1651,90317.98,930109.7993,89093.71,913404.3658
2022-12-11,10.23,10.42,10.17,10.19,10.23,10.42,10.17,10.19,2762,1364,1398,41079.72,422761.8621,18835.24,193940.4117,22244.48,228821.4504
2022-12-12,10.19,10.22,9.72,10.22,10.18,10.22,9.72,10.22,5021,2481,2540,70538.31,701479.501,36676.88,364612.6656,33861.43,336866.8354
2022-12-13,10.22,10.37,9.8,10.37,10.22,10.37,9.8,10.37,7789,3755,4034,93453.91,948324.7202,44493.32,452091.4796,48960.59,496233.2406
2022-12-14,10.37,10.55,10.08,10.21,10.37,10.55,10.08,10.21,5905,3006,2899,77691.69,807681.1153,40602.04,422491.2154,37089.65,385189.8999
2022-12-15,10.21,10.36,9.96,10.23,10.21,10.36,9.96,10.23,4385,1892,2493,42549.18,432961.1393,20873.68,212348.8457,21675.5,220612.2936
2022-12-16,10.23,10.37,8.78,9.0,10.22,10.37,8.78,9.0,9071,4299,4772,99592.89,949902.28,45572.05,434781.5466,54020.84,515120.7334
2022-12-17,9.0,10.41,8.57,8.99,9.0,10.41,8.57,8.99,7607,3759,3848,125073.75,1120694.8077,69205.68,622839.6901,55868.07,497855.1176
2022-12-18,8.99,9.0,8.55,8.62,8.98,9.0,8.55,8.62,15618,5682,9936,184740.46,1615148.4935,62094.46,544064.168,122646.0,1071084.3255
2022-12-19,8.62,8.91,8.13,8.26,8.63,8.91,8.13,8.26,8580,4534,4046,119948.86,1027732.0719,57801.97,497785.2876,62146.89,529946.7843
2022-12-20,8.26,8.78,8.21,8.73,8.26,8.78,8.21,8.73,5978,3585,2393,67527.59,577995.1995,38642.34,330830.1819,28885.25,247165.0176
2022-12-21,8.73,8.73,8.45,8.62,8.72,8.73,8.45,8.62,4302,2760,1542,41565.29,358331.2756,18947.52,163361.94,22617.77,194969.3356
2022-12-22,8.62,8.73,8.44,8.72,8.62,8.73,8.44,8.72,3277,1671,1606,39853.32,342473.8008,19586.91,168398.1476,20266.41,174075.6532
2022-12-23,8.72,8.98,8.66,8.96,8.74,8.98,8.66,8.96,6616,3152,3464,101223.74,893759.1458,64685.4,571700.8738,36538.34,322058.272
2022-12-24,8.96,9.03,8.88,9.01,8.95,9.03,8.88,9.01,3751,1891,1860,61154.26,547104.6861,26346.54,235935.5744,34807.72,311169.1117
2022-12-25,9.01,9.2,8.94,9.13,9.01,9.2,8.94,9.13,4222,2102,2120,45954.76,416243.1979,25245.46,228790.0785,20709.3,187453.1194
2022-12-26,9.13,9.59,9.11,9.35,9.13,9.59,9.11,9.35,6275,3171,3104,93394.87,875244.3363,59156.33,554856.0493,34238.54,320388.287
2022-12-27,9.35,9.43,9.03,9.15,9.34,9.43,9.03,9.15,4914,2165,2749,58773.64,543214.8873,30338.35,280506.8803,28435.29,262708.007
2022-12-28,9.15,9.24,8.79,8.86,9.15,9.24,8.79,8.86,7315,3646,3669,84049.92,756581.4398,41169.4,371037.4024,42880.52,385544.0374
2022-12-29,8.86,9.02,8.7,8.91,8.87,9.02,8.7,8.91,6075,2389,3686,70082.33,623194.3645,33315.63,296512.7369,36766.7,326681.6276
2022-12-30,8.91,9.06,8.75,9.04,8.91,9.06,8.75,9.04,4246,1956,2290,56644.77,503929.1331,23784.36,211762.0838,32860.41,292167.0493
2022-12-31,9.04,9.26,8.97,9.22,9.05,9.26,8.97,9.22,2900,1105,1795,30989.13,282786.1338,13448.96,122870.6739,17540.17,159915.4599
2023-01-01,9.22,9.48,9.16,9.41,9.23,9.48,9.16,9.41,3859,1759,2100,51532.04,481600.5756,19851.96,185667.7168,31680.08,295932.8588
2023-01-02,9.41,9.53,9.23,9.4,9.4,9.53,9.23,9.4,4142,2081,2061,56124.32,527610.3645,25452.73,239348.0079,30671.59,288262.3566
2023-01-03,9.4,9.44,8.98,9.0,9.4,9.44,8.98,9.0,5816,3007,2809,74900.47,684409.8112,42590.58,389841.8955,32309.89,294567.9157
2023-01-04,9.0,9.37,8.83,9.0,9.0,9.37,8.83,9.0,10704,4261,6443,123428.56,1128554.2061,54437.98,497780.7335,68990.58,630773.4726
2023-01-05,9.0,9.25,8.69,8.73,8.99,9.25,8.69,8.73,8812,4062,4750,127618.64,1141112.7541,53265.75,477104.2499,74352.89,664008.5042
2023-01-06,8.73,8.78,8.3,8.49,8.73,8.78,8.3,8.49,10012,4769,5243,167638.53,1419833.4351,77134.52,652447.1012,90504.01,767386.3339
2023-01-07,8.49,8.74,8.36,8.42,8.49,8.74,8.36,8.42,8631,3494,5137,132114.84,1130896.0768,53772.8,460167.8119,78342.04,670728.2649
2023-01-08,8.42,8.78,8.23,8.71,8.43,8.78,8.23,8.71,9359,4254,5105,147609.56,1246820.8287,67539.6,571298.9129,80069.96,675521.9158
2023-01-09,8.71,9.22,8.65,8.9,8.72,9.22,8.65,8.9,17595,8069,9526,291240.33,2601002.0839,135079.25,1208624.6964,156161.08,1392377.3875
2023-01-10,8.9,9.19,8.74,8.92,8.91,9.19,8.74,8.92,12235,5389,6846,169131.38,1509520.8234,74327.54,663893.8105,94803.84,845627.0129
2023-01-11,8.92,8.98,8.42,8.82,8.93,8.98,8.42,8.82,14192,5665,8527,199869.01,1732718.9974,76687.24,664787.6581,123181.77,1067931.3393
2023-01-12,8.82,9.44,8.56,9.26,8.82,9.44,8.56,9.26,25285,12214,13071,366239.81,3275766.7934,172292.56,1542713.1551,193947.25,1733053.6383
2023-01-13,9.26,10.06,9.0,9.9,9.26,10.06,9.0,9.9,22963,10545,12418,380688.17,3572679.8292,168515.28,1586635.6536,212172.89,1986044.1756
2023-01-14,9.9,10.67,9.38,10.47,9.9,10.67,9.38,10.47,40155,18235,21920,531796.15,5413968.2742,247165.6,2518664.6561,284630.55,2895303.6181
2023-01-15,10.47,10.85,10.04,10.55,10.48,10.85,10.04,10.55,34637,13345,21292,399327.39,4153990.9789,156557.87,1630163.2059,242769.52,2523827.773
2023-01-16,10.55,10.97,10.13,10.46,10.55,10.97,10.13,10.46,34835,14810,20025,464470.61,4900991.8671,205836.54,2173637.5609,258634.07,2727354.3062
2023-01-17,10.46,10.83,10.24,10.57,10.45,10.83,10.24,10.57,45396,12267,33129,352156.19,3721674.5357,155798.82,1647191.7467,196357.37,2074482.789
2023-01-18,10.57,10.87,9.59,9.64,10.57,10.87,9.59,9.64,41497,13986,27511,381298.01,3914622.7492,165737.74,1697634.9636,215560.27,2216987.7856
2023-01-19,9.64,10.19,9.6,9.86,9.65,10.19,9.6,9.86,17555,6420,11135,187895.1,1846288.3649,79906.63,785830.9716,107988.47,1060457.3933
2023-01-20,9.86,10.8,9.52,10.67,9.85,10.8,9.52,10.67,19599,10060,9539,225328.15,2261335.5117,100197.95,1005183.5716,125130.2,1256151.9401
2023-01-21,10.67,11.1,10.51,10.63,10.67,11.1,10.51,10.63,18795,9302,9493,251726.14,2731411.5788,128168.78,1390417.4043,123557.36,1340994.1745
2023-01-22,10.63,11.18,10.44,10.77,10.63,11.18,10.44,10.77,19342,10166,9176,209999.87,2284082.8467,105993.18,1153636.2323,104006.69,1130446.6144
2023-01-23,10.77,11.28,10.7,10.79,10.78,11.28,10.7,10.79,27078,11703,15375,294764.77,3223111.5426,141801.76,1550754.2191,152963.01,1672357.3235
2023-01-24,10.79,11.08,9.89,10.18,10.8,11.08,9.89,10.18,27108,11252,15856,322676.64,3460053.6055,151579.79,1628478.0965,171096.85,1831575.509
2023-01-25,10.18,11.0,9.9,10.53,10.19,11.0,9.9,10.53,28334,12619,15715,372199.43,3832707.0625,167279.58,1723049.0265,204919.85,2109658.036
2023-01-26,10.53,10.74,10.14,10.35,10.55,10.74,10.14,10.35,22429,10717,11712,272258.31,2845068.1056,129796.61,1356956.5547,142461.7,1488111.5509
2023-01-27,10.35,10.97,9.97,10.65,10.35,10.97,9.97,10.65,26337,12352,13985,363055.49,3798885.4295,183953.72,1926304.8509,179101.77,1872580.5786
2023-01-28,10.65,11.03,10.19,10.29,10.66,11.03,10.19,10.29,24457,11710,12747,330612.14,3518425.5918,155547.59,1657789.6967,175064.55,1860635.8951
2023-01-29,10.29,11.54,10.15,11.26,10.29,11.54,10.15,11.26,36230,16530,19700,584741.15,6348945.3239,307235.59,3337116.0005,277505.56,3011829.3234
2023-01-30,11.26,11.3,9.71,9.98,11.26,11.3,9.71,9.98,39282,18079,21203,748518.11,7844960.8294,332564.81,3488923.5297,415953.3,4356037.2997
2023-01-31,9.98,10.33,9.89,10.11,9.99,10.33,9.89,10.11,23172,9780,13392,363239.82,3661916.1009,163815.12,1652917.6269,199424.7,2008998.474
2023-02-01,10.11,10.57,9.7,10.38,10.11,10.57,9.7,10.38,33499,16173,17326,497855.71,5073903.6685,236039.92,2411148.9681,261815.79,2662754.7004
2023-02-02,10.38,11.06,10.38,10.5,10.39,11.06,10.39,10.5,43442,23627,19815,631869.93,6827297.1486,332278.18,3593173.033,299591.75,3234124.1156
2023-02-03,10.5,10.94,10.25,10.86,10.5,10.94,10.25,10.86,31876,13817,18059,449196.07,4735929.4606,216337.32,2283684.7507,232858.75,2452244.7099
2023-02-04,10.86,11.26,10.8,10.89,10.85,11.26,10.8,10.89,26459,12571,13888,352778.66,3884062.8482,162891.18,1794816.7624,189887.48,2089246.0858
2023-02-05,10.89,11.2,10.06,10.32,10.89,11.2,10.06,10.32,26901,11245,15656,422857.37,4476278.09,193408.73,2050345.648,229448.64,2425932.442
2023-02-06,10.32,10.62,10.16,10.24,10.33,10.62,10.16,10.24,24274,12691,11583,365244.45,3786397.7064,179075.16,1857087.7221,186169.29,1929309.9843
2023-02-07,10.24,11.85,10.19,11.71,10.24,11.85,10.19,11.71,41896,19836,22060,674729.88,7373903.2604,338831.5,3706739.4876,335898.38,3667163.7728
2023-02-08,11.71,12.49,10.72,11.01,11.73,12.49,10.72,11.01,43667,21991,21676,764584.05,8806066.8898,365445.01,4218967.0901,399139.04,4587099.7997
2023-02-09,11.01,11.21,9.5,9.87,11.02,11.21,9.5,9.87,42079,19533,22546,778876.81,8185065.6492,339234.06,3577189.1437,439642.75,4607876.5055
2023-02-10,9.87,10.71,9.62,10.13,9.87,10.71,9.62,10.13,43493,20034,23459,790106.87,7989918.3173,386440.37,3910839.2467,403666.5,4079079.0706
2023-02-11,10.13,14.98,10.03,11.47,10.13,14.98,10.03,11.47,129349,64463,64886,2599723.44,30715044.7663,1351520.76,15990621.8391,1248202.68,14724422.9272
2023-02-12,11.47,13.24,11.27,12.52,11.47,13.24,11.27,12.52,108010,50055,57955,2322410.41,28833899.9607,1076576.89,13348703.8423,1245833.52,15485196.1184
2023-02-13,12.52,13.66,11.63,12.39,12.51,13.66,11.63,12.39,98527,49904,48623,1925842.3,24119321.9721,889486.28,11158701.4691,1036356.02,12960620.503
2023-02-14,12.39,13.42,11.67,13.18,12.41,13.42,11.67,13.18,59962,29063,30899,1167676.68,14501718.4424,580829.95,7222446.789,586846.73,7279271.6534
2023-02-15,13.18,15.67,13.05,14.87,13.2,15.67,13.05,14.87,80875,42026,38849,1528575.8,21621595.4802,711557.61,10002145.4686,817018.19,11619450.0116
2023-02-16,14.87,15.39,13.58,13.73,14.87,15.39,13.58,13.73,55402,28431,26971,838502.15,12274148.3111,362648.01,5313096.1585,475854.14,6961052.1526
2023-02-17,13.73,14.48,13.6,14.07,13.72,14.48,13.6,14.07,49129,26342,22787,818140.12,11434361.9212,396581.34,5552167.2032,421558.78,5882194.718
2023-02-18,14.07,14.4,13.19,13.43,14.08,14.4,13.19,13.43,30438,15162,15276,562403.17,7676963.725,277396.5,3783046.611,285006.67,3893917.114
2023-02-19,13.43,13.78,12.5,12.98,13.44,13.78,12.5,12.98,42227,21987,20240,751164.12,9991465.7366,338087.0,4497055.9512,413077.12,5494409.7854
2023-02-20,12.98,14.89,12.59,14.44,12.99,14.89,12.59,14.44,50451,24385,26066,779161.63,10889589.5132,377428.39,5271869.1454,401733.24,5617720.3678
2023-02-21,14.44,14.49,13.49,13.66,14.44,14.49,13.49,13.66,36813,20396,16417,456797.39,6377183.7273,211209.39,2951398.0833,245588.0,3425785.644
2023-02-22,13.66,13.78,12.87,13.47,13.67,13.78,12.87,13.47,30145,15593,14552,412714.98,5450046.8099,188747.99,2494937.5975,223966.99,2955109.2124
2023-02-23,13.47,14.05,13.05,13.33,13.48,14.05,13.05,13.33,33680,15832,17848,496750.17,6732647.828,231100.19,3135224.1871,265649.98,3597423.6409
2023-02-24,13.33,13.44,12.03,12.43,13.31,13.44,12.03,12.43,29571,14665,14906,495949.67,6304967.2805,232987.67,2952832.3674,262962.0,3352134.9131
2023-02-25,12.43,12.54,11.87,12.43,12.42,12.54,11.87,12.43,16277,7356,8921,229590.63,2814890.3689,105694.86,1298693.615,123895.77,1516196.7539
2023-02-26,12.43,12.86,12.18,12.82,12.43,12.86,12.18,12.82,14752,8242,6510,223612.09,2801479.0697,112275.31,1409050.0087,111336.78,1392429.061
2023-02-27,12.82,12.87,12.27,12.48,12.83,12.87,12.27,12.48,18101,9039,9062,344548.23,4321821.5409,164596.4,2064203.0971,179951.83,2257618.4438
2023-02-28,12.48,12.55,11.55,11.8,12.49,12.55,11.55,11.8,21352,10939,10413,419717.1,5066815.9102,211323.59,2550218.1443,208393.51,2516597.7659
2023-03-01,11.8,12.4,11.68,12.35,11.8,12.4,11.68,12.35,16245,7787,8458,307729.49,3747832.6906,133242.84,1623377.2387,174486.65,2124455.4519
2023-03-02,12.35,12.42,11.43,12.01,12.35,12.42,11.43,12.01,17741,9188,8553,350155.14,4154012.6268,164355.0,1946095.1165,185800.14,2207917.5103
2023-03-03,12.01,12.01,10.5,11.0,12.01,12.01,10.5,11.0,30876,15103,15773,600290.27,6545295.1026,265709.13,2892758.6046,334581.14,3652536.498
2023-03-04,11.0,11.15,10.3,10.74,11.0,11.15,10.3,10.74,14782,8082,6700,245895.4,2645591.5604,109139.28,1173857.5937,136756.12,1471733.9667
2023-03-05,10.74,11.01,10.62,10.72,10.74,11.01,10.62,10.72,12211,6498,5713,180749.25,1959162.0266,92517.52,1003032.8956,88231.73,956129.131
2023-03-06,10.72,11.03,10.46,10.98,10.72,11.03,10.46,10.98,10222,5130,5092,162030.2,1742119.8354,82109.26,883583.4611,79920.94,858536.3743
2023-03-07,10.98,11.11,10.47,10.72,10.99,11.11,10.47,10.72,12656,6667,5989,223015.85,2402709.4024,99667.77,1074724.8632,123348.08,1327984.5392
2023-03-08,10.72,10.85,9.87,10.06,10.73,10.85,9.87,10.06,18056,8929,9127,290047.79,3013911.9423,137130.84,1426381.1859,152916.95,1587530.7564
2023-03-09,10.06,10.38,9.13,9.28,10.05,10.38,9.13,9.28,21718,10839,10879,463803.26,4544226.3306,212161.22,2073447.5307,251642.04,2470778.7999
2023-03-10,9.28,9.33,8.57,9.12,9.3,9.33,8.57,9.12,24171,11515,12656,507678.6,4569822.9817,230693.67,2077564.3766,276984.93,2492258.6051
2023-03-11,9.12,9.44,8.56,9.03,9.12,9.44,8.56,9.03,17941,9519,8422,313281.39,2811839.8715,152977.7,1372323.702,160303.69,1439516.1695
2023-03-12,9.03,9.85,8.77,9.83,9.03,9.85,8.77,9.83,16625,8016,8609,286492.28,2622735.5013,135938.19,1244672.5045,150554.09,1378062.9968
2023-03-13,9.83,10.6,9.49,10.39,9.82,10.6,9.49,10.39,23153,11219,11934,444019.11,4432057.0499,211879.81,2116365.4616,232139.3,2315691.5883
2023-03-14,10.39,11.46,10.04,10.93,10.39,11.46,10.04,10.93,30015,14262,15753,579162.12,6253390.2788,258156.52,2785821.834,321005.6,3467568.4448
2023-03-15,10.93,11.15,9.57,9.88,10.93,11.15,9.57,9.88,27544,13949,13595,482133.74,5011311.3083,216535.66,2249026.5472,265598.08,2762284.7611
2023-03-16,9.88,10.12,9.69,10.01,9.87,10.12,9.69,10.01,17744,9434,8310,318542.91,3159722.4173,166663.65,1652208.4095,151879.26,1507514.0078
2023-03-17,10.01,11.06,9.89,11.05,10.02,11.06,9.89,11.05,19617,9540,10077,343209.83,3602188.4827,157840.21,1655202.1059,185369.62,1946986.3768
2023-03-18,11.05,11.34,10.11,10.51,11.05,11.34,10.11,10.51,24788,12228,12560,420641.39,4599540.796,194885.02,2134354.4142,225756.37,2465186.3818
2023-03-19,10.51,11.05,10.46,10.74,10.51,11.05,10.46,10.74,15299,7776,7523,255139.01,2737747.4442,114052.98,1224080.5148,141086.03,1513666.9294
2023-03-20,10.74,11.04,10.04,10.11,10.74,11.04,10.04,10.11,20947,10611,10336,313881.89,3329433.9858,150085.46,1596031.7499,163796.43,1733402.2359
2023-03-21,10.11,10.73,9.81,10.65,10.12,10.73,9.81,10.65,16623,8633,7990,244062.62,2522391.8705,116064.69,1199625.0434,127997.93,1322766.8271
2023-03-22,10.65,10.7,9.73,10.07,10.67,10.7,9.73,10.07,25453,12475,12978,347422.06,3583147.3535,154563.36,1593725.667,192858.7,1989421.6865
2023-03-23,10.07,11.16,10.02,11.02,10.08,11.16,10.02,11.02,20300,10454,9846,365349.74,3841982.655,192894.65,2036181.174,172455.09,1805801.481
2023-03-24,11.02,11.13,10.07,10.39,11.04,11.13,10.07,10.39,21550,10021,11529,446881.01,4766779.0575,202425.45,2161797.6917,244455.56,2604981.3658
2023-03-25,10.39,10.44,9.91,10.15,10.39,10.44,9.91,10.15,15905,8042,7863,217372.65,2209384.7721,92800.11,943152.4186,124572.54,1266232.3535
2023-03-26,10.15,10.42,10.04,10.31,10.15,10.42,10.04,10.31,10396,5503,4893,138611.74,1419284.7431,66739.73,683707.0443,71872.01,735577.6988
2023-03-27,10.31,10.34,9.55,9.83,10.3,10.34,9.55,9.83,15144,7746,7398,226759.64,2255472.4587,102763.99,1021886.7137,123995.65,1233585.745
2023-03-28,9.83,10.22,9.63,10.14,9.82,10.22,9.63,10.14,12373,5894,6479,180500.06,1781753.2378,83845.23,827438.036,96654.83,954315.2018
2023-03-29,10.14,10.69,10.14,10.57,10.16,10.69,10.14,10.57,11243,5294,5949,192417.55,2013933.5216,90580.78,947297.5959,101836.77,1066635.9257
2023-03-30,10.57,10.92,10.21,10.37,10.58,10.92,10.21,10.37,21384,10363,11021,369717.95,3913990.4365,169907.08,1802772.4836,199810.87,2111217.9529
2023-03-31,10.37,11.06,10.37,10.95,10.38,11.06,10.38,10.95,19922,10254,9668,327903.19,3514318.94,164802.43,1767398.9937,163100.76,1746919.9463
2023-04-01,10.95,11.15,10.7,10.86,10.96,11.15,10.7,10.86,11678,5677,6001,211667.17,2306533.0107,85749.6,935396.9655,125917.57,1371136.0452
2023-04-02,10.86,11.02,10.47,10.88,10.85,11.02,10.47,10.88,14835,7297,7538,225774.88,2432350.7606,105451.9,1136320.7927,120322.98,1296029.9679
2023-04-03,10.88,10.92,10.33,10.7,10.9,10.92,10.33,10.7,18355,8877,9478,235900.13,2503359.4301,100187.01,1063498.6375,135713.12,1439860.7926
2023-04-04,10.7,10.89,10.47,10.86,10.71,10.89,10.47,10.86,9583,4536,5047,133497.26,1422948.0689,60693.39,647963.5948,72803.87,774984.4741
2023-04-05,10.86,11.29,10.6,10.9,10.86,11.29,10.6,10.9,14036,6421,7615,214869.24,2353510.909,84822.89,928911.9435,130046.35,1424598.9655
2023-04-06,10.9,10.91,10.31,10.53,10.91,10.91,10.31,10.53,12157,5903,6254,206675.74,2180838.5194,79575.61,840597.484,127100.13,1340241.0354
2023-04-07,10.53,10.6,10.28,10.46,10.53,10.6,10.28,10.46,6851,3382,3469,103792.67,1082490.2514,52610.58,549080.2812,51182.09,533409.9702
2023-04-08,10.46,10.59,10.32,10.46,10.46,10.59,10.32,10.46,6130,2974,3156,112709.3,1178199.2439,48884.29,511321.9795,63825.01,666877.2644
2023-04-09,10.46,10.62,10.18,10.54,10.46,10.62,10.18,10.54,8472,4599,3873,137088.42,1423318.5315,62782.64,651722.9247,74305.78,771595.6068
2023-04-10,10.54,10.79,10.34,10.76,10.53,10.79,10.34,10.76,8195,4100,4095,118809.99,1254789.23,52158.96,550839.8187,66651.03,703949.4113
2023-04-11,10.76,10.84,10.6,10.66,10.76,10.84,10.6,10.66,9763,4287,5476,145268.95,1561727.3866,70218.29,755369.251,75050.66,806358.1356
2023-04-12,10.66,10.71,10.24,10.51,10.66,10.71,10.24,10.51,11129,5479,5650,167143.09,1740446.0791,80124.54,834424.9029,87018.55,906021.1762
2023-04-13,10.51,10.97,10.4,10.97,10.53,10.97,10.4,10.97,8717,4383,4334,151741.05,1627406.2024,69123.44,740795.3369,82617.61,886610.8655
2023-04-14,10.97,11.63,10.96,11.3,10.96,11.63,10.96,11.3,21793,11032,10761,388525.1,4382806.2538,189804.69,2142957.3444,198720.41,2239848.9094
2023-04-15,11.3,11.46,11.03,11.29,11.28,11.46,11.03,11.29,9375,4302,5073,192272.51,2166816.5541,82333.08,927922.682,109939.43,1238893.8721
2023-04-16,11.29,11.66,11.05,11.6,11.3,11.66,11.05,11.6,12246,5970,6276,198851.16,2262234.454,97073.44,1106619.1699,101777.72,1155615.2841
2023-04-17,11.6,11.81,11.01,11.11,11.59,11.81,11.01,11.11,13710,6965,6745,287866.78,3277964.2217,125673.46,1434221.302,162193.32,1843742.9197
2023-04-18,11.11,11.39,10.8,11.29,11.13,11.39,10.8,11.29,10733,5158,5575,180573.58,2017719.6105,82726.3,925305.3964,97847.28,1092414.2141
2023-04-19,11.29,11.33,9.9,10.16,11.31,11.33,9.9,10.16,23342,12344,10998,399714.26,4151893.2799,182944.86,1898299.1161,216769.4,2253594.1638
2023-04-20,10.16,10.27,9.73,9.87,10.15,10.27,9.73,9.87,11978,5806,6172,200524.03,2013976.5999,91485.63,918138.5896,109038.4,1095838.0103
2023-04-21,9.87,10.02,9.19,9.38,9.88,10.02,9.19,9.38,11506,5742,5764,211815.12,2057147.1938,98359.87,954877.1282,113455.25,1102270.0656
2023-04-22,9.38,9.76,9.29,9.74,9.38,9.76,9.29,9.74,6020,3310,2710,100221.95,955409.3148,54209.83,516787.3645,46012.12,438621.9503
2023-04-23,9.74,9.83,9.42,9.68,9.74,9.83,9.42,9.68,5889,2992,2897,92691.79,896453.2142,46022.46,445080.0886,46669.33,451373.1256
2023-04-24,9.68,9.85,9.43,9.7,9.69,9.85,9.43,9.7,5416,2460,2956,91788.15,884134.7562,38658.56,372602.8697,53129.59,511531.8865
2023-04-25,9.7,10.14,9.35,9.86,9.7,10.14,9.35,9.86,15032,6317,8715,299277.96,2871380.6609,146077.3,1404122.4543,153200.66,1467258.2066
2023-04-26,9.86,10.28,9.0,9.67,9.87,10.28,9.0,9.67,14010,6740,7270,290309.64,2853760.196,128753.48,1267991.7441,161556.16,1585768.4519
2023-04-27,9.67,10.01,9.61,9.87,9.67,10.01,9.61,9.87,12942,5257,7685,176681.12,1732433.1887,78443.92,769748.5552,98237.2,962684.6335
2023-04-28,9.87,9.9,9.6,9.87,9.88,9.9,9.6,9.87,5525,2745,2780,83154.97,810708.1012,40642.71,396299.5102,42512.26,414408.591
2023-04-29,9.87,10.02,9.81,9.94,9.86,10.02,9.81,9.94,4439,2200,2239,60786.78,602626.1614,25110.88,249022.1283,35675.9,353604.0331
2023-04-30,9.94,9.99,9.65,9.69,9.94,9.99,9.65,9.69,6007,3101,2906,89071.71,874495.2222,42498.34,417410.2789,46573.37,457084.9433
2023-05-01,9.69,9.77,9.29,9.45,9.69,9.77,9.29,9.45,8383,4117,4266,137864.91,1310744.4547,65538.69,623219.0318,72326.22,687525.4229
2023-05-02,9.45,9.54,9.28,9.5,9.44,9.54,9.28,9.5,5490,2643,2847,75000.89,706392.1049,30907.51,291235.9887,44093.38,415156.1162
2023-05-03,9.5,9.62,9.16,9.56,9.49,9.62,9.16,9.56,9079,4886,4193,113437.81,1061741.4138,52197.65,488817.1848,61240.16,572924.229
2023-05-04,9.56,9.74,9.48,9.51,9.57,9.74,9.48,9.51,6516,3097,3419,111438.42,1068980.2148,55501.45,532631.4011,55936.97,536348.8137
2023-05-05,9.51,9.64,9.35,9.46,9.51,9.64,9.35,9.46,8906,4087,4819,161493.09,1530948.7544,61253.23,581059.7729,100239.86,949888.9815
2023-05-06,9.46,9.55,8.75,8.91,9.47,9.55,8.75,8.91,10958,5162,5796,193844.04,1756203.8704,87649.8,794187.1979,106194.24,962016.6725
2023-05-07,8.91,8.95,8.56,8.61,8.91,8.95,8.56,8.61,7165,3636,3529,115791.06,1013400.3088,45159.46,395808.6124,70631.6,617591.6964
2023-05-08,8.61,8.69,7.65,7.98,8.6,8.69,7.65,7.98,19600,10150,9450,270624.45,2197943.9135,122851.05,995976.2115,147773.4,1201967.702
2023-05-09,7.98,8.2,7.94,8.14,7.98,8.2,7.94,8.14,7886,3944,3942,104260.39,843193.9187,52881.43,427978.2878,51378.96,415215.6309
2023-05-10,8.14,8.42,7.88,8.32,8.14,8.42,7.88,8.32,12053,5912,6141,160206.76,1310550.82,74499.73,608666.3507,85707.03,701884.4693
2023-05-11,8.32,8.33,7.86,8.04,8.32,8.33,7.86,8.04,9405,4478,4927,123320.31,995999.6691,56743.31,458290.6605,66577.0,537709.0086
2023-05-12,8.04,8.36,7.82,8.34,8.04,8.36,7.82,8.34,10053,5225,4828,119507.66,959756.4316,57123.5,459401.0293,62384.16,500355.4023
2023-05-13,8.34,8.34,8.05,8.18,8.34,8.34,8.05,8.18,8431,4760,3671,106514.82,872782.3439,50635.79,414625.3906,55879.03,458156.9533
2023-05-14,8.18,8.33,8.06,8.23,8.17,8.33,8.06,8.23,4714,2420,2294,61205.81,501052.3433,27598.84,226085.3074,33606.97,274967.0359
2023-05-15,8.23,8.41,8.09,8.19,8.23,8.41,8.09,8.19,7986,4765,3221,110013.24,909550.4575,59327.39,490890.6852,50685.85,418659.7723
2023-05-16,8.19,8.32,8.06,8.3,8.19,8.32,8.06,8.3,6349,3710,2639,66177.72,541933.8146,32996.08,270095.7678,33181.64,271838.0468
2023-05-17,8.3,8.7,8.24,8.7,8.32,8.7,8.24,8.7,9349,4961,4388,132317.3,1116056.13,68839.64,581304.6687,63477.66,534751.4613
2023-05-18,8.7,8.71,8.38,8.62,8.7,8.71,8.38,8.62,7701,4421,3280,109609.71,941413.2018,62279.36,535166.5952,47330.35,406246.6066
2023-05-19,8.62,8.78,8.55,8.6,8.62,8.78,8.55,8.6,6615,3713,2902,98140.11,848243.3205,57366.32,496524.1921,40773.79,351719.1284
2023-05-20,8.6,8.61,8.51,8.58,8.6,8.61,8.51,8.58,3549,2222,1327,32795.73,280738.0518,18565.64,158997.7983,14230.09,121740.2535
2023-05-21,8.58,8.62,8.23,8.29,8.59,8.62,8.23,8.29,4321,2379,1942,57902.09,487343.2553,29441.31,247822.5144,28460.78,239520.7409
