TIMESTAMP,ETC_OPEN_PRICE_USDT,ETC_HIGH_PRICE_USDT,ETC_LOW_PRICE_USDT,ETC_CLOSE_PRICE_USDT,ETC_FIRST_TRADE_PRICE_USDT,ETC_HIGH_TRADE_PRICE_USDT,ETC_LOW_TRADE_PRICE_USDT,ETC_LAST_TRADE_PRICE_USDT,ETC_TOTAL_TRADE_COUNT,ETC_TOTAL_TRADES_BUY,ETC_TOTAL_TRADES_SELL,ETC_VOLUME_USDT,ETC_QUOTE_VOLUME,ETC_VOLUME_BUY,ETC_QUOTE_VOLUME_BUY,ETC_VOLUME_SELL,ETC_QUOTE_VOLUME_SELL
2024-03-07,37.3,38.39,35.93,37.9,37.3,38.39,35.93,37.9,166070,89487,76583,1941456.44,72197857.6215,1010801.95,37600634.4932,930654.49,34597223.1283
2024-03-08,37.9,39.42,36.54,38.06,37.9,39.42,36.54,38.06,200564,113555,87009,2442399.2,93742977.3363,1351383.16,51875002.8825,1091016.04,41867974.4538
2024-03-09,38.06,39.63,37.0,37.24,38.07,39.63,37.0,37.24,101086,54425,46661,1411046.1,54119854.0113,717161.57,27539185.1898,693884.53,26580668.8215
2024-03-10,37.24,37.73,35.26,36.14,37.25,37.73,35.26,36.14,103650,48671,54979,1486485.74,54412783.0715,695785.34,25431762.6649,790700.4,28981020.4066
2024-03-11,36.14,39.58,33.87,37.98,36.14,39.58,33.87,37.98,228139,114362,113777,3233595.1,119735551.1689,1602559.31,59400245.2797,1631035.79,60335305.8892
2024-03-12,37.98,38.28,34.63,36.87,37.99,38.28,34.63,36.87,151634,74811,76823,1875051.15,68432349.4531,875212.25,31940955.8197,999838.9,36491393.6334
2024-03-13,36.87,37.63,35.77,36.52,36.88,37.63,35.77,36.52,87026,41921,45105,1360578.89,50050007.7149,623637.86,22921836.8872,736941.03,27128170.8277
2024-03-14,36.52,36.89,33.42,35.08,36.52,36.89,33.42,35.08,137258,67069,70189,1853061.11,65531714.2161,838044.4,29622943.6344,1015016.71,35908770.5817
2024-03-15,35.08,35.58,30.71,33.3,35.08,35.58,30.71,33.3,199772,105298,94474,2760881.67,90733316.8498,1342867.05,44149634.8693,1418014.62,46583681.9805
2024-03-16,33.3,33.71,30.05,30.69,33.3,33.71,30.05,30.69,104525,52836,51689,1663773.2,53432954.5241,795029.59,25564835.4781,868743.61,27868119.046
2024-03-17,30.69,32.4,29.43,31.95,30.69,32.4,29.43,31.95,82427,40188,42239,1533817.16,47525851.2902,728521.67,22603230.8106,805295.49,24922620.4796
2024-03-18,31.95,32.1,30.24,31.43,31.96,32.1,30.24,31.43,84313,38952,45361,1287844.15,40261876.0083,571125.6,17853638.6187,716718.55,22408237.3896
2024-03-19,31.43,31.61,27.19,27.72,31.42,31.61,27.19,27.72,167915,85367,82548,2712039.18,78259271.4103,1308482.23,37711773.2188,1403556.95,40547498.1915
2024-03-20,27.72,30.74,26.77,30.59,27.7,30.74,26.77,30.59,126180,62451,63729,1940083.85,55415366.7247,957324.17,27396345.9018,982759.68,28019020.8229
2024-03-21,30.59,30.87,29.43,30.3,30.61,30.87,29.43,30.3,86299,42828,43471,1357719.59,41144450.5201,671200.64,20344884.2078,686518.95,20799566.3123
2024-03-22,30.3,30.74,28.46,29.34,30.3,30.74,28.46,29.34,68762,33399,35363,1064592.36,31382996.6754,482299.52,14210774.0872,582292.84,17172222.5882
2024-03-23,29.34,31.4,29.0,30.26,29.34,31.4,29.0,30.26,59272,28689,30583,876611.34,26587240.0788,435835.06,13220331.7528,440776.28,13366908.326
2024-03-24,30.26,31.73,30.22,31.56,30.26,31.73,30.22,31.56,65699,31525,34174,1073156.42,33371101.7553,528731.04,16444130.7619,544425.38,16926970.9934
2024-03-25,31.56,32.77,30.97,32.45,31.56,32.77,30.97,32.45,64915,34286,30629,1055038.52,33617382.0217,566057.13,18050480.3046,488981.39,15566901.7171
2024-03-26,32.45,33.23,31.73,32.13,32.45,33.23,31.73,32.13,70393,34335,36058,1100683.13,35831841.9161,501141.55,16305363.5773,599541.58,19526478.3388
2024-03-27,32.13,32.56,30.85,31.77,32.14,32.56,30.85,31.77,79216,36871,42345,1103374.43,35049991.2754,510679.03,16221290.4154,592695.4,18828700.86
2024-03-28,31.77,32.85,31.32,32.52,31.78,32.85,31.32,32.52,65868,35662,30206,918564.92,29623534.1956,441161.99,14238745.8708,477402.93,15384788.3248
2024-03-29,32.52,34.96,31.73,34.16,32.51,34.96,31.73,34.16,139597,68709,70888,2144470.6,72425736.9767,1041768.32,35196370.239,1102702.28,37229366.7377
2024-03-30,34.16,34.56,32.8,32.89,34.16,34.56,32.8,32.89,66980,36816,30164,957606.54,32351090.8592,479532.09,16200124.06,478074.45,16150966.7992
2024-03-31,32.89,34.48,32.82,34.28,32.89,34.48,32.82,34.28,62758,30552,32206,829670.72,28081359.9721,428270.48,14506367.3236,401400.24,13574992.6485
2024-04-01,34.28,34.82,31.8,32.68,34.27,34.82,31.8,32.68,118173,57136,61037,1720981.91,57378831.7741,816544.53,27238399.4309,904437.38,30140432.3432
2024-04-02,32.68,32.69,29.81,29.98,32.69,32.69,29.81,29.98,130596,58676,71920,1960917.96,60014330.1683,874925.59,26742023.3706,1085992.37,33272306.7977
2024-04-03,29.98,30.98,28.96,30.64,29.98,30.98,28.96,30.64,72125,32933,39192,1123047.17,34021891.6231,541739.76,16427273.6576,581307.41,17594617.9655
2024-04-04,30.64,33.29,30.01,32.84,30.63,33.29,30.01,32.84,143327,73626,69701,2085372.98,66801532.8316,1062116.17,34011379.0659,1023256.81,32790153.7657
2024-04-05,32.84,34.08,31.6,33.1,32.84,34.08,31.6,33.1,197029,100914,96115,2961813.4,97797218.3981,1412173.12,46650797.3433,1549640.28,51146421.0548
2024-04-06,33.1,33.62,32.71,33.47,33.1,33.62,32.71,33.47,57659,30533,27126,881253.59,29181642.775,419770.07,13902511.916,461483.52,15279130.859
2024-04-07,33.47,34.78,33.19,33.88,33.47,34.78,33.19,33.88,75872,44821,31051,1235045.07,42042932.7206,617927.99,21040819.6525,617117.08,21002113.0681
2024-04-08,33.88,35.92,33.1,35.65,33.87,35.92,33.1,35.65,122167,65405,56762,1953787.02,68519478.4589,1028538.56,36085164.2786,925248.46,32434314.1803
2024-04-09,35.65,35.84,32.58,32.77,35.65,35.84,32.58,32.77,131840,64757,67083,1793941.59,61237071.8535,864606.64,29538050.1577,929334.95,31699021.6958
2024-04-10,32.77,33.58,31.42,33.51,32.77,33.58,31.42,33.51,114459,49629,64830,1791170.11,58443076.5749,887138.56,28958017.4367,904031.55,29485059.1382
2024-04-11,33.51,34.61,33.2,33.74,33.52,34.61,33.2,33.74,93423,42219,51204,1347837.95,45713965.1158,659676.27,22386112.873,688161.68,23327852.2428
2024-04-12,33.74,34.06,26.78,29.47,33.74,34.06,26.78,29.47,217200,109202,107998,2843751.23,86647018.3919,1332645.29,40562406.7137,1511105.94,46084611.6782
2024-04-13,29.47,29.9,22.69,25.48,29.46,29.9,22.69,25.48,326512,148979,177533,4625725.67,123018732.5362,2230706.35,59473762.6633,2395019.32,63544969.8729
2024-04-14,25.48,27.17,24.43,27.0,25.48,27.17,24.43,27.0,229132,128743,100389,3986083.93,102835621.2157,2159672.45,55736905.4122,1826411.48,47098715.8035
2024-04-15,27.0,28.24,25.44,26.44,27.0,28.24,25.44,26.44,163787,69081,94706,2862978.63,76976848.3773,1413227.52,38052974.406,1449751.11,38923873.9713
2024-04-16,26.44,27.33,25.04,26.18,26.45,27.33,25.04,26.18,96904,49398,47506,1755936.82,45637444.819,900385.69,23392602.8903,855551.13,22244841.9287
2024-04-17,26.18,26.64,24.65,25.4,26.18,26.64,24.65,25.4,79665,39617,40048,1323678.0,33934224.8183,660269.76,16929234.6716,663408.24,17004990.1467
2024-04-18,25.4,26.38,24.87,26.13,25.39,26.38,24.87,26.13,84779,46314,38465,1305016.54,33599397.8601,730413.82,18806167.5985,574602.72,14793230.2616
2024-04-19,26.13,26.64,24.02,26.05,26.12,26.64,24.02,26.05,108827,55484,53343,2127339.46,54590125.1914,1082419.92,27797551.8848,1044919.54,26792573.3066
2024-04-20,26.05,28.18,25.79,27.89,26.04,28.18,25.79,27.89,71806,31755,40051,1195186.39,32302634.2329,560817.94,15154766.9342,634368.45,17147867.2987
2024-04-21,27.89,28.32,27.05,27.46,27.89,28.32,27.05,27.46,44168,20835,23333,781504.12,21689019.565,393211.93,10915821.9984,388292.19,10773197.5666
2024-04-22,27.46,28.57,27.36,28.33,27.46,28.57,27.36,28.33,55020,25875,29145,1091804.58,30685669.5729,528472.01,14853133.7446,563332.57,15832535.8283
2024-04-23,28.33,28.51,27.69,28.12,28.34,28.51,27.69,28.12,35191,15453,19738,586653.05,16486764.0543,280634.82,7888576.3791,306018.23,8598187.6752
2024-04-24,28.12,28.47,26.07,26.37,28.11,28.47,26.07,26.37,102370,66803,35567,1729289.59,47453598.3886,971725.41,26682281.7253,757564.18,20771316.6633
2024-04-25,26.37,26.94,25.75,26.45,26.38,26.94,25.75,26.45,54219,25907,28312,1000466.07,26249599.8488,505833.16,13273112.8907,494632.91,12976486.9581
2024-04-26,26.45,28.03,25.93,27.11,26.45,28.03,25.93,27.11,65384,29086,36298,1175241.76,31745236.332,585954.08,15825494.6074,589287.68,15919741.7246
2024-04-27,27.11,28.25,26.2,27.85,27.11,28.25,26.2,27.85,75986,40551,35435,1296211.45,35154381.0073,653094.49,17722379.2013,643116.96,17432001.806
2024-04-28,27.85,30.06,27.69,27.99,27.86,30.06,27.69,27.99,119441,66854,52587,2052562.59,59307948.6826,1041202.66,30092381.4347,1011359.93,29215567.2479
2024-04-29,27.99,28.52,26.85,27.59,28.0,28.52,26.85,27.59,71927,37226,34701,1303062.26,35755434.1346,628132.27,17233021.285,674929.99,18522412.8496
2024-04-30,27.59,28.03,24.73,25.43,27.59,28.03,24.73,25.43,97271,41154,56117,1625155.55,42119892.1761,715467.57,18525987.7242,909687.98,23593904.4519
2024-05-01,25.43,25.68,23.97,25.55,25.44,25.68,23.97,25.55,88889,44075,44814,1858092.16,46125278.5317,896301.77,22256007.0611,961790.39,23869271.4706
2024-05-02,25.55,25.94,24.82,25.66,25.55,25.94,24.82,25.66,47603,24898,22705,854021.8,21778331.4584,436904.24,11150571.0223,417117.56,10627760.4361
2024-05-03,25.66,27.37,25.47,26.89,25.65,27.37,25.47,26.89,57300,30727,26573,1102880.42,29167801.0095,580752.51,15370999.6428,522127.91,13796801.3667
2024-05-04,26.89,27.53,26.79,26.95,26.9,27.53,26.79,26.95,46149,23769,22380,801907.14,21695091.9863,406639.93,11003852.6002,395267.21,10691239.3861
2024-05-05,26.95,27.86,26.44,27.67,26.94,27.86,26.44,27.67,53416,24965,28451,870475.55,23642506.897,431347.3,11716114.4514,439128.25,11926392.4456
2024-05-06,27.67,28.99,26.97,26.98,27.67,28.99,26.97,26.98,83507,40478,43029,1472362.36,41108197.7889,700738.89,19562485.3755,771623.47,21545712.4134
2024-05-07,26.98,27.9,26.73,27.07,26.98,27.9,26.73,27.07,48079,23496,24583,1021753.78,27906181.0837,502247.34,13720901.1517,519506.44,14185279.932
2024-05-08,27.07,29.39,26.55,27.18,27.07,29.39,26.55,27.18,127948,67837,60111,2211366.24,61449969.8779,1107057.68,30791299.5514,1104308.56,30658670.3265
2024-05-09,27.18,27.83,26.83,27.66,27.18,27.83,26.83,27.66,61282,25541,35741,990779.26,27061674.82,479493.91,13100756.9042,511285.35,13960917.9158
2024-05-10,27.66,27.82,26.14,26.38,27.65,27.82,26.14,26.38,61767,23953,37814,1233702.12,33414671.3777,561477.89,15216865.6077,672224.23,18197805.77
2024-05-11,26.38,26.98,26.18,26.47,26.39,26.98,26.18,26.47,24053,11684,12369,444546.37,11804158.5979,214319.73,5692234.8559,230226.64,6111923.742
2024-05-12,26.47,26.92,26.36,26.69,26.48,26.92,26.36,26.69,19222,8548,10674,350731.33,9352829.812,159546.85,4254798.8948,191184.48,5098030.9172
2024-05-13,26.69,26.99,25.19,26.3,26.7,26.99,25.19,26.3,66489,33100,33389,1324568.93,34737551.9898,649542.19,17029132.1296,675026.74,17708419.8602
2024-05-14,26.3,26.45,25.26,25.36,26.29,26.45,25.26,25.36,39172,19027,20145,800855.41,20641201.1883,376878.58,9718853.5896,423976.83,10922347.5987
2024-05-15,25.36,27.17,25.35,27.09,25.36,27.17,25.35,27.09,50036,28044,21992,994588.16,26191456.1295,525018.63,13828985.0116,469569.53,12362471.1179
2024-05-16,27.09,27.53,26.62,27.24,27.1,27.53,26.62,27.24,61440,32789,28651,1079085.33,29235111.9069,534971.6,14494159.6869,544113.73,14740952.22
2024-05-17,27.24,28.78,26.93,28.31,27.24,28.78,26.93,28.31,66269,38160,28109,1060294.43,29764580.4809,520219.64,14607603.5972,540074.79,15156976.8837
2024-05-18,28.31,29.14,28.1,28.62,28.31,29.14,28.1,28.62,56757,33505,23252,836626.44,24059586.5656,403541.22,11612590.3458,433085.22,12446996.2198
2024-05-19,28.62,28.9,27.33,27.58,28.63,28.9,27.33,27.58,46521,23353,23168,608837.18,17072137.2541,273906.85,7686650.814,334930.33,9385486.4401
2024-05-20,27.58,32.98,27.45,32.36,27.58,32.98,27.45,32.36,170195,86602,83593,2430014.31,73243516.7452,1257901.77,37959452.3391,1172112.54,35284064.4061
2024-05-21,32.36,32.9,30.83,31.72,32.35,32.9,30.83,31.72,175263,99584,75679,2951774.4,94258417.0114,1635986.44,52254635.064,1315787.96,42003781.9474
2024-05-22,31.72,31.96,29.6,30.38,31.72,31.96,29.6,30.38,123358,60755,62603,1978758.96,60758428.8694,986584.25,30289641.6488,992174.71,30468787.2206
2024-05-23,30.38,34.34,30.36,32.42,30.38,34.34,30.36,32.42,368219,182094,186125,5621305.65,182395256.3838,2821472.32,91605613.1541,2799833.33,90789643.2297
2024-05-24,32.42,33.93,31.01,31.59,32.42,33.93,31.01,31.59,117164,61039,56125,1973374.87,63432159.0025,1045155.61,33591742.4495,928219.26,29840416.553
2024-05-25,31.59,32.34,31.27,31.67,31.59,32.34,31.27,31.67,58961,24335,34626,967554.16,30750665.6104,465574.98,14803483.8232,501979.18,15947181.7872
2024-05-26,31.67,32.77,31.44,31.71,31.67,32.77,31.44,31.71,61641,28586,33055,1094390.87,35011794.2601,526846.44,16867586.3914,567544.43,18144207.8687
2024-05-27,31.71,32.72,31.57,31.91,31.7,32.72,31.57,31.91,63972,32175,31797,1015772.79,32589987.3088,506766.08,16262396.6948,509006.71,16327590.614
2024-05-28,31.91,31.91,30.62,31.42,31.91,31.91,30.62,31.42,79531,32188,47343,1163267.9,36371774.3185,517849.44,16189247.8521,645418.46,20182526.4664
2024-05-29,31.42,31.66,30.14,30.43,31.42,31.66,30.14,30.43,55974,24294,31680,976268.72,30048002.876,460862.31,14184077.8905,515406.41,15863924.9855
2024-05-30,30.43,30.74,29.2,29.8,30.43,30.74,29.2,29.8,57327,26273,31054,937944.25,28121452.3477,407789.22,12234797.3822,530155.03,15886654.9655
2024-05-31,29.8,30.56,29.11,29.59,29.8,30.56,29.11,29.59,46448,24327,22121,783199.31,23367924.0967,377261.39,11260022.9284,405937.92,12107901.1683
2024-06-01,29.59,29.82,29.42,29.56,29.59,29.82,29.42,29.56,28723,15926,12797,367904.12,10897526.3855,161316.89,4779492.4776,206587.23,6118033.9079
2024-06-02,29.56,29.82,28.54,28.93,29.55,29.82,28.54,28.93,30604,16307,14297,534445.86,15580372.9339,246598.53,7186282.8776,287847.33,8394090.0563
2024-06-03,28.93,29.47,28.55,28.63,28.93,29.47,28.55,28.63,36421,18791,17630,773997.01,22445925.1019,372931.12,10818354.1158,401065.89,11627570.9861
2024-06-04,28.63,29.99,28.16,29.73,28.64,29.99,28.16,29.73,43357,22366,20991,965092.71,27979493.7465,518908.05,15038349.3722,446184.66,12941144.3743
2024-06-05,29.73,30.03,29.19,29.8,29.73,30.03,29.19,29.8,39480,20464,19016,759057.04,22495469.6481,372039.42,11027583.5026,387017.62,11467886.1455
2024-06-06,29.8,29.81,28.75,29.05,29.8,29.81,28.75,29.05,32387,16281,16106,586328.94,17230548.3104,298537.41,8776047.57,287791.53,8454500.7404
2024-06-07,29.05,29.43,25.07,27.05,29.05,29.43,25.07,27.05,114771,53884,60887,1718963.32,47454489.4042,831211.08,23008719.9862,887752.24,24445769.418
2024-06-08,27.05,27.19,26.36,26.84,27.04,27.19,26.36,26.84,67333,34561,32772,962692.0,25873889.3477,540915.01,14547148.2091,421776.99,11326741.1386
2024-06-09,26.84,27.08,26.73,26.97,26.84,27.08,26.73,26.97,27588,16699,10889,365003.72,9831014.8855,191376.43,5154449.4364,173627.29,4676565.4491
2024-06-10,26.97,27.1,26.33,26.62,26.97,27.1,26.33,26.62,49056,28130,20926,511024.85,13662301.0831,255562.35,6830981.414,255462.5,6831319.6691
2024-06-11,26.62,26.63,25.01,25.67,26.63,26.63,25.01,25.67,81152,40663,40489,1167796.92,30101373.6158,542991.74,13992542.6626,624805.18,16108830.9532
2024-06-12,25.67,26.76,25.28,26.11,25.67,26.76,25.28,26.11,64757,31620,33137,947459.36,24735731.5062,482673.27,12606989.7431,464786.09,12128741.7631
2024-06-13,26.11,26.16,25.09,25.31,26.12,26.16,25.09,25.31,45731,17462,28269,548140.43,14010696.1373,240994.57,6161892.276,307145.86,7848803.8613
2024-06-14,25.31,25.68,24.11,25.13,25.31,25.68,24.11,25.13,54558,21058,33500,832204.16,20735809.5193,359690.11,8970906.3681,472514.05,11764903.1512
2024-06-15,25.13,25.71,24.97,25.63,25.14,25.71,24.97,25.63,22260,10941,11319,363459.16,9212832.5883,191603.71,4859185.3889,171855.45,4353647.1994
2024-06-16,25.63,25.68,25.24,25.46,25.63,25.68,25.24,25.46,19790,8635,11155,287940.99,7338337.6065,133774.43,3409928.5602,154166.56,3928409.0463
2024-06-17,25.46,25.55,23.45,24.09,25.47,25.55,23.45,24.09,56291,31196,25095,1030167.08,25069973.2387,483352.81,11752658.0438,546814.27,13317315.1949
2024-06-18,24.09,24.13,21.16,23.05,24.08,24.13,21.16,23.05,110585,47609,62976,2308466.45,52579567.8054,928826.63,21133372.784,1379639.82,31446195.0214
2024-06-19,23.05,24.19,22.9,23.98,23.05,24.19,22.9,23.98,43912,21962,21950,760919.59,18092173.8255,351666.89,8366521.0045,409252.7,9725652.821
2024-06-20,23.98,24.8,23.75,24.06,23.99,24.8,23.75,24.06,44075,21741,22334,698008.03,16896374.9503,369163.42,8940476.0708,328844.61,7955898.8795
2024-06-21,24.06,24.11,23.17,23.56,24.06,24.11,23.17,23.56,45952,21088,24864,749019.59,17760067.8146,354130.12,8386364.1313,394889.47,9373703.6833
2024-06-22,23.56,23.65,23.27,23.36,23.56,23.65,23.27,23.36,22098,9453,12645,261624.8,6145834.9854,131418.68,3087509.1918,130206.12,3058325.7936
2024-06-23,23.36,23.54,22.5,22.66,23.36,23.54,22.5,22.66,21715,9790,11925,319753.73,7354423.8073,140139.68,3227740.9726,179614.05,4126682.8347
2024-06-24,22.66,23.05,21.53,23.0,22.66,23.05,21.53,23.0,57213,26199,31014,894650.52,20174608.2441,392698.88,8852885.2246,501951.64,11321723.0195
2024-06-25,23.0,23.74,22.89,23.48,22.99,23.74,22.89,23.48,27559,14148,13411,393003.74,9203276.8645,204938.42,4798235.0203,188065.32,4405041.8442
2024-06-26,23.48,23.98,23.26,23.68,23.48,23.98,23.26,23.68,23579,12245,11334,300860.22,7086033.4011,151790.89,3573738.3969,149069.33,3512295.0042
2024-06-27,23.68,24.41,23.12,24.07,23.69,24.41,23.12,24.07,32158,18936,13222,431475.36,10247155.9584,237001.47,5633596.2265,194473.89,4613559.7319
2024-06-28,24.07,24.44,23.38,23.41,24.06,24.44,23.38,23.41,27041,12627,14414,382407.8,9151028.169,165620.95,3965550.4895,216786.85,5185477.6795
2024-06-29,23.41,23.75,23.09,23.14,23.41,23.75,23.09,23.14,15264,5987,9277,187493.68,4389358.1182,80335.13,1881030.9846,107158.55,2508327.1336
2024-06-30,23.14,23.88,22.69,23.69,23.15,23.88,22.69,23.69,20473,9285,11188,272674.62,6333046.6873,136025.32,3159512.9477,136649.3,3173533.7396
2024-07-01,23.69,24.09,23.16,23.24,23.69,24.09,23.16,23.24,35499,17501,17998,427936.1,10107717.1556,226563.17,5349360.9736,201372.93,4758356.182
2024-07-02,23.24,23.46,22.95,23.29,23.22,23.46,22.95,23.29,15995,9477,6518,237956.02,5521112.3166,125391.83,2910808.7751,112564.19,2610303.5415
2024-07-03,23.29,23.34,22.25,22.54,23.3,23.34,22.25,22.54,25611,12466,13145,399400.28,9047692.8811,180644.81,4089818.9473,218755.47,4957873.9338
2024-07-04,22.54,22.63,20.63,20.77,22.55,22.63,20.63,20.77,56666,27366,29300,790964.83,17070567.7782,327708.82,7069990.0732,463256.01,10000577.705
2024-07-05,20.77,20.85,18.17,20.22,20.78,20.85,18.17,20.22,113595,58772,54823,2469049.3,47737746.5969,1209622.42,23387510.0946,1259426.88,24350236.5023
2024-07-06,20.22,21.29,20.03,21.18,20.22,21.29,20.03,21.18,31319,11382,19937,426454.38,8795532.6271,179684.96,3704686.9473,246769.42,5090845.6798
2024-07-07,21.18,21.24,19.64,19.76,21.18,21.24,19.64,19.76,36429,16527,19902,512111.32,10483300.7235,239616.65,4900914.4606,272494.67,5582386.2629
2024-07-08,19.76,21.13,18.93,20.4,19.76,21.13,18.93,20.4,51817,27438,24379,725837.75,14581474.1833,364282.77,7326848.9587,361554.98,7254625.2246
2024-07-09,20.4,21.06,20.28,20.64,20.4,21.06,20.28,20.64,24729,13109,11620,363104.47,7522818.9308,181421.37,3757375.107,181683.1,3765443.8238
2024-07-10,20.64,21.22,20.43,20.99,20.64,21.22,20.43,20.99,21885,10788,11097,300398.96,6291437.0338,157885.76,3306966.3044,142513.2,2984470.7294
2024-07-11,20.99,21.72,20.57,20.66,20.99,21.72,20.57,20.66,34733,16327,18406,368264.71,7807280.0118,169828.38,3603837.2347,198436.33,4203442.7771
2024-07-12,20.66,21.78,20.49,21.48,20.65,21.78,20.49,21.48,27680,16204,11476,307962.13,6492790.2775,168991.77,3566563.9379,138970.36,2926226.3396
2024-07-13,21.48,22.55,21.43,22.39,21.48,22.55,21.43,22.39,46024,26040,19984,814682.06,17940291.892,437328.07,9629938.2944,377353.99,8310353.5976
2024-07-14,22.39,22.73,22.15,22.58,22.38,22.73,22.15,22.58,28258,14865,13393,417281.22,9324343.3012,201732.54,4505788.4471,215548.68,4818554.8541
2024-07-15,22.58,23.97,22.51,23.88,22.57,23.97,22.51,23.88,39223,21645,17578,380815.94,8819014.1968,209415.12,4849034.1367,171400.82,3969980.0601
2024-07-16,23.88,23.99,22.74,23.59,23.89,23.99,22.74,23.59,52906,25583,27323,565285.61,13262932.6224,297554.45,6989861.9304,267731.16,6273070.692
2024-07-17,23.59,23.89,22.88,22.96,23.59,23.89,22.88,22.96,53451,33998,19453,602623.97,14170108.9923,356132.69,8388727.4136,246491.28,5781381.5787
2024-07-18,22.96,23.49,22.51,23.01,22.97,23.49,22.51,23.01,46856,21148,25708,399338.0,9217945.7941,196268.16,4531375.918,203069.84,4686569.8761
2024-07-19,23.01,23.69,22.51,23.61,23.01,23.69,22.51,23.61,37681,19841,17840,362186.46,8383251.3396,192835.68,4466708.0623,169350.78,3916543.2773
2024-07-20,23.61,24.22,23.37,23.92,23.6,24.22,23.37,23.92,32897,19599,13298,414651.22,9859945.8773,236661.48,5628148.5912,177989.74,4231797.2861
2024-07-21,23.92,24.35,22.81,24.16,23.92,24.35,22.81,24.16,36908,19440,17468,425196.03,10048981.3573,219135.82,5181649.458,206060.21,4867331.8993
2024-07-22,24.16,24.31,22.98,23.43,24.16,24.31,22.98,23.43,34269,17286,16983,429472.07,10106637.1301,217624.2,5126155.619,211847.87,4980481.5111
2024-07-23,23.43,25.15,23.4,24.05,23.43,25.15,23.4,24.05,112447,61834,50613,1440619.36,34983497.7049,749049.22,18191773.5691,691570.14,16791724.1358
2024-07-24,24.05,24.14,22.58,22.86,24.04,24.14,22.58,22.86,40159,18449,21710,491782.96,11487318.1023,234061.49,5465652.1617,257721.47,6021665.9406
2024-07-25,22.86,22.96,21.28,22.09,22.85,22.96,21.28,22.09,47954,20502,27452,573118.86,12608557.8797,246887.23,5433178.9648,326231.63,7175378.9149
2024-07-26,22.09,22.99,22.06,22.91,22.09,22.99,22.06,22.91,17943,9361,8582,304481.78,6870350.1409,148766.04,3355575.1572,155715.74,3514774.9837
2024-07-27,22.91,23.29,22.54,22.82,22.91,23.29,22.54,22.82,29629,11580,18049,313313.1,7198126.4849,134650.06,3095865.9315,178663.04,4102260.5534
2024-07-28,22.82,22.94,22.38,22.64,22.82,22.94,22.38,22.64,13944,7047,6897,147829.06,3350566.6349,75108.0,1702716.8155,72721.06,1647849.8194
2024-07-29,22.64,23.56,22.55,22.83,22.64,23.56,22.55,22.83,27932,13504,14428,333295.01,7691232.0771,167619.92,3870972.2155,165675.09,3820259.8616
2024-07-30,22.83,23.06,21.97,22.24,22.83,23.06,21.97,22.24,20326,9630,10696,234138.47,5296927.7194,114833.12,2600326.8201,119305.35,2696600.8993
2024-07-31,22.24,22.57,21.65,21.78,22.24,22.57,21.65,21.78,22169,11788,10381,229398.5,5082539.9025,102194.05,2266289.696,127204.45,2816250.2065
2024-08-01,21.78,22.18,20.42,21.54,21.78,22.18,20.42,21.54,45956,21538,24418,504689.93,10748217.1562,226348.25,4825009.3414,278341.68,5923207.8148
2024-08-02,21.54,21.65,20.04,20.23,21.54,21.65,20.04,20.23,49406,24057,25349,591934.22,12243697.6551,270747.3,5598885.9401,321186.92,6644811.715
2024-08-03,20.23,20.59,19.12,19.65,20.22,20.59,19.12,19.65,46415,22016,24399,584043.66,11687180.5286,248023.11,4977376.1332,336020.55,6709804.3954
2024-08-04,19.65,19.87,18.27,18.92,19.65,19.87,18.27,18.92,51206,25525,25681,564783.98,10797061.6601,248451.95,4752806.4117,316332.03,6044255.2484
2024-08-05,18.92,19.01,15.56,17.66,18.92,19.01,15.56,17.66,230875,115548,115327,2652398.66,45083945.9956,1222517.72,20761046.0983,1429880.94,24322899.8973
2024-08-06,17.66,18.63,17.63,18.14,17.66,18.63,17.63,18.14,54983,27490,27493,732131.69,13267437.42,314933.31,5715926.2267,417198.38,7551511.1933
2024-08-07,18.14,18.56,17.72,18.16,18.14,18.56,17.72,18.16,66803,28885,37918,1416336.53,25557319.5664,556654.85,10078979.2486,859681.68,15478340.3178
2024-08-08,18.16,20.07,17.9,19.86,18.16,20.07,17.9,19.86,63656,31190,32466,1029090.67,19390062.7287,525589.09,9900634.4418,503501.58,9489428.2869
2024-08-09,19.86,19.91,18.93,19.42,19.86,19.91,18.93,19.42,48230,21568,26662,583099.15,11284820.9264,293865.86,5694908.6734,289233.29,5589912.253
2024-08-10,19.42,19.61,19.27,19.39,19.42,19.61,19.27,19.39,24419,11004,13415,242984.99,4712538.4252,121422.93,2355300.3115,121562.06,2357238.1137
2024-08-11,19.39,19.72,18.35,18.41,19.39,19.72,18.35,18.41,32667,15962,16705,370711.54,7114547.4477,206310.14,3988782.5656,164401.4,3125764.8821
2024-08-12,18.41,19.25,18.23,19.18,18.41,19.25,18.23,19.18,40973,20826,20147,437723.78,8229196.7128,257180.93,4839456.6025,180542.85,3389740.1103
2024-08-13,19.18,19.29,18.69,19.16,19.17,19.29,18.69,19.16,31037,14034,17003,294389.64,5591568.2091,139938.66,2661257.1657,154450.98,2930311.0434
2024-08-14,19.16,19.29,18.51,18.83,19.16,19.29,18.51,18.83,48938,22668,26270,567706.95,10786257.684,229637.81,4359984.076,338069.14,6426273.608
