TIMESTAMP,NEM_CLOSE_PRICE_USD,NEM_OPEN_PRICE_USD,NEM_HIGH_PRICE_USD,NEM_LOW_PRICE_USD
2020-04-06,0.03959,0.03677,0.03994,0.03654
2020-04-07,0.03894,0.03959,0.04515,0.03712
2020-04-08,0.03952,0.03894,0.0403,0.03835
2020-04-09,0.03927,0.03952,0.04022,0.03849
2020-04-10,0.03715,0.03927,0.03942,0.0354
2020-04-11,0.03668,0.03702,0.03763,0.03538
2020-04-12,0.03673,0.03668,0.03821,0.03554
2020-04-13,0.03683,0.03673,0.03774,0.03538
2020-04-14,0.03671,0.03683,0.03974,0.03639
2020-04-15,0.03601,0.03666,0.03969,0.03533
2020-04-16,0.03788,0.03601,0.03903,0.03527
2020-04-17,0.0375,0.03788,0.03892,0.03546
2020-04-18,0.03815,0.03748,0.03891,0.03576
2020-04-19,0.03669,0.03815,0.03862,0.03595
2020-04-20,0.03561,0.03667,0.03761,0.03528
2020-04-21,0.03491,0.03561,0.03676,0.032
2020-04-22,0.03646,0.03491,0.03665,0.03288
2020-04-23,0.03756,0.03646,0.03868,0.03153
2020-04-24,0.03856,0.03762,0.04283,0.03436
2020-04-25,0.03868,0.03856,0.04264,0.03693
2020-04-26,0.03945,0.03984,0.0413,0.03741
2020-04-27,0.03936,0.03945,0.04157,0.038
2020-04-28,0.0407,0.03936,0.04138,0.03826
2020-04-29,0.04251,0.0407,0.04408,0.03921
2020-04-30,0.04029,0.04271,0.04583,0.03927
2020-05-01,0.04187,0.04029,0.04318,0.03998
2020-05-02,0.04307,0.04142,0.0446,0.04111
2020-05-03,0.04197,0.04307,0.04404,0.04112
2020-05-04,0.04174,0.04197,0.04284,0.03891
2020-05-05,0.04093,0.04174,0.04272,0.03736
2020-05-06,0.04092,0.04092,0.04467,0.03753
2020-05-07,0.04113,0.04092,0.04333,0.03997
2020-05-08,0.0416,0.04113,0.04279,0.04006
2020-05-09,0.04062,0.0416,0.04381,0.04055
2020-05-10,0.03697,0.04062,0.04188,0.0345
2020-05-11,0.03722,0.03738,0.04179,0.03486
2020-05-12,0.03791,0.03732,0.03935,0.03667
2020-05-13,0.03819,0.03818,0.04153,0.03752
2020-05-14,0.03988,0.03819,0.0407,0.03774
2020-05-15,0.03903,0.03988,0.04008,0.03518
2020-05-16,0.03908,0.03903,0.04087,0.03547
2020-05-17,0.03899,0.03908,0.04035,0.03788
2020-05-18,0.03951,0.03899,0.0415,0.03712
2020-05-19,0.03956,0.03951,0.03968,0.03889
2020-05-20,0.0392,0.03956,0.03979,0.03832
2020-05-21,0.03839,0.0392,0.03959,0.03709
2020-05-22,0.04012,0.03839,0.04075,0.03817
2020-05-23,0.04032,0.04012,0.04184,0.03982
2020-05-24,0.03871,0.04032,0.04198,0.03834
2020-05-25,0.04012,0.03871,0.04031,0.03814
2020-05-26,0.04129,0.04012,0.04198,0.0398
2020-05-27,0.04061,0.04129,0.04132,0.0401
2020-05-28,0.0414,0.04061,0.04149,0.04031
2020-05-29,0.0411,0.0414,0.04158,0.0408
2020-05-30,0.04277,0.0411,0.04277,0.0408
2020-05-31,0.042,0.04277,0.04385,0.04182
2020-06-01,0.04429,0.042,0.0449,0.04188
2020-06-02,0.04272,0.04429,0.045,0.04097
2020-06-03,0.04676,0.04272,0.04811,0.04249
2020-06-04,0.04622,0.04676,0.04758,0.04509
2020-06-05,0.04551,0.04629,0.04724,0.04543
2020-06-06,0.04645,0.04551,0.04678,0.0452
2020-06-07,0.04601,0.04645,0.04669,0.04423
2020-06-08,0.04563,0.04601,0.04601,0.04502
2020-06-09,0.04597,0.04563,0.0463,0.04462
2020-06-10,0.04761,0.04597,0.04907,0.04597
2020-06-11,0.04249,0.04761,0.04844,0.04241
2020-06-12,0.04489,0.04249,0.04495,0.04228
2020-06-13,0.04498,0.04489,0.0456,0.04438
2020-06-14,0.04353,0.04498,0.04551,0.04324
2020-06-15,0.04321,0.04353,0.0437,0.04027
2020-06-16,0.04338,0.04321,0.04389,0.04283
2020-06-17,0.04476,0.04338,0.04589,0.0433
2020-06-18,0.045,0.04476,0.04565,0.04424
2020-06-19,0.04465,0.045,0.04545,0.04381
2020-06-20,0.04461,0.04465,0.04505,0.04408
2020-06-21,0.0443,0.04461,0.04544,0.0442
2020-06-22,0.04537,0.0443,0.04539,0.04422
2020-06-23,0.04527,0.04537,0.04558,0.04455
2020-06-24,0.04282,0.04527,0.04564,0.04265
2020-06-25,0.04233,0.04282,0.0429,0.04104
2020-06-26,0.04164,0.04233,0.04277,0.04143
2020-06-27,0.04052,0.04164,0.04297,0.0396
2020-06-28,0.04101,0.04052,0.04174,0.03994
2020-06-29,0.04127,0.04101,0.04157,0.04072
2020-06-30,0.04163,0.04129,0.04316,0.04127
2020-07-01,0.04289,0.04163,0.04298,0.0414
2020-07-02,0.04171,0.04289,0.04309,0.04092
2020-07-03,0.04252,0.04171,0.04345,0.04138
2020-07-04,0.0426,0.04252,0.04294,0.04201
2020-07-05,0.04218,0.0426,0.04306,0.04132
2020-07-06,0.04347,0.04218,0.04348,0.04181
2020-07-07,0.04338,0.04347,0.04391,0.0426
2020-07-08,0.04732,0.04338,0.04737,0.04311
2020-07-09,0.04686,0.04732,0.04935,0.04544
2020-07-10,0.0459,0.04686,0.04696,0.04429
2020-07-11,0.04632,0.0459,0.04705,0.04556
2020-07-12,0.04597,0.04632,0.04685,0.04503
2020-07-13,0.04725,0.04597,0.04737,0.04588
2020-07-14,0.04682,0.04725,0.04726,0.04542
2020-07-15,0.0459,0.04681,0.0472,0.04583
2020-07-16,0.04502,0.0459,0.04613,0.04371
2020-07-17,0.04509,0.04502,0.04568,0.04461
2020-07-18,0.0534,0.04509,0.05372,0.04472
2020-07-19,0.051,0.0534,0.05417,0.04943
2020-07-20,0.04913,0.051,0.05197,0.04876
2020-07-21,0.0499,0.04913,0.05013,0.04874
2020-07-22,0.05089,0.0499,0.05187,0.0491
2020-07-23,0.04999,0.05089,0.05117,0.04915
2020-07-24,0.05031,0.04999,0.05187,0.04933
2020-07-25,0.05072,0.05031,0.05145,0.05031
2020-07-26,0.04949,0.05072,0.05137,0.04783
2020-07-27,0.0491,0.04949,0.04992,0.04598
2020-07-28,0.0505,0.0491,0.05133,0.04875
2020-07-29,0.05111,0.05126,0.05127,0.05103
2020-07-30,0.05119,0.05111,0.05167,0.05072
2020-07-31,0.05168,0.05119,0.05203,0.05073
2020-08-01,0.05533,0.05168,0.05619,0.05168
2020-08-02,0.05383,0.05533,0.06121,0.05072
2020-08-03,0.0559,0.05383,0.05735,0.05336
2020-08-04,0.05489,0.0559,0.05698,0.05383
2020-08-05,0.0559,0.05489,0.05628,0.05432
2020-08-06,0.06166,0.0559,0.06242,0.05551
2020-08-07,0.06293,0.06166,0.06523,0.05862
2020-08-08,0.06267,0.06293,0.06353,0.06141
2020-08-09,0.06289,0.06267,0.06372,0.06163
2020-08-10,0.06249,0.06289,0.06385,0.06159
2020-08-11,0.06096,0.06249,0.06446,0.05778
2020-08-12,0.06035,0.06096,0.06113,0.05782
2020-08-13,0.06137,0.06035,0.06146,0.05938
2020-08-14,0.06216,0.06137,0.06273,0.06053
2020-08-15,0.06416,0.06216,0.06416,0.0618
2020-08-16,0.06628,0.06416,0.06811,0.06299
2020-08-17,0.07956,0.06628,0.08199,0.0658
2020-08-18,0.07366,0.07956,0.08046,0.07154
2020-08-19,0.07069,0.07366,0.07739,0.06771
2020-08-20,0.07533,0.07073,0.07541,0.069
2020-08-21,0.07362,0.07533,0.08293,0.07332
2020-08-22,0.08385,0.07362,0.08411,0.07159
2020-08-23,0.09792,0.08385,0.1034,0.08194
2020-08-24,0.09141,0.09792,0.10453,0.08827
2020-08-25,0.09437,0.09142,0.10137,0.08513
2020-08-26,0.0969,0.09437,0.09972,0.08935
2020-08-27,0.09277,0.0969,0.09738,0.08883
2020-08-28,0.10838,0.09277,0.10863,0.0918
2020-08-29,0.14254,0.10838,0.15068,0.10573
2020-08-30,0.12917,0.14254,0.15731,0.12433
2020-08-31,0.14137,0.12917,0.14476,0.12747
2020-09-01,0.15579,0.14137,0.17008,0.13802
2020-09-02,0.16058,0.15579,0.16331,0.13805
2020-09-03,0.13842,0.16058,0.16767,0.12887
2020-09-04,0.13688,0.13842,0.14716,0.12028
2020-09-05,0.11145,0.13688,0.14116,0.10235
2020-09-06,0.1366,0.11145,0.13867,0.10292
2020-09-07,0.13557,0.1366,0.13846,0.11467
2020-09-08,0.12518,0.13557,0.13565,0.12093
2020-09-09,0.12574,0.12518,0.12946,0.12017
2020-09-10,0.1316,0.12574,0.13406,0.12565
2020-09-11,0.13056,0.13151,0.135,0.12722
2020-09-12,0.12756,0.13056,0.13398,0.12696
2020-09-13,0.11988,0.12756,0.12756,0.11372
2020-09-14,0.12117,0.11988,0.12509,0.11765
2020-09-15,0.12033,0.12117,0.12406,0.1165
2020-09-16,0.11103,0.1205,0.12077,0.11028
2020-09-17,0.10499,0.11103,0.11517,0.10428
2020-09-18,0.10941,0.10499,0.11171,0.09826
2020-09-19,0.11504,0.10941,0.1208,0.10932
2020-09-20,0.11187,0.11504,0.11513,0.10808
2020-09-21,0.10732,0.11187,0.11613,0.10316
2020-09-22,0.10853,0.10767,0.10853,0.10363
2020-09-23,0.1048,0.10853,0.11088,0.10291
2020-09-24,0.10801,0.10489,0.10862,0.10344
2020-09-25,0.11529,0.10801,0.11857,0.10541
2020-09-26,0.12176,0.11529,0.12562,0.11415
2020-09-27,0.12168,0.12168,0.12612,0.11741
2020-09-28,0.11836,0.12168,0.12454,0.11827
2020-09-29,0.12043,0.11836,0.12043,0.11545
2020-09-30,0.114,0.12034,0.12072,0.11169
2020-10-01,0.11813,0.114,0.11955,0.1128
2020-10-02,0.11661,0.11813,0.11905,0.11113
2020-10-03,0.1134,0.11646,0.11706,0.11291
2020-10-04,0.11749,0.1134,0.11757,0.1121
2020-10-05,0.12251,0.11749,0.12555,0.11661
2020-10-06,0.11737,0.12251,0.12343,0.11486
2020-10-07,0.11798,0.11737,0.11805,0.11284
2020-10-08,0.11939,0.11798,0.11995,0.11455
2020-10-09,0.11962,0.11946,0.12032,0.11736
2020-10-10,0.12063,0.11962,0.12415,0.11929
2020-10-11,0.12081,0.12064,0.12273,0.11994
2020-10-12,0.12157,0.12103,0.12329,0.12019
2020-10-13,0.12223,0.12157,0.12342,0.12075
2020-10-14,0.11922,0.12223,0.12328,0.11737
2020-10-15,0.11552,0.11922,0.11942,0.11396
2020-10-16,0.1118,0.11552,0.11619,0.10717
2020-10-17,0.1129,0.1118,0.11607,0.11026
2020-10-18,0.11249,0.1129,0.11524,0.11158
2020-10-19,0.11103,0.11249,0.11359,0.10859
2020-10-20,0.10803,0.11103,0.11261,0.10716
2020-10-21,0.10492,0.10781,0.11146,0.09982
2020-10-22,0.10869,0.10484,0.11083,0.10436
2020-10-23,0.10729,0.10869,0.11321,0.107
2020-10-24,0.10515,0.10729,0.1088,0.10504
2020-10-25,0.10445,0.10518,0.10668,0.10138
2020-10-26,0.09917,0.10445,0.10657,0.09469
2020-10-27,0.09665,0.09917,0.10111,0.09527
2020-10-28,0.0926,0.09665,0.0988,0.08796
2020-10-29,0.0973,0.09252,0.0994,0.09238
2020-10-30,0.09547,0.09727,0.09795,0.09341
2020-10-31,0.09596,0.09547,0.10118,0.0948
2020-11-01,0.098,0.09596,0.10115,0.0953
2020-11-02,0.09959,0.09806,0.10164,0.09689
2020-11-03,0.09887,0.09959,0.10186,0.0939
2020-11-04,0.09711,0.09887,0.10052,0.09428
2020-11-05,0.10122,0.09725,0.10235,0.0969
2020-11-06,0.12612,0.10122,0.12659,0.10094
2020-11-07,0.11716,0.12612,0.13112,0.1105
2020-11-08,0.1273,0.11741,0.12851,0.11613
2020-11-09,0.12526,0.12736,0.12977,0.1196
2020-11-10,0.13172,0.12526,0.13351,0.12276
2020-11-11,0.13205,0.13172,0.13838,0.12836
2020-11-12,0.12963,0.13205,0.13407,0.12641
2020-11-13,0.13345,0.12963,0.13512,0.12583
2020-11-14,0.1372,0.13367,0.13875,0.13014
2020-11-15,0.1325,0.13723,0.13837,0.12934
2020-11-16,0.13487,0.1325,0.13788,0.13072
2020-11-17,0.13351,0.13501,0.13616,0.13109
2020-11-18,0.13117,0.13381,0.13509,0.12341
2020-11-19,0.11438,0.13117,0.13164,0.11089
2020-11-20,0.12397,0.11451,0.1241,0.11317
2020-11-21,0.13772,0.12397,0.13801,0.12346
2020-11-22,0.12915,0.13772,0.14167,0.1219
2020-11-23,0.14666,0.12915,0.15707,0.12727
2020-11-24,0.16401,0.1468,0.17393,0.14671
2020-11-25,0.18143,0.16401,0.20633,0.16401
2020-11-26,0.15895,0.18143,0.19073,0.1427
2020-11-27,0.17381,0.15895,0.17404,0.15565
2020-11-28,0.18119,0.17381,0.19012,0.17046
2020-11-29,0.17842,0.18119,0.18141,0.16973
2020-11-30,0.18934,0.17842,0.19021,0.17398
2020-12-01,0.19046,0.18934,0.19682,0.17069
2020-12-02,0.20073,0.19043,0.20339,0.18339
2020-12-03,0.21798,0.20093,0.21927,0.19966
2020-12-04,0.24016,0.21798,0.27078,0.2159
2020-12-05,0.25856,0.24016,0.27944,0.23336
2020-12-06,0.24838,0.25855,0.25931,0.23099
2020-12-07,0.23575,0.24838,0.25347,0.22539
2020-12-08,0.22173,0.23575,0.23649,0.2068
2020-12-09,0.21681,0.22187,0.2221,0.18719
2020-12-10,0.21767,0.21681,0.23325,0.20945
2020-12-11,0.20481,0.21728,0.21804,0.19606
2020-12-12,0.26296,0.20466,0.2641,0.20449
2020-12-13,0.25274,0.26296,0.27463,0.24883
2020-12-14,0.24808,0.25344,0.25968,0.23448
2020-12-15,0.24609,0.24808,0.25267,0.23771
2020-12-16,0.25699,0.24615,0.2604,0.23516
2020-12-17,0.27983,0.25707,0.29354,0.248
2020-12-18,0.30434,0.27983,0.31197,0.2666
2020-12-19,0.29773,0.30369,0.31735,0.29419
2020-12-20,0.28924,0.29773,0.30319,0.28072
2020-12-21,0.2738,0.28924,0.30703,0.26117
2020-12-22,0.27705,0.2738,0.28142,0.25714
2020-12-23,0.23374,0.27705,0.29772,0.2006
2020-12-24,0.2669,0.23374,0.2844,0.19785
2020-12-25,0.24488,0.26713,0.27209,0.23709
2020-12-26,0.23632,0.24488,0.25767,0.23227
2020-12-27,0.23459,0.23632,0.24198,0.21338
2020-12-28,0.22994,0.23459,0.24144,0.22813
2020-12-29,0.22171,0.22994,0.23592,0.20942
2020-12-30,0.19508,0.22293,0.22708,0.19065
2020-12-31,0.20426,0.19508,0.20639,0.17981
2021-01-01,0.22193,0.20426,0.24475,0.20426
2021-01-02,0.20259,0.22193,0.22207,0.19964
2021-01-03,0.20971,0.20259,0.21547,0.18797
2021-01-04,0.20428,0.20978,0.22217,0.17844
2021-01-05,0.20448,0.20436,0.21498,0.19272
2021-01-06,0.25638,0.20482,0.29263,0.20094
2021-01-07,0.24498,0.25652,0.27945,0.23647
2021-01-08,0.23055,0.24498,0.26848,0.21687
2021-01-09,0.23906,0.23055,0.24769,0.22208
2021-01-10,0.23332,0.23906,0.25488,0.21845
2021-01-11,0.21221,0.23332,0.23344,0.18846
2021-01-12,0.21295,0.21221,0.2277,0.20304
2021-01-13,0.22878,0.21295,0.23129,0.20383
2021-01-14,0.22755,0.22878,0.23322,0.22127
2021-01-15,0.21358,0.22755,0.22995,0.20408
2021-01-16,0.21692,0.21364,0.22892,0.21098
2021-01-17,0.22321,0.21714,0.23358,0.21267
2021-01-18,0.23649,0.22321,0.2411,0.21841
2021-01-19,0.24648,0.23649,0.25757,0.23522
2021-01-20,0.23915,0.24648,0.24867,0.21992
2021-01-21,0.21173,0.23887,0.23924,0.20776
2021-01-22,0.21671,0.21173,0.22427,0.19504
2021-01-23,0.21563,0.21662,0.22151,0.2092
2021-01-24,0.21329,0.21563,0.22367,0.21083
2021-01-25,0.2216,0.21356,0.22795,0.21356
2021-01-26,0.24595,0.22167,0.24595,0.21996
2021-01-27,0.23178,0.24595,0.25671,0.22158
2021-01-28,0.23393,0.23178,0.23943,0.22603
2021-01-29,0.23493,0.23393,0.2471,0.22803
2021-01-30,0.23181,0.23486,0.23738,0.22377
2021-01-31,0.23524,0.23181,0.24099,0.22676
2021-02-01,0.26661,0.23524,0.27425,0.23063
2021-02-02,0.27729,0.26661,0.28628,0.25571
2021-02-03,0.28701,0.27729,0.28806,0.27047
2021-02-04,0.26571,0.28671,0.28925,0.26096
2021-02-05,0.28869,0.26578,0.28869,0.26525
2021-02-06,0.27594,0.28888,0.29228,0.27042
2021-02-07,0.31096,0.27594,0.31963,0.27081
2021-02-08,0.32854,0.31089,0.36056,0.30828
2021-02-09,0.33692,0.32844,0.34136,0.32203
2021-02-10,0.37359,0.33692,0.38172,0.32754
2021-02-11,0.40137,0.37272,0.41021,0.3651
2021-02-12,0.40179,0.40098,0.41458,0.3796
2021-02-13,0.40146,0.40179,0.41702,0.37299
2021-02-14,0.36973,0.40111,0.40369,0.35891
2021-02-15,0.38173,0.36969,0.40499,0.32448
2021-02-16,0.38001,0.38173,0.39741,0.36551
2021-02-17,0.39667,0.38001,0.4036,0.36476
2021-02-18,0.43571,0.39668,0.43878,0.39513
2021-02-19,0.52268,0.43545,0.52547,0.41254
2021-02-20,0.50759,0.52268,0.56236,0.47527
2021-02-21,0.56133,0.50737,0.57738,0.4975
2021-02-22,0.69787,0.56133,0.76831,0.46273
2021-02-23,0.53402,0.69787,0.73977,0.44996
2021-02-24,0.52953,0.53402,0.59463,0.50493
2021-02-25,0.49269,0.52952,0.54242,0.48919
2021-02-26,0.51476,0.49323,0.56924,0.42877
2021-02-27,0.57572,0.51476,0.60755,0.5071
2021-02-28,0.60185,0.57572,0.61853,0.52087
2021-03-01,0.64939,0.60422,0.67908,0.58124
2021-03-02,0.76685,0.64939,0.77416,0.63325
2021-03-03,0.78879,0.76795,0.86303,0.75944
2021-03-04,0.70216,0.78784,0.79808,0.67118
2021-03-05,0.71795,0.70288,0.73484,0.64776
2021-03-06,0.73777,0.71795,0.79848,0.69716
2021-03-07,0.71547,0.73673,0.75599,0.70941
2021-03-08,0.71817,0.71547,0.73037,0.67988
2021-03-09,0.70269,0.71817,0.72865,0.69654
2021-03-10,0.61629,0.70294,0.70302,0.55399
2021-03-11,0.59082,0.61595,0.63193,0.56512
2021-03-12,0.38604,0.59082,0.59282,0.32676
2021-03-13,0.36293,0.38565,0.3921,0.35156
2021-03-14,0.33422,0.36293,0.36697,0.3335
2021-03-15,0.37274,0.33391,0.37914,0.32517
2021-03-16,0.39359,0.37281,0.41708,0.35028
2021-03-17,0.39106,0.39352,0.40488,0.36525
2021-03-18,0.37325,0.39127,0.39272,0.37101
2021-03-19,0.37805,0.37314,0.3922,0.36291
2021-03-20,0.3629,0.37805,0.38336,0.36244
2021-03-21,0.3672,0.3629,0.3717,0.34343
2021-03-22,0.35743,0.36692,0.38707,0.34982
2021-03-23,0.35636,0.35744,0.36708,0.34627
2021-03-24,0.33078,0.35636,0.36831,0.31516
2021-03-25,0.31942,0.33041,0.33594,0.31135
2021-03-26,0.34284,0.3193,0.34763,0.31883
2021-03-27,0.34588,0.34284,0.35078,0.33169
2021-03-28,0.35816,0.34584,0.36562,0.34053
2021-03-29,0.37418,0.3582,0.37872,0.35082
2021-03-30,0.38273,0.37398,0.39555,0.37376
2021-03-31,0.3687,0.38273,0.38365,0.34576
2021-04-01,0.37075,0.3688,0.37553,0.36146
2021-04-02,0.36012,0.37075,0.37835,0.35837
2021-04-03,0.36249,0.36012,0.40833,0.35926
2021-04-04,0.38761,0.36249,0.39178,0.35873
2021-04-05,0.43554,0.38761,0.44406,0.36828
2021-04-06,0.50804,0.43562,0.52608,0.4076
2021-04-07,0.38736,0.50804,0.51629,0.37992
2021-04-08,0.42182,0.38765,0.42674,0.38753
2021-04-09,0.40922,0.422,0.43386,0.4008
2021-04-10,0.4157,0.40922,0.42713,0.4026
2021-04-11,0.44181,0.4157,0.45466,0.41564
2021-04-12,0.42165,0.44181,0.44266,0.41132
2021-04-13,0.42405,0.42162,0.42743,0.40401
2021-04-14,0.41789,0.42405,0.43822,0.39263
2021-04-15,0.4377,0.41789,0.44514,0.41013
2021-04-16,0.45624,0.4377,0.46016,0.3989
2021-04-17,0.47119,0.45624,0.52536,0.43529
2021-04-18,0.40419,0.47119,0.47318,0.35003
2021-04-19,0.37667,0.40419,0.41509,0.36806
2021-04-20,0.37201,0.37667,0.38433,0.34025
2021-04-21,0.35656,0.37201,0.38273,0.354
2021-04-22,0.29878,0.35662,0.36383,0.29864
2021-04-23,0.28853,0.29859,0.30345,0.24417
2021-04-24,0.26981,0.28853,0.29277,0.26308
2021-04-25,0.26959,0.26981,0.29893,0.25078
2021-04-26,0.31453,0.26986,0.31571,0.26703
2021-04-27,0.34721,0.31453,0.3516,0.30788
2021-04-28,0.33324,0.34721,0.3593,0.30882
2021-04-29,0.33483,0.33343,0.34796,0.32098
2021-04-30,0.35249,0.33496,0.35736,0.32627
2021-05-01,0.35126,0.35249,0.35317,0.33467
2021-05-02,0.34063,0.35126,0.35148,0.33036
2021-05-03,0.34723,0.34057,0.35731,0.33979
2021-05-04,0.31817,0.34705,0.34705,0.30952
2021-05-05,0.36768,0.31817,0.37925,0.30918
2021-05-06,0.3876,0.36768,0.39693,0.35769
2021-05-07,0.39778,0.3876,0.43007,0.35995
2021-05-08,0.38089,0.39749,0.40501,0.37773
2021-05-09,0.37635,0.38089,0.39385,0.3501
2021-05-10,0.33353,0.37635,0.38634,0.31489
2021-05-11,0.35894,0.33353,0.36331,0.32208
2021-05-12,0.3024,0.35904,0.3703,0.28992
2021-05-13,0.30921,0.3024,0.32413,0.28169
2021-05-14,0.31935,0.30916,0.32837,0.30393
2021-05-15,0.29708,0.31935,0.32464,0.29599
2021-05-16,0.29923,0.29708,0.32627,0.28182
2021-05-17,0.27526,0.29923,0.29923,0.25855
2021-05-18,0.28839,0.27526,0.29248,0.27281
2021-05-19,0.19199,0.2883,0.29153,0.14982
2021-05-20,0.22319,0.1916,0.23375,0.17123
2021-05-21,0.20273,0.22319,0.23838,0.17873
2021-05-22,0.19309,0.20273,0.2157,0.18298
2021-05-23,0.16236,0.19322,0.19824,0.1366
2021-05-24,0.19158,0.16236,0.19192,0.15592
2021-05-25,0.18867,0.19178,0.1969,0.17004
2021-05-26,0.21403,0.18864,0.21428,0.18542
2021-05-27,0.20318,0.21403,0.21759,0.19519
2021-05-28,0.18042,0.20406,0.20743,0.17395
2021-05-29,0.17554,0.18042,0.1888,0.16878
2021-05-30,0.18185,0.17554,0.18672,0.16644
2021-05-31,0.19511,0.18185,0.19616,0.17211
2021-06-01,0.18859,0.19517,0.19668,0.18116
2021-06-02,0.19493,0.18858,0.1974,0.18404
2021-06-03,0.20547,0.19493,0.20689,0.19129
2021-06-04,0.18759,0.20606,0.20705,0.17911
2021-06-05,0.18068,0.18753,0.19488,0.17635
2021-06-06,0.18755,0.18068,0.18986,0.1795
2021-06-07,0.17127,0.18752,0.19259,0.16955
2021-06-08,0.16457,0.17127,0.17291,0.15401
2021-06-09,0.1742,0.16451,0.17548,0.15795
2021-06-10,0.16993,0.1742,0.17731,0.1661
2021-06-11,0.16404,0.16995,0.17338,0.16218
2021-06-12,0.15669,0.16416,0.1642,0.15285
2021-06-13,0.16536,0.15669,0.16743,0.15363
2021-06-14,0.17342,0.16536,0.17384,0.16252
2021-06-15,0.17617,0.17337,0.18076,0.16885
2021-06-16,0.1647,0.17617,0.17617,0.16331
2021-06-17,0.16244,0.1647,0.1701,0.15898
2021-06-18,0.15186,0.16244,0.16312,0.14698
2021-06-19,0.14705,0.15186,0.15298,0.14702
2021-06-20,0.14216,0.14705,0.14753,0.13279
2021-06-21,0.10674,0.14216,0.14348,0.10645
2021-06-22,0.09604,0.10667,0.11163,0.08542
2021-06-23,0.1127,0.09604,0.11727,0.09148
2021-06-24,0.11694,0.11266,0.11821,0.10594
2021-06-25,0.1057,0.11694,0.11966,0.10514
2021-06-26,0.10805,0.10553,0.10998,0.1017
2021-06-27,0.11296,0.10805,0.11296,0.10546
2021-06-28,0.1168,0.11296,0.11793,0.11038
2021-06-29,0.12759,0.1168,0.13496,0.11643
2021-06-30,0.13471,0.12759,0.13471,0.11925
2021-07-01,0.12812,0.13477,0.13616,0.12402
2021-07-02,0.13153,0.12812,0.13154,0.12326
2021-07-03,0.13446,0.13147,0.13631,0.12826
2021-07-04,0.13765,0.13446,0.1402,0.13446
2021-07-05,0.13025,0.13765,0.13765,0.12617
2021-07-06,0.13357,0.13025,0.13622,0.1286
2021-07-07,0.13229,0.13357,0.13568,0.13072
2021-07-08,0.12179,0.13236,0.13241,0.12086
2021-07-09,0.12375,0.12179,0.12446,0.11535
2021-07-10,0.1211,0.12375,0.12524,0.11871
2021-07-11,0.12245,0.1211,0.12379,0.11848
2021-07-12,0.11968,0.12245,0.12459,0.11719
2021-07-13,0.11621,0.11968,0.12047,0.11332
2021-07-14,0.1148,0.11621,0.11774,0.10761
2021-07-15,0.12167,0.1148,0.12489,0.1126
2021-07-16,0.13889,0.12167,0.14984,0.11956
2021-07-17,0.1583,0.13923,0.16761,0.13881
2021-07-18,0.1425,0.1583,0.16148,0.14109
2021-07-19,0.13008,0.1425,0.15544,0.1286
2021-07-20,0.12896,0.13008,0.13523,0.11209
2021-07-21,0.13852,0.12896,0.14147,0.12049
2021-07-22,0.1435,0.13852,0.14779,0.13342
2021-07-23,0.14385,0.1435,0.14778,0.13567
2021-07-24,0.1454,0.14385,0.14827,0.1412
2021-07-25,0.14877,0.14439,0.15303,0.14218
2021-07-26,0.1518,0.14885,0.17202,0.14784
2021-07-27,0.15925,0.15144,0.16496,0.15002
2021-07-28,0.16073,0.15941,0.16673,0.15514
2021-07-29,0.16789,0.16073,0.16901,0.1565
2021-07-30,0.17323,0.16789,0.17366,0.15739
2021-07-31,0.17573,0.17331,0.1789,0.16697
2021-08-01,0.16934,0.1756,0.18532,0.16776
2021-08-02,0.16971,0.16917,0.17354,0.16526
2021-08-03,0.1622,0.16971,0.17186,0.15779
2021-08-04,0.16586,0.16234,0.16797,0.15738
2021-08-05,0.16859,0.16586,0.16979,0.15942
2021-08-06,0.17264,0.16858,0.17417,0.16509
2021-08-07,0.18595,0.17277,0.18682,0.17103
2021-08-08,0.17517,0.18602,0.18889,0.17299
2021-08-09,0.18286,0.17528,0.18705,0.1693
2021-08-10,0.18821,0.18286,0.19128,0.17746
2021-08-11,0.1956,0.18821,0.20473,0.18727
2021-08-12,0.18772,0.1956,0.20398,0.18092
2021-08-13,0.20323,0.18772,0.20344,0.18554
2021-08-14,0.21304,0.20319,0.21531,0.19495
2021-08-15,0.21772,0.21304,0.21938,0.20401
2021-08-16,0.21414,0.21772,0.22888,0.21252
2021-08-17,0.19611,0.21405,0.21669,0.19417
2021-08-18,0.19089,0.19618,0.19854,0.18294
2021-08-19,0.20099,0.1908,0.20099,0.1853
2021-08-20,0.20783,0.20099,0.2082,0.1975
2021-08-21,0.20531,0.20783,0.21225,0.20112
2021-08-22,0.20449,0.2053,0.20912,0.19704
2021-08-23,0.21399,0.20449,0.21512,0.20335
2021-08-24,0.19971,0.21399,0.21788,0.1937
2021-08-25,0.20823,0.19971,0.20898,0.19086
2021-08-26,0.19042,0.20823,0.20858,0.18711
2021-08-27,0.19986,0.19053,0.19986,0.18284
2021-08-28,0.19513,0.19986,0.20245,0.19319
2021-08-29,0.19436,0.19513,0.19792,0.18971
2021-08-30,0.18848,0.19436,0.19595,0.18793
2021-08-31,0.19237,0.18848,0.19556,0.1855
2021-09-01,0.20106,0.19237,0.20106,0.18798
2021-09-02,0.20294,0.20105,0.20578,0.19789
2021-09-03,0.20757,0.20294,0.21152,0.19661
