TIMESTAMP,ECT_CLOSE_PRICE_USD,ECT_OPEN_PRICE_USD,ECT_HIGH_PRICE_USD,ECT_LOW_PRICE_USD
2019-08-11,5.8386,5.6566,5.8787,5.655
2019-08-12,5.793,5.834,5.8931,5.7263
2019-08-13,5.9202,5.7928,5.9529,5.7511
2019-08-14,5.6002,5.9209,6.1642,5.4875
2019-08-15,5.6482,5.5998,5.7764,5.3298
2019-08-16,5.5247,5.6478,5.6493,5.4481
2019-08-17,5.4567,5.5242,5.5369,5.4014
2019-08-18,5.5728,5.4572,5.6535,5.4275
2019-08-19,5.5441,5.5726,5.6641,5.4314
2019-08-20,6.0292,5.5441,6.1656,5.4744
2019-08-21,6.1541,6.0307,6.3779,5.8782
2019-08-22,7.217,6.1553,7.6696,5.9955
2019-08-23,7.1397,7.2176,7.5399,6.8658
2019-08-24,6.8519,7.1432,7.2162,6.7617
2019-08-25,7.1372,6.8523,7.3656,6.8326
2019-08-26,7.3431,7.135,7.5149,7.1266
2019-08-27,7.2063,7.3431,7.3439,7.116
2019-08-28,6.4683,7.2064,7.2458,6.2717
2019-08-29,5.9404,6.4683,6.4722,5.6935
2019-08-30,6.2946,5.9435,6.4494,5.7389
2019-08-31,6.2635,6.2957,6.4355,6.1545
2019-09-01,6.2424,6.2635,6.3207,6.084
2019-09-02,6.6856,6.2423,6.8665,6.189
2019-09-03,6.7987,6.6847,7.0005,6.6182
2019-09-04,6.7643,6.7989,6.8552,6.6672
2019-09-05,7.0403,6.7642,7.2049,6.7069
2019-09-06,6.6676,7.0402,7.0758,6.6648
2019-09-07,6.6388,6.6672,6.7982,6.3175
2019-09-08,6.6555,6.6389,6.7744,6.5733
2019-09-09,6.5924,6.6538,6.7813,6.3796
2019-09-10,6.5346,6.5924,6.7483,6.4374
2019-09-11,6.3296,6.5358,6.5837,6.1381
2019-09-12,6.2064,6.3291,6.3613,6.2054
2019-09-13,6.1739,6.2061,6.2501,6.1185
2019-09-14,6.2411,6.1747,6.2974,6.116
2019-09-15,6.2523,6.2418,6.3348,6.2114
2019-09-16,6.218,6.2524,6.3217,6.129
2019-09-17,6.2811,6.2189,6.4282,6.1564
2019-09-18,6.3731,6.2803,6.5152,6.2762
2019-09-19,6.2126,6.373,6.3732,5.796
2019-09-20,6.173,6.2126,6.2772,5.9817
2019-09-21,6.1549,6.1736,6.21,6.0572
2019-09-22,5.9926,6.155,6.1551,5.9558
2019-09-23,5.8139,5.9918,6.0808,5.8125
2019-09-24,4.8707,5.8144,5.9776,4.6721
2019-09-25,4.8147,4.8758,5.0,4.6213
2019-09-26,4.6879,4.815,4.8532,4.4844
2019-09-27,4.6614,4.6878,4.7244,4.4847
2019-09-28,4.6721,4.6609,4.749,4.6123
2019-09-29,4.5463,4.672,4.6865,4.4419
2019-09-30,4.7078,4.5463,4.7566,4.4166
2019-10-01,4.6196,4.7081,4.8329,4.5815
2019-10-02,4.68,4.6197,4.6922,4.5649
2019-10-03,4.6024,4.68,4.6897,4.5156
2019-10-04,4.5791,4.6028,4.6616,4.488
2019-10-05,4.6149,4.5791,4.6593,4.537
2019-10-06,4.4898,4.6151,4.6281,4.4376
2019-10-07,4.6659,4.4897,4.7263,4.4617
2019-10-08,4.6214,4.6661,4.7292,4.5741
2019-10-09,5.0545,4.6217,5.1951,4.596
2019-10-10,4.8296,5.0539,5.0886,4.8193
2019-10-11,4.6441,4.83,4.9377,4.6383
2019-10-12,4.7058,4.6445,4.7454,4.6437
2019-10-13,4.7407,4.7058,4.7978,4.6883
2019-10-14,4.7874,4.7407,4.8479,4.7273
2019-10-15,4.5677,4.7871,4.8,4.503
2019-10-16,4.4554,4.5677,4.7249,4.2449
2019-10-17,4.5013,4.4554,4.5698,4.4128
2019-10-18,4.412,4.5013,4.5163,4.3361
2019-10-19,4.4193,4.4125,4.4591,4.3766
2019-10-20,4.5012,4.4194,4.5382,4.3671
2019-10-21,4.584,4.5015,4.6706,4.4309
2019-10-22,4.4538,4.5833,4.648,4.4165
2019-10-23,4.2544,4.4538,4.48,4.0379
2019-10-24,4.2882,4.2543,4.3919,4.1846
2019-10-25,4.7438,4.2885,4.9844,4.2565
2019-10-26,4.5711,4.7433,5.088,4.4787
2019-10-27,4.7788,4.5713,4.92,4.5398
2019-10-28,4.7716,4.7786,5.0014,4.75
2019-10-29,4.9356,4.7713,5.1454,4.7564
2019-10-30,4.7969,4.9356,4.9849,4.7225
2019-10-31,4.8203,4.7966,4.9675,4.6771
2019-11-01,4.8672,4.8203,4.9585,4.766
2019-11-02,4.9241,4.8671,5.0313,4.833
2019-11-03,4.8766,4.9241,5.0115,4.8355
2019-11-04,4.9627,4.8767,5.0079,4.846
2019-11-05,5.0452,4.9628,5.0894,4.8591
2019-11-06,5.0935,5.0451,5.1834,5.018
2019-11-07,5.2508,5.0935,5.3348,5.0672
2019-11-08,4.9869,5.2507,5.2828,4.8334
2019-11-09,4.9728,4.9869,5.0805,4.9418
2019-11-10,5.0538,4.9729,5.1664,4.937
2019-11-11,4.8917,5.0538,5.0719,4.8801
2019-11-12,4.9068,4.8919,4.9352,4.8193
2019-11-13,4.8493,4.9071,4.9193,4.8309
2019-11-14,4.7532,4.8494,4.8606,4.7035
2019-11-15,4.5938,4.7531,4.8078,4.5022
2019-11-16,4.6523,4.5939,4.6783,4.567
2019-11-17,4.6185,4.6522,4.7132,4.6077
2019-11-18,4.4123,4.6185,4.6605,4.2706
2019-11-19,4.3829,4.4129,4.5585,4.2488
2019-11-20,4.3378,4.3829,4.4413,4.3031
2019-11-21,4.1818,4.3378,4.4147,4.0506
2019-11-22,3.8636,4.1782,4.2306,3.5304
2019-11-23,3.9886,3.8636,4.074,3.7941
2019-11-24,3.703,3.9888,4.0024,3.663
2019-11-25,3.8186,3.703,3.9957,3.5468
2019-11-26,3.918,3.8184,3.9862,3.7796
2019-11-27,3.9499,3.9177,4.0356,3.7285
2019-11-28,3.9358,3.9502,4.0101,3.8734
2019-11-29,4.0859,3.9359,4.1133,3.895
2019-11-30,3.9678,4.0859,4.1007,3.9058
2019-12-01,3.9719,3.9678,4.0461,3.8669
2019-12-02,3.8843,3.9719,3.9858,3.8402
2019-12-03,3.8879,3.8842,3.9757,3.8612
2019-12-04,3.7994,3.8882,3.9356,3.7776
2019-12-05,3.788,3.7996,3.8464,3.7491
2019-12-06,3.8859,3.7879,3.9015,3.7685
2019-12-07,3.8616,3.8859,3.9415,3.8511
2019-12-08,3.8981,3.8611,3.9448,3.8253
2019-12-09,3.8001,3.8983,3.9212,3.7686
2019-12-10,3.7726,3.8001,3.8001,3.7361
2019-12-11,3.772,3.7724,3.8006,3.7611
2019-12-12,3.8173,3.772,3.85,3.7222
2019-12-13,3.8592,3.8172,3.886,3.8006
2019-12-14,3.7985,3.8594,3.8677,3.7464
2019-12-15,3.8054,3.7983,3.8491,3.7594
2019-12-16,3.6811,3.8058,3.8429,3.6281
2019-12-17,3.4686,3.6812,3.7032,3.4283
2019-12-18,3.7666,3.4686,3.8064,3.3735
2019-12-19,3.726,3.7668,3.7921,3.6587
2019-12-20,4.0532,3.7259,4.21,3.6891
2019-12-21,4.0845,4.0539,4.1637,3.9991
2019-12-22,4.1932,4.0844,4.2407,4.052
2019-12-23,4.008,4.1937,4.225,3.9719
2019-12-24,3.9366,4.0064,4.0117,3.6253
2019-12-25,4.0389,3.9366,4.0838,3.9038
2019-12-26,4.4931,4.0389,4.7033,4.0369
2019-12-27,4.5107,4.4933,4.6558,4.3853
2019-12-28,4.4161,4.5107,4.5524,4.3865
2019-12-29,4.6146,4.4161,4.7301,4.3959
2019-12-30,4.5948,4.6137,4.7496,4.5275
2019-12-31,4.5028,4.5948,4.7299,4.4433
2020-01-01,4.5086,4.5028,4.5737,4.4801
2020-01-02,4.2385,4.5083,4.6115,4.1843
2020-01-03,4.5717,4.2367,4.6324,4.1856
2020-01-04,4.7563,4.5717,4.8422,4.5286
2020-01-05,4.868,4.7562,4.9619,4.7488
2020-01-06,5.0365,4.8678,5.0645,4.8535
2020-01-07,4.8336,5.0368,5.0763,4.7138
2020-01-08,4.9508,4.834,5.0563,4.7226
2020-01-09,5.1843,4.9518,5.1962,4.8867
2020-01-10,5.3466,5.1848,5.3884,4.9256
2020-01-11,5.5527,5.3472,5.7497,5.3174
2020-01-12,5.5689,5.5527,5.6386,5.3906
2020-01-13,5.4715,5.5694,5.5844,5.3339
2020-01-14,6.7971,5.4715,6.9662,5.4715
2020-01-15,7.9864,6.7971,8.1041,6.6434
2020-01-16,8.4084,7.9858,8.6041,7.3185
2020-01-17,9.4804,8.4086,11.9893,8.1846
2020-01-18,8.2995,9.475,9.7537,7.9047
2020-01-19,8.5217,8.3002,9.4304,7.7968
2020-01-20,8.6383,8.5223,9.0846,8.0784
2020-01-21,8.9366,8.6377,9.0847,8.3104
2020-01-22,9.3465,8.9365,9.5067,8.7507
2020-01-23,8.4429,9.3464,9.3765,8.2057
2020-01-24,8.6119,8.4433,8.8378,7.8902
2020-01-25,8.3945,8.6119,8.6428,8.1332
2020-01-26,9.1797,8.3931,9.3582,8.2399
2020-01-27,10.4253,9.1821,11.1244,9.1727
2020-01-28,11.4127,10.4239,11.6893,10.2903
2020-01-29,12.258,11.4108,12.8455,11.3593
2020-01-30,12.2791,12.2536,12.6865,11.7138
2020-01-31,11.3356,12.2821,12.3201,10.741
2020-02-01,11.529,11.3356,11.7867,11.0917
2020-02-02,11.3625,11.529,11.7388,11.1606
2020-02-03,11.7808,11.3614,12.2051,11.3062
2020-02-04,11.4145,11.7803,11.8985,11.4145
2020-02-05,12.3388,11.414,12.6228,11.3346
2020-02-06,12.1318,12.3388,13.1887,11.1614
2020-02-07,11.7021,12.1259,12.2628,11.3671
2020-02-08,11.6961,11.7012,11.9375,11.1289
2020-02-09,11.7111,11.6963,12.1334,11.3814
2020-02-10,11.8255,11.7122,12.074,11.4412
2020-02-11,11.9358,11.8257,12.0894,11.6232
2020-02-12,12.2187,11.9352,12.4587,11.9339
2020-02-13,12.067,12.2168,13.0469,11.5792
2020-02-14,12.0113,12.0672,12.0711,11.6842
2020-02-15,10.7159,12.0114,12.0662,10.3303
2020-02-16,9.5787,10.7137,10.9308,8.9028
2020-02-17,9.6609,9.5787,9.8861,8.7173
2020-02-18,9.8567,9.6609,9.9923,9.1693
2020-02-19,8.8366,9.8567,9.8619,8.6938
2020-02-20,8.8824,8.8353,9.0453,8.3538
2020-02-21,9.4191,8.8805,9.8662,8.7875
2020-02-22,9.502,9.4191,9.7283,9.3156
2020-02-23,9.7505,9.5015,9.966,9.4601
2020-02-24,9.3564,9.7505,9.7691,9.0108
2020-02-25,9.1925,9.3564,9.4516,8.9656
2020-02-26,7.661,9.1923,9.3474,7.3015
2020-02-27,7.7067,7.6619,8.0683,7.3395
2020-02-28,7.4506,7.7082,7.8383,7.1856
2020-02-29,7.3532,7.4505,7.6572,7.3347
2020-03-01,7.7465,7.3533,7.9094,7.3519
2020-03-02,8.4529,7.7459,8.6513,7.7001
2020-03-03,8.4769,8.453,8.6247,8.1686
2020-03-04,7.936,8.4769,8.5195,7.6625
2020-03-05,8.1787,7.9358,8.4154,7.9352
2020-03-06,8.2196,8.1783,8.3075,7.913
2020-03-07,7.8064,8.2196,8.2205,7.761
2020-03-08,6.4371,7.8064,7.8064,6.2453
2020-03-09,6.9337,6.4369,7.0389,6.395
2020-03-10,6.8128,6.9336,6.9573,6.6173
2020-03-11,6.5913,6.8165,6.8849,6.1333
2020-03-12,3.7597,6.5919,6.6142,3.6335
2020-03-13,4.8587,3.7592,5.2763,3.1148
2020-03-14,4.5965,4.8587,4.9127,4.5032
2020-03-15,5.0472,4.5949,5.2768,4.5487
2020-03-16,4.4893,5.0464,5.0586,4.0654
2020-03-17,4.6131,4.4893,4.9749,4.378
2020-03-18,4.6042,4.6111,4.664,4.33
2020-03-19,5.0426,4.6046,5.2662,4.4765
2020-03-20,4.908,5.0426,5.5122,4.5359
2020-03-21,5.0106,4.908,5.1468,4.6856
2020-03-22,4.5971,5.0102,5.2196,4.5479
2020-03-23,4.9719,4.5969,5.0614,4.5224
2020-03-24,5.0673,4.9719,5.1913,4.8716
2020-03-25,5.0195,5.0673,5.2653,4.9045
2020-03-26,5.0949,5.0195,5.1093,4.9142
2020-03-27,4.9213,5.0949,5.1977,4.8529
2020-03-28,4.8122,4.9215,4.9215,4.6267
2020-03-29,4.8112,4.8122,5.0581,4.777
2020-03-30,4.9512,4.811,5.0475,4.8029
2020-03-31,4.9353,4.9512,5.0116,4.8596
2020-04-01,5.026,4.9353,5.0467,4.8009
2020-04-02,5.0978,5.026,5.3302,4.9737
2020-04-03,5.1184,5.0971,5.2359,4.995
2020-04-04,5.149,5.1182,5.2384,5.045
2020-04-05,5.0277,5.149,5.1819,4.9263
2020-04-06,5.6196,5.0277,5.6218,5.0275
2020-04-07,5.475,5.6182,5.8193,5.3805
2020-04-08,5.8269,5.4751,5.8934,5.4058
2020-04-09,5.8877,5.8278,5.9643,5.5659
2020-04-10,5.25,5.8877,5.9121,5.0767
2020-04-11,5.2759,5.2502,5.3952,5.134
2020-04-12,5.3095,5.2754,5.4844,5.1728
2020-04-13,5.1806,5.3094,5.3104,5.0389
2020-04-14,5.2428,5.1806,5.3459,5.1064
2020-04-15,5.0986,5.2428,5.3579,5.0817
2020-04-16,5.4744,5.0986,5.5593,4.8683
2020-04-17,5.3729,5.4744,5.4945,5.3331
2020-04-18,5.6539,5.3728,5.6757,5.3726
2020-04-19,5.4786,5.6539,5.7093,5.4133
2020-04-20,5.2242,5.4771,5.5993,5.1646
2020-04-21,5.1967,5.2242,5.3011,5.1196
2020-04-22,5.3849,5.1968,5.4515,5.1571
2020-04-23,5.6018,5.385,5.763,5.2996
2020-04-24,5.5917,5.6016,5.6873,5.5223
2020-04-25,5.7466,5.5918,5.8584,5.5312
2020-04-26,6.2071,5.7466,6.2479,5.724
2020-04-27,6.0186,6.2071,6.2696,5.9344
2020-04-28,6.1431,6.0186,6.1676,5.9586
2020-04-29,6.7433,6.1431,6.8911,6.1285
2020-04-30,6.4435,6.7433,6.9953,6.2994
2020-05-01,6.6444,6.4433,6.6929,6.4333
2020-05-02,7.4714,6.6444,7.6141,6.5639
2020-05-03,7.2085,7.4714,7.6201,7.0359
2020-05-04,7.2141,7.2085,7.3351,6.6597
2020-05-05,7.1915,7.2142,7.4785,7.0433
2020-05-06,6.8352,7.1916,7.3208,6.8027
2020-05-07,7.0958,6.8352,7.1821,6.7941
2020-05-08,7.146,7.0958,7.314,6.9331
2020-05-09,7.0619,7.1447,7.2585,7.0063
2020-05-10,6.1955,7.0619,7.0636,5.675
2020-05-11,6.0233,6.1958,6.3194,5.6341
2020-05-12,6.0887,6.0161,6.2192,5.8987
2020-05-13,6.2129,6.0887,6.2794,6.0052
2020-05-14,6.272,6.2129,6.3579,6.0824
2020-05-15,6.5037,6.2734,6.6994,6.1056
2020-05-16,6.6963,6.5038,6.8515,6.4451
2020-05-17,6.6593,6.694,6.781,6.5338
2020-05-18,6.7105,6.6593,6.9184,6.5954
2020-05-19,6.671,6.7105,6.734,6.5579
2020-05-20,6.4531,6.671,6.6818,6.285
2020-05-21,6.1296,6.4531,6.525,5.9358
2020-05-22,6.4625,6.1296,6.6096,6.0847
2020-05-23,6.5571,6.4625,6.6321,6.3834
2020-05-24,6.5739,6.5571,6.7855,6.4946
2020-05-25,6.8053,6.5739,6.9059,6.5218
2020-05-26,6.7069,6.8052,6.8309,6.5448
2020-05-27,6.7735,6.7069,6.8263,6.6688
2020-05-28,6.8593,6.7735,6.8806,6.6796
2020-05-29,7.2259,6.8583,7.2972,6.8583
2020-05-30,7.4913,7.2259,7.5701,7.1174
2020-05-31,6.9407,7.493,7.4937,6.6751
2020-06-01,7.1995,6.9408,7.2417,6.8626
2020-06-02,6.9832,7.1987,7.317,6.6926
2020-06-03,6.9402,6.9832,7.008,6.824
2020-06-04,6.9146,6.9402,7.0382,6.7887
2020-06-05,6.843,6.9146,6.9668,6.7886
2020-06-06,6.8621,6.843,6.9121,6.7832
2020-06-07,6.835,6.862,6.8869,6.6334
2020-06-08,6.9004,6.835,6.9262,6.7353
2020-06-09,6.7798,6.9004,6.9204,6.7267
2020-06-10,6.8074,6.7801,6.8314,6.7258
2020-06-11,6.2625,6.8074,6.8298,6.0729
2020-06-12,6.4031,6.2637,6.4849,6.2128
2020-06-13,6.4915,6.4031,6.5069,6.334
2020-06-14,6.3175,6.4915,6.4936,6.2577
2020-06-15,6.2499,6.3175,6.321,5.9952
2020-06-16,6.2525,6.2499,6.3048,6.174
2020-06-17,6.2817,6.2525,6.3685,6.1511
2020-06-18,6.2088,6.282,6.2911,6.1006
2020-06-19,6.3394,6.2088,6.411,6.1482
2020-06-20,6.2614,6.3394,6.3586,6.1622
2020-06-21,6.2128,6.2612,6.2785,6.1768
2020-06-22,6.3739,6.2128,6.394,6.1982
2020-06-23,6.3718,6.3738,6.4323,6.2872
2020-06-24,6.2223,6.3719,6.5184,6.143
2020-06-25,6.1538,6.2218,6.2453,6.0529
2020-06-26,6.044,6.1538,6.1701,6.0034
2020-06-27,5.5878,6.044,6.0505,5.3261
2020-06-28,5.7514,5.5878,5.8328,5.5436
2020-06-29,5.824,5.7513,5.8879,5.738
2020-06-30,5.728,5.8244,5.8505,5.6821
2020-07-01,5.7111,5.728,5.7824,5.6283
2020-07-02,5.6395,5.7111,5.7819,5.5494
2020-07-03,5.6508,5.6395,5.7295,5.5995
2020-07-04,5.7006,5.6513,5.7404,5.6378
2020-07-05,5.6655,5.7006,5.718,5.5215
2020-07-06,6.1028,5.6644,6.1784,5.6471
2020-07-07,6.2173,6.1028,6.3175,5.972
2020-07-08,6.6381,6.2173,6.643,6.1222
2020-07-09,6.6474,6.6383,6.7953,6.4171
2020-07-10,6.3827,6.6474,6.6476,6.2642
2020-07-11,6.5036,6.383,6.5815,6.3778
2020-07-12,6.4583,6.5036,6.5624,6.3548
2020-07-13,6.3054,6.4583,6.56,6.2042
2020-07-14,6.3277,6.3054,6.3287,6.1745
2020-07-15,6.2203,6.3277,6.3606,6.1899
2020-07-16,6.0314,6.2203,6.2668,5.9128
2020-07-17,6.0292,6.0314,6.1106,5.9691
2020-07-18,6.052,6.0292,6.1176,5.9552
2020-07-19,6.0973,6.052,6.1203,5.9519
2020-07-20,6.0306,6.0979,6.1897,5.9972
2020-07-21,6.1919,6.0306,6.1922,6.0162
2020-07-22,6.3575,6.1911,6.388,6.0966
2020-07-23,6.4424,6.3577,6.4901,6.3
2020-07-24,6.2544,6.4424,6.4438,6.2076
2020-07-25,6.7015,6.2543,6.7252,6.2387
2020-07-26,6.6341,6.7023,6.8815,6.4835
2020-07-27,7.1152,6.6343,7.3375,6.6316
2020-07-28,7.2152,7.1171,7.3851,6.824
2020-07-29,7.2609,7.2152,7.5424,7.1454
2020-07-30,7.3431,7.2609,7.4725,7.0151
2020-07-31,7.396,7.3432,7.5726,7.2537
2020-08-01,7.836,7.3959,7.9547,7.3142
2020-08-02,7.1999,7.8357,8.3014,6.5924
2020-08-03,7.1695,7.2,7.3793,7.0781
2020-08-04,7.14,7.1696,7.2853,7.03
2020-08-05,7.2276,7.14,7.3576,7.0689
2020-08-06,7.0988,7.2276,7.2486,7.0025
2020-08-07,6.8825,7.0988,7.277,6.647
2020-08-08,6.9418,6.8831,6.9908,6.773
2020-08-09,6.88,6.9422,7.1909,6.7047
2020-08-10,7.067,6.88,7.1212,6.7398
2020-08-11,6.7526,7.067,7.179,6.4787
2020-08-12,6.7589,6.7518,6.796,6.5108
2020-08-13,6.9236,6.7603,6.953,6.5821
2020-08-14,6.8906,6.9236,6.9691,6.798
2020-08-15,7.1866,6.8914,7.295,6.8801
2020-08-16,7.2557,7.184,7.2995,6.9701
2020-08-17,7.3899,7.2553,7.5524,7.0979
2020-08-18,7.2713,7.3899,7.7788,7.1706
2020-08-19,6.8084,7.2727,7.4021,6.6413
2020-08-20,6.9757,6.8066,7.0647,6.7499
2020-08-21,6.645,6.9757,7.1036,6.6153
2020-08-22,6.7682,6.6425,6.8026,6.5385
2020-08-23,6.7665,6.7712,6.8277,6.6202
2020-08-24,6.8607,6.7668,6.9018,6.711
2020-08-25,6.4786,6.8598,6.874,6.385
2020-08-26,6.4658,6.4778,6.5584,6.4174
2020-08-27,6.3965,6.4658,6.7543,6.2378
2020-08-28,6.5626,6.3992,6.6645,6.3225
2020-08-29,6.5011,6.5626,6.6638,6.4911
2020-08-30,6.6983,6.5011,6.7056,6.4538
2020-08-31,6.5919,6.6967,6.7637,6.5565
2020-09-01,6.7584,6.5919,6.8135,6.5197
2020-09-02,6.3323,6.7563,6.8145,6.1612
2020-09-03,5.613,6.3346,6.3731,4.6907
2020-09-04,5.418,5.613,5.6375,4.9919
2020-09-05,5.1312,5.4179,5.501,4.9495
2020-09-06,5.2284,5.1312,5.33,5.0159
2020-09-07,5.1555,5.2345,5.2645,4.924
2020-09-08,5.1391,5.1555,5.24,4.9806
2020-09-09,5.0795,5.1391,5.1714,5.0046
2020-09-10,5.217,5.0791,5.249,5.0739
2020-09-11,5.2595,5.217,5.2704,5.124
2020-09-12,5.2698,5.2595,5.2992,5.1851
2020-09-13,5.1221,5.2796,5.3823,5.0001
2020-09-14,5.1913,5.1105,5.2382,5.0306
2020-09-15,5.2325,5.1897,5.3568,5.1575
2020-09-16,4.9198,5.2236,5.23,4.8606
2020-09-17,5.2198,4.941,5.2455,4.9054
2020-09-18,5.2232,5.2194,5.2303,5.0812
2020-09-19,5.2376,5.221,5.2563,5.1723
2020-09-20,5.1005,5.2369,5.2409,5.0197
2020-09-21,4.8544,5.1014,5.1373,4.6191
2020-09-22,4.9684,4.8538,4.9983,4.7757
2020-09-23,4.862,4.9691,5.0101,4.8201
2020-09-24,5.0145,4.8647,5.0291,4.8298
2020-09-25,5.0032,5.0125,5.0409,4.8825
2020-09-26,5.3683,5.0041,5.4454,4.9978
2020-09-27,5.4583,5.3695,5.7783,5.3632
2020-09-28,5.4162,5.4513,5.6035,5.3948
2020-09-29,5.4196,5.4104,5.4633,5.3163
2020-09-30,5.4047,5.4207,5.4434,5.2619
2020-10-01,5.331,5.4024,5.4977,5.1988
2020-10-02,5.1839,5.3342,5.3663,5.0324
2020-10-03,5.1261,5.1839,5.1998,5.0899
2020-10-04,5.1544,5.1266,5.1958,5.0722
2020-10-05,5.1061,5.1543,5.1931,5.071
2020-10-06,5.2463,5.1072,5.3501,5.0771
2020-10-07,5.1809,5.2469,5.2554,5.16
2020-10-08,5.1836,5.1768,5.245,5.1021
2020-10-09,5.2722,5.185,5.3204,5.1344
2020-10-10,5.2936,5.275,5.4457,5.27
2020-10-11,5.4578,5.299,5.4755,5.2746
2020-10-12,5.4684,5.4571,5.5437,5.4049
2020-10-13,5.3532,5.4682,5.5221,5.2825
2020-10-14,5.3851,5.355,5.4492,5.3233
2020-10-15,5.3347,5.388,5.42,5.3024
2020-10-16,5.1812,5.3385,5.369,5.1395
2020-10-17,5.1949,5.1835,5.2646,5.1511
2020-10-18,5.2319,5.194,5.2559,5.1795
2020-10-19,5.2176,5.2313,5.2897,5.156
2020-10-20,5.091,5.2178,5.2541,5.053
2020-10-21,5.3591,5.0912,5.412,5.0641
2020-10-22,5.6162,5.3564,5.7297,5.3564
2020-10-23,5.4814,5.6144,5.6552,5.4032
2020-10-24,5.5247,5.4814,5.5612,5.448
2020-10-25,5.5472,5.5247,5.6271,5.4324
2020-10-26,5.4332,5.5425,5.608,5.3958
2020-10-27,5.4631,5.4308,5.5376,5.4117
2020-10-28,5.2742,5.4613,5.5936,5.2342
2020-10-29,5.4094,5.2742,5.508,5.2262
2020-10-30,5.2636,5.4093,5.4699,5.1945
2020-10-31,5.2705,5.2628,5.3323,5.2128
2020-11-01,5.2274,5.27,5.2954,5.1661
2020-11-02,4.9794,5.2329,5.2708,4.9184
2020-11-03,4.8933,4.9783,4.9823,4.689
2020-11-04,4.869,4.8925,4.946,4.6872
2020-11-05,5.0987,4.8659,5.1099,4.7982
2020-11-06,5.3549,5.0964,5.4579,5.0742
2020-11-07,5.0779,5.3584,5.5746,4.9225
2020-11-08,5.1764,5.0804,5.2674,5.0385
2020-11-09,5.0259,5.176,5.2147,4.8948
2020-11-10,5.1343,5.0269,5.2016,5.003
2020-11-11,5.0881,5.1326,5.2084,5.0657
2020-11-12,5.0449,5.0883,5.1149,4.9717
2020-11-13,5.134,5.0447,5.154,4.991
2020-11-14,5.0327,5.1347,5.17,4.9809
2020-11-15,5.0231,5.0332,5.0556,4.9361
2020-11-16,5.394,5.025,5.4783,4.9853
2020-11-17,5.783,5.3982,5.9745,5.3788
2020-11-18,6.044,5.7828,6.3459,5.2351
2020-11-19,5.9118,6.0418,6.1631,5.7263
2020-11-20,6.0731,5.9018,6.0885,5.8297
2020-11-21,6.6184,6.0715,6.626,5.8123
2020-11-22,6.0321,6.612,6.7347,5.6945
2020-11-23,6.5681,6.0299,6.61,5.9437
2020-11-24,7.279,6.5687,7.4134,6.4433
2020-11-25,6.9658,7.2771,7.9552,6.6505
2020-11-26,6.1393,6.9495,7.171,5.6099
2020-11-27,6.2109,6.14,6.4579,5.9219
2020-11-28,6.3229,6.2149,6.4781,6.0791
2020-11-29,6.3901,6.3261,6.4643,6.1437
2020-11-30,6.7349,6.3997,6.7943,6.3046
2020-12-01,6.161,6.7328,6.9822,6.03
2020-12-02,6.2432,6.1609,6.3796,6.0521
2020-12-03,6.5798,6.2422,6.6052,6.1782
2020-12-04,5.9574,6.579,6.5802,5.8922
2020-12-05,6.1996,5.9516,6.204,5.9035
2020-12-06,6.173,6.1987,6.2563,6.0215
2020-12-07,6.1513,6.1746,6.2128,6.0727
2020-12-08,5.7751,6.1526,6.1587,5.6917
2020-12-09,6.0714,5.7765,6.2104,5.6123
2020-12-10,5.8924,6.0672,6.1131,5.7997
2020-12-11,5.7929,5.8981,5.9743,5.7098
2020-12-12,5.9683,5.7942,6.0475,5.7892
2020-12-13,6.1203,5.9711,6.2658,5.9139
2020-12-14,6.0379,6.1187,6.139,5.9411
2020-12-15,6.0512,6.0386,6.1188,5.9446
2020-12-16,6.4705,6.054,6.4705,5.9473
2020-12-17,6.4863,6.4698,6.837,6.3173
2020-12-18,6.3924,6.4835,6.6292,6.2845
2020-12-19,6.4182,6.3922,6.5456,6.363
2020-12-20,6.4925,6.4188,6.8419,6.2541
2020-12-21,6.1109,6.494,6.9841,6.0601
2020-12-22,6.1275,6.1096,6.1962,5.7535
2020-12-23,5.1023,6.1219,6.1622,4.7254
2020-12-24,5.6013,5.0966,5.6373,5.0156
2020-12-25,5.7609,5.6001,5.8801,5.4804
2020-12-26,5.8417,5.7623,5.8947,5.5612
2020-12-27,5.8101,5.8418,6.2351,5.5021
2020-12-28,5.9188,5.8159,6.179,5.763
2020-12-29,5.7169,5.9192,6.023,5.4553
2020-12-30,5.6751,5.717,5.8029,5.5959
2020-12-31,5.6563,5.6788,5.8007,5.555
2021-01-01,5.6921,5.6563,5.8561,5.5958
2021-01-02,5.7752,5.6908,5.9556,5.5726
2021-01-03,6.5754,5.7735,6.6882,5.7625
2021-01-04,7.0508,6.5812,7.6126,6.23
2021-01-05,7.2677,7.0376,7.402,6.6942
2021-01-06,7.5725,7.2726,7.7567,6.9802
2021-01-07,7.2067,7.5754,7.7447,7.0069
2021-01-08,6.9509,7.2069,7.3101,6.6596
2021-01-09,7.761,6.9533,8.0809,6.7173
2021-01-10,8.8371,7.7568,9.4696,7.7568
2021-01-11,7.2248,8.8254,8.86,6.2812
2021-01-12,7.0515,7.2241,7.6684,6.8314
2021-01-13,7.5952,7.0511,7.6642,6.8578
2021-01-14,7.7863,7.5942,8.1302,7.3611
2021-01-15,7.5651,7.7925,8.0384,7.1393
