TIMESTAMP,BLACKDRAGON_OPEN_PRICE_USD,BLACKDRAGON_HIGH_PRICE_USD,BLACKDRAGON_LOW_PRICE_USD,BLACKDRAGON_CLOSE_PRICE_USD,BLACKDRAGON_VOLUME_USD,BLACKDRAGON_DIVIDENDS_USD,BLACKDRAGON_STOCK_SPLITS_USD
2025-03-27 00:00:00+00:00,,,,0.0,5705,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,6707,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,29823,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,17124,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,10453,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,8279,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,10968,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,8204,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,5943,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,5101,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,7632,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,11435,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,8142,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,20078,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,6414,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,5487,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,7978,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,4408,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,4761,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,4175,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,3495,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,5513,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,4961,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,6237,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,4038,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,6549,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,5257,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,8275,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,5093,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,5878,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,4258,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,5369,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,14003,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,6224,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,6159,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,4660,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,6115,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,4517,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,4312,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,6105,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,3688,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,5919,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,9817,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,13814,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,20208,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,13705,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,8138,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,21583,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,13482,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,7675,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,9758,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,5321,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,11174,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,7692,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,11826,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,10271,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,9746,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,26816,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,7448,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,5163,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,5696,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,8986,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,5424,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,8052,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,7837,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,6642,0.0,0.0
2025-06-01 00:00:00+00:00,1.51624437449982e-08,1.5658924823469533e-08,1.4676978743466407e-08,1.540172434033593e-08,5412,0.0,0.0
