TIMESTAMP,MUSCAT_OPEN_PRICE_USD,MUSCAT_HIGH_PRICE_USD,MUSCAT_LOW_PRICE_USD,MUSCAT_CLOSE_PRICE_USD,MUSCAT_VOLUME_USD,MUSCAT_DIVIDENDS_USD,MUSCAT_STOCK_SPLITS_USD
2024-11-13 00:00:00+00:00,,,,0.0,1747,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,4502,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1989,0.0,0.0
2024-11-16 00:00:00+00:00,0.0,4.999999873689376e-06,0.0,3.999999989900971e-06,560190,0.0,0.0
2024-11-17 00:00:00+00:00,3.999999989900971e-06,2.2000000171829015e-05,9.999999974752427e-07,9.999999974752427e-07,1472274,0.0,0.0
2024-11-18 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,77292,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,47954,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,14745,0.0,0.0
2024-11-21 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,9.999999974752427e-07,84363,0.0,0.0
2024-11-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19850,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13477,0.0,0.0
2024-11-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9299,0.0,0.0
2024-11-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11247,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,6125,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,6640,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1135,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,3772,0.0,0.0
2024-11-30 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,4145,0.0,0.0
2024-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4103,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,4537,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1634,0.0,0.0
2024-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,3043,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1207,0.0,0.0
2024-12-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,4255,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,3951,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1622,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,3165,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,2070,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,222,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1169,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1269,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,491,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,220,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,695,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,2889,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,5480,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1254,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,1564,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,925,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,370,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,794,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,271,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,943,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,415,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,266,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1487,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,4467,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,3040,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,5025,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,421,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,2907,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,239,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,300,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,207,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,318,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,182,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,211,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,708,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,639,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,243,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1089,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,816,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,227,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,320,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,337,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,225,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,115,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,183,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,604,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,395,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,105,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,249,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,282,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,377,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,130,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,325,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,237,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,459,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,376,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,545,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,209,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,529,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,67,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,341,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,311,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,228,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,301,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,378,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,205,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,103,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,246,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,393,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,211,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,106,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,167,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,112,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,191,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,2280,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,1086,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,3025,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,3811,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,202,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,2565,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,1607,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,808,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,492,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,348,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,218,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,1222,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,6622,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,465,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,300,0.0,0.0
2025-06-01 00:00:00+00:00,1.4477834042736504e-07,1.4477834042736504e-07,1.4477834042736504e-07,1.4477834042736504e-07,71,0.0,0.0
