TIMESTAMP,BUCKY32011_OPEN_PRICE_USD,BUCKY32011_HIGH_PRICE_USD,BUCKY32011_LOW_PRICE_USD,BUCKY32011_CLOSE_PRICE_USD,BUCKY32011_VOLUME_USD,BUCKY32011_DIVIDENDS_USD,BUCKY32011_STOCK_SPLITS_USD
2024-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7125,0.0,0.0
2024-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20572,0.0,0.0
2024-10-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1637,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2922,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12795,0.0,0.0
2024-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1939,0.0,0.0
2024-10-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1516,0.0,0.0
2024-10-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,745,0.0,0.0
2024-10-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3904,0.0,0.0
2024-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,505,0.0,0.0
2024-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,358,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,662,0.0,0.0
2024-10-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,940,0.0,0.0
2024-10-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,533,0.0,0.0
2024-10-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,214,0.0,0.0
2024-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1038,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,2599,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,614,0.0,0.0
2024-10-29 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,233,0.0,0.0
2024-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,7050,0.0,0.0
2024-10-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,99,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1055,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-11-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1449,0.0,0.0
2024-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,128,0.0,0.0
2024-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,102,0.0,0.0
2024-11-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,143,0.0,0.0
2024-11-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,137,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2027,0.0,0.0
2024-11-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,454,0.0,0.0
2024-11-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,681,0.0,0.0
2024-11-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,2562,0.0,0.0
2024-11-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,797,0.0,0.0
2024-11-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,730,0.0,0.0
2024-11-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13230,0.0,0.0
2024-11-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3155,0.0,0.0
2024-11-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2355,0.0,0.0
2024-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,643,0.0,0.0
2024-11-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1637,0.0,0.0
2024-11-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1085,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,265,0.0,0.0
2024-11-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1940,0.0,0.0
2024-11-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,515,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,140,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,12715,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,145,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,197,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,369,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,475,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,136,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,182,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,215,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,60,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,348,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,222,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,295,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,124,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,379,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,71,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,637,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,183,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,99,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,167,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,384,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,836,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,412,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,3,0.0,0.0
