TIMESTAMP,UBX_OPEN_PRICE_USD,UBX_HIGH_PRICE_USD,UBX_LOW_PRICE_USD,UBX_CLOSE_PRICE_USD,UBX_VOLUME_USD,UBX_DIVIDENDS_USD,UBX_STOCK_SPLITS_USD
2021-03-06 00:00:00+00:00,4.5000000682193786e-05,5.8000001445179805e-05,4.199999966658652e-05,4.8999998398358e-05,202282,0.0,0.0
2021-03-07 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.099999932805076e-05,4.400000034365803e-05,172926,0.0,0.0
2021-03-08 00:00:00+00:00,4.400000034365803e-05,4.8000001697801054e-05,4.199999966658652e-05,4.70000013592653e-05,154339,0.0,0.0
2021-03-09 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,4.400000034365803e-05,4.8000001697801054e-05,166633,0.0,0.0
2021-03-10 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,3.7999998312443495e-05,4.099999932805076e-05,132379,0.0,0.0
2021-03-11 00:00:00+00:00,4.099999932805076e-05,4.70000013592653e-05,3.899999865097925e-05,4.5000000682193786e-05,163893,0.0,0.0
2021-03-12 00:00:00+00:00,4.5000000682193786e-05,7.79999973019585e-05,4.199999966658652e-05,7.100000220816582e-05,415030,0.0,0.0
2021-03-13 00:00:00+00:00,7.000000186963007e-05,0.00015100000018719584,6.800000119255856e-05,0.0001500000071246177,1416893,0.0,0.0
2021-03-14 00:00:00+00:00,0.0001449999981559813,0.00016500000492669642,9.000000136438757e-05,0.00015500000154133886,1263429,0.0,0.0
2021-03-15 00:00:00+00:00,0.00015500000154133886,0.00018099999579135329,9.500000305706635e-05,0.00013499999477062374,990626,0.0,0.0
2021-03-16 00:00:00+00:00,0.00013800000306218863,0.00015300000086426735,0.00010099999781232327,0.00011899999663000926,738658,0.0,0.0
2021-03-17 00:00:00+00:00,0.00011899999663000926,0.00015799999528098851,0.00010399999882793054,0.00015500000154133886,819996,0.0,0.0
2021-03-18 00:00:00+00:00,0.00015700000221841037,0.0002209999947808683,0.0001500000071246177,0.00017800000205170363,1196169,0.0,0.0
2021-03-19 00:00:00+00:00,0.00017800000205170363,0.00021600000036414713,0.0001630000042496249,0.00018899999849963933,691376,0.0,0.0
2021-03-20 00:00:00+00:00,0.00019200000679120421,0.00022000000171829015,0.00018400000408291817,0.00021300000662449747,965111,0.0,0.0
2021-03-21 00:00:00+00:00,0.0002119999990100041,0.00021399999968707561,0.00017100000695791095,0.0001829999964684248,831729,0.0,0.0
2021-03-22 00:00:00+00:00,0.0001829999964684248,0.00019700000120792538,0.00016900000628083944,0.00017100000695791095,551026,0.0,0.0
2021-03-23 00:00:00+00:00,0.00017100000695791095,0.0001939999929163605,0.00015900000289548188,0.00017899999511428177,753372,0.0,0.0
2021-03-24 00:00:00+00:00,0.00018000000272877514,0.00029799999902024865,0.0001740000006975606,0.0002469999890308827,1990219,0.0,0.0
2021-03-25 00:00:00+00:00,0.0002500000118743628,0.000387999985832721,0.0002500000118743628,0.00031400000443682075,2450936,0.0,0.0
2021-03-26 00:00:00+00:00,0.00031400000443682075,0.0007409999961964786,0.0003129999968223274,0.000737000023946166,7301772,0.0,0.0
2021-03-27 00:00:00+00:00,0.0007459999760612845,0.0008960000122897327,0.0004920000210404396,0.000623999978415668,5952692,0.0,0.0
2021-03-28 00:00:00+00:00,0.0006189999985508621,0.0006440000142902136,0.00047599998652003706,0.0005869999877177179,3066435,0.0,0.0
2021-03-29 00:00:00+00:00,0.0005869999877177179,0.0007639999967068434,0.0005869999877177179,0.0006430000066757202,2893960,0.0,0.0
2021-03-30 00:00:00+00:00,0.0006399999838322401,0.0007099999929778278,0.0005510000046342611,0.0005740000051446259,2011583,0.0,0.0
2021-03-31 00:00:00+00:00,0.0005779999773949385,0.000674000009894371,0.000547999981790781,0.0006339999963529408,2488632,0.0,0.0
2021-04-01 00:00:00+00:00,0.0006309999735094607,0.0012789999600499868,0.0006210000137798488,0.0010059999767690897,6050445,0.0,0.0
2021-04-02 00:00:00+00:00,0.0010049999691545963,0.001142999972216785,0.0009519999730400741,0.0009800000116229057,3644018,0.0,0.0
2021-04-03 00:00:00+00:00,0.0009800000116229057,0.001976999919861555,0.0009800000116229057,0.0016560000367462635,8400779,0.0,0.0
2021-04-04 00:00:00+00:00,0.001680999994277954,0.0028649999294430017,0.001680999994277954,0.002520000096410513,16542048,0.0,0.0
2021-04-05 00:00:00+00:00,0.002518000081181526,0.0028119999915361404,0.0018909999635070562,0.0019259999971836805,7547787,0.0,0.0
2021-04-06 00:00:00+00:00,0.001934999949298799,0.0022720000706613064,0.0015450000064447522,0.0019950000569224358,7709194,0.0,0.0
2021-04-07 00:00:00+00:00,0.001970000099390745,0.0027379998937249184,0.0019030000548809767,0.0021269998978823423,7946456,0.0,0.0
2021-04-08 00:00:00+00:00,0.002148000057786703,0.0028409999795258045,0.0020099999383091927,0.002749999985098839,8486938,0.0,0.0
2021-04-09 00:00:00+00:00,0.002739999908953905,0.003739000065252185,0.002725000027567148,0.003567999927327037,15320636,0.0,0.0
2021-04-10 00:00:00+00:00,0.003548000007867813,0.005140999797731638,0.0035439999774098396,0.004459999967366457,21496880,0.0,0.0
2021-04-11 00:00:00+00:00,0.00430699996650219,0.004699999932199717,0.0036770000588148832,0.0041669998317956924,13329495,0.0,0.0
2021-04-12 00:00:00+00:00,0.004153000190854073,0.00469799991697073,0.0028909998945891857,0.004005999770015478,17725119,0.0,0.0
2021-04-13 00:00:00+00:00,0.004048999864608049,0.004720000084489584,0.0037040000315755606,0.004153000190854073,12817514,0.0,0.0
2021-04-14 00:00:00+00:00,0.004145999904721975,0.0041959998197853565,0.0028470000252127647,0.003404000075533986,11761292,0.0,0.0
2021-04-15 00:00:00+00:00,0.003360999980941415,0.003711000084877014,0.002426000079140067,0.0028540000785142183,12035994,0.0,0.0
2021-04-16 00:00:00+00:00,0.0028470000252127647,0.0036410000175237656,0.001753999968059361,0.0026100000832229853,19163276,0.0,0.0
2021-04-17 00:00:00+00:00,0.002621999941766262,0.003266999963670969,0.002242000075057149,0.0022609999869018793,7297646,0.0,0.0
2021-04-18 00:00:00+00:00,0.002230999991297722,0.002532999962568283,0.00164899998344481,0.00241199997253716,7681248,0.0,0.0
2021-04-19 00:00:00+00:00,0.0024139999877661467,0.0025470000691711903,0.001534000039100647,0.001677999971434474,5395682,0.0,0.0
2021-04-20 00:00:00+00:00,0.0016329999780282378,0.0020149999763816595,0.0011869999580085278,0.0017480000387877226,9338082,0.0,0.0
2021-04-21 00:00:00+00:00,0.0017500000540167093,0.0019259999971836805,0.001221999991685152,0.0013670000480487943,5639907,0.0,0.0
2021-04-22 00:00:00+00:00,0.0013620000099763274,0.00215000007301569,0.0007910000276751816,0.0013539999490603805,8935395,0.0,0.0
2021-04-23 00:00:00+00:00,0.0013520000502467155,0.0015930000226944685,0.0008999999845400453,0.0014430000446736813,4976452,0.0,0.0
2021-04-24 00:00:00+00:00,0.0014410000294446945,0.0016980000073090196,0.0012469999492168427,0.0013160000089555979,5110891,0.0,0.0
2021-04-25 00:00:00+00:00,0.0013150000013411045,0.0014019999653100967,0.0011390000581741333,0.0012880000285804272,2066254,0.0,0.0
2021-04-26 00:00:00+00:00,0.0012710000155493617,0.0028299998957663774,0.0012710000155493617,0.0026519999373704195,13595147,0.0,0.0
2021-04-27 00:00:00+00:00,0.002641000086441636,0.0033390000462532043,0.0023449999280273914,0.0026779999025166035,12255257,0.0,0.0
2021-04-28 00:00:00+00:00,0.0026779999025166035,0.0027699999045580626,0.0021180000621825457,0.0021410000044852495,5503567,0.0,0.0
2021-04-29 00:00:00+00:00,0.0021379999816417694,0.0031500000040978193,0.002133999951183796,0.0024560000747442245,10479771,0.0,0.0
2021-04-30 00:00:00+00:00,0.002481000032275915,0.0025160000659525394,0.0021039999555796385,0.0021120000164955854,6189019,0.0,0.0
2021-05-01 00:00:00+00:00,0.0021089999936521053,0.0022350000217556953,0.0017590000061318278,0.001981999957934022,8495432,0.0,0.0
2021-05-02 00:00:00+00:00,0.001972000114619732,0.0021979999728500843,0.001838000025600195,0.002076999982818961,6764255,0.0,0.0
2021-05-03 00:00:00+00:00,0.0020719999447464943,0.0021730000153183937,0.0017659999430179596,0.0017659999430179596,9233758,0.0,0.0
2021-05-04 00:00:00+00:00,0.0017869999865069985,0.001993000041693449,0.0016949999844655395,0.0017290000105276704,9064392,0.0,0.0
2021-05-05 00:00:00+00:00,0.0017330000409856439,0.0025629999581724405,0.0015140000032261014,0.002116000046953559,17085461,0.0,0.0
2021-05-06 00:00:00+00:00,0.002136999974027276,0.0024049999192357063,0.001803999999538064,0.0019950000569224358,13836062,0.0,0.0
2021-05-07 00:00:00+00:00,0.001998000079765916,0.0026199999265372753,0.001986999996006489,0.002369999885559082,17274280,0.0,0.0
2021-05-08 00:00:00+00:00,0.002369999885559082,0.0032259998843073845,0.0022960000205785036,0.0028460000175982714,28862457,0.0,0.0
2021-05-09 00:00:00+00:00,0.0028460000175982714,0.002919000107795,0.002351999981328845,0.0026950000319629908,18508781,0.0,0.0
2021-05-10 00:00:00+00:00,0.002693000016734004,0.0030900000128895044,0.001969000091776252,0.002157999901100993,16123222,0.0,0.0
2021-05-11 00:00:00+00:00,0.0021550001110881567,0.0025100000202655792,0.002068999921903014,0.002194999950006604,9855105,0.0,0.0
2021-05-12 00:00:00+00:00,0.0021869998890906572,0.0024610001128166914,0.001756999990902841,0.0017610000213608146,9429380,0.0,0.0
2021-05-13 00:00:00+00:00,0.0017310000257566571,0.002191999927163124,0.0016599999507889152,0.0018619999755173922,5711312,0.0,0.0
2021-05-14 00:00:00+00:00,0.001863999990746379,0.002400000113993883,0.0016789999790489674,0.0018110000528395176,6920032,0.0,0.0
2021-05-15 00:00:00+00:00,0.0018159999744966626,0.0018400000408291817,0.001512999995611608,0.0015310000162571669,5900080,0.0,0.0
2021-05-16 00:00:00+00:00,0.0015249999705702066,0.0016570000443607569,0.0012280000373721123,0.0013429999817162752,4412454,0.0,0.0
2021-05-17 00:00:00+00:00,0.0013439999893307686,0.0014609999489039183,0.00108299998100847,0.0012450000504031777,3229781,0.0,0.0
2021-05-18 00:00:00+00:00,0.001246000058017671,0.0015569999814033508,0.0012309999438002706,0.001344999996945262,3392168,0.0,0.0
2021-05-19 00:00:00+00:00,0.0013460000045597553,0.0014009999576956034,0.00056900002527982,0.001025000005029142,8168887,0.0,0.0
