TIMESTAMP,FULA_OPEN_PRICE_USD,FULA_HIGH_PRICE_USD,FULA_LOW_PRICE_USD,FULA_CLOSE_PRICE_USD,FULA_VOLUME_USD,FULA_DIVIDENDS_USD,FULA_STOCK_SPLITS_USD
2025-05-15 00:00:00+00:00,0.004600999876856804,0.006161999888718128,0.004538999870419502,0.004540000110864639,38329,0.0,0.0
2025-05-16 00:00:00+00:00,0.004540000110864639,0.005319999996572733,0.004540000110864639,0.004738000221550465,26234,0.0,0.0
2025-05-17 00:00:00+00:00,0.004738000221550465,0.004902000073343515,0.0043219998478889465,0.004501999821513891,6071,0.0,0.0
2025-05-18 00:00:00+00:00,0.004501999821513891,0.007156000006943941,0.004058999940752983,0.004058999940752983,5676,0.0,0.0
2025-05-19 00:00:00+00:00,0.004058999940752983,0.004244000185281038,0.003976000007241964,0.00418600020930171,3478,0.0,0.0
2025-05-20 00:00:00+00:00,0.00418600020930171,0.004257999826222658,0.003949000034481287,0.003973999992012978,1091,0.0,0.0
2025-05-21 00:00:00+00:00,0.003973999992012978,0.004044999834150076,0.0034660000819712877,0.0038240000139921904,6976,0.0,0.0
2025-05-22 00:00:00+00:00,0.0038240000139921904,0.003918999806046486,0.003783999942243099,0.0039049999322742224,154,0.0,0.0
2025-05-23 00:00:00+00:00,0.0039049999322742224,0.00393400015309453,0.003722999943420291,0.0037350000347942114,773,0.0,0.0
2025-05-24 00:00:00+00:00,0.0037350000347942114,0.003739000065252185,0.003504999913275242,0.003573999973013997,17252,0.0,0.0
2025-05-25 00:00:00+00:00,0.003573999973013997,0.003576999995857477,0.003157000057399273,0.0034199999645352364,49374,0.0,0.0
2025-05-26 00:00:00+00:00,0.0034199999645352364,0.0035550000611692667,0.0034199999645352364,0.0034650000743567944,51368,0.0,0.0
2025-05-27 00:00:00+00:00,0.0034650000743567944,0.0035620001144707203,0.003378000110387802,0.0035600000992417336,50249,0.0,0.0
2025-05-28 00:00:00+00:00,0.0035600000992417336,0.0036879999097436666,0.003407000098377466,0.0035800000187009573,49717,0.0,0.0
2025-05-29 00:00:00+00:00,0.0035800000187009573,0.0036510000936686993,0.003286000108346343,0.0035260000731796026,50513,0.0,0.0
2025-05-30 00:00:00+00:00,0.0035260000731796026,0.003527000080794096,0.003217000048607588,0.003254000097513199,49362,0.0,0.0
2025-05-31 00:00:00+00:00,0.003254000097513199,0.003254000097513199,0.0030799999367445707,0.0031500000040978193,49330,0.0,0.0
2025-06-01 00:00:00+00:00,0.0031496835872530937,0.0031510312110185623,0.0030177473090589046,0.003105343086645007,48662,0.0,0.0
