TIMESTAMP,MINDS34955_OPEN_PRICE_USD,MINDS34955_HIGH_PRICE_USD,MINDS34955_LOW_PRICE_USD,MINDS34955_CLOSE_PRICE_USD,MINDS34955_VOLUME_USD,MINDS34955_DIVIDENDS_USD,MINDS34955_STOCK_SPLITS_USD
2025-05-11 00:00:00+00:00,0.002176000038161874,0.0024079999420791864,0.002015999983996153,0.0022060000337660313,0,0.0,0.0
2025-05-12 00:00:00+00:00,0.0022060000337660313,0.0030720001086592674,0.0021649999544024467,0.002991999965161085,75028,0.0,0.0
2025-05-13 00:00:00+00:00,0.002991999965161085,0.003470999887213111,0.002776999957859516,0.003011999884620309,80043,0.0,0.0
2025-05-14 00:00:00+00:00,0.003011999884620309,0.003134000115096569,0.0026759998872876167,0.002707999898120761,40645,0.0,0.0
2025-05-15 00:00:00+00:00,0.002707999898120761,0.0030189999379217625,0.0026340000331401825,0.002942000050097704,29419,0.0,0.0
2025-05-16 00:00:00+00:00,0.002942000050097704,0.0037869999650865793,0.002942000050097704,0.00356299988925457,38041,0.0,0.0
2025-05-17 00:00:00+00:00,0.00356299988925457,0.00356299988925457,0.0030759999062865973,0.0031620000954717398,28483,0.0,0.0
2025-05-18 00:00:00+00:00,0.0031620000954717398,0.0034439999144524336,0.002859999891370535,0.0030269999988377094,17999,0.0,0.0
2025-05-19 00:00:00+00:00,0.0030269999988377094,0.003192000091075897,0.002650999929755926,0.003071000101044774,58787,0.0,0.0
2025-05-20 00:00:00+00:00,0.003071000101044774,0.0031479999888688326,0.002706000115722418,0.0027759999502450228,46462,0.0,0.0
2025-05-21 00:00:00+00:00,0.0027759999502450228,0.003092000028118491,0.0027340000960975885,0.002828999888151884,42265,0.0,0.0
2025-05-22 00:00:00+00:00,0.002828999888151884,0.003123000031337142,0.0025510000996291637,0.0026080000679939985,69774,0.0,0.0
2025-05-23 00:00:00+00:00,0.0026080000679939985,0.002902999985963106,0.0025969999842345715,0.002742999931797385,53118,0.0,0.0
2025-05-24 00:00:00+00:00,0.002742999931797385,0.0027799999807029963,0.0024840000551193953,0.0025629999581724405,39382,0.0,0.0
2025-05-25 00:00:00+00:00,0.0025629999581724405,0.002598999999463558,0.002337000099942088,0.002492000116035342,0,0.0,0.0
2025-05-26 00:00:00+00:00,0.002492000116035342,0.0025740000419318676,0.0023560000117868185,0.0023980000987648964,9009,0.0,0.0
2025-05-27 00:00:00+00:00,0.0023980000987648964,0.0024790000170469284,0.0018870000494644046,0.002094999887049198,0,0.0,0.0
2025-05-28 00:00:00+00:00,0.002094999887049198,0.002136999974027276,0.0016759999562054873,0.001800999976694584,19572,0.0,0.0
2025-05-29 00:00:00+00:00,0.001800999976694584,0.002300000051036477,0.0015480000292882323,0.002051000017672777,50510,0.0,0.0
2025-05-30 00:00:00+00:00,0.002051000017672777,0.0020550000481307507,0.0017140000127255917,0.0017800000496208668,0,0.0,0.0
2025-05-31 00:00:00+00:00,0.0017800000496208668,0.0017800000496208668,0.0016740000573918223,0.0017519999528303742,0,0.0,0.0
2025-06-01 00:00:00+00:00,0.001752461539581418,0.002242273185402155,0.0016957982443273067,0.0022413558326661587,26175,0.0,0.0
