TIMESTAMP,TUSD_OPEN_PRICE_USD,TUSD_HIGH_PRICE_USD,TUSD_LOW_PRICE_USD,TUSD_CLOSE_PRICE_USD
2022-01-21,0.9999,1.0003,0.9998,1.0003
2022-01-22,1.0003,1.0003,1.0,1.0001
2022-01-23,1.0002,1.0002,0.9999,1.0
2022-01-24,1.0,1.0003,0.9997,0.9999
2022-01-25,0.9999,1.0002,0.9998,1.0001
2022-01-26,1.0002,1.0005,1.0,1.0
2022-01-27,1.0002,1.0002,0.9999,1.0001
2022-01-28,1.0001,1.0002,0.9997,1.0
2022-01-29,0.9999,1.0001,0.9999,1.0
2022-01-30,1.0,1.0003,0.9999,1.0
2022-01-31,1.0002,1.0004,0.9999,1.0003
2022-02-01,1.0002,1.0005,1.0,1.0002
2022-02-02,1.0002,1.0007,1.0,1.0006
2022-02-03,1.0006,1.0006,1.0001,1.0001
2022-02-04,1.0002,1.0006,1.0001,1.0005
2022-02-05,1.0005,1.0006,0.9999,1.0001
2022-02-06,1.0001,1.0002,0.9998,0.9998
2022-02-07,1.0001,1.0005,0.9998,1.0002
2022-02-08,1.0002,1.0006,1.0,1.0004
2022-02-09,1.0004,1.0005,1.0,1.0005
2022-02-10,1.0004,1.0004,0.9999,1.0
2022-02-11,1.0,1.0003,0.9995,0.9996
2022-02-12,1.0001,1.0002,0.9996,1.0
2022-02-13,1.0,1.0001,0.9999,1.0
2022-02-14,0.9999,1.0001,0.9999,0.9999
2022-02-15,0.9999,1.0001,0.9999,0.9999
2022-02-16,1.0002,1.0003,0.9999,1.0
2022-02-17,1.0,1.0003,0.9999,1.0002
2022-02-18,1.0,1.0002,1.0,1.0001
2022-02-19,1.0,1.0001,0.9999,1.0001
2022-02-20,1.0,1.0002,0.9999,1.0001
2022-02-21,1.0,1.0001,0.9999,1.0
2022-02-22,1.0,1.0002,0.9998,1.0001
2022-02-23,1.0002,1.0002,1.0,1.0002
2022-02-24,1.0001,1.0003,0.9998,1.0
2022-02-25,0.9999,1.0001,0.9998,1.0
2022-02-26,1.0,1.0001,0.9999,0.9999
2022-02-27,0.9999,1.0002,0.9999,1.0001
2022-02-28,1.0,1.0002,1.0,1.0
2022-03-01,1.0001,1.0003,0.9997,0.9999
2022-03-02,0.9999,1.0,0.9997,0.9999
2022-03-03,0.9999,1.0004,0.9998,1.0002
2022-03-04,1.0003,1.0004,1.0,1.0002
2022-03-05,1.0002,1.0002,1.0,1.0002
2022-03-06,1.0002,1.0003,1.0,1.0002
2022-03-07,1.0002,1.0003,1.0,1.0002
2022-03-08,1.0002,1.0003,0.9999,1.0001
2022-03-09,1.0001,1.0002,0.9998,0.9999
2022-03-10,0.9999,1.0001,0.9997,1.0
2022-03-11,1.0,1.0004,0.9998,1.0002
2022-03-12,1.0002,1.0002,0.9998,1.0001
2022-03-13,1.0003,1.0003,0.9999,1.0001
2022-03-14,1.0,1.0002,0.9998,1.0001
2022-03-15,1.0,1.0001,0.9998,1.0
2022-03-16,1.0,1.0001,0.9997,0.9999
2022-03-17,0.9999,1.0001,0.9997,1.0
2022-03-18,0.9999,1.0002,0.9997,0.9998
2022-03-19,1.0001,1.0004,0.9997,0.9999
2022-03-20,0.9998,1.0001,0.9997,0.9999
2022-03-21,1.0,1.0003,0.9998,1.0002
2022-03-22,1.0,1.0002,0.998099,1.0001
2022-03-23,1.0001,1.0002,0.9998,1.0
2022-03-24,1.0,1.0002,0.9998,0.9999
2022-03-25,0.9999,1.0003,0.9998,1.0
2022-03-26,1.0,1.0002,0.9999,1.0
2022-03-27,1.0001,1.0002,0.9998,1.0
2022-03-28,0.9999,1.0001,0.9997,0.9998
2022-03-29,0.9999,1.0002,0.9998,1.0001
2022-03-30,1.0001,1.0002,0.9999,1.0
2022-03-31,0.9999,1.0002,0.9997,0.9999
2022-04-01,1.0,1.0002,0.9997,1.0
2022-04-02,1.0,1.0002,0.9998,1.0001
2022-04-03,1.0001,1.0018,0.9999,1.0
2022-04-04,1.0001,1.0002,0.9999,1.0001
2022-04-05,1.0,1.0003,0.9998,0.9999
2022-04-06,1.0,1.0002,0.9997,1.0
2022-04-07,0.9999,1.0002,0.9996,0.9999
2022-04-08,1.0,1.0003,0.9998,1.0001
2022-04-09,1.0002,1.0004,0.9999,1.0001
2022-04-10,1.0001,1.0002,0.9998,1.0
2022-04-11,0.9999,1.0003,0.9998,1.0
2022-04-12,1.0001,1.0004,1.0,1.0002
2022-04-13,1.0002,1.0003,0.9998,1.0001
2022-04-14,1.0001,1.0003,0.9999,1.0001
2022-04-15,1.0001,1.0002,0.9999,1.0
2022-04-16,1.0,1.0001,0.9999,1.0
2022-04-17,0.9999,1.0001,0.9998,1.0
2022-04-18,1.0,1.0001,0.9998,1.0001
2022-04-19,1.0001,1.0001,0.9998,1.0
2022-04-20,1.0,1.0001,0.9998,1.0
2022-04-21,1.0,1.0002,0.9998,1.0
2022-04-22,0.9999,1.0002,0.9999,1.0001
2022-04-23,1.0001,1.0002,0.9999,0.9999
2022-04-24,0.9999,1.0001,0.9998,1.0
2022-04-25,1.0,1.0003,0.9998,1.0
2022-04-26,1.0001,1.0002,0.9999,1.0001
2022-04-27,1.0002,1.0003,0.9998,0.9999
2022-04-28,1.0,1.0002,0.9998,1.0001
2022-04-29,1.0,1.0003,0.9999,1.0002
2022-04-30,1.0002,1.0003,0.9999,1.0001
2022-05-01,0.9999,1.0001,0.9998,1.0
2022-05-02,1.0001,1.0003,0.9999,1.0003
2022-05-03,1.0002,1.0003,0.9998,1.0001
2022-05-04,1.0001,1.0003,0.9999,1.0002
2022-05-05,0.9998,1.0002,0.9998,0.9999
2022-05-06,0.9999,1.0003,0.9999,1.0002
2022-05-07,1.0002,1.0004,1.0,1.0001
2022-05-08,1.0002,1.0003,0.9997,1.0
2022-05-09,1.0001,1.0003,0.9998,1.0
2022-05-10,1.0,1.0003,0.9997,1.0
2022-05-11,1.0,1.00239,0.9994,1.00038
2022-05-12,1.00068,1.02822,0.99402,1.00009
2022-05-13,1.00039,1.00089,0.99869,1.0
2022-05-14,0.9999,1.0004,0.99959,0.999898
2022-05-15,0.999998,1.0003,0.999698,0.999898
2022-05-16,0.999898,1.0003,0.999598,0.999998
2022-05-17,1.0001,1.0003,0.999798,0.999999
2022-05-18,0.999898,1.0003,0.999698,1.0001
2022-05-19,0.999998,1.0006,0.999898,1.0002
2022-05-20,1.0002,1.0003,0.999699,0.999999
2022-05-21,0.999999,1.0001,0.999698,1.0001
2022-05-22,0.999998,1.0002,0.999799,0.999899
2022-05-23,0.999999,1.0001,0.999699,0.999899
2022-05-24,0.999899,1.0002,0.999599,0.999799
2022-05-25,0.999799,1.0002,0.999599,0.999999
2022-05-26,0.999799,1.0002,0.999699,1.0001
2022-05-27,0.999999,1.0003,0.999899,1.0002
2022-05-28,1.00006,1.00018,0.99983,0.99983
2022-05-29,0.99991,1.00014,0.9998,0.99999
2022-05-30,1.0,1.0002,0.9997,1.0
2022-05-31,1.0001,1.0004,0.9997,1.0
2022-06-01,0.99994,1.0003,0.9998,1.0
2022-06-02,1.0,1.0003,0.9998,1.0
2022-06-03,0.9999,1.00023,0.9998,1.00013
2022-06-04,1.00013,1.0002,0.9997,1.00004
2022-06-05,1.00014,1.00016,0.9997,0.99996
2022-06-06,0.99996,1.00018,0.9998,0.99995
2022-06-07,1.00006,1.00028,0.99981,0.99998
2022-06-08,1.0,1.00052,0.9998,1.00006
2022-06-09,1.00005,1.00016,0.9998,1.00006
2022-06-10,1.00005,1.00022,0.999769,0.999918
2022-06-11,0.999829,1.00017,0.999739,1.00007
2022-06-12,1.00007,1.00021,0.999778,0.999969
2022-06-13,0.999969,1.0014,0.998506,1.00001
2022-06-14,1.00002,1.0002,0.999598,0.999899
2022-06-15,0.999899,1.00031,0.999637,0.999698
2022-06-16,0.999698,1.0004,0.999698,1.0002
2022-06-17,1.00011,1.00047,0.997072,1.0003
2022-06-18,1.0003,1.00041,0.99965,1.00008
2022-06-19,1.00008,1.0002,0.9997,1.0
2022-06-20,1.0,1.0004,0.9999,1.0002
2022-06-21,1.0001,1.0003,0.9999,1.0
2022-06-22,1.0001,1.0002,0.9999,1.0001
2022-06-23,1.0001,1.0002,0.9998,0.9999
2022-06-24,0.9999,1.00035,0.99974,1.00011
2022-06-25,0.9999,1.00027,0.9998,1.0
2022-06-26,1.0002,1.00062,1.00009,1.00039
2022-06-27,1.0004,1.00103,1.00002,1.00051
2022-06-28,1.00012,1.0007,0.99995,1.00001
2022-06-29,0.99996,1.0003,0.9998,1.0001
2022-06-30,1.0001,1.00032,0.99975,1.0001
2022-07-01,1.0001,1.0004,0.9997,1.0001
2022-07-02,1.0003,1.0003,0.9997,0.9999
2022-07-03,0.9999,0.9999,0.9996,0.9998
2022-07-04,0.9998,0.9998,0.9995,0.9998
2022-07-05,0.9999,1.0002,0.9998,0.9999
2022-07-06,0.9999,1.0001,0.9998,1.0
2022-07-07,1.0,1.0002,0.9996,1.0
2022-07-08,1.0001,1.0002,0.9996,1.0001
2022-07-09,1.0001,1.0001,0.9998,0.9999
2022-07-10,0.9999,1.0001,0.9998,1.0
2022-07-11,1.0001,1.0003,0.9998,1.0
2022-07-12,1.0,1.0001,0.9998,0.999899
2022-07-13,1.00023,1.0005,0.9993,1.0004
2022-07-14,1.0005,1.0005,0.9994,1.0003
2022-07-15,1.0003,1.0005,0.9993,1.0004
2022-07-16,1.0002,1.0007,0.9995,0.9999
2022-07-17,1.00014,1.00073,0.99952,0.99974
2022-07-18,1.00003,1.00059,0.99942,0.99997
2022-07-19,0.9997,1.00068,0.99956,1.00026
2022-07-20,0.9999,1.00063,0.99946,0.99985
2022-07-21,0.99965,1.00075,0.9994,1.00045
2022-07-22,1.00054,1.00065,0.99954,1.00052
2022-07-23,1.0003,1.0006,0.9995,0.99969
2022-07-24,0.9999,1.00064,0.9994,1.0004
2022-07-25,1.00019,1.00062,0.99961,0.99978
2022-07-26,0.99978,1.00068,0.99967,1.00034
2022-07-27,1.00034,1.00078,0.99955,1.00014
2022-07-28,0.99974,1.00088,0.99949,1.0004
2022-07-29,1.00021,1.00065,0.9992,1.00001
2022-07-30,1.00031,1.00051,0.99954,1.00044
2022-07-31,1.0002,1.00077,0.99961,1.00023
2022-08-01,1.0006,1.00065,0.99943,1.0005
2022-08-02,1.0005,1.0006,0.99965,1.00037
2022-08-03,1.00047,1.00065,0.99968,1.00015
2022-08-04,0.9998,1.00058,0.99957,1.00024
2022-08-05,1.00033,1.00059,0.99965,1.00029
2022-08-06,1.00039,1.00083,0.99986,1.00023
2022-08-07,1.00043,1.00085,0.99967,1.00048
2022-08-08,1.00049,1.00065,0.99951,0.99972
2022-08-09,1.00032,1.00061,0.99957,1.0002
2022-08-10,1.0004,1.00099,0.99947,1.00029
2022-08-11,1.0004,1.0006,0.99939,0.99997
2022-08-12,0.99997,1.0006,0.99946,1.00026
2022-08-13,1.00016,1.0007,0.99948,0.99989
2022-08-14,0.99989,1.0005,0.99946,1.00011
2022-08-15,0.9996,1.00058,0.9995,0.99964
2022-08-16,0.99974,1.0006,0.99933,1.00039
2022-08-17,1.00019,1.00061,0.99927,1.00007
2022-08-18,0.99987,1.00054,0.99938,1.00001
2022-08-19,1.0002,1.0006,0.9994,1.0005
2022-08-20,1.00035,1.00061,0.9994,0.99999
2022-08-21,0.99987,1.00058,0.99942,0.99968
2022-08-22,0.99988,1.00049,0.99934,0.99972
2022-08-23,0.99984,1.0005,0.99943,0.99982
2022-08-24,1.0,1.0006,0.99939,0.99989
2022-08-25,1.00008,1.00054,0.99939,1.00033
2022-08-26,1.00023,1.00062,0.99941,1.0006
2022-08-27,1.0003,1.0006,0.99941,0.99963
2022-08-28,1.00043,1.00063,0.99952,1.0
2022-08-29,0.9998,1.00098,0.99949,1.00056
2022-08-30,1.00038,1.00066,0.99947,0.99999
2022-08-31,1.00048,1.00054,0.99941,0.99979
2022-09-01,0.99989,1.00057,0.9995,1.00044
2022-09-02,1.00024,1.00063,0.9995,0.99995
2022-09-03,1.00016,1.0005,0.9995,0.9995
2022-09-04,0.9995,1.0006,0.9995,0.9999
2022-09-05,1.0004,1.0005,0.9995,0.9996
2022-09-06,0.9997,1.0005,0.9994,0.9997
2022-09-07,0.9997,1.00081,0.99809,0.99987
2022-09-08,1.00007,1.00072,0.9992,0.99956
2022-09-09,0.9994,1.00079,0.99816,1.00034
2022-09-10,1.00027,1.001,0.998929,0.9997
2022-09-11,0.9998,1.00084,0.99938,1.00005
2022-09-12,1.00005,1.00066,0.99913,1.00038
2022-09-13,1.0005,1.0006,0.99915,1.00002
2022-09-14,1.00002,1.001,0.99879,1.00025
2022-09-15,1.00006,1.00094,0.9993,0.99971
2022-09-16,1.00001,1.0007,0.9992,1.0
2022-09-17,1.0001,1.0007,0.9993,0.9997
2022-09-18,0.9999,1.0008,0.9993,1.0003
2022-09-19,1.0003,1.0006,0.9992,1.0001
2022-09-20,1.0001,1.0009,0.9995,1.0
2022-09-21,0.99992,1.001,0.9992,0.9999
2022-09-22,1.0,1.0012,0.9991,1.0005
2022-09-23,1.0003,1.0008,0.999,1.0
2022-09-24,0.99984,1.0011,0.99927,1.00018
2022-09-25,1.0001,1.00083,0.99923,0.9999
2022-09-26,0.99992,1.001,0.9991,0.9998
2022-09-27,0.9991,1.001,0.9991,1.0004
2022-09-28,1.0005,1.0011,0.9989,1.0003
2022-09-29,1.0002,1.0007,0.9996,1.0007
2022-09-30,1.0006,1.0009,0.9997,1.0006
2022-10-01,1.0006,1.0007,0.9996,1.0006
2022-10-02,1.0006,1.0008,0.9996,1.0006
2022-10-03,1.0006,1.0009,0.9996,1.0007
2022-10-04,1.0007,1.001,0.9997,1.0009
2022-10-05,1.0008,1.001,1.0,1.0008
2022-10-06,0.99955,1.00118,0.99904,1.00083
2022-10-07,1.00089,1.00109,0.99919,1.00004
2022-10-08,1.00003,1.00017,0.99991,1.00015
2022-10-09,1.00015,1.001,0.99916,1.0001
2022-10-10,1.0,1.0001,0.9997,0.9999
2022-10-11,0.9999,1.0,0.99966,0.99981
2022-10-12,0.9998,0.99997,0.9994,0.99993
2022-10-13,0.99993,1.00004,0.99964,0.99998
2022-10-14,0.99996,1.00072,0.9998,0.99993
2022-10-15,0.99994,1.00058,0.99905,1.00012
2022-10-16,1.00011,1.00094,0.99946,0.9996
2022-10-17,0.99994,1.00006,0.99984,0.99992
2022-10-18,0.99992,1.00016,0.9998,0.99995
2022-10-19,0.99996,1.0,0.99982,0.99991
2022-10-20,0.99991,1.00002,0.99979,0.99983
2022-10-21,0.99982,0.99999,0.99976,0.99997
2022-10-22,0.99998,1.0,0.99988,0.99999
2022-10-23,0.99974,1.00029,0.99958,1.00003
2022-10-24,0.99999,1.00009,0.99986,0.99994
2022-10-25,0.99994,1.0003,0.99981,1.00024
2022-10-26,1.00057,1.00071,1.00002,1.00018
2022-10-27,1.00018,1.00057,0.99962,0.99973
2022-10-28,0.99977,1.00067,0.99953,1.00002
2022-10-29,0.99999,1.00014,0.99982,0.99993
2022-10-30,1.00007,1.00015,0.9998,1.0
2022-10-31,1.0,1.00023,0.9998,1.00002
2022-11-01,1.00004,1.00064,0.99987,1.00009
2022-11-02,1.00007,1.00015,0.99983,1.00004
2022-11-03,0.99995,1.00011,0.99985,1.00009
2022-11-04,1.00009,1.00013,0.99985,0.99998
2022-11-05,1.00007,1.00012,0.99983,0.99995
2022-11-06,0.99993,1.0002,0.99985,1.00008
2022-11-07,1.00007,1.00015,0.99986,1.00003
2022-11-08,1.0001,1.0049,0.9997,1.003
2022-11-09,1.003,1.02282,1.0006,1.01342
2022-11-10,1.01903,1.11476,0.99123,1.00691
2022-11-11,1.00671,1.20476,0.99849,1.0023
2022-11-12,1.0023,1.01232,0.99919,0.9998
2022-11-13,0.9998,1.0017,0.9997,1.0
2022-11-14,1.0001,1.0003,0.9987,0.9999
2022-11-15,0.99975,1.0003,0.9989,1.0002
2022-11-16,1.0001,1.00022,0.999569,0.999989
2022-11-17,1.00007,1.00014,0.999509,0.999929
2022-11-18,1.00006,1.00018,0.999739,0.999939
2022-11-19,1.00003,1.00012,0.999729,1.00006
2022-11-20,1.0001,1.00028,0.999678,0.999978
2022-11-21,0.999778,1.00027,0.999698,0.999999
2022-11-22,0.999889,1.00021,0.999729,0.999979
2022-11-23,0.999979,1.00017,0.999749,0.999899
2022-11-24,0.999999,1.00012,0.999739,0.999979
2022-11-25,0.999859,1.00014,0.99973,0.99993
2022-11-26,0.99993,1.00012,0.99978,0.99991
2022-11-27,1.00002,1.00008,0.9998,0.99988
2022-11-28,0.99997,1.00022,0.99974,1.00002
2022-11-29,1.00001,1.00007,0.99966,1.00003
2022-11-30,1.00001,1.00035,0.9998,1.00006
2022-12-01,0.99998,1.00018,0.99979,1.00006
2022-12-02,0.99996,1.00021,0.99981,1.00004
2022-12-03,0.99996,1.0003,0.9999,1.0001
2022-12-04,1.0001,1.0003,0.9998,1.0001
2022-12-05,1.0001,1.0003,0.99986,0.99993
2022-12-06,1.00003,1.00015,0.9998,0.99989
2022-12-07,0.9999,1.00016,0.99983,1.0001
2022-12-08,1.0,1.0003,0.99987,0.99987
2022-12-09,0.99997,1.00012,0.99984,0.99993
2022-12-10,1.00005,1.00005,0.99987,0.99998
2022-12-11,0.99998,1.0003,0.99988,1.0001
2022-12-12,1.0002,1.0002,0.99947,0.99989
2022-12-13,0.99989,1.00047,0.99929,0.99976
2022-12-14,0.99968,1.00017,0.99967,0.99997
2022-12-15,0.9998,1.0002,0.9998,1.0002
2022-12-16,1.0002,1.0002,0.9999,1.0002
2022-12-17,1.0001,1.0002,0.99979,0.99994
2022-12-18,1.00002,1.00015,0.99985,1.00003
2022-12-19,1.00003,1.00014,0.9998,1.0
2022-12-20,1.00002,1.00012,0.99977,0.99994
2022-12-21,0.99994,1.00008,0.9998,0.99994
2022-12-22,0.99994,1.00007,0.99983,0.99993
2022-12-23,0.99993,1.00025,0.99981,0.99989
2022-12-24,0.99993,1.00008,0.99988,0.99993
2022-12-25,1.00003,1.00013,0.99991,1.00007
2022-12-26,1.00008,1.00011,0.99986,1.0
2022-12-27,0.99991,1.00017,0.99973,0.9998
2022-12-28,0.99991,1.00011,0.99974,1.00007
2022-12-29,1.00008,1.00011,0.99978,1.00005
2022-12-30,1.00004,1.00008,0.99985,0.99989
2022-12-31,0.99999,1.00004,0.99974,0.9999
2023-01-01,0.9999,1.00019,0.99977,1.00014
2023-01-02,1.00013,1.0002,0.99987,0.99999
2023-01-03,0.99996,1.00011,0.99982,1.00001
2023-01-04,1.00001,1.00012,0.99983,0.99997
2023-01-05,1.00007,1.00016,0.9998,1.00004
2023-01-06,1.00005,1.00023,0.99978,0.99998
2023-01-07,0.99997,1.00014,0.99988,1.00005
2023-01-08,1.00005,1.00015,0.99978,0.99995
2023-01-09,0.99995,1.00021,0.99983,1.00001
2023-01-10,1.0001,1.00021,0.99982,1.00003
2023-01-11,1.00005,1.00025,0.99975,1.0
2023-01-12,0.9999,1.00025,0.99981,1.0
2023-01-13,1.0,1.00014,0.99972,1.0
2023-01-14,0.99999,1.00041,0.99837,0.99995
2023-01-15,1.0,1.00019,0.99979,1.0
2023-01-16,0.9999,1.0001,0.99969,1.00002
2023-01-17,1.00004,1.00023,0.99979,1.00011
2023-01-18,1.00001,1.00017,0.99934,1.00005
2023-01-19,1.00004,1.00013,0.99984,0.99996
2023-01-20,1.00006,1.00019,0.99985,1.00009
2023-01-21,1.00008,1.00017,0.99982,0.99997
2023-01-22,0.99996,1.00014,0.99981,0.99999
2023-01-23,0.9999,1.00015,0.99982,0.99996
2023-01-24,0.99995,1.00016,0.99979,0.99992
2023-01-25,0.99988,1.00014,0.99982,1.00006
2023-01-26,0.99997,1.00016,0.99984,1.0001
2023-01-27,1.00009,1.00036,0.99985,1.00028
2023-01-28,1.00024,1.00044,0.99987,1.00009
2023-01-29,1.00012,1.00019,0.99824,1.00004
2023-01-30,1.00003,1.00015,0.99981,1.00006
2023-01-31,1.00007,1.00014,0.99985,0.99999
2023-02-01,0.99996,1.00044,0.99973,1.00006
2023-02-02,0.99995,1.00025,0.99982,1.0
2023-02-03,1.00012,1.00025,0.99979,0.99998
2023-02-04,0.99998,1.00019,0.99983,0.99998
2023-02-05,1.00008,1.00018,0.99987,1.00005
2023-02-06,0.99996,1.00009,0.99979,0.99993
2023-02-07,1.00004,1.0001,0.99981,0.99995
2023-02-08,1.00006,1.00015,0.9992,1.00005
2023-02-09,1.00007,1.00024,0.9998,0.99999
2023-02-10,0.99992,1.00012,0.99979,1.00005
2023-02-11,0.99996,1.00011,0.99983,0.99989
2023-02-12,1.0,1.00016,0.99982,1.00008
2023-02-13,1.0,1.00101,0.998187,0.99974
2023-02-14,0.999539,1.00026,0.998999,1.00008
2023-02-15,1.00024,1.00024,0.99967,0.99999
2023-02-16,1.00007,1.0004,0.99972,1.00021
2023-02-17,0.99992,1.0003,0.99981,0.9999
2023-02-18,1.0,1.00023,0.9998,0.99996
2023-02-19,0.99997,1.0001,0.99976,1.00002
2023-02-20,1.00002,1.00011,0.99984,0.99984
2023-02-21,0.99987,1.00052,0.99787,0.99998
2023-02-22,1.00008,1.00025,0.99983,1.00007
2023-02-23,1.00003,1.00013,0.9998,0.99993
2023-02-24,0.99995,1.00025,0.9998,0.99999
2023-02-25,0.9999,1.00018,0.99987,0.99997
2023-02-26,0.99998,1.00019,0.99983,0.99999
2023-02-27,1.00001,1.0002,0.99984,1.00008
2023-02-28,0.99996,1.00025,0.99987,1.0001
2023-03-01,1.0,1.00016,0.9998,0.99993
2023-03-02,0.99994,1.00021,0.99983,0.99999
2023-03-03,1.00008,1.00035,0.9997,1.00007
2023-03-04,1.00007,1.00013,0.99989,1.00007
2023-03-05,0.99997,1.00012,0.99983,0.99992
2023-03-06,1.00002,1.0002,0.99962,0.99994
2023-03-07,0.9999,1.00019,0.99976,1.00012
2023-03-08,0.99996,1.00018,0.99979,0.99996
2023-03-09,0.99984,1.0003,0.99955,1.00009
2023-03-10,1.00019,1.00289,0.999297,1.00017
2023-03-11,1.0001,1.01238,0.996473,1.00033
2023-03-12,1.00014,1.01064,0.99965,1.00508
2023-03-13,1.00527,1.00756,0.9982,1.00053
2023-03-14,1.00051,1.00306,0.99933,0.99988
2023-03-15,1.00055,1.00217,0.99864,1.00029
2023-03-16,1.00022,1.00129,0.99909,1.00029
2023-03-17,1.00063,1.00211,0.99915,1.00166
2023-03-18,1.0017,1.00198,0.99978,0.99989
2023-03-19,1.00019,1.00109,0.99959,1.00016
2023-03-20,1.00023,1.00221,0.99928,1.00132
2023-03-21,1.00155,1.00281,1.00049,1.00128
2023-03-22,1.00129,1.00231,0.99892,1.00051
2023-03-23,1.00053,1.00151,0.9987,0.99988
2023-03-24,0.99988,1.00114,0.99878,0.99963
2023-03-25,0.99971,1.00043,0.99908,0.99977
2023-03-26,0.99967,1.00017,0.999389,1.00013
2023-03-27,1.0001,1.00017,0.99899,0.99977
2023-03-28,0.99977,1.00018,0.9993,0.99999
2023-03-29,0.99999,1.00016,0.99938,0.99988
2023-03-30,0.9999,1.0008,0.99961,1.00007
2023-03-31,1.00018,1.00136,0.99987,1.0
2023-04-01,1.0,1.00055,0.99983,1.00027
2023-04-02,1.00027,1.00048,0.99976,0.99992
2023-04-03,0.99993,1.00037,0.99909,0.99979
2023-04-04,0.9998,1.00035,0.99967,1.00021
2023-04-05,1.0001,1.00062,0.99968,1.00016
2023-04-06,1.00006,1.00079,0.99982,0.99984
2023-04-07,0.99986,1.0005,0.99984,1.00025
2023-04-08,1.00025,1.00051,0.99989,0.99999
2023-04-09,0.9999,1.00075,0.9999,1.00057
2023-04-10,1.00057,1.00408,1.00002,1.00102
2023-04-11,1.00102,1.00112,1.00004,1.00049
2023-04-12,1.00049,1.00075,0.99976,0.99998
2023-04-13,1.00028,1.00069,0.99975,0.99996
2023-04-14,0.99985,1.00039,0.99936,1.00023
2023-04-15,1.00023,1.00039,0.999639,0.999789
2023-04-16,0.999789,1.00037,0.999759,0.99988
2023-04-17,0.99988,1.0005,0.99966,0.99999
2023-04-18,1.00009,1.00041,0.99914,0.99997
2023-04-19,0.99996,1.00108,0.99966,0.99985
2023-04-20,0.99994,1.00037,0.99923,0.99968
2023-04-21,0.99977,1.00003,0.99909,0.99949
2023-04-22,0.99949,1.00001,0.99933,0.9998
2023-04-23,0.99979,1.00006,0.99949,0.99965
2023-04-24,0.99964,0.99987,0.9992,0.99942
2023-04-25,0.99932,0.99978,0.99909,0.99953
2023-04-26,0.99953,0.9997,0.9989,0.99932
2023-04-27,0.99922,0.99953,0.9986,0.998849
2023-04-28,0.99893,1.00005,0.998519,0.999869
2023-04-29,0.999869,1.00013,0.999549,0.99979
2023-04-30,0.999689,1.00968,0.999689,1.00958
2023-05-01,1.00967,1.02733,1.00206,1.00356
2023-05-02,1.00366,1.00377,0.99957,1.00001
2023-05-03,1.00001,1.00043,0.99896,0.99966
2023-05-04,0.99954,0.99983,0.99915,0.99947
2023-05-05,0.99947,1.00013,0.99914,1.00001
2023-05-06,1.00002,1.00047,0.99958,1.00034
2023-05-07,1.00034,1.00035,0.99967,0.99978
2023-05-08,0.99978,1.00013,0.99925,0.99986
2023-05-09,0.99976,1.0004,0.99935,1.0001
2023-05-10,1.00025,1.0009,0.9992,1.0002
2023-05-11,1.0001,1.0002,0.9999,1.0
2023-05-12,1.0008,1.0008,0.9992,1.0004
2023-05-13,1.0003,1.0004,0.9999,0.9999
2023-05-14,1.0003,1.0006,1.0002,1.0003
2023-05-15,1.0003,1.0007,0.9997,1.0006
2023-05-16,1.0007,1.0008,0.99951,1.0003
2023-05-17,1.0002,1.0005,1.0002,1.0003
2023-05-18,1.0001,1.0005,0.9997,0.9999
2023-05-19,0.9999,1.0003,0.99941,0.9999
2023-05-20,1.0001,1.0009,0.9999,1.0007
2023-05-21,1.0007,1.0008,1.0002,1.0003
2023-05-22,1.0002,1.0005,1.0002,1.0002
2023-05-23,1.0003,1.0003,0.99943,0.99976
2023-05-24,1.0002,1.0002,0.99937,0.99964
2023-05-25,0.99965,0.9998,0.9993,0.99973
2023-05-26,0.99962,1.00019,0.99957,0.9999
2023-05-27,1.0001,1.0003,0.99999,1.00028
2023-05-28,1.00027,1.0004,0.9999,1.00013
2023-05-29,1.0001,1.00011,0.9996,0.99979
2023-05-30,0.99979,1.0002,0.99958,0.99989
2023-05-31,0.9999,1.00009,0.99937,0.99966
2023-06-01,0.99965,0.99996,0.99949,0.99979
2023-06-02,0.99979,1.00002,0.9996,0.99986
2023-06-03,0.99986,1.0,0.99971,0.9999
2023-06-04,1.00028,1.0003,0.99996,1.00002
2023-06-05,1.00002,1.00023,0.9991,0.9994
2023-06-06,0.9994,0.9999,0.99925,0.99978
2023-06-07,0.99979,0.9999,0.99903,0.99941
2023-06-08,0.99931,0.99972,0.99903,0.99958
2023-06-09,0.99958,0.99966,0.99879,0.99891
2023-06-10,0.999,0.99935,0.994077,0.995277
2023-06-11,0.995377,0.9992,0.994787,0.998899
2023-06-12,0.998799,0.999499,0.99801,0.99824
2023-06-13,0.99824,1.0019,0.99796,1.00117
2023-06-14,1.00117,1.00305,1.00028,1.00121
2023-06-15,1.00121,1.00193,0.99839,1.00167
2023-06-16,1.00177,1.0026,1.00063,1.00171
2023-06-17,1.00171,1.00307,1.00171,1.00259
2023-06-18,1.00259,1.00327,0.99972,1.00227
2023-06-19,1.00237,1.00292,0.99954,1.00249
2023-06-20,1.00259,1.00328,1.00167,1.00305
2023-06-21,1.00305,1.00327,0.99973,1.00035
2023-06-22,1.00034,1.0008,0.99898,0.99991
2023-06-23,1.00001,1.00013,0.99902,0.99948
2023-06-24,0.99958,0.99998,0.99938,0.99963
2023-06-25,0.99962,1.00009,0.99928,0.99942
